FullName,Position,TeamName,SkillPointDef
Jack Campbell,MLB,DET,7
Jack Gibbens,LOLB,NE,10
Jack Jones,CB,MIA,-1
Jacob Martin,RE,WAS,1
Jacob Parrish,CB,TB,-3
Jaden Hicks,SS,KC,-6
Jadeveon Clowney,LE,DAL,1
Jaelan Phillips,RE,PHI,-4
Jalen Carter,DT,PHI,-12
Jalen Pitre,SS,HOU,7
Jalen Ramsey,FS,PIT,-2
Jalen Redmond,DT,MIN,-3
Jalon Walker,LE,ATL,4
Jalyx Hunt,RE,PHI,4
Jamal Adams,ROLB,LV,7
Jamaree Caldwell,DT,LAC,-4
Jamel Dean,CB,TB,-2
James Lynch,DT,TEN,-4
James Pearce Jr,RE,ATL,1
Jamien Sherwood,MLB,NYJ,5
Jaquan Brisker,SS,CHI,-2
Jared Verse,LE,LAR,-4
Jarran Reed,DT,SEA,-7
Jarrian Jones,CB,JAX,2
Jason Pinnock,FS,SF,-3
Javon Bullard,SS,GB,7
Javon Hargrave,DT,MIN,-5
Javon Kinlaw,DT,WAS,-4
Jaycee Horn,CB,CAR,-3
Jaylen McCollough,SS,LAR,3
Jaylen Watson,CB,KC,-5
Jaylinn Hawkins,FS,NE,3
Jeffery Simmons,DT,TEN,-1
Jer'Zhan Newton,DT,WAS,-6
Jeremy Chinn,SS,LV,2
Jeremy Reaves,SS,WAS,9
Jermaine Johnson II,RE,NYJ,-6
Jerry Tillery,DT,KC,-1
Jessie Bates III,FS,ATL,-2
Jevon Holland,FS,NYG,-5
Ji'Ayir Brown,SS,SF,2
Jihaad Campbell,MLB,PHI,2
Jihad Ward,LE,TEN,-1
Joey Bosa,RE,BUF,5
Joey Porter,CB,PIT,-1
John Franklin-Myers,DT,DEN,-4
John Jenkins,DT,BAL,-4
Jonah Laulu,DT,LV,-4
Jonas Sanker,SS,NO,3
Jonathan Allen,DT,MIN,-10
Jonathan Greenard,LE,MIN,-6
Jonathon Cooper,LE,DEN,-4
Jordan Battle,SS,CIN,9
Jordan Davis,DT,PHI,-5
Jordan Elliott,DT,SF,-4
Jordan Phillips,DT,BUF,-6
Jordan Phillips,DT,MIA,-4
Jordan Poyer,SS,BUF,7
Jordyn Brooks,MLB,MIA,9
Josaiah Stewart,LE,LAR,-5
Joseph Ossai,RE,CIN,0
Josh Hines-Allen,RE,JAX,-2
Josh Jobe,CB,SEA,-4
Josh Metellus,SS,MIN,0
Jourdan Lewis,CB,JAX,-3
Jowon Briggs,DT,NYJ,-2
Justin Eboigbe,DT,LAC,-2
Justin Reid,FS,NO,2
Justin Strnad,LOLB,DEN,2
K'Lavon Chaisson,LE,NE,6
Kaden Elliss,MLB,ATL,2
Kaiir Elam,CB,TEN,-5
Kalia Davis,DT,SF,-4
Kamari Lassiter,CB,HOU,-3
Kamren Curl,SS,LAR,3
Kamren Kinchens,FS,LAR,4
Karl Brooks,DT,GB,-4
Kayvon Thibodeaux,LE,NYG,-4
Keeanu Benton,DT,PIT,-5
Keion White,LE,SF,-1
Keisean Nixon,CB,GB,-2
Kenneth Grant,DT,MIA,-7
Kenneth Murray Jr,MLB,DAL,4
Kenny Clark,DT,DAL,-7
Kenny Moore II,CB,IND,-1
Kevin Byard III,FS,CHI,6
Khalil Mack,RE,LAC,2
Khyiris Tonga,DT,NE,-6
Kingsley Enagbare,RE,GB,-1
Kobie Turner,DT,LAR,-3
Kool-Aid McKinstry,CB,NO,-1
Kwity Paye,RE,IND,-4
Kyle Dugger,SS,PIT,1
Kyle Van Noy,LE,BAL,-4
Kyu Blu Kelly,CB,LV,1
Laiatu Latu,LE,IND,4
Lathan Ransom,SS,CAR,15
Lavonte David,MLB,TB,3
Leo Chenal,LOLB,KC,-3
Leonard Floyd,RE,ATL,-4
Leonard Williams,DT,SEA,-6
Levi Drake Rodriguez,DT,MIN,-3
Logan Hall,DT,TB,-4
Logan Wilson,MLB,DAL,-1
Maason Smith,DT,JAX,-4
Malachi Moore,FS,NYJ,3
Malaki Starks,FS,BAL,-3
Malcolm Koonce,RE,LV,-1
Malcolm Roach,DT,DEN,-3
Maliek Collins,DT,CLE,0
Malik Hooker,FS,DAL,-3
Marcus Harris,CB,TEN,0
Marcus Jones,CB,NE,-5
Markquese Bell,SS,DAL,3
Marlon Humphrey,CB,BAL,-1
Mason Graham,DT,CLE,-7
Matt Milano,ROLB,BUF,7
Matthew Judon,RE,MIA,-7
Maxx Crosby,LE,LV,-5
Mekhi Blackmon,CB,IND,-6
Micheal Clemons,RE,NYJ,-4
Mike Danna,RE,KC,-4
Mike Green,LE,BAL,-3
Mike Hughes,CB,ATL,-6
Mike Jackson,CB,CAR,1
Mike Sainristil,CB,WAS,-1
Milton Williams,DT,NE,-6
Minkah Fitzpatrick,FS,MIA,1
Montaric Brown,CB,JAX,-1
Montez Sweat,LE,CHI,2
Moro Ojomo,DT,PHI,-6
Myles Garrett,RE,CLE,2
Myles Harden,CB,CLE,-3
Myles Murphy,LE,CIN,-3
Nahshon Wright,CB,CHI,3
Nate Hobbs,CB,GB,-8
Nate Landman,MLB,LAR,8
Nate Wiggins,CB,BAL,-3
Nathan Shepherd,DT,NO,-4
Neville Gallimore,DT,IND,-4
Nic Scourton,LE,CAR,-3
Nick Bolton,MLB,KC,6
Nick Cross,FS,IND,3
Nick Emmanwori,SS,SEA,5
Nick Herbig,RE,PIT,2
Nick McCloud,CB,CHI,-6
Nick Scott,SS,CAR,3
Nik Bonitto,RE,DEN,0
Noah Sewell,LOLB,CHI,10
Nohl Williams,CB,KC,-5
Odafe Oweh,LE,LAC,-2
Omar Speights,ROLB,LAR,-5
Oren Burks,LOLB,CIN,8
Osa Odighizuwa,DT,DAL,-7
Patrick Queen,MLB,PIT,0
Patrick Surtain II,CB,DEN,-5
Paulson Adebo,CB,NYG,-4
Payton Wilson,ROLB,PIT,7
Pete Werner,ROLB,NO,12
Poona Ford,DT,LAR,-9
Quan Martin,FS,WAS,-2
Quay Walker,ROLB,GB,6
Quentin Lake,SS,LAR,8
Quincy Williams,ROLB,NYJ,6
Quinnen Williams,DT,DAL,-6
Quinyon Mitchell,CB,PHI,-4
Rashan Gary,LE,GB,-3
Rasul Douglas,CB,MIA,-3
Reed Blankenship,FS,PHI,-2
Renardo Green,CB,SF,-3
Riley Moss,CB,DEN,-3
Robert Spillane,MLB,NE,3
Rock Ya-Sin,CB,DET,-5
Ronnie Hickman,FS,CLE,-1
Roquan Smith,MLB,BAL,2
Roy Lopez,DT,DET,-4
Roy Robertson-Harris,DT,NYG,-6
Ruke Orhorhoro,DT,ATL,-6
Sam Okuayinonu,LE,SF,-1
Sam Williams,RE,DAL,1
Samson Ebukam,LE,IND,-3
Sauce Gardner,CB,IND,-4
Sebastian Joseph-Day,DT,TEN,-5
Shaq Thompson,LOLB,BUF,10
Shelby Harris,DT,CLE,-4
Sheldon Rankins,DT,HOU,-4
Shemar James,LOLB,DAL,6
SirVocea Dennis,ROLB,TB,7
Solomon Thomas,DT,DAL,-4
T'Vondre Sweat,DT,TEN,-7
T.J. Slaton,DT,CIN,-6
T.J. Watt,LE,PIT,-3
Talanoa Hufanga,SS,DEN,2
Tarheeb Still,CB,LAC,-7
Tariq Woolen,CB,SEA,-6
Taron Johnson,CB,BUF,-7
Teair Tart,DT,LAC,-4
Teddye Buchanan,ROLB,BAL,8
Terrel Bernard,MLB,BUF,4
Tommy Togiai,DT,HOU,-4
Tony Adams,SS,NYJ,9
Tony Jefferson,SS,LAC,12
Travis Jones,DT,BAL,-4
Travon Walker,LE,JAX,-4
Tre'Davious White,CB,BUF,-1
Tre'von Moehrig,FS,CAR,8
Tremaine Edmunds,ROLB,CHI,10
Trent McDuffie,CB,KC,-9
Trenton Simpson,ROLB,BAL,8
Trevin Wallace,MLB,CAR,1
Trey Amos,CB,WAS,-5
Troy Dye,MLB,LAC,13
Tuli Tuipulotu,LE,LAC,8
Ty Okada,SS,SEA,3
Tykee Smith,SS,TB,11
Tyleik Williams,DT,DET,-7
Tyler Davis,DT,LAR,-2
Tyler Nubin,SS,NYG,4
Tyree Wilson,RE,LV,-1
Tyrel Dodson,ROLB,MIA,12
Tyrice Knight,ROLB,SEA,16
Tyrique Stevenson,CB,CHI,5
Tyson Campbell,CB,CLE,-1
Uchenna Nwosu,LE,SEA,-1
Upton Stout,CB,SF,-4
Vita Vea,DT,TB,-15
Von Miller,LE,WAS,1
Will Anderson Jr,LE,HOU,4
Will McDonald IV,LE,NYJ,-2
Xavier McKinney,SS,GB,1
Xavier Watts,SS,ATL,3
Xavier Woods,FS,TEN,-2
Yaya Diaby,RE,TB,0
Zach Allen,DT,DEN,-6
Zach Sieler,DT,MIA,-3
Zack Baun,ROLB,PHI,2
Zaire Franklin,MLB,IND,2
Zyon McCollum,CB,TB,-5
