Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
34,WR,Kayshon,Boutte,Kayshon Boutte,NE,0,0,1,0,527,39,573,34,True,0,0,0,0,31,25,0,0,0,0,0,0,0,0,0,6,13,10,0,21,0,Kayshon,Boutte,BoutteKayshon_22901,264.0,262.0,2.0,23.0,6.0,21.0,Signed,Normal,78.0,0.0,0.0,NE,tier_4,919.7207678883071,2448.0,0.46153846153846156,10.471204188481677,0.16383313579575262,NE,5.0
35,WR,DeMario,Douglas,DeMario Douglas,NE,21,0,2,3,408,58,264,170,True,0,7,0,0,28,18,0,0,14,0,0,0,0,0,0,3,15,0,0,21,0,DeMario,Douglas,DouglasDemario_22797,682.0,680.0,2.0,24.0,6.0,21.0,Signed,College_Impact,75.0,0.0,0.0,NE,tier_4,1625.0,1858.6285714285716,0.2,11.363636363636363,0.10992674917908563,NE,9.0
36,HB,Rhamondre,Stevenson,Rhamondre Stevenson,NE,425,0,0,250,268,55,473,223,True,0,115,0,0,25,28,4,0,22,0,24,0,0,0,0,0,12,11,3,21,4,Rhamondre,Stevenson,StevensonRhamondre_21632,2520.0,2518.0,4.0,27.0,4.0,21.0,Signed,Normal,76.0,0.0,0.0,NE,tier_4,1465.1162790697674,1186.3714285714286,0.3333333333333333,8.456659619450317,0.09025848278184727,NE,-3.0
38,TE,Hunter,Henry,Hunter Henry,NE,0,0,3,0,663,36,791,276,True,0,0,0,0,52,37,0,0,0,0,0,0,0,0,0,6,15,15,0,21,0,Hunter,Henry,HenryHunter_17643,1135.0,1133.0,9.0,30.0,2.0,21.0,Signed,College_Impact,84.0,0.0,0.0,NE,tier_3,838.1795195954488,1836.0,0.4,7.585335018963337,0.17863096741601417,NE,10.0
41,QB,Tyson,Bagent,Tyson Bagent,CHI,7,47,0,0,0,0,14,0,True,3,2,4,0,0,0,0,0,7,22,0,0,0,0,0,0,3,0,1,0,0,Tyson,Bagent,BagentTyson_22900,121.0,119.0,2.0,25.0,63.0,0.0,Signed,Normal,56.0,0.0,0.0,CHI,tier_6,500.0,1050.0,0.0,0.0,0.0,,
43,TE,Cole,Kmet,Cole Kmet,CHI,0,0,2,0,315,31,680,122,True,0,0,1,0,26,15,0,0,0,0,0,0,0,0,0,2,14,13,0,0,0,Cole,Kmet,KmetCole_20952,1504.0,1502.0,5.0,26.0,2.0,0.0,Signed,College_Impact,78.0,0.0,0.0,CHI,tier_4,463.2352941176471,1744.6153846153845,0.14285714285714285,2.941176470588235,0.10443864229765012,CHI,-3.0
45,HB,D'Andre,Swift,D'Andre Swift,CHI,993,0,3,378,266,55,550,333,True,0,204,0,0,31,66,4,0,25,0,22,0,0,0,0,1,14,14,2,0,7,D'Andre,Swift,SwiftDAndre_20920,2578.0,2576.0,5.0,26.0,2.0,0.0,Signed,College_Impact,80.0,0.0,0.0,CHI,tier_3,2289.090909090909,1430.6553191489363,0.5714285714285714,14.545454545454545,0.08819263127357121,CHI,0.0
46,WR,Olamide,Zaccheaus,Olamide Zaccheaus,CHI,25,0,5,8,313,27,574,138,True,0,4,0,0,39,16,0,0,12,0,0,0,0,0,0,2,15,5,0,0,0,Olamide,Zaccheaus,ZaccheausOlamide_20802,3030.0,3028.0,6.0,28.0,63.0,0.0,Signed,Normal,71.0,0.0,0.0,CHI,tier_5,588.8501742160279,1222.6046511627906,0.13333333333333333,3.484320557491289,0.0968571704864133,CHI,-7.0
48,TE,Colston,Loveland,Colston Loveland,CHI,-2,0,0,0,528,58,598,208,True,0,1,0,0,42,27,0,0,-2,0,0,0,0,0,0,4,14,10,0,0,0,Colston,Loveland,LovelandColston_15117,1631.0,1629.0,0.0,21.0,1.0,0.0,Signed,College_Impact,80.0,0.0,0.0,CHI,tier_3,879.5986622073578,1754.2325581395348,0.2857142857142857,6.688963210702341,0.17505905756558499,CHI,10.0
49,HB,Kyle,Monangai,Kyle Monangai,CHI,731,0,5,293,140,34,428,139,True,0,155,0,0,14,44,3,0,39,0,10,0,0,0,0,0,15,1,0,0,5,Kyle,Monangai,MonangaiKyle_15035,1848.0,1846.0,0.0,23.0,7.0,0.0,Signed,Normal,74.0,0.0,0.0,CHI,tier_5,2035.0467289719627,1416.923076923077,0.3333333333333333,11.682242990654204,0.04332269606421043,CHI,4.0
50,WR,Rome,Odunze,Rome Odunze,CHI,0,0,2,0,661,37,732,214,True,0,0,0,0,44,37,0,0,0,0,0,0,0,0,0,6,12,12,0,0,0,Rome,Odunze,OdunzeRome_14645,1982.0,1980.0,1.0,23.0,1.0,0.0,Signed,College_Impact,81.0,0.0,0.0,CHI,tier_3,903.0054644808743,2163.272727272727,0.5,8.196721311475411,0.25568126873609903,CHI,3.0
51,QB,Caleb,Williams,Caleb Williams,CHI,369,3400,0,55,22,20,1022,25,True,285,71,493,6,2,28,5,0,29,65,10,0,0,23,23,1,15,15,8,0,3,Caleb,Williams,WilliamsCaleb_14500,2889.0,2887.0,1.0,23.0,1.0,0.0,Signed,College_Impact,80.0,0.0,0.0,CHI,tier_3,382.5831702544031,1559.8356164383563,0.26666666666666666,3.9138943248532287,0.006807852238661638,,
52,HB,Ashton,Jeanty,Ashton Jeanty,LV,828,0,4,504,326,60,663,428,True,0,224,0,0,50,49,2,0,64,0,46,0,0,0,0,5,15,15,2,22,5,Ashton,Jeanty,JeantyAshton_14793,1318.0,1316.0,0.0,21.0,1.0,22.0,Signed,College_Star,82.0,0.0,0.0,LV,tier_3,1740.5731523378583,1077.897810218978,0.6666666666666666,15.082956259426847,0.1152197923569693,LV,-5.0
54,WR,DJ,Moore,DJ Moore,CHI,79,0,3,21,664,43,871,207,True,0,15,0,0,48,36,0,0,17,0,4,0,0,0,0,6,15,15,1,0,1,DJ,Moore,MooreDJ_13184,1862.0,1860.0,7.0,28.0,1.0,0.0,Signed,College_Impact,83.0,0.0,0.0,CHI,tier_3,853.0424799081516,1893.904761904762,0.4666666666666667,8.036739380022961,0.20547335847596943,CHI,-1.0
55,QB,Riley,Leonard,Riley Leonard,IND,6,145,0,1,0,0,64,0,True,18,3,32,1,0,1,0,0,6,29,0,0,0,1,0,0,3,0,0,9,1,Riley,Leonard,LeonardRiley_14795,1583.0,1581.0,0.0,22.0,6.0,9.0,Signed,Normal,62.0,0.0,0.0,IND,tier_6,93.75,600.0,0.3333333333333333,15.625,0.0,,
68,WR,Chris,Olave,Chris Olave,NO,-3,0,5,0,1044,62,838,233,True,0,1,1,1,92,48,0,0,-3,0,0,0,0,0,0,8,15,15,0,26,0,Chris,Olave,OlaveChris_22072,2008.0,2006.0,3.0,25.0,1.0,26.0,Signed,College_Impact,83.0,0.0,0.0,NO,tier_3,1242.2434367541766,1606.8387096774195,0.5333333333333333,9.546539379474941,0.32966252220248665,NO,8.0
70,TE,Juwan,Johnson,Juwan Johnson,NO,0,0,6,0,733,52,760,320,True,0,0,0,0,70,36,0,0,0,0,0,0,0,0,0,3,15,8,1,26,0,Juwan,Johnson,JohnsonJuwan_21058,1367.0,1365.0,5.0,28.0,63.0,26.0,Signed,College_Impact,75.0,0.0,0.0,NO,tier_4,964.4736842105262,1507.8857142857141,0.2,3.947368421052632,0.23145845668048154,NO,8.0
71,WR,Jameson,Williams,Jameson Williams,DET,12,0,10,2,1006,64,871,392,True,0,6,0,0,57,44,0,0,9,0,2,0,0,0,0,7,15,13,0,18,0,Jameson,Williams,WilliamsJameson_22375,2903.0,2901.0,3.0,24.0,1.0,18.0,Signed,College_Impact,79.0,0.0,0.0,DET,tier_4,1168.7715269804821,2356.571428571429,0.4666666666666667,8.036739380022961,0.2656763225220764,DET,3.0
73,WR,Amon-Ra,St. Brown,Amon-Ra St. Brown,DET,9,0,9,6,1194,52,818,509,True,0,3,0,0,98,59,0,0,6,0,0,0,0,0,0,11,15,15,1,18,0,Amon-Ra,St. Brown,StBrownAmonRa_21606,2508.0,2506.0,4.0,25.0,4.0,18.0,Signed,College_Elite,94.0,0.0,0.0,DET,tier_1,1470.6601466992665,1729.069306930693,0.7333333333333333,13.447432762836184,0.315325575637534,DET,4.0
75,HB,David,Montgomery,David Montgomery,DET,649,3,0,314,164,23,355,166,True,1,140,2,0,21,45,4,0,72,3,6,0,0,0,1,0,15,0,2,18,8,David,Montgomery,MontgomeryDavid_20489,1853.0,1851.0,6.0,28.0,3.0,18.0,Signed,College_Impact,83.0,0.0,0.0,DET,tier_3,2290.1408450704225,1356.0000000000002,0.5333333333333333,22.535211267605636,0.04331105059008005,DET,0.0
78,QB,Kyle,Allen,Kyle Allen,DET,-3,0,0,0,0,0,16,0,True,0,3,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,0,0,18,0,Kyle,Allen,AllenKyle_13691,54.0,52.0,7.0,29.0,63.0,18.0,Signed,Normal,59.0,0.0,0.0,DET,tier_6,-187.5,-300.0,0.0,0.0,0.0,,
80,QB,Michael,Pratt,Michael Pratt,GB,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,Michael,Pratt,PrattMichael_14612,2149.0,2147.0,1.0,23.0,7.0,19.0,Signed,Normal,56.0,0.0,0.0,GB,tier_6,,,,,,,
82,HB,Emanuel,Wilson,Emanuel Wilson,GB,436,0,1,237,87,25,282,118,True,0,104,0,0,13,31,2,0,15,0,12,0,0,0,0,0,15,1,1,19,3,Emanuel,Wilson,WilsonEmanuel_23335,2937.0,2935.0,2.0,26.0,63.0,19.0,Signed,Normal,71.0,0.0,0.0,GB,tier_5,1854.6099290780141,1225.025641025641,0.2,10.638297872340425,0.026401137980085348,GB,-1.0
83,QB,Sam,Howell,Sam Howell,PHI,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Sam,Howell,HowellSam_22380,1219.0,1217.0,3.0,24.0,5.0,12.0,Signed,Normal,63.0,0.0,0.0,PHI,tier_6,,,,,,,
86,HB,TreVeyon,Henderson,TreVeyon Henderson,NE,776,0,2,329,221,19,442,244,True,0,148,0,0,35,44,5,0,69,0,18,0,0,0,0,1,15,4,1,21,7,TreVeyon,Henderson,HendersonTreVeyon_14810,1127.0,1125.0,0.0,22.0,2.0,21.0,Signed,College_Impact,77.0,0.0,0.0,NE,tier_4,2255.656108597285,1446.032786885246,0.5333333333333333,18.09954751131222,0.05954365580533805,NE,2.0
87,QB,Drake,Maye,Drake Maye,NE,387,3947,0,96,2,2,952,10,True,321,95,453,8,1,33,2,0,28,72,2,0,0,46,25,0,15,15,8,21,4,Drake,Maye,MayeDrake_14501,1704.0,1702.0,1.0,23.0,1.0,21.0,Signed,College_Impact,89.0,0.0,0.0,NE,tier_2,408.61344537815125,1212.375,0.26666666666666666,4.201680672268908,0.0005388566136229687,,
88,QB,Joshua,Dobbs,Joshua Dobbs,NE,-4,12,0,0,0,0,15,0,True,1,5,2,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,21,0,Joshua,Dobbs,DobbsJoshua_12708,671.0,669.0,8.0,30.0,4.0,21.0,Signed,Normal,64.0,0.0,0.0,NE,tier_6,-266.6666666666667,-240.0,0.0,0.0,0.0,,
89,WR,Mack,Hollins,Mack Hollins,NE,4,0,0,0,550,54,656,108,True,0,1,0,0,46,28,0,0,4,0,0,0,0,0,0,2,15,13,1,21,0,Mack,Hollins,HollinsMack_12665,1192.0,1190.0,8.0,31.0,4.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,844.5121951219512,1710.6382978723404,0.13333333333333333,3.048780487804878,0.1481855687463164,NE,-3.0
90,HB,De'Von,Achane,De'Von Achane,MIA,1267,0,5,675,459,29,655,523,True,0,220,0,0,64,73,13,0,59,0,40,0,0,0,0,4,15,15,1,11,8,De'Von,Achane,AchaneDevon_22692,9.0,7.0,2.0,23.0,3.0,11.0,Signed,College_Star,85.0,0.0,0.0,MIA,tier_2,2635.114503816794,1571.112676056338,0.8,18.320610687022903,0.16249585131098573,MIA,3.0
94,WR,Jaylen,Waddle,Jaylen Waddle,MIA,21,8,4,0,910,46,708,228,True,1,1,1,0,64,49,0,0,21,8,0,0,0,0,0,6,15,15,1,11,0,Jaylen,Waddle,WaddleJaylen_21760,2774.0,2772.0,4.0,26.0,1.0,11.0,Signed,College_Impact,83.0,0.0,0.0,MIA,tier_3,1314.9717514124293,2112.923076923077,0.4,8.474576271186441,0.32215953092156213,MIA,6.0
95,QB,Zach,Wilson,Zach Wilson,MIA,1,32,0,0,0,0,23,0,True,6,3,9,0,0,0,0,0,3,11,0,0,0,0,0,0,3,0,0,11,0,Zach,Wilson,WilsonZach_21559,2950.0,2948.0,4.0,26.0,1.0,11.0,Signed,Normal,66.0,0.0,0.0,MIA,tier_6,43.47826086956522,100.0,0.0,0.0,0.0,,
97,QB,Tua,Tagovailoa,Tua Tagovailoa,MIA,43,2660,0,3,0,0,776,0,True,260,20,384,15,0,1,0,0,8,47,0,0,0,30,20,0,14,14,8,11,0,Tua,Tagovailoa,TagovailoaTua_20916,2583.0,2581.0,5.0,27.0,1.0,11.0,Signed,Normal,72.0,0.0,0.0,MIA,tier_5,55.41237113402062,645.0,0.0,0.0,0.0,,
100,HB,J.K.,Dobbins,J.K. Dobbins,DEN,772,0,1,374,37,9,341,56,True,0,153,0,0,11,37,4,0,41,0,18,0,0,0,0,0,10,9,0,3,4,J.K.,Dobbins,DobbinsJK_20926,670.0,668.0,5.0,26.0,2.0,3.0,Signed,College_Impact,80.0,0.0,0.0,DEN,tier_3,2372.434017595308,1444.6829268292684,0.4,11.730205278592376,0.016407982261640797,DEN,-1.0
103,QB,Jaxson,Dart,Jaxson Dart,NYG,407,1835,0,62,0,0,635,0,True,172,72,277,5,0,31,7,0,29,44,0,0,0,29,13,0,12,10,4,15,7,Jaxson,Dart,DartJaxson_14796,587.0,585.0,0.0,22.0,1.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,640.9448818897637,1695.8333333333333,0.5833333333333334,11.023622047244094,0.0,,
104,TE,Theo,Johnson,Theo Johnson,NYG,0,0,5,0,528,42,872,187,True,0,0,0,0,45,25,0,0,0,0,0,0,0,0,0,5,15,15,0,15,0,Theo,Johnson,JohnsonTheo_14684,1378.0,1376.0,1.0,24.0,4.0,15.0,Signed,Normal,76.0,0.0,0.0,NYG,tier_4,605.5045871559633,1689.6,0.3333333333333333,5.73394495412844,0.17420352613671514,NYG,3.0
107,QB,Russell,Wilson,Russell Wilson,NYG,106,831,0,15,0,0,220,0,True,69,18,119,3,0,6,0,0,15,52,0,0,0,10,3,0,6,3,3,15,0,Russell,Wilson,WilsonRussell_11217,2948.0,2946.0,13.0,36.0,3.0,15.0,Signed,Normal,67.0,0.0,0.0,NYG,tier_6,481.8181818181818,1766.6666666666667,0.0,0.0,0.0,,
108,QB,Josh,Johnson,Josh Johnson,WAS,0,43,0,0,0,0,26,0,True,5,1,9,1,0,0,0,0,0,20,0,0,0,1,0,0,3,0,1,25,0,Josh,Johnson,JohnsonJosh_28334,1366.0,1364.0,16.0,39.0,5.0,25.0,Signed,Normal,56.0,0.0,0.0,WAS,tier_6,0.0,0.0,0.0,0.0,0.0,,
112,QB,Marcus,Mariota,Marcus Mariota,WAS,297,1695,0,32,0,0,510,0,True,139,50,227,7,0,12,1,0,44,56,0,0,0,16,10,0,11,8,6,25,1,Marcus,Mariota,MariotaMarcus_19983,1671.0,1669.0,10.0,31.0,1.0,25.0,Signed,Normal,67.0,0.0,0.0,WAS,tier_6,582.3529411764706,1782.0000000000002,0.09090909090909091,1.9607843137254901,0.0,,
113,HB,Jacory,Croskey-Merritt,Jacory Croskey-Merritt,WAS,671,0,0,317,68,28,353,77,True,0,151,0,0,9,39,4,0,42,0,20,0,0,0,0,0,15,5,3,25,6,Jacory,Croskey-Merritt,CroskeyMerrittJacory_16152,555.0,553.0,0.0,24.0,7.0,25.0,Signed,Normal,70.0,0.0,0.0,WAS,tier_5,2093.484419263456,1319.325,0.4,16.9971671388102,0.024177777777777777,WAS,2.0
115,QB,Tyler,Shough,Tyler Shough,NO,146,1792,0,35,0,0,484,0,True,176,38,265,5,0,9,0,0,34,62,4,0,0,25,7,0,9,7,2,26,2,Tyler,Shough,ShoughTyler_14788,2402.0,2400.0,0.0,25.0,2.0,26.0,Signed,Normal,69.0,0.0,0.0,NO,tier_6,301.6528925619835,1152.6315789473683,0.2222222222222222,4.132231404958678,0.0,,
117,QB,Spencer,Rattler,Spencer Rattler,NO,167,1586,0,60,0,0,490,0,True,174,31,257,5,1,17,0,0,15,87,8,0,0,18,8,0,9,8,4,26,0,Spencer,Rattler,RattlerSpencer_14611,2188.0,2186.0,1.0,24.0,5.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,340.81632653061223,1565.625,0.0,0.0,0.0,,
119,HB,Alvin,Kamara,Alvin Kamara,NO,471,0,2,189,186,26,457,202,True,0,131,0,0,33,28,5,0,18,0,14,0,0,0,0,0,11,11,2,26,1,Alvin,Kamara,KamaraAlvin_12551,1455.0,1453.0,8.0,30.0,3.0,26.0,Signed,College_Impact,76.0,0.0,0.0,NO,tier_4,1437.636761487965,1024.90243902439,0.09090909090909091,2.1881838074398248,0.08009042467301793,NO,-7.0
120,WR,Devaughn,Vele,Devaughn Vele,NO,0,0,0,0,293,17,437,34,True,0,0,0,0,25,19,0,0,0,0,0,0,0,0,0,2,13,7,0,26,0,Devaughn,Vele,VeleDevaughn_1160,2760.0,2758.0,1.0,27.0,7.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,670.4805491990846,1687.6799999999998,0.15384615384615385,4.576659038901602,0.10675411030650818,NO,-2.0
