FullName,Position,TeamName,SkillPointDef
D.J. Spencer,MLB,NO,-9
Da'Ron Payne,DT,WAS,2
Daeh McCullough,SS,CLE,-2
Dallas Turner,ROLB,CHI,5
Dalton Brooks,FS,HOU,2
Damarius McGhee,CB,CIN,-2
Damian Sellers,ROLB,DET,3
Damon Clark,MLB,PIT,4
Damon Payne,DT,BAL,-3
Damon Wilson,LOLB,IND,3
Daniel Harris,ROLB,NYG,4
Daniel Landry,MLB,BUF,0
Danielle Hunter,LE,MIN,-2
Dante Anderson,ROLB,LAR,-2
Darnell Savage,FS,CHI,-1
Darris Smith,LE,TEN,1
David Bailey,ROLB,PHI,4
David Stone,RE,GB,-2
Davison Igbinosun,CB,TEN,4
Daylen Everette,CB,MIN,-1
Dayo Odeyingbo,RE,IND,-2
De'Jahn Warren,CB,TB,-2
DeForest Buckner,DT,HOU,-3
DeMarcco Hellams,SS,IND,1
Demani Richardson,SS,NYG,-4
Demeioun Robinson,LOLB,CLE,0
Demorie Tate,CB,WAS,-1
Denver Harris,CB,CLE,0
Denzel Burke,CB,HOU,1
Denzel Ward,CB,CLE,1
Deon Jones,FS,WAS,6
Deontae Means,CB,SEA,-3
Derek Stingley Jr.,CB,HOU,-3
Derek Wingo,ROLB,CAR,3
Derion Gullette,LOLB,HOU,-6
Derion Kendrick,CB,LAR,3
Derrick Brown,DT,MIA,5
Derrick Davis Jr,FS,SF,-3
Derrick Nnadi,DT,DAL,3
Desmond Evans,ROLB,HOU,1
Devin Bush,MLB,PIT,-1
Devin Lloyd,MLB,IND,1
Dexter Lawrence II,LE,NYG,-6
Dishawn Misa,LOLB,LV,1
Dishon McNary,CB,BUF,-2
Domani Jackson,CB,NO,-2
Donell Harris,ROLB,SF,-4
Donovan Hilliard,MLB,CAR,-4
Dontae Manning,CB,BUF,-4
Drake Jackson,LOLB,DAL,1
Drayk Bowen,MLB,CHI,5
Drew Sanders,ROLB,ARI,-1
Dwight Jackson,FS,CIN,2
Earl Little Jr,CB,DEN,-2
Ed Oliver,DT,ATL,-4
Edeufan Ulofoshio,MLB,LV,-2
Eli Ricks,CB,NYG,0
Elijah Jeudy,RE,CLE,-2
Elijah Rushing,ROLB,PIT,-4
Elliot Donald,DT,CLE,0
Ellis Brooks,MLB,ATL,10
Emmanuel Ogbah,LE,TEN,7
Enai White,ROLB,IND,3
Eric Gregory,LE,SF,4
Eric Stokes,CB,KC,4
Ethan Calvert,MLB,SF,-4
Ethan Hurkett,MLB,CIN,0
Evan Tattersall,MLB,NYJ,9
Fred Davis II,CB,GB,1
Fred Warner,MLB,SF,2
Freddie White,ROLB,LAC,0
Ga'Quincy McKinstry,CB,NE,4
Gabe Powers,MLB,ATL,1
Garrett Williams,CB,LAC,-2
Geno Stone,SS,PIT,0
Gentry Williams,CB,DEN,0
George Michaels,RE,ARI,-6
Grant Delpit,SS,CHI,0
Greedy Williams,CB,PHI,0
Greg Brooks Jr.,CB,DAL,-4
Greg Newsome II,CB,LAR,1
Greg Rousseau,LE,SF,11
Harold Landry III,ROLB,CAR,4
Harold Perkins,LOLB,TB,0
Harry Baugh,MLB,MIN,2
Haskell Garrett,DT,ARI,-5
Henry To'o To'o,LOLB,CLE,3
Isaac Smith,FS,CIN,-4
Isaac Taylor-Stuart,CB,HOU,-1
Isaiah Crawford,ROLB,NO,-2
Isaiah Foskey,RE,ATL,8
Isaiah Hastings,DT,IND,-3
Isaiah Johnson,CB,DET,-1
Isaiah Oliver,CB,ATL,-2
Isaiah Shirley,ROLB,DEN,-2
Isaiah Simmons,MLB,PHI,6
Israel Mukuamu,SS,DAL,-1
J.D. Bertland,MLB,LAC,-2
J.J. Cummins,LE,PHI,-1
J.J. Weaver,LOLB,CAR,-2
J.T. Tuimoloau,DT,SEA,2
JC Jackson,CB,NYJ,-4
JaHad Carter,SS,BAL,-2
Jack Dingle,ROLB,DEN,1
Jack Howell,SS,NYJ,2
Jack Sanborn,MLB,TEN,-2
Jack Sawyer,RE,MIN,0
Jackson Bailey,MLB,IND,-2
Jacob Imming,ROLB,MIN,-6
Jadarius Green-McKnight,SS,PIT,-3
Jaden Davis,CB,NO,1
Jaelan Phillips,LOLB,NO,3
Jaheim Singletary,CB,PHI,8
Jaheim Thomas,LOLB,IND,3
Jahfari Harvey,ROLB,WAS,1
Jahlil Hurley,CB,NO,0
Jaiden Ausberry,MLB,HOU,2
Jaiden Ausberry,MLB,NYJ,3
Jaire Alexander,CB,CIN,2
Jaishawn Barham,MLB,CLE,8
Jakailin Johnson,CB,TEN,5
Jalen Carter,DT,DEN,-4
Jalen Catalon,SS,PHI,8
Jalen Green,CB,CHI,-3
Jalen Lewis,CB,MIA,-5
Jalen Thompson,FS,ARI,-4
Jamar Johnson,SS,SEA,-1
James Smith,DT,TB,3
James Williams,SS,BAL,-1
Jamin Davis,MLB,WAS,-1
Jasiah Wagoner,CB,ARI,0
Jason Moore,RE,MIA,-2
Javier Alridge,CB,TEN,-1
Javier Booker,DT,TB,10
Javon Kinlaw,DT,DET,-2
Jay Hardy,DT,KC,-1
Jaydon Hood,MLB,BUF,3
Jaylen Lewis,CB,CIN,-3
Jaylen Sneed,MLB,MIN,0
Jaylin Davies,CB,JAX,3
Jaylin Simpson,CB,MIN,-3
Jaylon Johnson,CB,NYJ,1
Jaylon Jones,CB,PHI,4
Jaylon King,FS,PIT,1
Jeadyn Lukus,CB,GB,-1
Jeff Okudah,CB,BUF,2
Jeffery Simmons,RE,TEN,4
Jeffrey M'ba,DT,LAR,0
Jeremiah Alexander,LOLB,NYJ,4
Jeremiah Collins,CB,PHI,8
Jeremiah Owusu-Koramoah,ROLB,CLE,-4
Jeremiah Trotter Jr,MLB,ARI,-2
Jeremiah Williams,ROLB,DAL,3
Jeremy Chinn,FS,CAR,2
Jermaine Waller,CB,ARI,2
Jerod Walker,ROLB,NO,4
Jessie Bates III,FS,CLE,1
Jevon Holland,FS,MIA,3
Jihaad Campbell,ROLB,JAX,1
Joey Bosa,LOLB,LV,-2
John Burnett,SS,NYG,1
John Franklin-Myers,LE,NYJ,-1
Johnny Dixon,CB,DAL,1
Jojo Baxter,SS,SF,-3
Jonathan Allen,DT,NO,-2
Jonathan Esparza,MLB,HOU,3
Jordan Battle,SS,SF,2
Jordan Burch,RE,GB,-1
Jordan Davis,DT,NYJ,-3
Jordan Fuller,SS,LAR,10
Jordan Morant,SS,DEN,3
Jordyn Brooks,LOLB,SEA,4
Joseph Charleston,FS,SEA,-2
Josh Allen,ROLB,LV,1
Josh Calvert,MLB,TEN,3
Josh Jobe,CB,CLE,3
Josh Moore,SS,HOU,-3
Josh Uche,ROLB,NE,0
Josh White,ROLB,BUF,1
Joshua Eaton,CB,KC,7
Juan Thornhill,FS,KC,0
Julian Blackmon,FS,JAX,-1
Julian Love,SS,DET,4
Julian Savaiinaea,LOLB,NE,1
Junior Colson,LOLB,BUF,-6
Justice Sullivan,LOLB,SEA,5
Justin Ebogibe,RE,LAC,-6
Justin Flowe,MLB,JAX,-3
Justin Greene,LE,HOU,1
Justin Madubuike,RE,DEN,-2
Justin Matlock,FS,DAL,9
Justin Reid,FS,BUF,-3
Justyn Rhett,CB,DAL,-1
K'Lavon Chaisson,LOLB,JAX,3
K.J. Jones,LOLB,ARI,-1
Kadofi Wright,MLB,MIA,2
Kaiir Elam,CB,WAS,0
Kailep Edwards,LOLB,CHI,-1
Kamari Ramsey,FS,GB,2
Kamari Wilson,SS,PHI,5
Kamren Curl,FS,WAS,1
Karon Prunty,CB,CAR,0
Kayin Lee,CB,JAX,3
Kayvon Thibodeaux,LE,DET,-2
Kedeem Harris,LE,ARI,2
Keegan Fitzsimmons,ROLB,CIN,-5
Keelyan Macklin,CB,TB,-1
Keenan McDougald,FS,BUF,-6
Keenan Nelson Jr.,FS,MIA,5
Keeshawn Silver,LE,MIA,-5
Keionte Scott,CB,LV,-3
Keith Rollins,RE,NYJ,0
Kelee Ringo,CB,IND,0
Kellan Wyatt,LOLB,TEN,0
Kendrick Bingley-Jones,DT,IND,-3
Kenneth Murray Jr,MLB,BAL,1
Kenny Clark,DT,JAX,-1
Keon Jenkins,CB,LV,-4
Keon Keeley,LOLB,SF,3
Keondre Coburn,DT,SF,-1
Keshawn Snow,SS,TB,-2
Key Lawrence,FS,MIN,-3
Khalil Anderson,CB,ATL,-3
Khamauri Rogers,CB,TB,0
Khari Colemna,ROLB,TEN,4
Khris Jackson,CB,SEA,3
Khyree Jackson,CB,CAR,2
Kingsley Enagbare,RE,PHI,-6
Kolby Harvell-Peel,SS,TEN,1
Kristian Fulton,CB,TEN,-3
Krys Barnes,MLB,NYJ,2
Kurtis Walker,DT,WAS,-1
Kwity Paye,LE,SEA,-7
Kyle Hamilton,FS,ATL,-4
Kyngstonn Viliamu-Asa,LOLB,WAS,1
LaBryan Ray,RE,CIN,0
Lamarvin Carrington,DT,BUF,-6
Lance Dixon,LOLB,BUF,3
Lannden Zanders,SS,TEN,6
Larry Smith,SS,WAS,-6
Lebbeus Overton,RE,CIN,0
Leo Blackwell,DT,LAC,2
Leon Foster,CB,IND,1
Leon Murray,CB,BAL,3
Leonard Taylor,DT,MIN,-3
Levi Draper,MLB,CHI,4
Levi Onwuzurike,RE,DET,6
Lewis Cine,SS,NYJ,1
Lindsey Holcombe,MLB,GB,0
Lonzo Elliott,CB,NE,10
Luke Barton,LOLB,MIN,1
Ma'a Gaoteote,LOLB,CHI,1
Major Burns,FS,IND,-2
Makai Lemon,CB,SF,0
Makari Paige,FS,DAL,-2
Makari Vickers,FS,BAL,0
Malachi Moore,CB,NE,1
Maliek Bogard,ROLB,HOU,0
Malik Bryant,ROLB,PIT,-6
Malik Harrison,MLB,BAL,-1
Malik Muhammad,CB,PIT,-1
Marcus Davenport,RE,LAR,0
Marcus Washington,CB,DAL,0
Marlon Humphrey,CB,SF,3
Marquise Royal,LOLB,NE,1
Marvin Jones Jr.,ROLB,BAL,-1
Mase Funa,ROLB,CIN,-2
Mason Tufaga,MLB,DEN,5
Matayo Uiagalelei,ROLB,NYJ,0
Matt Flowers,SS,GB,1
Maurice Williams,SS,BUF,-4
Maxx Crosby,LE,LV,2
McKinnley Jackson,DT,TEN,1
Mehki Wingo,DT,HOU,3
Merlin Robertson,LOLB,DEN,4
Micah Parsons,ROLB,DAL,-2
Michael Johnston,CB,JAX,0
Michael Ojemudia,CB,ATL,1
Mikai Gbayor,ROLB,JAX,0
Mike Hall,DT,JAX,-2
Mike Hughes,CB,JAX,-1
Mike Jones Jr,ROLB,DET,-1
Minkah Fitzpatrick,FS,DEN,2
Monkell Goodwine,RE,LV,1
Montez Sweat,LE,ARI,-4
Moses Alexander,CB,BAL,1
Moses Walker,MLB,SEA,-3
Myjai Sanders,RE,DET,4
Mykel Williams,RE,PIT,0
Myles Garrett,RE,CLE,7
Myles Murphy,LE,NE,-7
Nakobe Dean,MLB,NO,-2
Nana Mensah-Osafo,LOLB,DEN,-2
Nate Landman,MLB,DAL,1
Nate Ritchie,SS,BUF,4
Nate Wiggins,CB,LAR,-1
Neto Okpala,MLB,CAR,-2
Neville Gallimore,DT,WAS,-3
Nick Bolton,MLB,KC,-5
Nick Bosa,RE,BAL,0
Nick Cross,SS,CAR,1
Nick Herbig,LOLB,WAS,8
Nick Jackson,MLB,JAX,-8
Nick McDaniels,ROLB,SF,-2
Nigel Smith II,LE,DAL,1
Nik Bonitto,MLB,PHI,0
Noah Aldridge,ROLB,SEA,-2
Noah Daniels,CB,LAC,0
Noah Igbinoghene,CB,GB,-2
Noah Sewell,MLB,MIA,0
Nyckoles Harbor,LOLB,PHI,0
Ochuan Mathis,LOLB,PIT,2
Odafe Oweh,ROLB,GB,0
Omar Speights,MLB,NE,1
Omari Abor,LE,NO,0
Omillio Agard,CB,CIN,-4
Owen Pappoe,LOLB,GB,3
P.J. Rainey,LOLB,DET,0
Pat McKnight,LOLB,ATL,0
Patrick Queen,MLB,CLE,-5
Patrick Surtain II,CB,DEN,2
Pete Werner,MLB,BAL,0
Peyton Bowen,SS,NO,5
Phillip Webb,MLB,NYG,-2
Popeye Williams,LOLB,MIN,-5
Power Echols,MLB,DET,-5
Prophet Brown,CB,BAL,5
Quinnen Williams,DT,CHI,-1
Quinton Bohanna,DT,CIN,-3
R.J. Moten,SS,CIN,-3
Racey Kent,CB,DEN,1
Raesjon Davis,ROLB,KC,4
Ramon Vanover,SS,DAL,-5
Rashad Brown,LE,PIT,7
Rashad Torrence II,FS,LAC,-3
Rashan Gary,ROLB,GB,1
Ray Thornton III,SS,LV,5
Raylen Wilson,ROLB,ATL,-1
Reece Thomas,LOLB,ATL,1
Reggie Grimes,LE,CAR,7
Rodrick Pleasant,CB,CLE,-3
Roman Whitfield,DT,TB,5
Ronnie Harrison Jr,SS,ARI,-3
Ronnie Perkins,LOLB,NE,1
Sage Ryan,SS,WAS,1
Salim Turner-Muhammad,CB,ATL,0
Sam McCall,FS,SF,4
Sammy Brown,ROLB,TB,-2
Sammy Greenwood,SS,ARI,-2
Samuel M'Pemba,LOLB,LAC,0
Savion Collins,DT,ATL,0
Sevyn Banks,CB,SEA,-2
Shane Lee,MLB,SEA,3
Sharif Denson,CB,CHI,5
Shemar Turner,RE,CHI,0
Sherrod Covil,FS,DEN,2
Smael Mondon,ROLB,CLE,1
Smoke Monday,FS,TEN,-1
Solomon Byrd,ROLB,TB,-5
Sonny Styles,FS,CAR,7
Stephen Dix Jr,MLB,LAR,-5
Stephon Wynn Jr.,DT,CLE,2
Steven Person,DT,BAL,8
Steven Sannieniola,FS,IND,9
Stone Blanton,MLB,KC,-7
T'Vondre Sweat,DT,CAR,-3
T.J. Watt,LOLB,SF,0
TJ Capers,LOLB,TB,0
TJ Carter,FS,PHI,7
Tackett Curtis,MLB,LAR,5
Tanner Salisbury,LOLB,LAR,1
Tausili Akana,LOLB,ARI,-1
Terrance Brooks,CB,NYJ,-3
Terrell Burgess,FS,LAR,-4
Terrell Jones,RE,IND,2
Terrence Lewis,MLB,HOU,-7
Terrion Arnold,FS,ARI,-5
Tiaoalii Savea,DT,LAC,-1
Tiawan Mullen,CB,BUF,2
Tim Settle,DT,SEA,-3
Tommy McCormick,SS,ATL,5
Tony Mitchell,CB,MIA,5
Torren Wright,ROLB,CIN,7
Travis Hunter,CB,DET,0
Traylon Van Buren,FS,GB,-2
Trayvon Mullen Jr,CB,LAC,-4
Tre Donaldson,SS,MIN,-4
Tre'Davious White,CB,ARI,0
Tre'Vius Hodges,CB,MIN,5
Trejon Williams,FS,NE,1
Tremaine Edmunds,MLB,TB,-7
Trent Nobles,LE,LAC,-2
Trenton Simpson,ROLB,LAR,-1
Trevell Johnson,MLB,DEN,-3
Trevin Wallace,MLB,NE,-5
Trevon Diggs,CB,MIN,-2
Trevon Moehrig,FS,LV,0
Trevor Boyd,ROLB,JAX,-2
Trey McDonald,MLB,CIN,6
Ty Main,LOLB,BUF,0
Tygee Hill,DT,PIT,2
Tylen Singleton,SS,LAC,3
Tyler Davis,DT,GB,-2
Tyreek Chappell,CB,WAS,2
Tyreese Fearbry,LE,TB,-2
Tyreke Johnson,CB,MIA,-1
Tyreke Smith,LE,LAC,-2
Tyreke Smith,SS,MIN,-4
Tysheem Johnson,SS,NO,-1
Tywone Malone,DT,NYJ,-1
Uchenna Nwosu,ROLB,LAC,2
Van Fillinger,LE,BUF,4
Verone McKinley III,FS,CLE,-1
Viliami Fehoko,RE,NYG,-1
Vince Walton,LOLB,HOU,-1
Vincent Starling,ROLB,SEA,2
Wesley Bissainthe,ROLB,TEN,-2
Wesley Miller,SS,MIA,-5
Wesley Steiner,MLB,DET,-4
Will Anderson,LOLB,TEN,1
Will Johnson,CB,CHI,-1
Will Peterson,ROLB,NYJ,-4
Winsome Frazier,SS,IND,-5
Xavian Sorey,ROLB,NYG,-2
Xavier McKinney,FS,NYG,0
Xavier Nwankpa,SS,NE,0
Xavier Thomas,LE,DEN,-1
Xavier Young-Coll,MLB,LAC,-4
Zacch Pickens,DT,LV,-3
Zaire Patterson,RE,LAR,0
Zakee Wheatley,FS,CHI,7
Zina Umeozulu,LOLB,BAL,4
Zion Tupuola-Fetui,RE,NE,-2
Zykeivous Walker,RE,DAL,-2
