Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
311,LT,Jaxson,Kirkland,Jaxson Kirkland,MIA,15,0,19,1083,False,15,11,0,7,Jaxson,Kirkland,3318.0,3316.0,6.0,11.0,Signed,69.0,0.0,0.0,MIA,tier_6,17.543859649122805,MIA,-3
319,LG,Marcus,Tate,Marcus Tate,PHI,15,0,5,844,False,15,12,0,7,Marcus,Tate,742.0,740.0,2.0,12.0,Signed,69.0,0.0,0.0,PHI,tier_6,5.924170616113743,PHI,0
340,C,Cole,Smith,Cole Smith,NE,15,0,3,995,False,15,21,0,7,Cole,Smith,3725.0,3723.0,4.0,21.0,Signed,66.0,0.0,0.0,NE,tier_6,3.015075376884422,NE,1
343,RG,Will,Hernandez,Will Hernandez,BAL,15,0,3,1040,False,15,24,0,7,Will,Hernandez,1147.0,1145.0,10.0,24.0,Signed,78.0,0.0,0.0,BAL,tier_4,2.8846153846153846,BAL,-2
359,RG,Asim,Richards,Asim Richards,WAS,15,0,4,1078,False,15,25,0,7,Asim,Richards,3191.0,3189.0,5.0,25.0,Signed,82.0,0.0,0.0,WAS,tier_3,3.7105751391465676,WAS,-4
366,RT,Zach,Rice,Zach Rice,CLE,15,0,8,1038,False,15,4,0,7,Zach,Rice,2138.0,2136.0,3.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,7.707129094412331,CLE,0
372,C,Cameron,Jurgens,Cameron Jurgens,JAX,15,0,1,1132,False,15,16,0,7,Cameron,Jurgens,3273.0,3271.0,5.0,16.0,Signed,84.0,0.0,0.0,JAX,tier_3,0.8833922261484098,JAX,8
376,LG,Matt,Nickerson,Matt Nickerson,MIA,13,0,8,914,False,13,11,0,7,Matt,Nickerson,360.0,358.0,0.0,11.0,Signed,81.0,0.0,0.0,MIA,tier_3,8.752735229759299,MIA,-4
388,C,Tevin,Shaw,Tevin Shaw,BAL,14,0,5,788,False,14,24,0,7,Tevin,Shaw,510.0,508.0,1.0,24.0,Signed,62.0,0.0,0.0,BAL,tier_6,6.345177664974619,BAL,-2
411,RG,Ty'kieast,Crawford,Ty'kieast Crawford,DAL,15,0,2,1072,False,15,10,0,7,Ty'kieast,Crawford,874.0,872.0,4.0,10.0,Signed,74.0,0.0,0.0,DAL,tier_5,1.8656716417910448,DAL,-1
420,LG,Landon,Dickerson,Landon Dickerson,CHI,11,0,2,696,False,11,0,0,7,Landon,Dickerson,653.0,651.0,7.0,0.0,Signed,85.0,0.0,0.0,CHI,tier_2,2.8735632183908044,CHI,0
424,LG,Jamaree,Salyer,Jamaree Salyer,SF,15,0,4,971,False,15,14,0,7,Jamaree,Salyer,3382.0,3380.0,6.0,14.0,Signed,82.0,0.0,0.0,SF,tier_3,4.11946446961895,SF,-1
447,LG,Marquis,Hayes,Marquis Hayes,PIT,15,0,3,1018,False,15,28,0,7,Marquis,Hayes,3402.0,3400.0,6.0,28.0,Signed,73.0,0.0,0.0,PIT,tier_5,2.9469548133595285,PIT,1
474,LT,Turner,Corocan,Turner Corocan,BUF,10,0,7,688,False,11,2,0,7,Turner,Corocan,1204.0,1202.0,3.0,2.0,Signed,66.0,0.0,0.0,BUF,tier_6,10.174418604651164,BUF,0
491,LT,Orlando,Brown,Orlando Brown,KC,15,0,4,1034,False,15,8,0,7,Orlando,Brown,300.0,298.0,10.0,8.0,Signed,81.0,0.0,0.0,KC,tier_3,3.8684719535783367,KC,8
492,RG,James,Daniels,James Daniels,BUF,15,0,2,1095,False,15,2,0,7,James,Daniels,578.0,576.0,10.0,2.0,Signed,78.0,0.0,0.0,BUF,tier_4,1.82648401826484,BUF,-2
499,C,Creed,Humphrey,Creed Humphrey,KC,15,0,5,1030,False,15,8,0,7,Creed,Humphrey,1246.0,1244.0,7.0,8.0,Signed,88.0,0.0,0.0,KC,tier_2,4.854368932038835,KC,-5
516,LG,David,Edwards,David Edwards,MIA,15,0,1,1024,False,15,11,0,7,David,Edwards,731.0,729.0,9.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,0.9765625,MIA,4
530,LG,Javion,Cohen,Javion Cohen,PIT,15,0,5,1081,False,15,28,0,7,Javion,Cohen,81.0,79.0,4.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,4.6253469010175765,PIT,-2
551,RG,Marcus,Kendricks,Marcus Kendricks,LAR,15,0,3,1087,False,15,23,0,7,Marcus,Kendricks,2605.0,2603.0,0.0,23.0,Signed,74.0,0.0,0.0,LAR,tier_5,2.7598896044158234,LAR,-1
557,C,Tyler,Linderbaum,Tyler Linderbaum,LAR,15,0,2,1159,False,15,23,0,7,Tyler,Linderbaum,3314.0,3312.0,6.0,23.0,Signed,93.0,0.0,0.0,LAR,tier_1,1.7256255392579811,LAR,2
570,RT,Brian,O'Neill,Brian O'Neill,MIN,15,0,10,1042,False,15,30,0,7,Brian,O'Neill,2006.0,2004.0,10.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,9.596928982725528,MIN,-2
577,LG,Jack,Nelson,Jack Nelson,MIN,15,0,0,1042,False,15,30,0,7,Jack,Nelson,849.0,847.0,3.0,30.0,Signed,84.0,0.0,0.0,MIN,tier_3,0.0,MIN,8
579,LG,Quenton,Nelson,Quenton Nelson,IND,15,0,6,1077,False,15,9,0,7,Quenton,Nelson,1929.0,1927.0,10.0,9.0,Signed,92.0,0.0,0.0,IND,tier_1,5.571030640668524,IND,-2
596,RT,Caedan,Wallace,Caedan Wallace,NYJ,15,0,11,989,False,15,17,0,7,Caedan,Wallace,1245.0,1243.0,4.0,17.0,Signed,78.0,0.0,0.0,NYJ,tier_4,11.122345803842265,NYJ,-4
617,RG,Brady,Latham,Brady Latham,DET,15,0,3,944,False,15,18,0,7,Brady,Latham,1743.0,1741.0,4.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,3.1779661016949157,DET,-1
624,RG,Kam,Dewberry,Kam Dewberry,JAX,15,0,1,1061,False,15,16,0,7,Kam,Dewberry,2253.0,2251.0,1.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,0.942507068803016,JAX,4
670,LT,Mekhi,Becton,Mekhi Becton,NYJ,15,0,17,989,False,15,17,0,7,Mekhi,Becton,172.0,170.0,8.0,17.0,Signed,93.0,0.0,0.0,NYJ,tier_1,17.189079878665318,NYJ,-5
685,C,Bryce,Foster,Bryce Foster,NYG,15,0,7,1143,False,15,15,0,7,Bryce,Foster,1466.0,1464.0,3.0,15.0,Signed,85.0,0.0,0.0,NYG,tier_2,6.124234470691163,NYG,-5
748,RT,Tyler,Vrabel,Tyler Vrabel,CIN,15,0,6,1078,False,15,1,0,7,Tyler,Vrabel,3406.0,3404.0,6.0,1.0,Signed,86.0,0.0,0.0,CIN,tier_2,5.565862708719852,CIN,3
751,LT,Kinglsey,Suamataia,Kinglsey Suamataia,LAR,15,0,4,1077,False,15,23,0,7,Kinglsey,Suamataia,1077.0,1075.0,4.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,3.714020427112349,LAR,9
763,C,Kendrick,Green,Kendrick Green,BUF,15,0,3,957,False,15,2,0,7,Kendrick,Green,1002.0,1000.0,7.0,2.0,Signed,69.0,0.0,0.0,BUF,tier_6,3.134796238244514,BUF,1
789,LG,Kevin,Dotson,Kevin Dotson,TEN,15,0,4,965,False,15,29,0,7,Kevin,Dotson,684.0,682.0,8.0,29.0,Signed,81.0,0.0,0.0,TEN,tier_3,4.1450777202072535,TEN,-1
812,LT,Jonah,Williams,Jonah Williams,CIN,10,0,5,686,False,10,1,0,7,Jonah,Williams,2847.0,2845.0,9.0,1.0,Signed,85.0,0.0,0.0,CIN,tier_2,7.288629737609329,CIN,3
817,RT,Daniel,Faalele,Daniel Faalele,LAR,12,0,7,817,False,12,23,0,7,Daniel,Faalele,3469.0,3467.0,6.0,23.0,Signed,70.0,0.0,0.0,LAR,tier_5,8.567931456548347,LAR,0
826,RG,Trey,Smith,Trey Smith,KC,15,0,0,1167,False,15,8,0,7,Trey,Smith,2453.0,2451.0,7.0,8.0,Signed,95.0,0.0,0.0,KC,tier_0,0.0,KC,3
831,C,Denaris,DeRosa,Denaris DeRosa,WAS,11,0,4,622,False,11,25,0,7,Denaris,DeRosa,2979.0,2977.0,2.0,25.0,Signed,70.0,0.0,0.0,WAS,tier_5,6.430868167202572,WAS,-3
855,RG,Nate,Davis,Nate Davis,TEN,12,0,4,783,False,12,29,0,7,Nate,Davis,616.0,614.0,9.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,5.108556832694764,TEN,-3
862,LG,Isendre,Ahfua,Isendre Ahfua,WAS,15,0,4,975,False,15,25,0,7,Isendre,Ahfua,2856.0,2854.0,1.0,25.0,Signed,79.0,0.0,0.0,WAS,tier_4,4.102564102564102,WAS,-2
879,LT,Broderick,Jones,Broderick Jones,JAX,15,0,10,1117,False,15,16,0,7,Broderick,Jones,1255.0,1253.0,4.0,16.0,Signed,87.0,0.0,0.0,JAX,tier_2,8.952551477170994,JAX,3
892,LT,Elijah,Pritchett,Elijah Pritchett,ATL,15,0,8,1027,False,15,13,0,7,Elijah,Pritchett,2620.0,2618.0,1.0,13.0,Signed,95.0,0.0,0.0,ATL,tier_0,7.789678675754625,ATL,1
893,RT,Braden,Smith,Braden Smith,IND,15,0,8,1026,False,15,9,0,7,Braden,Smith,2417.0,2415.0,10.0,9.0,Signed,90.0,0.0,0.0,IND,tier_1,7.797270955165692,IND,1
901,C,Garrett,Bradbury,Garrett Bradbury,MIN,15,0,3,974,False,15,30,0,7,Garrett,Bradbury,261.0,259.0,9.0,30.0,Signed,72.0,0.0,0.0,MIN,tier_5,3.080082135523614,MIN,1
971,C,Drake,Metcalf,Drake Metcalf,NYJ,15,0,4,1058,False,15,17,0,7,Drake,Metcalf,2817.0,2815.0,4.0,17.0,Signed,85.0,0.0,0.0,NYJ,tier_2,3.780718336483932,NYJ,-1
1007,C,Ezra,Dotson-Oyetade,Ezra Dotson-Oyetade,MIA,10,0,2,674,False,10,11,0,7,Ezra,Dotson-Oyetade,2165.0,2163.0,4.0,11.0,Signed,82.0,0.0,0.0,MIA,tier_3,2.967359050445104,MIA,1
1032,LG,Ikem,Ekwonu,Ikem Ekwonu,DAL,15,0,10,1134,False,15,10,0,7,Ikem,Ekwonu,3328.0,3326.0,6.0,10.0,Signed,81.0,0.0,0.0,DAL,tier_3,8.818342151675484,DAL,-4
1051,LG,Jonah,Miller,Jonah Miller,CLE,15,0,3,1034,False,15,4,0,7,Jonah,Miller,1291.0,1289.0,2.0,4.0,Signed,74.0,0.0,0.0,CLE,tier_5,2.9013539651837523,CLE,1
1098,C,Ricky,Stromberg,Ricky Stromberg,DEN,15,0,3,965,False,15,3,0,7,Ricky,Stromberg,3102.0,3100.0,5.0,3.0,Signed,65.0,0.0,0.0,DEN,tier_6,3.1088082901554404,DEN,1
1103,LT,JC,Latham,JC Latham,PIT,15,0,10,1017,False,15,28,0,7,JC,Latham,1539.0,1537.0,4.0,28.0,Signed,81.0,0.0,0.0,PIT,tier_3,9.83284169124877,PIT,1
1107,LT,Christian,Darrisaw,Christian Darrisaw,MIN,15,0,16,1021,False,15,30,0,7,Christian,Darrisaw,588.0,586.0,7.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,15.670910871694417,MIN,-3
1143,RG,Cade,Mays,Cade Mays,NYJ,15,0,4,989,False,15,17,0,7,Cade,Mays,3367.0,3365.0,6.0,17.0,Signed,77.0,0.0,0.0,NYJ,tier_4,4.044489383215369,NYJ,-3
1157,RT,Evan,Neal,Evan Neal,NYG,15,0,13,1090,False,15,15,0,7,Evan,Neal,3309.0,3307.0,6.0,15.0,Signed,73.0,0.0,0.0,NYG,tier_5,11.926605504587156,NYG,-4
1164,LG,Cody,Ince,Cody Ince,CIN,15,0,5,997,False,15,1,0,7,Cody,Ince,3245.0,3243.0,5.0,1.0,Signed,95.0,0.0,0.0,CIN,tier_0,5.015045135406218,CIN,-3
1174,LG,Tyrese,Robinson,Tyrese Robinson,JAX,12,0,3,807,False,12,16,0,7,Tyrese,Robinson,3615.0,3613.0,6.0,16.0,Signed,70.0,0.0,0.0,JAX,tier_5,3.717472118959108,JAX,1
1200,RT,Kelvin,Banks,Kelvin Banks,SEA,15,0,8,1090,False,15,27,0,7,Kelvin,Banks,376.0,374.0,3.0,27.0,Signed,81.0,0.0,0.0,SEA,tier_3,7.339449541284404,SEA,1
1217,RT,Andrew,Kristofic,Andrew Kristofic,BAL,15,0,12,983,False,15,24,0,7,Andrew,Kristofic,2728.0,2726.0,4.0,24.0,Signed,74.0,0.0,0.0,BAL,tier_5,12.207527975584943,BAL,-4
1222,RG,Jordan,McFadden,Jordan McFadden,IND,15,0,4,1029,False,15,9,0,7,Jordan,McFadden,3299.0,3297.0,5.0,9.0,Signed,77.0,0.0,0.0,IND,tier_4,3.887269193391642,IND,-3
1241,RG,Donovan,Jackson,Donovan Jackson,NE,15,0,0,1099,False,15,21,0,7,Donovan,Jackson,2372.0,2370.0,3.0,21.0,Signed,75.0,0.0,0.0,NE,tier_4,0.0,NE,9
1246,RT,Warren,McClendon,Warren McClendon,SF,15,1,5,979,False,15,14,0,7,Warren,McClendon,3302.0,3300.0,5.0,14.0,Signed,80.0,0.0,0.0,SF,tier_3,5.107252298263534,SF,4
1264,LG,Amir,Herring,Amir Herring,NYJ,15,0,5,969,False,15,17,0,7,Amir,Herring,842.0,840.0,1.0,17.0,Signed,73.0,0.0,0.0,NYJ,tier_5,5.159958720330238,NYJ,-1
1276,LG,Josh,Braun,Josh Braun,LAR,15,0,12,1087,False,15,23,0,7,Josh,Braun,3280.0,3278.0,5.0,23.0,Signed,75.0,0.0,0.0,LAR,tier_4,11.039558417663294,LAR,-7
1294,C,Mark,Welch,Mark Welch,SF,15,0,3,934,False,15,14,0,7,Mark,Welch,161.0,159.0,1.0,14.0,Signed,71.0,0.0,0.0,SF,tier_5,3.2119914346895073,SF,1
1305,LT,Francis,Mauigoa,Francis Mauigoa,NE,15,0,16,1068,False,15,21,0,7,Francis,Mauigoa,532.0,530.0,2.0,21.0,Signed,76.0,0.0,0.0,NE,tier_4,14.9812734082397,NE,-2
1336,LG,Ben,Bartch,Ben Bartch,MIN,15,0,5,1107,False,15,30,0,7,Ben,Bartch,144.0,142.0,8.0,30.0,Signed,85.0,0.0,0.0,MIN,tier_2,4.5167118337850045,MIN,-1
1349,RG,Wyatt,Teller,Wyatt Teller,TB,15,0,0,1088,False,15,5,0,7,Wyatt,Teller,2592.0,2590.0,10.0,5.0,Signed,78.0,0.0,0.0,TB,tier_4,0.0,TB,9
1364,C,Darrian,Dalcourt,Darrian Dalcourt,CIN,15,0,5,951,False,15,1,0,7,Darrian,Dalcourt,3225.0,3223.0,5.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,5.257623554153523,CIN,-3
1376,LT,Ryan,Hayes,Ryan Hayes,SF,15,0,9,1008,False,15,14,0,7,Ryan,Hayes,3254.0,3252.0,5.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,8.928571428571429,SF,4
1386,LT,Dan,Becker,Dan Becker,ARI,15,0,18,1010,False,15,6,0,7,Dan,Becker,3441.0,3439.0,6.0,6.0,Signed,76.0,0.0,0.0,ARI,tier_4,17.82178217821782,ARI,-4
1387,LT,Jedrick,Wills Jr,Jedrick Wills Jr,NYG,15,0,12,1097,False,15,15,0,7,Jedrick,Wills Jr,2878.0,2876.0,8.0,15.0,Signed,87.0,0.0,0.0,NYG,tier_2,10.938924339106656,NYG,1
1461,C,Cody,Lovell,Cody Lovell,ARI,15,0,2,1154,False,15,6,0,7,Cody,Lovell,1286.0,1284.0,0.0,6.0,Signed,73.0,0.0,0.0,ARI,tier_5,1.7331022530329288,ARI,4
1506,LT,Reuben,Fatheree II,Reuben Fatheree II,DAL,14,0,13,995,False,14,10,0,7,Reuben,Fatheree II,1566.0,1564.0,3.0,10.0,Signed,91.0,0.0,0.0,DAL,tier_1,13.06532663316583,DAL,-1
1572,LG,Tyre,Phillips,Tyre Phillips,BAL,15,0,15,985,False,15,24,0,7,Tyre,Phillips,2097.0,2095.0,8.0,24.0,Signed,80.0,0.0,0.0,BAL,tier_3,15.228426395939087,BAL,-8
1673,RT,Steven,Jones,Steven Jones,MIA,15,0,14,1039,False,15,11,0,7,Steven,Jones,3109.0,3107.0,5.0,11.0,Signed,74.0,0.0,0.0,MIA,tier_5,13.474494706448507,MIA,-4
1714,C,Nate,Anderson,Nate Anderson,DAL,15,0,4,1066,False,15,10,0,7,Nate,Anderson,1931.0,1929.0,3.0,10.0,Signed,74.0,0.0,0.0,DAL,tier_5,3.75234521575985,DAL,-1
1776,RG,Peter,Skoronski,Peter Skoronski,NYG,15,0,1,1067,False,15,15,0,7,Peter,Skoronski,2640.0,2638.0,4.0,15.0,Signed,81.0,0.0,0.0,NYG,tier_3,0.9372071227741331,NYG,4
1811,C,Rafiti,Ghirmai,Rafiti Ghirmai,HOU,15,0,7,953,False,15,31,0,7,Rafiti,Ghirmai,3218.0,3216.0,5.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,7.345225603357817,HOU,-6
1816,LG,Aaryn,Parks,Aaryn Parks,ATL,15,2,1,1027,False,15,13,0,7,Aaryn,Parks,253.0,251.0,3.0,13.0,Signed,86.0,0.0,0.0,ATL,tier_2,0.9737098344693281,ATL,3
1868,LT,Ryan,Van Demark,Ryan Van Demark,PHI,15,0,2,466,False,15,12,0,7,Ryan,Van Demark,3471.0,3469.0,6.0,12.0,Signed,65.0,0.0,0.0,PHI,tier_6,4.291845493562231,PHI,12
1929,LG,Cole,Schneider,Cole Schneider,DEN,15,0,6,1024,False,15,3,0,7,Cole,Schneider,3496.0,3494.0,6.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,5.859375,DEN,-1
1936,RT,Taylor,Moton,Taylor Moton,DEN,11,0,3,746,False,11,3,0,7,Taylor,Moton,1883.0,1881.0,11.0,3.0,Signed,72.0,0.0,0.0,DEN,tier_5,4.021447721179625,DEN,10
1937,C,Luke,Matthews,Luke Matthews,CAR,15,0,4,1122,False,15,20,0,7,Luke,Matthews,3295.0,3293.0,5.0,20.0,Signed,88.0,0.0,0.0,CAR,tier_2,3.5650623885918002,CAR,-1
1938,RT,Kiyaunta,Goodwin,Kiyaunta Goodwin,PHI,15,1,6,910,False,15,12,0,7,Kiyaunta,Goodwin,335.0,333.0,2.0,12.0,Signed,77.0,0.0,0.0,PHI,tier_4,6.593406593406593,PHI,4
1939,LT,Walker,Little,Walker Little,PHI,11,0,8,607,False,11,12,0,7,Walker,Little,1615.0,1613.0,7.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,13.179571663920923,PHI,-2
1941,LG,Beaux,Limmer,Beaux Limmer,CAR,15,0,5,1064,False,15,20,0,7,Beaux,Limmer,2575.0,2573.0,4.0,20.0,Signed,83.0,0.0,0.0,CAR,tier_3,4.6992481203007515,CAR,-1
1942,LT,Josh,Conerly Jr.,Josh Conerly Jr.,CAR,12,0,13,852,False,14,20,0,7,Josh,Conerly Jr.,2394.0,2392.0,3.0,20.0,Signed,73.0,0.0,0.0,CAR,tier_5,15.258215962441314,CAR,-4
1943,RG,Devon,Campbell,Devon Campbell,CAR,15,0,3,1063,False,15,20,0,7,Devon,Campbell,1358.0,1356.0,2.0,20.0,Signed,80.0,0.0,0.0,CAR,tier_3,2.8222013170272815,CAR,-1
1958,RT,Lloyd,Foster,Lloyd Foster,CAR,15,0,14,1034,False,15,20,0,7,Lloyd,Foster,625.0,623.0,0.0,20.0,Signed,74.0,1.0,0.0,CAR,tier_5,13.539651837524179,CAR,-4
1973,C,Matt,Hennessy,Matt Hennessy,ATL,15,0,2,952,False,15,13,0,7,Matt,Hennessy,1139.0,1137.0,8.0,13.0,Signed,68.0,0.0,0.0,ATL,tier_6,2.100840336134454,ATL,4
1977,LT,Walker,Parks,Walker Parks,CHI,15,0,19,1030,False,15,0,0,7,Walker,Parks,11.0,9.0,4.0,0.0,Signed,68.0,0.0,0.0,CHI,tier_6,18.446601941747574,CHI,-3
1980,C,Harris,Sewell,Harris Sewell,CHI,15,0,4,979,False,15,0,0,7,Harris,Sewell,1818.0,1816.0,1.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,4.085801838610828,CHI,-1
1981,LT,Sean,Rhyan,Sean Rhyan,CHI,15,0,13,1037,False,15,0,0,7,Sean,Rhyan,3285.0,3283.0,5.0,0.0,Signed,69.0,0.0,0.0,CHI,tier_6,12.53616200578592,CHI,-1
1982,RG,Braeden,Daniels,Braeden Daniels,CHI,15,0,4,1099,False,15,0,0,7,Braeden,Daniels,3294.0,3292.0,5.0,0.0,Signed,88.0,0.0,0.0,CHI,tier_2,3.639672429481347,CHI,-5
1983,LT,Chris,Dwyer,Chris Dwyer,LAC,14,0,10,951,False,15,7,0,7,Chris,Dwyer,763.0,761.0,0.0,7.0,Signed,67.0,0.0,0.0,LAC,tier_6,10.515247108307046,LAC,0
1984,C,Ben,Brown,Ben Brown,LAC,15,0,4,978,False,15,7,0,7,Ben,Brown,3452.0,3450.0,6.0,7.0,Signed,66.0,0.0,0.0,LAC,tier_6,4.08997955010225,LAC,0
