Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
74,DT,J.T.,Tuimoloau,J.T. Tuimoloau,DET,True,0,0,975,0,24,29,38,1,11,0,0,0,0,0,0,1,0,18,10,0,3,0,15,15,J.T.,Tuimoloau,1346.0,1344.0,8.0,18.0,Signed,76.0,0.0,0.0,DET,tier_4,13.333333333333334,0.0,14.35897435897436,63.58974358974359,1.0256410256410255,0.0,-0.06666666666666667,DET,-4
78,LOLB,Jason,Shepherd,Jason Shepherd,WAS,True,16,12,994,1,17,38,50,0,11,13,12,0,1,0,0,0,0,25,11,1,8,0,15,15,Jason,Shepherd,298.0,296.0,1.0,25.0,Signed,73.0,0.0,0.0,WAS,tier_5,19.114688128772634,3.0181086519114686,19.114688128772634,67.40442655935614,0.0,1.30784708249497,0.8666666666666667,WAS,5
81,MLB,Brian,Asamoah,Brian Asamoah,CAR,True,0,0,560,0,10,16,22,0,11,13,0,0,0,0,0,3,0,20,0,0,0,0,15,0,Brian,Asamoah,3204.0,3202.0,9.0,20.0,Signed,67.0,0.0,0.0,CAR,tier_6,0.0,0.0,5.357142857142857,57.14285714285714,5.357142857142857,2.3214285714285716,0.6666666666666666,CAR,-1
107,MLB,Jeremiah,Trotter Jr,Jeremiah Trotter Jr,SEA,True,0,7,659,0,22,26,38,0,11,24,7,0,1,0,0,6,0,27,0,0,1,0,14,14,Jeremiah,Trotter Jr,2740.0,2738.0,7.0,27.0,Signed,86.0,0.0,0.0,SEA,tier_2,1.5174506828528074,1.5174506828528074,10.622154779969652,91.04704097116843,9.104704097116844,3.6418816388467374,1.2857142857142858,SEA,-3
113,DT,J'Marcus,Edwards,J'Marcus Edwards,DAL,True,8,0,436,1,8,15,21,0,11,1,0,0,0,0,0,0,0,10,6,1,3,0,15,1,J'Marcus,Edwards,1167.0,1165.0,0.0,10.0,Signed,80.0,0.0,0.0,DAL,tier_3,20.642201834862387,4.587155963302752,20.642201834862387,66.5137614678899,0.0,0.22935779816513763,0.06666666666666667,DAL,0
119,ROLB,Solomon,Atkinson,Solomon Atkinson,DAL,True,0,0,317,0,11,4,6,0,11,2,0,0,0,0,0,0,0,10,0,1,0,0,15,3,Solomon,Atkinson,2461.0,2459.0,2.0,10.0,Signed,70.0,0.0,0.0,DAL,tier_5,0.0,3.1545741324921135,0.0,53.62776025236593,0.0,0.6309148264984227,0.13333333333333333,DAL,-3
129,MLB,Jase,Nash,Jase Nash,CIN,True,0,0,947,0,25,42,73,0,11,45,0,0,0,0,0,2,0,1,1,0,3,0,15,3,Jase,Nash,2069.0,2067.0,1.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,4.223864836325237,0.0,6.335797254487857,103.48468848996832,2.1119324181626187,4.7518479408658925,2.8666666666666667,CIN,1
157,CB,Darin,Williams Jr,Darin Williams Jr,CIN,True,0,45,860,0,27,26,37,0,11,25,29,0,2,0,0,8,0,1,0,0,1,0,15,10,Darin,Williams Jr,1787.0,1785.0,1.0,1.0,Signed,71.0,0.0,0.0,CIN,tier_5,1.1627906976744187,2.3255813953488373,10.465116279069766,74.4186046511628,9.30232558139535,2.9069767441860463,1.1333333333333333,CIN,0
187,FS,Scotty,Watkins,Scotty Watkins,CAR,True,47,0,916,2,23,21,37,1,11,20,0,0,0,0,0,3,0,20,1,2,0,2,15,3,Scotty,Watkins,848.0,846.0,3.0,20.0,Signed,73.0,0.0,0.0,CAR,tier_5,1.0917030567685588,6.550218340611353,4.366812227074235,65.50218340611353,3.2751091703056767,2.1834061135371177,1.1333333333333333,CAR,4
191,SS,Tre,Floyd,Tre Floyd,PIT,True,75,13,1026,2,21,42,62,0,11,35,13,0,1,0,0,5,0,28,1,2,0,1,15,15,Tre,Floyd,484.0,482.0,2.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,0.9746588693957114,5.847953216374268,5.847953216374268,80.89668615984405,4.8732943469785575,3.41130604288499,2.0,PIT,3
198,MLB,Charles,Bates,Charles Bates,GB,True,0,0,462,0,11,13,21,1,11,10,0,0,0,0,0,2,0,19,0,0,0,0,15,0,Charles,Bates,3434.0,3432.0,2.0,19.0,Signed,69.0,0.0,0.0,GB,tier_6,0.0,0.0,4.329004329004329,69.26406926406926,4.329004329004329,2.1645021645021645,0.5333333333333333,GB,-1
199,FS,Sherrod,Covil,Sherrod Covil,ARI,True,0,0,1110,0,31,23,39,0,11,17,0,0,0,0,0,5,0,6,0,0,0,0,15,15,Sherrod,Covil,1750.0,1748.0,5.0,6.0,Signed,79.0,0.0,0.0,ARI,tier_4,0.0,0.0,4.504504504504505,63.063063063063055,4.504504504504505,1.5315315315315314,0.8,ARI,-3
206,LE,Duke,Jackson,Duke Jackson,TEN,True,16,0,733,1,16,22,31,1,11,0,0,0,0,0,0,0,0,29,11,1,2,0,12,12,Duke,Jackson,3505.0,3503.0,3.0,29.0,Signed,81.0,0.0,0.0,TEN,tier_3,17.735334242837656,2.728512960436562,17.735334242837656,64.12005457025921,0.0,0.0,0.0,TEN,-5
250,LOLB,Alton,Hawkins,Alton Hawkins,CHI,True,39,0,965,1,38,39,74,1,11,51,0,0,0,0,0,3,0,0,0,1,1,1,15,15,Alton,Hawkins,1542.0,1540.0,3.0,0.0,Signed,72.0,0.0,0.0,CHI,tier_5,1.0362694300518134,3.1088082901554404,4.1450777202072535,116.06217616580311,3.1088082901554404,5.284974093264249,3.2,CHI,5
255,RE,Connor,Kent,Connor Kent,NE,True,35,0,722,1,14,22,27,1,11,1,0,0,0,0,0,0,0,21,10,1,4,0,15,15,Connor,Kent,156.0,154.0,2.0,21.0,Signed,71.0,0.0,0.0,NE,tier_5,19.39058171745152,2.770083102493075,19.39058171745152,56.78670360110803,0.0,0.13850415512465375,0.06666666666666667,NE,-1
294,LE,Jaden,Harrison,Jaden Harrison,CIN,True,74,0,955,2,28,30,42,1,11,0,0,0,0,0,0,1,0,1,11,3,6,1,15,15,Jaden,Harrison,1509.0,1507.0,3.0,1.0,Signed,79.0,0.0,0.0,CIN,tier_4,17.80104712041885,6.282722513089006,18.848167539267017,73.29842931937172,1.0471204188481678,0.0,-0.06666666666666667,CIN,0
312,FS,Braylon,Johnson,Braylon Johnson,CHI,True,0,0,1112,0,33,32,41,1,11,16,0,0,0,0,0,4,0,0,1,0,0,0,15,15,Braylon,Johnson,797.0,795.0,5.0,0.0,Signed,77.0,0.0,0.0,CHI,tier_4,0.8992805755395684,0.0,4.496402877697841,66.54676258992806,3.5971223021582737,1.4388489208633095,0.8,CHI,-1
333,ROLB,Carlos,Lacy,Carlos Lacy,BAL,True,0,0,439,0,10,21,30,0,11,14,0,0,0,0,0,0,0,24,2,0,1,0,15,15,Carlos,Lacy,186.0,184.0,4.0,24.0,Signed,71.0,0.0,0.0,BAL,tier_5,6.83371298405467,0.0,6.83371298405467,91.11617312072893,0.0,3.189066059225513,0.9333333333333333,BAL,0
338,ROLB,Isaiah,Shirley,Isaiah Shirley,DEN,True,0,16,441,0,7,17,20,0,11,14,14,0,2,0,0,4,0,3,1,0,2,0,13,13,Isaiah,Shirley,3016.0,3014.0,5.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,6.802721088435374,4.535147392290249,15.873015873015872,61.224489795918366,9.070294784580499,3.1746031746031744,0.7692307692307693,DEN,0
345,CB,Michael,Johnston,Michael Johnston,JAX,True,0,31,618,0,13,13,26,0,11,12,31,0,2,0,0,2,0,16,1,0,2,0,15,2,Michael,Johnston,234.0,232.0,4.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,4.854368932038835,3.236245954692557,8.090614886731391,63.10679611650485,3.236245954692557,1.9417475728155338,0.6666666666666666,JAX,-1
384,LOLB,Kailep,Edwards,Kailep Edwards,DET,True,0,23,638,0,22,34,46,1,11,27,23,0,1,0,0,6,0,18,0,1,0,0,11,11,Kailep,Edwards,613.0,611.0,6.0,18.0,Signed,84.0,0.0,0.0,DET,tier_3,0.0,3.134796238244514,9.404388714733543,106.58307210031349,9.404388714733543,4.231974921630094,1.9090909090909092,DET,0
399,LOLB,Michael,Caldwell,Michael Caldwell,CAR,True,0,0,332,0,3,2,2,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,15,0,Michael,Caldwell,3640.0,3638.0,1.0,20.0,Signed,64.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.0,15.060240963855422,0.0,0.0,0.0,CAR,-2
405,CB,Alani,Burke,Alani Burke,JAX,True,87,30,981,1,20,35,43,0,11,31,28,0,2,0,0,10,0,16,0,0,0,1,15,15,Alani,Burke,206.0,204.0,1.0,16.0,Signed,82.0,0.0,0.0,JAX,tier_3,0.0,4.077471967380225,10.193679918450561,64.22018348623854,10.193679918450561,3.1600407747196737,1.4,JAX,3
409,LE,Keeshawn,Silver,Keeshawn Silver,MIA,True,7,0,633,1,18,21,25,1,11,1,0,0,0,0,0,1,0,11,10,2,4,0,11,11,Keeshawn,Silver,163.0,161.0,8.0,11.0,Signed,80.0,0.0,0.0,MIA,tier_3,22.11690363349131,4.739336492890995,23.696682464454973,67.9304897314376,1.5797788309636651,0.1579778830963665,0.0,MIA,1
415,SS,Lannden,Zanders,Lannden Zanders,MIA,True,0,69,979,0,26,32,43,0,11,22,38,0,3,1,0,5,0,11,1,0,1,0,14,14,Lannden,Zanders,3132.0,3130.0,9.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,2.042900919305414,4.085801838610828,7.150153217568948,70.48008171603678,5.107252298263534,2.247191011235955,1.2142857142857142,MIA,0
424,CB,Cormani,McClain,Cormani McClain,MIA,True,57,20,886,1,25,38,40,1,11,23,20,0,1,0,0,7,0,11,0,1,0,1,15,15,Cormani,McClain,2105.0,2103.0,6.0,11.0,Signed,99.0,0.0,0.0,MIA,tier_0,0.0,4.514672686230248,7.900677200902935,73.36343115124154,7.900677200902935,2.595936794582393,1.0666666666666667,MIA,-1
436,ROLB,Bryan,Moore,Bryan Moore,NYJ,True,0,0,362,0,5,4,6,0,11,1,0,0,0,0,0,0,1,17,0,0,0,0,14,1,Bryan,Moore,2619.0,2617.0,3.0,17.0,Signed,70.0,0.0,0.0,NYJ,tier_5,0.0,2.7624309392265194,0.0,30.386740331491712,0.0,0.2762430939226519,0.07142857142857142,NYJ,-4
438,FS,Melvin,Kirksey,Melvin Kirksey,LAR,True,0,11,1090,0,22,33,50,0,11,19,11,0,1,0,0,7,0,23,0,0,0,0,15,15,Melvin,Kirksey,1574.0,1572.0,1.0,23.0,Signed,65.0,0.0,0.0,LAR,tier_6,0.0,0.9174311926605505,6.422018348623854,66.05504587155964,6.422018348623854,1.743119266055046,0.8,LAR,0
443,CB,Domani,Jackson,Domani Jackson,NO,True,0,0,854,0,23,42,51,0,11,21,0,0,0,0,0,9,0,26,0,0,2,0,14,14,Domani,Jackson,1852.0,1850.0,7.0,26.0,Signed,97.0,0.0,0.0,NO,tier_0,2.34192037470726,0.0,12.88056206088993,86.65105386416862,10.53864168618267,2.459016393442623,0.8571428571428571,NO,-3
454,MLB,Cam,Holmes,Cam Holmes,ATL,True,5,0,796,1,23,46,63,1,11,41,0,0,0,0,0,6,0,13,0,2,0,0,12,12,Cam,Holmes,2945.0,2943.0,3.0,13.0,Signed,82.0,0.0,0.0,ATL,tier_3,0.0,3.7688442211055273,7.537688442211055,108.04020100502512,7.537688442211055,5.150753768844221,2.9166666666666665,ATL,0
456,LOLB,Julian,Savaiinaea,Julian Savaiinaea,NE,True,0,0,897,0,21,42,57,1,11,21,0,0,0,0,0,0,0,21,8,0,5,0,15,15,Julian,Savaiinaea,2296.0,2294.0,5.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,14.492753623188406,0.0,14.492753623188406,86.95652173913044,0.0,2.341137123745819,1.4,NE,1
463,CB,Lonzo,Elliott,Lonzo Elliott,CHI,True,0,52,1052,0,31,57,70,0,11,44,35,0,3,0,0,12,0,0,0,0,0,0,15,15,Lonzo,Elliott,258.0,256.0,4.0,0.0,Signed,80.0,0.0,0.0,CHI,tier_3,0.0,2.8517110266159698,11.406844106463879,96.00760456273764,11.406844106463879,4.182509505703422,2.1333333333333333,CHI,-1
470,MLB,Rashad,Hitchens,Rashad Hitchens,DEN,True,2,51,1054,1,25,66,90,0,11,72,33,0,3,0,0,4,0,3,1,1,1,0,15,15,Rashad,Hitchens,1517.0,1515.0,1.0,3.0,Signed,74.0,0.0,0.0,DEN,tier_5,1.8975332068311195,4.743833017077798,5.692599620493358,109.10815939278937,3.795066413662239,6.83111954459203,4.533333333333333,DEN,4
482,RE,Josh,Hayes,Josh Hayes,LAC,True,38,0,803,1,27,36,31,0,11,1,0,0,0,0,0,3,0,7,11,1,12,1,14,14,Josh,Hayes,2388.0,2386.0,3.0,7.0,Signed,89.0,0.0,0.0,LAC,tier_2,28.642590286425904,3.7359900373599007,32.3785803237858,72.2291407222914,3.7359900373599007,0.12453300124533001,-0.14285714285714285,LAC,2
495,CB,Cadron,Charles,Cadron Charles,MIA,True,0,12,965,0,17,27,37,0,11,17,12,0,1,0,0,11,0,11,0,0,0,0,15,1,Cadron,Charles,2604.0,2602.0,7.0,11.0,Signed,73.0,0.0,0.0,MIA,tier_5,0.0,1.0362694300518134,11.398963730569948,55.95854922279793,11.398963730569948,1.7616580310880827,0.4,MIA,1
504,DT,George,Odom,George Odom,KC,True,0,0,876,0,26,25,33,0,11,0,0,0,0,0,0,0,0,8,17,0,7,0,13,11,George,Odom,645.0,643.0,1.0,8.0,Signed,77.0,0.0,0.0,KC,tier_4,27.397260273972602,0.0,27.397260273972602,67.35159817351598,0.0,0.0,0.0,KC,2
510,CB,Will,Johnson,Will Johnson,CHI,True,0,14,988,0,26,43,48,1,11,37,14,0,1,0,0,10,0,0,0,1,1,0,15,15,Will,Johnson,30.0,28.0,6.0,0.0,Signed,86.0,0.0,0.0,CHI,tier_2,1.0121457489878543,2.0242914979757085,11.133603238866396,74.89878542510121,10.121457489878543,3.7449392712550607,1.8,CHI,-2
516,FS,Keenan,Nelson Jr.,Keenan Nelson Jr.,MIA,True,0,38,1065,0,39,35,46,0,11,22,22,0,2,1,0,6,0,11,0,0,1,0,15,15,Keenan,Nelson Jr.,320.0,318.0,5.0,11.0,Signed,81.0,0.0,0.0,MIA,tier_3,0.9389671361502347,2.8169014084507045,6.572769953051643,79.81220657276995,5.633802816901409,2.0657276995305165,1.0666666666666667,MIA,3
518,ROLB,Drew,Sanders,Drew Sanders,HOU,True,7,10,968,2,24,27,35,0,11,11,10,0,1,0,0,4,1,31,7,2,2,0,15,15,Drew,Sanders,1066.0,1064.0,8.0,31.0,Signed,75.0,0.0,0.0,HOU,tier_4,9.297520661157025,6.198347107438017,13.429752066115704,60.950413223140494,4.132231404958678,1.1363636363636365,0.4666666666666667,HOU,2
540,LOLB,Nasir,Bradham,Nasir Bradham,LAC,True,0,0,353,0,4,10,14,0,11,4,0,0,0,0,0,0,0,7,1,0,0,0,15,3,Nasir,Bradham,2514.0,2512.0,1.0,7.0,Signed,66.0,0.0,0.0,LAC,tier_6,2.8328611898017,0.0,2.8328611898017,50.991501416430594,0.0,1.13314447592068,0.26666666666666666,LAC,1
551,CB,Greg,Brooks Jr.,Greg Brooks Jr.,DEN,True,0,33,853,0,30,43,51,1,11,30,17,0,2,0,0,11,0,3,0,0,0,0,12,12,Greg,Brooks Jr.,3224.0,3222.0,9.0,3.0,Signed,81.0,0.0,0.0,DEN,tier_3,0.0,2.3446658851113713,12.895662368112545,94.95896834701055,12.895662368112545,3.5169988276670576,1.5833333333333333,DEN,-1
557,DT,Damien,Henderson,Damien Henderson,CIN,True,20,0,989,1,38,37,43,1,11,0,0,0,0,0,0,0,0,1,12,2,8,1,15,15,Damien,Henderson,19.0,17.0,3.0,1.0,Signed,92.0,0.0,0.0,CIN,tier_1,20.222446916076844,4.044489383215369,20.222446916076844,81.90091001011122,0.0,0.0,0.0,CIN,-3
576,SS,Ray,Thornton III,Ray Thornton III,NYJ,True,0,86,1007,0,27,27,50,0,11,33,40,0,4,0,0,10,0,17,2,0,2,0,15,15,Ray,Thornton III,1600.0,1598.0,8.0,17.0,Signed,71.0,0.0,0.0,NYJ,tier_5,3.972194637537239,3.972194637537239,13.902681231380337,76.46474677259185,9.9304865938431,3.277060575968222,1.5333333333333334,NYJ,5
622,LE,Rashad,Brown,Rashad Brown,PIT,True,0,0,811,0,25,27,29,0,11,0,0,0,0,0,0,0,0,28,12,1,6,0,12,12,Rashad,Brown,252.0,250.0,4.0,28.0,Signed,82.0,0.0,0.0,PIT,tier_3,22.19482120838471,1.2330456226880395,22.19482120838471,66.58446362515413,0.0,0.0,0.0,PIT,-1
629,DT,Isaiah,Hastings,Isaiah Hastings,IND,True,0,0,654,0,18,28,31,1,11,1,0,0,0,0,0,0,0,9,8,2,5,0,10,10,Isaiah,Hastings,2975.0,2973.0,5.0,9.0,Signed,78.0,0.0,0.0,IND,tier_4,19.877675840978593,3.058103975535168,19.877675840978593,74.92354740061162,0.0,0.1529051987767584,0.1,IND,-1
659,ROLB,Michael,Staley,Michael Staley,NYG,True,73,0,1002,3,19,27,36,1,11,6,0,0,0,0,0,1,0,15,6,4,7,1,15,15,Michael,Staley,875.0,873.0,3.0,15.0,Signed,88.0,0.0,0.0,NYG,tier_2,12.974051896207584,7.984031936127744,13.972055888223553,54.89021956087824,0.998003992015968,0.5988023952095809,0.3333333333333333,NYG,0
688,DT,Alfred,Collins,Alfred Collins,BUF,True,7,0,756,1,11,29,39,1,11,1,0,0,0,0,0,0,0,2,16,1,4,0,14,2,Alfred,Collins,3304.0,3302.0,9.0,2.0,Signed,73.0,0.0,0.0,BUF,tier_5,26.455026455026452,2.6455026455026456,26.455026455026452,66.13756613756614,0.0,0.13227513227513227,0.07142857142857142,BUF,4
698,LOLB,Jose,Aguirre,Jose Aguirre,TEN,True,0,0,502,0,13,25,36,1,11,19,0,0,0,0,0,0,0,29,6,1,2,0,15,15,Jose,Aguirre,737.0,735.0,4.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,15.936254980079681,1.9920318725099602,15.936254980079681,97.60956175298804,0.0,3.7848605577689245,1.2666666666666666,TEN,4
727,MLB,Dwight,Archibald,Dwight Archibald,DET,True,0,0,302,0,5,13,15,0,11,6,0,0,0,0,0,0,0,18,0,0,0,0,14,0,Dwight,Archibald,3002.0,3000.0,1.0,18.0,Signed,74.0,0.0,0.0,DET,tier_5,0.0,0.0,0.0,66.22516556291392,0.0,1.9867549668874174,0.42857142857142855,DET,-5
731,FS,Derrick,Davis Jr,Derrick Davis Jr,JAX,True,0,29,989,0,31,28,42,0,11,24,19,0,2,0,0,9,0,16,0,0,0,0,14,14,Derrick,Davis Jr,2307.0,2305.0,7.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,0.0,2.0222446916076846,9.100101112234581,73.81193124368049,9.100101112234581,2.4266936299292214,1.0714285714285714,JAX,3
733,LE,Steven,Nobles,Steven Nobles,CLE,True,0,0,328,0,11,2,7,0,11,0,0,0,0,0,0,0,1,4,2,0,0,0,15,15,Steven,Nobles,1997.0,1995.0,4.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,6.097560975609756,3.048780487804878,6.097560975609756,54.8780487804878,0.0,0.0,0.0,CLE,0
749,ROLB,Dillon,Knox,Dillon Knox,IND,True,0,0,417,0,5,13,18,1,11,12,0,0,0,0,0,2,0,9,0,0,0,0,15,15,Dillon,Knox,2484.0,2482.0,0.0,9.0,Signed,70.0,0.0,0.0,IND,tier_5,0.0,0.0,4.796163069544364,55.15587529976019,4.796163069544364,2.877697841726619,0.6666666666666666,IND,-3
754,DT,A.J.,Yates,A.J. Yates,SEA,True,36,0,856,2,13,25,36,1,11,2,0,0,0,0,0,0,0,27,10,3,4,0,15,15,A.J.,Yates,3663.0,3661.0,3.0,27.0,Signed,77.0,0.0,0.0,SEA,tier_4,16.355140186915886,5.841121495327102,16.355140186915886,57.242990654205606,0.0,0.23364485981308408,0.13333333333333333,SEA,1
765,ROLB,Will,Lipton,Will Lipton,NYG,True,0,0,492,0,8,9,14,1,11,9,0,0,0,0,0,0,0,15,0,0,0,0,15,6,Will,Lipton,2417.0,2415.0,0.0,15.0,Signed,72.0,0.0,0.0,NYG,tier_5,0.0,0.0,0.0,44.71544715447155,0.0,1.8292682926829267,0.6,NYG,-6
772,MLB,Jayvant,Brown,Jayvant Brown,DET,True,28,0,992,1,40,56,78,0,11,45,0,0,0,0,0,5,0,18,1,1,2,0,15,15,Jayvant,Brown,1019.0,1017.0,5.0,18.0,Signed,77.0,0.0,0.0,DET,tier_4,3.0241935483870965,2.0161290322580645,8.064516129032258,118.95161290322581,5.040322580645161,4.536290322580645,2.6666666666666665,DET,3
795,MLB,Tremaine,Edmunds,Tremaine Edmunds,PIT,True,0,0,958,0,27,63,83,0,11,47,0,0,0,0,0,4,0,28,2,1,1,0,13,8,Tremaine,Edmunds,725.0,723.0,14.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,3.131524008350731,1.04384133611691,7.306889352818371,114.82254697286012,4.17536534446764,4.906054279749479,3.3076923076923075,PIT,2
804,SS,Matt,Flowers,Matt Flowers,BAL,True,0,72,861,0,33,30,39,1,11,21,22,0,5,0,0,2,0,24,0,0,0,0,13,13,Matt,Flowers,657.0,655.0,4.0,24.0,Signed,89.0,0.0,0.0,BAL,tier_2,0.0,5.807200929152149,2.3228803716608595,83.62369337979095,2.3228803716608595,2.4390243902439024,1.4615384615384615,BAL,-1
824,MLB,Chauncey,Fitzpatrick,Chauncey Fitzpatrick,MIA,True,27,0,988,1,29,76,96,0,11,61,0,0,0,0,0,4,0,11,2,2,2,0,15,15,Chauncey,Fitzpatrick,1844.0,1842.0,2.0,11.0,Signed,79.0,0.0,0.0,MIA,tier_4,4.048582995951417,3.0364372469635628,8.097165991902834,126.51821862348179,4.048582995951417,6.174089068825911,3.8,MIA,3
