Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
83,K,Colin,Hartman,Colin Hartman,ATL,0,0,0,0,0,0,147,49,0,11,79,False,0,0,21,49,0,7,10,3,1,0,3,1,15,52,15,13,42,1,10,0,15,Colin,Hartman,2330.0,2328.0,4.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,0.7142857142857143,1.0,0.6470588235294118,,,,ATL,0
84,P,Tucker,Day,Tucker Day,SF,0,2771,2919,0,66,23,139,0,46,11,72,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,14,35,0,0,1,15,Tucker,Day,3746.0,3744.0,10.0,14.0,Signed,74.0,0.0,0.0,SF,tier_5,,,,0.043478260869565216,44.22727272727273,0.9492977046933881,SF,3
88,P,Adam,Williams,Adam Williams,LV,0,3011,3224,0,72,27,73,0,46,11,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,15,Adam,Williams,3745.0,3743.0,10.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,,,,0.07407407407407407,44.77777777777778,0.9339330024813896,LV,1
99,P,Michael,Turk,Michael Turk,DAL,0,2819,2989,0,66,20,149,0,52,11,82,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,10,44,0,0,0,15,Michael,Turk,3552.0,3550.0,10.0,10.0,Signed,78.0,0.0,0.0,DAL,tier_4,,,,0.15,45.28787878787879,0.9431247908999666,DAL,1
105,K,Johnny,Webster,Johnny Webster,MIN,0,0,0,0,0,0,59,38,0,11,0,False,0,0,21,33,0,8,5,4,4,0,4,4,17,56,15,30,0,4,5,0,15,Johnny,Webster,3566.0,3564.0,3.0,30.0,Signed,72.0,0.0,0.0,MIN,tier_5,0.8095238095238095,0.868421052631579,0.6923076923076923,,,,MIN,0
108,K,Michael,Smith,Michael Smith,CLE,0,0,0,0,0,0,64,38,0,11,0,False,0,0,31,37,0,8,11,4,8,0,4,8,27,55,14,4,0,4,11,0,15,Michael,Smith,3135.0,3133.0,0.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,0.8709677419354839,0.9736842105263158,0.7894736842105263,,,,CLE,6
120,P,Jamie,Gillan,Jamie Gillan,PIT,0,2878,3316,0,74,19,73,0,49,11,3,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,15,Jamie,Gillan,936.0,934.0,13.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,,,,0.21052631578947367,44.810810810810814,0.867913148371532,PIT,-4
127,K,Joey,Slye,Joey Slye,NYJ,0,0,0,0,0,0,70,38,0,11,0,False,0,0,32,36,0,9,8,10,5,0,10,5,25,52,15,17,0,2,8,0,15,Joey,Slye,2409.0,2407.0,13.0,17.0,Signed,71.0,0.0,0.0,NYJ,tier_5,0.78125,0.9473684210526315,0.5882352941176471,,,,NYJ,-1
132,P,David,Foster,David Foster,NYG,0,2281,2665,0,60,18,56,0,51,11,2,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,15,David,Foster,400.0,398.0,2.0,15.0,Signed,74.0,0.0,0.0,NYG,tier_5,,,,0.2777777777777778,44.416666666666664,0.8559099437148218,NYG,-4
135,K,Isaiah,Hamilton,Isaiah Hamilton,SEA,0,0,0,1,0,0,146,38,0,11,78,False,0,0,27,36,0,8,9,9,1,0,9,1,23,54,15,27,51,4,9,0,15,Isaiah,Hamilton,29.0,27.0,5.0,27.0,Signed,81.0,0.0,0.0,SEA,tier_3,0.8518518518518519,0.9473684210526315,0.7647058823529411,,,,SEA,0
136,P,Jake,Camarda,Jake Camarda,DET,0,3045,3252,0,73,24,72,0,50,11,1,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,15,Jake,Camarda,3744.0,3742.0,10.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,,,,0.16666666666666666,44.54794520547945,0.9363468634686347,DET,0
143,P,Kai,Kroeger,Kai Kroeger,CIN,0,3041,3243,0,71,22,73,0,47,11,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,15,Kai,Kroeger,352.0,350.0,8.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,,,,0.045454545454545456,45.67605633802817,0.9377119950662967,CIN,3
156,P,Rhett,Bush,Rhett Bush,SEA,0,2789,2995,0,68,24,69,0,45,11,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,0,0,0,0,15,Rhett,Bush,2099.0,2097.0,0.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,,,,0.0,44.044117647058826,0.9312186978297162,SEA,4
165,K,Shane,Barker,Shane Barker,TB,0,0,0,0,0,0,159,44,0,11,84,False,0,0,29,40,0,7,11,8,3,0,8,3,23,52,15,5,56,1,11,0,15,Shane,Barker,3532.0,3530.0,3.0,5.0,Signed,80.0,0.0,0.0,TB,tier_3,0.7931034482758621,0.9090909090909091,0.6666666666666666,,,,TB,-5
169,K,Tommy,Rich,Tommy Rich,TEN,0,0,0,0,0,0,63,29,0,11,0,False,0,0,34,27,0,6,11,12,5,0,12,5,31,52,15,29,0,3,11,0,15,Tommy,Rich,3408.0,3406.0,0.0,29.0,Signed,70.0,0.0,0.0,TEN,tier_5,0.9117647058823529,0.9310344827586207,0.8235294117647058,,,,TEN,7
174,K,Ethan,Moczulski,Ethan Moczulski,LAC,0,0,0,1,0,0,68,40,0,11,0,False,0,0,27,39,0,6,11,7,3,0,7,3,22,53,15,7,0,1,11,0,15,Ethan,Moczulski,795.0,793.0,7.0,7.0,Signed,77.0,0.0,0.0,LAC,tier_4,0.8148148148148148,0.975,0.7058823529411765,,,,LAC,1
181,P,Trevor,Hardy,Trevor Hardy,LAR,0,2947,3187,0,71,18,145,0,48,11,73,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,23,36,0,0,0,15,Trevor,Hardy,1111.0,1109.0,5.0,23.0,Signed,76.0,0.0,0.0,LAR,tier_4,,,,0.16666666666666666,44.88732394366197,0.9246940696579856,LAR,-1
183,K,Harrison,Butker,Harrison Butker,KC,0,0,0,1,0,0,135,36,0,11,74,False,0,0,23,33,0,7,5,6,5,0,6,5,19,52,15,8,46,3,5,0,15,Harrison,Butker,365.0,363.0,15.0,8.0,Signed,79.0,0.0,0.0,KC,tier_4,0.8260869565217391,0.9166666666666666,0.6666666666666666,,,,KC,-1
184,K,Ty,Dillon,Ty Dillon,IND,0,0,0,1,0,0,69,39,0,11,0,False,0,0,30,37,0,8,10,5,7,0,5,7,27,53,15,9,0,5,10,0,15,Ty,Dillon,2443.0,2441.0,0.0,9.0,Signed,70.0,0.0,0.0,IND,tier_5,0.9,0.9487179487179487,0.8333333333333334,,,,IND,7
192,P,Daniel,Lee,Daniel Lee,CAR,0,3326,3452,0,75,26,154,0,47,11,77,False,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,20,50,0,0,0,15,Daniel,Lee,266.0,264.0,5.0,20.0,Signed,80.0,0.0,0.0,CAR,tier_3,,,,0.34615384615384615,46.026666666666664,0.9634994206257242,CAR,-2
203,P,Kai,Keawe,Kai Keawe,NYJ,0,2916,3117,0,71,25,156,0,45,11,83,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,17,58,0,0,1,15,Kai,Keawe,2885.0,2883.0,4.0,17.0,Signed,73.0,0.0,0.0,NYJ,tier_5,,,,0.2,43.901408450704224,0.9355149181905679,NYJ,0
205,K,Matt,Walker,Matt Walker,LV,0,0,0,0,0,0,157,44,0,11,83,False,0,0,29,43,0,10,6,7,6,0,7,6,22,54,15,22,55,3,6,0,15,Matt,Walker,2322.0,2320.0,4.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,0.7586206896551724,0.9772727272727273,0.5625,,,,LV,-3
225,P,Paul,Robbins,Paul Robbins,KC,0,3153,3331,0,76,26,79,0,45,11,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,15,Paul,Robbins,1492.0,1490.0,2.0,8.0,Signed,73.0,0.0,0.0,KC,tier_5,,,,0.038461538461538464,43.828947368421055,0.946562593815671,KC,2
228,P,Rigoberto,Sanchez,Rigoberto Sanchez,IND,0,2695,2872,0,65,24,154,0,45,11,87,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,9,57,0,0,0,15,Rigoberto,Sanchez,2306.0,2304.0,15.0,9.0,Signed,74.0,0.0,0.0,IND,tier_5,,,,0.125,44.184615384615384,0.9383704735376045,IND,2
250,P,Damon,Wilcox,Damon Wilcox,TB,0,2904,3132,0,72,25,74,0,45,11,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,15,Damon,Wilcox,2220.0,2218.0,2.0,5.0,Signed,72.0,0.0,0.0,TB,tier_5,,,,0.04,43.5,0.9272030651340997,TB,0
300,K,Ted,McCoy,Ted McCoy,LAR,1,0,0,1,0,0,55,36,0,11,0,False,0,0,25,32,0,7,9,5,4,0,5,4,20,54,14,23,0,2,9,0,15,Ted,McCoy,2344.0,2342.0,4.0,23.0,Signed,76.0,0.0,0.0,LAR,tier_4,0.8,0.8888888888888888,0.6875,,,,LAR,-2
316,P,Tim,Columbus,Tim Columbus,ATL,0,2045,2217,0,51,21,54,0,45,11,2,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,14,Tim,Columbus,2136.0,2134.0,0.0,13.0,Signed,72.0,0.0,0.0,ATL,tier_5,,,,0.09523809523809523,43.470588235294116,0.9224176815516464,ATL,-1
324,K,Grant,Wade,Grant Wade,NE,0,0,0,2,0,0,148,43,0,11,80,False,0,0,25,39,0,10,3,9,3,0,8,3,20,55,15,21,47,6,3,0,15,Grant,Wade,386.0,384.0,1.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,0.8,0.9069767441860465,0.6923076923076923,,,,NE,1
334,K,Austin,Seibert,Austin Seibert,DEN,0,0,0,0,0,0,129,32,0,11,68,False,0,0,28,32,0,7,9,7,5,0,7,5,22,50,15,3,48,1,9,0,15,Austin,Seibert,2342.0,2340.0,13.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,0.7857142857142857,1.0,0.625,,,,DEN,-1
354,K,Alec,McPherson,Alec McPherson,BAL,0,0,0,0,0,0,56,27,0,11,0,False,0,0,31,23,0,4,15,9,3,0,9,3,28,51,14,24,0,1,15,0,15,Alec,McPherson,2545.0,2543.0,7.0,24.0,Signed,71.0,0.0,0.0,BAL,tier_5,0.9032258064516129,0.8518518518518519,0.8421052631578947,,,,BAL,3
356,P,Jack,Fox,Jack Fox,TEN,0,3110,3260,0,73,28,150,0,46,11,75,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,29,46,0,0,0,15,Jack,Fox,858.0,856.0,14.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,,,,0.14285714285714285,44.657534246575345,0.9539877300613497,TEN,1
364,K,Justin,Rohrwasser,Justin Rohrwasser,DAL,0,0,0,2,0,0,61,43,0,11,0,False,0,0,23,41,0,5,6,5,7,0,5,7,17,48,14,10,0,0,5,0,15,Justin,Rohrwasser,2264.0,2262.0,12.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,0.7391304347826086,0.9534883720930233,0.45454545454545453,,,,DAL,-7
366,P,Alan,Brackett,Alan Brackett,CLE,0,2043,2176,0,50,20,135,0,45,11,84,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,43,0,0,0,15,Alan,Brackett,1771.0,1769.0,3.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,,,,0.0,43.52,0.9388786764705882,CLE,3
391,P,Gary,Paulson,Gary Paulson,DEN,0,3494,3695,0,84,29,85,0,45,11,0,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,15,Gary,Paulson,2900.0,2898.0,4.0,3.0,Signed,74.0,0.0,0.0,DEN,tier_5,,,,0.1724137931034483,43.98809523809524,0.9456021650879567,DEN,0
395,K,Cade,York,Cade York,DET,0,0,0,0,0,0,121,35,0,11,67,False,0,0,21,34,0,5,3,5,8,0,5,8,17,50,15,18,38,1,3,0,15,Cade,York,3126.0,3124.0,9.0,18.0,Signed,77.0,0.0,0.0,DET,tier_4,0.8095238095238095,0.9714285714285714,0.5,,,,DET,-2
401,K,Devin,Tanley,Devin Tanley,GB,0,0,0,0,0,0,134,36,0,11,71,False,0,0,27,35,0,10,5,6,6,0,6,6,23,57,15,19,40,6,5,0,15,Devin,Tanley,461.0,459.0,2.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,0.8518518518518519,0.9722222222222222,0.7333333333333333,,,,GB,0
402,K,Alex,McPherson,Alex McPherson,CAR,0,0,0,0,0,0,66,40,0,11,0,False,0,0,23,39,0,5,7,5,6,0,5,6,19,51,15,20,0,1,7,0,15,Alex,McPherson,884.0,882.0,6.0,20.0,Signed,79.0,0.0,0.0,CAR,tier_4,0.8260869565217391,0.975,0.6666666666666666,,,,CAR,1
405,K,Nathan,Dibert,Nathan Dibert,JAX,0,0,0,0,0,0,70,46,0,11,0,False,0,0,28,43,0,7,3,14,4,0,14,4,25,53,14,16,0,4,3,0,15,Nathan,Dibert,3520.0,3518.0,6.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,0.8928571428571429,0.9347826086956522,0.7,,,,JAX,4
449,P,Blake,Gillikin,Blake Gillikin,JAX,0,2250,2444,0,54,13,142,0,51,11,87,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,46,0,0,0,15,Blake,Gillikin,941.0,939.0,12.0,16.0,Signed,77.0,0.0,0.0,JAX,tier_4,,,,0.0,45.25925925925926,0.9206219312602292,JAX,3
452,K,Riley,Rogers,Riley Rogers,PHI,0,0,0,0,0,0,87,53,0,11,87,False,0,0,24,50,0,9,6,5,4,0,5,4,19,61,15,12,71,5,5,0,15,Riley,Rogers,2343.0,2341.0,4.0,12.0,Signed,82.0,0.0,0.0,PHI,tier_3,0.7916666666666666,0.9433962264150944,0.6666666666666666,,,,PHI,-4
504,P,Joshua,Conwell,Joshua Conwell,PHI,0,1898,2139,0,46,19,0,0,55,11,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,Joshua,Conwell,1120.0,1118.0,3.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,,,,0.0,46.5,0.887330528284245,PHI,4
505,K,Jack,Podlesny,Jack Podlesny,PIT,0,0,0,1,0,0,122,31,0,11,66,False,0,0,24,29,0,9,5,6,4,0,6,4,19,55,15,28,38,5,4,0,15,Jack,Podlesny,1128.0,1126.0,9.0,28.0,Signed,79.0,0.0,0.0,PIT,tier_4,0.7916666666666666,0.9354838709677419,0.6428571428571429,,,,PIT,-1
508,P,Tyler,Perkins,Tyler Perkins,HOU,0,2327,2408,0,53,20,145,0,46,11,91,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,31,51,0,0,0,15,Tyler,Perkins,541.0,539.0,6.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,,,,0.05,45.43396226415094,0.9663621262458472,HOU,4
509,K,Bernard,Donaldson,Bernard Donaldson,HOU,0,0,0,1,0,0,80,38,0,11,0,False,0,0,41,34,0,13,15,6,7,0,6,7,37,57,15,31,0,9,15,0,15,Bernard,Donaldson,2606.0,2604.0,1.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,0.9024390243902439,0.8947368421052632,0.8571428571428571,,,,HOU,3
510,P,Braden,Mann,Braden Mann,WAS,0,2993,3216,0,70,20,149,0,53,11,86,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,25,42,0,0,1,15,Braden,Mann,1683.0,1681.0,12.0,25.0,Signed,81.0,0.0,0.0,WAS,tier_3,,,,0.25,45.94285714285714,0.9306592039800995,WAS,-2
511,K,James,Williams,James Williams,WAS,0,0,0,1,0,0,63,41,0,11,0,False,0,0,30,40,0,7,11,8,4,0,8,4,25,52,13,25,0,3,10,0,15,James,Williams,2204.0,2202.0,8.0,25.0,Signed,74.0,0.0,0.0,WAS,tier_5,0.8333333333333334,0.975609756097561,0.7222222222222222,,,,WAS,4
512,P,Peter,Williams,Peter Williams,ARI,0,2907,2973,0,67,21,66,0,53,11,0,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,15,Peter,Williams,1093.0,1091.0,5.0,6.0,Signed,76.0,0.0,0.0,ARI,tier_4,,,,0.3333333333333333,44.37313432835821,0.9778002018163471,ARI,-3
513,K,Chase,Cook,Chase Cook,ARI,0,0,0,1,0,0,138,46,0,11,76,False,0,0,19,44,0,5,6,4,4,0,4,4,15,51,15,6,35,1,6,0,15,Chase,Cook,997.0,995.0,3.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,0.7894736842105263,0.9565217391304348,0.6363636363636364,,,,ARI,-3
514,K,Gabe,Brkic,Gabe Brkic,BUF,0,0,0,1,0,0,130,36,0,11,72,False,0,0,20,36,0,4,6,7,3,0,7,3,18,51,15,2,46,2,6,0,15,Gabe,Brkic,2411.0,2409.0,9.0,2.0,Signed,83.0,0.0,0.0,BUF,tier_3,0.9,1.0,0.8,,,,BUF,4
515,P,Chris,Edwards,Chris Edwards,BUF,0,3180,3402,0,74,28,77,0,47,11,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,2,15,Chris,Edwards,2634.0,2632.0,1.0,2.0,Signed,79.0,0.0,0.0,BUF,tier_4,,,,0.10714285714285714,45.972972972972975,0.9347442680776014,BUF,2
516,P,Braxton,King,Braxton King,MIA,0,2942,3143,0,73,24,73,0,44,11,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,15,Braxton,King,2172.0,2170.0,0.0,11.0,Signed,71.0,0.0,0.0,MIA,tier_5,,,,0.0,43.054794520547944,0.9360483614381164,MIA,3
517,K,Michael,Perez,Michael Perez,MIA,0,0,0,1,0,0,140,40,0,11,76,False,0,0,23,39,0,10,6,6,1,0,6,1,19,56,15,11,51,6,6,0,15,Michael,Perez,690.0,688.0,0.0,11.0,Signed,76.0,0.0,0.0,MIA,tier_4,0.8260869565217391,0.975,0.75,,,,MIA,2
518,K,Evan,McPherson,Evan McPherson,CHI,0,0,0,0,0,0,146,36,0,11,81,False,0,0,29,32,0,7,8,5,9,0,5,9,27,52,15,0,47,5,8,0,15,Evan,McPherson,1777.0,1775.0,11.0,0.0,Signed,76.0,0.0,0.0,CHI,tier_4,0.9310344827586207,0.8888888888888888,0.8666666666666667,,,,CHI,2
519,P,Clyde,Darby,Clyde Darby,CHI,0,2750,3017,0,70,21,72,0,44,11,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,Clyde,Darby,340.0,338.0,2.0,0.0,Signed,71.0,0.0,0.0,CHI,tier_5,,,,0.047619047619047616,43.1,0.9115014915478953,CHI,0
