Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1023,RG,Bobby,Evans Jr,Bobby Evans Jr,BUF,14,0,2,1008,False,14,2,0,3,Bobby,Evans Jr,773.0,771.0,2.0,Signed,72.0,0.0,0.0,BUF,tier_5,1.984126984126984,BUF,3
1027,LT,Spencer,Brown,Spencer Brown,BUF,10,0,6,779,False,15,2,0,3,Spencer,Brown,327.0,325.0,2.0,Signed,74.0,0.0,0.0,BUF,tier_5,7.702182284980744,BUF,5
1029,RG,Trey,Smith,Trey Smith,KC,15,0,1,1061,False,15,8,0,3,Trey,Smith,2453.0,2451.0,8.0,Signed,92.0,0.0,0.0,KC,tier_1,0.942507068803016,KC,1
1030,C,Creed,Humphrey,Creed Humphrey,KC,15,0,1,1056,False,15,8,0,3,Creed,Humphrey,1246.0,1244.0,8.0,Signed,90.0,0.0,0.0,KC,tier_1,0.946969696969697,KC,1
1031,RT,Lucas,Niang,Lucas Niang,KC,14,0,5,918,False,14,8,0,3,Lucas,Niang,1940.0,1938.0,8.0,Signed,77.0,0.0,0.0,KC,tier_4,5.446623093681917,KC,4
1032,LG,Joe,Thuney,Joe Thuney,KC,15,0,2,1098,False,15,8,0,3,Joe,Thuney,2631.0,2629.0,8.0,Signed,81.0,0.0,0.0,KC,tier_3,1.8214936247723132,KC,3
1033,LT,Orlando,Brown,Orlando Brown,KC,13,0,10,911,False,13,8,0,3,Orlando,Brown,300.0,298.0,8.0,Signed,88.0,0.0,0.0,KC,tier_2,10.976948408342482,KC,0
1037,RT,Steven,Jones,Steven Jones,PHI,13,0,3,428,False,13,12,0,3,Steven,Jones,3109.0,3107.0,12.0,Signed,68.0,0.0,0.0,PHI,tier_6,7.009345794392523,PHI,3
1038,LG,Ikem,Ekwonu,Ikem Ekwonu,DAL,13,0,3,935,False,13,10,0,3,Ikem,Ekwonu,3328.0,3326.0,10.0,Signed,77.0,0.0,0.0,DAL,tier_4,3.2085561497326203,DAL,1
1041,C,Nick,Gates,Nick Gates,CIN,14,0,2,895,False,14,1,0,3,Nick,Gates,914.0,912.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,2.2346368715083798,CIN,2
1044,RG,Jackson,Carman,Jackson Carman,CIN,15,0,2,1015,False,15,1,0,3,Jackson,Carman,409.0,407.0,1.0,Signed,70.0,0.0,0.0,CIN,tier_5,1.9704433497536944,CIN,3
1045,LT,Jonah,Williams,Jonah Williams,CIN,15,0,9,989,False,15,1,0,3,Jonah,Williams,2847.0,2845.0,1.0,Signed,86.0,0.0,0.0,CIN,tier_2,9.100101112234581,CIN,0
1047,C,Nick,Harris,Nick Harris,CLE,15,0,2,1025,False,15,4,0,3,Nick,Harris,1092.0,1090.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,1.951219512195122,CLE,3
1048,RT,Jack,Conklin,Jack Conklin,CLE,15,0,15,1025,False,15,4,0,3,Jack,Conklin,508.0,506.0,4.0,Signed,83.0,0.0,0.0,CLE,tier_3,14.634146341463415,CLE,-4
1049,LG,Mike,Onwenu,Mike Onwenu,NE,14,0,4,989,False,14,21,0,3,Mike,Onwenu,2007.0,2005.0,21.0,Signed,88.0,0.0,0.0,NE,tier_2,4.044489383215369,NE,0
1050,LT,Isaiah,Wynn,Isaiah Wynn,NE,13,0,12,928,False,13,21,0,3,Isaiah,Wynn,2953.0,2951.0,21.0,Signed,74.0,0.0,0.0,NE,tier_5,12.931034482758621,NE,0
1051,C,David,Andrews,David Andrews,NE,15,0,3,987,False,15,21,0,3,David,Andrews,73.0,71.0,21.0,Signed,77.0,0.0,0.0,NE,tier_4,3.0395136778115504,NE,-1
1052,RT,Trent,Brown,Trent Brown,NE,15,0,5,1048,False,15,21,0,3,Trent,Brown,331.0,329.0,21.0,Signed,82.0,0.0,0.0,NE,tier_3,4.770992366412214,NE,6
1053,RG,Shaq,Mason,Shaq Mason,NE,15,0,0,1057,False,15,21,0,3,Shaq,Mason,1704.0,1702.0,21.0,Signed,82.0,0.0,0.0,NE,tier_3,0.0,NE,6
1055,RG,Nate,Herbig,Nate Herbig,MIA,13,0,4,875,False,14,11,0,3,Nate,Herbig,1146.0,1144.0,11.0,Signed,67.0,0.0,0.0,MIA,tier_6,4.571428571428572,MIA,-2
1056,LG,Cody,Ford,Cody Ford,MIA,14,0,10,989,False,14,11,0,3,Cody,Ford,839.0,837.0,11.0,Signed,71.0,0.0,0.0,MIA,tier_5,10.111223458038422,MIA,-5
1057,RT,Bobby,Hart,Bobby Hart,MIA,8,0,3,599,False,15,11,0,3,Bobby,Hart,1102.0,1100.0,11.0,Signed,64.0,0.0,0.0,MIA,tier_6,5.0083472454090145,MIA,12
1059,RG,Wyatt,Teller,Wyatt Teller,CLE,15,0,3,1095,False,15,4,0,3,Wyatt,Teller,2592.0,2590.0,4.0,Signed,90.0,0.0,0.0,CLE,tier_1,2.73972602739726,CLE,-3
1060,LG,Joel,Bitonio,Joel Bitonio,CLE,15,0,6,1005,False,15,4,0,3,Joel,Bitonio,199.0,197.0,4.0,Signed,81.0,0.0,0.0,CLE,tier_3,5.970149253731344,CLE,-1
1062,LG,Andrew,Norwell,Andrew Norwell,JAX,14,0,10,963,False,14,16,0,3,Andrew,Norwell,1959.0,1957.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,10.384215991692628,JAX,-6
1063,RG,Robert,Hunt,Robert Hunt,JAX,13,0,2,907,False,13,16,0,3,Robert,Hunt,1256.0,1254.0,16.0,Signed,77.0,0.0,0.0,JAX,tier_4,2.205071664829107,JAX,2
1065,LT,Walker,Little,Walker Little,JAX,12,0,4,741,False,12,16,0,3,Walker,Little,1615.0,1613.0,16.0,Signed,83.0,0.0,0.0,JAX,tier_3,5.398110661268555,JAX,6
1066,RT,Jawaan,Taylor,Jawaan Taylor,JAX,13,0,7,833,False,13,16,0,3,Jawaan,Taylor,2571.0,2569.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,8.403361344537815,JAX,0
1067,C,Brandon,Linder,Brandon Linder,JAX,12,0,3,802,False,12,16,0,3,Brandon,Linder,1610.0,1608.0,16.0,Signed,77.0,0.0,0.0,JAX,tier_4,3.740648379052369,JAX,-3
1068,RT,Taylor,Moton,Taylor Moton,CAR,15,0,11,1055,False,15,20,0,3,Taylor,Moton,1883.0,1881.0,20.0,Signed,86.0,0.0,0.0,CAR,tier_2,10.42654028436019,CAR,-2
1070,RG,Will,Hernandez,Will Hernandez,BAL,15,0,3,1050,False,15,24,0,3,Will,Hernandez,1147.0,1145.0,24.0,Signed,76.0,0.0,0.0,BAL,tier_4,2.857142857142857,BAL,-1
1072,LT,Charles,Cross,Charles Cross,LV,15,0,15,1088,False,15,22,0,3,Charles,Cross,3354.0,3352.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,13.786764705882353,LV,0
1073,RT,Germain,Ifedi,Germain Ifedi,LV,15,0,14,1088,False,15,22,0,3,Germain,Ifedi,1274.0,1272.0,22.0,Signed,78.0,0.0,0.0,LV,tier_4,12.867647058823529,LV,-3
1075,RG,Junior,Angilau,Junior Angilau,HOU,9,0,3,579,False,15,31,0,3,Junior,Angilau,3050.0,3048.0,31.0,Signed,63.0,0.0,0.0,HOU,tier_6,5.181347150259067,HOU,-4
1077,C,Jason,Kelce,Jason Kelce,PHI,15,1,1,883,False,15,12,0,3,Jason,Kelce,1475.0,1473.0,12.0,Signed,80.0,0.0,0.0,PHI,tier_3,1.1325028312570782,PHI,3
1078,C,Rafiti,Ghirmai,Rafiti Ghirmai,HOU,15,0,1,1007,False,15,31,0,3,Rafiti,Ghirmai,3218.0,3216.0,31.0,Signed,69.0,0.0,0.0,HOU,tier_6,0.9930486593843098,HOU,6
1080,LT,Nick,Broeker,Nick Broeker,HOU,8,0,7,615,False,11,31,0,3,Nick,Broeker,3361.0,3359.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,11.382113821138212,HOU,3
1081,RG,Jack,Anderson,Jack Anderson,HOU,7,0,2,486,False,10,31,0,3,Jack,Anderson,67.0,65.0,31.0,Signed,63.0,0.0,0.0,HOU,tier_6,4.11522633744856,HOU,-2
1087,RG,Ike,Boettger,Ike Boettger,DET,11,0,2,713,False,11,18,0,3,Ike,Boettger,224.0,222.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,2.805049088359046,DET,0
1088,RT,La'el,Collins,La'el Collins,DAL,11,0,6,784,False,11,10,0,3,La'el,Collins,496.0,494.0,10.0,Signed,82.0,0.0,0.0,DAL,tier_3,7.653061224489796,DAL,-1
1091,LT,Jaxson,Kirkland,Jaxson Kirkland,CAR,10,0,11,616,False,10,20,0,3,Jaxson,Kirkland,3318.0,3316.0,20.0,Signed,71.0,0.0,0.0,CAR,tier_5,17.857142857142858,CAR,-2
1097,RT,Jonah,Tauanuu,Jonah Tauanuu,DEN,12,0,10,791,False,13,3,0,3,Jonah,Tauanuu,2222.0,2220.0,3.0,Signed,65.0,0.0,0.0,DEN,tier_6,12.642225031605562,DEN,-2
1106,LG,Connor,Williams,Connor Williams,CIN,13,0,0,930,False,13,1,0,3,Connor,Williams,2834.0,2832.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,0.0,CIN,8
1110,LT,Garett,Bolles,Garett Bolles,CLE,10,0,12,612,False,10,4,0,3,Garett,Bolles,229.0,227.0,4.0,Signed,78.0,0.0,0.0,CLE,tier_4,19.607843137254903,CLE,-3
1121,RT,Sam,Cosmi,Sam Cosmi,WAS,13,0,6,852,False,13,25,0,3,Sam,Cosmi,529.0,527.0,25.0,Signed,70.0,0.0,0.0,WAS,tier_5,7.042253521126761,WAS,3
1122,RG,Brandon,Scherff,Brandon Scherff,WAS,12,0,2,798,False,12,25,0,3,Brandon,Scherff,2322.0,2320.0,25.0,Signed,81.0,0.0,0.0,WAS,tier_3,2.506265664160401,WAS,-2
1123,C,JC,Tretter,JC Tretter,LAR,11,0,2,716,False,11,23,0,3,JC,Tretter,2661.0,2659.0,23.0,Signed,73.0,0.0,0.0,LAR,tier_5,2.793296089385475,LAR,0
1124,LT,Kinglsey,Suamataia,Kinglsey Suamataia,LAR,15,0,18,1030,False,15,23,0,3,Kinglsey,Suamataia,1077.0,1075.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,17.475728155339805,LAR,-3
1125,RG,James,Daniels,James Daniels,LAR,14,0,1,705,False,14,23,0,3,James,Daniels,578.0,576.0,23.0,Signed,85.0,0.0,0.0,LAR,tier_2,1.4184397163120568,LAR,0
1127,LG,Josh,Braun,Josh Braun,LAR,7,0,2,456,False,15,23,0,3,Josh,Braun,3280.0,3278.0,23.0,Signed,71.0,0.0,0.0,LAR,tier_5,4.385964912280701,LAR,2
1129,LG,David,Edwards,David Edwards,LAR,14,0,5,840,False,14,23,0,3,David,Edwards,731.0,729.0,23.0,Signed,81.0,0.0,0.0,LAR,tier_3,5.952380952380952,LAR,-1
1131,RT,Rob,Havenstein,Rob Havenstein,LAR,15,0,12,1036,False,15,23,0,3,Rob,Havenstein,1112.0,1110.0,23.0,Signed,72.0,0.0,0.0,LAR,tier_5,11.583011583011583,LAR,0
1133,LT,Logan,Brown,Logan Brown,BAL,11,0,6,615,False,12,24,0,3,Logan,Brown,3266.0,3264.0,24.0,Signed,77.0,0.0,0.0,BAL,tier_4,9.75609756097561,BAL,2
1135,C,Jarrett,Patterson,Jarrett Patterson,BAL,14,0,3,860,False,14,24,0,3,Jarrett,Patterson,3365.0,3363.0,24.0,Signed,73.0,0.0,0.0,BAL,tier_5,3.488372093023256,BAL,0
1136,LG,Tyre,Phillips,Tyre Phillips,BAL,15,0,3,955,False,15,24,0,3,Tyre,Phillips,2097.0,2095.0,24.0,Signed,81.0,0.0,0.0,BAL,tier_3,3.141361256544503,BAL,1
1137,LT,Ronnie,Stanley,Ronnie Stanley,BAL,15,0,11,998,False,15,24,0,3,Ronnie,Stanley,2492.0,2490.0,24.0,Signed,93.0,0.0,0.0,BAL,tier_1,11.022044088176353,BAL,-2
1138,LG,Seth,Anderson,Seth Anderson,DEN,10,0,5,719,False,11,3,0,3,Seth,Anderson,1223.0,1221.0,3.0,Signed,63.0,0.0,0.0,DEN,tier_6,6.954102920723227,DEN,0
1139,LT,Kolton,Miller,Kolton Miller,DEN,14,0,15,909,False,14,3,0,3,Kolton,Miller,1810.0,1808.0,3.0,Signed,74.0,0.0,0.0,DEN,tier_5,16.5016501650165,DEN,-2
1141,LG,Ereck,Flowers,Ereck Flowers,NYG,11,0,2,744,False,11,15,0,3,Ereck,Flowers,830.0,828.0,15.0,Signed,73.0,0.0,0.0,NYG,tier_5,2.688172043010753,NYG,5
1145,RG,Quinn,Meinerz,Quinn Meinerz,DEN,15,0,2,1041,False,15,3,0,3,Quinn,Meinerz,1788.0,1786.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,1.9212295869356388,DEN,2
1148,LG,Andrus,Peat,Andrus Peat,NO,15,0,8,1014,False,15,26,0,3,Andrus,Peat,2059.0,2057.0,26.0,Signed,70.0,0.0,0.0,NO,tier_5,7.889546351084813,NO,-2
1149,LT,Terron,Armstead,Terron Armstead,NO,15,0,13,943,False,15,26,0,3,Terron,Armstead,88.0,86.0,26.0,Signed,84.0,0.0,0.0,NO,tier_3,13.785790031813361,NO,-1
1157,RG,Zack,Martin,Zack Martin,DAL,15,0,3,1128,False,15,10,0,3,Zack,Martin,1701.0,1699.0,10.0,Signed,90.0,0.0,0.0,DAL,tier_1,2.6595744680851063,DAL,-3
1163,LT,Dion,Dawkins,Dion Dawkins,BUF,15,0,20,1066,False,15,2,0,3,Dion,Dawkins,630.0,628.0,2.0,Signed,84.0,0.0,0.0,BUF,tier_3,18.761726078799253,BUF,-4
1164,C,Mitch,Morse,Mitch Morse,BUF,15,0,0,1079,False,15,2,0,3,Mitch,Morse,1873.0,1871.0,2.0,Signed,72.0,0.0,0.0,BUF,tier_5,0.0,BUF,10
1165,RT,Caedan,Wallace,Caedan Wallace,NYJ,14,0,14,934,False,14,17,0,3,Caedan,Wallace,1245.0,1243.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,14.98929336188437,NYJ,-3
1166,C,Andre,James,Andre James,NYJ,15,0,3,920,False,15,17,0,3,Andre,James,1327.0,1325.0,17.0,Signed,69.0,0.0,0.0,NYJ,tier_6,3.260869565217391,NYJ,0
1169,RG,Cade,Mays,Cade Mays,NYJ,15,0,4,982,False,15,17,0,3,Cade,Mays,3367.0,3365.0,17.0,Signed,68.0,0.0,0.0,NYJ,tier_6,4.0733197556008145,NYJ,-2
1170,LG,Alijah,Vera-Tucker,Alijah Vera-Tucker,NYJ,15,0,19,1056,False,15,17,0,3,Alijah,Vera-Tucker,2708.0,2706.0,17.0,Signed,84.0,0.0,0.0,NYJ,tier_3,17.992424242424242,NYJ,-7
1171,LT,Mekhi,Becton,Mekhi Becton,NYJ,10,0,6,633,False,10,17,0,3,Mekhi,Becton,172.0,170.0,17.0,Signed,93.0,0.0,0.0,NYJ,tier_1,9.47867298578199,NYJ,-2
1182,C,Luke,Matthews,Luke Matthews,CAR,15,0,1,1128,False,15,20,0,3,Luke,Matthews,3295.0,3293.0,20.0,Signed,83.0,0.0,0.0,CAR,tier_3,0.8865248226950354,CAR,3
1189,RT,Amarius,Mims,Amarius Mims,PIT,13,0,7,804,False,13,28,0,3,Amarius,Mims,2181.0,2179.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,8.706467661691542,PIT,0
1190,C,Sedrick,Van Pran,Sedrick Van Pran,DEN,6,0,3,455,False,13,3,0,3,Sedrick,Van Pran,2313.0,2311.0,3.0,Signed,62.0,0.0,0.0,DEN,tier_6,6.593406593406593,DEN,-4
1192,LG,Netane,Muti,Netane Muti,BUF,13,0,5,915,False,13,2,0,3,Netane,Muti,1907.0,1905.0,2.0,Signed,73.0,0.0,0.0,BUF,tier_5,5.46448087431694,BUF,0
1193,RT,Nicholas,Petit-Frere,Nicholas Petit-Frere,HOU,10,0,11,766,False,13,31,0,3,Nicholas,Petit-Frere,544.0,542.0,31.0,Signed,72.0,0.0,0.0,HOU,tier_5,14.360313315926893,HOU,-2
1198,LT,Andrew,Thomas,Andrew Thomas,WAS,15,0,8,1042,False,15,25,0,3,Andrew,Thomas,2599.0,2597.0,25.0,Signed,75.0,0.0,0.0,WAS,tier_4,7.677543186180422,WAS,4
1201,RG,Malaesala,Aumavae-Laulu,Malaesala Aumavae-Laulu,WAS,14,0,10,960,False,15,25,0,3,Malaesala,Aumavae-Laulu,3384.0,3382.0,25.0,Signed,70.0,0.0,0.0,WAS,tier_5,10.416666666666666,WAS,-5
1203,LG,Marquis,Hayes,Marquis Hayes,PHI,14,1,4,829,False,14,12,0,3,Marquis,Hayes,3402.0,3400.0,12.0,Signed,72.0,0.0,0.0,PHI,tier_5,4.8250904704463204,PHI,2
1204,LG,Ben,Bartch,Ben Bartch,MIN,15,0,4,1058,False,15,30,0,3,Ben,Bartch,144.0,142.0,30.0,Signed,90.0,0.0,0.0,MIN,tier_1,3.780718336483932,MIN,-2
1208,RG,Emil,Ekiyor Jr.,Emil Ekiyor Jr.,MIN,15,0,2,954,False,15,30,0,3,Emil,Ekiyor Jr.,3411.0,3409.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,2.0964360587002098,MIN,0
1209,LT,Christian,Darrisaw,Christian Darrisaw,MIN,15,0,18,1061,False,15,30,0,3,Christian,Darrisaw,588.0,586.0,30.0,Signed,82.0,0.0,0.0,MIN,tier_3,16.965127238454286,MIN,-4
1210,LT,Jordan,Mailata,Jordan Mailata,PHI,11,2,10,747,False,11,12,0,3,Jordan,Mailata,1677.0,1675.0,12.0,Signed,81.0,0.0,0.0,PHI,tier_3,13.386880856760374,PHI,-1
1211,LG,Landon,Dickerson,Landon Dickerson,CHI,11,0,1,716,False,11,0,0,3,Landon,Dickerson,653.0,651.0,0.0,Signed,81.0,0.0,0.0,CHI,tier_3,1.3966480446927374,CHI,6
1212,C,Garrett,Bradbury,Garrett Bradbury,MIN,11,0,1,666,False,11,30,0,3,Garrett,Bradbury,261.0,259.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,1.5015015015015014,MIN,3
1218,LG,Beaux,Limmer,Beaux Limmer,CAR,11,0,1,726,False,11,20,0,3,Beaux,Limmer,2575.0,2573.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,1.3774104683195594,CAR,8
1219,LT,Mason,Miller,Mason Miller,CAR,6,0,6,402,False,11,20,0,3,Mason,Miller,1080.0,1078.0,20.0,Signed,66.0,0.0,0.0,CAR,tier_6,14.925373134328359,CAR,0
1224,RG,Cesar,Ruiz,Cesar Ruiz,NO,15,0,2,1026,False,15,26,0,3,Cesar,Ruiz,2284.0,2282.0,26.0,Signed,83.0,0.0,0.0,NO,tier_3,1.949317738791423,NO,0
1225,C,Erik,McCoy,Erik McCoy,NO,12,0,2,853,False,12,26,0,3,Erik,McCoy,1729.0,1727.0,26.0,Signed,83.0,0.0,0.0,NO,tier_3,2.3446658851113713,NO,1
1226,RT,Ryan,Ramczyk,Ryan Ramczyk,NO,15,0,7,1014,False,15,26,0,3,Ryan,Ramczyk,2162.0,2160.0,26.0,Signed,88.0,0.0,0.0,NO,tier_2,6.903353057199211,NO,0
1227,RT,Andrew,Kristofic,Andrew Kristofic,GB,15,0,9,1091,False,15,19,0,3,Andrew,Kristofic,2728.0,2726.0,19.0,Signed,74.0,0.0,0.0,GB,tier_5,8.249312557286892,GB,0
