Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
162,K,Jack,Browning,Jack Browning,LAR,0,0,0,0,0,0,126,34,0,4,72,False,0,0,20,33,0,6,7,6,1,0,6,1,19,56,16,23,50,5,7,0,16,Jack,Browning,3622.0,3620.0,3.0,25.0,23.0,Signed,Normal,80.0,0.0,0.0,LAR,tier_3,0.95,0.9705882352941176,0.9230769230769231,,,,LAR,1
197,P,Mitch,Wishnowsky,Mitch Wishnowsky,SF,0,3964,4205,0,89,30,180,0,50,4,95,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,14,46,0,0,0,16,Mitch,Wishnowsky,3118.0,3116.0,8.0,35.0,14.0,Signed,Normal,79.0,0.0,0.0,SF,tier_4,,,,0.16666666666666666,47.247191011235955,0.9426872770511296,SF,0
198,K,Dustin,Hopkins,Dustin Hopkins,GB,0,0,0,0,0,0,141,37,0,4,78,False,0,0,24,36,0,5,9,7,3,0,7,3,23,57,16,19,45,4,9,0,16,Dustin,Hopkins,1301.0,1299.0,14.0,36.0,19.0,Signed,Superstar,82.0,0.0,0.0,GB,tier_3,0.9583333333333334,0.972972972972973,0.9285714285714286,,,,GB,1
205,K,Matt,Gay,Matt Gay,CLE,0,0,0,0,0,0,97,19,0,4,57,False,0,0,23,16,0,5,7,5,6,0,5,6,22,57,16,4,25,4,7,0,16,Matt,Gay,984.0,982.0,8.0,33.0,4.0,Signed,Normal,78.0,0.0,0.0,CLE,tier_4,0.9565217391304348,0.8421052631578947,0.9166666666666666,,,,CLE,-1
206,P,Jake,Bailey,Jake Bailey,CAR,0,4466,4762,0,103,37,106,0,49,4,0,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,1,16,Jake,Bailey,128.0,126.0,8.0,30.0,20.0,Signed,Normal,75.0,0.0,0.0,CAR,tier_4,,,,0.16216216216216217,46.23300970873787,0.9378412431751365,CAR,-2
211,P,Palmer,Williams,Palmer Williams,DAL,0,3925,4183,0,89,32,162,0,50,4,68,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,10,40,0,0,0,16,Palmer,Williams,2029.0,2027.0,0.0,23.0,10.0,Signed,Normal,77.0,0.0,0.0,DAL,tier_4,,,,0.09375,47.0,0.9383217786277791,DAL,2
212,P,Eddie,Czaplicki,Eddie Czaplicki,WAS,0,3454,3731,0,81,20,83,0,49,4,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,0,0,16,Eddie,Czaplicki,1157.0,1155.0,2.0,25.0,25.0,Signed,Star,75.0,0.0,0.0,WAS,tier_4,,,,0.2,46.06172839506173,0.9257571696596086,WAS,-2
223,P,A.J.,Cole III,A.J. Cole III,LV,0,4030,4240,0,87,26,163,0,52,4,76,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,22,49,0,0,0,16,A.J.,Cole III,536.0,534.0,8.0,31.0,22.0,Signed,Star,82.0,0.0,0.0,LV,tier_3,,,,0.2692307692307692,48.735632183908045,0.9504716981132075,LV,-1
233,K,Dominic,Zvada,Dominic Zvada,CHI,0,0,0,0,0,0,177,50,0,4,95,False,0,0,27,45,0,6,7,6,8,0,6,8,25,56,16,0,54,4,7,0,16,Dominic,Zvada,704.0,702.0,1.0,23.0,0.0,Signed,Normal,75.0,0.0,0.0,CHI,tier_4,0.9259259259259259,0.9,0.8461538461538461,,,,CHI,-2
234,K,Bert,Auburn,Bert Auburn,BUF,0,0,0,0,0,0,62,39,0,4,0,False,0,0,22,37,0,5,4,7,6,0,7,6,20,53,16,2,0,3,4,0,16,Bert,Auburn,2186.0,2184.0,2.0,24.0,2.0,Signed,Normal,71.0,0.0,0.0,BUF,tier_5,0.9090909090909091,0.9487179487179487,0.7777777777777778,,,,BUF,-1
237,P,Ryan,Wright,Ryan Wright,MIN,0,3815,4087,0,85,28,155,0,53,4,76,False,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,30,56,0,0,0,16,Ryan,Wright,3160.0,3158.0,5.0,27.0,30.0,Signed,Normal,81.0,0.0,0.0,MIN,tier_3,,,,0.32142857142857145,48.082352941176474,0.9334475165157817,MIN,-2
239,K,Evan,McPherson,Evan McPherson,CIN,0,0,0,0,0,0,157,51,0,4,90,False,0,0,23,49,0,5,8,8,2,0,8,2,22,58,16,1,59,4,8,0,16,Evan,McPherson,1907.0,1905.0,6.0,28.0,1.0,Signed,Star,78.0,0.0,0.0,CIN,tier_4,0.9565217391304348,0.9607843137254902,0.9230769230769231,,,,CIN,2
240,K,Jake,Moody,Jake Moody,SF,0,0,0,3,0,0,78,39,0,4,0,False,0,0,42,37,0,15,15,8,4,0,8,4,38,57,15,14,0,11,15,0,16,Jake,Moody,1970.0,1968.0,4.0,27.0,14.0,Signed,Normal,73.0,0.0,0.0,SF,tier_5,0.9047619047619048,0.9487179487179487,0.8666666666666667,,,,SF,1
241,K,Cameron,Dicker,Cameron Dicker,LAC,0,0,0,1,0,0,154,45,0,4,85,False,0,0,22,40,0,7,8,4,3,0,4,3,21,57,16,7,57,6,8,0,16,Cameron,Dicker,702.0,700.0,5.0,27.0,7.0,Signed,Normal,81.0,0.0,0.0,LAC,tier_3,0.9545454545454546,0.8888888888888888,0.9333333333333333,,,,LAC,-3
242,P,Aidan,Flintoft,Aidan Flintoft,MIA,0,3856,4041,0,85,35,164,0,50,4,75,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,11,41,0,0,0,16,Aidan,Flintoft,690.0,688.0,0.0,23.0,11.0,Signed,Normal,79.0,0.0,0.0,MIA,tier_4,,,,0.14285714285714285,47.54117647058823,0.9542192526602327,MIA,5
247,P,Lachlan,Wilson,Lachlan Wilson,ARI,0,3665,3926,0,87,30,81,0,50,4,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,16,Lachlan,Wilson,2576.0,2574.0,2.0,25.0,6.0,Signed,Normal,72.0,0.0,0.0,ARI,tier_5,,,,0.03333333333333333,45.12643678160919,0.9335201222618441,ARI,2
250,K,Younghoe,Koo,Younghoe Koo,ATL,0,0,0,0,0,0,148,37,0,4,77,False,0,0,27,35,0,8,6,10,3,0,10,3,26,56,16,13,44,7,6,0,16,Younghoe,Koo,1638.0,1636.0,10.0,33.0,13.0,Signed,Star,77.0,0.0,0.0,ATL,tier_4,0.9629629629629629,0.9459459459459459,0.9285714285714286,,,,ATL,3
253,K,Dean,Janikowski,Dean Janikowski,DET,2,0,0,0,0,0,68,39,0,4,0,False,0,0,25,36,0,7,2,9,7,0,9,7,24,56,16,18,0,6,2,0,16,Dean,Janikowski,2305.0,2303.0,2.0,25.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,0.96,0.9230769230769231,0.8888888888888888,,,,DET,2
254,K,Drew,Stevens,Drew Stevens,MIN,0,0,0,0,0,0,54,33,0,4,0,False,0,0,23,29,0,7,8,5,3,0,5,3,22,56,15,30,0,6,8,0,16,Drew,Stevens,1681.0,1679.0,1.0,23.0,30.0,Signed,Normal,77.0,0.0,0.0,MIN,tier_4,0.9565217391304348,0.8787878787878788,0.9333333333333333,,,,MIN,-1
255,P,Riley,Dixon,Riley Dixon,DEN,0,3064,3397,0,74,23,74,0,50,4,2,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,1,16,Riley,Dixon,718.0,716.0,11.0,34.0,3.0,Signed,Normal,73.0,0.0,0.0,DEN,tier_5,,,,0.043478260869565216,45.9054054054054,0.9019723285251693,DEN,2
256,P,Tom,Ellard,Tom Ellard,LAC,0,3117,3252,0,72,24,69,0,50,4,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,16,Tom,Ellard,2309.0,2307.0,1.0,23.0,7.0,Signed,Normal,71.0,0.0,0.0,LAC,tier_5,,,,0.125,45.166666666666664,0.9584870848708487,LAC,2
257,P,Ryan,Rehkow,Ryan Rehkow,NE,0,4317,4579,0,99,31,100,0,49,4,0,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,16,Ryan,Rehkow,2414.0,2412.0,2.0,26.0,21.0,Signed,Normal,76.0,0.0,0.0,NE,tier_4,,,,0.1935483870967742,46.25252525252525,0.9427822668704957,NE,-2
258,P,Johnny,Hekker,Johnny Hekker,CIN,0,3365,3722,0,83,29,78,0,49,4,2,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,16,Johnny,Hekker,1203.0,1201.0,15.0,37.0,1.0,Signed,Normal,71.0,0.0,0.0,CIN,tier_5,,,,0.10344827586206896,44.8433734939759,0.9040838259000538,CIN,0
259,P,Bryce,McFerson,Bryce McFerson,GB,0,4208,4414,0,95,34,97,0,50,4,1,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,16,Bryce,McFerson,1565.0,1563.0,0.0,22.0,19.0,Signed,Normal,76.0,0.0,0.0,GB,tier_4,,,,0.14705882352941177,46.463157894736845,0.953330312641595,GB,1
260,K,Chad,Ryland,Chad Ryland,NYJ,2,0,0,0,0,0,137,35,0,4,80,False,0,0,26,29,0,9,5,8,4,0,8,4,25,55,16,17,57,8,5,0,16,Chad,Ryland,2449.0,2447.0,4.0,27.0,17.0,Signed,Normal,72.0,0.0,0.0,NYJ,tier_5,0.9615384615384616,0.8285714285714286,0.9285714285714286,,,,NYJ,4
261,P,Austin,McNamara,Austin McNamara,NO,0,3961,4245,0,92,36,97,0,49,4,2,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,1,16,Austin,McNamara,3612.0,3610.0,3.0,26.0,26.0,Signed,Normal,76.0,0.0,0.0,NO,tier_4,,,,0.08333333333333333,46.141304347826086,0.9330977620730271,NO,0
262,K,Peyton,Woodring,Peyton Woodring,SEA,0,0,0,1,0,0,56,29,0,4,0,False,0,0,29,28,0,8,9,4,8,0,4,8,26,57,15,27,0,6,8,0,16,Peyton,Woodring,356.0,354.0,0.0,22.0,27.0,Signed,Normal,76.0,0.0,0.0,SEA,tier_4,0.896551724137931,0.9655172413793104,0.8235294117647058,,,,SEA,-3
263,K,Cam,Little,Cam Little,MIA,0,0,0,0,0,0,58,35,0,4,0,False,0,0,21,33,0,5,8,7,1,0,7,1,21,54,16,11,0,5,8,0,16,Cam,Little,2434.0,2432.0,2.0,25.0,11.0,Signed,Normal,71.0,0.0,0.0,MIA,tier_5,1.0,0.9428571428571428,1.0,,,,MIA,7
264,P,Aidan,Laros,Aidan Laros,CLE,0,3908,4266,0,94,23,88,0,51,4,2,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,2,16,Aidan,Laros,105.0,103.0,1.0,24.0,4.0,Signed,Normal,72.0,0.0,0.0,CLE,tier_5,,,,0.21739130434782608,45.38297872340426,0.916080637599625,CLE,-3
265,P,James,Ferguson-Reynolds,James Ferguson-Reynolds,NYJ,0,3806,4179,0,92,26,92,0,50,4,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,1,16,James,Ferguson-Reynolds,964.0,962.0,1.0,23.0,17.0,Signed,Normal,72.0,0.0,0.0,NYJ,tier_5,,,,0.11538461538461539,45.42391304347826,0.910744197176358,NYJ,-1
266,P,Logan,Cooke,Logan Cooke,TEN,0,4365,4744,0,101,41,187,0,51,4,83,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,29,38,0,0,0,16,Logan,Cooke,568.0,566.0,9.0,32.0,29.0,Signed,Normal,78.0,0.0,0.0,TEN,tier_4,,,,0.0975609756097561,46.97029702970297,0.9201096121416527,TEN,1
267,K,John,Hoyland,John Hoyland,TEN,0,0,0,1,0,0,75,48,0,4,0,False,0,0,24,48,0,9,8,6,1,0,5,1,22,59,16,29,0,8,8,0,16,John,Hoyland,729.0,727.0,2.0,24.0,29.0,Signed,Normal,76.0,0.0,0.0,TEN,tier_4,0.9166666666666666,1.0,0.9411764705882353,,,,TEN,2
268,K,Blake,Grupe,Blake Grupe,NO,0,0,0,1,0,0,144,34,0,4,77,False,0,0,26,27,0,7,10,6,3,0,6,3,25,56,16,26,49,6,10,0,16,Blake,Grupe,607.0,605.0,4.0,28.0,26.0,Signed,Normal,77.0,0.0,0.0,NO,tier_4,0.9615384615384616,0.7941176470588235,0.9411764705882353,,,,NO,1
269,K,Harrison,Mevis,Harrison Mevis,KC,0,0,0,2,0,0,75,50,0,4,0,False,0,0,28,49,0,6,12,4,6,0,4,6,24,57,15,8,0,4,10,0,16,Harrison,Mevis,3614.0,3612.0,3.0,25.0,8.0,Signed,Normal,71.0,0.0,0.0,KC,tier_5,0.8571428571428571,0.98,0.7777777777777778,,,,KC,-1
270,P,Kai,Kroeger,Kai Kroeger,HOU,0,3679,3957,0,88,23,90,0,48,4,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,16,Kai,Kroeger,3548.0,3546.0,3.0,25.0,31.0,Signed,Normal,71.0,0.0,0.0,HOU,tier_5,,,,0.08695652173913043,44.96590909090909,0.92974475612838,HOU,1
271,K,Ka'imi,Fairbairn,Ka'imi Fairbairn,WAS,2,0,0,0,0,0,137,34,0,4,73,False,0,0,22,32,0,8,9,3,2,0,3,2,22,55,16,25,48,8,9,0,16,Ka'imi,Fairbairn,848.0,846.0,11.0,33.0,25.0,Signed,Star,81.0,0.0,0.0,WAS,tier_3,1.0,0.9411764705882353,1.0,,,,WAS,2
272,K,Brandon,Aubrey,Brandon Aubrey,DAL,0,0,0,0,0,0,53,26,0,4,0,False,0,0,24,24,0,7,10,5,2,0,5,2,22,56,16,10,0,5,10,0,16,Brandon,Aubrey,3193.0,3191.0,5.0,32.0,10.0,Signed,Normal,73.0,0.0,0.0,DAL,tier_5,0.9166666666666666,0.9230769230769231,0.8823529411764706,,,,DAL,1
273,P,Rigoberto,Sanchez,Rigoberto Sanchez,SEA,0,3790,4118,0,88,23,163,0,50,4,75,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,27,34,0,0,0,16,Rigoberto,Sanchez,2465.0,2463.0,10.0,32.0,27.0,Signed,Normal,77.0,0.0,0.0,SEA,tier_4,,,,0.30434782608695654,46.79545454545455,0.9203496843127732,SEA,-4
274,K,Chase,McLaughlin,Chase McLaughlin,HOU,0,0,0,1,0,0,143,37,0,4,76,False,0,0,25,33,0,10,7,6,2,0,6,2,23,58,16,31,45,8,7,0,16,Chase,McLaughlin,1896.0,1894.0,8.0,31.0,31.0,Signed,Normal,76.0,0.0,0.0,HOU,tier_4,0.92,0.8918918918918919,0.8823529411764706,,,,HOU,-2
275,P,Tory,Taylor,Tory Taylor,IND,0,4605,5027,0,106,25,172,0,50,4,71,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,9,43,0,0,0,16,Tory,Taylor,3421.0,3419.0,3.0,27.0,9.0,Signed,Normal,79.0,0.0,0.0,IND,tier_4,,,,0.28,47.424528301886795,0.9160533121145813,IND,-3
276,K,Will,Reichard,Will Reichard,JAX,0,0,0,1,0,0,159,42,0,4,87,False,0,0,26,33,0,10,7,5,4,0,5,4,24,59,16,16,52,9,6,0,16,Will,Reichard,3445.0,3443.0,3.0,26.0,16.0,Signed,Normal,76.0,0.0,0.0,JAX,tier_4,0.9230769230769231,0.7857142857142857,0.8823529411764706,,,,JAX,-3
277,P,Brett,Thorson,Brett Thorson,JAX,0,3295,3640,0,79,30,82,0,49,4,1,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,16,Brett,Thorson,2016.0,2014.0,1.0,23.0,16.0,Signed,Normal,75.0,0.0,0.0,JAX,tier_4,,,,0.16666666666666666,46.075949367088604,0.9052197802197802,JAX,-2
278,P,Tommy,Doman,Tommy Doman,CHI,0,3406,3537,0,78,28,81,0,48,4,0,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,Tommy,Doman,2142.0,2140.0,2.0,25.0,0.0,Signed,Normal,73.0,0.0,0.0,CHI,tier_5,,,,0.21428571428571427,45.34615384615385,0.9629629629629629,CHI,0
279,K,Eddy,Pineiro,Eddy Pineiro,CAR,0,0,0,0,0,0,118,34,0,4,66,False,0,0,15,32,0,2,3,7,3,0,7,3,15,50,16,20,37,2,3,0,16,Eddy,Pineiro,2247.0,2245.0,9.0,31.0,20.0,Signed,Normal,78.0,0.0,0.0,CAR,tier_4,1.0,0.9411764705882353,1.0,,,,CAR,4
280,P,Mark,Vassett,Mark Vassett,TB,0,3387,3564,0,79,29,81,0,48,4,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,16,Mark,Vassett,2196.0,2194.0,2.0,26.0,5.0,Signed,Normal,73.0,0.0,0.0,TB,tier_5,,,,0.034482758620689655,45.11392405063291,0.9503367003367004,TB,4
281,K,Jai,Patel,Jai Patel,IND,0,0,0,0,0,0,56,30,0,4,0,False,0,0,23,29,0,7,7,5,4,0,5,4,23,57,15,9,0,7,7,0,16,Jai,Patel,894.0,892.0,0.0,22.0,9.0,Signed,Normal,72.0,0.0,0.0,IND,tier_5,1.0,0.9666666666666667,1.0,,,,IND,8
282,K,Griffin,Kell,Griffin Kell,TB,0,0,0,0,0,0,164,43,0,4,87,False,0,0,29,41,0,8,9,6,6,0,6,6,29,55,16,5,59,8,9,0,16,Griffin,Kell,3462.0,3460.0,3.0,26.0,5.0,Signed,Normal,81.0,0.0,0.0,TB,tier_3,1.0,0.9534883720930233,1.0,,,,TB,3
285,P,Jamie,Gillan,Jamie Gillan,NYG,0,2874,2989,0,62,28,163,0,51,4,98,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,15,67,0,0,0,16,Jamie,Gillan,1005.0,1003.0,8.0,30.0,15.0,Signed,Star,81.0,0.0,0.0,NYG,tier_3,,,,0.2857142857142857,48.20967741935484,0.961525593844095,NYG,-1
286,K,Joshua,Karty,Joshua Karty,DEN,0,0,0,0,0,0,137,38,0,4,76,False,0,0,24,38,0,8,7,8,1,0,8,1,22,57,16,3,53,6,7,0,16,Joshua,Karty,3357.0,3355.0,3.0,25.0,3.0,Signed,Superstar,82.0,0.0,0.0,DEN,tier_3,0.9166666666666666,1.0,0.8666666666666667,,,,DEN,0
287,P,Mason,Fletcher,Mason Fletcher,BUF,0,3445,3584,0,74,24,156,0,52,4,76,False,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,2,51,0,0,0,16,Mason,Fletcher,3480.0,3478.0,3.0,27.0,2.0,Signed,Superstar,82.0,0.0,0.0,BUF,tier_3,,,,0.5,48.432432432432435,0.9612165178571429,BUF,-1
288,K,Cade,York,Cade York,NYG,1,0,0,0,0,0,89,57,0,4,0,False,0,0,24,50,0,9,3,9,3,0,9,3,23,57,16,15,0,8,3,0,16,Cade,York,3171.0,3169.0,5.0,26.0,15.0,Signed,Normal,70.0,0.0,0.0,NYG,tier_5,0.9583333333333334,0.8771929824561403,0.9166666666666666,,,,NYG,2
289,K,Jake,Elliott,Jake Elliott,PHI,0,0,0,1,0,0,146,42,0,4,78,False,0,0,21,40,0,6,7,3,5,0,3,5,19,56,16,12,48,5,6,0,16,Jake,Elliott,808.0,806.0,10.0,32.0,12.0,Signed,Normal,79.0,0.0,0.0,PHI,tier_4,0.9047619047619048,0.9523809523809523,0.8461538461538461,,,,PHI,-1
292,P,Riley,Thompson,Riley Thompson,ATL,0,4160,4425,0,95,40,98,0,49,4,1,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,16,Riley,Thompson,3615.0,3613.0,3.0,27.0,13.0,Signed,Normal,76.0,0.0,0.0,ATL,tier_4,,,,0.15,46.578947368421055,0.9401129943502825,ATL,0
293,P,Jeremy,Crawshaw,Jeremy Crawshaw,PHI,0,3359,3573,0,78,34,80,0,48,4,1,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,16,Jeremy,Crawshaw,2331.0,2329.0,2.0,26.0,12.0,Signed,Normal,74.0,0.0,0.0,PHI,tier_5,,,,0.11764705882352941,45.80769230769231,0.94010635320459,PHI,0
