FullName,Position,TeamName,SkillPointDef
Drake Thomas,ROLB,IND,-9
Dre Greenlaw,ROLB,SF,-3
Drew Sanders,ROLB,LAR,3
Durante Jones,FS,PHI,-1
Dwight McGlothern,CB,JAX,-5
Dylan Stewart,RE,NYG,-1
Earl Little II,CB,NYJ,-1
Earl Miller Jr,DT,NO,-3
Easton Gibbs,ROLB,TEN,2
Easton Mascarenas-Arnold,ROLB,DEN,-8
Ed Oliver,DT,ARI,-2
Eddrick Houston,LE,GB,7
Elijah Rushing,LE,CHI,-3
Elliot Donald,DT,WAS,1
Ellis Robinson IV,CB,CLE,-1
Emmanuel Forbes Jr,CB,WAS,-4
Enai White,RE,KC,3
Ennis Rakestraw Jr,CB,NE,1
Ephesians Prysock,CB,TB,-3
Eric Stokes,CB,SF,-1
Ethan Downs,LE,BAL,2
Fabian Ross,CB,NO,0
Fabien Lovett Sr.,DT,NO,-4
Fadil Diggs,RE,MIA,-1
Fentrell Cypress II,CB,BAL,-2
Foyesade Oluokun,MLB,JAX,5
Frankie Luvu,LOLB,CIN,4
Fred Warner,MLB,SF,3
Gabe Jacas,RE,CAR,4
Gabriel Murphy,RE,BUF,-3
Garrett Pomerantz,ROLB,PHI,-8
Garrett Williams,CB,IND,0
Gaven Haselhorst,ROLB,DAL,-4
Geno Stone,FS,LAC,2
Gentry Williams,CB,JAX,-1
Gervon Dexter,DT,SEA,-2
Grady Jarrett,DT,ATL,-3
Grayson Howard,MLB,SF,-3
Greg Newsome II,CB,LAC,-5
Greg Rousseau,LE,BUF,-2
Harold Perkins,LE,TB,1
Henry To'oTo'o,MLB,ATL,-1
Hero Kanu,DT,NO,-2
Hudson Clark,FS,KC,5
Hunter Washington,FS,HOU,3
Ichmael Joseph,FS,DEN,4
Isaac Thompson,SS,GB,-1
Isaiah Dunson,CB,MIA,0
Ivan Pace Jr,LOLB,MIN,-5
J.D. Rhym,CB,NYJ,-2
JK Johnson,CB,CIN,-1
JL Skinner,SS,DEN,1
JT Tuimoloau,LE,PHI,0
JT Woods,FS,NE,-4
Ja'Sir Taylor,CB,CIN,1
Jabril Cox,LOLB,NO,6
Jabrill Peppers,SS,CAR,5
Jack Beebe,MLB,SEA,-4
Jack Campbell,MLB,DET,2
Jack Gibbens,LOLB,TEN,-7
Jack Sawyer,RE,MIN,-4
Jackson Bratton,LOLB,LV,-9
Jackson LaDuke,MLB,CIN,-3
Jackson Mitchell,MLB,PHI,4
Jacobe Johnson,CB,BAL,-3
Jacoby Mathews,SS,NO,1
Jaden Hicks,SS,MIA,-4
Jaden Mangham,FS,TEN,-5
Jadeveon Clowney,LE,KC,-3
Jaheim Singletary,CB,LV,2
Jahlani Tavai,ROLB,TEN,-2
Jahlil Florence,CB,NYG,0
Jaishawn Barham,MLB,NE,-5
Jalan Catalon,SS,NYJ,-2
Jalen Pitre,FS,CAR,6
Jalen Ramsey,CB,DAL,0
Jalen Thompson,LE,CIN,-5
Jalon Walker,MLB,LV,-2
Jamel Dean,CB,ARI,-1
James Bradberry IV,CB,BUF,1
James Pearce Jr.,RE,CAR,4
James Williams,SS,ARI,0
Jamien Sherwood,LOLB,CIN,-2
Jamin Davis,ROLB,MIN,-11
Jaquan Sheppard,CB,BUF,-4
Jared Verse,LE,IND,-1
Jartavius Martin,CB,PHI,0
Jarvis Brownlee Jr.,CB,MIN,4
Jasheen Davis,LE,DAL,-5
Jason Henderson,MLB,MIA,1
Jason Pinnock,SS,CHI,-3
Javien Toviano,CB,DAL,1
Javon Bullard,FS,CAR,7
Jaycee Horn,CB,CAR,-1
Jayden Rowe,SS,ATL,8
Jaydon Hood,ROLB,CHI,-4
Jaylan Ford,MLB,CLE,-1
Jaylen Harrell,LE,SEA,2
Jaylen Reed,FS,SF,0
Jaylin Davies,CB,NYG,10
Jaylin Simpson,FS,CIN,8
Jaylon Braxton,CB,ATL,-3
Jaylon Guilbeau,CB,ATL,-4
Jaylon Johnson,CB,CHI,-1
Jeff Okudah,CB,HOU,0
Jeffery Simmons,DT,TEN,8
Jeffrey Bassa,MLB,CHI,2
Jeffrey M'ba,DT,MIN,-4
Jer'Zhan Newton,DT,NYG,0
Jeremiah Cooper,FS,ARI,3
Jeremiah Owusu-Koramoah,ROLB,CLE,1
Jeremiah Trotter Jr.,LOLB,NE,-7
Jeremy Chinn,CB,HOU,-3
Jerry Jacobs,CB,NYG,0
Jestin Jacobs,MLB,DEN,-2
Jevon Holland,FS,NYG,3
Jihaad Campbell,LOLB,CLE,4
Joe Tryon-Shoyinka,RE,BAL,7
Joey Bosa,RE,LAC,4
Joey Porter Jr,CB,PIT,1
John Franklin-Myers,LE,TEN,-4
John Walker,DT,DEN,1
Jonathan Allen,DT,CHI,-1
Jonathon Cooper,LE,ARI,-2
Jordan Battle,SS,WAS,-2
Jordan Bertagnole,DT,PIT,6
Jordan Davis,DT,DET,0
Jordan Howden,SS,CLE,-2
Jordan Lovett,FS,MIN,6
Jordan Riley,SS,SF,2
Jordan Ross,RE,CLE,1
Josh Metellus,SS,GB,0
Josh Newton,CB,NO,-4
Josh Proctor,FS,TEN,-2
Josh Sweat,RE,PHI,5
Josiaiah Stewart,RE,JAX,2
Julian Humphrey,CB,JAX,-2
Julian Love,SS,SEA,-4
Julien Simon,MLB,BUF,1
Junior Colson,MLB,LAC,1
Junior Tafuna,DT,GB,-2
Justin Flowe,MLB,WAS,-3
Justin Madubuike,DT,BAL,-1
Justin Scott,DT,DEN,-6
Justin Williams,ROLB,NYJ,8
Justus Boone,LE,ATL,-1
K.C. Ossai,MLB,DET,-3
KJ Bolden,FS,CAR,7
Kader Kohou,CB,TEN,4
Kaleb Elarms-Orr,MLB,CLE,-3
Kalen King,CB,DEN,0
Kamal Hadden,CB,CIN,-4
Kamari Wilson,SS,HOU,-2
Kamren Curl,SS,ATL,4
Kamren Kinchens,FS,CHI,1
Karene Reid,ROLB,HOU,-8
Kayvon Thibodeaux,RE,TB,5
Keanu Tanuvasa,DT,LAR,1
Kechaun Bennett,LE,LV,6
Keionte Scott,CB,CIN,-4
Keith Randolph Jr.,DT,PHI,-2
Kelee Ringo,CB,LAR,3
Keli Lawson,LOLB,PHI,-6
Kelvin Joseph,CB,SF,4
Kendall Fuller,CB,GB,-3
Kendy Charles,DT,BUF,0
Kenneth Murray Jr,ROLB,PIT,13
Kenyatta Jackson,LE,JAX,-5
Kenyatta Watson II,CB,HOU,0
Kerby Joseph,SS,DEN,-1
Khari Coleman,LOLB,NYG,-6
Khyree Jackson,CB,KC,4
Kitan Oladapo,SS,CIN,-4
Kobie McKinzie,LOLB,NYJ,-8
Kobie Turner,DT,SF,1
Kool-Aid McKinstry,CB,TEN,2
Kris Abrams-Draine,CB,JAX,-2
Kris Jenkins,DT,KC,3
Krys Barnes,ROLB,LV,5
Kwon Alexander,LOLB,DEN,6
Kyle Hamilton,SS,BAL,-6
Kyngstonn Viliamu-Asa,MLB,GB,-7
L'Jarius Sneed,CB,KC,5
LJ McCray,DT,BAL,-4
LT Overton,LE,JAX,5
Laiatu Latu,RE,CHI,5
Lander Barton,MLB,TEN,2
Landon Jackson,LE,GB,0
LeVar Thornton Jr,CB,DEN,-5
Leo Chenal,LOLB,KC,-6
Leonard Taylor III,DT,TEN,-5
Leonard Williams,DT,LAR,3
Lukas Van Ness,LE,GB,-3
M.J. Tafisi Jr.,MLB,NO,-7
MJ Sherman,ROLB,MIN,-6
Maason Smith,DT,IND,-4
Mac Uihlein,LOLB,MIA,-9
Makari Paige,SS,LAR,2
Malachi Moore,FS,BUF,4
Malaki Starks,FS,KC,-1
Malick Sylla,RE,NE,-2
Malik Dunlap,CB,NO,-3
Malik Muhammad,CB,MIN,-5
Maliki Crawford,CB,MIN,-5
Mansoor Delane,FS,CLE,-4
Marcus Allen,CB,CHI,0
Marcus Bradley,RE,SF,-3
Marcus Harris,CB,PIT,3
Marcus Jones,CB,NYG,8
Marcus Williams,FS,MIN,0
Mark Perry,SS,KC,-2
Marlon Humphrey,CB,ARI,-7
Marques Buford Jr.,SS,TB,-5
Marshawn Kneeland,LE,SF,1
Martin Emerson Jr,CB,ARI,-3
Mason Graham,DT,SF,1
Mason Tufaga,LOLB,CLE,-4
Matayo Uiagalelei,LE,MIN,1
Matt Milano,ROLB,BUF,1
Matthew Salopek,ROLB,BAL,-3
Maverick Baranowski,MLB,MIA,1
Max Melton,CB,BAL,-1
Maxx Crosby,LE,LV,-7
Mazi Smith,DT,DAL,-2
Mekhi Wingo,DT,DEN,0
Micah Davey,RE,SEA,-1
Micah McFadden,ROLB,CAR,-8
Micah Parsons,RE,DAL,-3
Michael Barrett,MLB,BUF,-7
Michael Carter II,CB,BAL,-2
Mike Hall,DT,CIN,-1
Mike Jarvis,DT,CIN,-4
Mike Sainristil,CB,NO,3
Minkah Fitzpatrick,FS,SEA,-6
Mishael Powell,FS,ATL,-2
Mohamed Kamara,RE,IND,2
Montez Sweat,LE,CHI,0
Moses Alexander,CB,PHI,-1
Moses Walker,MLB,NO,4
Mykel Williams,LE,NYG,5
Myles Garrett,RE,ATL,1
Myles Murphy,LE,CIN,1
Myles Rowser,SS,PHI,5
Nash Hutmacher,DT,MIA,-4
Nate Landman,MLB,JAX,-3
Nazir Stackhouse,DT,BUF,-4
Neeo Avery,RE,MIA,5
Nelson Ceaser,LE,WAS,-2
Nick Cross,SS,LAR,-3
Nick Emmanwori,SS,NYG,-1
Nick Jackson,ROLB,GB,-6
Nik Bonitto,RE,PIT,-1
Nikai Martinez,FS,IND,2
Nolan Smith Jr,LE,PIT,1
Nolan Ziegler,MLB,TEN,-3
Nyjalik Kelly,LE,LAC,-2
Odafe Oweh,RE,CLE,-1
Oluwafemi Oladejo,MLB,LAC,7
Omari Abor,LE,TEN,4
Owen Pappoe,MLB,TB,-2
Owen Porter,LE,NYJ,1
Patrick Payton,LE,DET,-2
Patrick Queen,LOLB,MIN,-5
Patrick Surtain II,CB,SF,-3
Peter Woods,DT,LV,5
Peyton Bowen,SS,WAS,0
Popeye Williams,LE,NYJ,-2
Princewill Umanmielen,LE,BAL,-5
Quay Walker,LOLB,GB,-9
Quency Wiggins,RE,NYJ,0
Quincey McAdoo,CB,SF,-3
Quincy Williams,ROLB,NYJ,2
Quinnen Williams,DT,CHI,2
Quinyon Mitchell,CB,TB,-3
Rashan Gary,LE,DEN,4
Rasul Douglas,CB,BUF,-1
Reid Carrico,LOLB,IND,7
Robert Spillane,ROLB,LV,-9
Roger McCreary,CB,LV,-3
Ronnie Hickman,FS,CLE,6
Roquan Smith,MLB,BAL,3
Rueben Bain Jr,LE,NE,5
Ruke Orhorhoro,DT,CLE,-2
Ryan Neal,SS,PIT,13
Saboor Karriem,FS,DET,-3
Sage Ryan,FS,NYJ,4
Sai'vion Jones,RE,TEN,3
Samuel Omosigho,LOLB,TEN,-11
Sauce Gardner,CB,NYJ,1
Scotty Edwards,SS,HOU,15
Sebastian Valdez,LE,NO,-7
Selman Bridges,CB,DET,-5
Sergio Allen,LOLB,LAC,-11
Shane Lee,MLB,DEN,-2
Shay Taylor,ROLB,JAX,-5
Shemar James,ROLB,LAR,-6
Shemar Turner,DT,JAX,-2
Shilo Sanders,SS,LAC,2
Simeon Barrow Jr.,DT,ARI,3
Simote Pepa,DT,LAC,0
Smael Mondon,LOLB,BAL,1
Steele Chambers,ROLB,NYG,3
Stefon Thompson,MLB,NE,-2
Sterling Lane II,LOLB,CHI,-11
Stone Blanton,ROLB,CIN,-6
Sundiata Anderson,RE,GB,1
Suntarine Perkins,LE,PIT,4
T.J. Edwards,ROLB,ATL,9
T.J. Tampa,CB,DAL,-2
Taariq Al-Uqdah,ROLB,SF,-3
Tackett Curtis,MLB,BUF,-3
Tahveon Nicholson,CB,NYJ,-1
Talanoa Hufanga,SS,NE,-6
Tarheeb Still,CB,BUF,-1
Tariq Woolen,CB,DEN,-7
Tarique Barnes,MLB,SEA,-1
Taron Johnson,CB,LV,-2
Taylor Upshaw,LE,DET,3
Tayon Holloway,CB,SEA,-1
Terrel Bernard,MLB,LAR,4
Terrion Arnold,CB,IND,5
Tevarua Tafiti,ROLB,WAS,-3
Tomiwa Durojaiye,LE,TB,-1
Tommy Eichenberg,ROLB,NYG,-6
Torren Wright,ROLB,HOU,-8
Trajan Jeffcoat,RE,HOU,-2
Travis Hunter,CB,TEN,-4
Travon Walker,RE,NYJ,-3
Tre Brown,CB,GB,-1
Tre Freeman,MLB,CIN,0
Tre Morrison,CB,BAL,-2
Tre'Davious White,CB,DET,-1
Tre'Quon Fegans,FS,ATL,-3
Tre'Vius Hodges-Tomlinson,CB,CLE,-1
Tre'jon Lewis,RE,LAC,0
Tre'von Moehrig,FS,NO,0
Tremaine Edmunds,MLB,PIT,22
Trent McDuffie,CB,KC,-8
Trevell Mullen,CB,WAS,-4
Trevin Wallace,ROLB,MIA,6
Trevon Diggs,CB,MIA,-2
Troy Andersen,ROLB,DET,6
Tuli Tuipulotu,LE,LAC,1
TyRon Hopper,ROLB,ARI,1
Tyleik Williams,DT,IND,2
Tyler Batty,LE,PHI,-6
Tyler Nubin,FS,ARI,-7
Tyreek Chappell,CB,DET,0
Tyreese Fearbry,ROLB,LAR,-1
Tyrique Stevenson,CB,PHI,-5
Uchenna Nwosu,RE,MIA,-6
Van Fillinger,LE,DEN,-4
Vita Vea,DT,JAX,-2
Walter Nolen,DT,CAR,-1
Whit Weeks,LOLB,BAL,-6
Will Johnson,CB,CLE,0
Will McDonald IV,RE,CIN,7
Williams Nwaneri,LE,CLE,-1
Willie Gay,LOLB,WAS,1
Wyatt Ekeler,FS,DAL,-1
Xavier Nwankpa,SS,MIN,-4
Yasir Abdullah,ROLB,IND,-4
Zabien Brown,CB,MIN,0
Zaire Franklin,MLB,CAR,3
Zaire Patterson,RE,TB,-7
Zaven Collins,LOLB,LAR,13
Zeke Berry,FS,NO,-6
Zemaiah Vaughn,CB,DAL,0
Zion Branch,SS,BUF,-5
Zy Alexander,CB,LAR,-1
Zyon McCollum,CB,WAS,-1
