Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
121,K,Travis,Rogan,Travis Rogan,CAR,0,0,0,0,0,0,55,30,0,16,0,False,0,0,30,28,0,22,6,2,0,0,2,0,21,59,14,20,0,13,6,0,15,Travis,Rogan,2183.0,2181.0,3.0,20.0,Signed,71.0,0.0,0.0,CAR,tier_5,0.7,0.9333333333333333,0.6785714285714286,,,,CAR,1
127,P,Joseph,Dowling,Joseph Dowling,CIN,0,2565,2843,0,66,14,70,0,44,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,15,Joseph,Dowling,892.0,890.0,1.0,1.0,Signed,71.0,0.0,0.0,CIN,tier_5,,,,0.0,43.07575757575758,0.9022159690467816,CIN,-2
130,P,Tyler,Perkins,Tyler Perkins,GB,0,2852,3086,0,68,25,137,0,47,16,70,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,19,37,0,0,0,15,Tyler,Perkins,541.0,539.0,11.0,19.0,Signed,79.0,0.0,0.0,GB,tier_4,,,,0.2,45.38235294117647,0.9241736876215165,GB,-1
136,K,Joe,Curtis,Joe Curtis,LV,0,0,0,0,0,0,150,39,0,16,76,False,0,0,31,36,0,14,6,5,6,0,5,6,25,55,15,22,43,8,6,0,15,Joe,Curtis,2422.0,2420.0,2.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,0.8064516129032258,0.9230769230769231,0.7,,,,LV,-1
141,P,Brandon,Collins,Brandon Collins,CHI,0,2409,2506,0,55,18,55,0,47,16,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,Brandon,Collins,3482.0,3480.0,1.0,0.0,Signed,78.0,0.0,0.0,CHI,tier_4,,,,0.0,45.56363636363636,0.961292897047087,CHI,4
151,K,Charlie,Copeland,Charlie Copeland,NO,0,0,0,1,0,0,82,49,0,16,0,False,0,0,33,46,0,8,11,10,4,0,10,3,27,55,15,26,0,3,11,0,15,Charlie,Copeland,33.0,31.0,3.0,26.0,Signed,80.0,0.0,0.0,NO,tier_3,0.8181818181818182,0.9387755102040817,0.7368421052631579,,,,NO,-2
152,K,James,Williams,James Williams,NYG,0,0,0,1,0,0,164,48,0,16,89,False,0,0,34,46,0,10,7,10,7,0,10,6,25,55,15,15,44,2,7,0,15,James,Williams,2204.0,2202.0,13.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,0.7352941176470589,0.9583333333333334,0.5294117647058824,,,,NYG,-3
154,K,Bryan,Talley,Bryan Talley,ATL,0,0,0,0,0,0,142,35,0,16,75,False,0,0,32,33,0,14,5,9,4,0,9,4,23,54,15,13,45,5,5,0,15,Bryan,Talley,564.0,562.0,3.0,13.0,Signed,78.0,0.0,0.0,ATL,tier_4,0.71875,0.9428571428571428,0.5263157894736842,,,,ATL,-4
160,K,Alex,McPherson,Alex McPherson,BUF,0,0,0,0,0,0,139,38,0,16,75,False,0,0,25,36,0,8,6,7,4,0,7,4,18,52,15,2,42,1,6,0,15,Alex,McPherson,884.0,882.0,11.0,2.0,Signed,78.0,0.0,0.0,BUF,tier_4,0.72,0.9473684210526315,0.5,,,,BUF,-4
173,P,Caleb,Zeigler,Caleb Zeigler,DET,0,2590,2806,0,63,14,64,0,46,16,2,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,15,Caleb,Zeigler,233.0,231.0,4.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,,,,0.21428571428571427,44.53968253968254,0.9230220955096222,DET,-2
190,K,Ty,Dillon,Ty Dillon,NE,1,0,0,0,0,0,126,31,0,16,73,False,0,0,29,30,0,9,8,6,6,0,6,6,23,54,15,21,38,3,8,0,15,Ty,Dillon,2443.0,2441.0,5.0,21.0,Signed,79.0,0.0,0.0,NE,tier_4,0.7931034482758621,0.967741935483871,0.6470588235294118,,,,NE,1
218,P,Tommy,Townsend,Tommy Townsend,ATL,0,2402,2696,0,59,19,60,0,47,16,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,15,Tommy,Townsend,2653.0,2651.0,17.0,13.0,Signed,78.0,0.0,0.0,ATL,tier_4,,,,0.0,45.69491525423729,0.8909495548961425,ATL,1
229,K,Johnny,Webster,Johnny Webster,PHI,0,0,0,0,0,0,82,39,0,16,79,False,0,0,27,36,0,8,4,5,10,0,5,10,24,59,15,12,61,6,3,0,15,Johnny,Webster,3566.0,3564.0,8.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,0.8888888888888888,0.9230769230769231,0.75,,,,PHI,1
230,P,Luke,Reisner,Luke Reisner,BAL,0,2755,2899,0,65,20,65,0,46,16,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,15,Luke,Reisner,1345.0,1343.0,2.0,24.0,Signed,75.0,0.0,0.0,BAL,tier_4,,,,0.0,44.6,0.950327699206623,BAL,3
231,P,Michael,Donald,Michael Donald,LAC,0,2664,2911,0,68,21,69,0,44,16,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,15,Michael,Donald,903.0,901.0,0.0,7.0,Signed,70.0,0.0,0.0,LAC,tier_5,,,,0.0,42.80882352941177,0.9151494331844727,LAC,-1
251,K,Scott,Groves,Scott Groves,KC,0,0,0,1,0,0,147,37,0,16,82,False,0,0,34,35,0,9,11,3,11,0,3,11,28,54,15,8,45,3,11,0,15,Scott,Groves,3392.0,3390.0,4.0,8.0,Signed,77.0,0.0,0.0,KC,tier_4,0.8235294117647058,0.9459459459459459,0.7,,,,KC,0
255,K,Isaiah,Hamilton,Isaiah Hamilton,CHI,0,0,0,1,0,0,145,41,0,16,77,False,0,0,26,34,0,14,4,5,3,0,5,3,17,55,15,0,46,5,4,0,15,Isaiah,Hamilton,29.0,27.0,10.0,0.0,Signed,77.0,0.0,0.0,CHI,tier_4,0.6538461538461539,0.8292682926829268,0.5,,,,CHI,-8
260,P,Preston,Gervasi,Preston Gervasi,HOU,0,3547,3876,0,84,29,167,0,47,16,81,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,31,48,0,0,0,15,Preston,Gervasi,3424.0,3422.0,1.0,31.0,Signed,80.0,0.0,0.0,HOU,tier_3,,,,0.13793103448275862,46.142857142857146,0.9151186790505675,HOU,-2
274,P,Bryce,McFerson,Bryce McFerson,IND,0,2505,2783,0,61,20,143,0,47,16,79,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,36,0,0,0,15,Bryce,McFerson,551.0,549.0,12.0,9.0,Signed,78.0,0.0,0.0,IND,tier_4,,,,0.0,45.622950819672134,0.9001077973409989,IND,1
286,K,Chris,Ross,Chris Ross,LAR,0,0,0,2,0,0,150,34,0,16,81,False,0,0,40,33,0,18,11,5,6,0,5,6,29,55,15,23,48,7,11,0,15,Chris,Ross,2930.0,2928.0,7.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,0.725,0.9705882352941176,0.6206896551724138,,,,LAR,-4
298,K,Michael,Smith,Michael Smith,TB,0,0,0,0,0,0,66,36,0,16,0,False,0,0,30,31,0,12,3,9,6,0,9,6,24,55,15,5,0,6,3,0,15,Michael,Smith,3135.0,3133.0,5.0,5.0,Signed,72.0,0.0,0.0,TB,tier_5,0.8,0.8611111111111112,0.6,,,,TB,-1
300,P,Connor,Smith,Connor Smith,CAR,0,3473,3798,0,83,24,150,0,47,16,68,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,38,0,0,0,15,Connor,Smith,942.0,940.0,3.0,20.0,Signed,79.0,0.0,0.0,CAR,tier_4,,,,0.0,45.75903614457831,0.9144286466561348,CAR,2
302,P,Andrew,Richardson,Andrew Richardson,TEN,0,2920,3169,0,71,21,73,0,46,16,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,1,15,Andrew,Richardson,1940.0,1938.0,3.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,,,,0.09523809523809523,44.63380281690141,0.9214263174502998,TEN,0
310,K,Nathan,Dibert,Nathan Dibert,HOU,0,0,0,0,0,0,68,33,0,16,0,False,0,0,35,31,0,6,15,8,6,0,8,6,32,52,15,31,0,3,15,0,15,Nathan,Dibert,3520.0,3518.0,11.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,0.9142857142857143,0.9393939393939394,0.8571428571428571,,,,HOU,5
311,P,B.J.,Polk,B.J. Polk,BUF,0,3397,3620,0,82,22,98,0,45,16,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,15,B.J.,Polk,2854.0,2852.0,1.0,2.0,Signed,74.0,0.0,0.0,BUF,tier_5,,,,0.0,44.146341463414636,0.9383977900552486,BUF,2
323,K,Aaron,Brackins,Aaron Brackins,TEN,0,0,0,1,0,0,163,45,0,16,85,False,0,0,32,41,0,12,6,5,9,0,5,8,25,56,15,29,54,6,6,0,15,Aaron,Brackins,557.0,555.0,4.0,29.0,Signed,80.0,0.0,0.0,TEN,tier_3,0.78125,0.9111111111111111,0.6666666666666666,,,,TEN,-3
325,P,Paul,Robbins,Paul Robbins,TB,0,2756,2846,0,63,27,142,0,46,16,79,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,47,0,0,0,15,Paul,Robbins,1492.0,1490.0,7.0,5.0,Signed,77.0,0.0,0.0,TB,tier_4,,,,0.0,45.17460317460318,0.9683766690091357,TB,4
346,K,Darren,McLane,Darren McLane,GB,0,0,0,0,0,0,52,30,0,16,0,False,0,0,24,27,0,5,6,7,6,0,7,6,21,50,14,19,0,2,6,0,15,Darren,McLane,2663.0,2661.0,2.0,19.0,Signed,70.0,0.0,0.0,GB,tier_5,0.875,0.9,0.7272727272727273,,,,GB,3
347,K,Grant,Wade,Grant Wade,NYJ,0,0,0,2,0,0,82,45,0,16,0,False,0,0,37,42,0,14,12,9,2,0,9,2,28,55,15,17,0,5,12,0,15,Grant,Wade,386.0,384.0,6.0,17.0,Signed,75.0,0.0,0.0,NYJ,tier_4,0.7567567567567568,0.9333333333333333,0.6538461538461539,,,,NYJ,-1
350,P,Logan,Lynch,Logan Lynch,LAR,0,2396,2524,0,58,22,57,0,48,16,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,15,Logan,Lynch,3076.0,3074.0,0.0,23.0,Signed,72.0,0.0,0.0,LAR,tier_5,,,,0.0,43.51724137931034,0.9492868462757528,LAR,3
359,K,Kirk,Moreland,Kirk Moreland,DAL,0,0,0,0,0,0,127,37,0,16,73,False,0,0,25,36,0,8,10,3,4,0,3,4,21,51,15,10,37,4,10,0,15,Kirk,Moreland,2727.0,2725.0,2.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,0.84,0.972972972972973,0.7777777777777778,,,,DAL,3
370,P,Kai,Kroeger,Kai Kroeger,SF,0,2561,2832,0,61,18,62,0,48,16,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,15,Kai,Kroeger,352.0,350.0,13.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,,,,0.0,46.42622950819672,0.9043079096045198,SF,0
392,P,Tim,Columbus,Tim Columbus,MIA,0,2774,2893,0,68,26,71,0,44,16,0,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,15,Tim,Columbus,2136.0,2134.0,5.0,11.0,Signed,70.0,0.0,0.0,MIA,tier_5,,,,0.3076923076923077,42.544117647058826,0.958866228828206,MIA,-3
397,K,Trey,Ortiz,Trey Ortiz,PIT,0,0,0,0,0,0,120,32,0,16,62,False,0,0,24,29,0,9,4,6,5,0,6,5,16,50,15,28,41,1,4,0,15,Trey,Ortiz,1202.0,1200.0,1.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,0.6666666666666666,0.90625,0.38461538461538464,,,,PIT,-4
407,P,Daniel,Lee,Daniel Lee,KC,0,2619,2818,0,62,22,59,0,47,16,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,15,Daniel,Lee,266.0,264.0,10.0,8.0,Signed,78.0,0.0,0.0,KC,tier_4,,,,0.18181818181818182,45.45161290322581,0.9293825408090844,KC,-1
410,P,Doug,Kendrick,Doug Kendrick,JAX,0,2036,2235,0,52,11,56,0,44,16,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,14,Doug,Kendrick,2643.0,2641.0,0.0,16.0,Signed,71.0,0.0,0.0,JAX,tier_5,,,,0.0,42.98076923076923,0.9109619686800895,JAX,-1
411,P,Toby,Mahone,Toby Mahone,DEN,0,2750,2945,0,63,23,140,0,57,16,77,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,3,38,0,0,1,15,Toby,Mahone,2586.0,2584.0,2.0,3.0,Signed,81.0,0.0,0.0,DEN,tier_3,,,,0.21739130434782608,46.74603174603175,0.933786078098472,DEN,-2
424,K,Matt,Walker,Matt Walker,SEA,0,0,0,0,0,0,126,31,0,16,66,False,0,0,27,29,0,6,9,8,4,0,8,4,22,50,15,27,39,1,9,0,15,Matt,Walker,2322.0,2320.0,9.0,27.0,Signed,79.0,0.0,0.0,SEA,tier_4,0.8148148148148148,0.9354838709677419,0.6666666666666666,,,,SEA,0
432,K,Carl,Franklin,Carl Franklin,DEN,2,0,0,1,0,0,64,33,0,16,0,False,0,0,37,29,0,14,9,4,10,0,4,10,27,51,14,3,0,5,8,0,15,Carl,Franklin,2951.0,2949.0,3.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,0.7297297297297297,0.8787878787878788,0.5652173913043478,,,,DEN,-3
434,P,Nick,Weber,Nick Weber,ARI,0,3071,3335,0,72,29,74,0,48,16,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,15,Nick,Weber,2954.0,2952.0,2.0,6.0,Signed,80.0,0.0,0.0,ARI,tier_3,,,,0.06896551724137931,46.31944444444444,0.9208395802098951,ARI,-1
438,P,Kolton,Hall,Kolton Hall,NYJ,0,2591,2743,0,59,24,151,0,47,16,90,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,17,49,0,0,0,15,Kolton,Hall,3437.0,3435.0,3.0,17.0,Signed,81.0,0.0,0.0,NYJ,tier_3,,,,0.041666666666666664,46.49152542372882,0.944586219467736,NYJ,1
442,P,Curtis,Monroe,Curtis Monroe,PIT,0,3443,3652,0,83,20,83,0,45,16,0,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,15,Curtis,Monroe,2657.0,2655.0,4.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,,,,0.25,44.0,0.9427710843373494,PIT,0
443,K,Chase,Cook,Chase Cook,MIA,0,0,0,0,0,0,158,55,0,16,85,False,0,0,17,51,0,5,5,5,2,0,5,2,13,50,15,11,57,2,4,0,15,Chase,Cook,997.0,995.0,8.0,11.0,Signed,74.0,0.0,0.0,MIA,tier_5,0.7647058823529411,0.9272727272727272,0.6,,,,MIA,-1
447,K,Brandon,Watson,Brandon Watson,JAX,0,0,0,0,0,0,158,49,0,16,85,False,0,0,23,45,0,8,6,4,5,0,4,5,21,56,15,16,53,6,6,0,15,Brandon,Watson,3693.0,3691.0,0.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,0.9130434782608695,0.9183673469387755,0.8571428571428571,,,,JAX,4
452,P,Joshua,Conwell,Joshua Conwell,PHI,0,2115,2418,0,53,17,2,0,63,16,0,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,14,Joshua,Conwell,1120.0,1118.0,8.0,12.0,Signed,74.0,0.0,0.0,PHI,tier_5,,,,0.29411764705882354,45.62264150943396,0.8746898263027295,PHI,-3
459,K,Ryan,Blanchard,Ryan Blanchard,IND,0,0,0,2,0,0,71,41,0,16,0,False,0,0,30,39,0,12,9,4,5,0,4,5,22,54,15,9,0,4,9,0,15,Ryan,Blanchard,2559.0,2557.0,1.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,0.7333333333333333,0.9512195121951219,0.6190476190476191,,,,IND,1
472,K,TJ,Clifford,TJ Clifford,LAC,0,0,0,0,0,0,137,34,0,16,76,False,0,0,29,33,0,5,13,6,5,0,6,5,25,55,15,7,40,1,13,0,15,TJ,Clifford,388.0,386.0,4.0,7.0,Signed,77.0,0.0,0.0,LAC,tier_4,0.8620689655172413,0.9705882352941176,0.7777777777777778,,,,LAC,3
475,K,David,Brown,David Brown,MIN,0,0,0,0,0,0,58,41,0,16,0,False,0,0,23,41,0,8,3,8,4,0,8,4,20,54,15,30,0,5,3,0,15,David,Brown,3175.0,3173.0,1.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,0.8695652173913043,1.0,0.7272727272727273,,,,MIN,3
481,K,Dennis,Abraham,Dennis Abraham,CLE,0,0,0,2,0,0,60,29,0,16,0,False,0,0,31,26,0,11,7,7,6,0,7,6,22,53,15,4,0,2,7,0,15,Dennis,Abraham,3549.0,3547.0,7.0,4.0,Signed,77.0,0.0,0.0,CLE,tier_4,0.7096774193548387,0.896551724137931,0.5,,,,CLE,-6
499,P,Chris,Edwards,Chris Edwards,NO,0,1845,2037,0,43,17,138,0,49,16,95,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,54,0,0,0,15,Chris,Edwards,2634.0,2632.0,6.0,26.0,Signed,84.0,0.0,0.0,NO,tier_3,,,,0.0,47.372093023255815,0.9057437407952872,NO,2
501,P,Alan,Brackett,Alan Brackett,WAS,0,2588,2831,0,62,24,54,0,53,16,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,15,Alan,Brackett,1771.0,1769.0,8.0,25.0,Signed,80.0,0.0,0.0,WAS,tier_3,,,,0.041666666666666664,45.66129032258065,0.9141646061462381,WAS,-2
505,P,Rhett,Bush,Rhett Bush,NE,0,2883,3112,0,71,23,69,0,46,16,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,15,Rhett,Bush,2099.0,2097.0,5.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,,,,0.043478260869565216,43.83098591549296,0.9264138817480719,NE,0
525,K,Mitchell,Turner,Mitchell Turner,CIN,0,0,0,0,0,0,143,40,0,16,73,False,0,0,26,40,0,17,2,3,4,0,3,4,19,56,15,1,44,10,2,0,15,Mitchell,Turner,2780.0,2778.0,0.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,0.7307692307692307,1.0,0.631578947368421,,,,CIN,0
531,K,Devin,Tanley,Devin Tanley,BAL,0,0,0,0,0,0,139,30,0,16,75,False,0,0,34,29,0,18,7,6,3,0,6,3,24,57,15,24,43,8,7,0,15,Devin,Tanley,461.0,459.0,7.0,24.0,Signed,82.0,0.0,0.0,BAL,tier_3,0.7058823529411765,0.9666666666666667,0.6,,,,BAL,-5
