FullName,Position,TeamName,SkillPointDef
Dante Garner,MLB,DAL,1
Darian Onyemata,CB,GB,-1
Darien Reddick,LE,GB,-2
Darius Hutchins,LE,TEN,-3
Darrelle Williams,FS,CLE,-1
Darren Wallace,DT,LAC,2
Darrius Phillips,RE,NO,0
Darryl Harper,CB,ARI,4
Daryl Reese,DT,BUF,-2
Dave Stephens,SS,CHI,4
David Patton,MLB,BUF,-3
Davon Harvey,LE,NYG,-2
Daymond Childs,CB,NE,3
De'Jon Lattimore,SS,LV,3
De'Jon Lindsey,MLB,NO,1
DeAngelo Dawkins,SS,CAR,-1
DeMar Price,DT,NE,-3
DeMarcus Herrick,SS,CLE,-6
DeMarcus Mitchell,RE,CHI,1
DeVonte Favors,CB,CIN,1
Deion Morrison,CB,SF,7
Deionte Bush,DT,WAS,-4
Denard Faulkner,DT,ARI,4
Denario Turner,LOLB,PHI,5
Dennis Lippett,SS,NO,-5
Denzel Spriggs,CB,PIT,5
Deontae Stump,LOLB,GB,5
Deontae Suggs,LOLB,ATL,-3
Deontae Ward,SS,ARI,-6
Deontay Foster,LE,MIA,1
Deontay Hamilton,DT,BUF,-3
Deontez Shepherd,MLB,PIT,-2
Derek Opega,CB,SF,-2
Derrick Cash,CB,TB,-1
Derron Williams Jr,FS,NO,1
Deshaun Livingston,CB,MIA,0
Devin Kerr,MLB,LAR,-1
Devonta Allen Sr,LOLB,DET,3
Dillon Breaston,FS,TEN,3
Dimitri Daniels,MLB,MIN,2
Dion Burke,FS,ARI,5
Dion Knight,RE,HOU,-3
Dion Rudolph,CB,CHI,-2
Dominick Ewing,LOLB,TEN,5
Dominique Robinson,SS,SEA,6
Donnell Eligwe,CB,IND,-4
Donovan Freeman,SS,DEN,5
Dontae Holloway,DT,PIT,-2
Dorian Bishop,FS,HOU,-3
Dorian Knowles,ROLB,NYG,1
Draymond Allen,LE,DET,1
Duane Hopkins,FS,NYJ,-2
Duke Pittman,MLB,LAR,-2
Duke Springs,DT,TB,-1
Dustin Hankins,LOLB,MIN,-4
Dwayne Annen-Johnson,CB,BUF,7
Ed Favors,MLB,LV,4
Eddie Rodgers,LE,BUF,3
Eduardo Gonzalez,FS,CIN,3
Edward Springs,LOLB,NO,-2
Ejiro Olawale,RE,WAS,-3
Eli Byrne,LOLB,KC,-1
Eli Calhoun,LOLB,CIN,-7
Eli Daniels,LOLB,TEN,1
Eli Jennings,CB,ARI,4
Elias Spillman,MLB,PHI,4
Elijah Flowers III,DT,GB,-1
Elton James,LOLB,LAC,-8
Elton Phelps,CB,BAL,0
Emmett Bolden,LOLB,HOU,-1
Emmett Howard,LE,MIN,-2
Emmett Meekins,CB,CIN,6
Emmett Whitfield,SS,LV,4
Eric Estrada,MLB,SF,2
Eric Freeman,ROLB,LV,-6
Eric Williams,ROLB,MIA,8
Ethan LaFleur,MLB,NYG,-3
Ethan Schulz,MLB,CIN,0
Evan Fowler,FS,BUF,10
Evan Hughes,MLB,HOU,3
Evan Mueller,LOLB,NYJ,4
Evan Walton,ROLB,BUF,7
Ezekial Hitchens,DT,KC,-3
Ezekiel Landry Jr,ROLB,SF,0
Ezekiel Moore,MLB,WAS,2
Ezekiel Murray,SS,NO,-1
Faoliu Keiaho,CB,KC,-3
Floyd Goldson,CB,PHI,8
Freddie Marrow,MLB,TB,-1
Genti Ibrahimi,ROLB,LV,1
George Smith,RE,CLE,7
Gio Kennedy,LOLB,NE,-5
Gio Morgan,CB,JAX,-2
Goon Campbell,SS,BUF,0
Gordon Cash,MLB,ATL,-2
Grant Hunter,SS,CIN,5
Greg Mason,FS,SF,-5
Haj James,SS,TB,-5
Hamsah Okuayinonu,DT,PIT,0
Henry Goddard,RE,CIN,-4
Iakopo Ta'ualai,DT,JAX,-1
Ibraheim Bradford,CB,PIT,-2
Ifeadi Attaochu,CB,CAR,0
Ijalana Wilcox,CB,CLE,-1
Imani Acosta,CB,MIA,-3
Isaiah Donaldson,LOLB,PIT,6
Isaiah Grimes,CB,NO,-1
J'Marcus Edwards,DT,TEN,-4
J.C. Savage,DT,DET,0
Ja'Marr Banks,ROLB,PHI,12
Ja'Whaun Blaylock,DT,CLE,0
Jabari Crompton,ROLB,ATL,5
Jabari Jackson,RE,CAR,-3
Jachai King,ROLB,CAR,-5
Jacoby McDaniels,ROLB,CLE,1
Jaden Murray,CB,PIT,2
Jaden Reed,ROLB,LAR,-3
Jadendre Johnson,CB,BAL,0
Jadin Woodson,CB,IND,-2
Jaelan Allen,CB,SEA,0
Jahlil Fowler,FS,GB,-3
Jalen Hodges,CB,DAL,7
Jalen Peterson,CB,WAS,2
Jalen Robinson,FS,TB,3
Jalen Thompkins,SS,GB,-6
James Alexander,MLB,DAL,5
James Jones,RE,HOU,-2
Jaren Howard,LOLB,DEN,5
Jarred Smallwood,ROLB,PIT,-2
Jarren Carroll,CB,TB,-1
Jason Easley,MLB,NE,-2
Jay Goode,CB,SF,1
Jay Muldrow,CB,DEN,1
Jayden Wroten,LOLB,ATL,-2
Jayrone Barnett,MLB,LAC,2
Jelani Downing,CB,MIN,1
Jeremiah Reddick,DT,DAL,-1
Jeremy Northcutt,ROLB,DET,4
Jermaine McFadden,CB,IND,-2
Jermaine Payne Jr,CB,LAR,0
Jermaine Phillips,ROLB,SEA,0
Jerome Dimukeje,RE,MIA,5
Jerome Mason,MLB,MIA,-4
Jevan Jones,CB,GB,1
Jimmie Day,LOLB,GB,-5
Jimmie Parnell,CB,CLE,1
Joe Kelly,LE,NO,4
Joe Preston,LOLB,NYG,5
Joe Young,CB,NE,-2
Joel Aldrich,ROLB,TB,-2
Joel Redd,RE,SF,0
Joel Toon,CB,MIA,7
Joey Brooks,CB,BAL,1
Joey Cleary,FS,JAX,-2
Joey Hartwell,CB,KC,-1
John Curry,ROLB,TEN,9
John Hixon,LOLB,WAS,-3
John Malone,FS,CLE,0
John Tarpley,DT,MIN,-4
John Thomas IV,FS,DET,0
John Ward,LE,PHI,7
John Williams,ROLB,WAS,1
Johnny Whitehead,LE,LAC,-3
Jonathan Merritt,DT,SF,-3
Jonathan Parks,CB,NE,2
Jonathan Wilburn,CB,LAR,0
Jose Lynch,SS,LAC,-5
Jose Shaw,CB,TEN,3
Joseph Dural,CB,CIN,2
Joseph Harris,LE,CLE,-2
Josh Broyles,CB,TEN,-3
Josh Carruthers,SS,PHI,-2
Josh Dickerson,RE,TB,2
Josh Harding,DT,CLE,1
Josh Hayes,RE,LAC,0
Josh Sheppard,MLB,NYJ,-2
Juan Spellman,SS,LAR,11
Julian Colston,MLB,LAR,4
Julius McCauley,MLB,GB,2
Julius Parrish,ROLB,MIA,-4
Junior Adkisson,MLB,TB,2
Junior Cribbs,DT,CHI,3
Junior Crosby,FS,DEN,-5
Junior Gordon,ROLB,CHI,-5
Justin Chandler,DT,DEN,3
Justin Cook,LE,TEN,-2
Justin Gabriel,FS,DAL,-3
Justin Milner,LOLB,LV,5
Justin Parsons,SS,TEN,4
Justin Whitmore,MLB,SEA,-3
Juwan Reynolds,LE,CIN,1
Kai-Naia Ionakana,RE,PHI,-3
Kameron Durant,MLB,TEN,-1
Kardell Cohen,SS,NYJ,-5
Keegan LaMontagne,ROLB,JAX,2
Keenan Miller,DT,ATL,8
Keenan Mills-Hickman,CB,HOU,0
Keith Reese,ROLB,CHI,-1
Kelvin Baldwin,CB,BUF,1
Kelvin Stallworth Jr,MLB,PIT,-3
Kemani Sanborn,ROLB,DAL,-1
Kendall Barlow,LOLB,CHI,1
Kendrick Sharper,CB,NO,1
Kendrick Wiggins,LOLB,DEN,-3
Kenny Coker,LOLB,MIA,-5
Kevin Grant,FS,SEA,4
Kevin Gregory,FS,LAC,-2
Kevin Sanborn,SS,DAL,2
Kevynn Henning,FS,CHI,-3
Khalid Favors,MLB,PHI,7
Khalon Thomas,CB,NYJ,1
Khamari Ellington,CB,NO,-2
Khyiris Murray-Bynes,FS,PIT,-4
Klay Miller,CB,SEA,-1
Kordell Hatchett,DT,SEA,0
Kordell Jackson,SS,MIA,0
Kris Baugher,SS,KC,-2
Kris Obomanu,LOLB,NO,6
Kurtis Cummings,RE,MIN,0
L'Roy Hardy,SS,LAR,-5
LaMarcus Andrews,LE,LAR,12
LaMarcus Nixon Sr,DT,CIN,-3
LaMichael Dorsey,CB,MIA,-4
LaRon Perine,LOLB,NYJ,2
Lajar Colbert,RE,CLE,0
Lakista Sutton,SS,KC,7
Lamar Alden,LOLB,MIN,4
Lamar McClendon,RE,NYJ,10
Lamar Moore,FS,SF,-8
Lance Ferrell,FS,NYJ,7
Landon McPherson,LE,NE,-4
Landry Mullins,ROLB,ARI,-1
LeBron McClain,LOLB,LAR,6
Leon McClendon,FS,NYG,-5
Leon Montgomery,CB,NYJ,-3
Leondre Drummond,MLB,LAC,2
Levi Charles,DT,BUF,0
Levi McCain,RE,PHI,-3
Lewis Henry,DT,NE,8
Lloyd Carson,RE,PIT,5
Louis Arnold,DT,DAL,3
Lucas Peek,MLB,NYJ,0
Luke Bowden,MLB,CLE,-1
Luke Widener,MLB,CAR,-4
Malaki Jones,DT,LV,-2
Malik Garland,LOLB,CLE,8
Manny Menocal,LOLB,KC,-1
Marc Andrews,LOLB,SEA,-7
Marcel McPhee,DT,ATL,-2
Marcus Ferrell,DT,NO,7
Marcus Woodbury,CB,CAR,-8
Marion Price,RE,GB,-2
Marques Holliday,FS,LAR,1
Marquez Hood,ROLB,CAR,-2
Marshall Gaddis,SS,NE,1
Mason Compton,CB,PHI,1
Matt Blake,SS,BUF,4
Matt Fitzsimmons,ROLB,GB,5
Matt McInnis,ROLB,LAC,-4
Matt Palmer,SS,CLE,-3
Matthew Burgess,LE,IND,1
Matthew Cole,SS,BAL,-3
Matthew Pendleton,DT,PHI,6
Matthew Porter,LOLB,GB,4
Matthew Roberson,FS,KC,-5
Matthew Sherwood,ROLB,CIN,1
Matthew Welch,SS,ATL,5
Matthias Patrick,DT,MIA,-1
Matthias Redmond,SS,TEN,-6
Matthias Reece,CB,DEN,-6
Max Kemp,CB,NO,-1
Melvin Howard,ROLB,TEN,7
Michael Cason,MLB,SF,-1
Michael Hutton,CB,TEN,-3
Mikal Revis,CB,PHI,3
Mike Brackett,ROLB,HOU,4
Mike Hartman,MLB,NE,2
Mike McDaniels,MLB,LAC,5
Mitch Raymond,SS,LV,5
Money Woods,CB,HOU,2
Monte Newman,CB,DEN,-3
Morgan Greene,SS,IND,-1
Moses Bodden,CB,ATL,1
Moses Ssenkaali,RE,CAR,6
Najee White,CB,TB,0
Nakobe Gore,CB,LAC,-3
Nasir McGhee,FS,SEA,-8
Nate Crockett,CB,ARI,-2
Nathan Johnson,CB,LAC,0
Nathan McGarigle,LOLB,WAS,-2
Nathan Mooney,SS,ARI,6
Nathan Teel,MLB,WAS,-1
Natrez Edwards,CB,NYG,-1
Neil Richardson,MLB,IND,-1
Nelson Battaglia,ROLB,KC,-4
Netori Blackburn,RE,BAL,-5
Netori James-Cousins,DT,ARI,-2
Nick Bowen,CB,ATL,-1
Nick Caldwell,CB,GB,-2
Nick LaFell,MLB,LV,-5
Noah Mann,MLB,KC,5
Nyheim Tatum,LE,PIT,-5
Otis Addison,DT,DET,-1
Otis Carrington,MLB,GB,2
P.J. Ward II,FS,MIN,3
Parker Sutton,LOLB,IND,-6
Pat Burse,MLB,BAL,-6
Pat Spillman,CB,CHI,0
Patrick Bayer,LOLB,LAC,2
Paul Baker,ROLB,LAC,-2
Paul Barrett,CB,PIT,1
Paulson Hunt,MLB,BAL,2
Perry Lindsay,FS,MIA,8
Peter Batten,LOLB,PIT,-3
Peter Hardison,LE,DEN,2
Peyton Lamb,SS,PHI,1
Pharoh Peterson III,LE,BAL,-4
Phillip Pryor,SS,SF,3
Pita Golston,LOLB,CAR,8
Quan Cooper,CB,DAL,1
Quentin Burrell,CB,DET,1
Quentin Harris,SS,GB,-5
Quentin Miller Jr,ROLB,DEN,1
Quinnen Sutton,SS,LAC,1
RJ Howell,LE,ATL,2
Rafael Bethel,ROLB,LAR,5
Rafael Solomon,RE,IND,-3
Rashard Bowden,CB,DEN,-3
Rashaud Dunbar,LOLB,CLE,-2
Rashaun Poole,CB,TB,0
Rashawn Long,RE,NYG,-4
Raysean Brock,SS,JAX,1
Reece McClain,MLB,JAX,2
Reggie Watters,CB,CLE,-1
Reshard Meeks,LE,LAR,-2
Reshard Richardson,MLB,NO,-3
Richard Dobbins,CB,JAX,4
Richard McQueen,SS,MIA,-1
Rickie Kelley,ROLB,NYJ,2
Roderick Traynor,MLB,SEA,-6
Rodney Morrison,ROLB,DEN,5
Roman Stewart,CB,MIN,-1
Roquan Bassey,LOLB,LV,-2
Ross Terry,FS,WAS,2
Roy Gilmore,CB,SEA,0
Roy McBride,DT,HOU,-1
Rueben Peterson,LOLB,BAL,-5
Ryan Heck,RE,LAR,0
Sammy Godfrey,ROLB,BAL,1
Scott Maddox,ROLB,NE,-2
Scotty Barden,RE,ATL,-1
Seth Fisher,LE,ARI,-3
Shakim Lambert,DT,JAX,-1
Shamir Wright,SS,WAS,1
Shaun Anthony,LE,TEN,0
Shawn Sheard,LOLB,CIN,-4
Shawn Wagner,FS,MIA,1
Sheldon Lincoln,FS,BUF,8
Shelton Cochran,LOLB,ARI,2
Shelton Greene,CB,NYG,0
Shelton McCain,FS,KC,1
Sherrod Flowers,MLB,IND,0
Shonn Killings,DT,NYJ,6
Smoke Taylor,RE,DET,1
Spencer McCree,FS,IND,-4
Stefan Beckham,RE,SEA,3
Stephon Colbert,MLB,ARI,-3
Steve Carrie,CB,NYG,1
Steven Barber,RE,BAL,-3
Steven Middleton,FS,NE,-4
T.J. Divens,CB,SF,-3
T.J. Ferrell,FS,NYG,1
Ta'Quon Reddick,CB,DET,3
Taj Claybrooks,RE,DEN,-5
Tarron Merritt,LOLB,DET,2
Tashaun Jones,LE,NE,-5
Tavarius Newkirk,FS,CHI,-3
Tavon Clifton,CB,CHI,-5
Taylor Murphy,RE,ARI,2
Ted Jordan,SS,HOU,-5
Teez Sheppard,FS,DEN,2
Teez Williams,LE,DET,5
Telvin Beasley,CB,NYG,-4
Terrance Snead,ROLB,NYJ,-5
Terrelle Holliday Jr,ROLB,WAS,-1
Terrence Whitfield,RE,SF,-6
Teyton Marshall,CB,WAS,0
Thad Saxton,LE,MIN,0
Tommy Windsor,CB,SEA,-2
Tony Lewis,LOLB,SF,1
Tra Wilkinson,SS,CIN,-5
Tracy Smoot,CB,LV,1
Trae Howard,CB,WAS,2
Travis Bassey,SS,DET,6
Travis Fox,MLB,JAX,-2
Travis Peete,DT,SEA,-2
Tre Yancey,ROLB,ARI,-2
Trent Chaney,DT,NYJ,7
Trenton Morgan,DT,IND,-6
Trevon Haynes,ROLB,IND,-3
Trevon Howard,DT,CAR,4
Treylon Mincey,FS,LAR,4
Treyvon Jones,LOLB,SEA,-3
Treyvon Roberson,MLB,HOU,0
Troy Benford,SS,DAL,-2
Troy Conley,RE,BUF,-2
Troy McDougald,LOLB,NE,-2
Ty Carroll,ROLB,MIN,-6
Tylan Hayes,CB,NYJ,-1
Tyler Barnett,CB,ATL,0
Tyler Bowens,CB,CAR,2
Tyler Mays Jr,ROLB,HOU,2
Tyler Medley,CB,HOU,1
Tyler Whitney,SS,MIN,0
Tyquan Beckum,ROLB,TB,1
Tyreke Joyner-Offord,CB,DAL,-1
Tyrell Hairston,CB,NE,1
Tyronne Honeycutt,RE,DAL,-2
Tyronne Westbrook,CB,KC,0
Tyson Alexander,LOLB,NO,-3
Tyus Choice,MLB,MIN,0
Tyvell Spiller,MLB,SEA,-5
Tyvis Booker,CB,LV,-3
Von Jenkins,CB,JAX,4
Vondree Walker,DT,NYG,3
Walt McCune,ROLB,NE,-5
Walter Adams,CB,IND,-3
Will Glover,ROLB,BAL,5
Will Hughes,RE,NE,0
Will Jett,FS,TB,-2
Will McKnight,LOLB,SEA,-5
Will Rivers,SS,NYJ,-1
Will Windham,ROLB,IND,3
William Chamblin,CB,ATL,1
William Childress,DT,LAR,2
Xavier Beal-Jackson,CB,BUF,-2
Xavier Betts,LE,KC,-3
Xavier Conley,MLB,CLE,6
Xavier Jones,CB,CHI,-2
Yasir Nazari,LE,NO,5
Zach Tillman,DT,WAS,0
Zhaire Wheeler,MLB,JAX,-2
Ziggy Cutler,SS,SF,8
