Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
112,K,Tanner,Sitton,Tanner Sitton,TB,0,0,0,0,0,0,69,37,0,20,0,False,0,0,32,33,0,9,7,8,8,0,8,8,24,52,16,5,0,1,7,0,16,Tanner,Sitton,1488.0,1486.0,2.0,5.0,Signed,73.0,0.0,0.0,TB,tier_5,0.75,0.8918918918918919,0.5,,,,TB,-2
114,P,Allen,Colvin,Allen Colvin,LAR,0,2460,2616,0,60,26,57,0,51,20,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,2,16,Allen,Colvin,3758.0,3756.0,0.0,23.0,Signed,71.0,0.0,0.0,LAR,tier_5,,,,0.0,43.6,0.9403669724770642,LAR,3
121,P,Adam,Andrews,Adam Andrews,KC,0,2844,3116,0,73,24,70,0,47,20,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,16,Adam,Andrews,2117.0,2115.0,1.0,8.0,Signed,69.0,0.0,0.0,KC,tier_6,,,,0.0,42.68493150684932,0.9127086007702182,KC,2
135,K,Devin,Tanley,Devin Tanley,SEA,0,0,0,2,0,0,65,33,0,20,0,False,0,0,32,33,0,12,5,7,8,0,7,8,27,52,15,27,0,7,5,0,15,Devin,Tanley,461.0,459.0,11.0,27.0,Signed,77.0,0.0,0.0,SEA,tier_4,0.84375,1.0,0.7058823529411765,,,,SEA,4
137,K,TJ,Clifford,TJ Clifford,CLE,0,0,0,0,0,0,80,29,0,20,25,False,0,0,24,27,0,10,6,4,4,0,4,4,17,52,16,4,15,3,6,0,16,TJ,Clifford,388.0,386.0,8.0,4.0,Signed,75.0,0.0,0.0,CLE,tier_4,0.7083333333333334,0.9310344827586207,0.5625,,,,CLE,-2
140,P,Chris,Edwards,Chris Edwards,HOU,0,3461,3636,0,74,29,153,0,50,20,78,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,31,44,0,0,0,16,Chris,Edwards,2634.0,2632.0,10.0,31.0,Signed,89.0,0.0,0.0,HOU,tier_2,,,,0.1724137931034483,49.13513513513514,0.9518701870187019,HOU,1
152,P,Joe,Caplan,Joe Caplan,JAX,0,3046,3276,0,73,26,74,0,47,20,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,16,Joe,Caplan,811.0,809.0,1.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,,,,0.11538461538461539,44.87671232876713,0.9297924297924298,JAX,-1
157,K,Joey,Hoke,Joey Hoke,WAS,0,0,0,1,0,0,61,37,0,20,0,False,0,0,35,36,0,7,12,7,9,0,7,9,32,57,14,25,0,5,11,0,16,Joey,Hoke,1646.0,1644.0,6.0,25.0,Signed,76.0,0.0,0.0,WAS,tier_4,0.9142857142857143,0.972972972972973,0.8421052631578947,,,,WAS,6
160,P,Brian,Harris,Brian Harris,ATL,0,2938,3158,0,68,24,149,0,54,20,86,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,13,54,0,0,1,16,Brian,Harris,159.0,157.0,4.0,13.0,Signed,80.0,0.0,0.0,ATL,tier_3,,,,0.125,46.44117647058823,0.9303356554781508,ATL,-2
165,K,Michael,Hartman,Michael Hartman,NO,0,0,0,0,0,0,154,37,0,20,81,False,0,0,35,37,0,13,8,6,8,0,6,8,29,57,16,26,50,7,8,0,16,Michael,Hartman,747.0,745.0,1.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,0.8285714285714286,1.0,0.7142857142857143,,,,NO,3
172,P,Peter,Lockbaum,Peter Lockbaum,GB,0,3260,3520,0,80,25,80,0,45,20,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,16,Peter,Lockbaum,465.0,463.0,1.0,19.0,Signed,73.0,0.0,0.0,GB,tier_5,,,,0.0,44.0,0.9261363636363636,GB,2
194,P,Andrew,Richardson,Andrew Richardson,CIN,0,2576,2757,0,63,15,67,0,45,20,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,16,Andrew,Richardson,1940.0,1938.0,7.0,1.0,Signed,73.0,0.0,0.0,CIN,tier_5,,,,0.0,43.76190476190476,0.9343489299963729,CIN,1
196,K,Aaron,Brackins,Aaron Brackins,JAX,1,0,0,1,0,0,150,45,0,20,79,False,0,0,24,43,0,5,12,5,2,0,5,2,19,50,16,16,46,1,11,0,16,Aaron,Brackins,557.0,555.0,8.0,16.0,Signed,75.0,0.0,0.0,JAX,tier_4,0.7916666666666666,0.9555555555555556,0.7058823529411765,,,,JAX,2
197,P,B.J.,Polk,B.J. Polk,NE,0,3137,3314,0,73,24,76,0,46,20,0,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,0,1,16,B.J.,Polk,2854.0,2852.0,5.0,21.0,Signed,78.0,0.0,0.0,NE,tier_4,,,,0.2916666666666667,45.397260273972606,0.9465902232951117,NE,-3
208,P,Damon,Wilcox,Damon Wilcox,NYJ,0,2719,2960,0,66,20,67,0,46,20,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,1,15,Damon,Wilcox,2220.0,2218.0,11.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,,,,0.0,44.84848484848485,0.918581081081081,NYJ,1
226,P,Kolton,Hall,Kolton Hall,BAL,0,3132,3240,0,70,26,144,0,47,20,71,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,46,0,0,0,16,Kolton,Hall,3437.0,3435.0,7.0,24.0,Signed,80.0,0.0,0.0,BAL,tier_3,,,,0.0,46.285714285714285,0.9666666666666667,BAL,1
227,P,Matthew,Fletcher,Matthew Fletcher,IND,0,3062,3262,0,73,16,78,0,46,20,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,1,16,Matthew,Fletcher,1381.0,1379.0,3.0,9.0,Signed,75.0,0.0,0.0,IND,tier_4,,,,0.0625,44.68493150684932,0.9386879215205396,IND,-1
241,K,David,Brown,David Brown,CHI,0,0,0,0,0,0,171,49,0,20,91,False,0,0,30,49,0,11,11,5,3,0,5,3,26,52,16,0,48,7,11,0,16,David,Brown,3175.0,3173.0,5.0,0.0,Signed,75.0,0.0,0.0,CHI,tier_4,0.8666666666666667,1.0,0.8181818181818182,,,,CHI,5
248,P,Dorian,Reece,Dorian Reece,PHI,0,3227,3482,0,75,33,7,0,63,20,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,16,Dorian,Reece,920.0,918.0,2.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,,,,0.09090909090909091,46.42666666666667,0.9267662263067202,PHI,0
255,K,Johnny,Webster,Johnny Webster,LAR,0,0,0,2,0,0,154,48,0,20,85,False,0,0,27,45,0,15,5,4,3,0,4,3,19,54,16,23,44,8,4,0,16,Johnny,Webster,3566.0,3564.0,12.0,23.0,Signed,75.0,0.0,0.0,LAR,tier_4,0.7037037037037037,0.9375,0.6,,,,LAR,-2
257,P,Hayden,Gannon,Hayden Gannon,LV,0,3113,3361,0,75,26,74,0,51,20,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,16,Hayden,Gannon,1073.0,1071.0,0.0,22.0,Signed,75.0,0.0,0.0,LV,tier_4,,,,0.11538461538461539,44.81333333333333,0.9262124367747694,LV,-1
261,P,Luke,Reisner,Luke Reisner,CHI,0,2387,2625,0,60,22,61,0,45,20,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,Luke,Reisner,1345.0,1343.0,6.0,0.0,Signed,72.0,0.0,0.0,CHI,tier_5,,,,0.09090909090909091,43.75,0.9093333333333333,CHI,-2
266,K,Charlie,Copeland,Charlie Copeland,LV,0,0,0,0,0,0,156,45,0,20,85,False,0,0,28,43,0,13,7,6,2,0,6,2,18,54,16,22,49,3,7,0,16,Charlie,Copeland,33.0,31.0,7.0,22.0,Signed,82.0,0.0,0.0,LV,tier_3,0.6428571428571429,0.9555555555555556,0.5,,,,LV,-7
272,P,Brandon,Collins,Brandon Collins,MIA,0,2727,2840,0,61,32,152,0,48,20,91,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,48,0,0,0,16,Brandon,Collins,3482.0,3480.0,5.0,11.0,Signed,81.0,0.0,0.0,MIA,tier_3,,,,0.0,46.557377049180324,0.9602112676056338,MIA,3
294,K,Russell,Miller,Russell Miller,PHI,0,0,0,0,0,0,79,35,0,20,76,False,0,0,25,34,0,8,8,4,5,0,3,5,22,57,16,12,42,6,8,0,16,Russell,Miller,511.0,509.0,1.0,12.0,Signed,80.0,0.0,0.0,PHI,tier_3,0.88,0.9714285714285714,0.875,,,,PHI,2
298,K,Johnny,Garner,Johnny Garner,BAL,0,0,0,2,0,0,61,30,0,20,0,False,0,0,31,29,0,14,9,6,2,0,6,2,25,54,16,24,0,8,9,0,16,Johnny,Garner,1281.0,1279.0,0.0,24.0,Signed,71.0,0.0,0.0,BAL,tier_5,0.8064516129032258,0.9666666666666667,0.7391304347826086,,,,BAL,5
303,P,Caleb,Zeigler,Caleb Zeigler,ARI,0,2451,2640,0,58,25,129,0,58,20,75,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,6,49,0,0,0,16,Caleb,Zeigler,233.0,231.0,8.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,,,,0.12,45.51724137931034,0.928409090909091,ARI,0
304,K,Todd,Fowler,Todd Fowler,CAR,0,0,0,1,0,0,59,34,0,20,0,False,0,0,24,33,0,10,5,5,4,0,5,4,16,53,16,20,0,2,5,0,16,Todd,Fowler,3757.0,3755.0,0.0,20.0,Signed,74.0,0.0,0.0,CAR,tier_5,0.6666666666666666,0.9705882352941176,0.4666666666666667,,,,CAR,-2
315,K,Brandon,Watson,Brandon Watson,NYG,0,0,0,1,0,0,118,24,0,20,65,False,0,0,30,21,0,9,14,4,3,0,4,3,25,54,16,15,36,4,14,0,16,Brandon,Watson,3693.0,3691.0,4.0,15.0,Signed,79.0,0.0,0.0,NYG,tier_4,0.8333333333333334,0.875,0.782608695652174,,,,NYG,-1
316,K,Chris,Ross,Chris Ross,CIN,1,0,0,0,0,0,173,53,0,20,92,False,0,0,28,49,0,10,4,7,7,0,7,7,23,55,16,1,58,5,4,0,16,Chris,Ross,2930.0,2928.0,11.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,0.8214285714285714,0.9245283018867925,0.6428571428571429,,,,CIN,-1
320,P,Toby,Mahone,Toby Mahone,PIT,0,2553,2758,0,60,16,159,0,47,20,97,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,55,0,0,0,16,Toby,Mahone,2586.0,2584.0,6.0,28.0,Signed,79.0,0.0,0.0,PIT,tier_4,,,,0.0,45.96666666666667,0.925670775924583,PIT,2
372,P,Andrew,Jones,Andrew Jones,NYG,0,2770,3023,0,67,14,60,0,53,20,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,16,Andrew,Jones,3752.0,3750.0,3.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,,,,0.21428571428571427,45.11940298507463,0.9163083030102547,NYG,-2
373,K,Bernard,Donaldson,Bernard Donaldson,DET,0,0,0,2,0,0,152,45,0,20,82,False,0,0,25,42,0,10,5,6,4,0,6,4,20,52,16,18,46,5,5,0,16,Bernard,Donaldson,2606.0,2604.0,10.0,18.0,Signed,82.0,0.0,0.0,DET,tier_3,0.8,0.9333333333333333,0.6666666666666666,,,,DET,-2
377,P,Paul,Robbins,Paul Robbins,DEN,0,3573,3780,0,82,25,168,0,47,20,84,False,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,3,55,0,0,1,16,Paul,Robbins,1492.0,1490.0,11.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,,,,0.4,46.09756097560975,0.9452380952380952,DEN,-6
391,P,Logan,Lynch,Logan Lynch,TB,0,2806,2918,0,64,23,151,0,46,20,82,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,5,45,0,0,0,16,Logan,Lynch,3076.0,3074.0,4.0,5.0,Signed,78.0,0.0,0.0,TB,tier_4,,,,0.08695652173913043,45.59375,0.9616175462645647,TB,2
392,P,Daniel,Lee,Daniel Lee,LAC,0,3372,3690,0,82,26,143,0,51,20,66,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,7,32,0,0,0,16,Daniel,Lee,266.0,264.0,14.0,7.0,Signed,77.0,0.0,0.0,LAC,tier_4,,,,0.11538461538461539,45.0,0.9138211382113821,LAC,0
394,K,Trey,Ortiz,Trey Ortiz,GB,0,0,0,0,0,0,152,37,0,20,80,False,0,0,35,35,0,13,7,9,6,0,9,6,25,52,16,19,45,3,7,0,16,Trey,Ortiz,1202.0,1200.0,5.0,19.0,Signed,80.0,0.0,0.0,GB,tier_3,0.7142857142857143,0.9459459459459459,0.5,,,,GB,-6
437,K,Dustin,Smith,Dustin Smith,PIT,0,0,0,1,0,0,90,56,0,20,0,False,0,0,33,53,0,13,3,11,6,0,11,6,26,52,16,28,0,6,3,0,16,Dustin,Smith,3763.0,3761.0,0.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,0.7878787878787878,0.9464285714285714,0.5625,,,,PIT,0
443,P,Bryce,McFerson,Bryce McFerson,TEN,0,2824,3140,0,72,14,73,0,45,20,1,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,15,Bryce,McFerson,551.0,549.0,16.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,,,,0.14285714285714285,43.611111111111114,0.8993630573248408,TEN,-3
454,P,Preston,Gervasi,Preston Gervasi,MIN,0,2803,2982,0,62,26,148,0,49,20,81,False,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,30,43,0,0,2,16,Preston,Gervasi,3424.0,3422.0,5.0,30.0,Signed,87.0,0.0,0.0,MIN,tier_2,,,,0.34615384615384615,48.096774193548384,0.9399731723675385,MIN,-2
467,K,Ryan,Blanchard,Ryan Blanchard,ARI,0,0,0,1,0,0,65,39,0,20,0,False,0,0,28,38,0,12,7,8,1,0,8,1,20,54,15,6,0,4,7,0,16,Ryan,Blanchard,2559.0,2557.0,5.0,6.0,Signed,74.0,0.0,0.0,ARI,tier_5,0.7142857142857143,0.9743589743589743,0.5789473684210527,,,,ARI,2
476,K,Michael,Perez,Michael Perez,HOU,0,0,0,0,0,0,66,38,0,20,0,False,0,0,28,37,0,9,10,4,5,0,4,5,21,54,16,31,0,2,10,0,16,Michael,Perez,690.0,688.0,9.0,31.0,Signed,81.0,0.0,0.0,HOU,tier_3,0.75,0.9736842105263158,0.631578947368421,,,,HOU,-1
480,P,Mikal,Childress,Mikal Childress,BUF,0,2756,2897,0,64,30,157,0,52,20,89,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,2,48,0,0,0,16,Mikal,Childress,3376.0,3374.0,7.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,,,,0.2,45.265625,0.9513289609941319,BUF,-1
481,P,Joe,Perez,Joe Perez,DET,0,3124,3293,0,74,30,77,0,46,20,1,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,16,Joe,Perez,3795.0,3793.0,0.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,,,,0.06666666666666667,44.5,0.9486790160947465,DET,0
483,P,Peter,Masters,Peter Masters,SEA,0,2848,3019,0,65,19,143,0,52,20,79,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,27,55,0,0,0,16,Peter,Masters,726.0,724.0,3.0,27.0,Signed,80.0,0.0,0.0,SEA,tier_3,,,,0.15789473684210525,46.44615384615385,0.9433587280556476,SEA,-3
488,K,Ty,Dillon,Ty Dillon,TEN,0,0,0,1,0,0,154,39,0,20,77,False,0,0,34,37,0,14,11,6,3,0,6,3,24,51,16,29,52,4,11,0,16,Ty,Dillon,2443.0,2441.0,9.0,29.0,Signed,82.0,0.0,0.0,TEN,tier_3,0.7058823529411765,0.9487179487179487,0.6,,,,TEN,-4
491,K,Nate,Foster,Nate Foster,KC,0,0,0,0,0,0,128,29,0,20,65,False,0,0,29,27,0,13,6,6,4,0,6,4,21,53,16,8,32,5,6,0,16,Nate,Foster,474.0,472.0,2.0,8.0,Signed,74.0,0.0,0.0,KC,tier_5,0.7241379310344828,0.9310344827586207,0.5789473684210527,,,,KC,1
492,K,Elijah,Barton,Elijah Barton,MIA,0,0,0,0,0,0,75,45,0,20,0,False,0,0,30,44,0,11,8,8,3,0,8,3,25,55,16,11,0,6,8,0,16,Elijah,Barton,256.0,254.0,3.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,0.8333333333333334,0.9777777777777777,0.7368421052631579,,,,MIA,2
495,K,Alex,Saunders,Alex Saunders,ATL,0,0,0,0,0,0,63,42,0,20,0,False,0,0,24,36,0,4,5,8,7,0,8,7,20,47,15,13,0,0,5,0,16,Alex,Saunders,1036.0,1034.0,7.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,0.8333333333333334,0.8571428571428571,0.5555555555555556,,,,ATL,-1
513,K,Patrick,Weaver,Patrick Weaver,BUF,0,0,0,0,0,0,69,45,0,20,0,False,0,0,30,45,0,7,9,8,6,0,8,6,24,50,15,2,0,1,9,0,16,Patrick,Weaver,3534.0,3532.0,3.0,2.0,Signed,70.0,0.0,0.0,BUF,tier_5,0.8,1.0,0.625,,,,BUF,5
519,P,Alan,Brackett,Alan Brackett,CLE,0,2835,2994,0,67,19,103,0,46,20,35,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,4,21,0,0,0,16,Alan,Brackett,1771.0,1769.0,12.0,4.0,Signed,76.0,0.0,0.0,CLE,tier_4,,,,0.2631578947368421,44.6865671641791,0.9468937875751503,CLE,-4
521,K,Kyle,Bauman,Kyle Bauman,NYJ,1,0,0,1,0,0,157,34,0,20,79,False,0,0,41,30,0,16,10,10,5,0,10,5,30,56,16,17,46,5,10,0,16,Kyle,Bauman,2024.0,2022.0,2.0,17.0,Signed,79.0,0.0,0.0,NYJ,tier_4,0.7317073170731707,0.8823529411764706,0.5769230769230769,,,,NYJ,-3
530,K,Joe,Curtis,Joe Curtis,IND,0,0,0,0,0,0,138,32,0,20,70,False,0,0,33,30,0,12,9,7,5,0,7,5,23,52,16,9,44,2,9,0,16,Joe,Curtis,2422.0,2420.0,6.0,9.0,Signed,75.0,0.0,0.0,IND,tier_4,0.696969696969697,0.9375,0.5238095238095238,,,,IND,-3
539,P,John,Jimenez,John Jimenez,NO,0,2373,2528,0,59,20,60,0,44,20,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,0,0,15,John,Jimenez,1253.0,1251.0,5.0,26.0,Signed,70.0,0.0,0.0,NO,tier_5,,,,0.0,42.847457627118644,0.9386867088607594,NO,-1
