Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
106,RE,Jordan,Burch,Jordan Burch,GB,True,29,0,694,1,19,16,24,0,12,0,0,0,0,0,0,2,0,19,8,2,3,0,14,14,Jordan,Burch,2401.0,2399.0,10.0,19.0,Signed,73.0,0.0,0.0,GB,tier_5,15.85014409221902,4.322766570605188,18.731988472622476,61.95965417867435,2.881844380403458,0.0,-0.14285714285714285,GB,-1
108,LOLB,K.J.,Jones,K.J. Jones,BUF,True,0,0,566,0,24,36,51,1,12,24,0,0,0,0,0,1,0,2,3,0,0,0,10,7,K.J.,Jones,794.0,792.0,5.0,2.0,Signed,75.0,0.0,0.0,BUF,tier_4,5.30035335689046,0.0,7.067137809187279,132.5088339222615,1.7667844522968197,4.240282685512367,2.3,BUF,3
112,CB,Deshaun,Griggs,Deshaun Griggs,TEN,True,0,0,327,0,4,8,11,0,12,2,0,0,0,0,0,4,0,29,0,0,0,0,15,0,Deshaun,Griggs,772.0,770.0,2.0,29.0,Signed,74.0,0.0,0.0,TEN,tier_5,0.0,0.0,12.232415902140673,45.87155963302752,12.232415902140673,0.6116207951070336,-0.13333333333333333,TEN,1
125,SS,Floyd,Wright,Floyd Wright,NE,True,0,0,647,0,16,27,35,0,12,17,0,0,0,0,0,2,0,21,3,0,0,0,15,3,Floyd,Wright,570.0,568.0,0.0,21.0,Signed,65.0,0.0,0.0,NE,tier_6,4.63678516228748,0.0,7.727975270479135,78.82534775888716,3.0911901081916535,2.627511591962906,1.0,NE,-1
138,CB,Deontae,Webster,Deontae Webster,BUF,True,27,34,1027,1,32,31,49,1,12,37,17,0,3,0,0,8,0,2,0,1,0,0,15,10,Deontae,Webster,1712.0,1710.0,1.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,0.0,4.868549172346641,7.789678675754625,78.87049659201557,7.789678675754625,3.6027263875365136,1.9333333333333333,BUF,1
144,LE,Bax,Anaele,Bax Anaele,IND,True,45,0,377,1,8,8,15,1,12,0,0,0,0,0,0,0,0,9,6,2,1,0,15,11,Bax,Anaele,2639.0,2637.0,8.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,18.56763925729443,7.957559681697613,18.56763925729443,61.0079575596817,0.0,0.0,0.0,IND,6
151,LOLB,Joey,Oakley,Joey Oakley,LAC,True,6,0,687,1,10,12,21,0,12,3,0,0,0,0,0,0,0,7,5,1,3,0,15,3,Joey,Oakley,940.0,938.0,3.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,11.644832605531295,2.911208151382824,11.644832605531295,45.12372634643377,0.0,0.43668122270742354,0.2,LAC,3
165,FS,Kyle,Hamilton,Kyle Hamilton,PHI,True,0,0,807,0,47,0,47,1,12,0,0,0,0,0,0,5,0,12,3,2,0,0,15,15,Kyle,Hamilton,3307.0,3305.0,11.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,3.717472118959108,2.4783147459727384,9.913258983890954,116.48079306071871,6.195786864931847,0.0,-0.3333333333333333,PHI,7
173,ROLB,Chandler,Gleason,Chandler Gleason,CHI,True,0,0,363,0,2,8,9,0,12,3,0,0,0,0,0,0,0,0,2,0,0,0,15,3,Chandler,Gleason,1187.0,1185.0,0.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,5.5096418732782375,0.0,5.5096418732782375,30.303030303030305,0.0,0.8264462809917356,0.2,CHI,-4
185,RE,Nick,Bosa,Nick Bosa,BUF,True,43,0,918,1,19,24,38,0,12,1,0,0,0,0,0,0,0,2,10,2,5,0,15,15,Nick,Bosa,242.0,240.0,14.0,2.0,Signed,72.0,0.0,0.0,BUF,tier_5,16.339869281045754,3.2679738562091503,16.339869281045754,62.091503267973856,0.0,0.10893246187363835,0.06666666666666667,BUF,-2
203,MLB,Derrick,Yancey,Derrick Yancey,NE,True,5,0,1047,1,28,52,73,0,12,44,0,0,0,0,0,0,0,21,3,1,1,0,15,4,Derrick,Yancey,1849.0,1847.0,1.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,3.8204393505253105,1.9102196752626552,3.8204393505253105,96.4660936007641,0.0,4.202483285577841,2.933333333333333,NE,-1
212,FS,Kamari,Ramsey,Kamari Ramsey,GB,True,0,21,1072,0,37,26,35,1,12,22,21,0,1,0,0,4,0,19,0,0,0,0,15,15,Kamari,Ramsey,1662.0,1660.0,6.0,19.0,Signed,79.0,0.0,0.0,GB,tier_4,0.0,0.9328358208955224,3.7313432835820897,67.16417910447761,3.7313432835820897,2.0522388059701493,1.2,GB,-1
217,SS,Kyle,Stanford,Kyle Stanford,DAL,True,0,0,322,0,5,3,5,0,12,5,0,0,0,0,0,1,0,10,0,0,0,0,15,2,Kyle,Stanford,2721.0,2719.0,0.0,10.0,Signed,66.0,0.0,0.0,DAL,tier_6,0.0,0.0,3.105590062111801,31.055900621118013,3.105590062111801,1.5527950310559007,0.26666666666666666,DAL,-5
224,SS,Ramon,Leslie,Ramon Leslie,CHI,True,0,96,1037,0,25,26,44,1,12,23,28,0,4,0,0,7,0,0,1,0,1,0,15,15,Ramon,Leslie,887.0,885.0,4.0,0.0,Signed,70.0,0.0,0.0,CHI,tier_5,1.9286403085824495,3.857280617164899,8.678881388621022,66.5380906460945,6.750241080038573,2.2179363548698166,1.0666666666666667,CHI,0
234,CB,Jermaine,Simms Jr,Jermaine Simms Jr,CHI,True,0,33,979,0,15,44,64,1,12,38,33,0,1,0,0,8,0,0,1,0,0,0,15,15,Jermaine,Simms Jr,876.0,874.0,3.0,0.0,Signed,79.0,0.0,0.0,CHI,tier_4,1.021450459652707,1.021450459652707,9.19305413687436,80.69458631256383,8.171603677221656,3.881511746680286,2.0,CHI,-2
236,FS,Derrick,Davis Jr,Derrick Davis Jr,LAR,True,81,0,1148,2,24,38,54,0,12,24,0,0,0,0,0,4,0,23,0,2,1,2,15,15,Derrick,Davis Jr,2307.0,2305.0,8.0,23.0,Signed,73.0,0.0,0.0,LAR,tier_5,0.8710801393728222,5.226480836236934,4.355400696864112,67.94425087108013,3.484320557491289,2.0905923344947737,1.3333333333333333,LAR,4
243,LOLB,Will,Anderson,Will Anderson,SF,True,16,0,879,2,25,26,33,0,12,14,0,0,0,0,0,6,0,14,7,2,2,0,15,15,Will,Anderson,394.0,392.0,10.0,14.0,Signed,86.0,0.0,0.0,SF,tier_2,10.238907849829351,4.550625711035267,17.064846416382252,65.98407281001138,6.825938566552901,1.5927189988623434,0.5333333333333333,SF,-1
249,ROLB,Andrew,Swain Jr,Andrew Swain Jr,WAS,True,0,0,1064,0,36,56,79,1,12,39,0,0,0,0,0,4,0,25,4,3,5,0,15,15,Andrew,Swain Jr,630.0,628.0,3.0,25.0,Signed,77.0,0.0,0.0,WAS,tier_4,8.458646616541353,2.819548872180451,12.218045112781954,108.0827067669173,3.7593984962406015,3.6654135338345863,2.3333333333333335,WAS,7
262,MLB,Carter,Wyatt,Carter Wyatt,BUF,True,0,21,377,0,11,18,25,0,12,14,21,0,1,0,0,4,0,2,0,0,0,0,12,12,Carter,Wyatt,539.0,537.0,7.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,0.0,2.6525198938992043,10.610079575596817,95.49071618037135,10.610079575596817,3.7135278514588856,0.8333333333333334,BUF,-1
276,CB,Anthony,Clarke,Anthony Clarke,DEN,True,0,59,741,0,17,27,32,0,12,25,32,0,2,1,0,11,0,3,0,0,0,0,12,12,Anthony,Clarke,1527.0,1525.0,5.0,3.0,Signed,83.0,0.0,0.0,DEN,tier_3,0.0,4.048582995951417,14.844804318488528,66.12685560053981,14.844804318488528,3.3738191632928474,1.1666666666666667,DEN,4
296,ROLB,Craig,Townsend,Craig Townsend,ATL,True,0,0,471,0,12,10,17,0,12,9,0,0,0,0,0,0,0,13,0,0,0,0,15,6,Craig,Townsend,318.0,316.0,2.0,13.0,Signed,66.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,61.57112526539278,0.0,1.910828025477707,0.6,ATL,-1
300,LOLB,Jaheim,Thomas,Jaheim Thomas,DAL,True,0,0,439,0,8,12,24,0,12,9,0,0,0,0,0,2,0,10,2,0,0,0,14,11,Jaheim,Thomas,1633.0,1631.0,9.0,10.0,Signed,68.0,0.0,0.0,DAL,tier_6,4.555808656036446,0.0,9.111617312072893,72.89293849658314,4.555808656036446,2.050113895216401,0.5,DAL,3
301,ROLB,Richard,Thompson,Richard Thompson,MIN,True,23,0,1111,2,38,57,73,1,12,32,0,0,0,0,0,0,0,30,2,2,4,0,15,15,Richard,Thompson,3436.0,3434.0,4.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,5.4005400540054005,3.6003600360036003,5.4005400540054005,99.9099909990999,0.0,2.8802880288028803,2.1333333333333333,MIN,-1
321,DT,Gracen,Halton,Gracen Halton,CAR,True,88,0,887,3,22,30,36,0,12,0,0,0,0,0,0,0,1,20,11,5,3,1,15,15,Gracen,Halton,245.0,243.0,6.0,20.0,Signed,85.0,0.0,0.0,CAR,tier_2,15.783540022547914,11.273957158962796,15.783540022547914,65.38895152198423,0.0,0.0,0.0,CAR,-1
322,SS,Nick,Finch,Nick Finch,LAR,True,0,28,667,0,22,18,26,0,12,15,28,0,1,0,0,4,0,23,0,0,0,0,15,5,Nick,Finch,3494.0,3492.0,2.0,23.0,Signed,60.0,0.0,0.0,LAR,tier_6,0.0,1.4992503748125936,5.997001499250374,71.9640179910045,5.997001499250374,2.2488755622188905,0.7333333333333333,LAR,-2
327,LOLB,Ronnie,Perkins,Ronnie Perkins,NO,True,0,0,368,0,6,19,28,0,12,17,0,0,0,0,0,0,0,26,1,0,1,0,10,10,Ronnie,Perkins,2073.0,2071.0,12.0,26.0,Signed,72.0,0.0,0.0,NO,tier_5,5.434782608695652,0.0,5.434782608695652,92.39130434782608,0.0,4.619565217391304,1.7,NO,0
329,LOLB,Derion,Gullette,Derion Gullette,CIN,True,6,20,907,1,34,39,47,0,12,15,20,0,1,0,0,3,0,1,4,1,4,1,15,15,Derion,Gullette,449.0,447.0,6.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,8.820286659316428,4.410143329658214,12.127894156560089,89.30540242557883,3.3076074972436604,1.6538037486218304,0.8,CIN,1
351,CB,Will,Beal,Will Beal,CLE,True,0,20,454,0,7,2,11,0,12,8,20,0,1,0,0,3,0,4,0,0,0,0,14,0,Will,Beal,3747.0,3745.0,2.0,4.0,Signed,70.0,0.0,0.0,CLE,tier_5,0.0,2.2026431718061676,6.607929515418502,39.647577092511014,6.607929515418502,1.762114537444934,0.35714285714285715,CLE,-1
368,LE,Kadeem,Mann,Kadeem Mann,NYJ,True,44,0,756,1,20,35,36,0,12,2,0,0,0,0,0,0,1,17,15,1,13,1,13,13,Kadeem,Mann,1599.0,1597.0,3.0,17.0,Signed,95.0,0.0,0.0,NYJ,tier_0,37.03703703703704,5.291005291005291,37.03703703703704,74.07407407407408,0.0,0.26455026455026454,0.15384615384615385,NYJ,2
378,DT,Xzavier,McLeod,Xzavier McLeod,IND,True,14,0,881,2,17,33,42,1,12,0,0,1,0,0,0,1,0,9,18,2,6,0,15,6,Xzavier,McLeod,452.0,450.0,6.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,27.24177071509648,5.675368898978434,28.37684449489217,66.96935300794551,1.1350737797956867,0.0,-0.06666666666666667,IND,8
389,MLB,Stephon,Colbert,Stephon Colbert,NYJ,True,0,0,661,0,20,31,50,1,12,28,0,0,0,0,0,2,0,17,2,0,2,0,15,4,Stephon,Colbert,2126.0,2124.0,1.0,17.0,Signed,70.0,0.0,0.0,NYJ,tier_5,6.051437216338881,0.0,9.07715582450832,105.9001512859304,3.0257186081694405,4.236006051437216,1.7333333333333334,NYJ,3
391,MLB,Jaiden,Ausberry,Jaiden Ausberry,MIA,True,0,0,559,0,17,13,27,1,12,16,0,0,0,0,0,6,0,11,1,0,0,0,15,0,Jaiden,Ausberry,1384.0,1382.0,6.0,11.0,Signed,64.0,0.0,0.0,MIA,tier_6,1.7889087656529516,0.0,12.522361359570663,78.71198568872988,10.73345259391771,2.862254025044723,0.6666666666666666,MIA,1
395,FS,Keenan,Nelson Jr.,Keenan Nelson Jr.,MIA,True,0,25,1155,0,31,35,43,0,12,21,25,0,1,1,0,4,0,11,0,0,0,0,15,15,Keenan,Nelson Jr.,320.0,318.0,6.0,11.0,Signed,81.0,0.0,0.0,MIA,tier_3,0.0,1.7316017316017316,3.463203463203463,64.06926406926407,3.463203463203463,1.8181818181818181,1.1333333333333333,MIA,-2
414,RE,Ryan,Heck,Ryan Heck,HOU,True,0,0,788,0,17,23,30,0,12,4,0,0,0,0,0,0,0,31,4,0,5,0,13,13,Ryan,Heck,3522.0,3520.0,0.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,11.421319796954315,0.0,11.421319796954315,59.64467005076142,0.0,0.5076142131979695,0.3076923076923077,HOU,-6
416,ROLB,Nick,McDaniels,Nick McDaniels,SF,True,16,0,526,1,13,13,18,0,12,2,0,0,0,0,0,0,0,14,3,2,1,0,15,15,Nick,McDaniels,217.0,215.0,5.0,14.0,Signed,75.0,0.0,0.0,SF,tier_4,7.604562737642586,5.7034220532319395,7.604562737642586,58.93536121673004,0.0,0.38022813688212925,0.13333333333333333,SF,-1
432,CB,Jamie,Barclay,Jamie Barclay,LAC,True,0,51,830,0,28,22,43,1,12,26,32,0,3,0,0,6,0,7,0,0,0,0,13,13,Jamie,Barclay,456.0,454.0,3.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,0.0,3.6144578313253013,7.228915662650603,85.5421686746988,7.228915662650603,3.132530120481928,1.5384615384615385,LAC,1
437,FS,Floyd,Hopson,Floyd Hopson,LV,True,0,31,497,0,17,19,24,0,12,11,31,0,1,0,0,7,0,22,0,0,0,0,10,4,Floyd,Hopson,2238.0,2236.0,0.0,22.0,Signed,74.0,0.0,0.0,LV,tier_5,0.0,2.012072434607646,14.084507042253522,82.49496981891348,14.084507042253522,2.2132796780684103,0.4,LV,8
440,ROLB,Tory,Murray,Tory Murray,GB,True,46,0,585,1,9,23,29,1,12,3,0,0,0,0,0,1,0,19,2,1,0,0,14,5,Tory,Murray,2404.0,2402.0,4.0,19.0,Signed,74.0,0.0,0.0,GB,tier_5,3.4188034188034186,3.4188034188034186,5.128205128205129,64.95726495726497,1.7094017094017093,0.5128205128205128,0.14285714285714285,GB,-1
441,SS,Marquise,Barclay,Marquise Barclay,SF,True,0,54,1020,0,27,31,37,0,12,20,29,0,3,1,0,4,0,14,1,0,0,0,13,13,Marquise,Barclay,2762.0,2760.0,4.0,14.0,Signed,83.0,0.0,0.0,SF,tier_3,0.9803921568627451,3.9215686274509802,4.901960784313726,62.745098039215684,3.9215686274509802,1.9607843137254901,1.2307692307692308,SF,-2
442,ROLB,Zach,Wroten,Zach Wroten,CIN,True,0,0,489,0,15,15,18,1,12,10,0,0,0,0,0,1,0,1,1,1,1,0,10,10,Zach,Wroten,1277.0,1275.0,4.0,1.0,Signed,74.0,0.0,0.0,CIN,tier_5,4.08997955010225,2.044989775051125,6.134969325153374,67.48466257668711,2.044989775051125,2.044989775051125,0.9,CIN,0
455,DT,Clyde,Kellum,Clyde Kellum,NYJ,True,0,0,732,0,24,28,31,0,12,0,0,0,0,0,0,0,0,17,11,0,6,0,12,12,Clyde,Kellum,434.0,432.0,5.0,17.0,Signed,83.0,0.0,0.0,NYJ,tier_3,23.224043715846996,0.0,23.224043715846996,75.13661202185793,0.0,0.0,0.0,NYJ,-2
481,ROLB,Richard,Mims,Richard Mims,KC,True,0,0,330,0,4,2,5,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,15,2,Richard,Mims,786.0,784.0,2.0,8.0,Signed,65.0,0.0,0.0,KC,tier_6,0.0,0.0,0.0,27.27272727272727,0.0,0.0,0.0,KC,-2
484,LOLB,Tausili,Akana,Tausili Akana,ARI,True,0,12,782,0,22,42,40,1,12,13,12,0,1,0,0,4,0,6,9,0,6,0,12,12,Tausili,Akana,3608.0,3606.0,7.0,6.0,Signed,95.0,0.0,0.0,ARI,tier_0,19.18158567774936,1.278772378516624,24.296675191815854,79.2838874680307,5.115089514066496,1.6624040920716114,0.75,ARI,-2
486,FS,Michael,Neal,Michael Neal,DAL,True,0,0,594,0,17,15,21,0,12,10,0,0,0,0,0,7,0,10,0,0,0,0,14,7,Michael,Neal,3062.0,3060.0,3.0,10.0,Signed,66.0,0.0,0.0,DAL,tier_6,0.0,0.0,11.784511784511785,63.97306397306397,11.784511784511785,1.6835016835016834,0.21428571428571427,DAL,2
514,FS,Makari,Vickers,Makari Vickers,BAL,True,0,0,606,0,11,21,27,0,12,11,0,0,0,0,0,5,0,24,0,0,0,0,11,11,Makari,Vickers,346.0,344.0,6.0,24.0,Signed,80.0,0.0,0.0,BAL,tier_3,0.0,0.0,8.25082508250825,62.7062706270627,8.25082508250825,1.8151815181518154,0.5454545454545454,BAL,-2
524,CB,Paul,Edison,Paul Edison,PIT,True,0,32,956,0,26,31,44,0,12,25,32,0,1,0,0,5,0,28,0,0,0,0,14,8,Paul,Edison,953.0,951.0,2.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,0.0,1.0460251046025104,5.230125523012552,73.22175732217573,5.230125523012552,2.615062761506276,1.4285714285714286,PIT,-3
536,LOLB,Marco,Samuel,Marco Samuel,IND,True,54,0,530,2,4,10,12,1,12,1,0,0,0,0,0,0,0,9,0,2,0,1,15,0,Marco,Samuel,3710.0,3708.0,1.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,0.0,9.433962264150942,0.0,30.18867924528302,0.0,0.18867924528301888,0.06666666666666667,IND,5
538,LOLB,Kailep,Edwards,Kailep Edwards,DET,True,0,5,969,0,29,35,48,0,12,31,5,0,1,0,0,6,0,18,0,0,1,0,15,15,Kailep,Edwards,613.0,611.0,7.0,18.0,Signed,82.0,0.0,0.0,DET,tier_3,1.0319917440660473,1.0319917440660473,7.223942208462332,79.46336429308566,6.191950464396285,3.199174406604747,1.6666666666666667,DET,-3
539,MLB,Cody,Simon,Cody Simon,CAR,True,64,0,954,2,18,50,62,0,12,25,0,0,0,0,0,3,0,20,3,2,1,1,14,1,Cody,Simon,181.0,179.0,9.0,20.0,Signed,74.0,0.0,0.0,CAR,tier_5,4.1928721174004195,5.241090146750524,7.337526205450734,83.85744234800839,3.1446540880503147,2.6205450733752618,1.5714285714285714,CAR,3
542,MLB,Donovan,Hilliard,Donovan Hilliard,NYG,True,1,0,1039,1,27,53,77,1,12,38,0,0,0,0,0,1,0,15,2,1,3,0,14,3,Donovan,Hilliard,1148.0,1146.0,5.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,4.8123195380173245,1.9249278152069298,5.7747834456207885,100.09624639076034,0.9624639076034649,3.6573628488931664,2.642857142857143,NYG,-2
554,MLB,Pierre,Watkins,Pierre Watkins,LV,True,0,0,490,0,12,18,31,0,12,21,0,0,0,0,0,1,0,22,0,0,0,0,15,15,Pierre,Watkins,504.0,502.0,1.0,22.0,Signed,70.0,0.0,0.0,LV,tier_5,0.0,0.0,2.0408163265306123,87.75510204081633,2.0408163265306123,4.285714285714286,1.3333333333333333,LV,-4
577,RE,Zaire,Patterson,Zaire Patterson,KC,True,52,0,911,2,23,26,25,0,12,1,0,0,0,0,0,1,0,8,5,2,10,0,13,13,Zaire,Patterson,756.0,754.0,8.0,8.0,Signed,80.0,0.0,0.0,KC,tier_3,16.46542261251372,4.390779363336993,17.56311745334797,52.689352360043905,1.0976948408342482,0.10976948408342481,0.0,KC,-3
581,ROLB,Elijah,Rushing,Elijah Rushing,PIT,True,5,0,809,1,24,32,41,1,12,10,0,0,0,0,0,1,0,28,8,1,5,0,11,11,Elijah,Rushing,2468.0,2466.0,6.0,28.0,Signed,87.0,0.0,0.0,PIT,tier_2,16.069221260815823,2.472187886279357,17.3053152039555,80.34610630407911,1.2360939431396785,1.2360939431396787,0.8181818181818182,PIT,2
586,SS,Kamari,Wilson,Kamari Wilson,DEN,True,35,72,1036,2,26,42,56,0,12,31,33,0,4,0,0,8,0,3,0,2,0,1,15,15,Kamari,Wilson,2630.0,2628.0,7.0,3.0,Signed,82.0,0.0,0.0,DEN,tier_3,0.0,8.687258687258687,7.722007722007723,79.15057915057915,7.722007722007723,2.9922779922779923,1.5333333333333334,DEN,5
596,DT,Raekwon,Triplett,Raekwon Triplett,ATL,True,0,0,874,0,26,24,31,0,12,0,0,0,0,0,0,0,0,13,9,1,7,0,15,3,Raekwon,Triplett,1755.0,1753.0,3.0,13.0,Signed,73.0,0.0,0.0,ATL,tier_5,18.30663615560641,1.1441647597254005,18.30663615560641,65.21739130434783,0.0,0.0,0.0,ATL,-1
602,LOLB,Josh,Ford,Josh Ford,GB,True,38,0,404,2,9,23,26,0,12,13,0,0,0,0,0,1,0,19,0,2,0,0,10,10,Josh,Ford,2393.0,2391.0,3.0,19.0,Signed,76.0,0.0,0.0,GB,tier_4,0.0,9.900990099009901,2.4752475247524752,86.63366336633663,2.4752475247524752,3.217821782178218,1.2,GB,0
625,FS,Tiquan,Kilgore,Tiquan Kilgore,NO,True,0,17,1030,0,27,28,38,0,12,16,17,0,1,0,0,7,0,26,0,0,0,0,14,14,Tiquan,Kilgore,2127.0,2125.0,1.0,26.0,Signed,80.0,0.0,0.0,NO,tier_3,0.0,0.970873786407767,6.796116504854369,63.10679611650485,6.796116504854369,1.5533980582524272,0.6428571428571429,NO,-2
628,DT,Alonzo,Barnes,Alonzo Barnes,PIT,True,41,0,604,1,15,20,31,0,12,2,0,0,0,0,0,0,0,28,10,1,1,0,15,15,Alonzo,Barnes,666.0,664.0,2.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,18.211920529801326,3.3112582781456954,18.211920529801326,76.15894039735099,0.0,0.33112582781456956,0.13333333333333333,PIT,1
