FullName,Position,TeamName,SkillPointDef
Julius Parrish,RE,MIA,2
Justin Banks Jr,SS,PHI,-2
Justin Flowe,MLB,DEN,0
Justin Greene,LE,BAL,-1
K.J. Jones,LOLB,BUF,3
Kadeem Mann,LE,NYJ,2
Kai Medlin,RE,ARI,0
Kaiir Elam,CB,DAL,-3
Kailep Edwards,LOLB,DET,-3
Kaleb Dunn,ROLB,BUF,-4
Kamari Ramsey,FS,GB,-1
Kamari Wilson,SS,DEN,5
Kameron Cates,DT,LAR,-1
Kameron Grays,CB,IND,-1
Kamryn Williams,LE,LAC,4
Karl Edison,FS,PIT,-2
Kayin Lee,CB,GB,0
Kayshon Dickson,LE,BUF,-3
Kayvon Thibodeaux,LE,WAS,4
Keelan Carmichael,CB,LAR,-2
Keelan Mathis,ROLB,ARI,-6
Keelyan Macklin,CB,DET,1
Keenan Nelson Jr.,FS,MIA,-2
Keeshawn Silver,LE,MIA,3
Keith Rollins,RE,NYJ,3
Kelee Ringo,CB,IND,1
Kendrick McFadden,SS,HOU,8
Kendrick Wiggins,LOLB,NE,3
Kenny Hall,FS,ATL,-1
Keshaun Bullard,RE,CIN,-2
Kevin Jones,SS,LV,-2
Khamauri Rogers,CB,MIN,0
Khris Jackson,CB,LAC,-3
Khyree Jackson,CB,LAC,-2
Kion McElroy,LE,HOU,5
Kitan Crawford,CB,NE,0
Korey Foreman,LE,CAR,0
Kristian Thomas,DT,ATL,-4
Kurtis Cummings,RE,LAR,-4
Kurtis Walker,DT,HOU,0
Kurtis Young,CB,GB,0
Kyle Hamilton,FS,PHI,7
Kyle Stanford,SS,DAL,-5
Kyngstonn Viliamu-Asa,LOLB,DET,1
Kyrie Woodard,RE,NYG,3
LaRon Robinson,LOLB,LV,-1
LaShawn Mitchell,CB,JAX,0
Laken Powell,MLB,PIT,1
Lakista Sutton,SS,CIN,0
Lamar Moore,SS,NO,0
Lamarcus Carter Jr,ROLB,MIN,-4
Lamarvin Carrington,DT,BUF,3
Landry Pounder,DT,TB,-2
Larry Northcutt,CB,JAX,0
Lawrence Taggart,LE,SEA,4
Leo Blackwell,DT,LAC,1
Leon Murray,CB,BAL,4
Leon Samuels,LE,NO,-3
Leonard Taylor,DT,ARI,-2
Logan Dillinger,DT,NE,-2
Lonzo Elliott,CB,CHI,-3
Luke Barton,LOLB,MIN,4
Luke Beal,MLB,ATL,-12
Luke Hall,ROLB,NYJ,-1
Luke Joseph,LOLB,CAR,1
Luke Woodard,RE,DEN,-2
Mack Chatman,SS,CIN,1
Makai Lemon,CB,CAR,1
Makari Vickers,FS,BAL,-2
Malik Clement,CB,LV,-3
Manny Casas,MLB,JAX,-1
Manny Menocal,LE,CLE,0
Manuel Solano,DT,CLE,-2
Marco Samuel,LOLB,IND,5
Marcus Abraham,MLB,IND,-3
Marcus Dunn,MLB,NE,0
Marcus Rogers,SS,DAL,9
Marcus Washington,CB,DAL,6
Mario Sampson,MLB,NE,-1
Markus Jackson,RE,ARI,-5
Marquez Hood,ROLB,BUF,0
Marquise Barclay,SS,SF,-2
Marshawn Holloway,DT,NO,0
Mathias Malaki-Donaldson,LE,DAL,-1
Matt Flowers,SS,BAL,-5
Matthew Jones,FS,TB,-3
Matthew Ogletree,LE,GB,-1
Maurice Tatum,FS,TEN,-7
Maurice Williams,SS,TEN,-2
Max Ewing,MLB,DAL,-2
Micah Ball,MLB,LAC,-2
Micah Parsons,ROLB,TEN,2
Michael Johnston,CB,NYJ,-2
Michael Neal,FS,DAL,2
Michael Staley,ROLB,NYG,0
Mike Jones Jr,ROLB,MIN,-3
Montrell Borden,DT,HOU,-2
Mykel Williams,RE,PIT,-3
Myles Murphy,LE,NE,-2
Nate Ritchie,SS,BUF,-3
Nate Stuckey,CB,SF,4
Neil Richardson,MLB,TB,3
Nicholas Peters,ROLB,DAL,2
Nick Bosa,RE,BUF,-2
Nick Finch,SS,LAR,-2
Nick Howard,DT,SF,-2
Nick McDaniels,ROLB,SF,-1
Nick Peralta,LOLB,NYJ,-2
Nik Bonitto,MLB,PHI,6
Noah Aldridge,ROLB,DET,-6
Nolan Henley,LOLB,MIA,9
Omillio Agard,CB,KC,1
Orlando Spencer,CB,NYG,1
Osman Savage,MLB,ARI,4
Otis Palmer,DT,CHI,-2
P.J. Clifford,MLB,PIT,0
Parker Timmons,CB,BUF,-3
Parris Franklin,CB,DET,2
Paul Edison,CB,PIT,-3
Paul Noel,LOLB,DEN,-4
Paulson Hunt,MLB,GB,6
Perry Metcalf IV,FS,DET,1
Peter Howard,LE,WAS,-2
Peyton Bowen,SS,LV,3
Peyton Woodyard,FS,DEN,2
Pierre Bynes,ROLB,JAX,-1
Pierre Watkins,MLB,LV,-4
Prophet Brown,CB,TEN,-2
Quindarius Graham,DT,LAR,4
R.J. Favors,SS,SF,-5
Racey Kent,CB,PIT,1
Raekwon Kemp,ROLB,SEA,-2
Raekwon Triplett,DT,ATL,-1
Raesjon Davis,ROLB,KC,6
Ramon Leslie,SS,CHI,0
Randall Weatherspoon,CB,DEN,0
Randy Bowles,CB,CIN,-1
Rashad Brown,LE,PIT,2
Ray Thornton III,SS,MIA,4
Raylen Wilson,ROLB,ARI,2
Reggie Morris,SS,GB,-2
Reggie Randall,LOLB,CAR,-1
Ricardo Broughton,SS,DET,1
Richard Bryant,FS,CHI,-4
Richard Mims,ROLB,KC,-2
Richard Thompson,ROLB,MIN,-1
Rickie Kelley,ROLB,SEA,-2
Robert Bowman,SS,NYJ,-5
Rodrick Pleasant,CB,CLE,0
Roger Underwood,FS,SEA,0
Ronnie Cunningham,ROLB,PHI,0
Ronnie Perkins,LOLB,NO,0
Ryan Heck,RE,HOU,-6
Sage Ryan,SS,WAS,0
Sammy Brown,ROLB,TB,3
Sergio Greene,SS,CLE,-5
Shaq Butler,CB,TEN,-1
Sheldon Hall,LE,ATL,-3
Sheldon Jenkins,CB,NO,1
Sheldon Tate,MLB,LAR,-2
Shelton Allen,CB,ARI,6
Shelton Hargrove,MLB,MIA,0
Shelton McCain,FS,CLE,2
Shemar Turner,RE,ATL,4
Sherrod Covil,FS,SEA,2
Shonn Killings,DT,WAS,11
Solomon Atkinson,ROLB,DAL,3
Sonny Styles,FS,TEN,-7
Stephen McKenzie,DT,GB,1
Stephen Pendleton,CB,SF,0
Stephon Colbert,MLB,NYJ,3
Steven Craig,CB,BUF,1
Steven Harris,CB,CIN,1
Steven Nobles,LE,CLE,1
Steven Person,DT,BAL,-2
Steven Reedy,ROLB,NYJ,-3
T'Vondre Sweat,DT,CHI,4
T.J. Thomas,MLB,CIN,4
Tackett Curtis,MLB,LAR,-6
Taj Hendricks,FS,BUF,-1
Taj Randall,SS,LAR,7
Tausili Akana,LOLB,ARI,-2
Tavarius Reedy,CB,TB,0
Tavon Teague,CB,SF,-3
Teddy Van Buren,MLB,NO,6
Telvin Beasley,CB,LV,5
Terrance Brooks,CB,NYJ,-3
Terrance Crossen,FS,HOU,8
Terrance Truman-Banks,CB,HOU,-4
Terrence Lewis,MLB,HOU,0
Tevin Alford,CB,LAR,-2
Tevin Ingram,CB,NYG,-1
Tevin Watson,FS,DEN,11
Tiaoalii Savea,DT,NYJ,11
Tidell Pope,SS,CLE,0
Tim Palmer,MLB,LV,0
Tim Robertson,LE,BAL,-1
Tiquan Goddard,CB,MIN,2
Tiquan Kilgore,FS,NO,-2
Tiquan Tyson,RE,CHI,3
Tishaun Bigsby,MLB,SF,-5
Tony Mitchell,CB,SEA,3
Tory Murray,ROLB,GB,-1
Tracy Hoover,MLB,WAS,-3
Travis Gaffney,LE,PHI,-2
Travis Hunter,CB,GB,0
Travis Woods,LE,LAC,7
Traylon Van Buren,FS,NYG,3
Tre Brewer,CB,CAR,2
Tre Floyd,SS,PIT,-2
Trejon Williams,FS,KC,-2
Trey McDonald,MLB,JAX,-1
Troy Saxton,CB,PIT,-1
Tygee Hill,DT,NYG,-3
Tylen Singleton,SS,LAC,0
Tyler Steele,FS,NYJ,-3
Tyler Vega,LOLB,SEA,-1
Tyler Whitney,SS,TB,0
Tyquan Mobley,CB,ATL,5
Tyreek Chappell,CB,WAS,1
Tyrell Hairston,CB,CIN,-1
Tyrell Mack,LOLB,ATL,0
Tyson Ford,LE,DET,-4
Victor Delgado,RE,DAL,-1
Vince Walton,LOLB,HOU,-2
Wade Woods,LOLB,DET,-4
Walt Bird,MLB,TEN,-7
Walt Whitworth,CB,TB,0
Walter Nolen,DT,MIA,1
Wesley Steiner,MLB,DET,1
Will Anderson,LOLB,SF,-1
Will Beal,CB,CLE,-1
Will Tucker,LE,LAR,0
Xavian Sorey,ROLB,NE,2
Xavier Nwankpa,SS,NE,3
Xavier Thomas,LE,DEN,5
Xzavier McLeod,DT,IND,8
Zach Taylor,SS,BAL,-3
Zach Wroten,ROLB,CIN,0
Zaire Patterson,RE,KC,-3
Zakee Wheatley,FS,BAL,3
Zaven Collins,MLB,GB,1
Zina Umeozulu,LE,MIN,-5
Zion Branch,FS,LAC,2
