Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
291,HB,Izzy,McAllister,Izzy McAllister,NO,727,0,4,138,253,22,609,201,True,0,228,0,0,27,0,4,19,54,0,7,0,0,0,0,0,12,12,3,26,6,Izzy,McAllister,400.0,398.0,0.0,26.0,Signed,76.0,0.0,0.0,NO,tier_4,1609.1954022988507,998.164705882353,0.5,9.852216748768473,NO,-2.0
307,TE,Thomas,Wolff,Thomas Wolff,CAR,0,0,0,0,630,29,1070,270,True,0,0,0,0,63,0,0,19,0,0,1,0,0,0,0,6,15,15,4,20,0,Thomas,Wolff,2713.0,2711.0,3.0,20.0,Signed,74.0,0.0,0.0,CAR,tier_5,588.7850467289719,1440.0,0.4,5.607476635514018,CAR,1.0
325,QB,Tavon,Byars,Tavon Byars,MIA,267,4400,0,26,0,0,1078,0,True,402,71,584,13,0,0,1,19,23,31,2,0,0,26,29,0,15,15,5,11,3,Tavon,Byars,930.0,928.0,9.0,11.0,Signed,86.0,0.0,0.0,MIA,tier_2,247.6808905380334,1128.169014084507,0.2,2.782931354359926,,
354,HB,Michael,Peterson Jr,Michael Peterson Jr,PIT,1073,0,1,461,201,17,658,142,True,0,251,0,0,30,0,8,19,71,0,17,0,0,0,0,2,13,13,0,28,9,Michael,Peterson Jr,1243.0,1241.0,1.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,1936.1702127659576,1248.5551601423488,0.8461538461538461,16.717325227963524,PIT,6.0
387,TE,Armani,Boykin,Armani Boykin,GB,0,0,2,0,674,27,976,324,True,0,0,0,0,70,0,0,19,0,0,2,0,0,0,0,2,13,13,1,19,0,Armani,Boykin,3156.0,3154.0,4.0,19.0,Signed,78.0,0.0,0.0,GB,tier_4,690.5737704918032,1386.5142857142857,0.15384615384615385,2.0491803278688527,GB,-2.0
389,HB,Clark,McMillian,Clark McMillian,LV,950,0,0,409,436,39,582,373,True,0,198,0,0,39,0,11,19,60,0,15,0,0,0,0,0,11,11,0,22,7,Clark,McMillian,1422.0,1420.0,3.0,22.0,Signed,99.0,0.0,0.0,LV,tier_0,2381.443298969072,1467.4430379746834,0.6363636363636364,12.027491408934708,LV,-1.0
396,HB,Bradley,Mann,Bradley Mann,CLE,600,0,0,224,207,18,547,123,True,0,161,0,0,23,0,6,19,47,0,7,0,0,0,0,0,10,10,3,4,3,Bradley,Mann,2754.0,2752.0,2.0,4.0,Signed,78.0,0.0,0.0,CLE,tier_4,1475.3199268738574,1140.2608695652173,0.3,5.484460694698354,CLE,-2.0
409,WR,Koren,Blackburn,Koren Blackburn,HOU,3,0,0,0,977,26,968,389,True,0,1,0,0,81,0,0,19,3,0,0,0,0,0,0,10,15,15,0,31,0,Koren,Blackburn,3248.0,3246.0,6.0,31.0,Signed,95.0,0.0,0.0,HOU,tier_0,1012.3966942148761,1726.6829268292681,0.6666666666666666,10.330578512396695,HOU,-2.0
434,WR,Josh,Nolan,Josh Nolan,BAL,9,0,0,0,882,29,792,319,True,0,4,0,0,70,0,0,19,4,0,0,0,0,0,0,4,15,15,0,24,0,Josh,Nolan,921.0,919.0,6.0,24.0,Signed,76.0,0.0,0.0,BAL,tier_4,1125.0,1752.8108108108106,0.26666666666666666,5.050505050505051,BAL,1.0
444,WR,Calvin,Avant,Calvin Avant,CLE,5,0,0,0,568,26,753,211,True,0,3,0,0,46,0,0,19,4,0,0,0,0,0,0,2,13,13,0,4,0,Calvin,Avant,1705.0,1703.0,5.0,4.0,Signed,85.0,0.0,0.0,CLE,tier_2,760.9561752988047,1699.8367346938776,0.15384615384615385,2.6560424966799467,CLE,-7.0
451,TE,Spencer,McLean,Spencer McLean,TEN,0,0,1,0,604,28,782,275,True,0,0,0,0,57,0,0,19,0,0,2,0,0,0,0,6,11,11,0,29,0,Spencer,McLean,2977.0,2975.0,4.0,29.0,Signed,85.0,0.0,0.0,TEN,tier_2,772.3785166240409,1525.8947368421054,0.5454545454545454,7.672634271099745,TEN,3.0
452,TE,Brett,Thomas,Brett Thomas,PIT,0,0,0,0,131,21,657,91,True,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,1,15,1,0,28,0,Brett,Thomas,3399.0,3397.0,1.0,28.0,Signed,69.0,0.0,0.0,PIT,tier_6,199.3911719939117,1048.0,0.06666666666666667,1.5220700152207,PIT,-4.0
461,QB,D.J.,Harris,D.J. Harris,NO,261,2584,0,88,0,0,668,0,True,226,59,340,5,0,0,2,19,45,28,4,0,0,20,16,0,10,10,4,26,2,D.J.,Harris,483.0,481.0,8.0,26.0,Signed,88.0,0.0,0.0,NO,tier_2,390.7185628742515,1327.1186440677966,0.2,2.9940119760479043,,
475,TE,Ryan,James,Ryan James,DET,0,0,0,0,111,15,545,63,True,0,0,0,0,15,0,0,19,0,0,0,0,0,0,0,1,15,1,0,18,0,Ryan,James,3233.0,3231.0,1.0,18.0,Signed,72.0,0.0,0.0,DET,tier_5,203.6697247706422,1065.6,0.06666666666666667,1.834862385321101,DET,-5.0
489,HB,Isaiah,Bishop,Isaiah Bishop,MIA,712,0,3,208,255,21,549,200,True,0,181,0,0,30,0,6,19,71,0,8,0,0,0,0,2,10,10,1,11,5,Isaiah,Bishop,1301.0,1299.0,0.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,1761.384335154827,1186.3507109004738,0.7,12.750455373406194,MIA,3.0
499,WR,Shaquille,Davis-Ojeda,Shaquille Davis-Ojeda,GB,0,0,2,0,383,26,365,127,True,0,0,0,0,29,0,0,19,0,0,0,0,0,0,0,1,13,8,2,19,0,Shaquille,Davis-Ojeda,1070.0,1068.0,1.0,19.0,Signed,71.0,0.0,0.0,GB,tier_5,1049.3150684931506,1901.7931034482758,0.07692307692307693,2.73972602739726,GB,1.0
500,QB,Joe,Thompson,Joe Thompson,CIN,225,3080,0,75,0,0,905,0,True,293,49,442,8,0,0,1,19,63,30,2,0,0,31,25,0,15,15,1,1,1,Joe,Thompson,2309.0,2307.0,7.0,1.0,Signed,88.0,0.0,0.0,CIN,tier_2,248.61878453038673,1377.5510204081634,0.06666666666666667,1.1049723756906078,,
510,TE,Nick,Brackett,Nick Brackett,DEN,0,0,4,0,421,23,857,175,True,0,0,0,0,42,0,0,19,0,0,1,0,0,0,0,7,14,10,0,3,0,Nick,Brackett,1931.0,1929.0,2.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,491.2485414235706,1443.4285714285713,0.5,8.168028004667445,DEN,6.0
521,TE,Mark,Lucier,Mark Lucier,KC,0,0,0,0,113,19,444,73,True,0,0,0,0,15,0,0,19,0,0,2,0,0,0,0,0,15,0,0,8,0,Mark,Lucier,2743.0,2741.0,5.0,8.0,Signed,67.0,0.0,0.0,KC,tier_6,254.50450450450452,1084.8,0.0,0.0,KC,-2.0
549,QB,Travis,Elliott,Travis Elliott,LAC,126,2960,0,21,0,0,775,0,True,260,36,396,12,0,0,1,19,24,29,2,0,0,36,17,0,15,11,2,7,0,Travis,Elliott,1460.0,1458.0,8.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,162.5806451612903,1050.0,0.0,0.0,,
550,TE,Nathan,Bishop,Nathan Bishop,NE,0,0,0,0,682,25,1111,280,True,0,0,0,0,66,0,0,19,0,0,0,0,0,0,0,3,14,14,0,21,0,Nathan,Bishop,906.0,904.0,4.0,21.0,Signed,85.0,0.0,0.0,NE,tier_2,613.8613861386139,1488.0,0.21428571428571427,2.7002700270027002,NE,-5.0
563,WR,Terrance,Smith,Terrance Smith,NO,4,0,2,0,720,28,741,302,True,0,1,0,0,64,0,0,19,4,0,0,0,0,0,0,5,14,14,0,26,0,Terrance,Smith,1257.0,1255.0,8.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,977.0580296896086,1613.5384615384614,0.35714285714285715,6.747638326585696,NO,2.0
570,WR,Shaq,Bennett,Shaq Bennett,NE,-1,0,2,0,614,26,613,205,True,0,1,0,0,52,0,0,19,0,0,0,0,0,0,0,6,13,13,1,21,0,Shaq,Bennett,1294.0,1292.0,5.0,21.0,Signed,70.0,0.0,0.0,NE,tier_5,1000.0,1662.5660377358488,0.46153846153846156,9.787928221859705,NE,4.0
584,QB,Jashon,Russell,Jashon Russell,PIT,198,4102,0,51,0,0,1019,0,True,369,49,536,8,0,0,2,19,28,65,3,0,0,20,34,0,15,15,2,28,3,Jashon,Russell,624.0,622.0,1.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,194.3081452404318,1212.2448979591836,0.2,2.944062806673209,,
611,HB,Alfonso,Yancey,Alfonso Yancey,DAL,155,0,2,34,114,15,301,86,True,0,52,0,0,17,0,1,19,32,0,1,0,0,0,0,1,11,7,0,10,0,Alfonso,Yancey,2426.0,2424.0,0.0,10.0,Signed,73.0,0.0,0.0,DAL,tier_5,893.687707641196,911.8260869565217,0.09090909090909091,3.3222591362126246,DAL,-5.0
624,QB,Andrew,Reeves,Andrew Reeves,TB,154,3870,0,6,0,0,928,0,True,339,48,503,7,0,0,0,19,10,51,1,0,0,33,25,0,15,15,0,5,1,Andrew,Reeves,3300.0,3298.0,3.0,5.0,Signed,80.0,0.0,0.0,TB,tier_3,165.94827586206898,962.5,0.06666666666666667,1.0775862068965516,,
627,TE,Kentavious,Prince,Kentavious Prince,DEN,0,0,1,0,228,20,673,112,True,0,0,0,0,25,0,0,19,0,0,1,0,0,0,0,2,14,5,0,3,0,Kentavious,Prince,3137.0,3135.0,3.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,338.7815750371471,1313.28,0.14285714285714285,2.9717682020802374,DEN,-2.0
637,WR,Danny,Barber,Danny Barber,LAC,-2,0,1,0,804,28,870,323,True,0,4,0,0,66,0,0,19,3,0,0,0,0,0,0,4,14,14,0,7,0,Danny,Barber,184.0,182.0,8.0,7.0,Signed,81.0,0.0,0.0,LAC,tier_3,921.8390804597701,1645.3714285714284,0.2857142857142857,4.597701149425287,LAC,-1.0
672,WR,Kenny,McKee,Kenny McKee,BAL,7,0,1,0,862,29,781,305,True,0,4,0,0,71,0,0,19,3,0,1,0,0,0,0,5,13,13,0,24,0,Kenny,McKee,3372.0,3370.0,2.0,24.0,Signed,76.0,0.0,0.0,BAL,tier_4,1112.6760563380283,1683.0400000000002,0.38461538461538464,6.402048655569782,BAL,2.0
674,WR,Trace,Foreman,Trace Foreman,ARI,11,0,5,0,596,25,762,232,True,0,3,0,0,48,0,0,19,4,0,0,0,0,0,0,3,12,12,0,6,0,Trace,Foreman,210.0,208.0,3.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,796.5879265091863,1747.5294117647059,0.25,3.937007874015748,ARI,-4.0
707,TE,DaShaun,Burgess Jr,DaShaun Burgess Jr,PHI,0,0,9,0,676,39,805,207,True,0,0,0,0,54,0,0,19,0,0,1,0,0,0,0,3,13,13,0,12,0,DaShaun,Burgess Jr,3305.0,3303.0,1.0,12.0,Signed,89.0,0.0,0.0,PHI,tier_2,839.7515527950311,1802.6666666666665,0.23076923076923078,3.7267080745341614,PHI,3.0
718,WR,Kwame,Porter,Kwame Porter,CAR,6,0,2,0,887,27,887,350,True,0,7,0,0,71,0,0,19,3,0,0,0,0,0,0,3,15,15,0,20,0,Kwame,Porter,3051.0,3049.0,0.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,1006.7643742953776,1660.6153846153845,0.2,3.3821871476888385,CAR,0.0
724,QB,Jordan,Fitzpatrick,Jordan Fitzpatrick,CLE,124,1297,0,45,0,0,376,0,True,108,21,166,5,0,0,1,19,42,26,1,0,0,16,8,0,15,6,1,4,1,Jordan,Fitzpatrick,1430.0,1428.0,5.0,4.0,Signed,63.0,0.0,0.0,CLE,tier_6,329.78723404255317,1771.4285714285716,0.06666666666666667,2.6595744680851063,,
729,TE,Donavan,Sullivan,Donavan Sullivan,DAL,0,0,0,0,186,25,564,83,True,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,4,14,5,1,10,0,Donavan,Sullivan,3356.0,3354.0,6.0,10.0,Signed,68.0,0.0,0.0,DAL,tier_6,329.78723404255317,1488.0,0.2857142857142857,7.092198581560283,DAL,5.0
734,WR,Percy,McGriff,Percy McGriff,NE,0,0,0,0,818,27,910,297,True,0,0,0,0,67,0,0,19,0,0,0,0,0,0,0,3,14,14,1,21,0,Percy,McGriff,213.0,211.0,1.0,21.0,Signed,78.0,0.0,0.0,NE,tier_4,898.901098901099,1758.089552238806,0.21428571428571427,3.2967032967032965,NE,-2.0
756,TE,Clark,Falk,Clark Falk,LAC,0,0,5,0,498,22,1110,242,True,0,0,0,0,54,0,0,19,0,0,2,0,0,0,0,3,15,15,1,7,0,Clark,Falk,1951.0,1949.0,0.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,448.64864864864865,1328.0,0.2,2.7027027027027026,LAC,-2.0
771,WR,Kirk,Harrison,Kirk Harrison,MIA,22,0,0,0,802,23,870,317,True,0,7,0,0,63,0,0,19,4,0,0,0,0,0,0,3,13,13,0,11,0,Kirk,Harrison,668.0,666.0,3.0,11.0,Signed,89.0,0.0,0.0,MIA,tier_2,947.1264367816092,1744.1142857142856,0.23076923076923078,3.4482758620689653,MIA,-5.0
772,TE,Max,Jarrett,Max Jarrett,TB,0,0,0,0,765,27,1058,330,True,0,0,0,0,76,0,0,19,0,0,1,0,0,0,0,4,15,15,0,5,0,Max,Jarrett,674.0,672.0,3.0,5.0,Signed,87.0,0.0,0.0,TB,tier_2,723.062381852552,1449.4736842105262,0.26666666666666666,3.780718336483932,TB,0.0
781,WR,Deshaun,Westbrook,Deshaun Westbrook,KC,3,0,5,0,849,29,838,283,True,0,1,0,0,59,0,0,19,3,0,0,0,0,0,0,5,15,15,0,8,0,Deshaun,Westbrook,3494.0,3492.0,3.0,8.0,Signed,73.0,0.0,0.0,KC,tier_5,1016.7064439140812,2052.6,0.3333333333333333,5.966587112171838,KC,2.0
813,QB,Jeremiah,Phillips,Jeremiah Phillips,DET,317,3623,0,153,0,0,981,0,True,333,53,515,7,0,0,3,19,75,29,7,0,0,31,29,0,15,15,2,18,4,Jeremiah,Phillips,990.0,988.0,4.0,18.0,Signed,76.0,0.0,0.0,DET,tier_4,323.1396534148828,1794.3396226415093,0.26666666666666666,4.077471967380225,,
829,WR,D'Andre,Massey,D'Andre Massey,JAX,0,0,0,0,791,23,689,311,True,0,0,0,0,66,0,0,19,0,0,0,0,0,0,0,5,12,12,0,16,0,D'Andre,Massey,1977.0,1975.0,8.0,16.0,Signed,78.0,0.0,0.0,JAX,tier_4,1148.0406386066763,1725.818181818182,0.4166666666666667,7.256894049346879,JAX,2.0
830,TE,Cliff,Curley,Cliff Curley,CIN,0,0,0,0,143,20,596,76,True,0,0,0,0,19,0,0,19,0,0,2,0,0,0,0,1,14,2,1,1,0,Cliff,Curley,491.0,489.0,1.0,1.0,Signed,60.0,0.0,0.0,CIN,tier_6,239.93288590604027,1083.7894736842106,0.07142857142857142,1.6778523489932886,CIN,-4.0
850,WR,Trevon,Wallace,Trevon Wallace,LV,18,0,0,0,530,23,616,235,True,0,8,0,0,49,0,0,19,4,0,0,0,0,0,0,1,11,11,0,22,0,Trevon,Wallace,3417.0,3415.0,4.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,889.6103896103896,1433.6842105263156,0.09090909090909091,1.6233766233766236,LV,-4.0
863,WR,Britton,Forbes,Britton Forbes,WAS,0,0,0,0,1140,59,940,394,True,0,0,0,0,84,0,0,19,0,0,0,0,0,0,0,6,15,15,0,25,0,Britton,Forbes,1414.0,1412.0,2.0,25.0,Signed,89.0,0.0,0.0,WAS,tier_2,1212.7659574468087,1954.285714285714,0.4,6.382978723404255,WAS,2.0
921,QB,Tyler,Winkler,Tyler Winkler,CAR,112,2551,0,15,0,0,678,0,True,221,29,359,15,0,0,0,19,19,30,1,0,0,32,12,0,13,12,3,20,1,Tyler,Winkler,372.0,370.0,2.0,20.0,Signed,68.0,0.0,0.0,CAR,tier_6,165.19174041297936,1158.6206896551726,0.07692307692307693,1.4749262536873156,,
955,HB,Emanuel,Barrett,Emanuel Barrett,TB,1139,0,2,402,274,19,661,199,True,0,216,0,0,35,0,11,19,80,0,14,0,0,0,0,3,12,12,2,5,9,Emanuel,Barrett,996.0,994.0,2.0,5.0,Signed,89.0,0.0,0.0,TB,tier_2,2137.6701966717096,1518.5498007968126,1.0,18.15431164901664,TB,7.0
964,HB,Jaedon,Hayes,Jaedon Hayes,WAS,902,0,0,340,265,32,516,179,True,0,198,0,0,26,0,9,19,69,0,14,0,0,0,0,5,14,8,1,25,9,Jaedon,Hayes,382.0,380.0,12.0,25.0,Signed,70.0,0.0,0.0,WAS,tier_5,2261.6279069767443,1378.3928571428573,1.0,27.131782945736433,WAS,13.0
966,WR,Keegan,Walker Jr,Keegan Walker Jr,DAL,0,0,4,0,889,31,936,377,True,0,0,0,0,73,0,0,19,0,0,0,0,0,0,0,6,15,15,0,10,0,Keegan,Walker Jr,134.0,132.0,5.0,10.0,Signed,84.0,0.0,0.0,DAL,tier_3,949.7863247863247,1753.643835616438,0.4,6.41025641025641,DAL,0.0
967,QB,Malachi,Nelson,Malachi Nelson,IND,302,2901,0,73,0,0,934,0,True,275,72,458,14,0,0,1,19,57,27,4,0,0,42,13,0,15,14,2,9,2,Malachi,Nelson,3587.0,3585.0,14.0,9.0,Signed,76.0,0.0,0.0,IND,tier_4,323.3404710920771,1258.3333333333335,0.13333333333333333,2.1413276231263385,,
970,HB,Nazir,Aaitui,Nazir Aaitui,NYJ,1044,0,2,405,119,26,545,98,True,0,229,0,0,11,0,10,19,54,0,17,0,0,0,0,1,10,10,1,17,6,Nazir,Aaitui,3689.0,3687.0,5.0,17.0,Signed,87.0,0.0,0.0,NYJ,tier_2,2133.9449541284403,1376.3999999999999,0.7,12.844036697247708,NYJ,4.0
976,WR,Brayden,Llyod Jr,Brayden Llyod Jr,LAR,4,0,2,0,874,26,867,317,True,0,1,0,0,72,0,0,19,4,0,0,0,0,0,0,8,15,15,0,23,0,Brayden,Llyod Jr,1684.0,1682.0,6.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,1012.6874279123415,1740.4931506849314,0.5333333333333333,9.22722029988466,LAR,2.0
990,TE,Donovan,Meriweather,Donovan Meriweather,CHI,0,0,6,0,663,44,1105,273,True,0,0,0,0,68,0,0,19,0,0,3,0,0,0,0,9,15,15,0,0,0,Donovan,Meriweather,1313.0,1311.0,7.0,0.0,Signed,74.0,0.0,0.0,CHI,tier_5,600.0,1404.0,0.6,8.144796380090499,CHI,8.0
1010,TE,Dexter,Rich,Dexter Rich,HOU,1,0,0,0,109,19,571,81,True,0,1,0,0,18,0,0,19,1,0,0,0,0,0,0,4,15,0,0,31,1,Dexter,Rich,3586.0,3584.0,4.0,31.0,Signed,66.0,0.0,0.0,HOU,tier_6,192.64448336252187,841.8947368421053,0.3333333333333333,8.756567425569177,HOU,7.0
1035,TE,Cory,Schilling,Cory Schilling,LV,0,0,0,0,855,24,1059,404,True,0,0,0,0,82,0,0,19,0,0,5,0,0,0,0,8,14,14,0,22,0,Cory,Schilling,258.0,256.0,1.0,22.0,Signed,95.0,0.0,0.0,LV,tier_0,807.3654390934845,1501.4634146341464,0.5714285714285714,7.554296506137867,LV,1.0
1054,TE,Logan,Brown,Logan Brown,BUF,0,0,0,0,704,26,1118,284,True,0,0,0,0,65,0,0,19,0,0,0,0,0,0,0,8,15,15,0,2,0,Logan,Brown,3340.0,3338.0,3.0,2.0,Signed,75.0,0.0,0.0,BUF,tier_4,629.6958855098391,1559.630769230769,0.5333333333333333,7.155635062611807,BUF,3.0
1068,WR,Earl,Branson,Earl Branson,TEN,0,0,0,0,998,27,957,354,True,0,0,0,0,81,0,0,19,0,0,0,0,0,0,0,12,15,15,0,29,0,Earl,Branson,1131.0,1129.0,7.0,29.0,Signed,93.0,0.0,0.0,TEN,tier_1,1042.8422152560083,1774.222222222222,0.8,12.539184952978056,TEN,2.0
1071,TE,Julian,Wallace,Julian Wallace,JAX,0,0,3,0,761,25,1120,312,True,0,0,0,0,75,0,0,19,0,0,3,0,0,0,0,8,15,15,1,16,0,Julian,Wallace,1918.0,1916.0,9.0,16.0,Signed,77.0,0.0,0.0,JAX,tier_4,679.4642857142858,1461.1200000000001,0.5333333333333333,7.142857142857142,JAX,3.0
1086,HB,Clifton,Eddins,Clifton Eddins,BUF,444,0,0,79,166,21,499,98,True,0,157,0,0,17,0,2,19,47,0,4,0,0,0,0,2,14,5,2,2,2,Clifton,Eddins,616.0,614.0,0.0,2.0,Signed,76.0,0.0,0.0,BUF,tier_4,1222.444889779559,902.8965517241379,0.2857142857142857,8.016032064128256,BUF,-6.0
1090,WR,Javonti,Felix,Javonti Felix,BAL,17,0,1,0,920,28,893,322,True,0,7,0,0,71,0,0,19,4,0,0,0,0,0,0,7,15,15,0,24,0,Javonti,Felix,2067.0,2065.0,3.0,24.0,Signed,82.0,0.0,0.0,BAL,tier_3,1049.272116461366,1763.8461538461538,0.4666666666666667,7.838745800671893,BAL,2.0
1098,WR,Desmond,McLaughlin,Desmond McLaughlin,LAR,0,0,1,0,925,26,889,362,True,0,0,0,0,72,0,0,19,0,0,0,0,0,0,0,6,14,14,0,23,0,Desmond,McLaughlin,2209.0,2207.0,1.0,23.0,Signed,90.0,0.0,0.0,LAR,tier_1,1040.4949381327333,1850.0,0.42857142857142855,6.749156355455568,LAR,-1.0
1101,QB,Blake,Webster,Blake Webster,MIN,211,3940,0,45,0,0,942,0,True,342,52,520,4,0,0,2,19,31,58,3,0,0,29,33,0,15,15,4,30,2,Blake,Webster,291.0,289.0,3.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,223.99150743099787,1217.3076923076922,0.13333333333333333,2.1231422505307855,,
1105,WR,Teshaun,Black,Teshaun Black,HOU,11,0,1,0,692,25,879,258,True,0,3,0,0,52,0,0,19,4,0,0,0,0,0,0,3,15,15,0,31,0,Teshaun,Black,135.0,133.0,1.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,799.7724687144482,1871.7818181818182,0.2,3.4129692832764507,HOU,-4.0
