Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
HB,tier_2,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_3,RBScrimmageYardsPer300Touches,1500-7500,tier_0,5,7501,1500
HB,tier_3,RBScrimmageYardsPer300Touches,1350-1499,tier_1,3,1500,1350
HB,tier_3,RBScrimmageYardsPer300Touches,1150-1349,tier_2,0,1350,1150
HB,tier_3,RBScrimmageYardsPer300Touches,1000-1149,tier_3,-2,1150,1000
HB,tier_3,RBScrimmageYardsPer300Touches,850-999,tier_4,-4,1000,850
HB,tier_3,RBScrimmageYardsPer300Touches,0-849,tier_5,-6,850,0
HB,tier_3,RBScrimmageTDsPerGame,0.90-5.00,tier_0,5,5.01,0.90
HB,tier_3,RBScrimmageTDsPerGame,0.70-0.89,tier_1,3,0.9,0.70
HB,tier_3,RBScrimmageTDsPerGame,0.45-0.69,tier_2,2,0.7,0.45
HB,tier_3,RBScrimmageTDsPerGame,0.30-0.44,tier_3,0,0.45,0.30
HB,tier_3,RBScrimmageTDsPerGame,0.10-0.29,tier_4,-1,0.3,0.10
HB,tier_3,RBScrimmageTDsPerGame,0.00-0.09,tier_5,-3,0.1,0.00
HB,tier_3,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_3,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_3,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_3,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_3,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_3,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_4,RBScrimmageYardsPer300Touches,1500-7500,tier_0,7,7501,1500
HB,tier_4,RBScrimmageYardsPer300Touches,1350-1499,tier_1,4,1500,1350
HB,tier_4,RBScrimmageYardsPer300Touches,1150-1349,tier_2,1,1350,1150
HB,tier_4,RBScrimmageYardsPer300Touches,1000-1149,tier_3,-1,1150,1000
HB,tier_4,RBScrimmageYardsPer300Touches,850-999,tier_4,-3,1000,850
HB,tier_4,RBScrimmageYardsPer300Touches,0-849,tier_5,-5,850,0
HB,tier_4,RBScrimmageTDsPerGame,0.90-5.00,tier_0,7,5.01,0.90
HB,tier_4,RBScrimmageTDsPerGame,0.70-0.89,tier_1,4,0.9,0.70
HB,tier_4,RBScrimmageTDsPerGame,0.45-0.69,tier_2,3,0.7,0.45
HB,tier_4,RBScrimmageTDsPerGame,0.30-0.44,tier_3,1,0.45,0.30
HB,tier_4,RBScrimmageTDsPerGame,0.10-0.29,tier_4,0,0.3,0.10
HB,tier_4,RBScrimmageTDsPerGame,0.00-0.09,tier_5,-2,0.1,0.00
HB,tier_4,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_4,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_4,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_4,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_4,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_4,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_5,RBScrimmageYardsPer300Touches,1500-7500,tier_0,8,7501,1500
HB,tier_5,RBScrimmageYardsPer300Touches,1350-1499,tier_1,5,1500,1350
HB,tier_5,RBScrimmageYardsPer300Touches,1150-1349,tier_2,2,1350,1150
HB,tier_5,RBScrimmageYardsPer300Touches,1000-1149,tier_3,0,1150,1000
HB,tier_5,RBScrimmageYardsPer300Touches,850-999,tier_4,-2,1000,850
HB,tier_5,RBScrimmageYardsPer300Touches,0-849,tier_5,-4,850,0
HB,tier_5,RBScrimmageTDsPerGame,0.90-5.00,tier_0,8,5.01,0.90
HB,tier_5,RBScrimmageTDsPerGame,0.70-0.89,tier_1,6,0.9,0.70
HB,tier_5,RBScrimmageTDsPerGame,0.45-0.69,tier_2,4,0.7,0.45
HB,tier_5,RBScrimmageTDsPerGame,0.30-0.44,tier_3,2,0.45,0.30
HB,tier_5,RBScrimmageTDsPerGame,0.10-0.29,tier_4,0,0.3,0.10
HB,tier_5,RBScrimmageTDsPerGame,0.00-0.09,tier_5,-1,0.1,0.00
HB,tier_5,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_5,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_5,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_5,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_5,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_5,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_6,RBScrimmageYardsPer300Touches,1500-7500,tier_0,10,7501,1500
HB,tier_6,RBScrimmageYardsPer300Touches,1350-1499,tier_1,7,1500,1350
HB,tier_6,RBScrimmageYardsPer300Touches,1150-1349,tier_2,4,1350,1150
HB,tier_6,RBScrimmageYardsPer300Touches,1000-1149,tier_3,1,1150,1000
HB,tier_6,RBScrimmageYardsPer300Touches,850-999,tier_4,0,1000,850
HB,tier_6,RBScrimmageYardsPer300Touches,0-849,tier_5,-2,850,0
HB,tier_6,RBScrimmageTDsPerGame,0.90-5.00,tier_0,10,5.01,0.90
HB,tier_6,RBScrimmageTDsPerGame,0.70-0.89,tier_1,8,0.9,0.70
HB,tier_6,RBScrimmageTDsPerGame,0.45-0.69,tier_2,5,0.7,0.45
HB,tier_6,RBScrimmageTDsPerGame,0.30-0.44,tier_3,3,0.45,0.30
HB,tier_6,RBScrimmageTDsPerGame,0.10-0.29,tier_4,1,0.3,0.10
HB,tier_6,RBScrimmageTDsPerGame,0.00-0.09,tier_5,0,0.1,0.00
HB,tier_6,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_6,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_6,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_6,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_6,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_6,RUSHFUMBLES,5-25,tier_5,-3,26,5
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1350-5000,tier_0,1,5001,1350
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1200-1349,tier_1,0,1350,1200
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,-2,1200,1000
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,850-999,tier_3,-5,1000,850
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,650-849,tier_4,-7,850,650
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-12,650,0
WR,tier_0,TDsPer1000DownsPlayed,13.00-50.00,tier_0,2,50.01,13.00
WR,tier_0,TDsPer1000DownsPlayed,9.00-12.99,tier_1,0,13.0,9.00
WR,tier_0,TDsPer1000DownsPlayed,6.00-8.99,tier_2,-1,9.0,6.00
WR,tier_0,TDsPer1000DownsPlayed,4.00-5.99,tier_3,-2,6.0,4.00
WR,tier_0,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-4,4.0,2.00
WR,tier_0,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-6,2.0,0.00
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1350-5000,tier_0,2,5001,1350
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1200-1349,tier_1,1,1350,1200
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,-1,1200,1000
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,850-999,tier_3,-4,1000,850
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,650-849,tier_4,-6,850,650
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-10,650,0
WR,tier_1,TDsPer1000DownsPlayed,13.00-50.00,tier_0,3,50.01,13.00
WR,tier_1,TDsPer1000DownsPlayed,9.00-12.99,tier_1,1,13.0,9.00
WR,tier_1,TDsPer1000DownsPlayed,6.00-8.99,tier_2,0,9.0,6.00
WR,tier_1,TDsPer1000DownsPlayed,4.00-5.99,tier_3,-1,6.0,4.00
WR,tier_1,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-3,4.0,2.00
WR,tier_1,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-5,2.0,0.00
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1350-5000,tier_0,4,5001,1350
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1200-1349,tier_1,2,1350,1200
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,0,1200,1000
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,850-999,tier_3,-3,1000,850
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,650-849,tier_4,-5,850,650
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-8,650,0
WR,tier_2,TDsPer1000DownsPlayed,13.00-50.00,tier_0,4,50.01,13.00
WR,tier_2,TDsPer1000DownsPlayed,9.00-12.99,tier_1,2,13.0,9.00
WR,tier_2,TDsPer1000DownsPlayed,6.00-8.99,tier_2,1,9.0,6.00
WR,tier_2,TDsPer1000DownsPlayed,4.00-5.99,tier_3,0,6.0,4.00
WR,tier_2,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-2,4.0,2.00
WR,tier_2,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-4,2.0,0.00
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1350-5000,tier_0,5,5001,1350
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1200-1349,tier_1,3,1350,1200
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,1,1200,1000
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,850-999,tier_3,-1,1000,850
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,650-849,tier_4,-4,850,650
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-6,650,0
WR,tier_3,TDsPer1000DownsPlayed,13.00-50.00,tier_0,5,50.01,13.00
WR,tier_3,TDsPer1000DownsPlayed,9.00-12.99,tier_1,3,13.0,9.00
WR,tier_3,TDsPer1000DownsPlayed,6.00-8.99,tier_2,1,9.0,6.00
WR,tier_3,TDsPer1000DownsPlayed,4.00-5.99,tier_3,0,6.0,4.00
WR,tier_3,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_3,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1350-5000,tier_0,6,5001,1350
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1200-1349,tier_1,4,1350,1200
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,1,1200,1000
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,850-999,tier_3,-1,1000,850
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,650-849,tier_4,-3,850,650
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-5,650,0
WR,tier_4,TDsPer1000DownsPlayed,13.00-50.00,tier_0,6,50.01,13.00
WR,tier_4,TDsPer1000DownsPlayed,9.00-12.99,tier_1,4,13.0,9.00
WR,tier_4,TDsPer1000DownsPlayed,6.00-8.99,tier_2,1,9.0,6.00
WR,tier_4,TDsPer1000DownsPlayed,4.00-5.99,tier_3,0,6.0,4.00
WR,tier_4,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_4,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1350-5000,tier_0,7,5001,1350
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1200-1349,tier_1,4,1350,1200
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,2,1200,1000
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,850-999,tier_3,0,1000,850
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,650-849,tier_4,-2,850,650
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-4,650,0
WR,tier_5,TDsPer1000DownsPlayed,13.00-50.00,tier_0,7,50.01,13.00
WR,tier_5,TDsPer1000DownsPlayed,9.00-12.99,tier_1,4,13.0,9.00
WR,tier_5,TDsPer1000DownsPlayed,6.00-8.99,tier_2,2,9.0,6.00
WR,tier_5,TDsPer1000DownsPlayed,4.00-5.99,tier_3,0,6.0,4.00
WR,tier_5,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_5,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-2,2.0,0.00
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1350-5000,tier_0,8,5001,1350
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1200-1349,tier_1,6,1350,1200
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,4,1200,1000
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,850-999,tier_3,1,1000,850
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,650-849,tier_4,0,850,650
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-1,650,0
WR,tier_6,TDsPer1000DownsPlayed,13.00-50.00,tier_0,8,50.01,13.00
WR,tier_6,TDsPer1000DownsPlayed,9.00-12.99,tier_1,6,13.0,9.00
WR,tier_6,TDsPer1000DownsPlayed,6.00-8.99,tier_2,4,9.0,6.00
WR,tier_6,TDsPer1000DownsPlayed,4.00-5.99,tier_3,1,6.0,4.00
WR,tier_6,TDsPer1000DownsPlayed,2.00-3.99,tier_4,0,4.0,2.00
WR,tier_6,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-1,2.0,0.00
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,1,2501,800
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,675-799,tier_1,-1,800,675
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,550-674,tier_2,-3,675,550
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,350-549,tier_3,-6,550,350
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-9,350,200
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-12,200,0
TE,tier_0,TDsPer1000DownsPlayed,10.00-50.00,tier_0,1,50.01,10.00
TE,tier_0,TDsPer1000DownsPlayed,6.50-9.99,tier_1,0,10.0,6.50
TE,tier_0,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_0,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-3,4.5,3.00
TE,tier_0,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-5,3.0,1.50
TE,tier_0,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-7,1.5,0.00
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,2,2501,800
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,675-799,tier_1,0,800,675
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,550-674,tier_2,-3,675,550
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,350-549,tier_3,-5,550,350
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-7,350,200
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-10,200,0
TE,tier_1,TDsPer1000DownsPlayed,10.00-50.00,tier_0,2,50.01,10.00
TE,tier_1,TDsPer1000DownsPlayed,6.50-9.99,tier_1,1,10.0,6.50
TE,tier_1,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_1,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-2,4.5,3.00
TE,tier_1,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-4,3.0,1.50
TE,tier_1,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-6,1.5,0.00
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,4,2501,800
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,675-799,tier_1,1,800,675
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,550-674,tier_2,-2,675,550
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,350-549,tier_3,-4,550,350
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-6,350,200
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-8,200,0
TE,tier_2,TDsPer1000DownsPlayed,10.00-50.00,tier_0,4,50.01,10.00
TE,tier_2,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_2,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_2,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_2,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-3,3.0,1.50
TE,tier_2,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-5,1.5,0.00
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,5,2501,800
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,675-799,tier_1,2,800,675
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,550-674,tier_2,-1,675,550
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,350-549,tier_3,-3,550,350
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-5,350,200
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-7,200,0
TE,tier_3,TDsPer1000DownsPlayed,10.00-50.00,tier_0,5,50.01,10.00
TE,tier_3,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_3,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_3,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_3,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_3,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-4,1.5,0.00
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,7,2501,800
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,675-799,tier_1,3,800,675
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,550-674,tier_2,0,675,550
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,350-549,tier_3,-2,550,350
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-4,350,200
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-6,200,0
TE,tier_4,TDsPer1000DownsPlayed,10.00-50.00,tier_0,6,50.01,10.00
TE,tier_4,TDsPer1000DownsPlayed,6.50-9.99,tier_1,3,10.0,6.50
TE,tier_4,TDsPer1000DownsPlayed,4.50-6.49,tier_2,1,6.5,4.50
TE,tier_4,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_4,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_4,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-3,1.5,0.00
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,8,2501,800
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,675-799,tier_1,4,800,675
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,550-674,tier_2,1,675,550
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,350-549,tier_3,-1,550,350
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-2,350,200
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-4,200,0
TE,tier_5,TDsPer1000DownsPlayed,10.00-50.00,tier_0,7,50.01,10.00
TE,tier_5,TDsPer1000DownsPlayed,6.50-9.99,tier_1,4,10.0,6.50
TE,tier_5,TDsPer1000DownsPlayed,4.50-6.49,tier_2,2,6.5,4.50
TE,tier_5,TDsPer1000DownsPlayed,3.00-4.49,tier_3,0,4.5,3.00
TE,tier_5,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-1,3.0,1.50
TE,tier_5,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-2,1.5,0.00
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,10,2501,800
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,675-799,tier_1,6,800,675
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,550-674,tier_2,3,675,550
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,350-549,tier_3,1,550,350
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-1,350,200
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-2,200,0
TE,tier_6,TDsPer1000DownsPlayed,10.00-50.00,tier_0,10,50.01,10.00
TE,tier_6,TDsPer1000DownsPlayed,6.50-9.99,tier_1,6,10.0,6.50
TE,tier_6,TDsPer1000DownsPlayed,4.50-6.49,tier_2,4,6.5,4.50
TE,tier_6,TDsPer1000DownsPlayed,3.00-4.49,tier_3,1,4.5,3.00
TE,tier_6,TDsPer1000DownsPlayed,1.50-2.99,tier_4,0,3.0,1.50
TE,tier_6,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-1,1.5,0.00
LT,tier_0,SacksPer1000Snaps,0.00-6.00,tier_0,3,6.01,0.00
LT,tier_0,SacksPer1000Snaps,6.01-10.00,tier_1,1,10.01,6.01
LT,tier_0,SacksPer1000Snaps,10.01-12.00,tier_2,0,12.01,10.01
LT,tier_0,SacksPer1000Snaps,12.01-16.00,tier_3,-2,16.01,12.01
LT,tier_0,SacksPer1000Snaps,16.01-18.00,tier_4,-6,18.01,16.01
LT,tier_0,SacksPer1000Snaps,18.01-100.00,tier_5,-12,100.01,18.01
LT,tier_1,SacksPer1000Snaps,0.00-6.00,tier_0,4,6.01,0.00
LT,tier_1,SacksPer1000Snaps,6.01-10.00,tier_1,2,10.01,6.01
LT,tier_1,SacksPer1000Snaps,10.01-12.00,tier_2,1,12.01,10.01
LT,tier_1,SacksPer1000Snaps,12.01-16.00,tier_3,-1,16.01,12.01
LT,tier_1,SacksPer1000Snaps,16.01-18.00,tier_4,-5,18.01,16.01
LT,tier_1,SacksPer1000Snaps,18.01-100.00,tier_5,-10,100.01,18.01
LT,tier_2,SacksPer1000Snaps,0.00-6.00,tier_0,6,6.01,0.00
LT,tier_2,SacksPer1000Snaps,6.01-10.00,tier_1,3,10.01,6.01
LT,tier_2,SacksPer1000Snaps,10.01-12.00,tier_2,1,12.01,10.01
LT,tier_2,SacksPer1000Snaps,12.01-16.00,tier_3,0,16.01,12.01
LT,tier_2,SacksPer1000Snaps,16.01-18.00,tier_4,-4,18.01,16.01
LT,tier_2,SacksPer1000Snaps,18.01-100.00,tier_5,-9,100.01,18.01
LT,tier_3,SacksPer1000Snaps,0.00-6.00,tier_0,8,6.01,0.00
LT,tier_3,SacksPer1000Snaps,6.01-10.00,tier_1,4,10.01,6.01
LT,tier_3,SacksPer1000Snaps,10.01-12.00,tier_2,1,12.01,10.01
LT,tier_3,SacksPer1000Snaps,12.01-16.00,tier_3,0,16.01,12.01
LT,tier_3,SacksPer1000Snaps,16.01-18.00,tier_4,-3,18.01,16.01
