Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
110,LOLB,Virgil,Johnson,Virgil Johnson,MIA,True,0,0,333,0,3,2,6,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,15,1,Virgil,Johnson,2027.0,2025.0,2.0,11.0,Signed,63.0,0.0,0.0,MIA,tier_6,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,MIA,-2
116,LOLB,Jihaad,Campbell,Jihaad Campbell,PHI,True,0,0,587,0,10,0,13,0,14,0,0,0,0,0,0,1,0,12,2,0,7,0,14,14,Jihaad,Campbell,1134.0,1132.0,9.0,12.0,Signed,72.0,0.0,0.0,PHI,tier_5,15.332197614991482,0.0,17.035775127768314,39.182282793867124,1.7035775127768313,0.0,-0.07142857142857142,PHI,-1
133,CB,DeVante,Alexander,DeVante Alexander,TEN,True,0,15,774,0,23,29,37,0,14,23,15,0,1,0,0,8,0,29,0,0,1,0,12,12,DeVante,Alexander,107.0,105.0,2.0,29.0,Signed,86.0,0.0,0.0,TEN,tier_2,1.2919896640826873,1.2919896640826873,11.627906976744185,77.51937984496124,10.335917312661499,2.9715762273901807,1.25,TEN,-1
142,SS,Sergio,Hamilton,Sergio Hamilton,NE,True,0,0,523,0,7,15,24,0,14,16,0,0,0,0,0,4,0,21,0,1,1,0,15,4,Sergio,Hamilton,254.0,252.0,0.0,21.0,Signed,65.0,0.0,0.0,NE,tier_6,1.9120458891013383,1.9120458891013383,9.560229445506693,59.27342256214149,7.648183556405353,3.0592734225621414,0.8,NE,-1
143,LOLB,Isaiah,Donaldson,Isaiah Donaldson,PIT,True,52,15,879,4,26,53,77,1,14,40,15,0,1,1,0,2,0,28,0,4,0,1,12,9,Isaiah,Donaldson,635.0,633.0,3.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,0.0,12.514220705346986,2.2753128555176336,117.17861205915814,2.2753128555176336,4.550625711035267,3.1666666666666665,PIT,8
161,SS,J.P.,Odom,J.P. Odom,ARI,True,51,40,1039,1,29,33,43,0,14,30,20,0,3,0,0,8,0,6,0,1,0,0,15,15,J.P.,Odom,915.0,913.0,2.0,6.0,Signed,83.0,0.0,0.0,ARI,tier_3,0.0,4.8123195380173245,7.699711260827719,69.29740134744947,7.699711260827719,2.8873917228103942,1.4666666666666666,ARI,0
167,CB,Floyd,Richardson,Floyd Richardson,DEN,True,0,0,374,0,3,12,17,0,14,7,0,0,0,0,0,2,0,3,0,0,0,0,15,0,Floyd,Richardson,3544.0,3542.0,0.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,0.0,0.0,5.347593582887701,53.475935828877006,5.347593582887701,1.8716577540106951,0.3333333333333333,DEN,-1
174,RE,Cole,Jackson,Cole Jackson,SEA,True,0,0,922,0,15,29,35,1,14,0,0,0,0,0,0,0,0,27,6,0,13,0,15,15,Cole,Jackson,229.0,227.0,7.0,27.0,Signed,78.0,0.0,0.0,SEA,tier_4,20.607375271149678,0.0,20.607375271149678,54.229934924078094,0.0,0.0,0.0,SEA,-2
177,SS,Ja'Mario,Sellers,Ja'Mario Sellers,GB,True,0,40,525,0,16,13,19,0,14,10,40,0,1,0,0,4,0,19,0,1,0,0,13,5,Ja'Mario,Sellers,1251.0,1249.0,4.0,19.0,Signed,69.0,0.0,0.0,GB,tier_6,0.0,3.8095238095238093,7.619047619047619,66.66666666666667,7.619047619047619,1.9047619047619049,0.46153846153846156,GB,1
179,FS,Tevin,Watson,Tevin Watson,DEN,True,0,25,1137,0,35,41,46,0,14,23,25,0,1,0,0,5,0,3,0,0,0,0,15,15,Tevin,Watson,1868.0,1866.0,2.0,3.0,Signed,95.0,0.0,0.0,DEN,tier_0,0.0,0.8795074758135445,4.397537379067723,71.2401055408971,4.397537379067723,2.0228671943711523,1.2,DEN,-3
184,RE,Spencer,Sheppard,Spencer Sheppard,CAR,True,13,0,322,1,7,12,15,1,14,0,0,0,0,0,0,1,1,20,7,1,0,1,10,8,Spencer,Sheppard,1138.0,1136.0,0.0,20.0,Signed,70.0,0.0,0.0,CAR,tier_5,21.73913043478261,12.422360248447204,24.844720496894407,68.32298136645963,3.105590062111801,0.0,-0.1,CAR,9
202,RE,Jarell,Jackson,Jarell Jackson,CLE,True,0,0,312,0,9,10,12,0,14,0,0,0,0,0,0,0,0,4,2,0,4,0,11,11,Jarell,Jackson,1649.0,1647.0,4.0,4.0,Signed,78.0,0.0,0.0,CLE,tier_4,19.230769230769234,0.0,19.230769230769234,67.3076923076923,0.0,0.0,0.0,CLE,-2
213,RE,Damian,Peterson,Damian Peterson,LV,True,27,0,892,1,26,40,38,0,14,3,0,1,0,0,0,1,1,22,9,1,15,1,14,14,Damian,Peterson,329.0,327.0,3.0,22.0,Signed,99.0,0.0,0.0,LV,tier_0,26.90582959641256,5.605381165919282,28.026905829596412,71.74887892376681,1.1210762331838564,0.336322869955157,0.14285714285714285,LV,-3
219,DT,Bryan,Bresee,Bryan Bresee,PHI,True,4,0,553,1,23,0,19,1,14,0,0,0,0,0,0,0,0,12,8,1,9,0,13,13,Bryan,Bresee,2208.0,2206.0,12.0,12.0,Signed,90.0,0.0,0.0,PHI,tier_1,30.74141048824593,3.6166365280289328,30.74141048824593,75.9493670886076,0.0,0.0,0.0,PHI,3
226,CB,Ben,Carraway,Ben Carraway,GB,True,0,29,429,0,15,10,13,0,14,6,29,0,1,0,0,4,0,19,0,0,0,0,11,1,Ben,Carraway,3412.0,3410.0,1.0,19.0,Signed,73.0,0.0,0.0,GB,tier_5,0.0,2.331002331002331,9.324009324009324,65.26806526806527,9.324009324009324,1.3986013986013985,0.18181818181818182,GB,1
228,LOLB,Will,Anderson,Will Anderson,SF,True,3,0,996,1,29,48,63,1,14,30,0,0,0,0,0,10,0,14,5,2,6,0,15,15,Will,Anderson,394.0,392.0,12.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,11.04417670682731,3.0120481927710845,21.08433734939759,92.36947791164658,10.040160642570282,3.0120481927710845,1.3333333333333333,SF,4
246,CB,Jaylon,Jones,Jaylon Jones,ARI,True,0,0,880,0,21,29,36,1,14,23,0,0,0,0,0,7,0,6,0,0,0,0,14,4,Jaylon,Jones,3288.0,3286.0,12.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,0.0,0.0,7.954545454545454,64.77272727272728,7.954545454545454,2.6136363636363633,1.1428571428571428,ARI,-2
254,RE,Aamaal,Ahmed-Hakim,Aamaal Ahmed-Hakim,DAL,True,56,0,949,3,24,25,41,1,14,0,0,1,0,0,0,0,0,10,11,2,7,0,15,15,Aamaal,Ahmed-Hakim,985.0,983.0,1.0,10.0,Signed,79.0,0.0,0.0,DAL,tier_4,18.967334035827186,6.322444678609062,18.967334035827186,68.4931506849315,0.0,0.0,0.0,DAL,0
271,CB,Bryan,Caldwell,Bryan Caldwell,IND,True,0,0,1081,0,23,35,56,0,14,40,0,0,0,0,0,8,0,9,0,0,0,0,15,13,Bryan,Caldwell,736.0,734.0,3.0,9.0,Signed,74.0,0.0,0.0,IND,tier_5,0.0,0.0,7.400555041628122,73.0804810360777,7.400555041628122,3.700277520814061,2.1333333333333333,IND,-2
272,CB,Kelee,Ringo,Kelee Ringo,ATL,True,18,27,660,1,18,26,36,1,14,27,23,0,2,1,0,4,0,13,1,1,0,0,11,11,Kelee,Ringo,2901.0,2899.0,11.0,13.0,Signed,80.0,0.0,0.0,ATL,tier_3,1.5151515151515151,7.575757575757576,7.575757575757576,81.81818181818181,6.0606060606060606,4.090909090909091,2.090909090909091,ATL,3
286,CB,Danny,McCoy,Danny McCoy,LAC,True,0,0,514,0,8,20,29,0,14,20,0,0,0,0,0,13,0,7,0,0,0,0,11,1,Danny,McCoy,1588.0,1586.0,2.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,0.0,0.0,25.291828793774318,71.98443579766537,25.291828793774318,3.8910505836575875,0.6363636363636364,LAC,3
318,CB,Kayin,Lee,Kayin Lee,GB,True,0,70,818,0,19,34,50,0,14,30,35,0,3,0,0,7,0,19,0,0,0,0,14,14,Kayin,Lee,270.0,268.0,8.0,19.0,Signed,86.0,0.0,0.0,GB,tier_2,0.0,3.667481662591687,8.557457212713937,84.3520782396088,8.557457212713937,3.6674816625916873,1.6428571428571428,GB,1
326,DT,Jabari,Benford Sr,Jabari Benford Sr,MIN,True,0,0,634,0,7,30,39,1,14,0,0,0,0,0,0,0,0,30,10,1,1,0,11,10,Jabari,Benford Sr,2966.0,2964.0,4.0,30.0,Signed,74.0,0.0,0.0,MIN,tier_5,17.350157728706623,1.5772870662460567,17.350157728706623,72.55520504731862,0.0,0.0,0.0,MIN,0
337,ROLB,Victor,Moorehead,Victor Moorehead,CLE,True,0,0,353,0,2,5,5,0,14,1,0,0,0,0,0,0,0,4,0,0,0,0,15,0,Victor,Moorehead,2475.0,2473.0,1.0,4.0,Signed,67.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,19.8300283286119,0.0,0.28328611898017,0.06666666666666667,CLE,-4
350,LOLB,Troy,McDougald,Troy McDougald,NE,True,26,0,710,1,15,15,20,0,14,3,0,0,0,0,0,1,0,21,2,1,2,1,15,8,Troy,McDougald,153.0,151.0,0.0,21.0,Signed,71.0,1.0,0.0,NE,tier_5,5.633802816901409,4.225352112676056,7.042253521126761,49.29577464788732,1.4084507042253522,0.42253521126760557,0.13333333333333333,NE,2
363,SS,Eric,Atkinson,Eric Atkinson,CHI,True,0,60,948,0,28,38,42,0,14,22,21,0,4,1,0,10,0,0,0,2,0,0,15,15,Eric,Atkinson,765.0,763.0,4.0,0.0,Signed,91.0,0.0,0.0,CHI,tier_1,0.0,7.383966244725738,10.548523206751055,73.83966244725738,10.548523206751055,2.320675105485232,0.8,CHI,1
369,FS,Emmett,Manningham,Emmett Manningham,MIN,True,0,0,413,0,7,13,14,0,14,5,0,0,0,0,0,0,0,30,0,0,0,0,15,0,Emmett,Manningham,1800.0,1798.0,1.0,30.0,Signed,70.0,0.0,0.0,MIN,tier_5,0.0,0.0,0.0,50.84745762711865,0.0,1.2106537530266344,0.3333333333333333,MIN,-4
386,LE,Daryl,Hobson,Daryl Hobson,BAL,True,26,0,638,1,19,17,24,0,14,2,0,0,0,0,0,1,0,24,6,1,6,0,15,0,Daryl,Hobson,2078.0,2076.0,3.0,24.0,Signed,67.0,0.0,0.0,BAL,tier_6,18.808777429467085,3.134796238244514,20.37617554858934,67.39811912225706,1.567398119122257,0.3134796238244514,0.06666666666666667,BAL,2
387,SS,Tyler,Whitney,Tyler Whitney,TB,True,24,11,964,1,28,33,44,0,14,22,11,0,1,0,0,4,0,5,0,1,1,0,15,15,Tyler,Whitney,3140.0,3138.0,3.0,5.0,Signed,79.0,0.0,0.0,TB,tier_4,1.037344398340249,3.1120331950207465,5.186721991701245,74.68879668049793,4.149377593360996,2.2821576763485476,1.2,TB,1
390,CB,Tre,Brewer,Tre Brewer,CAR,True,0,0,997,0,21,45,58,0,14,34,0,0,0,0,0,6,0,20,1,1,0,0,15,7,Tre,Brewer,1978.0,1976.0,2.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,1.0030090270812437,1.0030090270812437,7.021063189568706,79.23771313941826,6.018054162487462,3.4102306920762286,1.8666666666666667,CAR,-1
415,SS,Grant,Hunter,Grant Hunter,TEN,True,0,0,668,0,10,25,33,0,14,22,0,0,0,0,0,3,0,29,0,0,0,0,14,4,Grant,Hunter,712.0,710.0,2.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,0.0,0.0,4.491017964071856,64.37125748502993,4.491017964071856,3.293413173652695,1.3571428571428572,TEN,-4
429,CB,Deontae,Webster,Deontae Webster,BUF,True,24,1,952,1,17,48,55,0,14,42,1,0,1,0,0,13,0,2,0,1,0,1,15,15,Deontae,Webster,1712.0,1710.0,3.0,2.0,Signed,81.0,0.0,0.0,BUF,tier_3,0.0,4.201680672268908,13.655462184873949,75.63025210084034,13.655462184873949,4.411764705882353,1.9333333333333333,BUF,3
439,LOLB,Donte,Knox,Donte Knox,CLE,True,0,0,489,0,7,11,18,0,14,15,0,0,0,0,0,1,0,4,0,0,0,0,15,2,Donte,Knox,2700.0,2698.0,6.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,0.0,0.0,2.044989775051125,51.124744376278116,2.044989775051125,3.067484662576687,0.9333333333333333,CLE,-5
453,SS,Josh,Carruthers,Josh Carruthers,IND,True,36,78,1115,1,36,59,70,0,14,47,27,0,7,0,0,11,0,9,0,1,0,1,15,15,Josh,Carruthers,53.0,51.0,6.0,9.0,Signed,92.0,0.0,0.0,IND,tier_1,0.0,8.968609865470851,9.865470852017937,95.06726457399104,9.865470852017937,4.2152466367713,2.4,IND,4
460,CB,Tyler,Medley,Tyler Medley,LAC,True,0,59,1041,0,28,36,39,0,14,29,43,0,4,1,0,9,0,7,0,1,1,0,15,15,Tyler,Medley,1361.0,1359.0,1.0,7.0,Signed,96.0,0.0,0.0,LAC,tier_0,0.9606147934678194,5.763688760806916,9.606147934678194,64.3611911623439,8.645533141210375,2.785782901056676,1.3333333333333333,LAC,0
464,LOLB,Daniel,McCants,Daniel McCants,TB,True,0,0,334,0,4,4,7,0,14,1,0,0,0,0,0,0,0,5,0,0,0,0,15,1,Daniel,McCants,2274.0,2272.0,1.0,5.0,Signed,67.0,0.0,0.0,TB,tier_6,0.0,0.0,0.0,32.93413173652695,0.0,0.29940119760479045,0.06666666666666667,TB,-2
466,DT,Leonard,Taylor,Leonard Taylor,BUF,True,15,0,908,1,21,28,33,0,14,1,0,0,0,0,0,0,0,2,11,1,7,0,15,8,Leonard,Taylor,2724.0,2722.0,11.0,2.0,Signed,79.0,0.0,0.0,BUF,tier_4,19.823788546255507,2.2026431718061676,19.823788546255507,59.471365638766514,0.0,0.11013215859030838,0.06666666666666667,BUF,-2
475,CB,Akeem,Tatum,Akeem Tatum,DEN,True,0,0,856,0,23,19,27,0,14,15,0,0,0,0,0,5,0,3,0,0,0,0,13,4,Akeem,Tatum,1598.0,1596.0,2.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,0.0,0.0,5.841121495327102,58.41121495327103,5.841121495327102,1.7523364485981308,0.7692307692307693,DEN,-1
476,CB,Ra Ra,Carter,Ra Ra Carter,NO,True,0,49,1052,0,19,31,42,1,14,32,31,0,2,0,0,6,0,26,0,0,0,0,15,4,Ra Ra,Carter,287.0,285.0,4.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,0.0,1.9011406844106464,5.7034220532319395,57.98479087452472,5.7034220532319395,3.041825095057034,1.7333333333333334,NO,-1
489,SS,Lakista,Sutton,Lakista Sutton,CIN,True,42,6,979,1,27,46,53,0,14,37,6,0,1,0,0,5,0,1,0,1,0,0,15,15,Lakista,Sutton,2625.0,2623.0,3.0,1.0,Signed,87.0,0.0,0.0,CIN,tier_2,0.0,3.0643513789581203,5.107252298263534,81.71603677221654,5.107252298263534,3.7793667007150153,2.1333333333333333,CIN,1
491,CB,David,DeLoach,David DeLoach,GB,True,0,0,337,0,6,8,9,1,14,3,0,0,0,0,0,1,0,19,0,0,0,0,14,1,David,DeLoach,1184.0,1182.0,2.0,19.0,Signed,72.0,0.0,0.0,GB,tier_5,0.0,0.0,2.967359050445104,44.51038575667656,2.967359050445104,0.8902077151335311,0.14285714285714285,GB,-1
501,DT,Clyde,Kellum,Clyde Kellum,TEN,True,3,0,979,1,30,37,42,0,14,0,0,0,0,0,0,0,0,29,20,1,6,0,15,15,Clyde,Kellum,434.0,432.0,7.0,29.0,Signed,76.0,0.0,0.0,TEN,tier_4,26.557711950970376,2.042900919305414,26.557711950970376,73.54443309499489,0.0,0.0,0.0,TEN,3
520,FS,Ruben,Jones,Ruben Jones,CLE,True,0,0,466,0,9,3,9,0,14,3,0,0,0,0,0,0,0,4,0,0,0,0,15,4,Ruben,Jones,730.0,728.0,1.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,38.62660944206009,0.0,0.6437768240343348,0.2,CLE,-5
530,CB,Nate,Stuckey,Nate Stuckey,SF,True,0,24,814,0,16,27,56,0,14,37,21,0,2,0,0,10,0,14,0,0,0,0,12,12,Nate,Stuckey,1407.0,1405.0,2.0,14.0,Signed,78.0,0.0,0.0,SF,tier_4,0.0,2.457002457002457,12.285012285012284,88.45208845208845,12.285012285012284,4.545454545454546,2.25,SF,-2
531,SS,DeVonne,Irving,DeVonne Irving,JAX,True,0,0,368,0,6,11,16,0,14,5,0,0,0,0,0,0,0,16,0,0,0,0,15,0,DeVonne,Irving,1991.0,1989.0,1.0,16.0,Signed,62.0,0.0,0.0,JAX,tier_6,0.0,0.0,0.0,59.78260869565218,0.0,1.358695652173913,0.3333333333333333,JAX,-5
549,ROLB,Jarred,Smallwood,Jarred Smallwood,PIT,True,0,0,603,0,13,40,49,1,14,32,0,0,0,0,0,1,0,28,1,0,1,0,15,7,Jarred,Smallwood,3743.0,3741.0,0.0,28.0,Signed,73.0,0.0,0.0,PIT,tier_5,3.316749585406302,0.0,4.975124378109452,102.81923714759536,1.658374792703151,5.306799336650083,2.066666666666667,PIT,6
562,SS,Chris,Chapman,Chris Chapman,CLE,True,0,0,591,0,11,22,28,0,14,18,0,0,1,0,0,1,0,4,0,0,0,0,14,7,Chris,Chapman,1880.0,1878.0,0.0,4.0,Signed,70.0,0.0,0.0,CLE,tier_5,0.0,1.6920473773265652,1.6920473773265652,65.98984771573605,1.6920473773265652,3.0456852791878175,1.2142857142857142,CLE,-3
584,SS,Akeem,Golston,Akeem Golston,NYG,True,0,0,636,0,8,23,32,0,14,18,0,0,0,0,0,4,0,15,0,2,0,0,14,5,Akeem,Golston,3202.0,3200.0,0.0,15.0,Signed,74.0,0.0,0.0,NYG,tier_5,0.0,3.1446540880503147,6.289308176100629,62.893081761006286,6.289308176100629,2.8301886792452833,1.0,NYG,0
592,CB,Makai,Lemon,Makai Lemon,DET,True,57,37,901,2,24,38,52,1,14,33,37,0,1,0,0,4,0,18,0,2,0,1,15,15,Makai,Lemon,1842.0,1840.0,8.0,18.0,Signed,84.0,0.0,0.0,DET,tier_3,0.0,6.659267480577136,4.439511653718091,84.35072142064374,4.439511653718091,3.662597114317425,1.9333333333333333,DET,2
593,LOLB,Elton,James,Elton James,LV,True,0,0,533,0,10,16,20,1,14,11,0,0,0,0,0,0,0,22,1,0,0,0,15,11,Elton,James,3330.0,3328.0,1.0,22.0,Signed,74.0,0.0,0.0,LV,tier_5,1.876172607879925,0.0,1.876172607879925,56.28517823639775,0.0,2.0637898686679175,0.7333333333333333,LV,-5
630,MLB,Osman,Savage,Osman Savage,ARI,True,126,0,915,5,38,67,85,0,14,44,0,0,0,0,0,8,0,6,2,5,2,2,15,15,Osman,Savage,3718.0,3716.0,11.0,6.0,Signed,78.0,0.0,0.0,ARI,tier_4,4.371584699453552,13.114754098360656,13.114754098360656,134.4262295081967,8.743169398907105,4.808743169398907,2.4,ARI,8
639,MLB,Andrew,Willis,Andrew Willis,NYG,True,4,0,723,1,21,40,63,0,14,45,0,0,0,0,0,0,0,15,1,1,2,0,11,4,Andrew,Willis,1758.0,1756.0,0.0,15.0,Signed,74.0,0.0,0.0,NYG,tier_5,4.149377593360996,2.7662517289073305,4.149377593360996,116.18257261410788,0.0,6.224066390041494,4.090909090909091,NYG,3
644,CB,Benji,Hawkins,Benji Hawkins,IND,True,23,22,881,1,18,30,39,0,14,29,22,0,1,0,0,9,0,9,0,1,0,1,13,13,Benji,Hawkins,3489.0,3487.0,3.0,9.0,Signed,80.0,0.0,0.0,IND,tier_3,0.0,4.540295119182747,10.21566401816118,64.69920544835414,10.21566401816118,3.2917139614074915,1.5384615384615385,IND,3
657,MLB,Marcus,Abraham,Marcus Abraham,IND,True,0,26,1072,0,31,85,94,0,14,64,26,0,1,0,0,8,0,9,1,0,2,0,15,15,Marcus,Abraham,3732.0,3730.0,6.0,9.0,Signed,88.0,0.0,0.0,IND,tier_2,2.798507462686567,0.9328358208955224,10.261194029850746,116.6044776119403,7.462686567164179,5.970149253731343,3.7333333333333334,IND,-3
665,CB,Braxton,Manning,Braxton Manning,BUF,True,19,23,867,1,25,32,49,1,14,25,23,0,1,0,0,9,0,2,0,1,0,0,13,13,Braxton,Manning,2833.0,2831.0,4.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,0.0,3.4602076124567476,10.380622837370241,85.3517877739331,10.380622837370241,2.883506343713956,1.2307692307692308,BUF,1
667,CB,Randall,Weatherspoon,Randall Weatherspoon,DEN,True,0,19,1019,0,20,32,41,0,14,24,19,0,2,0,0,8,0,3,0,0,0,0,15,11,Randall,Weatherspoon,2658.0,2656.0,3.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,0.0,1.9627085377821392,7.850834151128557,59.86261040235525,7.850834151128557,2.355250245338567,1.0666666666666667,DEN,-1
687,CB,Isaiah,Starks,Isaiah Starks,HOU,True,71,24,887,3,17,30,35,1,14,28,19,0,2,0,0,5,0,31,0,3,0,0,15,15,Isaiah,Starks,2405.0,2403.0,3.0,31.0,Signed,89.0,0.0,0.0,HOU,tier_2,0.0,9.019165727170236,5.636978579481398,58.62457722660653,5.636978579481398,3.1567080045095826,1.5333333333333334,HOU,4
702,LE,Kayvon,Thibodeaux,Kayvon Thibodeaux,WAS,True,33,0,729,1,22,32,42,0,14,1,0,0,0,0,0,0,0,25,11,2,7,1,12,12,Kayvon,Thibodeaux,3306.0,3304.0,13.0,25.0,Signed,87.0,0.0,0.0,WAS,tier_2,24.691358024691358,5.486968449931412,24.691358024691358,87.7914951989026,0.0,0.1371742112482853,0.08333333333333333,WAS,3
703,DT,George,Moody,George Moody,LV,True,0,0,672,0,19,20,22,1,14,0,0,0,0,0,0,0,0,22,11,0,4,0,12,12,George,Moody,1801.0,1799.0,4.0,22.0,Signed,81.0,0.0,0.0,LV,tier_3,22.321428571428573,0.0,22.321428571428573,61.01190476190476,0.0,0.0,0.0,LV,-2
