FullName,Position,TeamName,SkillPointDef
Dasan McCullough,RE,TB,4
David DeLoach,CB,GB,-2
David McClendon,CB,SEA,5
DeMarcus Evans,DT,SEA,-1
DeSean Tarrant,SS,BUF,-1
DeVante Alexander,CB,TEN,-3
Deacon Marion,CB,KC,4
Deion Sharpe,LOLB,CLE,-4
Delonte Ward,CB,LAR,-1
Denver Harris,CB,CLE,1
Denzel Burke,CB,HOU,-2
Deontay Foster,RE,BAL,7
Derek Ashe,LOLB,NYG,-2
Derek Combs,SS,BAL,-3
Derion Gullette,LOLB,CIN,1
Derion Kendrick,CB,NE,3
Derrick Davis Jr,FS,LAR,-2
Derrick Keenan,CB,PHI,2
Derrick Yancey,MLB,NE,-1
Deshaun Griggs,CB,TEN,1
Desmond Ricks,CB,LV,-1
Devin James,SS,NE,-1
Devin Lloyd,MLB,MIN,-1
Dexter Johns,LOLB,NO,-3
Dillon Knox,ROLB,IND,6
Dion Rudolph,CB,NO,-2
Domani Jackson,CB,NO,1
Donovan Hilliard,MLB,NYG,-1
Donovan Silvers,DT,ARI,0
Donta Manning,ROLB,MIA,-6
Donte Knox,LOLB,CLE,3
Dorian Knowles,ROLB,GB,-1
Doug Mumphrey,CB,LAC,0
Drayk Bowen,MLB,NE,0
Duane Hopkins,FS,MIN,-1
Duane Peterson,ROLB,PIT,0
Duke Jackson,LE,NYG,2
Duke Maxwell,CB,PHI,2
Dwayne McKenzie,ROLB,LAR,-2
Dwight Jackson,FS,CIN,0
EJ McQueen,CB,SEA,0
Earl Little Jr,CB,ARI,5
Eddie Clay,SS,PHI,4
Eddie Phillips,MLB,KC,-3
Edeufan Ulofoshio,MLB,TB,2
Edgerrin Terrell Jr,ROLB,CIN,2
Eduardo Gonzalez,FS,ARI,-3
Eli McPhee,ROLB,HOU,-2
Elias Spillman,MLB,PHI,7
Elijah Rushing,RE,PIT,0
Elliot Donald,DT,WAS,-2
Elton James,LOLB,LV,-1
Elton Meeks,MLB,SEA,1
Elton Phelps,CB,WAS,-6
Emmanuel Reynolds,CB,MIA,1
Emmett Bolden,LOLB,DEN,0
Emmett Lasley,SS,NYJ,-4
Enrique McBride,RE,TEN,0
Eric Atkinson,SS,CHI,-3
Eric Cobbs,CB,DAL,3
Eric Parker,SS,DAL,-3
Erick Peterson,DT,LV,-1
Ethan Calvert,MLB,LAR,3
Ezekiel Dobson,ROLB,SEA,-2
Floyd Hopson,FS,LV,-1
Floyd Wright,SS,NE,-5
Freeman Perkins,CB,SEA,-1
Gabe Powers,MLB,BAL,4
Gabriel Fletcher,MLB,SEA,3
George Moody,DT,MIN,4
George Odom,DT,KC,-3
George Talbott,MLB,ATL,-5
George White,RE,IND,2
Gerald Bailey,LE,TEN,-2
Gerald Evans,CB,MIN,0
Gerald Oliver,DT,CHI,10
Glen Ellington,LOLB,GB,5
Greg Brooks Jr.,CB,NE,-1
Greg Dunlap,DT,LAR,1
Greg James,LOLB,MIA,-7
Greg Sheldon,FS,HOU,-1
Harold Perkins,LOLB,DAL,3
Henry Goddard,CB,KC,9
Henry To'o To'o,LOLB,NYJ,6
Hunter Young,MLB,LAR,2
Isaiah Crawford,DT,PHI,-4
Isaiah Crawford,ROLB,LAR,-1
Isaiah Davis,FS,GB,-2
Isaiah Hastings,DT,CHI,-2
Isaiah Shirley,ROLB,LV,1
Isaiah Starks,CB,HOU,-1
J'Marcus Edwards,DT,DAL,3
J.C. Savage,DT,NO,5
J.P. Odom,SS,ARI,-2
Ja'Quan Taylor,LE,MIN,-6
Jabari Benford Sr,DT,DET,-1
Jack Sawyer,RE,NYG,-1
Jaden Bagley,CB,NYJ,-4
Jaden Davis,CB,DEN,-1
Jaden Harrison,LE,CIN,2
Jadin Woodson,CB,MIN,-3
Jaheim Oatis,DT,CLE,1
Jahlil Hurley,CB,ATL,4
Jaiden Ausberry,MLB,LAR,2
Jaishawn Barham,MLB,CAR,4
Jajuan Bates,FS,CAR,-4
Jajuan Langford,DT,BAL,-1
Jakhari Wilson,CB,LV,0
Jalen Garner,CB,ARI,4
Jalen Porter,DT,KC,-2
Jamal Lamb,CB,LV,-3
Jamal Staley,LE,DET,0
Jamal Wilson,LE,DEN,-2
James Callaway,FS,SF,3
James Easley Jr,ROLB,DEN,2
James Smith,DT,DEN,-3
Jamie Barclay,CB,CLE,4
Jared Fusco,LOLB,ARI,-1
Jaron Taylor,LE,GB,0
Jase Nash,MLB,CIN,7
Jason McLeod,LOLB,KC,-4
Jason Shepherd,LOLB,WAS,1
Javier Booker,DT,TB,1
Jayden Horne,CB,SF,-3
Jaylon Jones,CB,ATL,-1
Jayvant Brown,MLB,DET,-4
Jelani Lippett,CB,MIN,-3
Jeremiah Alexander,LOLB,PIT,4
Jeremiah Collins,CB,TB,0
Jeremiah Haynes,CB,DET,-3
Jeremiah Herrick,DT,NYJ,3
Jerod Walker,ROLB,NO,-2
Jerome Gattis,CB,WAS,1
Jerry Andrews,CB,CIN,5
Jihaad Campbell,LOLB,JAX,8
Jimmie Parnell,CB,ATL,4
Jimmy Williams,CB,DET,0
Joel Foster,DT,JAX,1
Joenel Aguero,FS,SF,-2
Joey Oakley,LOLB,LAC,4
John Brandt,LOLB,BUF,2
John Burnett,SS,NYG,-3
John Suttle,LOLB,GB,-2
Johnny Reynaud,CB,SF,0
Jonathan Bridges,MLB,CAR,-1
Jonathan Dunn,ROLB,WAS,-2
Jonathan Wilburn,CB,BAL,2
Jordan Johnson-Rubell,CB,PIT,1
Jordan Redmond,LOLB,NYG,2
Jose Aguirre,LOLB,TEN,-7
Josh Carruthers,SS,IND,-5
Josh Ford,LOLB,GB,7
Josh Hayes,RE,LAC,-3
Josh Hilliard,CB,PHI,0
Josh Moore,SS,GB,7
Joshua Edwards,ROLB,SF,0
Joshua White,DT,BUF,1
Jrue Chapman,CB,LAR,-5
Juan Brooks,SS,MIA,-4
Julian Colston,MLB,TEN,3
Julian Savaiinaea,LOLB,DEN,-2
Julian Wallace,ROLB,IND,1
Julius McCauley,MLB,NYJ,-5
Julius Parrish,RE,MIA,2
Justin Banks Jr,SS,PHI,6
Justin Greene,LE,BAL,-3
Justin Matlock,FS,DAL,1
Kai Medlin,RE,ARI,-1
Kailep Edwards,LOLB,DET,3
Kamari Ramsey,FS,GB,6
Kamari Wilson,SS,DEN,-3
Kameron Durant,MLB,JAX,-4
Kamryn Williams,LE,LAC,-1
Karl Edison,FS,PIT,-3
Kayin Lee,CB,GB,1
Kayshon Dickson,LE,BUF,-4
Kayvon Thibodeaux,LE,WAS,2
Kedeem Harris,LE,SF,-1
Keelan Mathis,ROLB,ARI,-2
Keelyan Macklin,CB,DET,1
Keenan Hawkins,MLB,BUF,6
Keeshawn Silver,LE,IND,0
Keilan Melton,CB,ATL,1
Keith Rollins,RE,NYJ,1
Kelee Ringo,CB,IND,2
Kendall Bulluck,CB,DAL,-1
Kendrick McFadden,SS,HOU,-5
Kendrick Sharper,CB,NYG,2
Kenny Hall,FS,ATL,-2
Kenton Belser,LOLB,JAX,0
Keshaun Bullard,RE,CIN,4
Kevin Jones,SS,MIA,-3
Khamauri Rogers,CB,WAS,-2
Khari McGhee,LE,PIT,8
Kion McElroy,LE,HOU,6
Kionte Hilliard,CB,CAR,-3
Kitan Crawford,CB,TB,9
Koren Lewis,FS,NE,5
Korey Foreman,LE,CAR,4
Kristian Thomas,DT,ATL,-3
Kurtis Cummings,RE,LAR,1
Kurtis Tatum,DT,SF,2
Kurtis Walker,DT,HOU,-1
Kurtis Young,CB,GB,-1
Kyle Hamilton,FS,PHI,14
Kyngstonn Viliamu-Asa,LOLB,DET,1
Kyree Foote,SS,LAR,-2
Kyrie Woodard,RE,NYG,2
LaMarcus Peppers,FS,TB,6
LaRon Robinson,LOLB,LV,3
LaShawn Mitchell,CB,JAX,-2
Laken Powell,MLB,PIT,-7
Lakista Sutton,SS,CIN,4
Lamar McClendon,ROLB,TEN,2
Lamar Moore,SS,NO,-1
Lamarcus Carter Jr,ROLB,MIN,2
Lamarvin Carrington,DT,BUF,5
Landry Pounder,DT,TB,6
Larry Coles,LOLB,DEN,-2
Larry Spearman,CB,CAR,3
Lawrence Taggart,LE,SEA,2
Leo Blackwell,DT,LAC,1
Leon Samuels,LE,NO,-1
Leonard Taylor,DT,ARI,-3
Lloyd Carson,ROLB,BAL,2
Luke Barton,LOLB,MIN,0
Luke Joseph,LOLB,CAR,-3
Mack Chatman,SS,JAX,1
Makai Lemon,CB,CIN,0
Makari Vickers,FS,BAL,1
Malik Clement,CB,LV,-2
Manny Menocal,LE,CLE,5
Marco Samuel,LOLB,IND,4
Marcus Abraham,MLB,IND,-6
Marcus Dunn,MLB,NE,-1
Marcus Rogers,SS,DAL,1
Marcus Washington,CB,DAL,-4
Marquez Hood,ROLB,BUF,1
Marquise Barclay,SS,SF,4
Marquise Hayes,LOLB,BAL,0
Marshawn Holloway,DT,NO,-1
Matt Flowers,SS,BAL,-1
Matthew McNeil,SS,CIN,-4
Maurice German,FS,NE,-5
Maurice Tatum,FS,TEN,-1
Maurice Williams,SS,KC,1
Max Ewing,MLB,DAL,1
Max Kemp,CB,NYJ,5
Melvin Kirksey,FS,LAR,-4
Micah Parsons,ROLB,CLE,6
Michael Staley,ROLB,SF,2
Mike Clayborn,LE,ARI,0
Montrell Borden,DT,HOU,-1
Morgan McCoy,LOLB,IND,-2
Mykel Williams,RE,DEN,-1
Myles Murphy,LE,NE,2
Nate Crockett,CB,IND,3
Nate Stuckey,CB,SF,0
Nathan Woodley,CB,IND,2
Neil Richardson,MLB,TB,-2
Nicholas Peters,ROLB,DAL,-1
Nick Bosa,RE,KC,0
Nick Howard,DT,SF,1
Nick LaFell,MLB,WAS,-3
Nick McDaniels,ROLB,TEN,-1
Nick Peralta,LOLB,NYJ,0
Nigel Smith II,LE,LV,-2
Nik Bonitto,MLB,PHI,4
Nolan Henley,LOLB,MIA,-2
Omillio Agard,CB,KC,0
Orlando Spencer,CB,NYG,-1
Oscar Beal,ROLB,BUF,-4
Oscar Davis,CB,KC,-1
Osman Savage,MLB,ARI,8
Parris Franklin,CB,CLE,-5
Paul Barrett,CB,ARI,3
Paul Edison,CB,PIT,0
Paul McCullough,MLB,CHI,-1
Paul Noel,LOLB,SF,2
Paulson Hunt,MLB,GB,0
Percy Webber,SS,ARI,2
Perry Metcalf IV,FS,DET,0
Peter Howard,LE,DAL,-3
Peter McCants,MLB,ARI,-3
Peyton Bowen,SS,LV,0
Peyton Lamb,SS,CAR,5
Peyton Woodyard,FS,WAS,0
Phillip Cameron,DT,ATL,-1
Pierre Bynes,ROLB,JAX,3
Pierre Devine,FS,TEN,1
Pierre Watkins,MLB,LV,3
R.J. Favors,SS,SF,-5
Ra Ra Carter,CB,NO,1
Raekwon Kemp,ROLB,SEA,2
Raekwon Smith,ROLB,ATL,3
Raekwon Wayne,LE,TB,2
Raesjon Davis,ROLB,KC,3
Randall Weatherspoon,CB,DEN,0
Rashad Brown,LE,PIT,0
Rashad Hitchens,MLB,DEN,-1
Rashaun Sherman,CB,NE,-1
Rashawn Brister,CB,TB,1
Ray Thornton III,SS,KC,3
Raylen Wilson,ROLB,ARI,5
Reggie Baldwin,ROLB,DET,1
Reggie Randall,LOLB,CAR,-2
Ricardo Broughton,SS,DET,5
Richard Bryant,FS,CHI,-1
Richard Dobbins,CB,MIA,0
Richard Thompson,ROLB,MIN,2
Rickie Kelley,ROLB,SEA,4
Rishard Hilliard,LOLB,NE,4
Rodney Fleming,DT,SEA,6
Rodrick Pleasant,CB,CLE,-2
Roger Underwood,FS,SEA,-1
Romeo Wilber,RE,SF,6
Ronnie Cunningham,ROLB,PHI,-7
Ryan Heck,RE,HOU,-6
Sage Ryan,SS,WAS,2
Salim Turner-Muhammad,CB,LAR,3
Sammy Brown,ROLB,TB,0
Sean Spillman,FS,MIA,7
Sergio Greene,SS,CLE,-3
Sergio Middleton,SS,WAS,5
Shakim Lambert,DT,CAR,2
Shaq Butler,CB,TEN,-2
Shaquille Gaines Jr,RE,PHI,-5
Sharrif Bowie,LE,NYJ,8
Sheldon Hall,LE,ATL,-2
Shelton Allen,CB,ARI,-3
Shelton McCain,FS,CLE,-4
Shemar Turner,RE,ATL,-2
Sherrod Covil,FS,SEA,3
Shonn Killings,DT,WAS,-1
Solomon Atkinson,ROLB,TB,-4
Stephen McKenzie,DT,GB,-2
Stephen Smith,CB,CHI,-1
Stephon Colbert,MLB,NYJ,-3
Steven Craig,CB,BUF,-5
Steven Person,DT,BAL,-3
Steven Reedy,ROLB,NYJ,5
T.J. Thomas,MLB,CIN,3
TJ Capers,LOLB,TB,0
Tackett Curtis,MLB,GB,-1
Taj Hendricks,FS,BUF,1
Taj Randall,SS,LAR,4
Tausili Akana,LOLB,ARI,-1
Tavaris Moore,MLB,SF,2
Tavarius Reedy,CB,TB,0
Tavon McQueen,SS,BUF,2
Tavon Teague,CB,SF,3
Teddy Van Buren,MLB,NO,-3
Telvin Beasley,CB,LV,-1
Terrance Brooks,CB,NYJ,-1
Terrance Crossen,FS,HOU,5
Terrance Truman-Banks,CB,HOU,-1
Terrelle Phillips,LE,BUF,4
Terrence Lewis,MLB,HOU,2
Terry Devlin,MLB,HOU,0
Tevan Brothers,FS,LAC,-3
Tevin Ingram,CB,NYG,-4
Tevin Watson,FS,DEN,-3
Tidell Pope,SS,CLE,3
Tim Robertson,LE,BAL,6
Tiquan Goddard,CB,MIN,-4
Tiquan Tyson,RE,CHI,2
Tishaun Bigsby,MLB,SF,-5
Tony Mitchell,CB,SEA,1
Tony Owens,SS,CHI,-4
Tony Sheppard,CB,TEN,2
Tory Murray,ROLB,PIT,2
Travis Gaffney,LE,PHI,-6
Travis Shaw,DT,PIT,3
Travis Woods,LE,LAC,-4
Traylon Van Buren,FS,NYG,1
Tre Brewer,CB,CAR,-7
Tre Floyd,SS,PIT,-1
Trejon Williams,FS,KC,0
Trevor Fitzpatrick,ROLB,MIA,0
Trey Northcutt,ROLB,CHI,-3
Treylon Mincey,FS,PHI,7
Treyvon Smith,DT,MIA,0
Troy Davidson,CB,BAL,0
Tygee Hill,DT,NYG,-3
Tylen Singleton,SS,LAC,-2
Tyler Medley,CB,LAC,7
Tyler Steele,FS,NYJ,-3
Tyler Whitney,SS,TB,4
Tyquan Mobley,CB,JAX,-2
Tyrell Hairston,CB,CIN,0
Tyrell Mack,ROLB,ATL,-4
Tyson Ford,LE,DET,3
Victor Delgado,RE,DAL,0
Vince Walton,LOLB,HOU,1
Von Butler,LE,WAS,1
Vondree Harris,RE,HOU,-6
Walt Bird,MLB,TEN,0
Walt Bridges,LOLB,LAC,-2
Walter Nolen,DT,CLE,1
Will Anderson,LOLB,SF,2
Will Johnson,CB,PIT,-1
Will Killings,MLB,BAL,3
William Childress,DT,NYJ,-3
Xavian Sorey,ROLB,NE,2
Xavier Nwankpa,SS,DET,6
Xavier Thomas,LE,KC,0
Xavier Young-Coll,MLB,MIN,8
Xzavier McLeod,DT,IND,-7
Zach Cooper,FS,DEN,-5
Zach Wroten,ROLB,CIN,-1
Zakee Wheatley,FS,BAL,4
Zion Branch,FS,LAC,-3
