Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
527,HB,Clyde,Edwards-Helaire,Clyde Edwards-Helaire,KC,1137,0,1,437,286,23,684,211,True,0,252,0,0,35,0,11,2,58,0,14,0,0,0,0,3,13,13,1,8,8,Clyde,Edwards-Helaire,736.0,734.0,3.0,8.0,Signed,81.0,0.0,0.0,KC,tier_3,2080.409356725146,1331.9999999999998,0.8461538461538461,16.08187134502924,KC,3.0
538,HB,Breece,Hall,Breece Hall,NYJ,1017,0,0,431,371,25,616,328,True,0,239,0,0,44,0,10,2,66,0,19,0,0,0,0,2,13,13,0,17,5,Breece,Hall,3513.0,3511.0,1.0,17.0,Signed,88.0,0.0,0.0,NYJ,tier_2,2253.246753246753,1266.8692579505298,0.5384615384615384,11.363636363636363,NYJ,0.0
546,HB,Myles,Gaskin,Myles Gaskin,DAL,578,0,0,233,116,18,440,78,True,0,146,0,0,11,0,6,2,56,0,9,0,0,0,0,0,12,6,1,10,5,Myles,Gaskin,913.0,911.0,4.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,1577.2727272727275,1210.8535031847132,0.4166666666666667,11.363636363636363,DAL,5.0
589,WR,Corey,Davis,Corey Davis,NYJ,10,0,0,0,706,27,973,259,True,0,3,0,0,53,0,0,2,4,0,0,0,0,0,0,5,15,15,0,17,0,Corey,Davis,602.0,600.0,6.0,17.0,Signed,82.0,0.0,0.0,NYJ,tier_3,735.868448098664,1868.9999999999998,0.3333333333333333,5.138746145940391,NYJ,-4.0
590,TE,Cade,Otton,Cade Otton,TB,0,0,0,0,476,23,1110,209,True,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,7,15,15,0,5,0,Cade,Otton,3583.0,3581.0,1.0,5.0,Signed,69.0,0.0,0.0,TB,tier_6,428.8288288288288,1398.857142857143,0.4666666666666667,6.306306306306306,TB,7.0
591,WR,Elijah,Moore,Elijah Moore,NYJ,0,0,1,0,707,26,903,262,True,0,0,0,0,56,0,0,2,0,0,0,0,0,0,0,6,15,15,0,17,0,Elijah,Moore,1856.0,1854.0,2.0,17.0,Signed,80.0,0.0,0.0,NYJ,tier_3,782.9457364341084,1818.0000000000002,0.4,6.644518272425249,NYJ,-3.0
592,QB,Zach,Wilson,Zach Wilson,NYJ,211,2502,0,86,0,0,729,0,True,217,36,360,9,0,0,2,2,54,26,3,0,0,36,16,0,12,12,2,17,0,Zach,Wilson,2899.0,2897.0,2.0,17.0,Signed,75.0,0.0,0.0,NYJ,tier_4,289.43758573388203,1758.3333333333333,0.0,0.0,,
593,TE,C.J.,Uzomah,C.J. Uzomah,NYJ,0,0,5,0,505,22,1061,243,True,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,4,15,15,0,17,0,C.J.,Uzomah,2689.0,2687.0,8.0,17.0,Signed,73.0,0.0,0.0,NYJ,tier_5,475.9660697455231,1484.0816326530612,0.26666666666666666,3.770028275212064,NYJ,1.0
595,WR,Garrett,Wilson,Garrett Wilson,NYJ,0,0,0,0,599,26,568,230,True,0,0,0,0,47,0,0,2,0,0,0,0,0,0,0,2,13,13,0,17,0,Garrett,Wilson,3487.0,3485.0,1.0,17.0,Signed,80.0,0.0,0.0,NYJ,tier_3,1054.5774647887324,1835.2340425531916,0.15384615384615385,3.5211267605633805,NYJ,0.0
598,WR,Justin,Jefferson,Justin Jefferson,MIN,0,0,0,0,747,27,895,264,True,0,0,0,0,60,0,0,2,0,0,0,0,0,0,0,6,15,15,0,30,0,Justin,Jefferson,1338.0,1336.0,3.0,30.0,Signed,99.0,0.0,0.0,MIN,tier_0,834.6368715083798,1792.8,0.4,6.70391061452514,MIN,-7.0
652,HB,Chuba,Hubbard,Chuba Hubbard,CAR,432,0,1,118,199,24,431,112,True,0,121,0,0,20,0,2,2,75,0,3,0,0,0,0,1,15,5,0,20,1,Chuba,Hubbard,1231.0,1229.0,2.0,20.0,Signed,75.0,0.0,0.0,CAR,tier_4,1464.0371229698376,1122.3829787234042,0.13333333333333333,4.640371229698376,CAR,-3.0
667,WR,Skyy,Moore,Skyy Moore,KC,6,0,1,0,800,21,988,343,True,0,2,0,0,68,0,0,2,3,0,0,0,0,0,0,3,15,15,0,8,0,Skyy,Moore,3531.0,3529.0,1.0,8.0,Signed,78.0,0.0,0.0,KC,tier_4,815.7894736842105,1671.4285714285713,0.2,3.0364372469635628,KC,-2.0
782,WR,Jalen,Guyton,Jalen Guyton,CAR,9,0,0,0,443,22,609,213,True,0,3,0,0,38,0,0,2,3,0,0,0,0,0,0,2,12,12,0,20,0,Jalen,Guyton,1030.0,1028.0,4.0,20.0,Signed,75.0,0.0,0.0,CAR,tier_4,742.2003284072249,1621.7560975609754,0.16666666666666666,3.284072249589491,CAR,-4.0
847,WR,Quentin,Johnston,Quentin Johnston,MIN,6,0,0,0,652,26,529,289,True,0,2,0,0,54,0,0,2,3,0,0,0,0,0,0,2,13,8,0,30,0,Quentin,Johnston,3317.0,3315.0,0.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,1243.8563327032136,1708.7142857142858,0.15384615384615385,3.780718336483932,MIN,3.0
876,WR,Chris,Godwin,Chris Godwin,TB,0,0,0,0,1036,27,971,419,True,0,0,0,0,83,0,0,2,0,0,0,0,0,0,0,8,15,15,0,5,0,Chris,Godwin,956.0,954.0,6.0,5.0,Signed,87.0,0.0,0.0,TB,tier_2,1066.9412976313079,1797.3975903614457,0.5333333333333333,8.2389289392379,TB,1.0
877,TE,T.J.,Hockenson,T.J. Hockenson,DET,0,0,1,0,737,25,1186,348,True,0,0,0,0,73,0,0,2,0,0,4,0,0,0,0,9,15,15,0,18,0,T.J.,Hockenson,1187.0,1185.0,4.0,18.0,Signed,89.0,0.0,0.0,DET,tier_2,621.4165261382799,1453.8082191780823,0.6,7.588532883642495,DET,3.0
878,QB,Jared,Goff,Jared Goff,DET,107,4256,0,13,0,0,1033,0,True,373,33,562,11,0,0,0,2,16,28,1,0,0,35,34,0,15,15,14,18,1,Jared,Goff,959.0,957.0,7.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,103.58180058083252,972.7272727272726,0.06666666666666667,0.968054211035818,,
879,HB,Jamaal,Williams,Jamaal Williams,DET,133,0,0,60,40,15,367,31,True,0,25,1,0,6,0,1,2,63,0,1,0,0,0,0,0,15,1,0,18,1,Jamaal,Williams,2844.0,2842.0,6.0,18.0,Signed,72.0,0.0,0.0,DET,tier_5,471.3896457765668,1472.9032258064515,0.06666666666666667,2.7247956403269753,DET,4.0
881,TE,Logan,Thomas,Logan Thomas,WAS,0,0,2,0,427,28,910,204,True,0,0,0,0,38,0,0,2,0,0,1,0,0,0,0,1,15,10,1,25,0,Logan,Thomas,2608.0,2606.0,9.0,25.0,Signed,66.0,0.0,0.0,WAS,tier_6,469.2307692307692,1618.1052631578946,0.06666666666666667,1.098901098901099,WAS,2.0
882,HB,Antonio,Gibson,Antonio Gibson,WAS,578,0,0,208,160,35,389,158,True,0,148,0,0,19,0,4,2,71,0,7,0,0,0,0,0,10,10,4,25,3,Antonio,Gibson,928.0,926.0,3.0,25.0,Signed,80.0,0.0,0.0,WAS,tier_3,1897.172236503856,1176.2874251497005,0.3,7.712082262210797,WAS,-5.0
884,QB,Carson,Wentz,Carson Wentz,WAS,247,3653,0,81,0,0,975,0,True,312,52,520,12,0,0,1,2,67,56,3,0,0,47,22,0,15,15,5,25,0,Carson,Wentz,2792.0,2790.0,7.0,25.0,Signed,72.0,0.0,0.0,WAS,tier_5,253.33333333333334,1425.0,0.0,0.0,,
885,WR,Terry,McLaurin,Terry McLaurin,WAS,0,0,0,0,1016,56,974,434,True,0,0,0,0,71,0,0,2,0,0,0,0,0,0,0,3,15,15,0,25,0,Terry,McLaurin,1765.0,1763.0,4.0,25.0,Signed,95.0,0.0,0.0,WAS,tier_0,1043.1211498973305,2060.6197183098593,0.2,3.080082135523614,WAS,-7.0
886,WR,Nick,Westbrook-Ikhine,Nick Westbrook-Ikhine,NO,17,0,2,0,1033,25,793,431,True,0,6,0,0,80,0,0,2,4,0,0,0,0,0,0,5,15,15,0,26,0,Nick,Westbrook-Ikhine,2798.0,2796.0,3.0,26.0,Signed,75.0,0.0,0.0,NO,tier_4,1324.0857503152586,1788.976744186046,0.3333333333333333,6.305170239596469,NO,4.0
892,QB,Jameis,Winston,Jameis Winston,NO,247,3813,0,86,0,0,952,0,True,339,50,545,19,0,0,2,2,51,28,3,0,0,37,23,0,14,14,7,26,1,Jameis,Winston,2909.0,2907.0,8.0,26.0,Signed,72.0,0.0,0.0,NO,tier_5,259.4537815126051,1482.0000000000002,0.07142857142857142,1.050420168067227,,
893,WR,Gabriel,Davis,Gabriel Davis,BUF,16,0,0,0,676,24,896,235,True,0,5,0,0,56,0,0,2,4,0,0,0,0,0,0,7,15,15,0,2,0,Gabriel,Davis,606.0,604.0,3.0,2.0,Signed,80.0,0.0,0.0,BUF,tier_3,772.3214285714286,1674.4918032786882,0.4666666666666667,7.8125,BUF,-3.0
895,HB,Zach,Charbonnet,Zach Charbonnet,CHI,184,0,0,70,33,10,391,36,True,0,52,0,0,8,0,2,2,51,0,3,0,0,0,0,0,15,2,0,0,3,Zach,Charbonnet,3297.0,3295.0,0.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,554.9872122762148,999.2,0.2,7.672634271099745,CHI,-1.0
896,WR,Jaxson,Smith-Njigba,Jaxson Smith-Njigba,CHI,16,0,0,0,712,26,888,234,True,0,7,0,0,60,0,0,2,4,0,0,0,0,0,0,4,15,15,0,0,0,Jaxson,Smith-Njigba,3419.0,3417.0,0.0,0.0,Signed,80.0,0.0,0.0,CHI,tier_3,819.8198198198198,1601.9104477611938,0.26666666666666666,4.504504504504505,CHI,-1.0
901,WR,Darnell,Mooney,Darnell Mooney,CHI,23,0,0,0,545,24,695,207,True,0,6,0,0,50,0,0,2,4,0,0,0,0,0,0,5,12,12,0,0,0,Darnell,Mooney,1847.0,1845.0,3.0,0.0,Signed,82.0,0.0,0.0,CHI,tier_3,817.2661870503597,1524.6428571428569,0.4166666666666667,7.194244604316547,CHI,0.0
902,QB,Justin,Fields,Justin Fields,CHI,404,3125,0,142,0,0,915,0,True,279,76,450,18,0,0,4,2,65,27,6,0,0,48,18,0,15,15,7,0,2,Justin,Fields,812.0,810.0,2.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,441.5300546448088,1594.7368421052631,0.13333333333333333,2.185792349726776,,
904,TE,Irv,Smith Jr,Irv Smith Jr,MIN,0,0,4,0,424,24,976,170,True,0,0,0,0,43,0,0,2,0,0,2,0,0,0,0,3,15,15,0,30,0,Irv,Smith Jr,2413.0,2411.0,4.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,434.4262295081967,1419.906976744186,0.2,3.0737704918032787,MIN,-1.0
906,FB,C.J.,Ham,C.J. Ham,MIN,97,0,1,7,26,10,425,28,True,0,32,1,1,4,0,0,2,8,0,3,0,0,0,0,0,15,1,0,30,0,C.J.,Ham,1048.0,1046.0,7.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,289.4117647058824,912.3333333333334,0.0,0.0,,
907,HB,Dalvin,Cook,Dalvin Cook,MIN,583,0,1,158,219,27,555,176,True,0,154,0,0,24,0,3,2,57,0,7,0,0,0,0,1,10,10,5,30,3,Dalvin,Cook,514.0,512.0,6.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,1445.0450450450448,1159.7528089887642,0.4,7.207207207207207,MIN,-5.0
909,QB,Kellen,Mond,Kellen Mond,MIN,160,3004,0,0,0,0,851,0,True,257,47,472,15,0,0,0,2,4,32,0,0,0,34,14,0,15,13,12,30,0,Kellen,Mond,1840.0,1838.0,2.0,30.0,Signed,64.0,0.0,0.0,MIN,tier_6,188.01410105757932,1021.2765957446809,0.0,0.0,,
910,TE,Theo,Johnson,Theo Johnson,SF,0,0,2,0,143,23,465,77,True,0,0,0,0,17,0,0,2,0,0,1,0,0,0,0,2,15,2,0,14,0,Theo,Johnson,3229.0,3227.0,0.0,14.0,Signed,73.0,0.0,0.0,SF,tier_5,307.52688172043014,1211.294117647059,0.13333333333333333,4.301075268817204,SF,-1.0
911,WR,Adam,Thielen,Adam Thielen,MIN,3,0,0,0,628,32,656,222,True,0,1,0,0,41,0,0,2,3,0,0,0,0,0,0,1,11,11,0,30,0,Adam,Thielen,2596.0,2594.0,10.0,30.0,Signed,83.0,0.0,0.0,MIN,tier_3,961.890243902439,2174.5714285714284,0.09090909090909091,1.524390243902439,MIN,-4.0
914,QB,Case,Keenum,Case Keenum,BUF,52,1774,0,0,0,0,533,0,True,150,15,265,9,0,0,0,2,4,27,0,0,0,23,10,0,15,9,3,2,0,Case,Keenum,1472.0,1470.0,11.0,2.0,Signed,65.0,0.0,0.0,BUF,tier_6,97.5609756097561,1040.0,0.0,0.0,,
917,WR,Khalil,Shakir,Khalil Shakir,BUF,10,0,2,0,701,27,707,287,True,0,3,0,0,58,0,0,2,4,0,0,0,0,0,0,6,15,15,0,2,0,Khalil,Shakir,3625.0,3623.0,1.0,2.0,Signed,72.0,0.0,0.0,BUF,tier_5,1005.6577086280056,1704.0,0.4,8.486562942008486,BUF,4.0
919,HB,Zamir,White,Zamir White,LV,382,0,0,171,75,18,526,70,True,0,72,0,0,11,0,5,2,43,0,7,0,0,0,0,1,15,3,0,22,3,Zamir,White,3599.0,3597.0,1.0,22.0,Signed,79.0,0.0,0.0,LV,tier_4,868.8212927756655,1510.8433734939758,0.26666666666666666,7.604562737642586,LV,4.0
920,WR,Davante,Adams,Davante Adams,LV,0,0,0,0,702,28,728,259,True,0,0,0,0,53,0,0,2,0,0,0,0,0,0,0,8,12,12,0,22,0,Davante,Adams,6.0,4.0,9.0,22.0,Signed,91.0,0.0,0.0,LV,tier_1,964.2857142857143,1907.3207547169811,0.6666666666666666,10.989010989010989,LV,-3.0
921,HB,Josh,Jacobs,Josh Jacobs,LV,769,0,0,178,381,44,682,275,True,0,231,0,0,34,0,5,2,52,0,10,0,0,0,0,0,13,13,2,22,5,Josh,Jacobs,1320.0,1318.0,4.0,22.0,Signed,94.0,0.0,0.0,LV,tier_1,1686.217008797654,1077.6000000000001,0.38461538461538464,7.331378299120235,LV,-8.0
922,WR,Hunter,Renfrow,Hunter Renfrow,LV,10,0,0,0,1086,27,909,442,True,0,3,0,0,87,0,0,2,4,0,0,0,0,0,0,7,15,15,0,22,0,Hunter,Renfrow,2200.0,2198.0,4.0,22.0,Signed,83.0,0.0,0.0,LV,tier_3,1205.7205720572058,1770.9333333333332,0.4666666666666667,7.700770077007701,LV,4.0
923,QB,Derek,Carr,Derek Carr,LV,150,3563,0,35,0,0,877,0,True,297,36,488,16,0,0,1,2,39,51,2,0,0,31,27,0,14,14,4,22,0,Derek,Carr,414.0,412.0,9.0,22.0,Signed,84.0,0.0,0.0,LV,tier_3,171.03762827822123,1250.0,0.0,0.0,,
924,TE,Darren,Waller,Darren Waller,LV,0,0,1,0,949,51,1106,412,True,0,0,0,0,80,0,0,2,0,0,0,0,0,0,0,9,15,15,0,22,0,Darren,Waller,2738.0,2736.0,7.0,22.0,Signed,83.0,0.0,0.0,LV,tier_3,858.0470162748644,1708.2,0.6,8.1374321880651,LV,7.0
927,TE,Greg,Dulcich,Greg Dulcich,DEN,0,0,1,0,515,22,1193,263,True,0,0,0,0,60,0,0,2,0,0,3,0,0,0,0,5,15,15,0,3,0,Greg,Dulcich,3557.0,3555.0,1.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,431.68482816429173,1236.0,0.3333333333333333,4.191114836546522,DEN,-1.0
928,WR,Courtland,Sutton,Courtland Sutton,DEN,25,0,0,0,998,27,976,347,True,0,10,0,0,74,0,0,2,4,0,0,0,0,0,0,4,15,15,0,3,0,Courtland,Sutton,2539.0,2537.0,5.0,3.0,Signed,83.0,0.0,0.0,DEN,tier_3,1048.155737704918,1800.142857142857,0.26666666666666666,4.0983606557377055,DEN,1.0
930,WR,Michael,Thomas,Michael Thomas,NO,3,0,0,0,712,25,757,252,True,0,1,0,0,52,0,0,2,3,0,0,0,0,0,0,6,12,12,0,26,0,Michael,Thomas,2610.0,2608.0,7.0,26.0,Signed,83.0,0.0,0.0,NO,tier_3,944.5178335535006,1951.4716981132074,0.5,7.926023778071334,NO,0.0
931,TE,Adam,Trautman,Adam Trautman,NO,0,0,3,0,412,20,1146,212,True,0,0,0,0,50,0,0,2,0,0,1,0,0,0,0,6,15,15,2,26,0,Adam,Trautman,2657.0,2655.0,3.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,359.51134380453755,1186.56,0.4,5.235602094240838,NO,1.0
933,HB,Alvin,Kamara,Alvin Kamara,NO,976,0,1,422,498,30,738,393,True,0,218,0,0,53,0,10,2,71,0,18,0,0,0,0,2,14,14,0,26,7,Alvin,Kamara,1462.0,1460.0,6.0,26.0,Signed,84.0,0.0,0.0,NO,tier_3,1997.289972899729,1345.0627306273063,0.6428571428571429,12.195121951219512,NO,2.0
937,HB,Kennedy,Brooks,Kennedy Brooks,PHI,273,0,0,15,80,18,314,53,True,0,102,0,0,7,0,0,2,13,0,2,0,0,0,0,0,15,3,1,12,3,Kennedy,Brooks,3790.0,3788.0,1.0,12.0,Signed,62.0,0.0,0.0,PHI,tier_6,1124.203821656051,857.0642201834862,0.2,9.554140127388534,PHI,1.0
938,WR,Russell,Gage Jr,Russell Gage Jr,TB,3,0,0,0,706,28,635,290,True,0,1,0,0,61,0,0,2,3,0,0,0,0,0,0,4,15,15,1,5,0,Russell,Gage Jr,892.0,890.0,5.0,5.0,Signed,76.0,0.0,0.0,TB,tier_4,1116.535433070866,1654.2580645161288,0.26666666666666666,6.299212598425196,TB,1.0
940,TE,Grant,Calcaterra,Grant Calcaterra,PHI,114,0,2,52,157,23,655,85,True,0,20,0,0,21,0,2,2,35,0,3,0,0,0,0,3,15,3,0,12,0,Grant,Calcaterra,3676.0,3674.0,1.0,12.0,Signed,65.0,0.0,0.0,PHI,tier_6,413.74045801526717,1385.5609756097563,0.2,4.580152671755726,PHI,7.0
941,WR,A.J.,Brown,A.J. Brown,PHI,34,0,0,0,1074,26,1007,421,True,0,12,0,0,78,0,0,2,4,0,3,0,0,0,0,5,15,15,0,12,0,A.J.,Brown,301.0,299.0,4.0,12.0,Signed,87.0,0.0,0.0,PHI,tier_2,1100.2979145978154,1831.7333333333333,0.3333333333333333,4.96524329692155,PHI,0.0
942,QB,Jalen,Hurts,Jalen Hurts,PHI,267,3549,0,36,0,0,1012,0,True,316,71,476,10,0,0,1,2,39,32,1,0,0,46,27,0,15,15,3,12,5,Jalen,Hurts,1268.0,1266.0,3.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,263.8339920948616,1128.169014084507,0.3333333333333333,4.940711462450593,,
944,WR,DeVonta,Smith,DeVonta Smith,PHI,10,0,0,0,817,32,919,317,True,0,4,0,0,66,0,0,2,4,0,0,0,0,0,0,6,15,15,0,12,0,DeVonta,Smith,2422.0,2420.0,2.0,12.0,Signed,84.0,0.0,0.0,PHI,tier_3,899.8911860718172,1723.542857142857,0.4,6.528835690968444,PHI,0.0
946,WR,Jerry,Jeudy,Jerry Jeudy,DEN,5,0,0,0,677,26,654,207,True,0,4,0,0,47,0,0,2,4,0,0,0,0,0,0,7,11,11,0,3,0,Jerry,Jeudy,1357.0,1355.0,3.0,3.0,Signed,85.0,0.0,0.0,DEN,tier_2,1042.8134556574923,1940.9411764705883,0.6363636363636364,10.703363914373089,DEN,2.0
948,QB,Russell,Wilson,Russell Wilson,DEN,459,3681,0,177,0,0,1007,0,True,320,89,508,10,0,0,3,2,80,27,8,0,0,31,23,0,15,15,6,3,5,Russell,Wilson,2896.0,2894.0,11.0,3.0,Signed,86.0,0.0,0.0,DEN,tier_2,455.8093346573982,1547.191011235955,0.3333333333333333,4.96524329692155,,
949,WR,Diontae,Johnson,Diontae Johnson,NYG,2,0,0,0,985,23,966,380,True,0,2,0,0,76,0,0,2,4,0,0,0,0,0,0,6,15,15,1,15,0,Diontae,Johnson,1370.0,1368.0,4.0,15.0,Signed,82.0,0.0,0.0,NYG,tier_3,1021.7391304347827,1826.153846153846,0.4,6.211180124223602,NYG,1.0
950,TE,Robert,Tonyan,Robert Tonyan,NYG,0,0,0,0,679,28,1022,340,True,0,0,0,0,64,0,0,2,0,0,1,0,0,0,0,3,15,15,0,15,0,Robert,Tonyan,2648.0,2646.0,5.0,15.0,Signed,86.0,0.0,0.0,NYG,tier_2,664.3835616438356,1527.75,0.2,2.935420743639922,NYG,-2.0
951,WR,D.J.,Chark Jr,D.J. Chark Jr,NYG,6,0,0,0,765,28,731,317,True,0,2,0,0,70,0,0,2,3,0,0,0,0,0,0,5,15,15,0,15,0,D.J.,Chark Jr,440.0,438.0,5.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,1054.7195622435022,1555.0,0.3333333333333333,6.839945280437757,NYG,2.0
952,QB,Baker,Mayfield,Baker Mayfield,TB,240,3502,0,82,0,0,983,0,True,312,52,457,7,0,0,2,2,51,29,2,0,0,28,24,0,15,15,3,5,3,Baker,Mayfield,1716.0,1714.0,5.0,5.0,Signed,77.0,0.0,0.0,TB,tier_4,244.1505595116989,1384.6153846153845,0.2,3.051881993896236,,
960,QB,Deshaun,Watson,Deshaun Watson,CLE,372,3864,0,137,0,0,998,0,True,324,71,515,14,0,0,4,2,60,30,4,0,0,30,26,0,15,15,5,4,3,Deshaun,Watson,2765.0,2763.0,6.0,4.0,Signed,85.0,0.0,0.0,CLE,tier_2,372.74549098196394,1571.830985915493,0.2,3.006012024048096,,
961,WR,Donovan,Peoples-Jones,Donovan Peoples-Jones,CLE,6,0,2,0,741,27,941,284,True,0,5,0,0,65,0,0,2,3,0,0,0,0,0,0,5,15,15,0,4,0,Donovan,Peoples-Jones,2065.0,2063.0,3.0,4.0,Signed,76.0,0.0,0.0,CLE,tier_4,793.8363443145589,1550.057142857143,0.3333333333333333,5.313496280552604,CLE,-3.0
