Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
207,RG,Noah,Patterson,Noah Patterson,JAX,12,0,1,824,False,15,16,0,12,Noah,Patterson,3249.0,3247.0,1.0,16.0,Signed,66.0,0.0,0.0,JAX,tier_6,1.2135922330097086,JAX,4
214,LG,Dakota,McCain,Dakota McCain,SF,15,0,5,1012,False,15,14,0,12,Dakota,McCain,2266.0,2264.0,2.0,14.0,Signed,68.0,0.0,0.0,SF,tier_6,4.940711462450593,SF,1
249,RT,Phillip,Koerner,Phillip Koerner,ATL,15,0,8,1080,False,15,13,0,12,Phillip,Koerner,2774.0,2772.0,3.0,13.0,Signed,84.0,0.0,0.0,ATL,tier_3,7.407407407407407,ATL,1
250,LG,Larry,Gaines,Larry Gaines,MIA,12,0,4,770,False,14,11,0,12,Larry,Gaines,1403.0,1401.0,2.0,11.0,Signed,72.0,0.0,0.0,MIA,tier_5,5.194805194805195,MIA,1
276,LG,Matt,Nickerson,Matt Nickerson,MIA,15,0,7,996,False,15,11,0,12,Matt,Nickerson,360.0,358.0,5.0,11.0,Signed,93.0,0.0,0.0,MIA,tier_1,7.028112449799196,MIA,-2
281,LG,Kevin,Crowley,Kevin Crowley,PIT,15,0,8,905,False,15,28,0,12,Kevin,Crowley,2671.0,2669.0,4.0,28.0,Signed,71.0,0.0,0.0,PIT,tier_5,8.839779005524862,PIT,-3
306,LG,Sheridan,Wilson,Sheridan Wilson,SEA,15,0,3,1004,False,15,27,0,12,Sheridan,Wilson,920.0,918.0,6.0,27.0,Signed,71.0,0.0,0.0,SEA,tier_5,2.9880478087649402,SEA,4
307,LG,Matthew,Weston,Matthew Weston,NYG,13,0,6,867,False,13,15,0,12,Matthew,Weston,2310.0,2308.0,4.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,6.920415224913495,NYG,-2
340,RG,Damon,Alexander,Damon Alexander,IND,15,0,2,1059,False,15,9,0,12,Damon,Alexander,1914.0,1912.0,2.0,9.0,Signed,94.0,0.0,0.0,IND,tier_1,1.8885741265344667,IND,2
342,RT,Kadyn,Proctor,Kadyn Proctor,WAS,14,0,6,971,False,14,25,0,12,Kadyn,Proctor,453.0,451.0,7.0,25.0,Signed,85.0,0.0,0.0,WAS,tier_2,6.179196704428424,WAS,1
353,C,Charlie,Dodson,Charlie Dodson,NO,15,0,5,1080,False,15,26,0,12,Charlie,Dodson,2390.0,2388.0,0.0,26.0,Signed,76.0,0.0,0.0,NO,tier_4,4.62962962962963,NO,-3
375,C,Jeremiah,Mason,Jeremiah Mason,TB,15,0,1,1110,False,15,5,0,12,Jeremiah,Mason,565.0,563.0,1.0,5.0,Signed,78.0,0.0,0.0,TB,tier_4,0.9009009009009009,TB,4
388,RT,Craig,McQueen,Craig McQueen,JAX,15,0,3,1012,False,15,16,0,12,Craig,McQueen,3543.0,3541.0,2.0,16.0,Signed,70.0,0.0,0.0,JAX,tier_5,2.9644268774703555,JAX,10
431,RG,Justin,Foster,Justin Foster,NO,15,0,3,968,False,15,26,0,12,Justin,Foster,740.0,738.0,2.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,3.0991735537190084,NO,0
458,LT,Eddie,Russell,Eddie Russell,CAR,15,0,15,982,False,15,20,0,12,Eddie,Russell,955.0,953.0,5.0,20.0,Signed,74.0,0.0,0.0,CAR,tier_5,15.274949083503055,CAR,-4
480,LG,Jonah,Miller,Jonah Miller,NO,14,0,7,928,False,14,26,0,12,Jonah,Miller,1291.0,1289.0,7.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,7.543103448275862,NO,-1
516,RG,Steven,Tait,Steven Tait,ATL,15,0,5,1078,False,15,13,0,12,Steven,Tait,2503.0,2501.0,3.0,13.0,Signed,64.0,0.0,0.0,ATL,tier_6,4.63821892393321,ATL,-2
526,LT,Marcus,Ferrell,Marcus Ferrell,TB,14,0,9,940,False,14,5,0,12,Marcus,Ferrell,2054.0,2052.0,3.0,5.0,Signed,69.0,0.0,0.0,TB,tier_6,9.574468085106384,TB,4
567,RG,Randy,Berry,Randy Berry,DAL,14,0,3,1006,False,14,10,0,12,Randy,Berry,3739.0,3737.0,1.0,10.0,Signed,79.0,0.0,0.0,DAL,tier_4,2.982107355864811,DAL,0
632,RG,Lionel,Richards,Lionel Richards,SF,14,0,4,1013,False,14,14,0,12,Lionel,Richards,3229.0,3227.0,3.0,14.0,Signed,72.0,0.0,0.0,SF,tier_5,3.948667324777887,SF,-1
637,LT,Jeremiah,Cobbs,Jeremiah Cobbs,BAL,15,0,14,1042,False,15,24,0,12,Jeremiah,Cobbs,2381.0,2379.0,1.0,24.0,Signed,77.0,0.0,0.0,BAL,tier_4,13.435700575815739,BAL,-2
658,RT,Penei,Sewell,Penei Sewell,DET,15,0,7,1068,False,15,18,0,12,Penei,Sewell,2349.0,2347.0,12.0,18.0,Signed,78.0,0.0,0.0,DET,tier_4,6.554307116104869,DET,1
721,RT,Darrius,Davis,Darrius Davis,DAL,15,0,6,1026,False,15,10,0,12,Darrius,Davis,1998.0,1996.0,4.0,10.0,Signed,88.0,0.0,0.0,DAL,tier_2,5.847953216374268,DAL,3
734,LG,Josh,Howard,Josh Howard,NYJ,15,0,9,1035,False,15,17,0,12,Josh,Howard,1431.0,1429.0,3.0,17.0,Signed,74.0,0.0,0.0,NYJ,tier_5,8.695652173913043,NYJ,-3
735,LT,Ezekiel,Barrett,Ezekiel Barrett,ARI,13,0,10,838,False,13,6,0,12,Ezekiel,Barrett,1796.0,1794.0,3.0,6.0,Signed,65.0,0.0,0.0,ARI,tier_6,11.933174224343675,ARI,0
754,RT,Warren,McClendon,Warren McClendon,MIA,12,0,4,726,False,12,11,0,12,Warren,McClendon,3302.0,3300.0,10.0,11.0,Signed,73.0,0.0,0.0,MIA,tier_5,5.5096418732782375,MIA,4
759,LG,Aaryn,Parks,Aaryn Parks,CHI,15,0,7,1111,False,15,0,0,12,Aaryn,Parks,253.0,251.0,8.0,0.0,Signed,81.0,0.0,0.0,CHI,tier_3,6.300630063006301,CHI,1
806,C,Devin,Middleton,Devin Middleton,SEA,15,0,3,1059,False,15,27,0,12,Devin,Middleton,2074.0,2072.0,2.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,2.8328611898017,SEA,0
849,RT,Kelvin,Banks,Kelvin Banks,SEA,15,0,8,1001,False,15,27,0,12,Kelvin,Banks,376.0,374.0,8.0,27.0,Signed,87.0,0.0,0.0,SEA,tier_2,7.992007992007992,SEA,1
852,LG,Dominique,Metcalf,Dominique Metcalf,PHI,11,0,3,637,False,11,12,0,12,Dominique,Metcalf,3599.0,3597.0,1.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,4.7095761381475665,PHI,0
855,RT,Joe,Brunner,Joe Brunner,CAR,15,0,12,973,False,15,20,0,12,Joe,Brunner,2698.0,2696.0,6.0,20.0,Signed,83.0,0.0,0.0,CAR,tier_3,12.332990750256936,CAR,-3
878,LG,Quandre,Brooks,Quandre Brooks,DET,15,0,2,1060,False,15,18,0,12,Quandre,Brooks,1708.0,1706.0,4.0,18.0,Signed,77.0,0.0,0.0,DET,tier_4,1.8867924528301887,DET,9
888,C,Cody,Lovell,Cody Lovell,ARI,14,0,3,1023,False,14,6,0,12,Cody,Lovell,1286.0,1284.0,5.0,6.0,Signed,96.0,0.0,0.0,ARI,tier_0,2.932551319648094,ARI,-1
899,C,Matt,Kendricks,Matt Kendricks,IND,15,0,0,1089,False,15,9,0,12,Matt,Kendricks,278.0,276.0,3.0,9.0,Signed,96.0,0.0,0.0,IND,tier_0,0.0,IND,3
912,LG,Chris,Boss,Chris Boss,ATL,12,0,7,920,False,14,13,0,12,Chris,Boss,2788.0,2786.0,0.0,13.0,Signed,65.0,0.0,0.0,ATL,tier_6,7.608695652173913,ATL,0
957,RT,Ricky,McKinney,Ricky McKinney,LAC,15,0,5,947,False,15,7,0,12,Ricky,McKinney,3127.0,3125.0,3.0,7.0,Signed,76.0,0.0,0.0,LAC,tier_4,5.279831045406547,LAC,4
973,RG,Larry,Samuel,Larry Samuel,DEN,11,0,1,800,False,11,3,0,12,Larry,Samuel,1336.0,1334.0,3.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,1.25,DEN,4
974,LG,Dion,McBride,Dion McBride,WAS,11,0,5,784,False,11,25,0,12,Dion,McBride,2964.0,2962.0,1.0,25.0,Signed,67.0,0.0,0.0,WAS,tier_6,6.377551020408164,WAS,1
992,RT,Cody,Izzo,Cody Izzo,HOU,11,0,6,789,False,11,31,0,12,Cody,Izzo,886.0,884.0,5.0,31.0,Signed,68.0,0.0,0.0,HOU,tier_6,7.604562737642586,HOU,0
1013,C,Morris,Thornton,Morris Thornton,NYJ,15,0,7,1032,False,15,17,0,12,Morris,Thornton,1232.0,1230.0,2.0,17.0,Signed,71.0,0.0,0.0,NYJ,tier_5,6.782945736434108,NYJ,-3
1030,LT,Logan,Reichert,Logan Reichert,SEA,10,0,7,651,False,10,27,0,12,Logan,Reichert,131.0,129.0,6.0,27.0,Signed,70.0,0.0,0.0,SEA,tier_5,10.752688172043012,SEA,0
1072,C,Mark,Finney,Mark Finney,CLE,14,0,1,896,False,14,4,0,12,Mark,Finney,2438.0,2436.0,3.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,1.1160714285714286,CLE,4
1078,RT,Stephen,Poole,Stephen Poole,BAL,14,0,13,985,False,14,24,0,12,Stephen,Poole,1107.0,1105.0,2.0,24.0,Signed,81.0,0.0,0.0,BAL,tier_3,13.197969543147208,BAL,-3
1083,LG,Zac,Peerman,Zac Peerman,ARI,15,0,8,1031,False,15,6,0,12,Zac,Peerman,45.0,43.0,1.0,6.0,Signed,76.0,0.0,0.0,ARI,tier_4,7.759456838021339,ARI,-2
1097,LT,Seth,Windham,Seth Windham,CIN,12,0,8,730,False,12,1,0,12,Seth,Windham,3114.0,3112.0,2.0,1.0,Signed,71.0,0.0,0.0,CIN,tier_5,10.95890410958904,CIN,0
1107,LT,Treyvon,Yarborough,Treyvon Yarborough,GB,15,0,26,1098,False,15,19,0,12,Treyvon,Yarborough,3702.0,3700.0,4.0,19.0,Signed,85.0,0.0,0.0,GB,tier_2,23.679417122040075,GB,-9
1141,LT,Caleb,Holloway,Caleb Holloway,SF,14,0,10,1001,False,14,14,0,12,Caleb,Holloway,1976.0,1974.0,2.0,14.0,Signed,83.0,0.0,0.0,SF,tier_3,9.99000999000999,SF,4
1143,RG,Greg,Crippen,Greg Crippen,CIN,13,0,2,921,False,13,1,0,12,Greg,Crippen,1951.0,1949.0,7.0,1.0,Signed,70.0,0.0,0.0,CIN,tier_5,2.1715526601520088,CIN,1
1169,C,Ethan,Chamberlain,Ethan Chamberlain,DET,15,0,2,1045,False,15,18,0,12,Ethan,Chamberlain,41.0,39.0,2.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,1.9138755980861244,DET,0
1183,LT,Kinglsey,Suamataia,Kinglsey Suamataia,LAR,15,0,16,1017,False,15,23,0,12,Kinglsey,Suamataia,1077.0,1075.0,9.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,15.732546705998034,LAR,-3
1186,C,Luke,Matthews,Luke Matthews,PIT,12,0,0,715,False,12,28,0,12,Luke,Matthews,3295.0,3293.0,10.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,0.0,PIT,10
1187,RG,D.J.,Rogers,D.J. Rogers,LAC,15,0,5,929,False,15,7,0,12,D.J.,Rogers,901.0,899.0,4.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,5.382131324004306,LAC,-3
1196,LG,Isendre,Ahfua,Isendre Ahfua,BUF,15,0,7,1077,False,15,2,0,12,Isendre,Ahfua,2856.0,2854.0,6.0,2.0,Signed,85.0,0.0,0.0,BUF,tier_2,6.49953574744661,BUF,0
1199,RT,LaDarius,Combs,LaDarius Combs,PHI,14,0,10,750,False,14,12,0,12,LaDarius,Combs,1749.0,1747.0,1.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,13.333333333333334,PHI,-4
1212,RG,Jay,Scott,Jay Scott,TEN,15,0,1,999,False,15,29,0,12,Jay,Scott,2281.0,2279.0,3.0,29.0,Signed,85.0,0.0,0.0,TEN,tier_2,1.001001001001001,TEN,6
1244,RT,Cam,Michaels,Cam Michaels,LAR,11,0,9,802,False,15,23,0,12,Cam,Michaels,3701.0,3699.0,3.0,23.0,Signed,66.0,0.0,0.0,LAR,tier_6,11.221945137157107,LAR,-3
1253,LG,Titus,Givens,Titus Givens,TEN,14,0,6,962,False,14,29,0,12,Titus,Givens,1307.0,1305.0,3.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,6.237006237006238,TEN,1
1304,RG,Raekwon,Heyward,Raekwon Heyward,PIT,11,0,2,719,False,11,28,0,12,Raekwon,Heyward,187.0,185.0,4.0,28.0,Signed,83.0,0.0,0.0,PIT,tier_3,2.7816411682892905,PIT,1
1311,RG,Braeden,Daniels,Braeden Daniels,SEA,12,0,3,809,False,12,27,0,12,Braeden,Daniels,3294.0,3292.0,10.0,27.0,Signed,68.0,0.0,0.0,SEA,tier_6,3.708281829419036,SEA,0
1325,LG,Tom,Pace,Tom Pace,LV,15,0,9,1035,False,15,22,0,12,Tom,Pace,2168.0,2166.0,2.0,22.0,Signed,72.0,0.0,0.0,LV,tier_5,8.695652173913043,LV,-3
1330,C,Benjamin,Eppard,Benjamin Eppard,BUF,15,0,4,1021,False,15,2,0,12,Benjamin,Eppard,5.0,3.0,2.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,3.9177277179236043,BUF,-2
1345,C,Cameron,Jurgens,Cameron Jurgens,JAX,14,0,3,1006,False,14,16,0,12,Cameron,Jurgens,3273.0,3271.0,10.0,16.0,Signed,85.0,0.0,0.0,JAX,tier_2,2.982107355864811,JAX,0
1384,C,Skylar,Baker,Skylar Baker,DEN,15,0,0,1018,False,15,3,0,12,Skylar,Baker,85.0,83.0,2.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,0.0,DEN,10
1391,C,Pat,Nowak,Pat Nowak,MIA,13,0,2,774,False,13,11,0,12,Pat,Nowak,1535.0,1533.0,5.0,11.0,Signed,66.0,0.0,0.0,MIA,tier_6,2.5839793281653747,MIA,1
1397,RG,Emil,Ekiyor Jr.,Emil Ekiyor Jr.,NYJ,11,0,5,788,False,11,17,0,12,Emil,Ekiyor Jr.,3411.0,3409.0,11.0,17.0,Signed,90.0,0.0,0.0,NYJ,tier_1,6.345177664974619,NYJ,-10
1398,LG,Steven,Douglas,Steven Douglas,JAX,15,0,4,1020,False,15,16,0,12,Steven,Douglas,1072.0,1070.0,2.0,16.0,Signed,89.0,0.0,0.0,JAX,tier_2,3.9215686274509802,JAX,3
1429,C,Matt,Pierce,Matt Pierce,BAL,14,0,3,902,False,14,24,0,12,Matt,Pierce,175.0,173.0,3.0,24.0,Signed,67.0,0.0,0.0,BAL,tier_6,3.3259423503325944,BAL,0
1434,C,Harris,Sewell,Harris Sewell,CHI,15,0,2,1009,False,15,0,0,12,Harris,Sewell,1818.0,1816.0,6.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,1.9821605550049552,CHI,1
1446,RT,Braydon,Hall,Braydon Hall,PIT,15,0,9,908,False,15,28,0,12,Braydon,Hall,2855.0,2853.0,1.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,9.911894273127754,PIT,-2
1454,LG,DeVante,Stoudemire,DeVante Stoudemire,KC,15,0,4,938,False,15,8,0,12,DeVante,Stoudemire,3541.0,3539.0,1.0,8.0,Signed,69.0,0.0,0.0,KC,tier_6,4.264392324093817,KC,1
1463,LT,Julian,Armella,Julian Armella,CLE,10,0,8,706,False,10,4,0,12,Julian,Armella,2134.0,2132.0,7.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,11.3314447592068,CLE,0
1518,LG,Gabe,Blair,Gabe Blair,BAL,15,0,8,1041,False,15,24,0,12,Gabe,Blair,1230.0,1228.0,7.0,24.0,Signed,71.0,0.0,0.0,BAL,tier_5,7.684918347742555,BAL,-1
1532,LG,Quenton,Nelson,Quenton Nelson,NE,15,0,8,956,False,15,21,0,12,Quenton,Nelson,1929.0,1927.0,15.0,21.0,Signed,80.0,0.0,0.0,NE,tier_3,8.368200836820083,NE,-1
1539,C,Chauncey,Kamakea,Chauncey Kamakea,ATL,15,0,3,1139,False,15,13,0,12,Chauncey,Kamakea,236.0,234.0,6.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,2.633889376646181,ATL,1
1551,RG,Travis,Walker,Travis Walker,PHI,13,0,1,735,False,13,12,0,12,Travis,Walker,771.0,769.0,3.0,12.0,Signed,69.0,0.0,0.0,PHI,tier_6,1.3605442176870748,PHI,4
1555,RG,Donovan,Jackson,Donovan Jackson,NE,11,0,2,685,False,11,21,0,12,Donovan,Jackson,2372.0,2370.0,8.0,21.0,Signed,82.0,0.0,0.0,NE,tier_3,2.9197080291970803,NE,1
1567,LT,Nick,Gardner,Nick Gardner,PIT,15,0,16,863,False,15,28,0,12,Nick,Gardner,2140.0,2138.0,0.0,28.0,Signed,76.0,0.0,0.0,PIT,tier_4,18.53997682502897,PIT,-4
1570,LG,Jeff,Brooks,Jeff Brooks,CIN,15,0,8,1031,False,15,1,0,12,Jeff,Brooks,3600.0,3598.0,4.0,1.0,Signed,68.0,0.0,0.0,CIN,tier_6,7.759456838021339,CIN,0
1575,RG,Troy,Tatum,Troy Tatum,GB,15,0,4,1070,False,15,19,0,12,Troy,Tatum,1043.0,1041.0,4.0,19.0,Signed,70.0,0.0,0.0,GB,tier_5,3.7383177570093458,GB,-1
1624,LG,Jack,Nelson,Jack Nelson,MIN,15,0,4,993,False,15,30,0,12,Jack,Nelson,849.0,847.0,8.0,30.0,Signed,70.0,0.0,0.0,MIN,tier_5,4.028197381671702,MIN,1
1631,RT,Luke,Darby,Luke Darby,LV,15,0,7,1074,False,15,22,0,12,Luke,Darby,2177.0,2175.0,3.0,22.0,Signed,94.0,0.0,0.0,LV,tier_1,6.517690875232775,LV,1
1643,RT,Colby,Mooney,Colby Mooney,CHI,14,0,4,995,False,14,0,0,12,Colby,Mooney,3410.0,3408.0,3.0,0.0,Signed,74.0,0.0,0.0,CHI,tier_5,4.020100502512563,CHI,10
1649,LT,Jedrick,Wills Jr,Jedrick Wills Jr,NYG,14,0,9,899,False,14,15,0,12,Jedrick,Wills Jr,2878.0,2876.0,13.0,15.0,Signed,73.0,0.0,0.0,NYG,tier_5,10.011123470522802,NYG,0
1654,C,Sal,Rowe,Sal Rowe,CIN,12,0,3,880,False,12,1,0,12,Sal,Rowe,2673.0,2671.0,3.0,1.0,Signed,82.0,0.0,0.0,CIN,tier_3,3.4090909090909087,CIN,-1
1661,RT,Roy,Barrett,Roy Barrett,NE,14,0,8,885,False,14,21,0,12,Roy,Barrett,495.0,493.0,3.0,21.0,Signed,99.0,0.0,0.0,NE,tier_0,9.03954802259887,NE,-2
1675,RG,Earnest,Greene,Earnest Greene,BUF,15,0,5,1021,False,15,2,0,12,Earnest,Greene,2117.0,2115.0,7.0,2.0,Signed,78.0,0.0,0.0,BUF,tier_4,4.897159647404505,BUF,-3
1682,LG,Sioape,Vatikani,Sioape Vatikani,CLE,15,0,6,1012,False,15,4,0,12,Sioape,Vatikani,2025.0,2023.0,6.0,4.0,Signed,75.0,0.0,0.0,CLE,tier_4,5.928853754940711,CLE,0
1686,C,James,Brockermeyer,James Brockermeyer,TEN,15,0,4,1089,False,15,29,0,12,James,Brockermeyer,3737.0,3735.0,7.0,29.0,Signed,91.0,0.0,0.0,TEN,tier_1,3.6730945821854912,TEN,-2
1690,LT,Chase,Looney,Chase Looney,LAC,14,0,11,923,False,14,7,0,12,Chase,Looney,59.0,57.0,3.0,7.0,Signed,69.0,0.0,0.0,LAC,tier_6,11.91765980498375,LAC,0
1708,LT,Chris,Spencer,Chris Spencer,TEN,13,0,10,895,False,15,29,0,12,Chris,Spencer,1618.0,1616.0,1.0,29.0,Signed,70.0,0.0,0.0,TEN,tier_5,11.1731843575419,TEN,0
1717,LT,T.J.,Gibson,T.J. Gibson,CIN,15,0,14,969,False,15,1,0,12,T.J.,Gibson,327.0,325.0,1.0,1.0,Signed,69.0,0.0,0.0,CIN,tier_6,14.447884416924664,CIN,-1
1727,LT,Brian,Downs,Brian Downs,WAS,15,0,14,1029,False,15,25,0,12,Brian,Downs,804.0,802.0,2.0,25.0,Signed,71.0,0.0,0.0,WAS,tier_5,13.605442176870747,WAS,-2
1738,C,Ezra,Dotson-Oyetade,Ezra Dotson-Oyetade,CAR,10,0,4,635,False,10,20,0,12,Ezra,Dotson-Oyetade,2165.0,2163.0,9.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,6.299212598425196,CAR,-3
1763,LT,Blaine,Madden,Blaine Madden,DEN,15,0,10,1042,False,15,3,0,12,Blaine,Madden,1350.0,1348.0,1.0,3.0,Signed,69.0,0.0,0.0,DEN,tier_6,9.596928982725528,DEN,4
1770,LT,Jaheim,Franklin,Jaheim Franklin,JAX,14,0,11,988,False,14,16,0,12,Jaheim,Franklin,1252.0,1250.0,0.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,11.133603238866396,JAX,0
1791,LT,Reuben,Fatheree II,Reuben Fatheree II,HOU,14,0,11,949,False,14,31,0,12,Reuben,Fatheree II,1566.0,1564.0,8.0,31.0,Signed,93.0,0.0,0.0,HOU,tier_1,11.591148577449948,HOU,1
1806,RT,Jamaal,Jarrett,Jamaal Jarrett,SF,14,0,8,1008,False,14,14,0,12,Jamaal,Jarrett,2035.0,2033.0,6.0,14.0,Signed,71.0,0.0,0.0,SF,tier_5,7.936507936507936,SF,0
1824,RG,Josh,Fisher,Josh Fisher,CHI,14,0,2,994,False,14,0,0,12,Josh,Fisher,3023.0,3021.0,2.0,0.0,Signed,72.0,0.0,0.0,CHI,tier_5,2.012072434607646,CHI,1
1833,LT,JC,Latham,JC Latham,MIN,15,0,8,996,False,15,30,0,12,JC,Latham,1539.0,1537.0,9.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,8.032128514056224,MIN,4
