Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
485,LT,Bryan,McDaniel,Bryan McDaniel,SF,17,57,19,1230,True,17,14,0,11,Bryan,McDaniel,BryanMcDaniel_31218,1456.0,1454.0,4.0,26.0,2.0,14.0,Signed,Normal,79.0,0.0,0.0,SF,tier_4,15.447154471544716,SF,-7
497,C,Jack,Hollifield,Jack Hollifield,WAS,16,39,8,1025,True,16,25,0,11,Jack,Hollifield,JackHollifield_31,2669.0,2667.0,9.0,31.0,3.0,25.0,Signed,Normal,70.0,0.0,0.0,WAS,tier_5,7.804878048780488,WAS,-3
498,RT,Keshawn,Davila,Keshawn Davila,BAL,17,15,11,1139,True,17,24,0,11,Keshawn,Davila,KeshawnDavila_35112,175.0,173.0,0.0,22.0,1.0,24.0,Signed,Star,77.0,0.0,0.0,BAL,tier_4,9.657594381035997,BAL,-1
521,RT,D.J.,Smith-Morris,D.J. Smith-Morris,ARI,9,8,7,610,True,16,6,0,11,D.J.,Smith-Morris,D.J.Smith-Morris_32522,1543.0,1541.0,3.0,24.0,5.0,6.0,Signed,Normal,67.0,0.0,0.0,ARI,tier_6,11.475409836065573,ARI,-2
533,LG,Steven,Stogner,Steven Stogner,MIA,17,13,2,1268,True,17,11,0,11,Steven,Stogner,StevenStogner_3239,1031.0,1029.0,3.0,26.0,3.0,11.0,Signed,Normal,86.0,0.0,0.0,MIA,tier_2,1.5772870662460567,MIA,-1
557,LT,Trevor,Alexander,Trevor Alexander,KC,11,18,20,855,True,15,8,0,11,Trevor,Alexander,TrevorAlexander_31414,1039.0,1037.0,4.0,26.0,4.0,8.0,Signed,Normal,66.0,0.0,0.0,KC,tier_6,23.391812865497073,KC,-5
560,C,Cayden,Sweatt,Cayden Sweatt,LAC,14,44,1,1063,True,14,7,0,11,Cayden,Sweatt,CaydenSweatt_213,1458.0,1456.0,7.0,29.0,2.0,7.0,Signed,Normal,81.0,0.0,0.0,LAC,tier_3,0.9407337723424272,LAC,4
594,C,Tyler,Cavanaugh,Tyler Cavanaugh,GB,17,96,0,1234,True,17,19,0,11,Tyler,Cavanaugh,TylerCavanaugh_31118,3503.0,3501.0,4.0,26.0,1.0,19.0,Signed,Superstar,96.0,0.0,0.0,GB,tier_0,0.0,GB,3
648,RG,Ryan,Krueger,Ryan Krueger,JAX,17,14,4,1242,True,17,16,0,11,Ryan,Krueger,RyanKrueger_35221,519.0,517.0,0.0,22.0,2.0,16.0,Signed,Superstar,79.0,0.0,0.0,JAX,tier_4,3.2206119162640903,JAX,-1
649,LT,Kadyn,Proctor,Kadyn Proctor,PHI,13,65,7,889,True,13,12,0,11,Kadyn,Proctor,KadynProctor_111,2318.0,2316.0,9.0,30.0,1.0,12.0,Signed,Superstar,88.0,0.0,0.0,PHI,tier_2,7.874015748031496,PHI,-1
650,LT,Omarion,Brooks,Omarion Brooks,GB,5,6,5,417,True,15,19,0,11,Omarion,Brooks,OmarionBrooks_32225,938.0,936.0,3.0,24.0,2.0,19.0,Signed,Normal,67.0,0.0,0.0,GB,tier_6,11.990407673860911,GB,-2
652,LT,Hunter,Nagel,Hunter Nagel,CLE,10,16,1,668,True,10,4,0,11,Hunter,Nagel,HunterNagel_3263391,2756.0,2754.0,3.0,25.0,63.0,4.0,Signed,Normal,79.0,0.0,0.0,CLE,tier_4,1.4970059880239521,CLE,5
653,RT,Kinglsey,Suamataia,Kinglsey Suamataia,CLE,7,8,6,550,True,15,4,0,11,Kinglsey,Suamataia,KinglseySuamataia_132,3213.0,3211.0,11.0,33.0,1.0,4.0,Signed,Star,69.0,0.0,0.0,CLE,tier_6,10.90909090909091,CLE,1
655,RT,Caleb,Siech,Caleb Siech,TEN,12,15,11,706,True,12,29,0,11,Caleb,Siech,CalebSiech_63260,481.0,479.0,9.0,32.0,63.0,29.0,Signed,Normal,78.0,0.0,0.0,TEN,tier_4,15.580736543909348,TEN,-7
663,C,Emmett,Charles,Emmett Charles,IND,10,20,0,636,True,10,9,0,11,Emmett,Charles,EmmettCharles_3027,222.0,220.0,5.0,28.0,2.0,9.0,Signed,Normal,78.0,0.0,0.0,IND,tier_4,0.0,IND,10
665,C,Lucas,Mitchell,Lucas Mitchell,IND,8,24,3,553,True,15,9,0,11,Lucas,Mitchell,LucasMitchell_3354,644.0,642.0,2.0,25.0,5.0,9.0,Signed,Normal,74.0,0.0,0.0,IND,tier_5,5.424954792043399,IND,0
668,RT,Zach,McClain,Zach McClain,DEN,13,35,4,916,True,13,3,0,11,Zach,McClain,ZachMcClain_3151,3174.0,3172.0,4.0,25.0,5.0,3.0,Signed,Normal,81.0,0.0,0.0,DEN,tier_3,4.366812227074235,DEN,1
684,C,Bryce,Foster,Bryce Foster,PIT,17,7,0,564,True,17,28,0,11,Bryce,Foster,BryceFoster_35,419.0,417.0,10.0,32.0,3.0,28.0,Signed,Normal,65.0,0.0,0.0,PIT,tier_6,0.0,PIT,13
694,LG,Lucas,Pollard,Lucas Pollard,NYG,15,23,4,1128,True,15,15,0,11,Lucas,Pollard,LucasPollard_33129,1357.0,1355.0,2.0,23.0,1.0,15.0,Signed,Normal,84.0,0.0,0.0,NYG,tier_3,3.5460992907801416,NYG,-2
703,RT,Ethan,McCoy,Ethan McCoy,GB,6,3,9,520,True,15,19,0,11,Ethan,McCoy,EthanMcCoy_3536,1713.0,1711.0,0.0,22.0,3.0,19.0,Signed,Normal,68.0,0.0,0.0,GB,tier_6,17.30769230769231,GB,-5
708,C,Jeremy,Halterman,Jeremy Halterman,LAR,12,29,2,815,True,17,23,0,11,Jeremy,Halterman,JeremyHalterman_35723,612.0,610.0,0.0,22.0,7.0,23.0,Signed,Normal,63.0,0.0,0.0,LAR,tier_6,2.4539877300613497,LAR,4
709,LG,Tyler,Smith,Tyler Smith,CLE,15,17,1,1080,True,15,4,0,11,Tyler,Smith,SmithTyler_22445,2617.0,2615.0,13.0,34.0,1.0,4.0,Signed,Superstar,82.0,0.0,0.0,CLE,tier_3,0.9259259259259259,CLE,4
710,C,Andrew,Page,Andrew Page,CLE,11,42,0,817,True,11,4,0,11,Andrew,Page,AndrewPage_31,1234.0,1232.0,7.0,29.0,3.0,4.0,Signed,Superstar,91.0,0.0,0.0,CLE,tier_1,0.0,CLE,4
712,LG,Leati,Alofaituli,Leati Alofaituli,CLE,15,30,2,1013,True,15,4,0,11,Leati,Alofaituli,LeatiAlofaituli_32129,659.0,657.0,3.0,24.0,1.0,4.0,Signed,Star,87.0,0.0,0.0,CLE,tier_2,1.9743336623889436,CLE,-1
713,LT,Garrett,Armstrong,Garrett Armstrong,CLE,15,33,11,1076,True,15,4,0,11,Garrett,Armstrong,GarrettArmstrong_34129,618.0,616.0,1.0,23.0,1.0,4.0,Signed,Normal,74.0,0.0,0.0,CLE,tier_5,10.223048327137546,CLE,0
714,C,Jeremy,Jones,Jeremy Jones,CLE,7,14,5,459,True,16,4,0,11,Jeremy,Jones,JeremyJones_34229,2319.0,2317.0,1.0,24.0,2.0,4.0,Signed,Normal,73.0,0.0,0.0,CLE,tier_5,10.893246187363834,CLE,-6
778,LG,Sione,Auva'a,Sione Auva'a,NE,17,20,2,1129,True,17,21,0,11,Sione,Auva'a,SioneAuva'a_18,1873.0,1871.0,5.0,26.0,1.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,1.7714791851195748,NE,3
779,RG,Marcus,Henderson,Marcus Henderson,NE,14,12,3,998,True,14,21,0,11,Marcus,Henderson,MarcusHenderson_337,1088.0,1086.0,9.0,32.0,3.0,21.0,Signed,Star,84.0,0.0,0.0,NE,tier_3,3.006012024048096,NE,-2
793,C,Justin,Traynor,Justin Traynor,TB,14,37,2,873,True,14,5,0,11,Justin,Traynor,JustinTraynor_35219,2637.0,2635.0,0.0,21.0,2.0,5.0,Signed,Normal,76.0,0.0,0.0,TB,tier_4,2.2909507445589923,TB,2
794,RT,Blake,Jenkins,Blake Jenkins,NYJ,11,4,9,702,True,11,17,0,11,Blake,Jenkins,BlakeJenkins_33212,272.0,270.0,2.0,25.0,2.0,17.0,Signed,Normal,80.0,0.0,0.0,NYJ,tier_3,12.82051282051282,NYJ,-5
832,RT,Colton,Lang,Colton Lang,JAX,17,17,7,1235,True,17,16,0,11,Colton,Lang,ColtonLang_32512,1506.0,1504.0,3.0,25.0,5.0,16.0,Signed,Normal,76.0,0.0,0.0,JAX,tier_4,5.668016194331984,JAX,2
834,RT,George,Stevenson,George Stevenson,NYJ,5,9,3,491,True,14,17,0,11,George,Stevenson,GeorgeStevenson_32540,1704.0,1702.0,3.0,25.0,5.0,17.0,Signed,Normal,63.0,0.0,0.0,NYJ,tier_6,6.109979633401222,NYJ,4
835,RG,Raymond,Pulido,Raymond Pulido,DET,17,26,5,1261,True,17,18,0,11,Raymond,Pulido,RaymondPulido_22,3265.0,3263.0,8.0,31.0,2.0,18.0,Signed,Star,85.0,0.0,0.0,DET,tier_2,3.9651070578905627,DET,-3
836,RG,Clyde,Hackett,Clyde Hackett,DET,17,10,5,1198,True,17,18,0,11,Clyde,Hackett,ClydeHackett_3368,2091.0,2089.0,2.0,24.0,6.0,18.0,Signed,Normal,70.0,0.0,0.0,DET,tier_5,4.173622704507513,DET,0
840,RT,Shane,Freeman,Shane Freeman,LAC,9,5,4,728,True,17,7,0,11,Shane,Freeman,ShaneFreeman_34316,2693.0,2691.0,1.0,23.0,3.0,7.0,Signed,Normal,72.0,0.0,0.0,LAC,tier_5,5.4945054945054945,LAC,3
841,LG,Jordan,McCain,Jordan McCain,LAC,17,7,3,1205,True,17,7,0,11,Jordan,McCain,JordanMcCain_34313,2749.0,2747.0,1.0,24.0,3.0,7.0,Signed,Normal,76.0,0.0,0.0,LAC,tier_4,2.4896265560165975,LAC,2
843,C,Connor,Lew,Connor Lew,NYG,10,45,0,724,True,10,15,0,11,Connor,Lew,ConnorLew_118,2400.0,2398.0,8.0,30.0,1.0,15.0,Signed,Normal,82.0,0.0,0.0,NYG,tier_3,0.0,NYG,8
844,RT,Gavin,Ellis,Gavin Ellis,NYG,17,17,6,1240,True,17,15,0,11,Gavin,Ellis,GavinEllis_30328,504.0,502.0,5.0,27.0,3.0,15.0,Signed,Normal,82.0,0.0,0.0,NYG,tier_3,4.838709677419355,NYG,1
845,LT,Elijah,Pritchett,Elijah Pritchett,NYG,17,59,0,1287,True,17,15,0,11,Elijah,Pritchett,ElijahPritchett_42,2346.0,2344.0,8.0,31.0,4.0,15.0,Signed,Superstar,93.0,0.0,0.0,NYG,tier_1,0.0,NYG,4
846,C,Isacc,Olson,Isacc Olson,DAL,8,18,6,596,True,17,10,0,11,Isacc,Olson,IsaccOlson_35532,1267.0,1265.0,0.0,22.0,5.0,10.0,Signed,Normal,69.0,0.0,0.0,DAL,tier_6,10.06711409395973,DAL,-5
850,RG,Baxter,Durbin,Baxter Durbin,DAL,15,19,4,1070,True,15,10,0,11,Baxter,Durbin,BaxterDurbin_33218,287.0,285.0,2.0,23.0,2.0,10.0,Signed,Star,82.0,0.0,0.0,DAL,tier_3,3.7383177570093458,DAL,-2
856,RT,Masai,Kalawaia,Masai Kalawaia,MIA,12,9,8,791,True,12,11,0,11,Masai,Kalawaia,MasaiKalawaia_525,3634.0,3632.0,5.0,26.0,5.0,11.0,Signed,Normal,78.0,0.0,0.0,MIA,tier_4,10.11378002528445,MIA,-1
900,LT,Mason,Alexander,Mason Alexander,GB,17,87,4,1166,True,17,19,0,11,Mason,Alexander,MasonAlexander_3514,1875.0,1873.0,0.0,22.0,1.0,19.0,Signed,Star,84.0,0.0,0.0,GB,tier_3,3.4305317324185247,GB,4
902,RT,Emmett,Harper,Emmett Harper,MIN,17,19,9,1098,True,17,30,0,11,Emmett,Harper,EmmettHarper_3253,1462.0,1460.0,3.0,26.0,5.0,30.0,Signed,Normal,86.0,0.0,0.0,MIN,tier_2,8.196721311475411,MIN,-3
903,RG,Isendre,Ahfua,Isendre Ahfua,MIN,17,24,6,1140,True,17,30,0,11,Isendre,Ahfua,IsendreAhfua_110,3636.0,3634.0,7.0,29.0,1.0,30.0,Signed,Star,85.0,0.0,0.0,MIN,tier_2,5.263157894736842,MIN,-6
914,C,Lucas,Ellefson,Lucas Ellefson,NYJ,17,41,3,1246,True,17,17,0,11,Lucas,Ellefson,LucasEllefson_3534,2264.0,2262.0,0.0,22.0,3.0,17.0,Signed,Normal,73.0,0.0,0.0,NYJ,tier_5,2.407704654895666,NYJ,3
975,LG,Cordale,Poindexter,Cordale Poindexter,BAL,14,13,4,857,True,14,24,0,11,Cordale,Poindexter,CordalePoindexter_3163340,3560.0,3558.0,4.0,26.0,63.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,4.667444574095682,BAL,0
976,C,Carson,Hinzman,Carson Hinzman,BAL,7,24,1,450,True,15,24,0,11,Carson,Hinzman,CarsonHinzman_316,2001.0,1999.0,8.0,31.0,3.0,24.0,Signed,Normal,66.0,0.0,0.0,BAL,tier_6,2.2222222222222223,BAL,4
978,LT,Chauncey,Posey,Chauncey Posey,BAL,9,22,12,703,True,17,24,0,11,Chauncey,Posey,ChaunceyPosey_31332,915.0,913.0,4.0,26.0,3.0,24.0,Signed,Normal,71.0,0.0,0.0,BAL,tier_5,17.069701280227598,BAL,-6
979,RG,Kennyi,Jarrel,Kennyi Jarrel,BAL,17,9,1,1225,True,17,24,0,11,Kennyi,Jarrel,KennyiJarrel_30322,1046.0,1044.0,5.0,27.0,3.0,24.0,Signed,Normal,85.0,0.0,0.0,BAL,tier_2,0.8163265306122449,BAL,2
1034,LG,Junior,Hines,Junior Hines,TEN,17,11,5,1058,True,17,29,0,11,Junior,Hines,JuniorHines_31129,2205.0,2203.0,4.0,26.0,1.0,29.0,Signed,Normal,79.0,0.0,0.0,TEN,tier_4,4.725897920604915,TEN,-1
1035,RT,Alfonso,Charles,Alfonso Charles,MIA,6,1,2,425,True,17,11,0,11,Alfonso,Charles,AlfonsoCharles_35625,2100.0,2098.0,0.0,22.0,6.0,11.0,Signed,Normal,69.0,0.0,0.0,MIA,tier_6,4.705882352941176,MIA,4
1101,LT,Asante,Nalbone,Asante Nalbone,CIN,6,7,11,435,True,13,1,0,11,Asante,Nalbone,AsanteNalbone_33431,2024.0,2022.0,2.0,24.0,4.0,1.0,Signed,Normal,77.0,0.0,0.0,CIN,tier_4,25.28735632183908,CIN,-7
1141,RG,Mitch,Carrington,Mitch Carrington,LAR,17,13,9,1142,True,17,23,0,11,Mitch,Carrington,MitchCarrington_32615,1850.0,1848.0,3.0,25.0,6.0,23.0,Signed,Normal,75.0,0.0,0.0,LAR,tier_4,7.880910683012259,LAR,-7
1142,RT,Immanuel,Iheanacho,Immanuel Iheanacho,LAR,12,24,3,687,True,12,23,0,11,Immanuel,Iheanacho,ImmanuelIheanacho_113,2082.0,2080.0,6.0,27.0,1.0,23.0,Signed,Normal,84.0,0.0,0.0,LAR,tier_3,4.366812227074235,LAR,1
1143,C,Jackson,Powers-Johnson,Jackson Powers-Johnson,TEN,15,44,0,977,True,15,29,0,11,Jackson,Powers-Johnson,JacksonPowers-Johnson_126,884.0,882.0,10.0,33.0,1.0,29.0,Signed,Normal,76.0,0.0,0.0,TEN,tier_4,0.0,TEN,10
1146,LG,James,Johnson,James Johnson,LAR,14,12,9,959,True,17,23,0,11,James,Johnson,JamesJohnson_3463394,3368.0,3366.0,1.0,24.0,63.0,23.0,Signed,Normal,69.0,0.0,0.0,LAR,tier_6,9.384775808133472,LAR,-5
1211,RT,Roshawn,Holt,Roshawn Holt,PIT,15,8,3,998,True,15,28,0,11,Roshawn,Holt,RoshawnHolt_32113,1398.0,1396.0,3.0,24.0,1.0,28.0,Signed,Superstar,93.0,0.0,0.0,PIT,tier_1,3.006012024048096,PIT,1
1212,LT,Andrew,Thomas,Andrew Thomas,PIT,17,22,2,1130,True,17,28,0,11,Andrew,Thomas,ThomasAndrew_20964,2770.0,2768.0,15.0,36.0,1.0,28.0,Signed,Star,80.0,0.0,0.0,PIT,tier_3,1.7699115044247788,PIT,4
1243,LG,Michael,Carroll,Michael Carroll,JAX,15,37,2,1124,True,15,16,0,11,Michael,Carroll,MichaelCarroll_2929,2596.0,2594.0,6.0,28.0,2.0,16.0,Signed,Superstar,83.0,0.0,0.0,JAX,tier_3,1.779359430604982,JAX,1
1262,RT,Jared,Peterson,Jared Peterson,DET,17,12,5,1197,True,17,18,0,11,Jared,Peterson,JaredPeterson_34221,1750.0,1748.0,1.0,23.0,2.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,4.177109440267335,DET,2
