Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
57,QB,Davis,Stark,Davis Stark,LAC,0,0,0,0,0,0,33,0,True,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,4,0,0,7,0,Davis,Stark,DavisStark_3363233,2112.0,2110.0,2.0,24.0,63.0,7.0,Signed,Normal,58.0,0.0,0.0,LAC,tier_6,0.0,,0.0,0.0,0.0,,
76,WR,Orlando,Flynn,Orlando Flynn,DEN,11,0,1,0,413,29,686,128,True,0,5,0,0,38,0,0,11,4,0,0,0,0,0,0,2,17,17,1,3,0,Orlando,Flynn,OrlandoFlynn_30530,1588.0,1586.0,5.0,27.0,5.0,3.0,Signed,Normal,72.0,0.0,0.0,DEN,tier_5,618.0758017492711,1517.4418604651164,0.11764705882352941,2.9154518950437316,0.10735638159604886,DEN,-3.0
77,HB,J'Shawn,Gaffney Jr,J'Shawn Gaffney Jr,DEN,862,0,0,415,323,23,635,273,True,0,175,0,0,29,0,5,11,41,0,49,0,0,0,0,3,15,15,4,3,4,J'Shawn,Gaffney Jr,J'ShawnGaffney Jr_34232,1374.0,1372.0,1.0,22.0,2.0,3.0,Signed,Normal,81.0,0.0,0.0,DEN,tier_3,1866.1417322834645,1505.1470588235295,0.4666666666666667,11.023622047244094,0.09515639892556972,DEN,-1.0
81,QB,Drayton,Kerr,Drayton Kerr,PHI,0,0,0,0,0,0,2,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,12,0,Drayton,Kerr,DraytonKerr_3563409,2313.0,2311.0,0.0,22.0,63.0,12.0,Signed,Normal,61.0,4.0,0.0,PHI,tier_6,0.0,,0.0,0.0,0.0,,
84,HB,Tyler,Burke,Tyler Burke,PHI,522,0,0,244,74,20,340,81,True,0,100,0,0,7,0,2,11,36,0,27,0,0,0,0,1,17,2,0,12,4,Tyler,Burke,TylerBurke_35426,3034.0,3032.0,0.0,22.0,4.0,12.0,Signed,Normal,74.0,0.0,0.0,PHI,tier_5,1752.9411764705883,1567.2897196261683,0.29411764705882354,14.705882352941176,0.01989782199515999,PHI,5.0
91,HB,Justin,Broyles,Justin Broyles,WAS,680,0,2,252,520,31,811,432,True,0,215,0,0,66,0,2,11,32,0,35,0,0,0,0,4,16,16,9,25,2,Justin,Broyles,JustinBroyles_33534,1026.0,1024.0,2.0,25.0,5.0,25.0,Signed,Normal,77.0,0.0,0.0,WAS,tier_4,1479.6547472256473,1003.55871886121,0.375,7.398273736128237,0.12957317073170732,WAS,-9.0
93,HB,Sharrif,Barnes,Sharrif Barnes,BAL,257,0,1,73,303,47,320,223,True,0,63,0,0,30,0,0,11,18,0,10,0,0,0,0,2,15,3,3,24,5,Sharrif,Barnes,SharrifBarnes_3562,1587.0,1585.0,0.0,23.0,6.0,24.0,Signed,Normal,68.0,0.0,0.0,BAL,tier_6,1750.0,1317.741935483871,0.4666666666666667,21.875,0.08649874055415617,BAL,1.0
97,QB,Bo,Nix,Bo Nix,ARI,218,3538,0,81,0,0,1001,0,True,317,47,494,12,0,0,2,11,42,74,12,0,0,41,23,0,17,16,6,6,1,Bo,Nix,NixBo_14609,3244.0,3242.0,11.0,35.0,4.0,6.0,Signed,Normal,69.0,0.0,0.0,ARI,tier_6,217.7822177822178,1391.4893617021276,0.058823529411764705,0.999000999000999,0.0,,
99,QB,Drake,Maye,Drake Maye,ATL,0,0,0,0,0,0,125,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,17,0,0,13,0,Drake,Maye,MayeDrake_14501,3199.0,3197.0,11.0,33.0,1.0,13.0,Signed,Normal,65.0,0.0,0.0,ATL,tier_6,0.0,,0.0,0.0,0.0,,
111,QB,Austin,Mack,Austin Mack,CAR,0,0,0,0,0,0,10,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,20,0,Austin,Mack,AustinMack_327,3589.0,3587.0,7.0,30.0,3.0,20.0,Signed,Normal,61.0,0.0,0.0,CAR,tier_6,0.0,,0.0,0.0,0.0,,
114,TE,Kaleb,Edwards,Kaleb Edwards,BUF,0,0,1,0,161,31,716,55,True,0,0,0,0,22,0,0,11,0,0,1,0,0,0,0,2,17,7,0,2,0,Kaleb,Edwards,KalebEdwards_29530,2107.0,2105.0,6.0,28.0,5.0,2.0,Signed,Normal,72.0,0.0,0.0,BUF,tier_5,224.86033519553072,1097.7272727272727,0.11764705882352941,2.793296089385475,0.050836754025892016,BUF,-4.0
115,HB,Cobey,Borden,Cobey Borden,NO,756,0,0,374,106,36,357,61,True,0,170,0,0,8,0,4,11,39,0,37,0,0,0,0,0,11,11,0,26,7,Cobey,Borden,CobeyBorden_32317,1056.0,1054.0,3.0,24.0,3.0,26.0,Signed,Normal,77.0,0.0,0.0,NO,tier_4,2414.565826330532,1363.4831460674159,0.6363636363636364,19.607843137254903,0.04809694122671222,NO,3.0
116,TE,Ryan,Tiller,Ryan Tiller,BUF,0,0,1,0,297,43,833,87,True,0,0,0,0,32,0,0,11,0,0,0,0,0,0,0,3,17,10,0,2,0,Ryan,Tiller,RyanTiller_35414,1407.0,1405.0,0.0,23.0,4.0,2.0,Signed,Normal,73.0,0.0,0.0,BUF,tier_5,356.54261704681875,1392.1875,0.17647058823529413,3.601440576230492,0.0937796021471424,BUF,0.0
118,QB,Eli,Herman,Eli Herman,BUF,6,391,0,0,0,0,249,0,True,26,5,43,0,0,0,0,11,2,60,0,0,0,7,3,0,17,0,1,2,0,Eli,Herman,EliHerman_35418,3160.0,3158.0,0.0,22.0,4.0,2.0,Signed,Normal,67.0,0.0,0.0,BUF,tier_6,24.096385542168676,360.0,0.0,0.0,0.0,,
123,QB,Jason,Simmons,Jason Simmons,KC,0,0,0,0,17,17,33,4,True,0,0,0,0,1,0,0,11,0,0,2,0,0,0,0,0,3,0,0,8,0,Jason,Simmons,JasonSimmons_3163226,3586.0,3584.0,4.0,26.0,63.0,8.0,Signed,Normal,63.0,0.0,0.0,KC,tier_6,515.1515151515151,2550.0,0.0,0.0,0.02861952861952862,,
154,TE,Nyles,Choice,Nyles Choice,BAL,0,0,11,0,523,71,898,295,True,0,0,0,0,46,0,0,11,0,0,3,0,0,0,0,5,15,13,0,24,0,Nyles,Choice,NylesChoice_3363421,42.0,40.0,2.0,25.0,63.0,24.0,Signed,Normal,69.0,0.0,0.0,BAL,tier_6,582.4053452115812,1705.4347826086957,0.3333333333333333,5.567928730512249,0.14930310663308144,BAL,9.0
157,WR,Josh,McKenzie,Josh McKenzie,LAR,10,0,13,0,598,46,876,160,True,0,5,0,0,52,0,0,11,4,0,1,0,0,0,0,0,17,17,0,23,0,Josh,McKenzie,JoshMcKenzie_31124,1264.0,1262.0,4.0,26.0,1.0,23.0,Signed,Star,81.0,0.0,0.0,LAR,tier_3,694.0639269406392,1626.3157894736844,0.0,0.0,0.19491525423728814,LAR,-5.0
171,QB,Tre,Simmons,Tre Simmons,TB,195,4264,0,58,0,0,1078,0,True,376,49,553,13,0,0,1,11,46,77,6,0,0,50,28,0,17,17,3,5,3,Tre,Simmons,TreSimmons_3313,1792.0,1790.0,2.0,24.0,1.0,5.0,Signed,Normal,74.0,0.0,0.0,TB,tier_5,180.89053803339516,1193.8775510204082,0.17647058823529413,2.782931354359926,0.0,,
190,HB,David,Reddick,David Reddick,NYJ,398,0,1,144,72,17,479,87,True,0,120,0,0,11,0,1,11,32,0,16,0,0,0,0,1,17,0,1,17,6,David,Reddick,DavidReddick_34420,3441.0,3439.0,1.0,22.0,4.0,17.0,Signed,Star,73.0,0.0,0.0,NYJ,tier_5,981.2108559498956,993.8931297709923,0.4117647058823529,14.613778705636742,0.01723725161599234,NYJ,-4.0
220,QB,Arch,Manning,Arch Manning,MIA,277,3643,0,170,0,0,1103,0,True,342,48,548,9,0,0,5,11,58,67,17,0,0,50,21,0,17,17,2,11,3,Arch,Manning,ArchManning_11,1667.0,1665.0,8.0,30.0,1.0,11.0,Signed,Superstar,82.0,0.0,0.0,MIA,tier_3,251.13327289211242,1731.25,0.17647058823529413,2.7198549410698094,0.0,,
221,WR,Kaliq,Lockett,Kaliq Lockett,MIA,19,0,5,0,654,47,923,191,True,0,6,0,0,56,0,0,11,4,0,0,0,0,0,0,6,17,17,0,11,0,Kaliq,Lockett,KaliqLockett_2916,2572.0,2570.0,6.0,28.0,1.0,11.0,Signed,XFactor,86.0,0.0,0.0,MIA,tier_2,729.1440953412784,1674.1935483870968,0.35294117647058826,6.500541711809317,0.17952237167169915,MIA,-4.0
237,QB,Ryder,Lyons,Ryder Lyons,WAS,13,850,0,0,0,0,302,0,True,68,10,114,3,0,0,0,11,4,84,0,0,0,10,5,0,17,3,2,25,0,Ryder,Lyons,RyderLyons_29210,2532.0,2530.0,6.0,27.0,2.0,25.0,Signed,Normal,66.0,0.0,0.0,WAS,tier_6,43.04635761589404,390.0,0.0,0.0,0.0,,
239,WR,Dontrell,Kitchens Jr,Dontrell Kitchens Jr,WAS,0,0,4,0,1000,52,867,206,True,0,0,0,0,73,0,0,11,0,0,0,0,0,0,0,4,17,17,2,25,0,Dontrell,Kitchens Jr,DontrellKitchens Jr_3513,1884.0,1882.0,0.0,22.0,1.0,25.0,Signed,Normal,80.0,0.0,0.0,WAS,tier_3,1153.4025374855826,2054.794520547945,0.23529411764705882,4.61361014994233,0.23452157598499063,WAS,2.0
254,TE,Connor,Hillman,Connor Hillman,NYG,0,0,5,0,334,50,1071,106,True,0,0,0,0,31,0,0,11,0,0,0,0,0,0,0,1,17,14,1,15,0,Connor,Hillman,ConnorHillman_3463247,3177.0,3175.0,1.0,25.0,63.0,15.0,Signed,Normal,68.0,0.0,0.0,NYG,tier_6,311.85807656395895,1616.1290322580644,0.058823529411764705,0.9337068160597572,0.09002695417789758,NYG,-2.0
255,QB,River,Veltkamp,River Veltkamp,NYG,0,0,0,0,0,0,36,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,15,0,River,Veltkamp,RiverVeltkamp_3456,583.0,581.0,1.0,23.0,5.0,15.0,Signed,Normal,65.0,0.0,0.0,NYG,tier_6,0.0,,0.0,0.0,0.0,,
256,WR,Johntay,Cook II,Johntay Cook II,NYG,11,0,6,0,1256,51,998,552,True,0,4,0,0,100,0,0,11,3,0,0,0,0,0,0,3,16,16,1,15,0,Johntay,Cook II,JohntayCook II_125,715.0,713.0,9.0,30.0,1.0,15.0,Signed,Star,87.0,0.0,0.0,NYG,tier_2,1269.5390781563128,1843.2692307692307,0.1875,3.006012024048096,0.3597035040431267,NYG,2.0
261,QB,Kayin,Gardener,Kayin Gardener,GB,4,202,0,0,0,0,188,0,True,21,3,34,1,0,0,0,11,3,28,0,0,0,2,0,0,17,0,0,19,0,Kayin,Gardener,KayinGardener_32428,1342.0,1340.0,3.0,26.0,4.0,19.0,Signed,Normal,67.0,0.0,0.0,GB,tier_6,21.27659574468085,400.0,0.0,0.0,0.0,,
262,WR,Tyler,Brooks,Tyler Brooks,GB,0,0,6,0,896,49,873,240,True,0,0,0,0,80,0,0,11,0,0,0,0,0,0,0,1,17,17,4,19,0,Tyler,Brooks,TylerBrooks_33125,1877.0,1875.0,2.0,23.0,1.0,19.0,Signed,Normal,79.0,0.0,0.0,GB,tier_4,1026.3459335624284,1680.0,0.058823529411764705,1.1454753722794961,0.22968469623173543,GB,-1.0
263,TE,Zach,McMullens,Zach McMullens,GB,0,0,4,0,340,23,1037,164,True,0,0,0,0,47,0,0,11,0,0,0,0,0,0,0,1,17,17,1,19,0,Zach,McMullens,ZachMcMullens_33226,1265.0,1263.0,2.0,25.0,2.0,19.0,Signed,Normal,71.0,0.0,0.0,GB,tier_5,327.86885245901635,1085.1063829787233,0.058823529411764705,0.9643201542912248,0.08715713919507818,GB,-4.0
265,QB,Maverick,Herbert,Maverick Herbert,CIN,225,2870,0,149,0,0,734,0,True,262,36,404,15,0,0,3,11,54,48,16,0,0,29,22,0,16,10,4,1,0,Maverick,Herbert,MaverickHerbert_35521,1511.0,1509.0,0.0,22.0,5.0,1.0,Signed,Normal,64.0,0.0,0.0,CIN,tier_6,306.5395095367847,1875.0,0.0,0.0,0.0,,
270,WR,De'Angelo,Booker,De'Angelo Booker,ATL,18,0,4,0,1294,46,907,292,True,0,5,0,0,90,0,0,11,5,0,0,0,0,0,0,6,17,17,1,13,0,De'Angelo,Booker,De'AngeloBooker_30413,592.0,590.0,5.0,28.0,4.0,13.0,Signed,Normal,85.0,0.0,0.0,ATL,tier_2,1446.527012127894,2100.0,0.35294117647058826,6.615214994487321,0.33018627200816536,ATL,3.0
279,TE,Pearce,Spurlin III,Pearce Spurlin III,TEN,0,0,5,0,769,37,950,308,True,0,0,0,0,75,0,0,11,0,0,7,0,0,0,0,2,17,17,3,29,0,Pearce,Spurlin III,PearceSpurlin III_115,2333.0,2331.0,8.0,29.0,1.0,29.0,Signed,Superstar,86.0,0.0,0.0,TEN,tier_2,809.4736842105264,1538.0,0.11764705882352941,2.1052631578947367,0.21225503726193762,TEN,0.0
293,TE,Brayden,Winslow,Brayden Winslow,PHI,0,0,5,0,455,39,915,173,True,0,0,0,0,50,0,0,11,0,0,2,0,0,0,0,2,15,15,2,12,0,Brayden,Winslow,BraydenWinslow_30312,1776.0,1774.0,5.0,27.0,3.0,12.0,Signed,Star,77.0,0.0,0.0,PHI,tier_4,497.26775956284155,1365.0,0.13333333333333333,2.185792349726776,0.13865734516447073,PHI,-3.0
296,QB,Conner,Weigman,Conner Weigman,MIN,0,0,0,0,0,0,92,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,17,0,0,30,0,Conner,Weigman,ConnerWeigman_18,3016.0,3014.0,9.0,31.0,1.0,30.0,Signed,Normal,65.0,0.0,0.0,MIN,tier_6,0.0,,0.0,0.0,0.0,,
297,WR,Jackson,Lacy,Jackson Lacy,HOU,7,0,2,0,804,53,877,229,True,0,2,0,0,67,0,0,11,4,0,0,0,0,0,0,3,15,15,0,31,0,Jackson,Lacy,JacksonLacy_31211,1025.0,1023.0,4.0,26.0,2.0,31.0,Signed,XFactor,93.0,0.0,0.0,HOU,tier_1,924.7434435575826,1778.2608695652173,0.2,3.4207525655644244,0.28062827225130893,HOU,-4.0
298,TE,Sam,Watts,Sam Watts,HOU,0,0,0,0,324,19,755,150,True,0,0,0,0,40,0,0,11,0,0,2,0,0,0,0,4,17,6,1,31,0,Sam,Watts,SamWatts_3236,1023.0,1021.0,3.0,25.0,3.0,31.0,Signed,Normal,70.0,0.0,0.0,HOU,tier_5,429.1390728476821,1215.0,0.23529411764705882,5.298013245033113,0.09978441638435478,HOU,3.0
302,TE,Brock,Bowers,Brock Bowers,LAC,0,0,4,0,956,45,1033,343,True,0,0,0,0,84,0,0,11,0,0,0,0,0,0,0,4,17,17,2,7,0,Brock,Bowers,BowersBrock_14678,3204.0,3202.0,11.0,32.0,1.0,7.0,Signed,XFactor,92.0,0.0,0.0,LAC,tier_1,925.459825750242,1707.142857142857,0.23529411764705882,3.872216844143272,0.2299735386095742,LAC,1.0
307,TE,Shemar,Johnson,Shemar Johnson,DAL,0,0,3,0,564,32,1034,259,True,0,0,0,0,61,0,0,11,0,0,3,0,0,0,0,2,17,17,4,10,0,Shemar,Johnson,ShemarJohnson_35232,1272.0,1270.0,0.0,22.0,2.0,10.0,Signed,Star,75.0,0.0,0.0,DAL,tier_4,545.4545454545454,1386.8852459016393,0.11764705882352941,1.9342359767891684,0.15727830451756833,DAL,-2.0
308,QB,Patrick,Mahomes,Patrick Mahomes,DAL,93,3106,0,58,0,0,957,0,True,282,32,453,4,0,0,2,11,39,58,5,0,0,30,20,0,16,16,6,10,1,Patrick,Mahomes,MahomesIIPatrick_12635,1790.0,1788.0,18.0,39.0,1.0,10.0,Signed,XFactor,86.0,0.0,0.0,DAL,tier_2,97.17868338557993,871.875,0.0625,1.0449320794148382,0.0,,
310,HB,Addison,Sullivan,Addison Sullivan,DAL,830,0,1,343,65,39,408,69,True,0,171,0,0,6,0,2,11,38,0,41,0,0,0,0,1,15,4,0,10,11,Addison,Sullivan,AddisonSullivan_31412,3451.0,3449.0,4.0,25.0,4.0,10.0,Signed,Star,79.0,0.0,0.0,DAL,tier_4,2193.6274509803925,1461.864406779661,0.8,29.41176470588235,0.020542851831195388,DAL,5.0
311,TE,Josh,Schafer,Josh Schafer,DAL,0,0,2,0,182,19,528,66,True,0,0,0,0,23,0,0,11,0,0,0,0,0,0,0,2,17,0,0,10,0,Josh,Schafer,JoshSchafer_34511,458.0,456.0,1.0,24.0,5.0,10.0,Signed,Normal,68.0,0.0,0.0,DAL,tier_6,344.69696969696975,1186.9565217391303,0.11764705882352941,3.787878787878788,0.05075292805354155,DAL,3.0
312,WR,Trevor,Williams,Trevor Williams,DAL,0,0,3,0,637,47,770,182,True,0,0,0,0,50,0,0,11,0,0,0,0,0,0,0,5,15,15,1,10,0,Trevor,Williams,TrevorWilliams_34211,766.0,764.0,1.0,22.0,2.0,10.0,Signed,Normal,84.0,0.0,0.0,DAL,tier_3,827.2727272727273,1911.0,0.3333333333333333,6.493506493506494,0.20131994794571484,DAL,1.0
317,QB,Malachi,Nelson,Malachi Nelson,JAX,0,0,0,0,0,0,128,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,17,1,0,16,0,Malachi,Nelson,MalachiNelson_132,285.0,283.0,9.0,31.0,1.0,16.0,Signed,Normal,66.0,0.0,0.0,JAX,tier_6,0.0,,0.0,0.0,0.0,,
318,TE,Tracey,Clayton,Tracey Clayton,MIA,2,0,1,0,195,50,718,71,True,0,2,0,0,23,0,0,11,3,0,0,0,0,0,0,0,17,0,0,11,0,Tracey,Clayton,TraceyClayton_33415,2255.0,2253.0,2.0,23.0,4.0,11.0,Signed,Normal,71.0,0.0,0.0,MIA,tier_5,274.3732590529248,1194.0,0.0,0.0,0.05352731265440571,MIA,-6.0
319,QB,Jake,Bowman,Jake Bowman,MIA,0,0,0,0,0,0,50,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,11,0,Jake,Bowman,JakeBowman_32624,1695.0,1693.0,3.0,26.0,6.0,11.0,Signed,Normal,60.0,0.0,0.0,MIA,tier_6,0.0,,0.0,0.0,0.0,,
320,QB,Riley,Madson,Riley Madson,MIA,0,0,0,0,0,0,139,0,True,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,17,0,0,11,0,Riley,Madson,RileyMadson_34428,969.0,967.0,1.0,24.0,4.0,11.0,Signed,Normal,65.0,0.0,0.0,MIA,tier_6,0.0,,0.0,0.0,0.0,,
321,HB,Trent,Alexander,Trent Alexander,MIA,843,0,1,325,404,22,741,412,True,0,229,0,0,59,0,2,11,44,0,45,0,0,0,0,0,17,17,2,11,6,Trent,Alexander,TrentAlexander_34514,505.0,503.0,1.0,24.0,5.0,11.0,Signed,Normal,75.0,0.0,0.0,MIA,tier_4,1682.8609986504723,1088.5416666666667,0.35294117647058826,8.097165991902834,0.1108976118583585,MIA,-6.0
333,QB,Bryce,Underwood,Bryce Underwood,CLE,489,4128,0,306,0,0,1145,0,True,361,72,544,11,0,0,8,11,50,77,31,0,0,39,26,0,17,17,6,4,3,Bryce,Underwood,BryceUnderwood_11,274.0,272.0,7.0,28.0,1.0,4.0,Signed,XFactor,92.0,0.0,0.0,CLE,tier_1,427.07423580786025,2037.5,0.17647058823529413,2.6200873362445414,0.0,,
350,HB,Quinshon,Judkins,Quinshon Judkins,DET,577,0,0,324,127,43,423,91,True,0,120,0,0,12,0,2,11,28,0,34,0,0,0,0,2,17,1,1,18,8,Quinshon,Judkins,QuinshonJudkins_124,1017.0,1015.0,10.0,31.0,1.0,18.0,Signed,Star,74.0,0.0,0.0,DET,tier_5,1664.3026004728133,1455.6818181818182,0.5882352941176471,23.64066193853428,0.03207070707070707,DET,5.0
381,TE,Trevor,Williams,Trevor Williams,IND,0,0,3,0,283,48,691,151,True,0,0,0,0,26,0,0,11,0,0,2,0,0,0,0,4,17,3,0,9,0,Trevor,Williams,TrevorWilliams_3334,147.0,145.0,2.0,25.0,3.0,9.0,Signed,Normal,70.0,0.0,0.0,IND,tier_5,409.55137481910276,1632.6923076923078,0.23529411764705882,5.788712011577424,0.09789000345901072,IND,3.0
387,HB,Jayvon,Blaylock,Jayvon Blaylock,MIN,886,0,0,443,97,35,406,104,True,0,178,0,0,8,0,6,11,34,0,49,0,0,0,0,0,11,11,0,30,13,Jayvon,Blaylock,JayvonBlaylock_31413,803.0,801.0,4.0,24.0,4.0,30.0,Signed,Superstar,84.0,0.0,0.0,MIN,tier_3,2421.1822660098524,1507.258064516129,1.1818181818181819,32.01970443349754,0.0453034424022638,MIN,8.0
401,TE,Shareef,Mabry,Shareef Mabry,CAR,0,0,1,0,443,42,1052,159,True,0,0,0,0,49,0,0,11,0,0,0,0,0,0,0,4,17,17,1,20,0,Shareef,Mabry,ShareefMabry_3063428,558.0,556.0,5.0,27.0,63.0,20.0,Signed,Normal,77.0,0.0,0.0,CAR,tier_4,421.10266159695817,1356.1224489795918,0.23529411764705882,3.802281368821293,0.11722677957131517,CAR,-1.0
402,HB,Matrell,Carter,Matrell Carter,SF,642,0,0,321,160,27,449,136,True,0,134,0,0,17,0,5,11,34,0,36,0,0,0,0,1,17,3,1,14,13,Matrell,Carter,MatrellCarter_31527,166.0,164.0,4.0,27.0,5.0,14.0,Signed,Normal,73.0,0.0,0.0,SF,tier_5,1786.1915367483296,1434.4370860927152,0.8235294117647058,31.180400890868597,0.03863801014247766,SF,7.0
