FullName,Position,TeamName,SkillPointDef
Kai Searcy,CB,DAL,2
Kainoa Winston,FS,GB,-4
Kaleb Elarms-Orr,ROLB,LV,-2
Kaleem Thomas,DT,CAR,1
Kamal Brooks,CB,GB,1
Kamarion Franklin,DT,WAS,-5
Kameron Weldon Jr,LOLB,GB,1
Kamran Jenkins,LOLB,IND,11
Karamba Kaba,CB,PIT,5
Kareem Burnett,DT,HOU,-3
Kaseem Calloway,DT,SEA,1
Kasey Gibson,LOLB,BAL,5
Kasey Irwin,CB,PHI,-4
KeMari Dunbar,DT,BAL,7
Kealen Singleton,CB,IND,1
Keanon Hyde,RE,GB,5
Keelan Atkinson,DT,CAR,1
Keelene Valentine,RE,CAR,-3
Keilan Roberts,RE,DEN,4
Keith Fiore,LOLB,NYJ,-1
Kelon Godwin,ROLB,IND,11
Kelvin Womack,RE,IND,3
Kendarius Reddick,FS,LAC,-3
Kennedy McDowell,ROLB,DET,0
Kenneth Stanton,FS,NO,2
Kenny Wimbley,RE,LAC,-3
Keon Young,SS,CHI,2
Keona Woodyard,DT,NE,-4
Kevin Haynes,FS,MIA,7
Kevin Huff,RE,KC,1
Kevin Peterson,SS,DAL,1
Kevin Robertson,CB,CLE,-2
Khadrel Strickland,SS,IND,-4
Khamari Terra,DT,CLE,0
Kirk Addison,CB,KC,1
Klay Cooks,RE,CAR,-4
Kobe Kibo,SS,NYJ,1
Koi Perich,SS,LAC,1
Korey Ramsey,MLB,CLE,6
Kurtis Stoutmire,FS,LV,-2
Kyle Coleman,LE,DEN,-1
Kyle Spellman,ROLB,PHI,2
Kyren Condoll,CB,PIT,-1
Kyrie Wallace,CB,TB,3
L'Dell Hambrick,SS,SEA,-3
LT Overton,LE,SF,6
LaDarius Richards,FS,PHI,-6
LaMarion Slater,RE,PHI,-4
Lagonza Hayward,SS,WAS,-2
Landon Hoskins,LE,DAL,-3
Lardaruis Thomas-Jones,SS,LV,4
Latrell McNeil,DT,BAL,-2
LeBron James,LE,SF,7
LeBron McKee,DT,ATL,-2
LeVar Waynes Jr,CB,LAR,0
Liam Kyle,SS,DEN,-1
Lloyd Cooper,MLB,TB,-3
Lloyd Neal,DT,WAS,-5
Lonnie McAllister,CB,GB,2
Luke Edmonds,ROLB,NO,8
M'lyke McCree,RE,GB,3
M.J. Jackson,CB,CIN,0
Ma'khi Jones,FS,MIA,-1
Maclin Newman,ROLB,SEA,-5
Madden Faraimo,MLB,HOU,-4
Makari Keenan,LOLB,CHI,8
Malachi Hood,ROLB,DEN,5
Malaki Starks,FS,GB,-2
Malik Autry,DT,IND,5
Malik James,CB,DAL,-1
Malik Meeks,MLB,ARI,2
Malik Wright,SS,ATL,-3
Maliki Su'a-Filo,ROLB,CHI,-4
Manny Lewis,MLB,SF,-4
Mantrez Walker,LOLB,KC,-1
Manu Almas,FS,LAR,2
Marcelis Foster,LE,WAS,2
Marcus Allen,CB,CAR,3
Marcus Bynes,LOLB,LV,3
Marcus Franklin,ROLB,ARI,-8
Marcus Gresham,CB,NYJ,-1
Marcus Harris,RE,LAC,-3
Marcus Idowu,CB,JAX,-2
Marcus Means,CB,CLE,9
Marcus Smith,LE,TEN,1
Marcus Washington,CB,BAL,-1
Mario Noel-Fowler,CB,LAC,1
Marion Bayless,LE,JAX,9
Marion McDonald,DT,DET,0
Markus Hardwick,SS,CIN,4
Marlon Ndiaye,LE,LAR,-3
Marquel Harris,ROLB,DEN,13
Marquis Bernard,CB,LV,0
Mason Burke,MLB,TB,-1
Matayo Uiagalelei,LE,MIN,-4
Matt Callahan,RE,PHI,3
Matt Callaway,LE,NO,-5
Matt Dobbins,FS,MIN,5
Matt Gentry,RE,ARI,1
Matt Pittman,CB,LAC,-5
Matt Singh,LOLB,MIA,-3
Matt Waters,CB,TB,-2
Matt Wilkins,SS,DEN,7
Matthew McDougle,CB,TB,2
Matthew Simpson,DT,NYJ,-5
Matthew Yarborough,FS,CLE,-2
Maurice Burgess,RE,ARI,-4
Max Edwards,LE,DEN,-2
Max Roseman,LOLB,NYJ,-2
Micah Branch,CB,HOU,-5
Michael Copeland,RE,SF,0
Michael Gaffney,RE,BAL,-1
Michael Willis,CB,CAR,-2
Mickey Vaccarello,MLB,MIA,4
Mike Conway,SS,PIT,9
Mike Lennon,CB,DAL,5
Mo Benton,DT,LV,2
Monte Posey,DT,BUF,-2
Montell Wilkins,DT,GB,-2
Moses Walker,MLB,DAL,4
Myles Ross,DT,LAR,-2
Mytorian Wright,MLB,BUF,3
Na'eem Lattimore,LE,NYJ,-3
Na'eem Offord,CB,IND,2
Najee Okpokowuruk,CB,NO,-1
Nasir Johnson,DT,GB,-4
Nate Alden,CB,KC,-2
Nate Blaylock,LE,KC,-3
Nate Favors,CB,CHI,2
Nathan Whiteside,CB,NYJ,9
Nathaniel Burgess,SS,HOU,3
Nazair Drummond,CB,DAL,4
Nick Burroughs,DT,CIN,-7
Nick Hawker,SS,SF,3
Nick Rivers,ROLB,KC,3
Nick Steen,ROLB,PHI,3
Nick Warner,MLB,CIN,4
Nikai McCoy,DT,TB,-2
Niles Parry,FS,LAC,2
Nolan Welch,RE,DAL,8
Ovie Benshaw,CB,BAL,-1
Parker Caldwell,ROLB,JAX,-2
Patrick Cleary,RE,NO,2
Patrick Godwin,LE,NE,-1
Percy Samuels,CB,NO,4
Pete Moore,DT,CHI,-4
Peter Woods,DT,LV,-2
Peyton Waters,SS,LAR,-1
Phillip Williams,SS,PHI,4
Pono Mahi'ai,FS,NYG,8
Quincey Avery,CB,HOU,-1
Quincey Foster,CB,LAR,1
Quincy Callahan,LE,DEN,7
Quincy Jones Jr,LE,BAL,2
Quincy Thurman,LOLB,NE,5
Quindario Milner,DT,PHI,0
Quinn Rafano,RE,NYG,-3
Quinton Davis Jr,MLB,MIN,-1
Raiden Auva'a,ROLB,ATL,2
Randy Sutton,SS,BAL,-1
Raphael Jacobs III,LOLB,BUF,-1
Rashaan Hall-Brisker,SS,JAX,-1
Rashaud Burnett,LOLB,ATL,-5
Rashaun Hunter,LE,CIN,-4
Rasheem Lewis,MLB,LAR,1
Ray'lyn Heyward,RE,MIA,-3
Raylen Wilson,LOLB,TEN,10
Reggie Hall,SS,BUF,1
Reggie Kilgore,LE,CLE,-1
Reid Nortman,LE,CIN,-3
River Falls,LOLB,BAL,0
Robert Coleman,ROLB,DET,2
Robert Telfer,DT,TB,-3
Rodney Dunham,LE,CLE,1
Romeo McCloud,FS,LV,-6
Ruben Moulton,LE,CAR,4
Rueben Bain Jr,LE,NE,2
Russ McCloud,DT,PIT,-1
Russell Miles,CB,TEN,-4
Ryan Goddard,MLB,CAR,-3
Ryan Yaites,FS,NYG,-1
Rykeem Booth,LE,PHI,2
Ryner Anae,LOLB,BUF,5
S'qon Polk,CB,ARI,-1
Sam Gentry,RE,SEA,-2
Sammy Brown,ROLB,NYJ,3
Sawyer Ross,RE,NE,3
Scotty Edwards,SS,LV,-2
Sean Gabriel,CB,DET,-2
Semaj Egbule,CB,PIT,4
Shamari Earls,CB,DEN,5
Shane Lee,MLB,PHI,4
Shaquille Glover,DT,GB,1
Shaquille Walford,RE,SF,-1
Sharif Denson,CB,CAR,3
Shaun Carroll,DT,LAC,-2
Shaval Peterson,CB,BAL,9
Shawn Murphy,MLB,BAL,4
Shawn Truman,DT,NO,-2
Sheridan Lewis,CB,BUF,3
Shonn Moss,SS,NYJ,3
Shuntori Beal,RE,SF,-4
Silas Hampton,ROLB,CAR,4
Smael Mondon,LOLB,WAS,4
Suntarine Perkins,LE,PIT,3
Sydir Mitchell,DT,CAR,-2
Syeed Ashmore,CB,NO,-5
TJ Chukwurah,RE,SEA,3
Ta'ita'i Kekoa,DT,NO,-4
Tackett Curtis,MLB,WAS,1
Tahj Carmichael,CB,ATL,-3
Tahj Hilton,DT,ARI,-4
Talanoa Ili,MLB,IND,-1
Tavares Reynolds,CB,SF,7
Tee Bodden,FS,CIN,1
Terrance Cadet,DT,CLE,-3
Terrance Campbell III,LE,NE,-1
Terrence Atkinson,CB,KC,1
Terrence Webster,DT,PHI,-3
Terrion Arnold,CB,CHI,7
Tevarua Fonseca,FS,IND,3
Tevin Cooper,ROLB,PIT,6
Tevin Richmond Jr,SS,TB,-4
Tevin Wilder,CB,ARI,-4
Thurman Weatherspoon,DT,SF,2
Tiquan Allen,CB,LAC,4
Tirell Felton,DT,NO,-4
Titan Davis,LE,JAX,6
Titus Lewis,CB,DEN,-2
Tory Main,MLB,CAR,4
Tramon Vincent Jr,FS,ARI,4
Travis Landry,DT,NO,-4
Travis Richardson,RE,DAL,-4
Trayvon Webber,LOLB,JAX,-9
Tre Barclay,LE,NO,-3
Tre Freeman,MLB,CHI,5
Tremaine Green,CB,PIT,5
Trent Porter,SS,CHI,-3
Trent Prince,DT,ARI,4
Trent Wesley,FS,IND,2
Trevor Pryor,RE,TB,3
Trey Spillman,CB,TB,4
Treyvon Rayford,SS,ARI,2
Troy Cooks,RE,KC,3
Tucker Cousins,LE,NO,-6
Tuli Matavao,DT,MIA,3
Turbo Saxton,CB,LV,1
Ty Cumberland,ROLB,TEN,-2
Ty Rutherford,CB,LV,1
Tyeler Blaylock,FS,HOU,2
Tyler Atkinson,MLB,PIT,6
Tyler Coleman,CB,NO,0
Tyler Davis,MLB,MIA,-6
Tyler Lambert,RE,HOU,-3
Tyler Northcutt Jr,CB,LV,-1
Tyrell Lockley Jr,LE,CHI,-2
Tyrell Stamper,FS,SF,1
Tyron Clark,SS,ARI,2
Tyrone Still,RE,LAR,3
Tyrone Thomas,RE,IND,5
Tyson Walters,LOLB,MIN,4
Tyson Wilson,LE,ATL,1
Vernon Fender,SS,DET,3
Vince Jones,DT,SF,-1
Walter Collins,LE,SEA,-2
Walter Nolen,DT,DAL,1
Warren Fairley,SS,DET,-3
Wayne Riddick,CB,TEN,-4
Wes VanBuren,DT,NYJ,2
Will Coleman,MLB,DEN,-6
Will Johnson,CB,BUF,1
William Echoles,DT,NE,3
Z'Kai Miller,FS,KC,1
Zach Webber,ROLB,LAC,4
Zachari Hayden,LE,NYG,-1
Zachary Tobe,FS,DEN,0
Zachry Harden,SS,CAR,7
Zahir Smith,LE,LAC,4
Zaire Dobbins,ROLB,CLE,-6
Zaire Franklin,DT,LAR,8
Zak Franklin,CB,NYG,0
Zamarion Johnson,CB,ARI,3
Zaquan Patterson,FS,BAL,-1
Zavier Holloway,MLB,TEN,2
Zaxel Westbrook,SS,JAX,2
Zay Borden,RE,NYG,5
Zay Gentry,CB,GB,-1
Zay Royster II,SS,KC,4
Zayden Walker,MLB,JAX,8
Zekai Saunders,MLB,CLE,-1
