FullName,Position,TeamName,SkillPointDef
Daxton Hill,FS,CIN,-1
Daylan Dotson,LE,LV,-3
Daylen Everette,CB,PIT,7
DeAgo Brumfeld,CB,CAR,-1
DeForest Buckner,DT,ATL,7
DeMarvion Overshown,MLB,NYG,0
DeShon Elliott,SS,CLE,3
Deidrick Stanley II,SS,SEA,2
Demani Richardson,SS,DAL,1
Demarcus Riddick,LOLB,DET,-3
Denver Harris,CB,GB,-1
Denzel Burke,CB,PIT,2
Denzel Ward,CB,NYG,-2
Deommodore Lenoir,CB,IND,-7
Deone Walker,DT,WAS,-2
Deontae Carter,SS,LAR,-6
Deontae Lawson,MLB,PHI,-3
Derek Stingley Jr,CB,HOU,0
Derek Williams Jr,SS,TB,1
Derion Gullette,ROLB,CLE,1
Derion Kendrick,CB,CHI,-3
Derrick Brown,DT,CAR,-4
Derrick Moore,LE,ATL,-3
Derwin James Jr,SS,CIN,2
Deshawn Holt,LOLB,SEA,-4
Deshawn Warner,LOLB,NYG,-8
Devan Houstan,DT,KC,3
Devin Brandt-Epps,DT,CHI,-2
Devin Lemear,FS,DEN,-2
Devin Lloyd,LOLB,IND,-3
Devin Moore,CB,MIA,-1
Devin Sanchez,CB,MIA,-2
Devon Witherspoon,CB,SEA,-2
Dexter Lawrence II,DT,HOU,2
Deyvid Palepale,DT,PIT,-2
Dezjhon Malone,CB,KC,2
Dezz Ricks,CB,CLE,3
Dijon Lee,CB,BAL,-2
Dishawn Misa,MLB,DET,7
Divine Deablo,MLB,IND,13
Dominick McKinley,DT,CLE,-1
Dontae Manning,CB,LAR,0
Donterry Russell,RE,CIN,-2
Drayk Bowen,ROLB,KC,3
Dre Greenlaw,ROLB,ATL,5
Drew Sanders,ROLB,LAR,8
Durante Jones,FS,PHI,5
Dylan Spencer,LE,IND,-3
Dylan Stewart,RE,NYG,0
Earl Little II,CB,NYJ,-2
Easton Mascarenas-Arnold,ROLB,DEN,3
Ed Oliver,DT,TB,5
Eddrick Houston,LE,GB,1
Edgerrin Cooper,ROLB,JAX,0
Edwin Spillman,LOLB,PHI,-9
Elijah Griffin,DT,WAS,-1
Elijah Groves,MLB,TB,-7
Elijah Jackson,CB,NYJ,6
Elijah Newby,MLB,JAX,-6
Ellis Robinson IV,CB,CLE,1
Emmanuel Forbes Jr,CB,WAS,-1
Enai White,RE,KC,1
Ennis Rakestraw Jr,CB,NE,-3
Ephesians Prysock,CB,TB,3
Eric Gentry,ROLB,TEN,-5
Ernest Jones,MLB,JAX,2
Fabian Ross,CB,NO,-2
Fabien Lovett Sr.,DT,DAL,0
Faheem Delane,FS,DAL,-3
Faletau Satuala,ROLB,MIN,-6
Fentrell Cypress II,CB,BAL,1
Foyesade Oluokun,MLB,SEA,7
Frankie Luvu,LOLB,DEN,1
Gabe Jacas,RE,CAR,-1
Gabriel Murphy,RE,BUF,4
Gaven Haselhorst,LOLB,DAL,-6
Geno Stone,FS,LAC,-6
Gentry Williams,CB,JAX,-1
Gervon Dexter,DT,SEA,-2
Greg Newsome II,CB,DET,-1
Greg Penn III,MLB,ATL,6
Greg Rousseau,LE,BUF,2
Harold Perkins,LE,TB,0
Hudson Clark,FS,MIN,9
Hunter Washington,FS,HOU,1
Ichmael Joseph,FS,DEN,9
Ify Obidegwu,CB,SF,2
Iose Epenesa,RE,CLE,-5
Isaac Smith,SS,BUF,0
Isaiah Dunson,CB,MIA,3
Isaiah Gibson,LE,NYJ,4
Isaiah Nwokobia,SS,NYJ,-4
Isaiah Simmons,MLB,BAL,2
Ivan Pace Jr,ROLB,MIN,3
J'Mond Tapp,LE,ATL,-5
JK Johnson,CB,CIN,2
JL Skinner,SS,DEN,-1
Ja'Keem Jackson,CB,IND,-2
Jaboree Antoine,CB,LAR,0
Jabrill Peppers,SS,CAR,1
Jack Campbell,MLB,DAL,6
Jack Gibbens,LOLB,TEN,-3
Jack Henderson,SS,GB,1
Jackson Bratton,LOLB,KC,-6
Jackson LaDuke,MLB,CIN,-4
Jackson Mitchell,MLB,TB,-4
Jacobe Johnson,CB,BAL,3
Jacoby Mathews,SS,NO,-1
Jaden Hicks,SS,MIA,5
Jaden McKinney,DT,NYJ,2
Jaheim Singletary,CB,LV,-3
Jahlani Tavai,ROLB,MIN,0
Jahlil Florence,CB,NYG,0
Jahlil Hurley,CB,CIN,-2
Jaire Alexander,CB,PHI,5
Jaishawn Barham,MLB,NE,4
Jalan Catalon,SS,BAL,-5
Jalen Carter,DT,SEA,1
Jalen Hargrove,DT,LAR,0
Jalen Pitre,FS,CAR,2
Jalen Thompson,LE,CIN,-1
Jalen Woods,ROLB,DEN,0
Jalil Martin,CB,IND,2
Jalon Kilgore,SS,DET,-6
Jamari Lyons,DT,GB,-3
Jamarie Wiggins,FS,ARI,4
Jameial Lyons,LE,CIN,-5
Jameian Buxton,DT,CHI,15
James Pearce Jr.,RE,CAR,2
James Williams,SS,LV,-1
Jamier Johnson,CB,WAS,2
Jamin Davis,ROLB,NYG,-2
Jared Smith,LE,BAL,-1
Jarvis Brownlee Jr.,CB,MIN,2
Jason Henderson,MLB,MIA,1
Javien Toviano,CB,DAL,0
Javion Hilson,RE,BAL,-6
Javon Bullard,FS,TB,0
Jaycee Horn,CB,CAR,-1
Jayden Montgomery,MLB,NYG,-1
Jaydon Hood,ROLB,CHI,-6
Jaylan Ford,MLB,CLE,4
Jaylen Harrell,LE,ARI,4
Jaylen Mbakwe,CB,NE,-2
Jaylen Reed,FS,SF,-1
Jaylen Sneed,LOLB,SEA,-2
Jaylin Davies,CB,NYG,-2
Jaylin Simpson,FS,CIN,7
Jaylon Braxton,CB,ATL,-3
Jaylon Guilbeau,CB,ATL,1
Jaylon Johnson,CB,CHI,-3
Jayshawn Ross,RE,MIN,3
Jayvon Thomas,CB,TEN,2
Jeffery Simmons,DT,TEN,5
Jeffrey Bassa,MLB,CHI,3
Jeffrey M'ba,DT,MIN,2
Jer'Zhan Newton,DT,NYG,-3
Jeremiah Alexander,RE,LAR,-1
Jeremiah Cooper,FS,ARI,-5
Jeremiah Moses,CB,ATL,-5
Jeremiah Owusu-Koramoah,ROLB,CLE,-3
Jeremiah Trotter Jr.,LOLB,NE,0
Jermaine Johnson II,RE,SF,-5
Jerry Jacobs,CB,ATL,5
Jerry Mixon,ROLB,SEA,-4
Jessie Bates III,FS,CHI,7
Jevon Holland,FS,NYG,0
Joe Hall III,SS,DAL,13
Joe Tryon-Shoyinka,RE,BAL,2
Joenel Aguero,SS,ATL,9
Joey Bosa,RE,LAC,-1
Joey Porter Jr,CB,BUF,-2
John Franklin-Myers,LE,TEN,0
Jonathan Allen,DT,MIN,3
Jontae Gilbert,FS,HOU,3
Jordan Battle,SS,WAS,4
Jordan Bertagnole,DT,PIT,-2
Jordan Lovett,FS,MIN,-3
Jordan Phillips,DT,CIN,8
Jordan Renaud,LE,SF,-2
Jordan Riley,SS,SF,1
Jordan Ross,LE,CLE,-5
Josh Allen,LE,PIT,4
Josh Nestor,SS,IND,2
Josh Newton,CB,NO,1
Josh Proctor,FS,TEN,-1
Josiaiah Stewart,RE,JAX,-6
Julian Humphrey,CB,JAX,-1
Julien Simon,MLB,BUF,-10
Junior Colson,MLB,PIT,10
Junior Tafuna,DT,GB,1
Justin Williams,ROLB,NYJ,-1
Justus Terry,DT,PHI,1
K.C. Ossai,MLB,DET,-3
KJ Bolden,FS,CAR,4
Kaleb Beasley,CB,CHI,-2
Kaleb Elarms-Orr,MLB,CLE,6
Kalen King,CB,DEN,-3
Kamari Burns,RE,CHI,1
Kamarion Franklin,DT,CIN,1
Kameryn Fountain,LE,BUF,-3
Kamren Curl,SS,JAX,-6
Kaveion Keys,LOLB,LAR,-5
Kayin Lee,CB,PIT,2
Kayvon Thibodeaux,RE,TB,8
Keanu Tanuvasa,DT,LAR,-5
Keeshawn Silver,DT,DAL,-3
Keionte Scott,CB,CIN,-1
Keith Brown,LOLB,ATL,14
Keith Randolph Jr.,DT,PHI,3
Kendy Charles,DT,BUF,-6
Kennedy McDowell,ROLB,LAC,1
Kenneth Murray Jr,ROLB,PIT,9
Kenny Clark,DT,LV,5
Kenyatta Watson II,CB,HOU,-1
Keon Keeley,RE,DAL,-2
Keon Sabb,SS,MIN,-3
Keona Wilhite,LE,DET,-1
Kerby Joseph,SS,DEN,9
Keyshawn Flowers,ROLB,DAL,-5
Khalil Barnes,SS,MIA,-3
Khyree Jackson,CB,KC,2
Kobe Black,CB,BAL,1
Kobie McKinzie,LOLB,NYJ,-6
Kobie Turner,DT,SF,-2
Kody Jones,FS,LAC,-4
Koi Perich,SS,LAC,8
Kool-Aid McKinstry,CB,TEN,-4
Krys Barnes,ROLB,LV,8
Kyle Hamilton,SS,BAL,0
L'Jarius Sneed,CB,BUF,7
LT Overton,LE,JAX,1
LaMarion Pierce,CB,DAL,-1
Laiatu Latu,RE,CHI,4
Lander Barton,MLB,TEN,-2
Landon Jackson,LE,GB,-6
Larry Turner-Gooden,FS,NYG,-4
LeVar Thornton Jr,CB,DEN,-1
Leon Griffin III,SS,HOU,-1
Leonard Taylor III,DT,MIA,-5
Leonard Williams,DT,LAR,0
Lewis Cine,FS,IND,1
Logan Wilson,ROLB,TEN,4
Lukas Van Ness,LE,CLE,-2
Maason Smith,DT,IND,2
Mac Uihlein,LOLB,MIA,-5
Madden Faraimo,MLB,PHI,-5
Makari Paige,SS,LAR,-4
Malachi Hood,ROLB,WAS,-2
Malachi Moore,FS,BUF,-2
Malaki Starks,FS,KC,3
Malik Dunlap,CB,ARI,3
Malik Hartford,FS,BUF,9
Malik Muhammad,CB,MIN,1
Marcellas Dial,CB,GB,3
Marcus Allen,CB,CHI,1
Marcus Jones,CB,NYG,-6
Marcus Ratcliffe,SS,ARI,-5
Marcus Washington,CB,CAR,4
Marcus Williams,FS,CLE,-1
Marlon Humphrey,CB,ARI,-2
Marquis Gracial,DT,PHI,-3
Marquise Lightfoot,LE,JAX,0
Marshawn Kneeland,LE,KC,-1
Marshon Lattimore,CB,CIN,1
Martel Hight,CB,HOU,-4
Marvin Burks Jr,SS,CLE,-4
Mason Graham,DT,SF,1
Matayo Uiagalelei,LE,MIN,0
Matt Milano,ROLB,BUF,6
Matthew Fobbs-White,LOLB,CLE,-5
Matthew Salopek,ROLB,BAL,-4
Maverick Baranowski,MLB,MIA,-4
Max Melton,CB,TB,3
Maxx Crosby,LE,MIA,4
Mekhi Wingo,DT,DEN,-8
Micah Davey,LE,SEA,-3
Micah Parsons,RE,TEN,-1
Mike Jarvis,DT,CIN,7
Minkah Fitzpatrick,FS,SEA,-2
Mohamed Kamara,RE,IND,-2
Montez Sweat,LE,CHI,8
Moses Alexander,CB,PHI,-1
Moses Walker,MLB,NO,3
Mykel Williams,LE,NYG,-1
Myles Garrett,RE,ATL,-1
Myles Graham,ROLB,CAR,-8
Myles Murphy,LE,CIN,0
Myles Pollard,CB,LAR,-2
Myles Rowser,SS,PHI,-3
Nasir Johnson,DT,KC,-2
Nate Wiggins,CB,DET,4
Nazir Stackhouse,DT,JAX,1
Neeo Avery,RE,MIA,-4
Nelson Ceaser,LE,NYJ,2
Nic Scourton,RE,DEN,-6
Nick Bolton,MLB,KC,2
Nick Bosa,RE,KC,2
Nick Cross,SS,CIN,3
Nick Emmanwori,SS,NYG,4
Nick Henrich,LOLB,NO,9
Nick Morris Jr,MLB,WAS,-4
Nik Bonitto,RE,PIT,4
Nikai Martinez,FS,IND,-3
Nolan Ziegler,MLB,TEN,-3
Oluwafemi Oladejo,MLB,LAC,-4
Omari Abor,LE,TEN,2
Osa Odighizuwa,DT,KC,1
Patrick Payton,LE,DET,5
Patrick Surtain II,CB,SF,2
Payton Pierce,ROLB,BUF,-8
Pete Werner,LOLB,CAR,-2
Peter Woods,DT,LV,-2
Peyton Bowen,SS,WAS,-5
Popeye Williams,RE,NYJ,-4
Powell Gordon,ROLB,GB,-5
Quay Walker,LOLB,GB,-2
Quency Wiggins,RE,NYJ,-1
Quincey McAdoo,CB,SF,-4
Quinnen Williams,DT,CHI,2
Quintavion Norman,ROLB,ARI,6
Quinyon Mitchell,CB,TB,0
Randy Caldwell,ROLB,DET,-5
Rashan Gary,LE,DEN,8
Rex Connors,SS,WAS,-4
Riley Pettijohn,MLB,NYJ,-1
Riley Van Poppel,DT,IND,-4
Roger McCreary,CB,GB,-1
Ronnie Hickman,FS,GB,3
Rueben Bain Jr,LE,NE,-2
Ryan Neal,SS,PIT,16
Ryan Yaites,FS,JAX,3
Saboor Karriem,FS,DET,-2
Sage Ryan,FS,NYJ,-3
Sam Mason Jr,CB,TB,-2
Sam Mattingly,ROLB,MIA,-8
Sam Ross,ROLB,NYJ,3
Sammy Brown,ROLB,CHI,-2
Samuel M'Pemba,ROLB,GB,0
Sauce Gardner,CB,NYJ,0
Scooby Williams,MLB,ATL,0
Scotty Edwards,SS,HOU,-2
Sebastian Valdez,LE,NO,2
Sed McConnell,RE,SF,4
Selman Bridges,CB,DET,-3
Semaj Bridgeman,LE,WAS,-3
Sergio Allen,LOLB,LAC,-6
Shane Lee,MLB,DEN,5
Shawn Murphy,MLB,HOU,5
Shay Taylor,ROLB,JAX,-3
Shyheim Brown,SS,JAX,2
Simeon Barrow Jr.,DT,ARI,8
Simote Pepa,DT,LAC,0
SirVocea Dennis,LOLB,TB,-2
Smael Mondon,LOLB,BAL,5
Stanquan Clark,MLB,IND,-4
Steele Chambers,ROLB,DAL,13
Steven Ortiz,CB,MIN,1
Sundiata Anderson,RE,GB,-8
Suntarine Perkins,LE,PIT,0
Sydir Mitchell,DT,NYJ,-1
Sydir Mitchell,DT,TEN,3
T.J. Edwards,ROLB,NO,10
T.J. Parker,LE,NYG,-5
T.J. Watt,LE,BAL,-1
TJ Crandall,CB,NE,0
Tackett Curtis,MLB,BUF,0
Tahveon Nicholson,CB,NYJ,-2
Taitai Uiagalelei,LE,IND,7
Talanoa Hufanga,SS,NE,1
Tariq Woolen,CB,DEN,-6
Tarique Barnes,MLB,IND,-10
Taron Johnson,CB,ARI,-4
Tarrion Grant,CB,NO,1
Taylor Upshaw,LE,NO,1
Tayon Holloway,CB,SEA,0
Terrel Bernard,MLB,LAR,2
Tevarua Tafiti,ROLB,WAS,-3
Tiaoalii Savea,DT,SF,-4
Todric McGee,FS,KC,-6
Tomiwa Durojaiye,LE,TB,-3
Torren Wright,ROLB,HOU,-8
Travis Shaw,DT,HOU,0
Tre Brown,CB,DAL,2
Tre Freeman,MLB,CIN,11
Tre'Quon Fegans,FS,ATL,-2
Tre'Vius Hodges-Tomlinson,CB,PIT,-1
Tre'jon Lewis,RE,LAC,12
Tre'von Moehrig,FS,NO,-4
Trent McDuffie,CB,KC,0
Trevell Mullen,CB,WAS,-4
Trevin Wallace,ROLB,MIA,-2
Trevon Diggs,CB,MIA,-3
Troy Andersen,ROLB,LV,0
Tuli Tuipulotu,LE,LAR,5
Tunmise Adeleye,LE,NO,2
TyRon Hopper,ROLB,ARI,3
Tyleik Williams,DT,IND,15
Tyler Batty,LE,PHI,-1
Tyler Grubbs,MLB,HOU,-7
Tyler Martin,MLB,ARI,-3
Tyler Nubin,FS,LV,-1
Tyree Weathersby,RE,WAS,-3
Tyreem Powell,ROLB,BAL,-2
Tyreese Fearbry,ROLB,LAR,-11
Tyrion Ingram-Dawkins,DT,DET,0
Tyron Singlton,LOLB,LV,-5
Tysheem Johnson,FS,LV,2
Tyson Campbell,CB,JAX,-4
Uchenna Nwosu,RE,MIA,4
Vita Vea,DT,JAX,-2
Walter Nolen,DT,CAR,0
Whit Weeks,LOLB,BAL,-9
Will Anderson Jr,LE,HOU,0
Will Johnson,CB,CLE,-2
Will McDonald IV,RE,CLE,5
William Echoles,DT,DEN,5
Willie Gay,LOLB,SF,-4
Xavian Sorey Jr,LOLB,JAX,3
Yanni Karlaftis,MLB,DEN,-3
Zabien Brown,CB,MIN,-4
Zachary Tobe,FS,DEN,3
Zack Myers,FS,SEA,-6
Zaire Patterson,RE,TB,-1
Zamari Walton,CB,LAC,-4
Zaquan Patterson,FS,BAL,-4
Zaven Collins,LOLB,CAR,-3
Zavier Mincey,CB,CAR,7
Zayden Walker,MLB,NYJ,8
Zaydrius Raineysale,LOLB,NE,-6
Zeke Berry,FS,NO,-4
Zemaiah Vaughn,CB,NYJ,2
