Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
350,LT,Carson,MacKenzie,Carson MacKenzie,MIA,10,0,13,619,False,10,11,0,17,Carson,MacKenzie,588.0,586.0,3.0,11.0,Signed,86.0,0.0,0.0,MIA,tier_2,21.0016155088853,MIA,-9
358,RT,Colby,Mooney,Colby Mooney,CHI,15,0,5,1088,False,15,0,0,17,Colby,Mooney,3410.0,3408.0,8.0,0.0,Signed,89.0,0.0,0.0,CHI,tier_2,4.595588235294118,CHI,3
364,LT,Mateo,Camarillo,Mateo Camarillo,PHI,15,0,8,878,False,15,12,0,17,Mateo,Camarillo,2869.0,2867.0,6.0,12.0,Signed,96.0,0.0,0.0,PHI,tier_0,9.111617312072893,PHI,-1
374,LT,Tyrone,Hartwell Sr,Tyrone Hartwell Sr,KC,11,0,6,705,False,11,8,0,17,Tyrone,Hartwell Sr,3105.0,3103.0,0.0,8.0,Signed,69.0,0.0,0.0,KC,tier_6,8.51063829787234,KC,4
423,C,Trent,Shazier,Trent Shazier,LAR,15,0,3,1126,False,15,23,0,17,Trent,Shazier,1802.0,1800.0,1.0,23.0,Signed,68.0,0.0,0.0,LAR,tier_6,2.664298401420959,LAR,0
433,LT,Charlie,Hughes,Charlie Hughes,LV,15,0,14,1050,False,15,22,0,17,Charlie,Hughes,2957.0,2955.0,0.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,13.333333333333334,LV,-2
452,LT,Will,Langford,Will Langford,MIN,15,0,15,1019,False,15,30,0,17,Will,Langford,2527.0,2525.0,5.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,14.720314033366046,MIN,0
461,C,Ryan,St. Clair,Ryan St. Clair,JAX,15,0,2,1030,False,15,16,0,17,Ryan,St. Clair,1098.0,1096.0,0.0,16.0,Signed,75.0,0.0,0.0,JAX,tier_4,1.941747572815534,JAX,4
467,LT,Ryan,Stevens,Ryan Stevens,IND,15,0,6,1067,False,15,9,0,17,Ryan,Stevens,250.0,248.0,10.0,9.0,Signed,93.0,0.0,0.0,IND,tier_1,5.623242736644799,IND,4
474,RG,Harold,Crayton,Harold Crayton,NE,10,0,2,651,False,15,21,0,17,Harold,Crayton,3625.0,3623.0,1.0,21.0,Signed,65.0,0.0,0.0,NE,tier_6,3.0721966205837172,NE,0
478,LG,R.J.,Dawkins,R.J. Dawkins,BAL,14,0,5,993,False,14,24,0,17,R.J.,Dawkins,1827.0,1825.0,3.0,24.0,Signed,75.0,0.0,0.0,BAL,tier_4,5.0352467270896275,BAL,-2
500,C,Edward,Sands,Edward Sands,NYG,12,0,2,808,False,12,15,0,17,Edward,Sands,157.0,155.0,2.0,15.0,Signed,67.0,0.0,0.0,NYG,tier_6,2.4752475247524752,NYG,1
501,LG,Russ,Morrison,Russ Morrison,NO,15,0,0,1069,False,15,26,0,17,Russ,Morrison,2637.0,2635.0,2.0,26.0,Signed,81.0,0.0,0.0,NO,tier_3,0.0,NO,8
509,LG,Matthew,Cordani,Matthew Cordani,ATL,15,0,1,1028,False,15,13,0,17,Matthew,Cordani,1165.0,1163.0,1.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,0.9727626459143969,ATL,10
521,LG,Daniel,Reinhard,Daniel Reinhard,LAR,15,0,5,1088,False,15,23,0,17,Daniel,Reinhard,843.0,841.0,1.0,23.0,Signed,69.0,0.0,0.0,LAR,tier_6,4.595588235294118,LAR,1
556,LT,Seth,Windham,Seth Windham,NYG,12,0,12,832,False,12,15,0,17,Seth,Windham,3114.0,3112.0,7.0,15.0,Signed,71.0,0.0,0.0,NYG,tier_5,14.423076923076923,NYG,-2
557,C,Jakobi,Davis,Jakobi Davis,SF,15,0,5,956,False,15,14,0,17,Jakobi,Davis,3474.0,3472.0,1.0,14.0,Signed,71.0,0.0,0.0,SF,tier_5,5.230125523012552,SF,-6
578,LG,Jacob,Davis,Jacob Davis,CIN,13,0,2,876,False,13,1,0,17,Jacob,Davis,3267.0,3265.0,3.0,1.0,Signed,69.0,0.0,0.0,CIN,tier_6,2.28310502283105,CIN,4
597,LG,Keenen,Ballard,Keenen Ballard,DAL,14,0,2,909,False,14,10,0,17,Keenen,Ballard,3060.0,3058.0,2.0,10.0,Signed,73.0,0.0,0.0,DAL,tier_5,2.2002200220022,DAL,4
610,RG,Marcus,Kendricks,Marcus Kendricks,DET,15,0,1,1080,False,15,18,0,17,Marcus,Kendricks,2605.0,2603.0,10.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,0.9259259259259259,DET,10
693,RT,Danny,McCullers,Danny McCullers,IND,15,0,5,1112,False,15,9,0,17,Danny,McCullers,2822.0,2820.0,2.0,9.0,Signed,82.0,0.0,0.0,IND,tier_3,4.496402877697841,IND,4
697,RT,Joe,Tomlinson,Joe Tomlinson,BAL,15,0,6,985,False,15,24,0,17,Joe,Tomlinson,577.0,575.0,5.0,24.0,Signed,84.0,0.0,0.0,BAL,tier_3,6.091370558375634,BAL,1
761,RT,LaDarius,Combs,LaDarius Combs,CIN,13,0,6,927,False,13,1,0,17,LaDarius,Combs,1749.0,1747.0,6.0,1.0,Signed,82.0,0.0,0.0,CIN,tier_3,6.472491909385114,CIN,1
769,LG,Daniel,Ellison,Daniel Ellison,CAR,14,0,10,999,False,14,20,0,17,Daniel,Ellison,3618.0,3616.0,8.0,20.0,Signed,69.0,0.0,0.0,CAR,tier_6,10.01001001001001,CAR,-5
773,RG,Caleb,Radovich,Caleb Radovich,LAC,14,0,3,1055,False,14,7,0,17,Caleb,Radovich,2611.0,2609.0,1.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,2.843601895734597,LAC,-2
791,RT,Kadyn,Proctor,Kadyn Proctor,PHI,11,0,8,685,False,11,12,0,17,Kadyn,Proctor,453.0,451.0,12.0,12.0,Signed,73.0,0.0,0.0,PHI,tier_5,11.678832116788321,PHI,-2
796,LG,Emmett,Evans,Emmett Evans,TB,15,0,11,987,False,15,5,0,17,Emmett,Evans,737.0,735.0,0.0,5.0,Signed,71.0,1.0,0.0,TB,tier_5,11.144883485309016,TB,-6
823,RG,Tyree,Brooks,Tyree Brooks,CHI,13,0,2,1007,False,13,0,0,17,Tyree,Brooks,1161.0,1159.0,3.0,0.0,Signed,99.0,0.0,0.0,CHI,tier_0,1.9860973187686195,CHI,1
851,C,Bret,Spiegel,Bret Spiegel,CHI,15,0,2,1007,False,15,0,0,17,Bret,Spiegel,3575.0,3573.0,0.0,0.0,Signed,68.0,0.0,0.0,CHI,tier_6,1.9860973187686195,CHI,4
867,RT,Josh,Bronner,Josh Bronner,KC,12,0,3,851,False,12,8,0,17,Josh,Bronner,983.0,981.0,6.0,8.0,Signed,82.0,0.0,0.0,KC,tier_3,3.5252643948296125,KC,8
883,RG,Sean,McCormick,Sean McCormick,CAR,15,0,2,1027,False,15,20,0,17,Sean,McCormick,1833.0,1831.0,4.0,20.0,Signed,68.0,0.0,0.0,CAR,tier_6,1.9474196689386563,CAR,4
892,LT,Ben,Wilkins,Ben Wilkins,DET,14,0,14,986,False,14,18,0,17,Ben,Wilkins,1959.0,1957.0,1.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,14.198782961460447,DET,-2
894,RG,Zac,Hankins,Zac Hankins,BUF,14,0,4,1050,False,14,2,0,17,Zac,Hankins,1860.0,1858.0,3.0,2.0,Signed,82.0,0.0,0.0,BUF,tier_3,3.8095238095238093,BUF,-2
900,LG,Tyval,Sheppard,Tyval Sheppard,WAS,15,0,4,1081,False,15,25,0,17,Tyval,Sheppard,1203.0,1201.0,1.0,25.0,Signed,75.0,0.0,0.0,WAS,tier_4,3.700277520814061,WAS,0
923,C,Sammy,Devine,Sammy Devine,WAS,15,0,3,982,False,15,25,0,17,Sammy,Devine,2938.0,2936.0,3.0,25.0,Signed,72.0,0.0,0.0,WAS,tier_5,3.054989816700611,WAS,-1
945,RG,Hayden,Dye,Hayden Dye,WAS,14,0,0,1002,False,14,25,0,17,Hayden,Dye,1954.0,1952.0,1.0,25.0,Signed,68.0,0.0,0.0,WAS,tier_6,0.0,WAS,12
947,RG,Jay,Scott,Jay Scott,CLE,11,0,1,668,False,11,4,0,17,Jay,Scott,2281.0,2279.0,8.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,1.4970059880239521,CLE,4
950,RG,Damon,Alexander,Damon Alexander,IND,15,0,0,1119,False,15,9,0,17,Damon,Alexander,1914.0,1912.0,7.0,9.0,Signed,98.0,0.0,0.0,IND,tier_0,0.0,IND,3
951,RG,Kenya,Richardson,Kenya Richardson,LV,15,0,6,987,False,15,22,0,17,Kenya,Richardson,2847.0,2845.0,3.0,22.0,Signed,80.0,0.0,0.0,LV,tier_3,6.079027355623101,LV,-8
956,LG,David,Dawson,David Dawson,NYG,15,0,6,1079,False,15,15,0,17,David,Dawson,533.0,531.0,2.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,5.560704355885079,NYG,-2
983,LT,Caleb,Holloway,Caleb Holloway,SF,12,0,2,742,False,12,14,0,17,Caleb,Holloway,1976.0,1974.0,7.0,14.0,Signed,94.0,0.0,0.0,SF,tier_1,2.6954177897574128,SF,4
987,RT,Brian,Hayward,Brian Hayward,TEN,15,0,8,1049,False,15,29,0,17,Brian,Hayward,3440.0,3438.0,0.0,29.0,Signed,74.0,0.0,0.0,TEN,tier_5,7.626310772163966,TEN,0
1021,RT,Douglas,White Jr,Douglas White Jr,JAX,15,0,12,1030,False,15,16,0,17,Douglas,White Jr,3290.0,3288.0,3.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,11.650485436893204,JAX,-2
1024,LT,Blaine,Madden,Blaine Madden,CIN,15,0,9,1058,False,15,1,0,17,Blaine,Madden,1350.0,1348.0,6.0,1.0,Signed,84.0,0.0,0.0,CIN,tier_3,8.506616257088847,CIN,4
1028,C,Cody,Lovell,Cody Lovell,DET,10,0,6,646,False,10,18,0,17,Cody,Lovell,1286.0,1284.0,10.0,18.0,Signed,81.0,0.0,0.0,DET,tier_3,9.287925696594426,DET,-8
1103,C,Sal,Rowe,Sal Rowe,CIN,15,0,2,1129,False,15,1,0,17,Sal,Rowe,2673.0,2671.0,8.0,1.0,Signed,89.0,0.0,0.0,CIN,tier_2,1.7714791851195748,CIN,3
1104,C,Brent,Humphries,Brent Humphries,LAC,15,0,2,987,False,15,7,0,17,Brent,Humphries,1108.0,1106.0,4.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,2.026342451874367,LAC,1
1111,RT,Kamryn,Davis,Kamryn Davis,DEN,15,0,14,1000,False,15,3,0,17,Kamryn,Davis,2228.0,2226.0,5.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,14.0,DEN,-4
1115,RG,Justin,Foster,Justin Foster,NO,15,0,1,1119,False,15,26,0,17,Justin,Foster,740.0,738.0,7.0,26.0,Signed,91.0,0.0,0.0,NO,tier_1,0.8936550491510277,NO,4
1116,LT,Brandon,Paulsen,Brandon Paulsen,CHI,11,0,4,837,False,14,0,0,17,Brandon,Paulsen,1089.0,1087.0,2.0,0.0,Signed,74.0,0.0,0.0,CHI,tier_5,4.778972520908004,CHI,10
1142,RG,Jamie,Holliday,Jamie Holliday,PIT,15,0,4,1015,False,15,28,0,17,Jamie,Holliday,1010.0,1008.0,5.0,28.0,Signed,71.0,0.0,0.0,PIT,tier_5,3.940886699507389,PIT,-1
1165,LT,Rodd,Moorman,Rodd Moorman,SEA,15,0,14,1050,False,15,27,0,17,Rodd,Moorman,1373.0,1371.0,4.0,27.0,Signed,72.0,0.0,0.0,SEA,tier_5,13.333333333333334,SEA,-2
1166,RT,Luke,Darby,Luke Darby,LV,14,0,7,992,False,14,22,0,17,Luke,Darby,2177.0,2175.0,8.0,22.0,Signed,92.0,0.0,0.0,LV,tier_1,7.056451612903226,LV,1
1177,RG,Gregory,Andrews,Gregory Andrews,HOU,15,0,3,1098,False,15,31,0,17,Gregory,Andrews,2836.0,2834.0,4.0,31.0,Signed,79.0,0.0,0.0,HOU,tier_4,2.73224043715847,HOU,-2
1189,LG,Ricky,Balmer,Ricky Balmer,NE,10,0,6,626,False,11,21,0,17,Ricky,Balmer,2564.0,2562.0,1.0,21.0,Signed,64.0,0.0,0.0,NE,tier_6,9.584664536741213,NE,-2
1195,RT,Chuck,Garfield,Chuck Garfield,HOU,11,0,8,719,False,11,31,0,17,Chuck,Garfield,538.0,536.0,4.0,31.0,Signed,85.0,0.0,0.0,HOU,tier_2,11.126564673157162,HOU,0
1197,LG,Josh,Peralta,Josh Peralta,MIA,15,0,7,964,False,15,11,0,17,Josh,Peralta,2908.0,2906.0,4.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,7.261410788381743,MIA,-3
1208,C,Von,Jefferson,Von Jefferson,CAR,11,0,1,766,False,11,20,0,17,Von,Jefferson,1377.0,1375.0,4.0,20.0,Signed,82.0,0.0,0.0,CAR,tier_3,1.3054830287206267,CAR,4
1229,LT,Tyler,Richards,Tyler Richards,PIT,15,0,18,1038,False,15,28,0,17,Tyler,Richards,3687.0,3685.0,0.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,17.341040462427745,PIT,-6
1257,LG,Marcus,Butler,Marcus Butler,SF,14,0,6,927,False,14,14,0,17,Marcus,Butler,114.0,112.0,3.0,14.0,Signed,72.0,0.0,0.0,SF,tier_5,6.472491909385114,SF,-1
1272,RG,Russel,Forsett,Russel Forsett,ATL,15,0,4,980,False,15,13,0,17,Russel,Forsett,247.0,245.0,2.0,13.0,Signed,85.0,0.0,0.0,ATL,tier_2,4.081632653061225,ATL,-5
1279,LT,Mykin,Greenard,Mykin Greenard,CAR,15,0,11,1102,False,15,20,0,17,Mykin,Greenard,1828.0,1826.0,2.0,20.0,Signed,74.0,0.0,0.0,CAR,tier_5,9.98185117967332,CAR,1
1294,LT,Callum,Collins Jr,Callum Collins Jr,DEN,15,0,8,940,False,15,3,0,17,Callum,Collins Jr,2562.0,2560.0,1.0,3.0,Signed,72.0,0.0,0.0,DEN,tier_5,8.51063829787234,DEN,4
1317,LG,Martin,Nsekhe-Holt,Martin Nsekhe-Holt,ARI,11,0,6,745,False,11,6,0,17,Martin,Nsekhe-Holt,2582.0,2580.0,3.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,8.053691275167786,ARI,-3
1352,LG,Kelvin,Miller,Kelvin Miller,LAC,14,0,8,989,False,14,7,0,17,Kelvin,Miller,427.0,425.0,2.0,7.0,Signed,74.0,0.0,0.0,LAC,tier_5,8.088978766430738,LAC,-3
1371,RG,Grant,Wallner,Grant Wallner,MIN,15,0,2,1115,False,15,30,0,17,Grant,Wallner,277.0,275.0,7.0,30.0,Signed,88.0,0.0,0.0,MIN,tier_2,1.7937219730941705,MIN,2
1378,C,Frank,Dempsey,Frank Dempsey,HOU,15,0,5,992,False,15,31,0,17,Frank,Dempsey,1347.0,1345.0,2.0,31.0,Signed,73.0,0.0,0.0,HOU,tier_5,5.040322580645161,HOU,-6
1419,RG,Randy,Berry,Randy Berry,DAL,15,0,2,1016,False,15,10,0,17,Randy,Berry,3739.0,3737.0,6.0,10.0,Signed,92.0,0.0,0.0,DAL,tier_1,1.968503937007874,DAL,1
1472,C,Devin,Middleton,Devin Middleton,PHI,10,0,2,577,False,10,12,0,17,Devin,Middleton,2074.0,2072.0,7.0,12.0,Signed,81.0,0.0,0.0,PHI,tier_3,3.4662045060658575,PHI,-1
1494,LG,Walter,Lewis,Walter Lewis,LV,15,0,9,1113,False,15,22,0,17,Walter,Lewis,3683.0,3681.0,5.0,22.0,Signed,82.0,0.0,0.0,LV,tier_3,8.086253369272237,LV,-4
1496,RT,Roy,Barrett,Roy Barrett,PIT,15,0,8,1011,False,15,28,0,17,Roy,Barrett,495.0,493.0,8.0,28.0,Signed,76.0,0.0,0.0,PIT,tier_4,7.91295746785361,PIT,1
1503,LG,Hugh,White,Hugh White,GB,14,0,8,947,False,14,19,0,17,Hugh,White,3098.0,3096.0,1.0,19.0,Signed,72.0,0.0,0.0,GB,tier_5,8.447729672650475,GB,-3
1508,RT,Jamison,Burgess,Jamison Burgess,DAL,15,0,12,986,False,15,10,0,17,Jamison,Burgess,605.0,603.0,5.0,10.0,Signed,73.0,0.0,0.0,DAL,tier_5,12.170385395537526,DAL,-4
1522,LG,James,Matthews,James Matthews,IND,10,0,1,687,False,10,9,0,17,James,Matthews,2652.0,2650.0,0.0,9.0,Signed,69.0,0.0,0.0,IND,tier_6,1.455604075691412,IND,12
1527,LT,T.J.,Shirley,T.J. Shirley,BAL,14,0,7,949,False,14,24,0,17,T.J.,Shirley,3548.0,3546.0,1.0,24.0,Signed,71.0,0.0,0.0,BAL,tier_5,7.37618545837724,BAL,4
1539,LG,DeVante,Stoudemire,DeVante Stoudemire,DEN,13,0,5,887,False,13,3,0,17,DeVante,Stoudemire,3541.0,3539.0,6.0,3.0,Signed,77.0,0.0,0.0,DEN,tier_4,5.636978579481398,DEN,-2
1559,RT,Stephon,Owens,Stephon Owens,DET,14,0,8,994,False,14,18,0,17,Stephon,Owens,1980.0,1978.0,4.0,18.0,Signed,95.0,0.0,0.0,DET,tier_0,8.048289738430585,DET,-1
1576,LT,Kurt,Ward,Kurt Ward,HOU,13,0,16,751,False,13,31,0,17,Kurt,Ward,742.0,740.0,1.0,31.0,Signed,68.0,0.0,0.0,HOU,tier_6,21.30492676431425,HOU,-5
1583,LG,Donnie,Lucas,Donnie Lucas,NYJ,15,0,4,1088,False,15,17,0,17,Donnie,Lucas,435.0,433.0,4.0,17.0,Signed,69.0,0.0,0.0,NYJ,tier_6,3.676470588235294,NYJ,1
1592,LG,Phillip,Rose-Williams,Phillip Rose-Williams,TEN,15,0,4,1100,False,15,29,0,17,Phillip,Rose-Williams,1309.0,1307.0,2.0,29.0,Signed,87.0,0.0,0.0,TEN,tier_2,3.6363636363636362,TEN,0
1609,LG,Quandre,Brooks,Quandre Brooks,DET,12,0,6,833,False,12,18,0,17,Quandre,Brooks,1708.0,1706.0,9.0,18.0,Signed,70.0,0.0,0.0,DET,tier_5,7.202881152460984,DET,-3
1628,RT,Owen,Holliday,Owen Holliday,TB,14,0,10,883,False,14,5,0,17,Owen,Holliday,3637.0,3635.0,6.0,5.0,Signed,92.0,0.0,0.0,TB,tier_1,11.325028312570781,TB,-1
1636,LT,Dell,Pickens,Dell Pickens,DAL,13,0,13,819,False,13,10,0,17,Dell,Pickens,1934.0,1932.0,3.0,10.0,Signed,68.0,0.0,0.0,DAL,tier_6,15.873015873015872,DAL,-3
1677,C,Thad,Barber,Thad Barber,NE,13,0,2,974,False,13,21,0,17,Thad,Barber,2513.0,2511.0,7.0,21.0,Signed,75.0,0.0,0.0,NE,tier_4,2.053388090349076,NE,0
1720,RT,Dontrell,Ingram Sr,Dontrell Ingram Sr,SF,15,0,12,994,False,15,14,0,17,Dontrell,Ingram Sr,1179.0,1177.0,1.0,14.0,Signed,79.0,0.0,0.0,SF,tier_4,12.072434607645874,SF,-4
1750,C,Andy,Jenkins,Andy Jenkins,NO,14,0,2,871,False,14,26,0,17,Andy,Jenkins,397.0,395.0,0.0,26.0,Signed,70.0,0.0,0.0,NO,tier_5,2.2962112514351323,NO,1
1751,RT,Derek,Schiller,Derek Schiller,NE,11,0,11,701,False,11,21,0,17,Derek,Schiller,3622.0,3620.0,1.0,21.0,Signed,65.0,0.0,0.0,NE,tier_6,15.691868758915835,NE,-5
1757,LG,Gordon,Parks,Gordon Parks,KC,15,0,6,1126,False,15,8,0,17,Gordon,Parks,3303.0,3301.0,4.0,8.0,Signed,93.0,0.0,0.0,KC,tier_1,5.328596802841918,KC,-2
1799,C,Klay,Donaghy,Klay Donaghy,KC,13,0,0,946,False,13,8,0,17,Klay,Donaghy,1655.0,1653.0,6.0,8.0,Signed,77.0,0.0,0.0,KC,tier_4,0.0,KC,9
1819,C,Troy,Stearn,Troy Stearn,MIA,15,0,0,1089,False,15,11,0,17,Troy,Stearn,2687.0,2685.0,5.0,11.0,Signed,74.0,0.0,0.0,MIA,tier_5,0.0,MIA,10
1833,RG,Raheem,Adkins,Raheem Adkins,CIN,15,0,2,1022,False,15,1,0,17,Raheem,Adkins,2972.0,2970.0,1.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,1.9569471624266144,CIN,4
1835,LG,Oscar,Kramer,Oscar Kramer,SEA,14,0,9,973,False,14,27,0,17,Oscar,Kramer,2890.0,2888.0,6.0,27.0,Signed,88.0,0.0,0.0,SEA,tier_2,9.249743062692703,SEA,-5
1843,RG,Gerald,Stephens,Gerald Stephens,PHI,15,0,2,913,False,15,12,0,17,Gerald,Stephens,3741.0,3739.0,0.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,2.190580503833516,PHI,0
1870,LG,Dominique,Metcalf,Dominique Metcalf,CLE,15,0,5,1087,False,15,4,0,17,Dominique,Metcalf,3599.0,3597.0,6.0,4.0,Signed,84.0,0.0,0.0,CLE,tier_3,4.599816007359705,CLE,1
1888,C,Charlie,Dodson,Charlie Dodson,DEN,14,0,2,974,False,14,3,0,17,Charlie,Dodson,2390.0,2388.0,5.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,2.053388090349076,DEN,0
1919,RG,Joey,Wallace,Joey Wallace,BAL,15,0,2,990,False,15,24,0,17,Joey,Wallace,276.0,274.0,4.0,24.0,Signed,76.0,0.0,0.0,BAL,tier_4,2.0202020202020203,BAL,0
