Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
334,RE,Darrius,Phillips,Darrius Phillips,NO,True,46,0,652,2,17,29,30,0,17,0,0,0,0,0,0,0,0,26,9,4,5,2,11,11,Darrius,Phillips,1395.0,1393.0,7.0,26.0,Signed,86.0,0.0,0.0,NO,tier_2,21.472392638036812,12.269938650306749,21.472392638036812,72.08588957055214,0.0,0.0,0.0,NO,3
338,RE,Taj,Claybrooks,Taj Claybrooks,DET,True,0,0,459,0,9,9,15,1,17,1,0,0,0,0,0,0,0,18,6,0,4,0,12,1,Taj,Claybrooks,293.0,291.0,1.0,18.0,Signed,78.0,0.0,0.0,DET,tier_4,21.78649237472767,0.0,21.78649237472767,52.287581699346404,0.0,0.2178649237472767,0.08333333333333333,DET,0
345,CB,Joseph,Dural,Joseph Dural,CIN,True,0,57,990,0,24,40,54,0,17,34,33,0,4,0,0,6,0,1,0,0,0,0,15,15,Joseph,Dural,1520.0,1518.0,1.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,0.0,4.040404040404041,6.0606060606060606,78.78787878787878,6.0606060606060606,3.4343434343434343,1.8666666666666667,CIN,2
352,FS,Treylon,Mincey,Treylon Mincey,LAR,True,1,63,1034,1,28,40,45,0,17,21,35,0,3,0,0,3,0,23,1,0,0,0,15,15,Treylon,Mincey,338.0,336.0,4.0,23.0,Signed,97.0,0.0,0.0,LAR,tier_0,0.9671179883945842,3.8684719535783367,3.8684719535783367,70.59961315280464,2.9013539651837523,2.0309477756286265,1.2,LAR,1
358,FS,Alex,Hayward,Alex Hayward,NYG,True,0,67,1093,0,28,30,50,0,17,22,37,0,3,0,0,7,0,15,0,0,0,0,15,15,Alex,Hayward,3561.0,3559.0,7.0,15.0,Signed,69.0,0.0,0.0,NYG,tier_6,0.0,2.7447392497712717,6.404391582799634,71.36322049405307,6.404391582799634,2.012808783165599,1.0,NYG,5
378,LOLB,Kyngstonn,Viliamu-Asa,Kyngstonn Viliamu-Asa,KC,True,0,23,1010,0,15,38,56,1,17,39,16,0,2,0,0,8,0,8,2,0,0,0,15,15,Kyngstonn,Viliamu-Asa,537.0,535.0,11.0,8.0,Signed,75.0,0.0,0.0,KC,tier_4,1.9801980198019802,1.9801980198019802,9.900990099009901,70.2970297029703,7.920792079207921,3.8613861386138613,2.066666666666667,KC,-1
392,LOLB,Will,McKnight,Will McKnight,SEA,True,0,0,381,0,3,5,6,0,17,5,0,0,0,0,0,0,0,27,1,0,0,0,15,1,Will,McKnight,701.0,699.0,0.0,27.0,Signed,69.0,0.0,0.0,SEA,tier_6,2.6246719160104988,0.0,2.6246719160104988,23.62204724409449,0.0,1.3123359580052494,0.3333333333333333,SEA,-2
397,SS,Peyton,Bowen,Peyton Bowen,CIN,True,0,18,1011,0,28,32,47,1,17,25,10,0,2,1,0,9,0,1,0,0,0,0,15,15,Peyton,Bowen,1041.0,1039.0,11.0,1.0,Signed,80.0,0.0,0.0,CIN,tier_3,0.0,2.967359050445104,8.902077151335313,74.1839762611276,8.902077151335313,2.472799208704253,1.0666666666666667,CIN,0
400,LOLB,Brandon,Collins,Brandon Collins,KC,True,0,0,481,0,9,8,12,1,17,0,0,0,0,0,0,0,0,8,3,0,1,0,14,0,Brandon,Collins,2181.0,2179.0,2.0,8.0,Signed,61.0,0.0,0.0,KC,tier_6,8.316008316008316,0.0,8.316008316008316,43.65904365904366,0.0,0.0,0.0,KC,2
410,CB,Deontae,Webster,Deontae Webster,WAS,True,0,1,973,0,20,33,49,0,17,41,1,0,2,0,0,11,0,25,1,0,0,0,15,15,Deontae,Webster,1712.0,1710.0,6.0,25.0,Signed,86.0,0.0,0.0,WAS,tier_2,1.027749229188078,2.055498458376156,12.332990750256936,70.91469681397739,11.305241521068858,4.213771839671121,2.0,WAS,-2
418,CB,Gio,Gamble,Gio Gamble,CLE,True,6,0,688,1,16,24,39,0,17,24,0,0,0,0,0,6,0,4,0,1,0,0,15,0,Gio,Gamble,263.0,261.0,3.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,0.0,2.9069767441860463,8.720930232558139,79.94186046511628,8.720930232558139,3.488372093023256,1.2,CLE,1
445,MLB,Ben,Anthony,Ben Anthony,IND,True,43,0,662,2,13,23,33,0,17,18,0,0,0,0,0,2,1,9,0,2,2,0,15,3,Ben,Anthony,1695.0,1693.0,0.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,3.0211480362537766,7.552870090634442,6.042296072507553,69.48640483383686,3.0211480362537766,2.719033232628399,1.0666666666666667,IND,5
458,MLB,Darryl,Tolbert,Darryl Tolbert,CIN,True,0,0,1018,0,37,73,95,0,17,68,0,0,0,0,0,5,0,1,2,1,1,0,15,15,Darryl,Tolbert,3052.0,3050.0,3.0,1.0,Signed,80.0,0.0,0.0,CIN,tier_3,2.9469548133595285,0.9823182711198427,7.858546168958742,129.66601178781926,4.911591355599214,6.679764243614931,4.2,CIN,0
471,SS,Tyrone,Barksdale,Tyrone Barksdale,ATL,True,0,0,376,0,7,9,10,0,17,5,0,0,0,0,0,2,0,13,0,0,0,0,15,1,Tyrone,Barksdale,679.0,677.0,2.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,0.0,0.0,5.319148936170213,45.21276595744681,5.319148936170213,1.3297872340425532,0.2,ATL,-3
492,MLB,Paulson,Hunt,Paulson Hunt,GB,True,0,0,1096,0,29,82,103,0,17,67,0,0,0,0,0,4,0,19,3,0,1,0,15,15,Paulson,Hunt,2294.0,2292.0,6.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,3.6496350364963503,0.0,7.299270072992701,120.43795620437957,3.6496350364963503,6.1131386861313874,4.2,GB,-2
495,LE,Draymond,Allen,Draymond Allen,DET,True,0,0,932,0,22,39,39,0,17,1,0,0,0,0,0,0,0,18,11,0,7,0,14,14,Draymond,Allen,3361.0,3359.0,1.0,18.0,Signed,86.0,0.0,0.0,DET,tier_2,19.313304721030043,0.0,19.313304721030043,65.45064377682404,0.0,0.1072961373390558,0.07142857142857142,DET,-5
499,DT,Demario,Childers,Demario Childers,WAS,True,0,0,616,0,17,20,24,0,17,0,0,0,0,0,0,1,0,25,5,0,3,0,10,10,Demario,Childers,1458.0,1456.0,2.0,25.0,Signed,84.0,0.0,0.0,WAS,tier_3,12.987012987012989,0.0,14.61038961038961,66.55844155844156,1.6233766233766236,0.0,-0.1,WAS,-5
505,LE,Scoot,Mobley,Scoot Mobley,SF,True,65,0,1001,2,13,25,38,0,17,3,0,0,0,0,0,0,0,14,6,2,5,0,15,15,Scoot,Mobley,2675.0,2673.0,0.0,14.0,Signed,75.0,0.0,0.0,SF,tier_4,10.989010989010989,3.996003996003996,10.989010989010989,50.94905094905095,0.0,0.2997002997002997,0.2,SF,-5
514,ROLB,Cris,Bowles,Cris Bowles,BAL,True,0,0,483,0,6,4,6,0,17,0,0,0,0,0,0,0,0,24,0,0,0,0,15,0,Cris,Bowles,1114.0,1112.0,5.0,24.0,Signed,67.0,0.0,0.0,BAL,tier_6,0.0,0.0,0.0,24.844720496894407,0.0,0.0,0.0,BAL,-4
524,ROLB,Jahlil,Curtis,Jahlil Curtis,TB,True,0,0,436,0,3,11,13,0,17,1,0,0,0,0,0,0,0,5,0,0,0,0,15,3,Jahlil,Curtis,632.0,630.0,6.0,5.0,Signed,66.0,0.0,0.0,TB,tier_6,0.0,0.0,0.0,36.69724770642202,0.0,0.22935779816513763,0.06666666666666667,TB,-2
526,LOLB,Elton,James,Elton James,LAR,True,0,0,479,0,18,23,38,1,17,27,0,0,0,0,0,0,0,23,2,0,0,0,15,15,Elton,James,3330.0,3328.0,4.0,23.0,Signed,76.0,0.0,0.0,LAR,tier_4,4.17536534446764,0.0,4.17536534446764,116.91022964509393,0.0,5.6367432150313155,1.8,LAR,1
528,FS,Isaiah,Davis,Isaiah Davis,KC,True,0,6,746,0,18,21,28,0,17,13,3,0,2,0,0,2,0,8,0,0,0,0,11,11,Isaiah,Davis,2737.0,2735.0,8.0,8.0,Signed,79.0,0.0,0.0,KC,tier_4,0.0,2.680965147453083,2.680965147453083,61.66219839142091,2.680965147453083,1.742627345844504,1.0,KC,-2
529,FS,Duane,Hopkins,Duane Hopkins,MIA,True,0,0,1050,0,43,31,40,1,17,24,0,0,0,0,0,8,1,11,0,0,0,0,15,15,Duane,Hopkins,1009.0,1007.0,6.0,11.0,Signed,82.0,0.0,0.0,MIA,tier_3,0.0,0.9523809523809523,7.619047619047619,79.04761904761905,7.619047619047619,2.2857142857142856,1.0666666666666667,MIA,2
531,DT,William,Childress,William Childress,LAR,True,29,0,846,1,21,33,40,1,17,0,0,0,0,0,0,0,0,23,13,2,8,1,14,14,William,Childress,3381.0,3379.0,4.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,24.822695035460995,4.7281323877068555,24.822695035460995,72.10401891252955,0.0,0.0,0.0,LAR,7
535,SS,Phillip,Pryor,Phillip Pryor,TB,True,0,29,1086,0,36,27,45,1,17,27,19,0,2,1,0,5,0,5,1,0,0,0,15,15,Phillip,Pryor,2031.0,2029.0,3.0,5.0,Signed,79.0,0.0,0.0,TB,tier_4,0.9208103130755064,2.7624309392265194,5.524861878453039,74.58563535911603,4.6040515653775325,2.4861878453038675,1.4666666666666666,TB,-1
547,LOLB,Greg,James,Greg James,TEN,True,0,0,559,0,7,8,11,1,17,3,0,0,0,0,0,0,1,29,2,0,0,0,15,1,Greg,James,1714.0,1712.0,6.0,29.0,Signed,65.0,0.0,0.0,TEN,tier_6,3.5778175313059033,1.7889087656529516,3.5778175313059033,32.200357781753134,0.0,0.5366726296958855,0.2,TEN,0
561,SS,Tavon,McQueen,Tavon McQueen,PHI,True,0,30,808,0,39,0,27,0,17,0,30,0,1,0,0,2,0,12,0,4,2,0,15,15,Tavon,McQueen,2986.0,2984.0,4.0,12.0,Signed,78.0,0.0,0.0,PHI,tier_4,2.4752475247524752,6.188118811881188,4.9504950495049505,81.68316831683168,2.4752475247524752,0.0,-0.13333333333333333,PHI,4
566,DT,Brandon,Hardwick,Brandon Hardwick,DET,True,0,0,785,0,20,25,29,1,17,3,0,0,0,0,0,1,0,18,6,0,3,0,13,13,Brandon,Hardwick,2213.0,2211.0,6.0,18.0,Signed,79.0,0.0,0.0,DET,tier_4,11.464968152866241,0.0,12.738853503184714,62.4203821656051,1.2738853503184713,0.3821656050955414,0.15384615384615385,DET,-6
575,MLB,Neil,Richardson,Neil Richardson,TB,True,32,16,806,1,27,47,67,1,17,46,9,0,2,0,0,7,0,5,3,1,1,0,11,11,Neil,Richardson,2610.0,2608.0,7.0,5.0,Signed,76.0,0.0,0.0,TB,tier_4,4.962779156327543,4.962779156327543,13.647642679900745,116.62531017369727,8.6848635235732,5.707196029776675,3.5454545454545454,TB,4
604,LOLB,Evan,Conley,Evan Conley,CLE,True,0,0,635,0,15,27,39,0,17,17,0,0,0,0,0,0,0,4,5,0,3,0,12,12,Evan,Conley,2804.0,2802.0,2.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,12.598425196850393,0.0,12.598425196850393,85.03937007874016,0.0,2.677165354330709,1.4166666666666667,CLE,3
626,MLB,David,Posey,David Posey,BUF,True,0,0,372,0,9,17,26,0,17,14,0,0,0,0,0,0,0,2,0,0,0,0,15,1,David,Posey,1913.0,1911.0,2.0,2.0,Signed,67.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,94.08602150537634,0.0,3.763440860215054,0.9333333333333333,BUF,-3
633,ROLB,Terrance,Snead,Terrance Snead,NYJ,True,0,0,428,0,8,9,17,0,17,13,0,0,0,0,0,0,0,17,0,0,0,0,15,14,Terrance,Snead,2154.0,2152.0,1.0,17.0,Signed,63.0,0.0,0.0,NYJ,tier_6,0.0,0.0,0.0,58.41121495327103,0.0,3.0373831775700935,0.8666666666666667,NYJ,-1
666,RE,Keshaun,Bullard,Keshaun Bullard,CIN,True,74,0,933,5,21,31,34,0,17,4,0,0,0,0,0,1,0,1,10,5,5,1,15,15,Keshaun,Bullard,224.0,222.0,6.0,1.0,Signed,87.0,0.0,0.0,CIN,tier_2,16.07717041800643,11.789924973204716,17.14898177920686,58.949624866023576,1.0718113612004287,0.4287245444801715,0.2,CIN,-2
672,CB,Tavon,Clifton,Tavon Clifton,NE,True,0,38,1063,0,30,42,57,1,17,36,28,0,2,0,0,10,0,21,0,0,0,0,15,14,Tavon,Clifton,2470.0,2468.0,0.0,21.0,Signed,79.0,0.0,0.0,NE,tier_4,0.0,1.8814675446848543,9.40733772342427,81.84383819379116,9.40733772342427,3.3866415804327374,1.7333333333333334,NE,-1
697,CB,Makai,Lemon,Makai Lemon,PIT,True,0,8,582,0,12,27,36,1,17,17,8,0,1,0,0,5,0,28,1,0,0,0,10,10,Makai,Lemon,1842.0,1840.0,11.0,28.0,Signed,84.0,0.0,0.0,PIT,tier_3,1.7182130584192439,1.7182130584192439,10.309278350515465,82.47422680412372,8.591065292096221,2.9209621993127146,1.2,PIT,-2
709,DT,George,Moody,George Moody,MIN,True,0,0,487,0,15,21,28,1,17,0,0,0,0,0,0,1,0,30,10,0,4,0,10,0,George,Moody,1801.0,1799.0,7.0,30.0,Signed,73.0,0.0,0.0,MIN,tier_5,28.747433264887064,0.0,30.80082135523614,88.29568788501027,2.053388090349076,0.0,-0.1,MIN,3
717,DT,Isaiah,Fisher,Isaiah Fisher,SF,True,0,0,975,0,25,29,38,0,17,0,0,0,0,0,0,1,0,14,15,0,3,0,15,15,Isaiah,Fisher,1568.0,1566.0,4.0,14.0,Signed,79.0,0.0,0.0,SF,tier_4,18.461538461538463,0.0,19.48717948717949,64.61538461538461,1.0256410256410255,0.0,-0.06666666666666667,SF,-3
737,MLB,Julian,Colston,Julian Colston,DET,True,0,0,1021,0,35,66,95,1,17,69,0,0,0,0,0,1,0,18,0,0,2,0,15,15,Julian,Colston,1901.0,1899.0,4.0,18.0,Signed,82.0,0.0,0.0,DET,tier_3,1.9588638589618022,0.0,2.9382957884427032,127.32615083251714,0.9794319294809011,6.758080313418217,4.533333333333333,DET,-3
762,LOLB,Justin,McDougald,Justin McDougald,SF,True,0,0,362,0,1,5,10,0,17,2,0,0,0,0,0,0,0,14,1,0,1,0,15,1,Justin,McDougald,2017.0,2015.0,4.0,14.0,Signed,67.0,0.0,0.0,SF,tier_6,5.524861878453039,0.0,5.524861878453039,30.386740331491712,0.0,0.5524861878453038,0.13333333333333333,SF,0
766,LOLB,Isaiah,Keenan,Isaiah Keenan,DET,True,17,0,316,1,4,0,0,0,17,0,0,0,0,0,0,0,0,18,0,1,0,1,15,0,Isaiah,Keenan,3530.0,3528.0,6.0,18.0,Signed,69.0,0.0,0.0,DET,tier_6,0.0,9.49367088607595,0.0,12.658227848101266,0.0,0.0,0.0,DET,3
768,DT,Junior,Cribbs,Junior Cribbs,NYJ,True,0,0,352,0,7,8,14,0,17,0,0,0,0,0,0,0,0,17,6,0,1,0,15,4,Junior,Cribbs,1412.0,1410.0,0.0,17.0,Signed,72.0,0.0,0.0,NYJ,tier_5,19.886363636363637,0.0,19.886363636363637,59.659090909090914,0.0,0.0,0.0,NYJ,-1
771,SS,Miles,Harris,Miles Harris,IND,True,0,15,332,0,6,4,6,0,17,1,15,0,1,0,0,0,0,9,0,0,0,0,15,2,Miles,Harris,3299.0,3297.0,3.0,9.0,Signed,63.0,0.0,0.0,IND,tier_6,0.0,3.0120481927710845,0.0,36.144578313253014,0.0,0.30120481927710846,0.06666666666666667,IND,-3
772,DT,Frank,Harvey,Frank Harvey,NYJ,True,0,0,565,0,9,19,23,1,17,0,0,0,0,0,0,0,0,17,5,0,4,0,11,11,Frank,Harvey,2604.0,2602.0,2.0,17.0,Signed,80.0,0.0,0.0,NYJ,tier_3,15.929203539823009,0.0,15.929203539823009,56.63716814159292,0.0,0.0,0.0,NYJ,-3
776,SS,Akeem,Golston,Akeem Golston,NYG,True,0,0,936,0,25,32,41,1,17,21,0,0,0,0,0,6,0,15,0,0,1,0,13,13,Akeem,Golston,3202.0,3200.0,3.0,15.0,Signed,81.0,0.0,0.0,NYG,tier_3,1.0683760683760686,0.0,7.478632478632479,70.51282051282051,6.41025641025641,2.2435897435897436,1.1538461538461537,NYG,-3
787,LOLB,LeBron,McClain,LeBron McClain,BUF,True,0,0,650,0,13,20,26,1,17,9,0,0,0,0,0,0,0,2,6,0,1,0,11,5,LeBron,McClain,1333.0,1331.0,1.0,2.0,Signed,75.0,0.0,0.0,BUF,tier_4,10.769230769230768,0.0,10.769230769230768,60.0,0.0,1.3846153846153846,0.8181818181818182,BUF,-3
794,CB,A.J.,Bradford,A.J. Bradford,BUF,True,0,130,989,0,34,38,57,1,17,38,30,0,9,0,0,11,0,2,0,1,0,0,15,15,A.J.,Bradford,257.0,255.0,10.0,2.0,Signed,79.0,0.0,0.0,BUF,tier_4,0.0,10.111223458038422,11.122345803842265,92.01213346814964,11.122345803842265,3.842264914054601,1.8,BUF,7
