Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
41,K,Nathan,Dibert,Nathan Dibert,HOU,0,0,0,0,0,0,130,33,0,17,75,False,0,0,26,32,0,7,8,6,5,0,6,5,23,55,15,31,40,4,8,0,15,Nathan,Dibert,3520.0,3518.0,12.0,31.0,Signed,80.0,0.0,0.0,HOU,tier_3,0.8846153846153846,0.9696969696969697,0.8,,,,HOU,0
42,P,Paul,Robbins,Paul Robbins,SF,0,2929,3105,0,67,23,65,0,52,17,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,15,Paul,Robbins,1492.0,1490.0,8.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,,,,0.0,46.343283582089555,0.943317230273752,SF,2
72,K,Grant,Wade,Grant Wade,NYJ,0,0,0,3,0,0,75,35,0,17,0,False,0,0,40,33,0,15,8,9,8,0,9,8,32,56,15,17,0,7,8,0,15,Grant,Wade,386.0,384.0,7.0,17.0,Signed,74.0,0.0,0.0,NYJ,tier_5,0.8,0.9428571428571428,0.6521739130434783,,,,NYJ,2
74,K,Bernard,Donaldson,Bernard Donaldson,SF,0,0,0,2,0,0,137,38,0,17,74,False,0,0,28,38,0,12,10,5,1,0,5,1,21,59,15,14,46,5,10,0,15,Bernard,Donaldson,2606.0,2604.0,7.0,14.0,Signed,86.0,0.0,0.0,SF,tier_2,0.75,1.0,0.6818181818181818,,,,SF,-1
76,P,Alan,Brackett,Alan Brackett,WAS,0,2131,2350,0,51,20,45,0,57,17,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,14,Alan,Brackett,1771.0,1769.0,9.0,25.0,Signed,78.0,0.0,0.0,WAS,tier_4,,,,0.05,46.07843137254902,0.9068085106382979,WAS,1
78,P,Brandon,Collins,Brandon Collins,CHI,0,2087,2245,0,48,17,144,0,48,17,93,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,55,0,0,1,15,Brandon,Collins,3482.0,3480.0,2.0,0.0,Signed,82.0,0.0,0.0,CHI,tier_3,,,,0.11764705882352941,46.770833333333336,0.9296213808463252,CHI,-1
101,K,David,Brown,David Brown,MIN,0,0,0,0,0,0,118,25,0,17,69,False,0,0,24,23,0,11,5,4,4,0,4,4,22,56,15,30,35,9,5,0,15,David,Brown,3175.0,3173.0,2.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,0.9166666666666666,0.92,0.875,,,,MIN,4
102,K,Chris,Ross,Chris Ross,LAR,0,0,0,0,0,0,155,39,0,17,84,False,0,0,39,38,0,15,13,5,6,0,5,6,31,55,15,23,37,7,13,0,15,Chris,Ross,2930.0,2928.0,8.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,0.7948717948717948,0.9743589743589743,0.7142857142857143,,,,LAR,1
104,P,Andrew,Jones,Andrew Jones,CIN,0,2370,2561,0,58,14,146,0,46,17,87,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,55,0,0,0,15,Andrew,Jones,3752.0,3750.0,0.0,1.0,Signed,74.0,0.0,0.0,CIN,tier_5,,,,0.0,44.1551724137931,0.9254197579070675,CIN,2
114,P,Don,McGuire,Don McGuire,DAL,0,2673,2957,0,68,17,63,0,52,17,2,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,15,Don,McGuire,395.0,393.0,3.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,,,,0.11764705882352941,43.48529411764706,0.9039567128846804,DAL,-4
115,K,Aaron,Brackins,Aaron Brackins,TEN,0,0,0,0,0,0,169,43,0,17,93,False,0,0,37,42,0,7,12,6,12,0,6,12,33,54,15,29,56,3,12,0,15,Aaron,Brackins,557.0,555.0,5.0,29.0,Signed,77.0,0.0,0.0,TEN,tier_4,0.8918918918918919,0.9767441860465116,0.7894736842105263,,,,TEN,3
117,P,Andrew,Richardson,Andrew Richardson,TEN,0,2080,2207,0,50,17,51,0,46,17,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,29,0,0,0,1,15,Andrew,Richardson,1940.0,1938.0,4.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,,,,0.11764705882352941,44.14,0.9424558223833258,TEN,0
122,K,Elijah,Barton,Elijah Barton,MIA,0,0,0,2,0,0,121,24,0,17,66,False,0,0,30,20,0,13,8,6,3,0,6,3,26,56,15,11,37,9,8,0,15,Elijah,Barton,256.0,254.0,0.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,0.8666666666666667,0.8333333333333334,0.8095238095238095,,,,MIA,-2
128,K,Devin,Tanley,Devin Tanley,CHI,0,0,0,1,0,0,84,39,0,17,0,False,0,0,44,34,0,12,9,14,9,0,14,9,36,53,15,0,0,4,9,0,15,Devin,Tanley,461.0,459.0,8.0,0.0,Signed,78.0,0.0,0.0,CHI,tier_4,0.8181818181818182,0.8717948717948718,0.6190476190476191,,,,CHI,-2
132,K,Charles,Cunningham,Charles Cunningham,BUF,1,0,0,3,0,0,76,44,0,17,0,False,0,0,32,43,0,13,9,8,2,0,8,2,23,51,15,2,0,6,7,0,15,Charles,Cunningham,880.0,878.0,2.0,2.0,Signed,71.0,0.0,0.0,BUF,tier_5,0.71875,0.9772727272727273,0.5909090909090909,,,,BUF,0
138,P,Toby,Mahone,Toby Mahone,NE,0,3556,3747,0,82,27,83,0,47,17,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,15,Toby,Mahone,2586.0,2584.0,3.0,21.0,Signed,79.0,0.0,0.0,NE,tier_4,,,,0.14814814814814814,45.69512195121951,0.9490258873765679,NE,0
147,K,Brian,Jackson,Brian Jackson,ATL,0,0,0,1,0,0,155,47,0,17,80,False,0,0,26,43,0,13,3,5,5,0,5,5,19,54,15,13,54,6,3,0,15,Brian,Jackson,1496.0,1494.0,0.0,13.0,Signed,76.0,0.0,0.0,ATL,tier_4,0.7307692307692307,0.9148936170212766,0.5625,,,,ATL,-4
166,K,Joey,Hoke,Joey Hoke,KC,0,0,0,1,0,0,81,46,0,17,0,False,0,0,35,43,0,14,16,4,1,0,4,1,28,59,15,8,0,8,15,0,15,Joey,Hoke,1646.0,1644.0,3.0,8.0,Signed,71.0,0.0,0.0,KC,tier_5,0.8,0.9347826086956522,0.7666666666666667,,,,KC,4
168,K,Ryan,Blanchard,Ryan Blanchard,IND,0,0,0,1,0,0,70,41,0,17,0,False,0,0,36,38,0,11,8,9,8,0,9,8,30,53,14,9,0,5,8,0,15,Ryan,Blanchard,2559.0,2557.0,2.0,9.0,Signed,74.0,0.0,0.0,IND,tier_5,0.8333333333333334,0.926829268292683,0.6842105263157895,,,,IND,2
193,K,TJ,Clifford,TJ Clifford,LAC,2,0,0,0,0,0,169,49,0,17,91,False,0,0,29,46,0,9,11,6,3,0,6,3,26,55,15,7,59,6,11,0,15,TJ,Clifford,388.0,386.0,5.0,7.0,Signed,80.0,0.0,0.0,LAC,tier_3,0.896551724137931,0.9387755102040817,0.85,,,,LAC,1
200,P,Kolton,Hall,Kolton Hall,NYJ,0,2900,3191,0,68,20,156,0,48,17,86,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,17,56,0,0,1,15,Kolton,Hall,3437.0,3435.0,4.0,17.0,Signed,82.0,0.0,0.0,NYJ,tier_3,,,,0.1,46.9264705882353,0.9088060169225948,NYJ,-2
209,K,Ty,Dillon,Ty Dillon,NE,0,0,0,0,0,0,106,32,0,17,58,False,0,0,15,30,0,6,4,3,2,0,3,2,11,52,15,21,29,2,4,0,15,Ty,Dillon,2443.0,2441.0,6.0,21.0,Signed,80.0,0.0,0.0,NE,tier_3,0.7333333333333333,0.9375,0.6,,,,NE,-6
215,P,Logan,Lynch,Logan Lynch,LAR,0,2091,2322,0,52,16,48,0,48,17,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,14,Logan,Lynch,3076.0,3074.0,1.0,23.0,Signed,75.0,0.0,0.0,LAR,tier_4,,,,0.0625,44.65384615384615,0.900516795865633,LAR,-1
217,K,Joe,Curtis,Joe Curtis,DET,0,0,0,0,0,0,130,32,0,17,69,False,0,0,28,30,0,12,3,7,6,0,7,6,22,55,15,18,41,6,3,0,15,Joe,Curtis,2422.0,2420.0,3.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,0.7857142857142857,0.9375,0.6,,,,DET,-1
221,P,Caleb,Zeigler,Caleb Zeigler,DET,0,2790,3001,0,68,25,71,0,46,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,15,Caleb,Zeigler,233.0,231.0,5.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,,,,0.0,44.13235294117647,0.9296901032989003,DET,2
232,K,Brandon,Watson,Brandon Watson,JAX,0,0,0,1,0,0,155,54,0,17,83,False,0,0,21,50,0,7,6,5,3,0,5,3,16,53,15,16,50,2,6,0,15,Brandon,Watson,3693.0,3691.0,1.0,16.0,Signed,80.0,0.0,0.0,JAX,tier_3,0.7619047619047619,0.9259259259259259,0.6153846153846154,,,,JAX,-5
235,K,Scott,Groves,Scott Groves,NYG,0,0,0,0,0,0,115,30,0,17,64,False,0,0,20,29,0,4,5,7,4,0,7,4,18,53,15,15,35,2,5,0,15,Scott,Groves,3392.0,3390.0,5.0,15.0,Signed,77.0,0.0,0.0,NYG,tier_4,0.9,0.9666666666666667,0.7777777777777778,,,,NYG,5
244,K,Matt,Walker,Matt Walker,SEA,0,0,0,0,0,0,117,29,0,17,64,False,0,0,26,25,0,10,11,3,2,0,3,2,20,52,15,27,38,4,11,0,15,Matt,Walker,2322.0,2320.0,10.0,27.0,Signed,79.0,0.0,0.0,SEA,tier_4,0.7692307692307693,0.8620689655172413,0.7142857142857143,,,,SEA,-3
264,P,Damon,Wilcox,Damon Wilcox,CLE,0,3278,3560,0,79,26,82,0,46,17,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,1,15,Damon,Wilcox,2220.0,2218.0,8.0,4.0,Signed,77.0,0.0,0.0,CLE,tier_4,,,,0.11538461538461539,45.063291139240505,0.9207865168539325,CLE,0
278,K,Patrick,Weaver,Patrick Weaver,BAL,0,0,0,1,0,0,65,43,0,17,0,False,0,0,22,40,0,7,3,8,4,0,8,4,15,50,15,24,0,1,2,0,15,Patrick,Weaver,3534.0,3532.0,0.0,24.0,Signed,74.0,0.0,0.0,BAL,tier_5,0.6818181818181818,0.9302325581395349,0.3,,,,BAL,-3
306,K,Charlie,Copeland,Charlie Copeland,NO,0,0,0,0,0,0,80,46,0,17,0,False,0,0,33,45,0,9,11,7,6,0,7,6,28,53,15,26,0,4,11,0,15,Charlie,Copeland,33.0,31.0,4.0,26.0,Signed,79.0,0.0,0.0,NO,tier_4,0.8484848484848485,0.9782608695652174,0.75,,,,NO,3
307,P,Luke,Reisner,Luke Reisner,BAL,0,2682,2951,0,65,23,148,0,46,17,79,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,24,52,0,0,0,15,Luke,Reisner,1345.0,1343.0,3.0,24.0,Signed,78.0,0.0,0.0,BAL,tier_4,,,,0.13043478260869565,45.4,0.9088444595052525,BAL,-2
313,P,Rhett,Bush,Rhett Bush,MIA,0,2701,2856,0,65,27,66,0,45,17,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,15,Rhett,Bush,2099.0,2097.0,6.0,11.0,Signed,73.0,0.0,0.0,MIA,tier_5,,,,0.0,43.93846153846154,0.9457282913165266,MIA,3
335,P,Nick,Weber,Nick Weber,ARI,0,2932,3280,0,72,14,70,0,53,17,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,15,Nick,Weber,2954.0,2952.0,3.0,6.0,Signed,79.0,0.0,0.0,ARI,tier_4,,,,0.14285714285714285,45.55555555555556,0.8939024390243903,ARI,-2
337,K,Will,Dillard,Will Dillard,LV,1,0,0,1,0,0,63,37,0,17,0,False,0,0,26,32,0,12,3,5,6,0,5,6,19,57,15,22,0,5,3,0,15,Will,Dillard,2369.0,2367.0,0.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,0.7307692307692307,0.8648648648648649,0.5333333333333333,,,,LV,-4
343,P,B.J.,Polk,B.J. Polk,BUF,0,2610,2848,0,63,17,147,0,46,17,82,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,2,45,0,0,0,15,B.J.,Polk,2854.0,2852.0,2.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,,,,0.17647058823529413,45.20634920634921,0.9164325842696629,BUF,-1
361,K,Colt,Stephenson,Colt Stephenson,DEN,0,0,0,1,0,0,63,31,0,17,0,False,0,0,32,28,0,12,5,11,4,0,11,4,25,57,15,3,0,6,4,0,15,Colt,Stephenson,1666.0,1664.0,1.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,0.78125,0.9032258064516129,0.5882352941176471,,,,DEN,0
382,P,Peter,Masters,Peter Masters,IND,0,1822,1915,0,43,13,130,0,51,17,88,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,50,0,0,0,15,Peter,Masters,726.0,724.0,0.0,9.0,Signed,75.0,0.0,0.0,IND,tier_4,,,,0.0,44.53488372093023,0.9514360313315927,IND,3
415,K,Alex,Saunders,Alex Saunders,GB,0,0,0,0,0,0,55,32,0,17,0,False,0,0,23,29,0,5,10,7,1,0,7,1,19,52,15,19,0,1,10,0,15,Alex,Saunders,1036.0,1034.0,4.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,0.8260869565217391,0.90625,0.7333333333333333,,,,GB,-1
426,P,Chris,Edwards,Chris Edwards,NO,0,2485,2632,0,55,22,143,0,49,17,85,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,26,45,0,0,0,15,Chris,Edwards,2634.0,2632.0,7.0,26.0,Signed,86.0,0.0,0.0,NO,tier_2,,,,0.22727272727272727,47.85454545454545,0.9441489361702128,NO,0
432,K,Trey,Ortiz,Trey Ortiz,PIT,0,0,0,1,0,0,51,27,0,17,0,False,0,0,24,25,0,4,7,7,6,0,7,6,21,51,14,28,0,1,7,0,14,Trey,Ortiz,1202.0,1200.0,2.0,28.0,Signed,70.0,0.0,0.0,PIT,tier_5,0.875,0.9259259259259259,0.7272727272727273,,,,PIT,3
441,P,Tommy,Townsend,Tommy Townsend,ATL,0,2681,2789,0,63,24,63,0,45,17,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,15,Tommy,Townsend,2653.0,2651.0,18.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,,,,0.0,44.26984126984127,0.9612764431695948,ATL,5
448,P,Joshua,Conwell,Joshua Conwell,PHI,0,1988,2214,0,49,14,0,0,54,17,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,Joshua,Conwell,1120.0,1118.0,9.0,12.0,Signed,72.0,0.0,0.0,PHI,tier_5,,,,0.14285714285714285,45.183673469387756,0.8979223125564589,PHI,-1
451,P,Carter,Abraham,Carter Abraham,MIN,0,3429,3543,0,78,31,78,0,46,17,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,15,Carter,Abraham,746.0,744.0,5.0,30.0,Signed,78.0,0.0,0.0,MIN,tier_4,,,,0.06451612903225806,45.42307692307692,0.9678238780694327,MIN,2
456,K,Mitchell,Turner,Mitchell Turner,CIN,1,0,0,1,0,0,73,37,0,17,0,False,0,0,36,33,0,13,9,8,6,0,8,6,30,56,15,1,0,7,9,0,15,Mitchell,Turner,2780.0,2778.0,1.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,0.8333333333333334,0.8918918918918919,0.7272727272727273,,,,CIN,-2
464,P,Daniel,Lee,Daniel Lee,KC,0,2616,2759,0,62,21,154,0,46,17,91,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,57,0,0,1,15,Daniel,Lee,266.0,264.0,11.0,8.0,Signed,74.0,0.0,0.0,KC,tier_5,,,,0.0,44.5,0.948169626676332,KC,5
465,K,Michael,Perez,Michael Perez,WAS,0,0,0,1,0,0,174,48,0,17,94,False,0,0,38,47,0,23,7,4,4,0,4,4,30,59,15,25,55,15,7,0,15,Michael,Perez,690.0,688.0,6.0,25.0,Signed,80.0,0.0,0.0,WAS,tier_3,0.7894736842105263,0.9791666666666666,0.7333333333333333,,,,WAS,-1
485,P,Matthew,Fletcher,Matthew Fletcher,DEN,0,2433,2564,0,58,21,135,0,45,17,76,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,51,0,0,0,15,Matthew,Fletcher,1381.0,1379.0,0.0,3.0,Signed,74.0,0.0,0.0,DEN,tier_5,,,,0.0,44.206896551724135,0.9489079563182528,DEN,4
488,K,Chase,Cook,Chase Cook,CAR,0,0,0,1,0,0,46,30,0,17,0,False,0,0,16,28,0,5,5,3,3,0,3,3,11,47,14,20,0,0,5,0,14,Chase,Cook,997.0,995.0,9.0,20.0,Signed,73.0,0.0,0.0,CAR,tier_5,0.6875,0.9333333333333333,0.5,,,,CAR,-3
497,K,Johnny,Webster,Johnny Webster,PHI,0,0,0,0,0,0,85,37,0,17,85,False,0,0,32,32,0,11,14,4,3,0,4,3,29,57,15,12,45,10,12,0,15,Johnny,Webster,3566.0,3564.0,9.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,0.90625,0.8648648648648649,0.88,,,,PHI,3
510,P,Kai,Kroeger,Kai Kroeger,LAC,0,2735,2916,0,64,21,69,0,47,17,2,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,1,15,Kai,Kroeger,352.0,350.0,14.0,7.0,Signed,78.0,0.0,0.0,LAC,tier_4,,,,0.047619047619047616,45.5625,0.9379286694101509,LAC,1
518,P,Lane,Decker,Lane Decker,NYG,0,2882,3170,0,73,22,72,0,51,17,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,15,Lane,Decker,659.0,657.0,4.0,15.0,Signed,71.0,0.0,0.0,NYG,tier_5,,,,0.0,43.42465753424658,0.9091482649842272,NYG,-2
535,P,Preston,Gervasi,Preston Gervasi,HOU,0,2879,3040,0,67,26,68,0,48,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,0,15,Preston,Gervasi,3424.0,3422.0,2.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,,,,0.0,45.37313432835821,0.9470394736842105,HOU,3
554,K,Tommy,Rich,Tommy Rich,ARI,0,0,0,1,0,0,112,24,0,17,62,False,0,0,27,22,0,11,9,3,4,0,3,4,19,53,15,6,28,3,9,0,15,Tommy,Rich,3408.0,3406.0,6.0,6.0,Signed,78.0,0.0,0.0,ARI,tier_4,0.7037037037037037,0.9166666666666666,0.6,,,,ARI,-4
