Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
149,K,Brandon,Watson,Brandon Watson,IND,0,0,0,0,0,0,63,37,0,18,0,False,0,0,26,35,0,8,9,6,3,0,6,3,22,53,15,9,0,4,9,0,15,Brandon,Watson,3693.0,3691.0,2.0,9.0,Signed,77.0,0.0,0.0,IND,tier_4,0.8461538461538461,0.9459459459459459,0.7647058823529411,,,,IND,2
167,P,Alan,Brackett,Alan Brackett,ATL,0,2410,2633,0,58,22,135,0,52,18,77,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,13,37,0,0,0,15,Alan,Brackett,1771.0,1769.0,10.0,13.0,Signed,77.0,0.0,0.0,ATL,tier_4,,,,0.18181818181818182,45.39655172413793,0.9153057349031523,ATL,-1
170,P,Preston,Gervasi,Preston Gervasi,MIN,0,1966,2047,0,44,19,46,0,48,18,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,15,Preston,Gervasi,3424.0,3422.0,3.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,,,,0.0,46.52272727272727,0.9604298974108452,MIN,3
174,P,Mikal,Childress,Mikal Childress,SEA,0,3483,3769,0,83,29,80,0,55,18,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,15,Mikal,Childress,3376.0,3374.0,5.0,27.0,Signed,77.0,0.0,0.0,SEA,tier_4,,,,0.10344827586206896,45.40963855421687,0.9241178031308039,SEA,0
179,K,Kirk,Moreland,Kirk Moreland,CLE,0,0,0,0,0,0,66,39,0,18,0,False,0,0,27,36,0,4,8,9,6,0,9,6,25,57,15,4,0,2,8,0,15,Kirk,Moreland,2727.0,2725.0,4.0,4.0,Signed,73.0,0.0,0.0,CLE,tier_5,0.9259259259259259,0.9230769230769231,0.8333333333333334,,,,CLE,4
198,P,Sam,McKee,Sam McKee,NO,0,2345,2611,0,61,21,61,0,48,18,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,2,15,Sam,McKee,3518.0,3516.0,0.0,26.0,Signed,71.0,0.0,0.0,NO,tier_5,,,,0.0,42.80327868852459,0.8981233243967829,NO,-2
206,P,Tyler,Perkins,Tyler Perkins,GB,0,3031,3174,0,70,18,144,0,46,18,74,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,19,45,0,0,0,15,Tyler,Perkins,541.0,539.0,13.0,19.0,Signed,78.0,0.0,0.0,GB,tier_4,,,,0.2777777777777778,45.34285714285714,0.9549464398235665,GB,-3
210,K,Patrick,Weaver,Patrick Weaver,BAL,1,0,0,0,0,0,65,44,0,18,0,False,0,0,21,40,0,11,2,3,5,0,3,5,15,53,15,24,0,5,2,0,15,Patrick,Weaver,3534.0,3532.0,1.0,24.0,Signed,71.0,0.0,0.0,BAL,tier_5,0.7142857142857143,0.9090909090909091,0.5384615384615384,,,,BAL,-3
219,P,Andrew,Richardson,Andrew Richardson,TEN,0,2205,2360,0,53,15,54,0,46,18,1,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,15,Andrew,Richardson,1940.0,1938.0,5.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,,,,0.13333333333333333,44.528301886792455,0.934322033898305,TEN,-2
236,K,Grant,Wade,Grant Wade,ARI,0,0,0,0,0,0,128,27,0,18,68,False,0,0,32,25,0,15,6,6,5,0,6,5,25,58,15,6,42,8,6,0,15,Grant,Wade,386.0,384.0,8.0,6.0,Signed,76.0,0.0,0.0,ARI,tier_4,0.78125,0.9259259259259259,0.6666666666666666,,,,ARI,-1
246,P,Andrew,Jones,Andrew Jones,CIN,0,2724,2914,0,65,19,67,0,46,18,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,15,Andrew,Jones,3752.0,3750.0,1.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,,,,0.0,44.83076923076923,0.9347975291695264,CIN,1
247,P,Damon,Wilcox,Damon Wilcox,CLE,0,2851,2978,0,66,28,152,0,47,18,83,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,47,0,0,0,15,Damon,Wilcox,2220.0,2218.0,9.0,4.0,Signed,77.0,0.0,0.0,CLE,tier_4,,,,0.03571428571428571,45.121212121212125,0.9573539288112828,CLE,2
254,P,Brian,Harris,Brian Harris,LV,0,3235,3433,0,76,24,152,0,47,18,74,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,42,0,0,0,15,Brian,Harris,159.0,157.0,2.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,,,,0.0,45.171052631578945,0.9423244975240315,LV,3
263,P,Paul,Robbins,Paul Robbins,SF,0,2737,2921,0,62,16,150,0,48,18,80,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,46,0,0,0,15,Paul,Robbins,1492.0,1490.0,9.0,14.0,Signed,83.0,0.0,0.0,SF,tier_3,,,,0.0,47.11290322580645,0.937007874015748,SF,4
276,K,Elijah,Barton,Elijah Barton,MIA,0,0,0,0,0,0,68,48,0,18,0,False,0,0,26,47,0,15,5,4,2,0,4,2,17,56,14,11,0,6,5,0,15,Elijah,Barton,256.0,254.0,1.0,11.0,Signed,76.0,0.0,0.0,MIA,tier_4,0.6538461538461539,0.9791666666666666,0.55,,,,MIA,-3
282,P,Brandon,Collins,Brandon Collins,MIA,0,2223,2348,0,51,16,136,0,48,18,81,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,11,38,0,0,2,15,Brandon,Collins,3482.0,3480.0,3.0,11.0,Signed,82.0,0.0,0.0,MIA,tier_3,,,,0.0625,46.03921568627451,0.946763202725724,MIA,0
295,K,Matt,Walker,Matt Walker,SEA,0,0,0,0,0,0,128,35,0,18,70,False,0,0,24,32,0,6,10,4,4,0,4,4,19,52,15,27,38,1,10,0,15,Matt,Walker,2322.0,2320.0,11.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,0.7916666666666666,0.9142857142857143,0.6875,,,,SEA,-1
304,P,Kai,Kroeger,Kai Kroeger,DAL,0,2315,2513,0,56,17,126,0,56,18,79,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,10,47,0,0,2,15,Kai,Kroeger,352.0,350.0,15.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,,,,0.23529411764705882,44.875,0.9212097095105451,DAL,-3
317,P,Toby,Mahone,Toby Mahone,NE,0,3093,3235,0,71,31,134,0,54,18,66,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,21,33,0,0,1,15,Toby,Mahone,2586.0,2584.0,4.0,21.0,Signed,79.0,0.0,0.0,NE,tier_4,,,,0.03225806451612903,45.563380281690144,0.9561051004636785,NE,2
321,K,Michael,Perez,Michael Perez,HOU,0,0,0,2,0,0,76,49,0,18,0,False,0,0,27,46,0,13,6,4,4,0,3,3,21,56,15,31,0,9,6,0,15,Michael,Perez,690.0,688.0,7.0,31.0,Signed,79.0,0.0,0.0,HOU,tier_4,0.7777777777777778,0.9387755102040817,0.7894736842105263,,,,HOU,0
332,P,Carter,Abraham,Carter Abraham,TB,0,2487,2721,0,59,12,55,0,50,18,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,15,Carter,Abraham,746.0,744.0,6.0,5.0,Signed,80.0,0.0,0.0,TB,tier_3,,,,0.16666666666666666,46.11864406779661,0.9140022050716649,TB,-2
341,K,Ryan,Blanchard,Ryan Blanchard,LV,0,0,0,0,0,0,68,42,0,18,0,False,0,0,26,37,0,14,6,2,4,0,2,4,19,56,14,22,0,7,6,0,14,Ryan,Blanchard,2559.0,2557.0,3.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,0.7307692307692307,0.8809523809523809,0.65,,,,LV,-4
354,K,Aaron,Brackins,Aaron Brackins,JAX,0,0,0,0,0,0,169,50,0,18,89,False,0,0,30,48,0,14,7,7,2,0,7,2,25,56,15,16,51,9,7,0,15,Aaron,Brackins,557.0,555.0,6.0,16.0,Signed,80.0,0.0,0.0,JAX,tier_3,0.8333333333333334,0.96,0.7619047619047619,,,,JAX,0
358,P,Caleb,Zeigler,Caleb Zeigler,PIT,0,3134,3291,0,74,21,147,0,46,18,71,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,28,42,0,0,0,15,Caleb,Zeigler,233.0,231.0,6.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,,,,0.09523809523809523,44.472972972972975,0.9522941355211182,PIT,0
368,P,Logan,Lynch,Logan Lynch,LAR,0,1746,1856,0,42,20,58,0,45,18,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,14,Logan,Lynch,3076.0,3074.0,2.0,23.0,Signed,74.0,0.0,0.0,LAR,tier_5,,,,0.0,44.19047619047619,0.9407327586206896,LAR,4
388,K,TJ,Clifford,TJ Clifford,LAC,0,0,0,1,0,0,141,39,0,18,78,False,0,0,25,35,0,8,9,4,4,0,4,4,19,51,15,7,47,2,9,0,15,TJ,Clifford,388.0,386.0,6.0,7.0,Signed,81.0,0.0,0.0,LAC,tier_3,0.76,0.8974358974358975,0.6470588235294118,,,,LAC,-6
395,K,Joe,Curtis,Joe Curtis,DET,0,0,0,0,0,0,64,44,0,18,0,False,0,0,26,41,0,13,6,4,3,0,4,3,18,54,14,18,0,5,6,0,15,Joe,Curtis,2422.0,2420.0,4.0,18.0,Signed,74.0,0.0,0.0,DET,tier_5,0.6923076923076923,0.9318181818181818,0.5789473684210527,,,,DET,-2
400,K,Nathan,Dibert,Nathan Dibert,LAR,0,0,0,0,0,0,186,57,0,18,98,False,0,0,30,53,0,9,9,6,6,0,6,6,24,55,15,23,64,3,9,0,15,Nathan,Dibert,3520.0,3518.0,13.0,23.0,Signed,78.0,0.0,0.0,LAR,tier_4,0.8,0.9298245614035088,0.6666666666666666,,,,LAR,-1
408,K,David,Brown,David Brown,MIN,0,0,0,0,0,0,183,49,0,18,95,False,0,0,38,49,0,16,8,10,4,0,10,4,29,57,15,30,58,7,8,0,15,David,Brown,3175.0,3173.0,3.0,30.0,Signed,83.0,0.0,0.0,MIN,tier_3,0.7631578947368421,1.0,0.625,,,,MIN,-2
413,P,Peter,Masters,Peter Masters,IND,0,2867,3036,0,67,20,147,0,46,18,79,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,9,46,0,0,0,15,Peter,Masters,726.0,724.0,1.0,9.0,Signed,78.0,0.0,0.0,IND,tier_4,,,,0.2,45.3134328358209,0.94433465085639,IND,0
417,K,Tommy,Rich,Tommy Rich,DEN,0,0,0,1,0,0,61,31,0,18,0,False,0,0,30,24,0,5,11,10,4,0,10,4,27,52,15,3,0,2,11,0,15,Tommy,Rich,3408.0,3406.0,7.0,3.0,Signed,74.0,0.0,0.0,DEN,tier_5,0.9,0.7741935483870968,0.8125,,,,DEN,2
420,P,Luke,Reisner,Luke Reisner,BAL,0,2779,2949,0,66,21,145,0,47,18,78,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,24,44,0,0,1,15,Luke,Reisner,1345.0,1343.0,4.0,24.0,Signed,76.0,0.0,0.0,BAL,tier_4,,,,0.23809523809523808,44.68181818181818,0.9423533401152934,BAL,-2
421,K,Joey,Hoke,Joey Hoke,WAS,0,0,0,2,0,0,68,35,0,18,0,False,0,0,38,32,0,14,11,10,3,0,10,3,31,60,14,25,0,9,9,0,15,Joey,Hoke,1646.0,1644.0,4.0,25.0,Signed,75.0,0.0,0.0,WAS,tier_4,0.8157894736842105,0.9142857142857143,0.72,,,,WAS,-1
431,K,Ty,Dillon,Ty Dillon,TEN,0,0,0,2,0,0,149,34,0,18,80,False,0,0,33,32,0,11,10,6,6,0,5,6,29,54,15,29,61,8,10,0,15,Ty,Dillon,2443.0,2441.0,7.0,29.0,Signed,74.0,0.0,0.0,TEN,tier_5,0.8787878787878788,0.9411764705882353,0.8571428571428571,,,,TEN,6
439,K,Kyle,Bauman,Kyle Bauman,NYJ,0,0,0,0,0,0,61,33,0,18,0,False,0,0,33,30,0,15,12,2,4,0,2,4,26,57,14,17,0,8,12,0,15,Kyle,Bauman,2024.0,2022.0,0.0,17.0,Signed,74.0,0.0,0.0,NYJ,tier_5,0.7878787878787878,0.9090909090909091,0.7407407407407407,,,,NYJ,3
440,P,Kolton,Hall,Kolton Hall,NYJ,0,3542,3739,0,81,29,154,0,49,18,75,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,41,0,0,0,15,Kolton,Hall,3437.0,3435.0,5.0,17.0,Signed,80.0,0.0,0.0,NYJ,tier_3,,,,0.0,46.160493827160494,0.9473121155389141,NYJ,2
445,P,Matthew,Fletcher,Matthew Fletcher,DEN,0,2595,2725,0,60,17,141,0,47,18,75,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,34,0,0,1,15,Matthew,Fletcher,1381.0,1379.0,1.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,,,,0.23529411764705882,45.416666666666664,0.9522935779816514,DEN,-1
453,K,Darren,McLane,Darren McLane,DAL,2,0,0,1,0,0,63,43,0,18,0,False,0,0,28,40,0,9,6,8,5,0,9,5,19,52,13,10,0,1,4,0,15,Darren,McLane,2663.0,2661.0,4.0,10.0,Signed,74.0,0.0,0.0,DAL,tier_5,0.6785714285714286,0.9302325581395349,0.3333333333333333,,,,DAL,-3
471,K,Bernard,Donaldson,Bernard Donaldson,SF,0,0,0,0,0,0,69,35,0,18,0,False,0,0,34,33,0,15,8,5,6,0,5,6,27,59,15,14,0,8,8,0,15,Bernard,Donaldson,2606.0,2604.0,8.0,14.0,Signed,85.0,0.0,0.0,SF,tier_2,0.7941176470588235,0.9428571428571428,0.6956521739130435,,,,SF,-2
490,K,Bryan,Talley,Bryan Talley,TB,0,0,0,0,0,0,158,45,0,18,85,False,0,0,31,43,0,10,9,7,5,0,7,5,23,53,15,5,49,2,9,0,15,Bryan,Talley,564.0,562.0,5.0,5.0,Signed,82.0,0.0,0.0,TB,tier_3,0.7419354838709677,0.9555555555555556,0.5789473684210527,,,,TB,-4
496,K,Nate,Foster,Nate Foster,KC,0,0,0,1,0,0,58,27,0,18,0,False,0,0,31,26,0,13,11,4,3,0,4,3,26,56,15,8,0,8,11,0,15,Nate,Foster,474.0,472.0,0.0,8.0,Signed,71.0,0.0,0.0,KC,tier_5,0.8387096774193549,0.9629629629629629,0.7916666666666666,,,,KC,5
514,P,Brian,Davis,Brian Davis,NYG,0,2843,3075,0,71,21,63,0,53,18,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,15,Brian,Davis,1626.0,1624.0,0.0,15.0,Signed,70.0,0.0,0.0,NYG,tier_5,,,,0.047619047619047616,43.309859154929576,0.9245528455284553,NYG,-2
524,P,Owen,Roth,Owen Roth,DET,0,2417,2594,0,58,25,136,0,46,18,79,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,47,0,0,0,15,Owen,Roth,2542.0,2540.0,4.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,,,,0.0,44.724137931034484,0.9317656129529683,DET,1
536,P,B.J.,Polk,B.J. Polk,BUF,0,2641,2898,0,64,23,143,0,46,18,78,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,2,52,0,0,0,15,B.J.,Polk,2854.0,2852.0,3.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,,,,0.17391304347826086,45.28125,0.9113181504485852,BUF,-1
547,K,Mitchell,Turner,Mitchell Turner,CAR,0,0,0,0,0,0,38,17,0,18,0,False,0,0,23,14,0,12,5,4,2,0,4,2,16,57,13,20,0,5,5,0,14,Mitchell,Turner,2780.0,2778.0,2.0,20.0,Signed,73.0,0.0,0.0,CAR,tier_5,0.6956521739130435,0.8235294117647058,0.5882352941176471,,,,CAR,-5
