Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
106,HB,D.J.,Peters,D.J. Peters,NO,328,0,1,167,82,20,332,63,True,0,62,0,0,12,0,3,18,69,0,5,0,0,0,0,0,12,12,0,26,1,D.J.,Peters,966.0,964.0,10.0,26.0,Signed,71.0,0.0,0.0,NO,tier_5,1234.9397590361446,1489.2972972972973,0.08333333333333333,3.0120481927710845,NO,4.0
130,QB,Noah,Rudnick,Noah Rudnick,KC,76,1046,0,25,0,0,337,0,True,94,15,161,8,0,0,1,18,29,32,2,0,0,12,3,0,15,4,1,8,1,Noah,Rudnick,167.0,165.0,11.0,8.0,Signed,64.0,0.0,0.0,KC,tier_6,225.5192878338279,1520.0,0.06666666666666667,2.967359050445104,,
131,WR,Tyreek,Faulk,Tyreek Faulk,ARI,13,0,1,0,512,29,660,206,True,0,4,0,0,43,0,0,18,4,0,0,0,0,0,0,2,14,14,0,6,0,Tyreek,Faulk,128.0,126.0,11.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,795.4545454545454,1651.659574468085,0.14285714285714285,3.0303030303030303,ARI,-4.0
192,QB,Jamal,Moore,Jamal Moore,PHI,342,3654,0,0,0,0,932,0,True,295,47,518,15,0,0,4,18,33,80,1,0,0,28,26,0,15,15,8,12,2,Jamal,Moore,2659.0,2657.0,1.0,12.0,Signed,80.0,0.0,0.0,PHI,tier_3,366.9527896995708,2182.978723404255,0.13333333333333333,2.1459227467811157,,
205,TE,Alani,Hurst-Dixon,Alani Hurst-Dixon,HOU,0,0,0,0,795,27,1122,362,True,0,0,0,0,78,0,0,18,0,0,1,0,0,0,0,8,15,15,0,31,0,Alani,Hurst-Dixon,526.0,524.0,1.0,31.0,Signed,81.0,0.0,0.0,HOU,tier_3,708.5561497326203,1467.6923076923076,0.5333333333333333,7.1301247771836005,HOU,7.0
224,WR,Jaleel,Redmon,Jaleel Redmon,CIN,7,0,1,0,623,25,561,254,True,0,2,0,0,49,0,0,18,4,0,0,0,0,0,0,3,12,12,2,1,0,Jaleel,Redmon,3671.0,3669.0,1.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,1122.9946524064171,1800.2352941176468,0.25,5.347593582887701,CIN,1.0
226,TE,Logan,Brown,Logan Brown,ATL,2,0,1,0,276,23,745,140,True,0,2,0,0,33,0,0,18,3,0,1,0,0,1,0,4,15,2,0,13,0,Logan,Brown,3340.0,3338.0,2.0,13.0,Signed,73.0,0.0,0.0,ATL,tier_5,373.1543624161074,1152.6857142857143,0.26666666666666666,5.369127516778523,ATL,0.0
230,QB,Jimmy,Barrett,Jimmy Barrett,LV,141,3291,0,0,0,0,944,0,True,308,44,511,12,0,0,0,18,4,27,0,0,0,32,31,0,15,15,5,22,0,Jimmy,Barrett,1823.0,1821.0,2.0,22.0,Signed,70.0,0.0,0.0,LV,tier_5,149.364406779661,961.3636363636364,0.0,0.0,,
236,WR,Jamaal,Jones,Jamaal Jones,PHI,1,0,12,0,1326,80,847,445,True,0,1,0,0,74,0,0,18,1,0,2,0,0,0,0,10,15,15,0,12,0,Jamaal,Jones,3216.0,3214.0,2.0,12.0,Signed,93.0,0.0,0.0,PHI,tier_1,1566.706021251476,2549.92,0.6666666666666666,11.806375442739078,PHI,3.0
239,WR,Tyrell,McFadden,Tyrell McFadden,ARI,18,0,0,0,617,24,888,252,True,0,9,0,0,49,0,0,18,4,0,0,0,0,0,0,2,14,14,0,6,0,Tyrell,McFadden,3431.0,3429.0,4.0,6.0,Signed,88.0,0.0,0.0,ARI,tier_2,715.09009009009,1624.965517241379,0.14285714285714285,2.2522522522522523,ARI,-7.0
244,HB,Johnathan,Smith,Johnathan Smith,GB,681,0,0,212,101,20,328,73,True,0,176,0,0,13,0,5,18,67,0,8,0,0,0,0,0,15,15,5,19,4,Johnathan,Smith,3183.0,3181.0,4.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,2384.146341463415,1157.904761904762,0.26666666666666666,12.195121951219512,GB,-2.0
261,TE,Chris,Adkins,Chris Adkins,BAL,0,0,0,0,679,25,1112,276,True,0,0,0,0,62,0,0,18,0,0,1,0,0,0,0,6,15,15,2,24,0,Chris,Adkins,1244.0,1242.0,7.0,24.0,Signed,72.0,0.0,0.0,BAL,tier_5,610.6115107913669,1577.032258064516,0.4,5.39568345323741,BAL,3.0
326,WR,Lloyd,Temple,Lloyd Temple,NO,0,0,1,0,894,36,845,270,True,0,0,0,0,67,0,0,18,0,0,0,0,0,0,0,7,15,15,0,26,0,Lloyd,Temple,2826.0,2824.0,3.0,26.0,Signed,87.0,0.0,0.0,NO,tier_2,1057.9881656804732,1921.4328358208957,0.4666666666666667,8.284023668639053,NO,0.0
329,WR,Teshaun,Black,Teshaun Black,HOU,5,0,0,0,526,26,657,204,True,0,3,0,0,48,0,0,18,4,0,0,0,0,0,0,4,15,15,0,31,0,Teshaun,Black,135.0,133.0,0.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,808.2191780821918,1514.5882352941178,0.26666666666666666,6.0882800608828,HOU,0.0
343,WR,Troy,Chatman,Troy Chatman,PIT,6,0,1,0,877,25,835,324,True,0,3,0,0,73,0,0,18,4,0,0,0,0,0,0,6,15,15,0,28,0,Troy,Chatman,3470.0,3468.0,2.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,1057.4850299401198,1685.3684210526317,0.4,7.18562874251497,PIT,2.0
349,TE,Malachi,Harris,Malachi Harris,NO,0,0,0,0,449,26,857,219,True,0,0,0,0,45,0,0,18,0,0,3,0,0,0,0,6,12,12,0,26,0,Malachi,Harris,1876.0,1874.0,0.0,26.0,Signed,76.0,0.0,0.0,NO,tier_4,523.9206534422403,1436.7999999999997,0.5,7.001166861143524,NO,4.0
382,TE,Taylor,Winslow,Taylor Winslow,NYJ,0,0,2,0,567,33,942,264,True,0,0,0,0,58,0,0,18,0,0,1,0,0,0,0,2,15,11,0,17,0,Taylor,Winslow,1269.0,1267.0,4.0,17.0,Signed,67.0,0.0,0.0,NYJ,tier_6,601.9108280254777,1407.7241379310344,0.13333333333333333,2.1231422505307855,NYJ,3.0
408,TE,Matthew,Cavanaugh,Matthew Cavanaugh,LV,0,0,1,0,92,11,615,55,True,0,0,0,0,16,0,0,18,0,0,0,0,0,0,0,5,15,0,0,22,0,Matthew,Cavanaugh,284.0,282.0,4.0,22.0,Signed,72.0,0.0,0.0,LV,tier_5,149.59349593495935,827.9999999999999,0.3333333333333333,8.130081300813009,LV,3.0
412,WR,Damion,Turner,Damion Turner,ATL,0,0,1,0,1010,25,930,401,True,0,0,0,0,85,0,0,18,0,0,0,0,0,0,0,10,14,14,0,13,0,Damion,Turner,123.0,121.0,4.0,13.0,Signed,91.0,0.0,0.0,ATL,tier_1,1086.021505376344,1711.0588235294117,0.7142857142857143,10.752688172043012,ATL,0.0
437,QB,Jacobi,Spence,Jacobi Spence,DAL,218,3591,0,21,0,0,891,0,True,312,58,459,8,0,0,1,18,22,56,3,0,0,22,22,0,15,15,3,10,2,Jacobi,Spence,1851.0,1849.0,5.0,10.0,Signed,87.0,0.0,0.0,DAL,tier_2,244.668911335578,1127.5862068965519,0.13333333333333333,2.244668911335578,,
445,WR,Kenny,McKee,Kenny McKee,BAL,39,0,1,0,805,24,875,310,True,0,13,0,0,65,0,0,18,4,0,0,0,0,0,0,3,14,14,0,24,0,Kenny,McKee,3372.0,3370.0,1.0,24.0,Signed,81.0,0.0,0.0,BAL,tier_3,964.5714285714286,1636.153846153846,0.21428571428571427,3.4285714285714284,BAL,-2.0
453,WR,Travis,Woods,Travis Woods,PHI,0,0,9,0,331,49,410,81,True,0,0,0,0,23,0,0,18,0,0,0,0,0,0,0,1,15,15,0,12,0,Travis,Woods,2702.0,2700.0,2.0,12.0,Signed,70.0,0.0,0.0,PHI,tier_5,807.3170731707318,2072.3478260869565,0.06666666666666667,2.4390243902439024,PHI,-1.0
455,QB,Travis,Elliott,Travis Elliott,LAC,201,2740,0,31,0,0,730,0,True,245,55,362,11,0,0,1,18,24,29,2,0,0,26,20,0,12,12,6,7,2,Travis,Elliott,1460.0,1458.0,7.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,275.3424657534246,1096.3636363636365,0.16666666666666666,2.73972602739726,,
501,WR,Martin,Payton,Martin Payton,MIA,9,0,0,0,531,58,717,223,True,0,4,0,0,44,0,0,18,4,0,2,0,0,0,0,4,13,13,0,11,0,Martin,Payton,1176.0,1174.0,1.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,753.1380753138075,1649.2499999999998,0.3076923076923077,5.578800557880055,MIA,-3.0
519,HB,Eric,Wallace,Eric Wallace,ATL,610,0,1,134,288,22,577,203,True,0,180,0,0,30,0,3,18,71,0,7,0,0,0,0,1,10,10,2,13,3,Eric,Wallace,2407.0,2405.0,3.0,13.0,Signed,82.0,0.0,0.0,ATL,tier_3,1556.32582322357,1068.9142857142856,0.4,6.932409012131715,ATL,-3.0
526,HB,Navar,Freeney,Navar Freeney,BUF,774,0,0,265,211,26,579,167,True,0,201,0,0,23,0,5,18,63,0,11,0,0,0,0,1,14,14,0,2,8,Navar,Freeney,64.0,62.0,2.0,2.0,Signed,79.0,0.0,0.0,BUF,tier_4,1701.2089810017271,1172.25,0.6428571428571429,15.544041450777202,BUF,6.0
551,QB,Derek,McQuay II,Derek McQuay II,WAS,174,2747,0,85,0,0,628,0,True,236,26,336,4,0,0,2,18,66,30,2,0,0,23,22,0,10,10,3,25,0,Derek,McQuay II,2697.0,2695.0,2.0,25.0,Signed,95.0,0.0,0.0,WAS,tier_0,277.0700636942675,2007.6923076923078,0.0,0.0,,
604,QB,Nick,Banks,Nick Banks,DEN,335,3875,0,62,0,0,999,0,True,353,83,523,11,0,0,2,18,41,33,3,0,0,49,20,0,15,15,7,3,2,Nick,Banks,2016.0,2014.0,3.0,3.0,Signed,73.0,0.0,0.0,DEN,tier_5,335.33533533533534,1210.8433734939758,0.13333333333333333,2.002002002002002,,
605,TE,Thomas,Wolff,Thomas Wolff,CAR,0,0,4,0,335,24,526,147,True,0,0,0,0,36,0,0,18,0,0,2,0,0,0,0,0,11,6,1,20,0,Thomas,Wolff,2713.0,2711.0,2.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,636.8821292775665,1339.9999999999998,0.0,0.0,CAR,-3.0
608,WR,Javonti,Felix,Javonti Felix,BAL,23,0,1,0,1090,29,943,400,True,0,7,0,0,81,0,0,18,4,0,0,0,0,0,0,5,15,15,0,24,0,Javonti,Felix,2067.0,2065.0,2.0,24.0,Signed,81.0,0.0,0.0,BAL,tier_3,1180.2757158006364,1862.0454545454543,0.3333333333333333,5.302226935312832,BAL,1.0
622,TE,Armani,Boykin,Armani Boykin,KC,0,0,2,0,435,21,841,197,True,0,0,0,0,44,0,0,18,0,0,3,0,0,0,0,4,11,11,0,8,0,Armani,Boykin,3156.0,3154.0,3.0,8.0,Signed,74.0,0.0,0.0,KC,tier_5,517.2413793103449,1423.6363636363635,0.36363636363636365,4.756242568370986,KC,1.0
623,WR,Robert,Cobbs,Robert Cobbs,MIN,0,0,0,0,900,30,897,297,True,0,0,0,0,67,0,0,18,0,0,0,0,0,0,0,5,14,14,0,30,0,Robert,Cobbs,3341.0,3339.0,3.0,30.0,Signed,82.0,0.0,0.0,MIN,tier_3,1003.3444816053511,1934.3283582089553,0.35714285714285715,5.574136008918618,MIN,1.0
634,TE,Doug,Blumberg,Doug Blumberg,KC,0,0,1,0,284,25,619,107,True,0,0,0,0,26,0,0,18,0,0,1,0,0,0,0,1,15,4,0,8,0,Doug,Blumberg,141.0,139.0,1.0,8.0,Signed,57.0,0.0,0.0,KC,tier_6,458.8045234248788,1572.923076923077,0.06666666666666667,1.6155088852988693,KC,1.0
636,TE,JaMichael,Brackett,JaMichael Brackett,MIA,0,0,0,0,853,32,1128,360,True,0,0,0,0,76,0,0,18,0,0,6,0,0,0,0,7,15,15,0,11,0,JaMichael,Brackett,713.0,711.0,3.0,11.0,Signed,94.0,0.0,0.0,MIA,tier_1,756.2056737588653,1616.2105263157894,0.4666666666666667,6.205673758865249,MIA,3.0
646,WR,Terrance,Smith,Terrance Smith,DET,-2,0,0,0,347,27,306,108,True,0,1,0,0,26,0,0,18,0,0,0,0,0,0,0,4,15,2,1,18,0,Terrance,Smith,1257.0,1255.0,7.0,18.0,Signed,72.0,0.0,0.0,DET,tier_5,1127.450980392157,1828.4444444444446,0.26666666666666666,13.071895424836601,DET,9.0
652,WR,Percy,McGriff,Percy McGriff,NE,0,0,0,0,568,25,681,215,True,0,0,0,0,47,0,0,18,0,0,0,0,0,0,0,4,13,12,2,21,0,Percy,McGriff,213.0,211.0,0.0,21.0,Signed,74.0,0.0,0.0,NE,tier_5,834.0675477239354,1740.255319148936,0.3076923076923077,5.873715124816446,NE,0.0
666,TE,Grant,Borden,Grant Borden,LAC,0,0,3,0,460,21,1019,214,True,0,0,0,0,47,0,0,18,0,0,1,0,0,0,0,6,14,14,1,7,0,Grant,Borden,326.0,324.0,10.0,7.0,Signed,74.0,0.0,0.0,LAC,tier_5,451.422963689892,1409.3617021276596,0.42857142857142855,5.888125613346418,LAC,1.0
671,HB,Justice,Haynes,Justice Haynes,LAC,666,0,2,195,186,22,756,173,True,0,184,0,0,30,0,4,18,64,0,11,0,0,0,0,1,15,10,0,7,6,Justice,Haynes,2726.0,2724.0,13.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,1126.984126984127,1058.8037383177568,0.4666666666666667,9.25925925925926,LAC,1.0
687,TE,Nick,Klein,Nick Klein,NO,0,0,0,0,205,24,676,93,True,0,0,0,0,19,0,0,18,0,0,0,0,0,0,0,3,15,4,0,26,0,Nick,Klein,622.0,620.0,5.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,303.2544378698225,1553.6842105263156,0.2,4.437869822485207,NO,-2.0
705,WR,CJ,Ivory,CJ Ivory,WAS,0,0,1,0,816,24,880,329,True,0,0,0,0,65,0,0,18,0,0,0,0,0,0,0,8,14,14,1,25,0,CJ,Ivory,1558.0,1556.0,7.0,25.0,Signed,85.0,0.0,0.0,WAS,tier_2,927.2727272727273,1807.7538461538463,0.5714285714285714,9.09090909090909,WAS,-3.0
706,WR,Koren,Blackburn,Koren Blackburn,HOU,0,0,0,0,1272,28,1014,460,True,0,0,0,0,95,0,0,18,0,0,0,0,0,0,0,7,15,15,1,31,0,Koren,Blackburn,3248.0,3246.0,5.0,31.0,Signed,96.0,0.0,0.0,HOU,tier_0,1254.4378698224853,1928.0842105263157,0.4666666666666667,6.903353057199211,HOU,-1.0
716,QB,Jacob,Zeitler,Jacob Zeitler,ARI,74,1773,0,0,0,0,540,0,True,164,25,270,6,0,0,0,18,4,30,0,0,0,29,9,0,15,8,2,6,1,Jacob,Zeitler,2139.0,2137.0,5.0,6.0,Signed,66.0,0.0,0.0,ARI,tier_6,137.03703703703704,888.0,0.06666666666666667,1.8518518518518519,,
720,WR,Earl,Branson,Earl Branson,CHI,0,0,0,0,1190,29,984,486,True,0,0,0,0,95,0,0,18,0,0,0,0,0,0,0,11,15,15,0,0,0,Earl,Branson,1131.0,1129.0,6.0,0.0,Signed,92.0,0.0,0.0,CHI,tier_1,1209.3495934959349,1803.7894736842104,0.7333333333333333,11.178861788617887,CHI,2.0
750,HB,Warren,Edwards,Warren Edwards,DEN,732,0,0,276,418,28,656,294,True,0,194,0,0,43,0,6,18,73,0,12,0,0,0,0,4,12,12,4,3,4,Warren,Edwards,885.0,883.0,4.0,3.0,Signed,95.0,0.0,0.0,DEN,tier_0,1753.0487804878048,1180.5569620253164,0.6666666666666666,12.195121951219512,DEN,-4.0
757,HB,Wendell,Brown,Wendell Brown,CLE,425,0,0,97,126,14,384,115,True,0,118,0,0,17,0,2,18,43,0,4,0,0,0,0,0,10,10,2,4,0,Wendell,Brown,406.0,404.0,3.0,4.0,Signed,83.0,0.0,0.0,CLE,tier_3,1434.8958333333333,1078.8444444444444,0.0,0.0,CLE,-6.0
768,TE,Tevin,McCord,Tevin McCord,IND,0,0,4,0,559,25,856,255,True,0,0,0,0,59,0,0,18,0,0,3,0,0,0,0,3,12,12,0,9,0,Tevin,McCord,1893.0,1891.0,3.0,9.0,Signed,72.0,0.0,0.0,IND,tier_5,653.0373831775701,1364.3389830508474,0.25,3.5046728971962615,IND,1.0
780,HB,Tyrell,Taylor,Tyrell Taylor,CIN,260,0,0,68,86,17,311,64,True,0,87,0,0,11,0,1,18,39,0,5,0,0,0,0,1,12,2,2,1,3,Tyrell,Taylor,2815.0,2813.0,2.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,1112.540192926045,922.2857142857141,0.3333333333333333,12.861736334405144,CIN,-4.0
797,HB,Armani,Verrett,Armani Verrett,HOU,1026,0,1,410,219,28,591,167,True,0,240,0,0,22,0,9,18,53,0,13,0,0,0,0,1,12,12,0,31,10,Armani,Verrett,2408.0,2406.0,0.0,31.0,Signed,82.0,0.0,0.0,HOU,tier_3,2106.5989847715737,1295.1755725190837,0.9166666666666666,18.612521150592215,HOU,5.0
815,TE,Nick,Brackett,Nick Brackett,DEN,0,0,0,0,321,21,703,127,True,0,0,0,0,39,0,0,18,0,0,1,0,0,0,0,0,11,11,1,3,0,Nick,Brackett,1931.0,1929.0,1.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,456.61450924608823,1185.230769230769,0.0,0.0,DEN,-3.0
840,QB,Brandon,Roby,Brandon Roby,TEN,230,4372,0,61,0,0,1027,0,True,380,51,594,12,0,0,1,18,64,29,2,0,0,46,26,0,15,15,12,29,1,Brandon,Roby,1711.0,1709.0,0.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,223.95326192794548,1352.9411764705883,0.06666666666666667,0.9737098344693281,,
854,WR,Keegan,Walker Jr,Keegan Walker Jr,DAL,3,0,4,0,960,53,786,389,True,0,1,0,0,71,0,0,18,3,0,1,0,0,0,0,4,13,13,0,10,0,Keegan,Walker Jr,134.0,132.0,4.0,10.0,Signed,83.0,0.0,0.0,DAL,tier_3,1225.1908396946565,1932.5,0.3076923076923077,5.089058524173028,DAL,3.0
859,QB,Cody,Lawson,Cody Lawson,NYJ,280,3369,0,87,0,0,957,0,True,313,55,508,17,0,0,2,18,55,58,3,0,0,40,18,0,15,15,3,17,4,Cody,Lawson,2925.0,2923.0,8.0,17.0,Signed,79.0,0.0,0.0,NYJ,tier_4,292.5809822361546,1527.2727272727273,0.26666666666666666,4.179728317659353,,
862,TE,Luke,Drescher,Luke Drescher,SEA,0,0,2,0,498,25,1048,191,True,0,0,0,0,46,0,0,18,0,0,0,0,0,0,0,2,14,14,0,27,0,Luke,Drescher,2848.0,2846.0,5.0,27.0,Signed,71.0,0.0,0.0,SEA,tier_5,475.19083969465646,1558.9565217391305,0.14285714285714285,1.9083969465648853,SEA,-2.0
869,WR,Josh,Nolan,Josh Nolan,BAL,6,0,1,0,434,23,473,177,True,0,3,0,0,36,0,0,18,4,0,0,0,0,0,0,4,11,11,0,24,0,Josh,Nolan,921.0,919.0,5.0,24.0,Signed,80.0,0.0,0.0,BAL,tier_3,930.2325581395348,1648.6153846153845,0.36363636363636365,8.456659619450317,BAL,0.0
874,HB,Clark,McMillian,Clark McMillian,LV,1005,0,2,353,367,22,824,297,True,0,258,0,0,43,0,9,18,70,0,13,0,0,0,0,4,15,15,0,22,7,Clark,McMillian,1422.0,1420.0,2.0,22.0,Signed,97.0,0.0,0.0,LV,tier_0,1665.0485436893202,1177.2358803986713,0.7333333333333333,13.349514563106796,LV,-1.0
897,TE,Forrest,Walden,Forrest Walden,WAS,0,0,2,0,687,28,985,311,True,0,0,0,0,65,0,0,18,0,0,5,0,0,0,0,5,14,14,1,25,0,Forrest,Walden,1344.0,1342.0,7.0,25.0,Signed,88.0,0.0,0.0,WAS,tier_2,697.4619289340102,1521.9692307692308,0.35714285714285715,5.076142131979695,WAS,1.0
914,WR,Joesph,Doaks,Joesph Doaks,CIN,0,0,0,0,927,29,828,298,True,0,0,0,0,63,0,0,18,0,0,0,0,0,0,0,3,14,14,1,1,0,Joesph,Doaks,839.0,837.0,5.0,1.0,Signed,79.0,0.0,0.0,CIN,tier_4,1119.5652173913045,2118.8571428571427,0.21428571428571427,3.6231884057971016,CIN,0.0
946,TE,Carl,Hill,Carl Hill,CAR,-2,0,3,0,440,24,765,187,True,0,2,0,0,40,0,0,18,0,0,1,0,0,0,0,0,15,10,2,20,0,Carl,Hill,850.0,848.0,5.0,20.0,Signed,72.0,0.0,0.0,CAR,tier_5,572.5490196078431,1494.2857142857142,0.0,0.0,CAR,-3.0
953,TE,Julian,Wallace,Julian Wallace,JAX,0,0,0,0,512,27,1100,232,True,0,0,0,0,52,0,0,18,0,0,2,0,0,0,0,6,15,15,1,16,0,Julian,Wallace,1918.0,1916.0,8.0,16.0,Signed,90.0,0.0,0.0,JAX,tier_1,465.45454545454544,1417.8461538461538,0.4,5.454545454545455,JAX,-6.0
980,QB,Luke,Oliver,Luke Oliver,DET,297,2476,0,115,0,0,685,0,True,221,59,313,8,0,0,2,18,57,29,5,0,0,37,13,0,15,9,5,18,2,Luke,Oliver,3089.0,3087.0,3.0,18.0,Signed,68.0,0.0,0.0,DET,tier_6,433.57664233576645,1510.1694915254236,0.13333333333333333,2.9197080291970803,,
994,QB,Miles,Malone,Miles Malone,SEA,76,1745,0,0,0,0,487,0,True,153,24,230,7,0,0,0,18,4,28,0,0,0,23,9,0,14,6,4,27,2,Miles,Malone,1664.0,1662.0,5.0,27.0,Signed,66.0,0.0,0.0,SEA,tier_6,156.0574948665298,950.0,0.14285714285714285,4.106776180698152,,
1012,WR,Lashawn,Richardson,Lashawn Richardson,BUF,33,0,0,0,671,25,811,285,True,0,10,0,0,57,0,0,18,4,0,0,0,0,0,0,3,15,15,0,2,0,Lashawn,Richardson,390.0,388.0,2.0,2.0,Signed,81.0,0.0,0.0,BUF,tier_3,868.0641183723798,1589.9104477611938,0.2,3.6991368680641186,BUF,-2.0
