Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
108,LT,Marcell,Bush,Marcell Bush,HOU,13,0,9,909,False,13,31,0,18,Marcell,Bush,3353.0,3351.0,4.0,31.0,Signed,72.0,0.0,0.0,HOU,tier_5,9.900990099009901,HOU,1
131,LG,Kamu,Mata'afa,Kamu Mata'afa,MIN,15,0,8,1085,False,15,30,0,18,Kamu,Mata'afa,2556.0,2554.0,0.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,7.373271889400922,MIN,-4
139,RT,Tavares,Horne Sr,Tavares Horne Sr,NE,15,0,20,1011,False,15,21,0,18,Tavares,Horne Sr,2401.0,2399.0,0.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,19.782393669634025,NE,-6
169,RG,Jamie,McLean,Jamie McLean,MIA,15,0,1,1071,False,15,11,0,18,Jamie,McLean,3373.0,3371.0,3.0,11.0,Signed,83.0,0.0,0.0,MIA,tier_3,0.9337068160597572,MIA,3
174,RG,Zac,Hankins,Zac Hankins,CLE,15,0,3,1008,False,15,4,0,18,Zac,Hankins,1860.0,1858.0,4.0,4.0,Signed,82.0,0.0,0.0,CLE,tier_3,2.976190476190476,CLE,-2
182,RG,Joshua,Sapp,Joshua Sapp,DET,15,0,4,1067,False,15,18,0,18,Joshua,Sapp,1574.0,1572.0,1.0,18.0,Signed,70.0,0.0,0.0,DET,tier_5,3.7488284910965324,DET,-1
183,LG,Isendre,Ahfua,Isendre Ahfua,CHI,13,0,2,1024,False,15,0,0,18,Isendre,Ahfua,2856.0,2854.0,12.0,0.0,Signed,67.0,0.0,0.0,CHI,tier_6,1.953125,CHI,12
186,RT,Dre,Windsor-Malone,Dre Windsor-Malone,MIN,15,0,6,1088,False,15,30,0,18,Dre,Windsor-Malone,3096.0,3094.0,1.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,5.514705882352941,MIN,1
201,RT,Douglas,White Jr,Douglas White Jr,JAX,15,0,13,1034,False,15,16,0,18,Douglas,White Jr,3290.0,3288.0,4.0,16.0,Signed,70.0,0.0,0.0,JAX,tier_5,12.572533849129593,JAX,-4
225,LG,Oscar,Kramer,Oscar Kramer,SEA,14,0,7,991,False,14,27,0,18,Oscar,Kramer,2890.0,2888.0,7.0,27.0,Signed,81.0,0.0,0.0,SEA,tier_3,7.063572149344097,SEA,-4
267,C,Bryce,Rollins,Bryce Rollins,HOU,15,0,4,1045,False,15,31,0,18,Bryce,Rollins,1157.0,1155.0,0.0,31.0,Signed,73.0,0.0,0.0,HOU,tier_5,3.827751196172249,HOU,-3
275,LT,Garth,Brewer,Garth Brewer,JAX,15,0,13,1027,False,15,16,0,18,Garth,Brewer,2157.0,2155.0,6.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,12.658227848101266,JAX,-2
283,C,Andy,Jenkins,Andy Jenkins,NO,15,0,3,937,False,15,26,0,18,Andy,Jenkins,397.0,395.0,1.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,3.2017075773746,NO,-1
319,C,Sammy,Devine,Sammy Devine,LAC,11,0,3,631,False,11,7,0,18,Sammy,Devine,2938.0,2936.0,4.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,4.754358161648177,LAC,-3
337,C,Jeff,Russo,Jeff Russo,BAL,14,0,1,916,False,14,24,0,18,Jeff,Russo,3166.0,3164.0,2.0,24.0,Signed,66.0,0.0,0.0,BAL,tier_6,1.0917030567685588,BAL,4
341,LT,Jeremiah,Cobbs,Jeremiah Cobbs,LAR,14,0,8,963,False,14,23,0,18,Jeremiah,Cobbs,2381.0,2379.0,7.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,8.307372793354102,LAR,4
362,LT,Carson,MacKenzie,Carson MacKenzie,MIA,15,0,9,1055,False,15,11,0,18,Carson,MacKenzie,588.0,586.0,4.0,11.0,Signed,78.0,0.0,0.0,MIA,tier_4,8.530805687203792,MIA,4
385,LT,Brian,Aldridge,Brian Aldridge,SF,15,0,10,1099,False,15,14,0,18,Brian,Aldridge,1008.0,1006.0,1.0,14.0,Signed,69.0,0.0,0.0,SF,tier_6,9.099181073703367,SF,1
394,LT,Will,Langford,Will Langford,MIN,13,0,11,903,False,13,30,0,18,Will,Langford,2527.0,2525.0,6.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,12.181616832779625,MIN,1
438,C,Jevonte,Barnett,Jevonte Barnett,BUF,15,0,3,1011,False,15,2,0,18,Jevonte,Barnett,2723.0,2721.0,1.0,2.0,Signed,71.0,0.0,0.0,BUF,tier_5,2.967359050445104,BUF,-1
451,LG,Marcus,Butler,Marcus Butler,TB,15,0,7,987,False,15,5,0,18,Marcus,Butler,114.0,112.0,4.0,5.0,Signed,72.0,0.0,0.0,TB,tier_5,7.092198581560283,TB,-3
469,RG,Chris,Winslow,Chris Winslow,SF,15,0,7,1074,False,15,14,0,18,Chris,Winslow,2250.0,2248.0,7.0,14.0,Signed,68.0,0.0,0.0,SF,tier_6,6.517690875232775,SF,-5
483,C,Matt,Kendricks,Matt Kendricks,IND,14,0,0,934,False,14,9,0,18,Matt,Kendricks,278.0,276.0,9.0,9.0,Signed,93.0,0.0,0.0,IND,tier_1,0.0,IND,4
494,RT,Darnell,Hairston-Barnes,Darnell Hairston-Barnes,GB,15,0,13,997,False,15,19,0,18,Darnell,Hairston-Barnes,129.0,127.0,0.0,19.0,Signed,79.0,0.0,0.0,GB,tier_4,13.039117352056168,GB,-4
495,LT,Brandon,Paulsen,Brandon Paulsen,CHI,13,0,5,911,False,13,0,0,18,Brandon,Paulsen,1089.0,1087.0,3.0,0.0,Signed,83.0,0.0,0.0,CHI,tier_3,5.488474204171241,CHI,8
523,LT,Ben,Robinson,Ben Robinson,GB,15,0,17,1098,False,15,19,0,18,Ben,Robinson,3083.0,3081.0,2.0,19.0,Signed,87.0,0.0,0.0,GB,tier_2,15.482695810564664,GB,-4
558,LG,Kelvin,Miller,Kelvin Miller,LAC,15,0,4,1007,False,15,7,0,18,Kelvin,Miller,427.0,425.0,3.0,7.0,Signed,70.0,0.0,0.0,LAC,tier_5,3.972194637537239,LAC,1
569,LG,Keenen,Ballard,Keenen Ballard,DAL,15,0,2,976,False,15,10,0,18,Keenen,Ballard,3060.0,3058.0,3.0,10.0,Signed,79.0,0.0,0.0,DAL,tier_4,2.0491803278688527,DAL,4
572,C,Edward,Sands,Edward Sands,NYG,15,0,1,923,False,15,15,0,18,Edward,Sands,157.0,155.0,3.0,15.0,Signed,70.0,0.0,0.0,NYG,tier_5,1.0834236186348862,NYG,4
628,C,Bret,Spiegel,Bret Spiegel,CHI,13,0,3,850,False,13,0,0,18,Bret,Spiegel,3575.0,3573.0,1.0,0.0,Signed,72.0,0.0,0.0,CHI,tier_5,3.5294117647058827,CHI,-3
668,LT,Johnny,Allison,Johnny Allison,NYG,13,0,9,847,False,13,15,0,18,Johnny,Allison,494.0,492.0,3.0,15.0,Signed,70.0,0.0,0.0,NYG,tier_5,10.625737898465172,NYG,1
731,RG,Logan,Starkey,Logan Starkey,NYJ,15,0,3,1097,False,15,17,0,18,Logan,Starkey,845.0,843.0,7.0,17.0,Signed,87.0,0.0,0.0,NYJ,tier_2,2.734731084776664,NYJ,0
750,LT,Jamin,Ortiz,Jamin Ortiz,DAL,15,1,12,899,False,15,10,0,18,Jamin,Ortiz,305.0,303.0,0.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,13.348164627363738,DAL,-2
752,LG,Derek,Price,Derek Price,ARI,15,0,5,1035,False,15,6,0,18,Derek,Price,205.0,203.0,1.0,6.0,Signed,80.0,0.0,0.0,ARI,tier_3,4.830917874396135,ARI,1
790,RG,Caleb,Radovich,Caleb Radovich,LAC,15,0,2,1105,False,15,7,0,18,Caleb,Radovich,2611.0,2609.0,2.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,1.8099547511312217,LAC,0
792,RG,Troy,Tatum,Troy Tatum,GB,15,0,3,1045,False,15,19,0,18,Troy,Tatum,1043.0,1041.0,10.0,19.0,Signed,77.0,0.0,0.0,GB,tier_4,2.8708133971291865,GB,-2
799,LG,Matt,Nickerson,Matt Nickerson,PHI,12,0,3,623,False,12,12,0,18,Matt,Nickerson,360.0,358.0,11.0,12.0,Signed,78.0,0.0,0.0,PHI,tier_4,4.815409309791332,PHI,0
801,RG,Tashaun,Wimbley,Tashaun Wimbley,TEN,14,0,3,1014,False,14,29,0,18,Tashaun,Wimbley,2158.0,2156.0,4.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,2.9585798816568047,TEN,-1
809,RG,Marcus,Kendricks,Marcus Kendricks,SEA,15,0,2,1107,False,15,27,0,18,Marcus,Kendricks,2605.0,2603.0,11.0,27.0,Signed,79.0,0.0,0.0,SEA,tier_4,1.8066847335140017,SEA,0
810,LT,Blidi,Webber,Blidi Webber,SEA,15,0,13,982,False,15,27,0,18,Blidi,Webber,2585.0,2583.0,0.0,27.0,Signed,74.0,0.0,0.0,SEA,tier_5,13.238289205702648,SEA,-2
828,RT,Jahlil,Barnett,Jahlil Barnett,NE,15,0,11,1002,False,15,21,0,18,Jahlil,Barnett,3359.0,3357.0,4.0,21.0,Signed,72.0,0.0,0.0,NE,tier_5,10.978043912175648,NE,-2
840,RG,Zach,Ferguson,Zach Ferguson,ARI,15,0,6,1034,False,15,6,0,18,Zach,Ferguson,3670.0,3668.0,6.0,6.0,Signed,74.0,0.0,0.0,ARI,tier_5,5.802707930367505,ARI,-6
872,LT,LaMonte,Stanley,LaMonte Stanley,ARI,12,0,12,736,False,12,6,0,18,LaMonte,Stanley,1556.0,1554.0,1.0,6.0,Signed,69.0,0.0,0.0,ARI,tier_6,16.304347826086957,ARI,-3
875,LG,Zac,Peerman,Zac Peerman,HOU,12,0,0,808,False,12,31,0,18,Zac,Peerman,45.0,43.0,7.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,0.0,HOU,10
881,C,Sal,Rowe,Sal Rowe,CIN,14,0,8,914,False,14,1,0,18,Sal,Rowe,2673.0,2671.0,9.0,1.0,Signed,88.0,0.0,0.0,CIN,tier_2,8.752735229759299,CIN,-9
906,RT,Josh,Bronner,Josh Bronner,KC,15,0,9,1011,False,15,8,0,18,Josh,Bronner,983.0,981.0,7.0,8.0,Signed,90.0,0.0,0.0,KC,tier_1,8.902077151335313,KC,-1
909,LT,Mykin,Greenard,Mykin Greenard,CAR,15,0,27,946,False,15,20,0,18,Mykin,Greenard,1828.0,1826.0,3.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,28.54122621564482,CAR,-7
917,LG,Tyval,Sheppard,Tyval Sheppard,WAS,15,0,5,1016,False,15,25,0,18,Tyval,Sheppard,1203.0,1201.0,2.0,25.0,Signed,78.0,0.0,0.0,WAS,tier_4,4.921259842519685,WAS,0
918,RG,Kenya,Richardson,Kenya Richardson,LV,15,0,1,1018,False,15,22,0,18,Kenya,Richardson,2847.0,2845.0,4.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,0.9823182711198427,LV,4
928,C,Troy,Stearn,Troy Stearn,MIA,13,0,1,959,False,13,11,0,18,Troy,Stearn,2687.0,2685.0,6.0,11.0,Signed,82.0,0.0,0.0,MIA,tier_3,1.0427528675703859,MIA,4
933,LT,Alfonso,Wilkinson,Alfonso Wilkinson,TEN,12,0,11,848,False,12,29,0,18,Alfonso,Wilkinson,182.0,180.0,2.0,29.0,Signed,66.0,0.0,0.0,TEN,tier_6,12.971698113207548,TEN,-1
972,RG,Richard,Schaub,Richard Schaub,LAR,13,0,0,1000,False,15,23,0,18,Richard,Schaub,3327.0,3325.0,2.0,23.0,Signed,66.0,0.0,0.0,LAR,tier_6,0.0,LAR,12
1000,RT,Keith,Devine,Keith Devine,PIT,12,0,10,804,False,14,28,0,18,Keith,Devine,3521.0,3519.0,0.0,28.0,Signed,70.0,0.0,0.0,PIT,tier_5,12.437810945273633,PIT,-4
1012,LT,Quinn,Webster,Quinn Webster,ATL,11,0,5,809,False,11,13,0,18,Quinn,Webster,1968.0,1966.0,0.0,13.0,Signed,78.0,0.0,0.0,ATL,tier_4,6.1804697156983925,ATL,9
1014,C,Neil,Howard,Neil Howard,SF,15,0,2,628,False,15,14,0,18,Neil,Howard,2377.0,2375.0,1.0,14.0,Signed,65.0,0.0,0.0,SF,tier_6,3.1847133757961785,SF,0
1016,LG,Dominique,Metcalf,Dominique Metcalf,CLE,15,0,7,1077,False,15,4,0,18,Dominique,Metcalf,3599.0,3597.0,7.0,4.0,Signed,85.0,0.0,0.0,CLE,tier_2,6.49953574744661,CLE,-1
1023,RG,Hayden,Dye,Hayden Dye,WAS,15,0,2,1051,False,15,25,0,18,Hayden,Dye,1954.0,1952.0,2.0,25.0,Signed,79.0,0.0,0.0,WAS,tier_4,1.9029495718363465,WAS,0
1030,C,Sammy,Clifford,Sammy Clifford,LV,14,0,1,893,False,15,22,0,18,Sammy,Clifford,2830.0,2828.0,5.0,22.0,Signed,60.0,0.0,0.0,LV,tier_6,1.1198208286674132,LV,4
1060,LT,Anthony,Calhoun,Anthony Calhoun,DET,15,0,18,1057,False,15,18,0,18,Anthony,Calhoun,867.0,865.0,5.0,18.0,Signed,69.0,0.0,0.0,DET,tier_6,17.029328287606436,DET,-5
1075,LG,James,Matthews,James Matthews,IND,14,0,4,1007,False,14,9,0,18,James,Matthews,2652.0,2650.0,1.0,9.0,Signed,82.0,0.0,0.0,IND,tier_3,3.972194637537239,IND,1
1092,RT,LaDarius,Combs,LaDarius Combs,ARI,14,0,13,949,False,14,6,0,18,LaDarius,Combs,1749.0,1747.0,7.0,6.0,Signed,79.0,0.0,0.0,ARI,tier_4,13.698630136986301,ARI,-4
1094,RT,Owen,Holliday,Owen Holliday,TB,15,0,6,983,False,15,5,0,18,Owen,Holliday,3637.0,3635.0,7.0,5.0,Signed,90.0,0.0,0.0,TB,tier_1,6.103763987792472,TB,1
1095,LG,Gordon,Parks,Gordon Parks,KC,14,0,10,964,False,14,8,0,18,Gordon,Parks,3303.0,3301.0,5.0,8.0,Signed,89.0,0.0,0.0,KC,tier_2,10.37344398340249,KC,-9
1112,LT,DeVante,Harris,DeVante Harris,CLE,14,0,17,928,False,14,4,0,18,DeVante,Harris,2884.0,2882.0,5.0,4.0,Signed,76.0,0.0,0.0,CLE,tier_4,18.318965517241377,CLE,-7
1117,C,Gordon,Bowden,Gordon Bowden,TEN,15,0,10,1053,False,15,29,0,18,Gordon,Bowden,1002.0,1000.0,4.0,29.0,Signed,71.0,0.0,0.0,TEN,tier_5,9.49667616334283,TEN,-6
1124,RG,Russel,Forsett,Russel Forsett,ATL,15,0,2,1065,False,15,13,0,18,Russel,Forsett,247.0,245.0,3.0,13.0,Signed,84.0,0.0,0.0,ATL,tier_3,1.8779342723004695,ATL,0
1143,RG,Jason,Jones,Jason Jones,BUF,15,0,1,1012,False,15,2,0,18,Jason,Jones,678.0,676.0,0.0,2.0,Signed,74.0,0.0,0.0,BUF,tier_5,0.9881422924901185,BUF,4
1156,LG,Walter,Lewis,Walter Lewis,LV,14,0,6,1020,False,14,22,0,18,Walter,Lewis,3683.0,3681.0,6.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,5.88235294117647,LV,-2
1174,C,Eric,Roseman,Eric Roseman,PIT,12,0,8,801,False,13,28,0,18,Eric,Roseman,3250.0,3248.0,7.0,28.0,Signed,69.0,0.0,0.0,PIT,tier_6,9.987515605493133,PIT,-5
1180,RT,Dontrell,Ingram Sr,Dontrell Ingram Sr,SF,15,0,4,1073,False,15,14,0,18,Dontrell,Ingram Sr,1179.0,1177.0,2.0,14.0,Signed,78.0,0.0,0.0,SF,tier_4,3.727865796831314,SF,9
1185,LG,Collin,Gordon,Collin Gordon,SF,12,0,2,869,False,13,14,0,18,Collin,Gordon,2666.0,2664.0,4.0,14.0,Signed,63.0,0.0,0.0,SF,tier_6,2.3014959723820483,SF,4
1203,LG,Mark,McLaughlin,Mark McLaughlin,CIN,12,0,9,826,False,12,1,0,18,Mark,McLaughlin,1857.0,1855.0,6.0,1.0,Signed,69.0,0.0,0.0,CIN,tier_6,10.895883777239709,CIN,-5
1256,RT,Chuck,Garfield,Chuck Garfield,HOU,15,0,7,1036,False,15,31,0,18,Chuck,Garfield,538.0,536.0,5.0,31.0,Signed,85.0,0.0,0.0,HOU,tier_2,6.756756756756757,HOU,1
1258,RG,Raheem,Adkins,Raheem Adkins,CIN,15,0,6,1124,False,15,1,0,18,Raheem,Adkins,2972.0,2970.0,2.0,1.0,Signed,85.0,0.0,0.0,CIN,tier_2,5.338078291814947,CIN,-9
1263,RT,Marcus,Dailey,Marcus Dailey,ATL,12,0,3,794,False,12,13,0,18,Marcus,Dailey,3588.0,3586.0,5.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,3.778337531486146,ATL,10
1293,RG,Scott,Owens,Scott Owens,DEN,15,0,2,1060,False,15,3,0,18,Scott,Owens,2995.0,2993.0,5.0,3.0,Signed,67.0,0.0,0.0,DEN,tier_6,1.8867924528301887,DEN,1
1345,RT,Luke,Darby,Luke Darby,LV,14,0,9,941,False,14,22,0,18,Luke,Darby,2177.0,2175.0,9.0,22.0,Signed,88.0,0.0,0.0,LV,tier_2,9.564293304994687,LV,0
1366,RT,Stephon,Owens,Stephon Owens,DET,15,0,10,1013,False,15,18,0,18,Stephon,Owens,1980.0,1978.0,5.0,18.0,Signed,94.0,0.0,0.0,DET,tier_1,9.871668311944719,DET,-1
1380,RT,Jachai,Malone,Jachai Malone,SEA,15,0,18,1044,False,15,27,0,18,Jachai,Malone,1775.0,1773.0,0.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,17.241379310344826,SEA,-6
1399,RT,Nigel,Poole,Nigel Poole,NYJ,15,0,9,1025,False,15,17,0,18,Nigel,Poole,3040.0,3038.0,3.0,17.0,Signed,72.0,0.0,0.0,NYJ,tier_5,8.78048780487805,NYJ,-2
1426,LG,Earl,Kendricks II,Earl Kendricks II,DEN,15,0,11,1124,False,15,3,0,18,Earl,Kendricks II,377.0,375.0,3.0,3.0,Signed,81.0,0.0,0.0,DEN,tier_3,9.786476868327401,DEN,-4
1448,C,Thad,Barber,Thad Barber,NE,15,0,4,1030,False,15,21,0,18,Thad,Barber,2513.0,2511.0,8.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,3.883495145631068,NE,-3
1455,RT,Phillip,Koerner,Phillip Koerner,DAL,14,0,4,905,False,14,10,0,18,Phillip,Koerner,2774.0,2772.0,9.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,4.419889502762431,DAL,4
1459,RG,Ukeme,Ogbah-Kongbo,Ukeme Ogbah-Kongbo,NYG,13,0,2,884,False,13,15,0,18,Ukeme,Ogbah-Kongbo,3429.0,3427.0,0.0,15.0,Signed,70.0,0.0,0.0,NYG,tier_5,2.2624434389140275,NYG,0
1469,C,Charlie,Dodson,Charlie Dodson,DEN,11,0,4,754,False,11,3,0,18,Charlie,Dodson,2390.0,2388.0,6.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,5.305039787798409,DEN,-7
1499,C,Devin,Middleton,Devin Middleton,PHI,11,0,0,464,False,11,12,0,18,Devin,Middleton,2074.0,2072.0,8.0,12.0,Signed,74.0,0.0,0.0,PHI,tier_5,0.0,PHI,10
1501,LT,Callum,Collins Jr,Callum Collins Jr,DEN,14,0,19,980,False,14,3,0,18,Callum,Collins Jr,2562.0,2560.0,2.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,19.387755102040817,DEN,-7
1515,RT,Ted,Baldwin,Ted Baldwin,NYG,12,0,10,786,False,12,15,0,18,Ted,Baldwin,2413.0,2411.0,1.0,15.0,Signed,73.0,0.0,0.0,NYG,tier_5,12.72264631043257,NYG,-4
1521,LT,K.C.,Clarke,K.C. Clarke,IND,12,0,9,888,False,14,9,0,18,K.C.,Clarke,883.0,881.0,3.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,10.135135135135135,IND,1
1525,RG,Sean,McCormick,Sean McCormick,CAR,15,0,5,936,False,15,20,0,18,Sean,McCormick,1833.0,1831.0,5.0,20.0,Signed,72.0,0.0,0.0,CAR,tier_5,5.3418803418803416,CAR,-6
1558,RT,Steven,Reynolds,Steven Reynolds,NO,15,0,10,1029,False,15,26,0,18,Steven,Reynolds,3087.0,3085.0,2.0,26.0,Signed,85.0,0.0,0.0,NO,tier_2,9.718172983479105,NO,0
1577,LT,Dextrell,Irving,Dextrell Irving,TB,10,0,12,681,False,10,5,0,18,Dextrell,Irving,67.0,65.0,10.0,5.0,Signed,71.0,0.0,0.0,TB,tier_5,17.62114537444934,TB,-6
1586,RG,Gerald,Stephens,Gerald Stephens,PHI,15,1,3,893,False,15,12,0,18,Gerald,Stephens,3741.0,3739.0,1.0,12.0,Signed,78.0,0.0,0.0,PHI,tier_4,3.3594624860022395,PHI,-2
1606,C,Klay,Donaghy,Klay Donaghy,KC,15,0,2,1135,False,15,8,0,18,Klay,Donaghy,1655.0,1653.0,7.0,8.0,Signed,83.0,0.0,0.0,KC,tier_3,1.762114537444934,KC,4
1611,RT,Craig,McQueen,Craig McQueen,WAS,14,0,9,955,False,14,25,0,18,Craig,McQueen,3543.0,3541.0,8.0,25.0,Signed,83.0,0.0,0.0,WAS,tier_3,9.424083769633508,WAS,0
1621,LG,Phillip,Rose-Williams,Phillip Rose-Williams,TEN,15,0,6,1147,False,15,29,0,18,Phillip,Rose-Williams,1309.0,1307.0,3.0,29.0,Signed,92.0,0.0,0.0,TEN,tier_1,5.231037489102006,TEN,-2
1653,LT,J.D.,Price,J.D. Price,NYJ,15,0,16,1073,False,15,17,0,18,J.D.,Price,1778.0,1776.0,1.0,17.0,Signed,68.0,0.0,0.0,NYJ,tier_6,14.911463187325255,NYJ,-1
1670,LT,Mateo,Camarillo,Mateo Camarillo,PHI,13,0,8,830,False,13,12,0,18,Mateo,Camarillo,2869.0,2867.0,7.0,12.0,Signed,94.0,0.0,0.0,PHI,tier_1,9.63855421686747,PHI,1
1678,C,Benjamin,Eppard,Benjamin Eppard,MIN,15,0,2,996,False,15,30,0,18,Benjamin,Eppard,5.0,3.0,8.0,30.0,Signed,73.0,0.0,0.0,MIN,tier_5,2.008032128514056,MIN,4
1686,RT,Jerry,Crothers,Jerry Crothers,CLE,15,0,11,1008,False,15,4,0,18,Jerry,Crothers,1651.0,1649.0,1.0,4.0,Signed,73.0,0.0,0.0,CLE,tier_5,10.912698412698411,CLE,-2
1697,RT,Christian,Perkins,Christian Perkins,PHI,15,1,8,912,False,15,12,0,18,Christian,Perkins,2486.0,2484.0,2.0,12.0,Signed,66.0,0.0,0.0,PHI,tier_6,8.771929824561402,PHI,-1
1746,LG,Steven,Douglas,Steven Douglas,JAX,15,0,5,1085,False,15,16,0,18,Steven,Douglas,1072.0,1070.0,8.0,16.0,Signed,84.0,0.0,0.0,JAX,tier_3,4.608294930875576,JAX,1
1753,C,Jeremiah,Mason,Jeremiah Mason,NYJ,15,0,1,958,False,15,17,0,18,Jeremiah,Mason,565.0,563.0,7.0,17.0,Signed,83.0,0.0,0.0,NYJ,tier_3,1.04384133611691,NYJ,4
1756,LG,DeVante,Stoudemire,DeVante Stoudemire,GB,10,0,4,654,False,10,19,0,18,DeVante,Stoudemire,3541.0,3539.0,7.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,6.116207951070336,GB,-2
1759,C,Josh,Abraham,Josh Abraham,DAL,15,0,2,976,False,15,10,0,18,Josh,Abraham,958.0,956.0,4.0,10.0,Signed,95.0,0.0,0.0,DAL,tier_0,2.0491803278688527,DAL,-1
1776,LG,Jacob,Davis,Jacob Davis,DET,15,0,4,1057,False,15,18,0,18,Jacob,Davis,3267.0,3265.0,4.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,3.7842951750236518,DET,0
1784,C,Vantrise,Rice,Vantrise Rice,TB,15,0,3,1042,False,15,5,0,18,Vantrise,Rice,2218.0,2216.0,3.0,5.0,Signed,82.0,0.0,0.0,TB,tier_3,2.8790786948176583,TB,-1
1796,RG,Justin,Foster,Justin Foster,NO,15,0,2,1009,False,15,26,0,18,Justin,Foster,740.0,738.0,8.0,26.0,Signed,95.0,0.0,0.0,NO,tier_0,1.9821605550049552,NO,-1
1803,RT,Anthony,Malone,Anthony Malone,BUF,14,0,4,948,False,14,2,0,18,Anthony,Malone,935.0,933.0,3.0,2.0,Signed,83.0,0.0,0.0,BUF,tier_3,4.219409282700422,BUF,4
1834,LT,Charlie,Hughes,Charlie Hughes,LV,11,0,10,680,False,11,22,0,18,Charlie,Hughes,2957.0,2955.0,1.0,22.0,Signed,79.0,0.0,0.0,LV,tier_4,14.705882352941176,LV,-2
