FullName,Position,TeamName,SkillPointDef
Dakari Mudenda,RE,CLE,3
Dakota McElroy,FS,LAR,-2
Dalton Franklin,LOLB,NYJ,1
Damarious Langford,DT,TB,-3
Damian Turner,CB,ARI,0
Damien Cheeks,MLB,CHI,4
Damien Shanklin,LE,KC,1
Damiere Mixon,DT,NYG,7
Damion Ward,LE,TEN,1
Dani Dennis-Sutton,LE,IND,-5
Daniel McPherson Jr,ROLB,CAR,-1
Daniel Trapp,MLB,ATL,-4
Dante McClellan,MLB,ARI,2
Darin Bennett,DT,JAX,-3
Darnell Woods,LE,KC,4
Darrell Robinson II,CB,BUF,3
Darren Ikinnagbon,RE,TB,3
Darrius Bridges,DT,LAC,3
Daryl Whiteside,MLB,HOU,0
Dashawn McBryde,FS,LAR,7
Dashawn Womack,RE,CLE,4
Davante Claiborne,MLB,BAL,-1
David Lampman,DT,NYJ,-1
David Singleton,SS,KC,10
David Stone,DT,MIA,6
Davion Brown,CB,HOU,0
Davon Benjamin,FS,DAL,-2
Daxton Hill,FS,ARI,5
Daylen Austin,CB,TB,0
Daylon McMichael,CB,NO,-3
De'Kwon Burton,CB,CLE,2
De'Veon Leslie,ROLB,CLE,0
De'ron McIntosh,RE,TB,-5
De'zie Russell,CB,NE,-1
DeAndre Clayborn,MLB,BAL,-2
DeAndre McFadden,LE,ATL,-3
DeAngelo Newman,CB,CIN,-2
DeMarcus Gaffney,DT,TEN,-4
DeMarcus Orchard,FS,DEN,-5
DeMontre Sweat,DT,NE,-1
DeSean Cooper,MLB,DEN,-2
Deacon Commings,RE,MIA,3
Deion Myrick,DT,BUF,4
Delarrin Aguayo,MLB,LAR,-4
Delvin Gerard,CB,PHI,2
Delvin Marshall Jr,CB,NYJ,-1
Demarcus Riddick,LOLB,DET,-1
Demello Jones,FS,NYJ,-4
Demetrius Hodgins,RE,NO,-3
Deon Davenport,CB,JAX,0
Deon George,LOLB,CIN,-8
Deontae Brewer,LE,DET,-4
Derek Reece,CB,BAL,-1
Derrick Faulk,LE,DET,-1
Derron Covington,DT,NYG,8
Desmond Woodbury,FS,KC,-5
Deuce Howard,LE,NYJ,-1
Devan Houstan,DT,BAL,0
Devin Sanchez,CB,MIA,4
Devin Sharp,LOLB,NYG,-1
Devin Williams,CB,NYG,10
Devontae Ferguson,CB,ARI,0
Devontae Jackson,LE,BUF,5
Dezz Ricks,CB,PIT,6
Dilante Patterson,RE,TEN,0
Dillon Wheeler,DT,DET,-1
Dion Borden,SS,NE,6
Dishawn Misa,MLB,NYG,0
Domani Jackson,CB,DET,2
Dominick Fitzgerald,CB,WAS,2
Dominick McKinley,DT,CAR,-3
Dominick Nash,CB,IND,0
Donnell Brackens,DT,LV,-2
Dontari Young,CB,TB,4
Dorian Ford-Towns,LE,ARI,1
Dorian Kennard,CB,WAS,-3
Doug Lowell,SS,CLE,1
Drayk Bowen,ROLB,NE,2
Drew Durant,MLB,ATL,-4
Drew Sanders,ROLB,TB,-3
Duke Aldridge,LE,DET,9
Duron McClain,RE,CIN,3
Dwayne Byrd,SS,MIN,-4
Dylan Harrison,MLB,CIN,3
Earl Hunt,CB,SF,-2
Eddrick Houston,LE,GB,2
Ekene Shelton,RE,PIT,-1
Elbert Hill,CB,DEN,1
Eli Brockers,CB,ARI,0
Eli Winters,LOLB,NYG,-4
Elijah Gardiner,LOLB,HOU,-3
Elijah Griffin,DT,DEN,-4
Elijah Lauderdale,DT,NYJ,-3
Ellis Robinson IV,CB,CLE,1
Emanuel Roberts,LOLB,HOU,1
Emanuel Watson,MLB,ARI,-5
Emmett Dobson,CB,MIA,-3
Emmett Kamara,SS,HOU,10
Emory Allen,CB,CHI,1
Ephesians Prysock,CB,KC,-2
Eric Wall,DT,SEA,-3
Evan Barlow,LE,WAS,-5
Evan Phelps,FS,JAX,-4
Ezekiel Jackson,DT,ARI,-4
Ezekiel Yancey,ROLB,WAS,3
Fabian Spence,CB,NO,-1
Frazier Hackett,MLB,SEA,3
Fred Gaskin III,SS,BAL,0
Gaines Wood,FS,SEA,-3
Gehrig Hood-Teller,LOLB,DAL,-5
George Hitchens,RE,ATL,3
Gilbert Hargrove,DT,TB,-6
Grant Mitchell,SS,NO,-4
Grant Pierce,ROLB,PHI,-5
Greg Denney,MLB,DAL,11
Greg Pritchett,RE,WAS,4
Gregory Harding,CB,CHI,3
Gregory Patterson,CB,LAC,2
Haason Nkemdiche,RE,CHI,3
Hakeem Calhoun,RE,BUF,3
Harold Perkins,LE,LAR,0
Harold Sheffield,MLB,IND,-2
Hemi Ngata,DT,KC,-4
Henry Bird,DT,ARI,5
Hezekiah Harris,LE,WAS,-3
Holdon Crayton,LOLB,CAR,3
Hunter Washington,FS,CHI,-3
Ify Obidegwu,CB,SF,0
Immanuel Reece,ROLB,KC,4
Isaac Allen,LE,LV,3
Isaac Johnston,DT,NE,-2
Isaac Smith,SS,BUF,-2
Isaia Faga,DT,KC,2
Isaiah Bryson Sr,RE,LAC,2
Isaiah Coleman,FS,NYJ,11
Iverson Darby,RE,ATL,-3
J'Vari Cunningham,LE,IND,-3
J'Vari Flowers,CB,DET,2
J.D. Garrison,LE,TB,2
J.T. Knighton,CB,SF,-2
Ja'Keem Jackson,CB,DAL,4
JaReylan Clark,DT,DAL,-2
Jabreal Porter,CB,LAR,-1
Jack Patterson,DT,DET,-2
Jackson Schultz,LE,LAC,11
Jackson Wilber,ROLB,ATL,3
Jacobe Johnson,CB,LAC,4
Jacoby Mathews,SS,HOU,-4
Jacoby Nwachukwu,LE,JAX,2
Jadaan Allen,LE,MIA,1
Jaden Hicks,SS,TB,0
Jahkeem Stewart,DT,LV,1
Jahmari DeLoatch,CB,ARI,-1
Jaishawn Barham,MLB,LV,6
Jake McGhee,ROLB,NYG,5
Jalen Allen Jr,RE,JAX,-2
Jalen Holliday,SS,NO,6
Jalen Selvie,LOLB,TB,-7
Jalen Williams,MLB,MIN,-6
Jalen Woods,ROLB,MIN,-4
Jalon Kilgore,SS,ARI,-4
Jamarcus McDougal,SS,MIN,-6
James Farrell,ROLB,PIT,0
James Graham,CB,ATL,0
James Orton,ROLB,GB,11
James Pearce Jr.,RE,CAR,0
James Underwood,LE,NYJ,-1
James Winston,LE,LV,7
Jamon Foote,CB,KC,-1
Jared Smith,LE,BAL,2
Jarred Andrews,DT,ATL,0
Jarrick Dennard,RE,LAR,4
Jarrid McBride,SS,ATL,-2
Jason Childress,FS,NE,-6
Jason Dowell,DT,LAC,1
Jason Gatewood,CB,NE,-5
Jason Henderson,LOLB,KC,7
Jason Henson,DT,HOU,2
Jason Hunter,RE,NYJ,-3
Jason Mack,CB,TEN,-1
Javarian Way,SS,HOU,9
Javien Toviano,CB,SEA,-1
Javier Tuck,ROLB,BAL,-6
Jayden Harrison,SS,WAS,-4
Jayden Montgomery,MLB,ATL,-1
Jaylan Ford,MLB,CLE,0
Jaylen Kinney,ROLB,DET,1
Jaylen Sneed,LOLB,WAS,-1
Jaylin Simpson,FS,TB,6
Jayvon Haskins,LE,NO,-3
Jeff Woodson,LE,TB,4
Jeffrey Bassa,MLB,HOU,13
Jeffrey M'ba,DT,JAX,-2
Jelani Zuniga,LOLB,TB,1
Jer'Vohn St. Clair,FS,DET,1
Jer'Zhan Newton,DT,SEA,11
Jeremiah Trotter Jr.,LOLB,DEN,9
Jeremiah Williams,ROLB,BAL,0
Jeremy Mboup,DT,PIT,3
Jermaine Harris,LOLB,PHI,-7
Jett White,CB,NYG,2
Jevon Holland,FS,MIN,-3
Joe Duckworth,LOLB,DEN,-5
Joe Hall III,SS,DAL,-4
Joe Long,ROLB,MIN,-6
John Goodwin,CB,SF,-4
John Morales,MLB,SEA,0
John Walker,DT,LAR,-2
Jonathan Barber,DT,MIA,10
Jonathan Woodard,SS,MIA,-1
Jonathon Albury,CB,MIA,-3
Jonathon Bayo,SS,CIN,9
Jont'e Lashley Sr,DT,DEN,8
Jontae Gilbert,CB,MIA,4
Jordan Campbell,MLB,LAR,1
Jordan Carter,LE,CIN,2
Jordan Leonard,LE,JAX,-8
Jordan Wyatt,ROLB,DAL,0
Jordin Smallwood,FS,JAX,-1
Jose Williams,DT,NYG,7
Josh Kincade,RE,WAS,-5
Josh Morgan,CB,ATL,0
Josh Nestor,SS,NYG,3
Joshua Gibson,CB,CAR,3
Joshua Penn III,CB,SF,-2
Joshua Ulugala,DT,DAL,-3
Josiah Sharma,DT,PIT,1
Julian Spearman,SS,JAX,-1
Julius Grant,DT,WAS,-2
Julius Taylor Jr,MLB,DET,0
Junior Carroll,LE,SEA,-2
Junior Colson,MLB,ARI,8
Justice Fitzpatrick,CB,ATL,-1
Justin Cook,CB,DET,0
Justin Thomas,LOLB,LV,7
Justin Williams,ROLB,LAR,9
Justus Terry,DT,PHI,-1
Juwan Wood,LE,CIN,-3
K.C. Willis,CB,TEN,-3
KJ Bolden,FS,CAR,-1
Kai Searcy,CB,DET,-2
Kainoa Winston,FS,PIT,0
Kaleb Beasley,CB,CHI,1
Kaleem Thomas,DT,CAR,-1
Kamal Brooks,CB,GB,-1
Kamarion Franklin,DT,WAS,0
Kamran James,RE,IND,-4
Karamba Kaba,CB,PIT,8
Kareem Burnett,DT,GB,1
Karene Reid,ROLB,GB,-4
Kasey Gibson,LOLB,BAL,-6
Kasey Irwin,CB,MIN,-1
Kealen Singleton,CB,IND,-2
Keanon Hyde,RE,GB,-1
Keegan Sherrod,LE,BAL,-1
Keelan Clayton,ROLB,DEN,-4
Keenan Arnaud,FS,HOU,5
Keith Brown,LOLB,SEA,0
Keith Fiore,MLB,NYJ,1
Kelon Godwin,MLB,IND,2
Kelvin Womack,RE,BUF,0
Kendarius Reddick,FS,LAC,8
Kennedy McDowell,ROLB,DET,-5
Kenny Wimbley,RE,LAC,1
Keon Young,SS,CHI,-2
Keona Woodyard,DT,NO,-2
Kevin Haynes,FS,MIA,-3
Kevin Huff,RE,KC,0
Kevin Peterson,SS,DAL,-1
Kevynn Woods,LE,KC,1
Khamari Adkins,RE,NE,-1
Khyree Jackson,CB,LAR,3
Kirk Addison,CB,KC,5
Klay Cooks,RE,CAR,4
Koi Perich,SS,LAC,0
Kool-Aid McKinstry,CB,MIN,4
Korey Ramsey,MLB,CLE,2
Kris Rodgers Jr,FS,CAR,-5
Kurtis Stoutmire,FS,NYG,1
Kyle Spellman,ROLB,PHI,-2
Kyngstonn Viliamu-Asa,ROLB,NYG,-4
Kyren Condoll,CB,PIT,0
Kyrie Wallace,CB,ATL,0
L'Dell Hambrick,SS,DET,-5
LT Overton,LE,ATL,-2
LaMarcus Jones,LOLB,BUF,-4
LaMarion Slater,RE,CLE,-4
LaMichael Flowers,CB,KC,0
LaMichael Langford,DT,SF,10
Lagonza Hayward,SS,WAS,5
Lander Barton,MLB,CAR,2
Landon Hoskins,LE,DAL,0
Lardaruis Thomas-Jones,SS,LV,-4
Lasalo Ey-Satuala,LOLB,ATL,-3
LeBron McKee,DT,ATL,0
LeVar Thornton Jr,CB,CAR,-3
Leonard Leonard,CB,CLE,-1
Levi Stearn,DT,CIN,3
Lloyd Cooper,MLB,TB,6
Lloyd Neal,DT,DET,7
Lonnie Edwards,DT,WAS,-2
Lonnie McAllister,CB,GB,0
Luke Edmonds,ROLB,NO,2
M'lyke McCree,RE,GB,-9
M.J. Jackson,CB,CIN,0
Maason Smith,DT,CLE,-2
Maclin Newman,ROLB,SEA,-1
Madden Faraimo,MLB,GB,-5
Makari Keenan,LOLB,CHI,0
Malachi Hood,ROLB,NO,0
Malaki Starks,FS,GB,3
Malik James,CB,DAL,0
Maliki Su'a-Filo,ROLB,CHI,-2
Mantrez Walker,LOLB,SF,-8
Marcelis Foster,LE,WAS,2
Marcus Allen,CB,CAR,-2
Marcus Bynes,LOLB,LV,2
Marcus Gresham,CB,NYJ,-1
Marcus Harris,RE,LAC,-1
Marcus Idowu,CB,JAX,8
Marcus Smith,LE,TEN,1
Marcus Washington,CB,BAL,3
Mario Noel-Fowler,CB,LAC,2
Marion McDonald,DT,PHI,-3
Markelle Rodgers,FS,CHI,2
Marlon Ndiaye,LE,LAR,-5
Marquee Beal,FS,NYJ,-5
Marquel Harris,ROLB,DEN,1
Marques Hannah,ROLB,CIN,-1
Marquis Bernard,CB,LV,-2
Marshall Michaels,SS,LV,-6
Martin Andrews,SS,NYJ,3
Marvin Phelps,SS,DEN,0
Matt Callahan,RE,PHI,-5
Matt Callaway,LE,NO,-2
Matt Dobbins,FS,MIN,4
Matt Waters,CB,TB,-2
Matt Wilkins,SS,DEN,8
Matthew McDougle,CB,NYG,2
Matthew Simpson,DT,NYJ,-4
Matthew Whitehead,DT,DEN,2
Matthew Yarborough,FS,CLE,-3
Max Edwards,LE,SF,-1
Max Roseman,LOLB,NYJ,3
Max Wiley,LOLB,KC,-1
Micah Branch,CB,HOU,-2
Michael Copeland,RE,SF,-1
Michael Gaffney,RE,BAL,-3
Michael Wheeler,RE,TEN,-3
Mickey Vaccarello,MLB,MIA,6
Mike Conway,SS,PIT,4
Montell Wilkins,DT,GB,-4
Monty Goode,DT,KC,2
Moses Walker,MLB,DAL,-1
Mykel Williams,LE,SF,-5
Mytorian Wright,MLB,BUF,-3
Na'eem Offord,CB,PHI,-3
Najee Okpokowuruk,CB,NO,1
Nasir Johnson,DT,GB,-2
Nate Alden,CB,KC,1
Nate Favors,CB,CHI,-3
Nathan Whiteside,CB,NYJ,0
Nathaniel Marshall,RE,CHI,-3
Nazair Drummond,CB,DAL,-1
Nick Burroughs,DT,CIN,2
Nick St. Louis,LOLB,IND,-5
Nick Steen,ROLB,SEA,2
Nick Warner,MLB,CIN,3
Nico Jaramillo,LE,CLE,2
Nikai McCoy,DT,TB,-2
Niles Parry,FS,LAC,-3
Nolan Welch,RE,DAL,6
Olsen Maddox,MLB,NE,0
Ovie Benshaw,CB,SEA,0
Parker Caldwell,ROLB,JAX,7
Patrick Cleary,RE,NO,7
Patrick Godwin,LE,NE,-1
Percy Samuels,CB,NO,2
Pete Moore,DT,CHI,6
Peter Fowler,LE,CIN,-1
Peter Woods,DT,LV,4
Peyton Waters,SS,SF,-3
Peyton Woodyard,SS,GB,-5
Phillip Williams,SS,PHI,0
Pierre Flowers,LOLB,JAX,6
Pono Mahi'ai,FS,NYG,0
Quentin Bullard Sr,DT,BAL,8
Quincey Avery,CB,HOU,0
Quincy Callahan,LE,DEN,-3
Quincy Jones Jr,LE,BAL,-2
Quincy Thurman,LOLB,NE,0
Quindario Milner,DT,PHI,-2
Quinn Rafano,RE,NYG,-4
Quinton Davis Jr,MLB,MIN,8
Raiden Auva'a,ROLB,NO,-2
Randy Sutton,SS,BAL,6
Rashaan Hall-Brisker,SS,CAR,-10
Rashad McMillan,MLB,MIA,-5
Rasheem Jones,ROLB,IND,6
Raylen Wilson,LOLB,IND,-2
Reed Dunn,FS,ARI,-6
Reggie Hall,SS,CIN,2
Reid Kitchens,RE,PHI,-6
Rickey Gibson III,CB,NYG,-1
Rishard Coleman,DT,DET,0
Rodney Dunham,LE,ARI,0
Ruben Moulton,LE,CAR,-2
Rueben Bain Jr,LE,NE,0
Russ McCloud,DT,PIT,-4
Russell Miles,CB,TEN,-1
Ryan Goddard,MLB,CAR,0
Ryan Yaites,FS,IND,-1
Rykeem Booth,LE,PHI,-1
Ryner Anae,LOLB,BUF,-1
S'qon Polk,CB,ARI,-5
Sam Gentry,RE,SEA,1
Sammy Brown,ROLB,HOU,-2
Scotty Edwards,SS,NO,-3
Sean Gabriel,CB,CHI,4
Semaj Egbule,CB,PIT,9
Shamar Hill,LE,MIA,5
Shamari Earls,CB,DEN,3
Shane Lee,MLB,NO,9
Shaquille Glover,DT,GB,-2
Sharif Denson,CB,BUF,2
Sharrif Patton,FS,MIA,-1
Shaun Carroll,DT,WAS,-2
Shawn Murphy,MLB,BAL,-1
Shawn Sears,CB,CLE,4
Shawn Truman,DT,NO,3
Sheridan Lewis,CB,BUF,-4
Shonn Moss,SS,NYJ,-1
Shuntori Beal,RE,SF,-1
Stan Davis,ROLB,WAS,-4
Steven Huff,CB,IND,-2
Suntarine Perkins,LE,PIT,2
Sydir Mitchell,DT,CAR,0
Ta'ita'i Kekoa,DT,NO,-2
Tackett Curtis,MLB,WAS,0
Tahj Hilton,DT,ARI,-4
Tanner McCoy,LOLB,SF,-1
Tavares Reynolds,CB,MIN,0
Tee Bodden,FS,CIN,-2
Terrance Cadet,DT,CLE,1
Terrance Richardson,DT,LAC,-6
Terrance Thomas,MLB,GB,4
Terrion Arnold,CB,CIN,-3
Tevarua Fonseca,FS,IND,14
Tevin Cooper,ROLB,PIT,5
Tevin Richmond Jr,SS,TB,-3
Tevin Wilder,CB,PHI,-2
Thurman Weatherspoon,DT,SF,7
Tiquan Allen,CB,LAC,1
Titan Davis,LE,JAX,0
Titus Lewis,CB,DEN,-2
Tory Main,MLB,BUF,5
Trae Ballard-Payne,ROLB,NYJ,-4
Trae Pryor,RE,SEA,-3
Tramon Vincent Jr,FS,ATL,0
Travis Barnett,ROLB,NE,-4
Travis Hunter,CB,PHI,-1
Travis Landry,DT,NO,0
Travis Richardson,RE,DAL,2
Trayvon Webber,LOLB,JAX,-4
Tre Freeman,MLB,CHI,-4
Tremaine Green,CB,PIT,11
Trent Breaston,SS,LV,-2
Trent Porter,SS,CHI,8
Trent Prince,DT,ARI,0
Trent Wesley,FS,IND,0
Trevante Scruggs,ROLB,ARI,-4
Trey Spillman,CB,TB,4
Treyvon Rayford,SS,LAR,2
Troy Cooks,RE,KC,-1
Trumaine Harris,CB,NYJ,1
Tuli Matavao,DT,MIA,-2
Turbo Saxton,CB,LV,0
Ty Cumberland,ROLB,TEN,-5
Tyeler Blaylock,FS,HOU,-4
Tyler Buckley,ROLB,SF,-6
Tyler Coleman,CB,DAL,-2
Tyler Lambert,RE,HOU,-1
Tyler Northcutt Jr,CB,CAR,-1
Tyquan Douglas,CB,BAL,-3
Tyreke Beard,RE,NYG,-1
Tyrell Lockley Jr,LE,CHI,0
Tyrell Stamper,FS,SF,5
Tyrique Clayborn,SS,GB,-4
Tyron Clark,SS,ARI,1
Tyrone Thomas,RE,IND,-4
Tyronne McCloud,CB,WAS,-2
Tyson Walters,LOLB,MIN,1
Uche Iloh,LE,MIN,-7
Vantrise Edwards,FS,PHI,-3
Vernon Fender,SS,DET,9
Victor Malone,LE,HOU,-1
Vince Jones,DT,SF,-4
Walter Collins,LE,DEN,-2
Wayne Riddick,CB,IND,2
Will Coleman,MLB,DEN,2
Will Johnson,CB,TEN,-1
Z'Kai Miller,FS,TEN,-1
Zach Webber,MLB,LAC,-6
Zachari Hayden,LE,NYG,-3
Zachary Tobe,FS,DEN,-1
Zachry Harden,SS,IND,2
Zahir Smith,LE,LAC,8
Zai Blakley,SS,MIA,0
Zaire Dobbins,LOLB,CLE,-1
Zaire Franklin,DT,LAR,5
Zaquan Patterson,FS,BAL,2
Zavier Holloway,MLB,TEN,-3
Zavier Mincey,CB,CAR,-1
Zay Gentry,CB,GB,-3
Zay Royster II,SS,KC,3
Zayden Walker,MLB,NYJ,-5
Zekai Saunders,MLB,CLE,1
