Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
170,K,Cade,York,Cade York,WAS,0,0,0,0,0,0,123,32,0,10,73,False,0,0,24,27,0,3,4,7,10,0,7,10,22,50,15,25,33,1,4,0,15,Cade,York,3126.0,3124.0,8.0,25.0,Signed,78.0,0.0,0.0,WAS,tier_4,0.9166666666666666,0.84375,0.7142857142857143,,,,WAS,-2
176,P,Kai,Kroeger,Kai Kroeger,CIN,0,3542,3738,0,81,27,147,0,47,10,64,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,1,42,0,0,0,15,Kai,Kroeger,352.0,350.0,7.0,1.0,Signed,80.0,0.0,0.0,CIN,tier_3,,,,0.25925925925925924,46.148148148148145,0.947565543071161,CIN,-1
180,K,Matt,Walker,Matt Walker,LV,0,0,0,0,0,0,120,33,0,10,63,False,0,0,21,33,0,10,4,5,2,0,5,2,16,54,15,22,39,5,4,0,15,Matt,Walker,2322.0,2320.0,3.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,0.7619047619047619,1.0,0.6428571428571429,,,,LV,0
186,P,Brett,Wittman,Brett Wittman,NO,0,2900,2993,0,68,29,71,0,45,10,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,0,0,15,Brett,Wittman,3151.0,3149.0,0.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,,,,0.0,44.01470588235294,0.9689274974941531,NO,5
188,K,Johnny,Webster,Johnny Webster,BAL,0,0,0,2,0,0,63,35,0,10,0,False,0,0,21,33,0,5,9,5,2,0,4,2,16,53,15,24,0,1,9,0,15,Johnny,Webster,3566.0,3564.0,2.0,24.0,Signed,72.0,0.0,0.0,BAL,tier_5,0.7619047619047619,0.9428571428571428,0.7142857142857143,,,,BAL,0
189,K,Austin,Seibert,Austin Seibert,DAL,0,0,0,1,0,0,63,41,0,10,0,False,0,0,29,39,0,7,13,3,6,0,3,6,25,52,13,10,0,4,12,0,15,Austin,Seibert,2342.0,2340.0,12.0,10.0,Signed,75.0,0.0,0.0,DAL,tier_4,0.8620689655172413,0.9512195121951219,0.8,,,,DAL,3
190,K,Jack,Podlesny,Jack Podlesny,ATL,0,0,0,0,0,0,62,44,0,10,0,False,0,0,22,40,0,3,7,7,5,0,7,5,21,52,14,13,0,2,7,0,15,Jack,Podlesny,1128.0,1126.0,8.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,0.9545454545454546,0.9090909090909091,0.9,,,,ATL,5
204,K,Alex,McPherson,Alex McPherson,CAR,0,0,0,1,0,0,125,31,0,10,68,False,0,0,24,28,0,9,5,6,4,0,6,4,19,54,15,20,43,4,5,0,15,Alex,McPherson,884.0,882.0,5.0,20.0,Signed,83.0,0.0,0.0,CAR,tier_3,0.7916666666666666,0.9032258064516129,0.6428571428571429,,,,CAR,-5
214,K,Chris,Ross,Chris Ross,NO,0,0,0,0,0,0,159,41,0,10,84,False,0,0,32,40,0,13,6,8,5,0,8,5,28,54,15,26,53,9,6,0,15,Chris,Ross,2930.0,2928.0,1.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,0.875,0.975609756097561,0.7894736842105263,,,,NO,6
221,K,Evan,McPherson,Evan McPherson,NYJ,0,0,0,2,0,0,65,36,0,10,0,False,0,0,29,34,0,6,10,6,7,0,6,7,24,51,14,17,0,2,9,0,14,Evan,McPherson,1777.0,1775.0,10.0,17.0,Signed,74.0,0.0,0.0,NYJ,tier_5,0.8275862068965517,0.9444444444444444,0.6875,,,,NYJ,2
234,P,Damon,Wilcox,Damon Wilcox,DET,0,2718,2868,0,66,13,64,0,49,10,2,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,15,Damon,Wilcox,2220.0,2218.0,1.0,18.0,Signed,71.0,0.0,0.0,DET,tier_5,,,,0.07692307692307693,43.45454545454545,0.9476987447698745,DET,1
239,P,Blake,Gillikin,Blake Gillikin,TB,0,3100,3244,0,71,20,73,0,47,10,0,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,15,Blake,Gillikin,941.0,939.0,11.0,5.0,Signed,79.0,0.0,0.0,TB,tier_4,,,,0.3,45.690140845070424,0.9556103575832305,TB,1
261,K,Shane,Barker,Shane Barker,LAC,0,0,0,1,0,0,149,37,0,10,82,False,0,0,32,33,0,10,6,9,7,0,9,7,27,55,15,7,47,5,6,0,15,Shane,Barker,3532.0,3530.0,2.0,7.0,Signed,84.0,0.0,0.0,LAC,tier_3,0.84375,0.8918918918918919,0.6875,,,,LAC,-4
276,K,Ethan,Moczulski,Ethan Moczulski,TB,0,0,0,0,0,0,146,38,0,10,79,False,0,0,29,34,0,7,8,6,8,0,6,8,24,52,15,5,49,2,8,0,15,Ethan,Moczulski,795.0,793.0,6.0,5.0,Signed,78.0,0.0,0.0,TB,tier_4,0.8275862068965517,0.8947368421052632,0.6666666666666666,,,,TB,-1
284,P,Tucker,Day,Tucker Day,WAS,0,2652,2868,0,63,15,60,0,53,10,1,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,15,Tucker,Day,3746.0,3744.0,9.0,25.0,Signed,78.0,0.0,0.0,WAS,tier_4,,,,0.3333333333333333,45.523809523809526,0.9246861924686193,WAS,-3
305,P,Kai,Keawe,Kai Keawe,ATL,0,1985,2173,0,49,14,131,0,47,10,84,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,13,41,0,0,0,15,Kai,Keawe,2885.0,2883.0,3.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,,,,0.14285714285714285,44.3469387755102,0.9134836631385181,ATL,-1
330,K,Grant,Wade,Grant Wade,NE,1,0,0,0,0,0,164,51,0,10,93,False,0,0,26,46,0,7,9,8,2,0,8,2,21,52,15,21,54,2,9,0,15,Grant,Wade,386.0,384.0,0.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,0.8076923076923077,0.9019607843137255,0.6875,,,,NE,0
343,P,Michael,Dickson,Michael Dickson,BAL,0,2904,3087,0,69,21,137,0,46,10,63,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,36,0,0,0,15,Michael,Dickson,655.0,653.0,13.0,24.0,Signed,75.0,0.0,0.0,BAL,tier_4,,,,0.0,44.73913043478261,0.9407191448007775,BAL,3
347,K,Ted,McCoy,Ted McCoy,SF,0,0,0,0,0,0,66,35,0,10,0,False,0,0,30,33,0,11,8,6,5,0,6,5,25,54,15,14,0,6,8,0,15,Ted,McCoy,2344.0,2342.0,3.0,14.0,Signed,76.0,0.0,0.0,SF,tier_4,0.8333333333333334,0.9428571428571428,0.7368421052631579,,,,SF,0
359,P,A.J.,Cole III,A.J. Cole III,LAC,0,3077,3257,0,71,24,73,0,52,10,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,15,A.J.,Cole III,481.0,479.0,12.0,7.0,Signed,79.0,0.0,0.0,LAC,tier_4,,,,0.125,45.87323943661972,0.9447344181762358,LAC,2
361,K,Nathan,Porter,Nathan Porter,NYG,1,0,0,1,0,0,130,27,0,10,72,False,0,0,35,23,0,11,9,10,5,0,10,5,30,56,15,15,42,7,8,0,15,Nathan,Porter,333.0,331.0,4.0,15.0,Signed,80.0,0.0,0.0,NYG,tier_3,0.8571428571428571,0.8518518518518519,0.75,,,,NYG,-4
362,P,Paul,Robbins,Paul Robbins,PIT,0,2876,2997,0,68,19,138,0,45,10,69,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,28,39,0,0,0,15,Paul,Robbins,1492.0,1490.0,1.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,,,,0.3157894736842105,44.0735294117647,0.9596262929596263,PIT,-1
363,K,Harrison,Butker,Harrison Butker,KC,0,0,0,2,0,0,137,33,0,10,72,False,0,0,30,32,0,8,13,6,3,0,6,3,24,53,15,8,49,4,11,0,15,Harrison,Butker,365.0,363.0,14.0,8.0,Signed,81.0,0.0,0.0,KC,tier_3,0.8,0.9696969696969697,0.7142857142857143,,,,KC,-2
372,K,Justin,Rohrwasser,Justin Rohrwasser,MIA,0,0,0,0,0,0,137,38,0,10,75,False,0,0,23,34,0,0,13,6,4,0,6,4,23,49,15,11,43,0,13,0,15,Justin,Rohrwasser,2264.0,2262.0,11.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,1.0,0.8947368421052632,1.0,,,,MIA,3
384,P,Bryce,McFerson,Bryce McFerson,MIN,0,3039,3261,0,74,24,129,0,53,10,57,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,30,24,0,0,0,15,Bryce,McFerson,551.0,549.0,6.0,30.0,Signed,73.0,0.0,0.0,MIN,tier_5,,,,0.3333333333333333,44.067567567567565,0.9319227230910764,MIN,-2
386,P,Chris,Edwards,Chris Edwards,BUF,0,2325,2422,0,55,20,56,0,49,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,15,Chris,Edwards,2634.0,2632.0,0.0,2.0,Signed,74.0,0.0,0.0,BUF,tier_5,,,,0.0,44.03636363636364,0.9599504541701074,BUF,5
398,P,Rigoberto,Sanchez,Rigoberto Sanchez,JAX,0,2493,2641,0,59,19,59,0,46,10,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,15,Rigoberto,Sanchez,2306.0,2304.0,14.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,,,,0.0,44.76271186440678,0.9439606209769027,JAX,3
445,P,Corey,Bojorquez,Corey Bojorquez,GB,0,2697,3033,0,70,17,67,0,52,10,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,15,Corey,Bojorquez,226.0,224.0,13.0,19.0,Signed,71.0,0.0,0.0,GB,tier_5,,,,0.0,43.32857142857143,0.8892185954500494,GB,0
480,K,Chase,Cook,Chase Cook,ARI,0,0,0,0,0,0,65,47,0,10,0,False,0,0,22,46,0,4,7,4,7,0,4,7,19,50,14,6,0,1,7,0,15,Chase,Cook,997.0,995.0,2.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,0.8636363636363636,0.9787234042553191,0.7272727272727273,,,,ARI,2
481,P,Adam,Williams,Adam Williams,SF,0,3061,3205,0,71,20,151,0,46,10,77,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,14,50,0,0,0,15,Adam,Williams,3745.0,3743.0,9.0,14.0,Signed,77.0,0.0,0.0,SF,tier_4,,,,0.2,45.140845070422536,0.9550702028081123,SF,2
482,K,Devin,Tanley,Devin Tanley,GB,0,0,0,0,0,0,158,46,0,10,86,False,0,0,28,42,0,9,5,7,7,0,7,7,26,59,15,19,55,7,5,0,15,Devin,Tanley,461.0,459.0,1.0,19.0,Signed,77.0,0.0,0.0,GB,tier_4,0.9285714285714286,0.9130434782608695,0.8571428571428571,,,,GB,3
483,K,Isaiah,Hamilton,Isaiah Hamilton,SEA,0,0,0,1,0,0,144,39,0,10,79,False,0,0,25,39,0,7,13,2,3,0,2,3,22,53,15,27,42,4,13,0,15,Isaiah,Hamilton,29.0,27.0,4.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,0.88,1.0,0.85,,,,SEA,5
484,P,Daniel,Lee,Daniel Lee,CAR,0,2931,3122,0,68,24,70,0,47,10,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,15,Daniel,Lee,266.0,264.0,4.0,20.0,Signed,79.0,0.0,0.0,CAR,tier_4,,,,0.16666666666666666,45.911764705882355,0.938821268417681,CAR,1
485,P,Braden,Mann,Braden Mann,IND,0,2262,2386,0,51,20,141,0,48,10,88,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,9,48,0,0,0,15,Braden,Mann,1683.0,1681.0,11.0,9.0,Signed,82.0,0.0,0.0,IND,tier_3,,,,0.1,46.78431372549019,0.9480301760268232,IND,1
486,K,Alec,McPherson,Alec McPherson,DEN,0,0,0,1,0,0,127,34,0,10,69,False,0,0,24,31,0,7,7,5,5,0,5,5,18,52,15,3,43,1,7,0,15,Alec,McPherson,2545.0,2543.0,6.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,0.75,0.9117647058823529,0.5714285714285714,,,,DEN,-5
487,P,Tom,Hutton,Tom Hutton,NE,0,2845,3143,0,72,28,71,0,47,10,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,15,Tom,Hutton,2701.0,2699.0,8.0,21.0,Signed,72.0,0.0,0.0,NE,tier_5,,,,0.03571428571428571,43.65277777777778,0.9051861279032771,NE,0
488,K,Gabriel,Levine,Gabriel Levine,IND,0,0,0,0,0,0,77,46,0,10,0,False,0,0,31,42,0,15,7,6,3,0,6,3,22,56,15,9,0,6,7,0,15,Gabriel,Levine,3264.0,3262.0,0.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,0.7096774193548387,0.9130434782608695,0.5909090909090909,,,,IND,-5
489,P,Tyler,Perkins,Tyler Perkins,HOU,0,2986,3221,0,71,17,142,0,46,10,67,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,31,43,0,0,0,15,Tyler,Perkins,541.0,539.0,5.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,,,,0.11764705882352941,45.36619718309859,0.9270412915243713,HOU,1
490,P,Michael,Turk,Michael Turk,CHI,0,3274,3473,0,76,30,145,0,47,10,68,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,43,0,0,1,15,Michael,Turk,3552.0,3550.0,9.0,0.0,Signed,79.0,0.0,0.0,CHI,tier_4,,,,0.23333333333333334,45.69736842105263,0.9427008350129571,CHI,0
491,P,Gary,Paulson,Gary Paulson,DEN,0,2602,2850,0,64,10,66,0,46,10,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,15,Gary,Paulson,2900.0,2898.0,3.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,,,,0.2,44.53125,0.9129824561403509,DEN,-1
492,K,Dennis,Abraham,Dennis Abraham,CIN,0,0,0,0,0,0,54,31,0,10,0,False,0,0,23,31,0,7,7,6,3,0,6,3,20,54,15,1,0,4,7,0,15,Dennis,Abraham,3549.0,3547.0,1.0,1.0,Signed,73.0,0.0,0.0,CIN,tier_5,0.8695652173913043,1.0,0.7857142857142857,,,,CIN,7
493,K,Nathan,Dibert,Nathan Dibert,PIT,0,0,0,1,0,0,58,37,0,10,0,False,0,0,21,37,0,5,8,6,2,0,5,2,16,52,15,28,0,1,8,0,15,Nathan,Dibert,3520.0,3518.0,5.0,28.0,Signed,71.0,0.0,0.0,PIT,tier_5,0.7619047619047619,1.0,0.6923076923076923,,,,PIT,2
494,P,Peter,Williams,Peter Williams,LV,0,2931,3134,0,72,17,74,0,45,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,15,Peter,Williams,1093.0,1091.0,4.0,22.0,Signed,72.0,0.0,0.0,LV,tier_5,,,,0.0,43.52777777777778,0.935226547543076,LV,3
495,P,Jamie,Gillan,Jamie Gillan,ARI,0,3034,3220,0,72,26,151,0,53,10,84,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,6,45,0,0,0,15,Jamie,Gillan,936.0,934.0,12.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,,,,0.3076923076923077,44.72222222222222,0.9422360248447205,ARI,-1
496,K,Colin,Hartman,Colin Hartman,LAR,0,0,0,1,0,0,135,31,0,10,71,False,0,0,33,29,0,7,10,10,6,0,10,6,25,49,15,23,44,0,9,0,15,Colin,Hartman,2330.0,2328.0,3.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,0.7575757575757576,0.9354838709677419,0.5294117647058824,,,,LAR,-5
497,P,Donnie,Goodman,Donnie Goodman,MIA,0,3629,3956,0,91,27,91,0,45,10,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,15,Donnie,Goodman,3054.0,3052.0,0.0,11.0,Signed,72.0,0.0,0.0,MIA,tier_5,,,,0.14814814814814814,43.472527472527474,0.9173407482305359,MIA,-2
498,K,Matthew,Wright,Matthew Wright,CLE,0,0,0,2,0,0,64,43,0,10,0,False,0,0,21,38,0,7,4,6,4,0,6,4,14,48,15,4,0,0,4,0,15,Matthew,Wright,2949.0,2947.0,11.0,4.0,Signed,73.0,0.0,0.0,CLE,tier_5,0.6666666666666666,0.8837209302325582,0.36363636363636365,,,,CLE,-7
499,K,Colt,Lawson,Colt Lawson,DET,0,0,0,0,0,0,147,46,0,10,80,False,0,0,23,42,0,10,3,5,5,0,4,6,17,53,15,18,43,4,3,0,15,Colt,Lawson,3399.0,3397.0,0.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,0.7391304347826086,0.9130434782608695,0.5384615384615384,,,,DET,-8
500,K,Bernard,Donaldson,Bernard Donaldson,HOU,1,0,0,0,0,0,57,34,0,10,0,False,0,0,23,32,0,6,10,2,5,0,2,5,19,53,15,31,0,2,10,0,15,Bernard,Donaldson,2606.0,2604.0,0.0,31.0,Signed,73.0,0.0,0.0,HOU,tier_5,0.8260869565217391,0.9411764705882353,0.75,,,,HOU,4
501,K,Joe,Fraser,Joe Fraser,JAX,0,0,0,2,0,0,146,32,0,10,74,False,0,0,38,30,0,18,8,9,3,0,9,3,28,58,15,16,42,8,8,0,15,Joe,Fraser,1933.0,1931.0,1.0,16.0,Signed,81.0,0.0,0.0,JAX,tier_3,0.7368421052631579,0.9375,0.6153846153846154,,,,JAX,-8
502,P,Jake,Bailey,Jake Bailey,TEN,0,3505,3756,0,85,29,88,0,45,10,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,15,Jake,Bailey,113.0,111.0,12.0,29.0,Signed,74.0,0.0,0.0,TEN,tier_5,,,,0.10344827586206896,44.188235294117646,0.9331735889243876,TEN,2
503,P,Tommy,Townsend,Tommy Townsend,KC,0,2997,3141,0,71,28,72,0,45,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,15,Tommy,Townsend,2653.0,2651.0,11.0,8.0,Signed,74.0,0.0,0.0,KC,tier_5,,,,0.0,44.23943661971831,0.9541547277936963,KC,5
506,P,Trevor,Hardy,Trevor Hardy,DAL,0,2489,2737,0,61,20,142,0,50,10,84,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,10,36,0,0,0,15,Trevor,Hardy,1111.0,1109.0,4.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,,,,0.1,44.868852459016395,0.9093898428936792,DAL,0
507,K,James,Williams,James Williams,TEN,0,0,0,1,0,0,109,23,0,10,58,False,0,0,27,22,0,11,7,6,3,0,6,3,19,53,15,29,31,3,7,0,15,James,Williams,2204.0,2202.0,7.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,0.7037037037037037,0.9565217391304348,0.5555555555555556,,,,TEN,-7
