FullName,Position,TeamName,SkillPointDef
Charvarius Ward,CB,SF,-4
Chase Young,RE,NE,-3
Chauncey Golston,DT,DAL,3
Chidobe Awuzie,CB,LV,6
Chris Board,ROLB,NE,-8
Chris Jones,DT,ARI,-3
Chris Russell Jr.,MLB,LAR,-3
Christian Barmore,DT,NE,-2
Christian Gonzalez,CB,NE,-7
Christian Harris,LOLB,HOU,11
Christian Holmes,CB,WAS,1
Christopher Smith II,SS,LV,1
Claudin Cherelus,MLB,CAR,-3
Cobie Durant,CB,LAR,-1
Coby Bryant,CB,SEA,1
Cole Bishop,FS,GB,-1
Cole Holcomb,MLB,PIT,9
Collin Oliver,RE,ARI,2
Cooper DeJean,CB,LAC,-2
Cordale Flott,CB,NYG,-1
Curtis Jacobs,LOLB,LAC,0
D'Marco Jackson,MLB,NO,-7
D.J. James,CB,ATL,-1
D.J. Reader,DT,LAC,0
D.J. Reed Jr,CB,NYJ,-2
DJ Johnson,LE,CAR,-3
DJ Turner,CB,CIN,-1
Da'Ron Payne,DT,WAS,4
DaVon Hamilton,DT,JAX,1
Daiyan Henley,ROLB,LAC,5
Dallas Turner,RE,SEA,-4
Dallis Flowers,CB,IND,-1
Dalvin Tomlinson,DT,CLE,-2
Damarri Mathis,CB,DEN,-2
Damone Clark,ROLB,DAL,-6
Dane Belton,SS,NYG,-6
Daniel Scott,SS,IND,6
Danielle Hunter,LE,CIN,3
Darius Muasau,LOLB,MIA,-3
Darius Slay Jr,CB,PHI,-2
Darren Hall,CB,GB,6
Darrick Forrest,FS,WAS,-2
David Long Jr,CB,LV,-2
David Long Jr,ROLB,MIA,0
David Ojabo,RE,BAL,6
David Onyemata,DT,ATL,4
David Ugwoegbu,LOLB,ARI,-2
Davon Godchaux,DT,IND,4
Daxton Hill,FS,CIN,0
Dayo Odeyingbo,LE,IND,0
De'Vondre Campbell,MLB,GB,3
DeMarcus Walker,LE,CHI,-4
DeMarvion Overshown,MLB,DAL,4
DeShon Elliott,SS,LAR,2
Dean Lowry,DT,MIN,3
Dee Alford,CB,ATL,0
Deion Jones,LOLB,LAR,5
Demario Davis,MLB,NO,1
Denzel Burke,CB,PIT,1
Denzel Ward,CB,CLE,1
Deommodore Lenoir,CB,SF,-5
Deontai Williams Sr,SS,CAR,0
Deonte Banks,CB,NYG,0
Derek Stingley Jr,CB,HOU,4
Derion Kendrick,CB,LAR,-1
Derrick Barnes,MLB,DET,-3
Derrick Brown,DT,CAR,-4
Derwin James Jr,SS,LAC,7
Desmond King II,CB,SF,0
Devin Bush,ROLB,ATL,5
Devin Lloyd,LOLB,JAX,1
Devin White,MLB,MIN,2
Devon Witherspoon,CB,SEA,3
Devonte Wyatt,DT,GB,7
Dexter Lawrence II,DT,NYG,3
Divine Deablo,MLB,LV,6
Donovan Stiner,FS,TB,-2
Donovan Wilson,SS,DAL,-2
Dorian Williams,LOLB,BUF,-6
Drake Thomas,ROLB,SEA,-2
Dre Greenlaw,ROLB,SF,-1
Dre'Mont Jones,LE,SEA,6
Drew Sanders,ROLB,DEN,7
Drue Tranquill,LOLB,IND,0
Dwight McGlothern,CB,JAX,2
Dylan Horton,LE,HOU,-2
Dylan Moses,MLB,MIA,-4
E.J. Speed,ROLB,IND,-2
Easton Gibbs,ROLB,TEN,-9
Ed Oliver,DT,BUF,-2
Eddie Jackson,FS,NYJ,-5
Elandon Roberts,ROLB,PIT,16
Elijah Hicks,FS,CHI,1
Elijah Molden,FS,TEN,-2
Emmanuel Forbes Jr,CB,WAS,8
Eric Kendricks,MLB,LAC,-1
Ernest Jones,MLB,LAR,-1
Eyioma Uwazurike,DT,DEN,2
Fletcher Cox,DT,LV,-1
Folorunso Fatukasi,DT,JAX,2
Foyesade Oluokun,MLB,JAX,2
Frank Clark,LE,DET,2
Frankie Luvu,LOLB,LV,-7
Fred Warner,MLB,SF,1
Garrett Williams,CB,ARI,1
Geno Stone,FS,BAL,-1
George Karlaftis,LE,KC,-4
George Odum,SS,SF,0
Germaine Pratt,MLB,CIN,3
Gervarrius Owens,FS,NYG,-5
Gervon Dexter,DT,CHI,2
Grady Jarrett,DT,ATL,1
Grant Delpit,SS,CLE,2
Greg Newsome II,CB,CLE,-4
Greg Rousseau,LE,BUF,1
Haason Reddick,LE,PHI,-1
Hamsah Nasirildeen,ROLB,NYJ,2
Harold Landry III,RE,TEN,-4
Harrison Smith,SS,MIN,3
Henry To'oTo'o,MLB,HOU,0
Isaiah Foskey,RE,NO,-4
Isaiah McDuffie,ROLB,GB,-6
Isaiah McGuire,LE,CLE,5
Isiah Brown,CB,MIA,5
Ivan Pace Jr,LOLB,MIN,0
JC Jackson,CB,DAL,0
JL Skinner,SS,DEN,7
JT Woods,FS,LAC,9
Ja'Quan McMillian,CB,DEN,4
Ja'Sir Taylor,CB,LAC,6
Ja'Whaun Bentley,MLB,NE,-8
Jabril Cox,LOLB,NO,15
Jack Campbell,MLB,DET,3
Jack Gibbens,LOLB,TEN,5
Jack Sanborn,LOLB,CHI,-4
Jack Sawyer,RE,MIN,-1
Jackson Mitchell,MLB,PHI,-4
Jahlani Tavai,ROLB,NE,0
Jaire Alexander,CB,BAL,5
Jake Hummel,ROLB,LAR,-6
Jalan Catalon,SS,NYJ,-3
Jalen Carter,DT,PHI,-2
Jalen Graham,LOLB,SF,3
Jalen Pitre,FS,HOU,-2
Jalen Ramsey,CB,MIA,-5
Jalen Thompson,FS,ARI,-2
Jamal Adams,SS,SEA,2
Jamel Dean,CB,TB,-1
James Bradberry IV,CB,PHI,3
James Williams,SS,ARI,3
Jamien Sherwood,LOLB,NYJ,-4
Jamin Davis,ROLB,WAS,2
Jammie Robinson,SS,CAR,6
Jamon Dumas-Johnson,MLB,GB,-4
Janarius Robinson,RE,HOU,-2
Jaquan Brisker,SS,CHI,-5
Jaquan Sheppard,CB,BUF,0
Jared Verse,LE,LAR,-2
Jartavius Martin,CB,WAS,-1
Jason Marshall Jr.,CB,PIT,8
Jason Pinnock,SS,NYG,-2
Javon Bullard,FS,CAR,7
Javon Hargrave,DT,SF,2
Jaycee Horn,CB,CAR,1
Jaylan Ford,MLB,CLE,12
Jaylen Watson,CB,KC,2
Jaylon Jones,CB,IND,1
Jaylon Smith,ROLB,ARI,-8
Jeffery Simmons,DT,TEN,-3
Jer'Zhan Newton,DT,NYG,5
Jeremiah Owusu-Koramoah,ROLB,CLE,-2
Jeremiah Trotter Jr.,LOLB,NE,2
Jermaine Johnson II,RE,NYJ,-3
Jerome Baker,MLB,MIA,5
Jerrick Reed II,FS,SEA,-2
Jerry Jacobs,CB,DET,7
Jessie Bates III,FS,ATL,-3
Jestin Jacobs,MLB,DEN,1
Jevon Holland,FS,MIA,-6
Jimmie Ward,SS,HOU,-6
Joe Bachie Jr,ROLB,CAR,-5
Joe Thomas,LOLB,PHI,-8
Joe Tryon-Shoyinka,LE,BAL,4
Joey Bosa,RE,LAC,4
Joey Porter Jr,CB,PIT,3
John Franklin-Myers,LE,NYJ,-4
John Johnson III,FS,IND,-1
Jonas Griffith,MLB,TEN,-7
Jonathan Allen,DT,WAS,0
Jonathan Greenard,RE,LV,5
Jonathan Jones,CB,HOU,2
Jonathon Cooper,LE,DEN,1
Jordan Battle,SS,CIN,1
Jordan Davis,DT,PHI,-3
Jordan Hicks,MLB,TEN,-2
Jordan Poyer,SS,BUF,-2
Jordan Whitehead,FS,NYG,-3
Jordyn Brooks,LOLB,SEA,-3
Josey Jewell,MLB,WAS,3
Josh Allen,LE,JAX,-3
Josh Metellus,SS,MIN,-1
Josh Newton,CB,NO,-1
Josh Proctor,FS,TEN,-1
Josh Sweat,RE,PHI,2
Josh Uche,LE,NE,-3
Jourdan Lewis,CB,TEN,1
Juan Thornhill,FS,CLE,1
Juanyeh Thomas,SS,DAL,-2
Julian Blackmon,SS,ATL,-3
Julian Love,SS,SEA,7
Julius Brents,CB,IND,0
Junior Colson,MLB,LAC,0
Junior Tafuna,DT,GB,9
Justin Madubuike,DT,BAL,4
Justin Simmons,FS,DEN,-2
K.J. Britt,ROLB,TB,-8
K.J. Henry,RE,WAS,-1
Kaden Elliss,MLB,ATL,-4
Kaevon Merriweather,SS,TB,4
Kamal Hadden,CB,CIN,1
Kamari Lassiter,CB,NYJ,1
Kamren Curl,SS,WAS,-3
Kamu Grugier-Hill,ROLB,MIN,3
Karene Reid,ROLB,HOU,3
Kayvon Thibodeaux,RE,NYG,-1
Keir Thomas,RE,SF,-3
Keisean Nixon,CB,GB,0
Kelee Ringo,CB,PHI,6
Kendal Daniels,SS,CHI,0
Kendall Fuller,CB,LAR,-3
Kendall Williamson,SS,SEA,0
Kenneth Murray Jr,LOLB,PIT,15
Kenny Moore II,CB,IND,0
Kenny Young,MLB,NYG,-2
Kerby Joseph,SS,DET,4
Kevin Byard,FS,WAS,-1
Khalil Mack,LE,LAC,5
Khyree Jackson,CB,KC,4
Kobie Turner,DT,LAR,0
Kool-Aid McKinstry,CB,TEN,8
Kris Abrams-Draine,CB,JAX,1
Kris Jenkins,DT,KC,-1
Krys Barnes,ROLB,BAL,0
Kwity Paye,LE,IND,-4
Kwon Alexander,LOLB,KC,2
Kyle Dugger,SS,TB,-2
Kyle Hamilton,SS,BAL,-7
Kyler Gordon,CB,CHI,-3
L'Jarius Sneed,CB,DET,2
LaBryan Ray,LE,CAR,-2
Larry Ogunjobi,DT,PIT,-1
Lavonte David,ROLB,JAX,6
Lawrence Guy Sr,DT,NE,1
Leighton Vander Esch,MLB,DAL,4
Leo Chenal,ROLB,KC,-5
Leonard Taylor III,DT,TEN,5
Levi Wallace,CB,ARI,3
Lewis Cine,FS,MIN,4
Logan Hall,RE,TB,2
Logan Wilson,ROLB,CIN,-3
Lorenzo Carter,LE,ATL,-3
Lukas Van Ness,LE,GB,4
Luke Masterson,LOLB,LV,-4
M.J. Tafisi Jr.,MLB,NO,-3
Maason Smith,DT,IND,1
Mack Wilson Sr,LOLB,LAC,2
Malachi Moore,FS,BUF,3
Malcolm Rodriguez,ROLB,DET,-6
Maliek Collins,DT,HOU,1
Malik Harrison,LOLB,NE,-4
Malik Hooker,FS,DAL,-2
Marco Wilson,CB,ARI,-3
Marcus Jones,CB,NE,0
Marcus Maye,SS,NO,-1
Marcus Peters,CB,IND,1
Marcus Williams,FS,BAL,5
Mark Perry,SS,KC,-2
Marlon Humphrey,CB,BAL,2
Marquan McCall,DT,TEN,-1
Marshon Lattimore,CB,NO,4
Marte Mapu,SS,NE,0
Martin Emerson Jr,CB,CLE,2
Matt Milano,ROLB,BUF,-8
Matthew Judon,LE,LAR,-4
Max Melton,CB,BAL,-1
Maxx Crosby,LE,LV,1
Mazi Smith,DT,DAL,1
Mekhi Blackmon,CB,MIN,0
Mekhi Wingo,DT,DEN,10
Micah McFadden,ROLB,NYG,4
Micah Parsons,RE,DAL,3
Michael Carter II,CB,NYJ,1
Michael Davis,CB,HOU,1
Mike Danna,RE,KC,1
Mike Edwards,SS,CIN,6
Mike Hughes,CB,ATL,0
Mike Morris,RE,SEA,1
Mike Sainristil,CB,NO,1
Milton Williams,DT,PHI,-3
Minkah Fitzpatrick,FS,PIT,6
Mohamed Kamara,RE,IND,-2
Mohamoud Diabate,MLB,CLE,-1
Montez Sweat,LE,CHI,4
Monty Rice,ROLB,TEN,-8
Morgan Fox,RE,LAC,1
Mykal Walker,ROLB,LAR,-4
Myles Garrett,RE,CLE,-3
Nakobe Dean,MLB,PHI,6
Naquan Jones,DT,TEN,-1
Nate Hobbs,CB,LV,-4
Nate Landman,LOLB,ATL,0
Nate Wiggins,CB,DET,5
Nathan Shepherd,DT,NO,-1
Nazir Stackhouse,DT,BUF,4
Nephi Sewell,ROLB,NO,-4
Nicholas Morrow,LOLB,CIN,8
Nick Bolton,MLB,KC,5
Nick Bosa,RE,SF,-6
Nick Jackson,LOLB,GB,-6
Nick Niemann,ROLB,LAC,-6
Nik Bonitto,RE,DEN,1
Noah Sewell,MLB,CHI,-7
Odafe Oweh,RE,TB,-4
Ogbonnia Okoronkwo,RE,CLE,-4
Omar Speights,ROLB,PHI,-9
Oren Burks,LOLB,PHI,2
P.J. Jules,SS,TEN,1
Patrick Jones II,LE,MIN,-2
Patrick Payton,LE,DET,-2
Patrick Peterson,CB,HOU,1
Patrick Queen,ROLB,PHI,2
Patrick Surtain II,CB,DEN,2
Paulson Adebo,CB,NO,-3
Payton Wilson,ROLB,KC,-8
Phidarian Mathis,DT,WAS,-1
Princely Umanmielen,LE,TEN,-4
Quay Walker,LOLB,GB,1
Quincy Roche,LOLB,CIN,-6
Quincy Williams,ROLB,NYJ,-1
Quinnen Williams,DT,NYJ,3
Quinton Bohanna,DT,SF,0
Quinton Jefferson,DT,NYJ,1
Quinyon Mitchell,CB,TB,-1
Raekwon Davis,DT,MIN,7
Rashad Weaver,LE,TEN,2
Rashan Gary,LE,GB,2
Rasul Douglas,CB,BUF,5
Reed Blankenship,FS,PHI,0
Richie Grant,SS,ATL,1
Riley Moss,CB,DEN,1
Robert Beal Jr,LE,SF,-2
Robert Spillane,ROLB,LV,5
Rock Ya-Sin,CB,CIN,0
Roger McCreary,CB,TEN,-1
Ron Stone Jr.,LOLB,CLE,-5
Ronnie Hickman,FS,CLE,-5
Roquan Smith,MLB,BAL,-4
Roy Robertson-Harris,RE,JAX,-3
Ruke Orhorhoro,DT,CLE,8
Ryan Neal,SS,PIT,18
Sam Hubbard,LE,CIN,0
Sam Williams,RE,DAL,0
Samson Ebukam,RE,IND,-2
Sauce Gardner,CB,NYJ,4
Sean Murphy-Bunting,CB,PIT,-1
Shaka Toney,RE,WAS,1
Shane Lee,MLB,DEN,10
Shaq Thompson,MLB,CAR,-1
Shaquill Griffin,CB,GB,-2
Shaquille Leonard,LOLB,BUF,10
Shelby Harris,DT,HOU,1
Shemar Turner,DT,JAX,4
Shilo Sanders,SS,LAC,3
Shy Tuttle,DT,CAR,1
Sione Takitaki,LOLB,CAR,0
SirVocea Dennis,LOLB,TB,-1
Smael Mondon,LOLB,BAL,-5
Steele Chambers,ROLB,NYG,-1
Stephon Gilmore,CB,ARI,0
Steven Nelson,CB,CHI,-1
Sydney Brown,SS,PHI,-4
T.J. Edwards,ROLB,CHI,5
T.J. Tampa,CB,DAL,-1
T.J. Watt,LE,PIT,2
Tariq Woolen,CB,SEA,0
Tarique Barnes,MLB,SEA,6
Taron Johnson,CB,BUF,0
Teair Tart,DT,ARI,2
Terell Smith,CB,CHI,-1
Terrel Bernard,MLB,BUF,3
Tim Settle Jr,DT,CAR,10
Tony Adams,FS,NYJ,-3
Tony Fields II,ROLB,CLE,-3
Tracy Walker III,FS,DET,2
Travis Bell,DT,NO,1
Travis Jones,DT,BAL,-2
Tre Brown,CB,SEA,4
Tre Flowers,CB,TEN,1
Tre'Davious White,CB,BUF,2
Tre'Vius Hodges-Tomlinson,CB,LAR,0
Tre'von Moehrig,FS,LV,0
Tremaine Edmunds,MLB,CHI,-1
Trent McDuffie,CB,KC,-2
Trenton Simpson,MLB,BAL,-7
Trevon Diggs,CB,DAL,6
Trey Hendrickson,RE,CIN,-9
Troy Warner,SS,MIA,0
Truman Jones,LOLB,DAL,-6
Tuli Tuipulotu,LE,LAC,7
TyRon Hopper,ROLB,ARI,-4
Tyler Nubin,FS,ARI,13
Tyrann Mathieu,FS,NO,3
Tyree Gillespie,SS,CHI,-5
Tyree Wilson,RE,LV,0
Tyrel Dodson,MLB,TB,-4
Tyson Campbell,CB,JAX,0
Uchenna Nwosu,RE,SEA,0
Ventrell Miller,MLB,JAX,-7
Viliami Fehoko,LE,DAL,-2
Vincent Gray,CB,CAR,-1
Vita Vea,DT,TB,0
Von Miller,RE,BUF,-3
Vonn Bell,SS,CAR,0
Willie Gay,ROLB,TEN,1
Woodi Washington,FS,SF,-5
Xavien Howard,CB,MIA,3
Xavier McKinney,FS,NE,-2
Xavier Woods,FS,CAR,-6
YaYa Diaby,LE,TB,-2
Yasir Abdullah,LOLB,JAX,3
Yusuf Corker,FS,MIA,-2
Za'Darius Smith,LE,CLE,2
Zacch Pickens,DT,CHI,1
Zach Cunningham,ROLB,TB,-2
Zach Sieler,DT,MIA,3
Zaire Barnes,MLB,NYJ,-6
Zaire Franklin,MLB,IND,4
Zaven Collins,LOLB,ARI,1
Zemaiah Vaughn,CB,DAL,-2
Zyon McCollum,CB,TB,-2
