Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
490,WR,Roman,Wilson,Roman Wilson,MIN,9,0,0,0,275,37,462,115,True,0,3,0,0,23,0,0,1,6,0,1,0,0,0,0,3,16,8,0,30,0,Roman,Wilson,3389.0,3387.0,0.0,23.0,30.0,Signed,Normal,70.0,0.0,0.0,MIN,tier_5,614.7186147186146,1626.923076923077,0.1875,6.493506493506494,MIN,0.0
496,WR,Noah,Brown,Noah Brown,IND,9,0,1,0,711,24,903,290,True,0,4,0,0,58,0,0,1,5,0,2,0,0,0,0,3,16,16,0,9,0,Noah,Brown,357.0,355.0,7.0,28.0,9.0,Signed,Normal,79.0,0.0,0.0,IND,tier_4,797.3421926910299,1694.9032258064515,0.1875,3.3222591362126246,IND,-4.0
497,WR,Brandin,Cooks,Brandin Cooks,DAL,32,0,2,0,614,33,605,240,True,0,12,0,0,49,0,0,1,6,0,0,0,0,0,0,2,14,14,0,10,2,Brandin,Cooks,569.0,567.0,10.0,30.0,10.0,Signed,Star,77.0,0.0,0.0,DAL,tier_4,1067.7685950413222,1606.8196721311474,0.2857142857142857,6.6115702479338845,DAL,2.0
498,WR,Diontae,Johnson,Diontae Johnson,KC,0,0,2,0,808,47,935,328,True,0,0,0,0,66,0,0,1,0,0,1,0,0,0,0,8,16,16,2,8,0,Diontae,Johnson,1471.0,1469.0,5.0,28.0,8.0,Signed,Star,80.0,0.0,0.0,KC,tier_3,864.1711229946524,1762.9090909090908,0.5,8.556149732620321,KC,2.0
500,HB,Emari,Demercado,Emari Demercado,ARI,165,0,0,20,116,20,359,95,True,0,56,0,0,14,0,1,1,25,0,1,0,0,0,0,0,14,1,0,6,0,Emari,Demercado,2353.0,2351.0,1.0,25.0,6.0,Signed,Normal,68.0,0.0,0.0,ARI,tier_6,782.7298050139275,945.7714285714286,0.0,0.0,ARI,-5.0
501,WR,Kobe,Hudson,Kobe Hudson,PIT,0,0,6,0,459,35,606,91,True,0,0,0,0,34,0,0,1,0,0,4,0,0,0,0,7,16,16,0,28,0,Kobe,Hudson,3503.0,3501.0,0.0,23.0,28.0,Signed,Normal,70.0,0.0,0.0,PIT,tier_5,757.4257425742575,1943.9999999999998,0.4375,11.55115511551155,PIT,5.0
502,WR,D'Wayne,Eskridge,D'Wayne Eskridge,SEA,0,0,3,0,427,22,627,185,True,0,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,16,12,0,27,0,D'Wayne,Eskridge,826.0,824.0,3.0,27.0,27.0,Signed,Normal,69.0,0.0,0.0,SEA,tier_6,681.0207336523126,1618.1052631578946,0.0,0.0,SEA,-2.0
505,HB,Raheem,Mostert,Raheem Mostert,MIA,838,0,4,295,277,29,615,191,True,0,180,0,0,32,0,7,1,55,0,12,0,0,0,0,0,13,12,1,11,5,Raheem,Mostert,2010.0,2008.0,9.0,32.0,11.0,Signed,Star,81.0,0.0,0.0,MIA,tier_3,1813.0081300813008,1374.0,0.38461538461538464,8.130081300813009,MIA,1.0
508,WR,Demario,Douglas,Demario Douglas,NE,0,0,3,0,326,26,425,139,True,0,0,0,0,31,0,0,1,0,0,1,0,0,0,0,1,16,5,0,21,0,Demario,Douglas,736.0,734.0,1.0,23.0,21.0,Signed,Normal,71.0,0.0,0.0,NE,tier_5,767.0588235294118,1514.3225806451612,0.0625,2.352941176470588,NE,-3.0
510,HB,Justice,Hill,Justice Hill,BAL,256,0,0,79,111,23,263,82,True,0,64,0,0,11,0,2,1,39,0,4,0,0,0,0,1,13,2,0,24,4,Justice,Hill,1250.0,1248.0,5.0,26.0,24.0,Signed,Normal,75.0,0.0,0.0,BAL,tier_4,1395.4372623574145,1237.12,0.38461538461538464,19.011406844106464,BAL,-1.0
511,WR,Tre,Tucker,Tre Tucker,LV,0,0,3,0,264,23,384,120,True,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,2,16,6,0,22,0,Tre,Tucker,2852.0,2850.0,1.0,23.0,22.0,Signed,Normal,70.0,0.0,0.0,LV,tier_5,687.5,1310.896551724138,0.125,5.208333333333333,LV,-2.0
513,HB,Jeff,Wilson Jr,Jeff Wilson Jr,MIA,247,0,2,50,69,15,341,51,True,0,69,0,0,8,0,2,1,30,0,3,0,0,0,0,2,15,3,0,11,4,Jeff,Wilson Jr,3085.0,3083.0,6.0,28.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,926.6862170087976,1091.3766233766232,0.4,17.595307917888565,MIA,1.0
514,HB,Clyde,Edwards-Helaire,Clyde Edwards-Helaire,WAS,199,0,4,42,100,17,314,76,True,0,45,0,0,12,0,2,1,25,0,2,0,0,0,0,0,11,4,0,25,1,Clyde,Edwards-Helaire,791.0,789.0,4.0,25.0,25.0,Signed,Normal,76.0,0.0,0.0,WAS,tier_4,952.2292993630573,1300.0,0.09090909090909091,3.1847133757961785,WAS,-2.0
515,HB,Tony,Pollard,Tony Pollard,DAL,1022,0,4,364,249,35,563,203,True,0,204,0,0,28,0,11,1,53,0,20,0,0,0,0,0,12,12,0,10,6,Tony,Pollard,2262.0,2260.0,5.0,27.0,10.0,Signed,Star,81.0,0.0,0.0,DAL,tier_3,2257.548845470693,1476.103448275862,0.5,10.657193605683837,DAL,4.0
520,WR,Donovan,Peoples-Jones,Donovan Peoples-Jones,DET,22,0,1,0,776,53,696,255,True,0,12,0,0,52,0,0,1,4,0,2,0,0,0,0,6,15,15,0,18,1,Donovan,Peoples-Jones,2207.0,2205.0,4.0,25.0,18.0,Signed,Star,77.0,0.0,0.0,DET,tier_4,1146.5517241379312,1849.1249999999998,0.4666666666666667,10.057471264367816,DET,7.0
521,WR,Tyler,Lockett,Tyler Lockett,SEA,0,0,1,0,930,69,827,377,True,0,0,0,0,70,0,0,1,0,0,2,0,0,0,0,6,13,13,0,27,0,Tyler,Lockett,1740.0,1738.0,9.0,31.0,27.0,Signed,Star,82.0,0.0,0.0,SEA,tier_3,1124.5465538089481,1913.142857142857,0.46153846153846156,7.255139056831923,SEA,2.0
526,HB,Deuce,Vaughn,Deuce Vaughn,DAL,274,0,1,81,177,18,298,133,True,0,70,0,0,20,0,2,1,48,0,4,0,0,0,0,3,16,5,0,10,1,Deuce,Vaughn,2896.0,2894.0,1.0,22.0,10.0,Signed,Normal,68.0,0.0,0.0,DAL,tier_6,1513.4228187919464,1196.5333333333333,0.25,13.422818791946309,DAL,1.0
530,HB,Audric,Estime,Audric Estime,NO,431,0,2,113,258,23,552,190,True,0,101,0,0,32,0,3,1,47,0,6,0,0,0,0,4,16,15,0,26,8,Audric,Estime,3420.0,3418.0,0.0,21.0,26.0,Signed,Star,73.0,0.0,0.0,NO,tier_5,1248.1884057971015,1251.5187969924812,0.75,21.73913043478261,NO,8.0
532,WR,J.Michael,Sturdivant,J.Michael Sturdivant,BAL,0,0,2,0,378,25,604,157,True,0,0,0,0,34,0,0,1,0,0,1,0,0,0,0,2,13,13,0,24,0,J.Michael,Sturdivant,3222.0,3220.0,0.0,22.0,24.0,Signed,Normal,72.0,0.0,0.0,BAL,tier_5,625.8278145695364,1600.941176470588,0.15384615384615385,3.3112582781456954,BAL,-3.0
535,WR,Xavier,Gipson,Xavier Gipson,NYJ,0,0,0,0,435,42,542,163,True,0,0,0,0,32,0,0,1,0,0,4,0,0,0,0,2,13,13,0,17,0,Xavier,Gipson,2295.0,2293.0,1.0,23.0,17.0,Signed,Normal,72.0,0.0,0.0,NYJ,tier_5,802.5830258302583,1957.4999999999998,0.15384615384615385,3.6900369003690034,NYJ,-1.0
538,WR,Xavier,Worthy,Xavier Worthy,JAX,0,0,1,0,541,59,928,212,True,0,0,0,0,48,0,0,1,0,0,5,0,0,0,0,2,16,16,0,16,0,Xavier,Worthy,3276.0,3274.0,0.0,21.0,16.0,Signed,Star,79.0,0.0,0.0,JAX,tier_4,582.9741379310344,1623.0,0.125,2.155172413793103,JAX,-6.0
539,HB,Zonovan,Knight,Zonovan Knight,NYG,158,0,0,21,25,9,276,15,True,0,57,0,0,4,0,0,1,15,0,5,0,0,0,0,0,13,13,0,15,2,Zonovan,Knight,1632.0,1630.0,2.0,23.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,663.0434782608695,836.0655737704918,0.15384615384615385,7.246376811594203,NYG,-4.0
540,HB,Antonio,Gibson,Antonio Gibson,CAR,527,0,3,163,496,51,715,360,True,0,129,0,0,54,0,5,1,51,0,12,0,0,0,0,3,16,16,2,20,4,Antonio,Gibson,997.0,995.0,4.0,26.0,20.0,Signed,Normal,76.0,0.0,0.0,CAR,tier_4,1430.7692307692307,1254.229508196721,0.4375,9.790209790209792,CAR,-1.0
541,HB,Raheim,Sanders,Raheim Sanders,SF,285,0,0,54,82,20,275,51,True,0,70,0,0,10,0,1,1,47,0,5,0,0,0,0,0,10,10,0,14,6,Raheim,Sanders,3224.0,3222.0,0.0,22.0,14.0,Signed,Normal,74.0,0.0,0.0,SF,tier_5,1334.5454545454545,1216.35,0.6,21.81818181818182,SF,3.0
543,HB,TreVeyon,Henderson,TreVeyon Henderson,CAR,578,0,0,158,156,16,467,135,True,0,160,0,0,21,0,4,1,62,0,7,0,0,0,0,0,11,11,0,20,7,TreVeyon,Henderson,3311.0,3309.0,0.0,21.0,20.0,Signed,Normal,78.0,0.0,0.0,CAR,tier_4,1571.7344753747325,1082.121546961326,0.6363636363636364,14.98929336188437,CAR,-1.0
550,WR,Elijah,Moore,Elijah Moore,CLE,10,0,6,0,671,42,917,298,True,0,3,0,0,63,0,0,1,5,0,0,0,0,0,0,4,16,16,0,4,0,Elijah,Moore,1982.0,1980.0,3.0,24.0,4.0,Signed,Normal,76.0,0.0,0.0,CLE,tier_4,742.639040348964,1509.4545454545455,0.25,4.362050163576881,CLE,-3.0
551,HB,Michael,Carter,Michael Carter,ARI,951,0,1,414,135,18,505,119,True,0,171,0,0,20,0,10,1,57,0,16,0,0,0,0,2,13,11,2,6,6,Michael,Carter,466.0,464.0,3.0,25.0,6.0,Signed,Normal,76.0,0.0,0.0,ARI,tier_4,2150.4950495049507,1595.497382198953,0.6153846153846154,15.841584158415841,ARI,7.0
552,HB,Jerome,Ford,Jerome Ford,CLE,569,0,0,175,184,24,643,155,True,0,145,0,0,27,0,5,1,39,0,10,0,0,0,0,2,15,6,0,4,6,Jerome,Ford,903.0,901.0,2.0,24.0,4.0,Signed,Star,77.0,0.0,0.0,CLE,tier_4,1171.0730948678072,1146.4883720930231,0.5333333333333333,12.441679626749611,CLE,-1.0
553,WR,Deebo,Samuel,Deebo Samuel,SF,132,0,0,37,677,35,754,241,True,0,25,0,0,51,0,1,1,39,0,3,0,0,0,0,3,12,12,0,14,0,Deebo,Samuel,2460.0,2458.0,5.0,28.0,14.0,Signed,Superstar,88.0,0.0,0.0,SF,tier_2,1072.944297082228,1803.7894736842104,0.25,3.9787798408488064,SF,-2.0
557,WR,Christian,Watson,Christian Watson,GB,0,0,3,0,437,71,504,188,True,0,0,0,0,33,0,0,1,0,0,1,0,0,0,0,0,16,7,0,19,0,Christian,Watson,2970.0,2968.0,2.0,25.0,19.0,Signed,Normal,73.0,0.0,0.0,GB,tier_5,867.063492063492,1906.909090909091,0.0,0.0,GB,-2.0
3966,QB,Derek,Carr,Derek Carr,NO,225,3739,0,123,0,0,942,0,True,330,38,515,13,0,0,4,1,43,71,6,0,0,32,26,0,16,15,4,26,4,Derek,Carr,455.0,453.0,10.0,33.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,238.8535031847134,1776.3157894736844,0.25,4.246284501061571,,
3970,HB,Blake,Corum,Blake Corum,PHI,314,0,1,112,169,20,392,116,True,0,92,0,0,20,0,3,1,32,0,8,0,0,0,0,1,16,6,0,12,4,Blake,Corum,3246.0,3244.0,0.0,23.0,12.0,Signed,Normal,74.0,0.0,0.0,PHI,tier_5,1232.142857142857,1058.357142857143,0.3125,12.755102040816327,PHI,-2.0
3972,TE,Mark,Andrews,Mark Andrews,BAL,0,0,0,0,949,66,877,379,True,0,0,0,0,67,0,0,1,0,0,5,0,0,0,0,8,13,13,0,24,0,Mark,Andrews,81.0,79.0,6.0,28.0,24.0,Signed,XFactor,97.0,0.0,0.0,BAL,tier_0,1082.0980615735464,2039.641791044776,0.6153846153846154,9.122006841505131,BAL,2.0
3973,HB,Gus,Edwards,Gus Edwards,BAL,1158,0,7,386,192,17,572,169,True,0,240,0,0,28,0,11,1,48,0,18,0,0,0,0,1,14,14,2,24,8,Gus,Edwards,788.0,786.0,6.0,29.0,24.0,Signed,Star,77.0,0.0,0.0,BAL,tier_4,2360.13986013986,1399.4328358208954,0.6428571428571429,15.734265734265735,BAL,4.0
3974,WR,Rashod,Bateman,Rashod Bateman,BAL,10,0,1,0,711,41,897,277,True,0,2,0,0,55,0,0,1,5,0,0,0,0,0,0,5,16,16,0,24,0,Rashod,Bateman,169.0,167.0,3.0,24.0,24.0,Signed,Normal,78.0,0.0,0.0,BAL,tier_4,803.7904124860646,1848.8421052631577,0.3125,5.574136008918618,BAL,-1.0
3978,WR,Zay,Flowers,Zay Flowers,BAL,6,0,2,0,862,27,978,341,True,0,3,0,0,68,0,0,1,3,0,0,0,0,0,0,11,16,16,0,24,0,Zay,Flowers,895.0,893.0,1.0,23.0,24.0,Signed,Star,83.0,0.0,0.0,BAL,tier_3,887.5255623721881,1773.6338028169014,0.6875,11.247443762781186,BAL,4.0
3979,HB,Keaton,Mitchell,Keaton Mitchell,BAL,270,0,1,69,119,17,295,94,True,0,68,0,0,18,0,2,1,41,0,4,0,0,0,0,1,16,16,0,24,3,Keaton,Mitchell,1953.0,1951.0,1.0,22.0,24.0,Signed,Normal,74.0,0.0,0.0,BAL,tier_5,1318.6440677966102,1141.1162790697674,0.25,13.559322033898304,BAL,-2.0
3981,QB,Tyler,Huntley,Tyler Huntley,BAL,122,1007,0,51,0,0,338,0,True,87,25,122,3,0,0,1,1,56,66,2,0,0,3,11,0,15,4,1,24,0,Tyler,Huntley,1352.0,1350.0,4.0,26.0,24.0,Signed,Normal,64.0,0.0,0.0,BAL,tier_6,360.94674556213016,1464.0,0.0,0.0,,
3985,HB,Jalen,White,Jalen White,NE,283,0,1,108,99,9,261,84,True,0,69,0,0,18,0,3,1,51,0,7,0,0,0,0,0,11,5,0,21,2,Jalen,White,3553.0,3551.0,0.0,22.0,21.0,Signed,Normal,68.0,0.0,0.0,NE,tier_6,1463.6015325670496,1139.7241379310344,0.18181818181818182,7.662835249042145,NE,-1.0
3988,HB,Alexander,Mattison,Alexander Mattison,MIN,709,0,2,182,132,15,407,106,True,0,177,0,0,20,0,4,1,45,0,10,0,0,0,0,0,10,10,0,30,3,Alexander,Mattison,1828.0,1826.0,5.0,26.0,30.0,Signed,Normal,78.0,0.0,0.0,MIN,tier_4,2066.3390663390664,1176.1827411167512,0.3,7.371007371007371,MIN,-2.0
3990,TE,Darren,Waller,Darren Waller,NYG,0,0,3,0,586,25,960,276,True,0,1,0,0,55,0,0,1,0,0,3,0,0,0,0,4,14,14,0,15,0,Darren,Waller,2937.0,2935.0,8.0,31.0,15.0,Signed,Star,74.0,0.0,0.0,NYG,tier_5,610.4166666666667,1506.8571428571427,0.2857142857142857,4.166666666666667,NYG,3.0
3992,HB,Travis,Homer,Travis Homer,CHI,274,0,1,125,164,22,252,135,True,0,46,0,0,16,0,3,1,64,0,6,0,0,0,0,0,10,4,0,0,2,Travis,Homer,1292.0,1290.0,5.0,26.0,0.0,Signed,Normal,67.0,0.0,0.0,CHI,tier_6,1738.095238095238,1706.7096774193549,0.2,7.936507936507936,CHI,10.0
3993,HB,Roman,Hemby,Roman Hemby,KC,147,0,0,71,38,10,369,33,True,0,29,0,0,6,0,3,1,30,0,4,0,0,0,0,0,16,1,0,8,3,Roman,Hemby,3259.0,3257.0,0.0,22.0,8.0,Signed,Normal,71.0,0.0,0.0,KC,tier_5,501.3550135501355,1416.3428571428572,0.1875,8.130081300813009,KC,5.0
3994,WR,Will,Sheppard,Will Sheppard,SF,3,0,0,0,256,19,358,119,True,0,1,0,0,26,0,0,1,3,0,0,0,0,0,0,1,11,6,0,14,0,Will,Sheppard,3322.0,3320.0,0.0,23.0,14.0,Signed,Normal,71.0,0.0,0.0,SF,tier_5,723.4636871508379,1398.6666666666665,0.09090909090909091,2.793296089385475,SF,-3.0
3995,QB,Trey,Lance,Trey Lance,ARI,296,1712,0,158,0,0,575,0,True,166,44,274,8,0,0,4,1,55,38,8,0,0,16,11,0,10,9,5,6,2,Trey,Lance,1665.0,1663.0,3.0,24.0,6.0,Signed,Normal,65.0,0.0,0.0,ARI,tier_6,514.7826086956521,2018.1818181818182,0.2,3.4782608695652177,,
3997,TE,Will,Dissly,Will Dissly,SEA,9,0,1,0,428,29,764,225,True,0,2,0,0,43,0,0,1,5,0,1,0,0,0,0,3,14,8,0,27,1,Will,Dissly,716.0,714.0,6.0,28.0,27.0,Signed,Normal,73.0,0.0,0.0,SEA,tier_5,571.9895287958116,1429.6000000000001,0.2857142857142857,5.235602094240838,SEA,1.0
3998,WR,D.K.,Metcalf,D.K. Metcalf,SEA,0,0,0,0,762,64,693,281,True,0,0,0,0,58,0,0,1,0,0,0,0,0,0,0,5,12,12,0,27,0,D.K.,Metcalf,1922.0,1920.0,5.0,26.0,27.0,Signed,Star,87.0,0.0,0.0,SEA,tier_2,1099.5670995670996,1891.8620689655172,0.4166666666666667,7.215007215007215,SEA,0.0
4001,WR,Jake,Bobo,Jake Bobo,SEA,0,0,0,0,614,68,608,225,True,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,4,16,8,0,27,0,Jake,Bobo,245.0,243.0,1.0,26.0,27.0,Signed,Normal,70.0,0.0,0.0,SEA,tier_5,1009.8684210526317,1768.3199999999997,0.25,6.578947368421052,SEA,4.0
4002,TE,Noah,Fant,Noah Fant,SEA,13,0,3,0,338,44,826,173,True,0,5,0,0,36,0,0,1,6,0,1,0,0,0,0,2,16,8,0,27,1,Noah,Fant,850.0,848.0,5.0,26.0,27.0,Signed,Star,74.0,0.0,0.0,SEA,tier_5,424.93946731234865,1282.2439024390242,0.1875,3.6319612590799033,SEA,-2.0
4004,HB,Cam,Akers,Cam Akers,SEA,442,0,1,119,238,23,518,192,True,0,107,0,0,26,0,4,1,41,0,6,0,0,0,0,0,14,9,4,27,4,Cam,Akers,32.0,30.0,4.0,25.0,27.0,Signed,Normal,74.0,0.0,0.0,SEA,tier_5,1312.7413127413129,1254.6766917293232,0.2857142857142857,7.722007722007723,SEA,-1.0
4005,HB,Tyrion,Davis-Price,Tyrion Davis-Price,SF,371,0,0,119,74,13,263,45,True,0,83,0,0,13,0,4,1,46,0,4,0,0,0,0,1,12,4,4,14,3,Tyrion,Davis-Price,677.0,675.0,2.0,23.0,14.0,Signed,Normal,70.0,0.0,0.0,SF,tier_5,1692.0152091254752,1270.375,0.3333333333333333,15.209125475285171,SF,-1.0
