FullName,Position,TeamName,SkillPointDef
Joey Bosa,RE,LAC,4
Joey Porter Jr,CB,PIT,3
John Franklin-Myers,LE,NYJ,10
Johnny Hodges,MLB,CIN,0
Jonathan Allen,DT,CHI,2
Jonathan Greenard,RE,LV,0
Jonathan Jones,CB,BAL,-1
Jonathon Cooper,LE,ARI,-1
Jordan Battle,SS,CIN,7
Jordan Bertagnole,DT,PIT,-3
Jordan Burch,DT,ATL,-3
Jordan Davis,DT,PHI,-5
Jordan Elliott,DT,CIN,5
Jordan Howden,SS,NO,2
Jordan Riley,SS,SF,4
Jordan Whitehead,FS,NYG,8
Jordyn Brooks,LOLB,SEA,1
Joseph Ossai,RE,CAR,-5
Josey Jewell,MLB,WAS,7
Josh Allen,LE,JAX,-3
Josh Metellus,SS,MIN,-3
Josh Newton,CB,NO,-3
Josh Proctor,FS,TEN,5
Josh Sweat,RE,PHI,2
Josh Uche,LE,NE,-7
Joshua Harris,DT,CLE,3
Josiaiah Stewart,RE,JAX,-1
Jowon Briggs,DT,WAS,3
Juan Thornhill,FS,CLE,5
Julian Love,SS,SEA,0
Julius Brents,CB,IND,-5
Junior Tafuna,DT,GB,-2
Justin Flowe,MLB,WAS,-7
Justin Madubuike,DT,BAL,-6
K'Lavon Chaisson,RE,PIT,1
K.C. Ossai,MLB,DET,0
K.J. Henry,RE,WAS,0
Kader Kohou,CB,MIA,1
Kaevon Merriweather,SS,TB,-2
Kaiir Elam,CB,BUF,1
Kalen King,CB,DEN,-4
Kamari Lassiter,CB,NYJ,4
Kamren Curl,SS,ATL,3
Karene Reid,ROLB,HOU,6
Kayvon Thibodeaux,RE,TB,-4
Keeanu Benton,DT,PIT,-4
Keionte Scott,CB,CIN,-2
Keith Randolph Jr.,DT,PHI,6
Kelee Ringo,CB,PHI,-1
Kendy Charles,DT,BUF,8
Kenny Clark,DT,IND,0
Kenny Logan Jr.,SS,CAR,5
Kenny Moore II,CB,NE,5
Kenyatta Watson II,CB,HOU,2
Kerby Joseph,SS,DET,-1
Khalil Mack,LE,SF,-2
Khari Coleman,LOLB,NYG,1
Khyree Jackson,CB,KC,-4
Kobie Turner,DT,LAR,2
Kool-Aid McKinstry,CB,TEN,0
Kris Abrams-Draine,CB,JAX,-1
Kris Jenkins,DT,KC,-4
Krys Barnes,ROLB,BAL,5
Kwity Paye,LE,IND,-6
Kwon Alexander,LOLB,LAR,10
Kyle Dugger,SS,TB,0
Kyle Hamilton,SS,BAL,0
Kyler Gordon,CB,CHI,-1
L'Jarius Sneed,CB,DET,-5
LT Overton,LE,JAX,3
Laiatu Latu,RE,CHI,4
Lander Barton,MLB,TEN,3
Lavonte David,ROLB,JAX,2
Leighton Vander Esch,MLB,NYG,-3
Leo Chenal,ROLB,KC,-8
Leonard Taylor III,DT,TEN,-5
Leonard Williams,DT,SEA,1
Lewis Cine,FS,MIN,-5
Logan Hall,RE,NYG,2
Logan Wilson,ROLB,CIN,10
Lukas Van Ness,LE,GB,5
M.J. Tafisi Jr.,MLB,NO,3
MJ Sherman,ROLB,MIN,0
Maason Smith,DT,IND,8
Mack Wilson Sr,LOLB,HOU,-6
Makari Paige,SS,LAR,5
Malachi Moore,FS,BUF,-1
Malaki Starks,FS,KC,-1
Malcolm Rodriguez,ROLB,DET,-1
Malik Dunlap,CB,NO,-2
Mansoor Delane,FS,CLE,3
Marcus Jones,CB,NE,-1
Marcus Williams,FS,BAL,-3
Marist Liufau,LOLB,LAC,-6
Mark Perry,SS,KC,-1
Marlon Humphrey,CB,BAL,4
Marshon Lattimore,CB,NO,6
Marte Mapu,SS,NE,-3
Martin Emerson Jr,CB,CLE,0
Marvin Jones Jr.,RE,CIN,-5
Matt Milano,ROLB,BUF,2
Matthew Salopek,ROLB,BAL,-6
Max Melton,CB,BAL,-4
Max Tooley,LOLB,BAL,-3
Maxen Hook,SS,SEA,-4
Maxx Crosby,LE,LV,4
Mazi Smith,DT,DAL,2
McKinnley Jackson,DT,ARI,-2
Mekhi Blackmon,CB,MIN,8
Mekhi Wingo,DT,DEN,8
Micah Hyde,FS,DET,-3
Micah Parsons,RE,DAL,4
Michael Barrett,MLB,BUF,-1
Michael Davis,CB,ARI,-4
Micheal Clemons,RE,NYJ,1
Mike Danna,RE,KC,-1
Mike Edwards,SS,CIN,-4
Mike Hall,DT,CIN,-1
Mike Morris,LE,NO,-3
Mike Sainristil,CB,NO,5
Miles Battle,CB,JAX,-1
Minkah Fitzpatrick,FS,PIT,4
Mishael Powell,FS,ATL,0
Mohamed Kamara,RE,IND,2
Mohamoud Diabate,MLB,CLE,-4
Mykal Walker,ROLB,ARI,-6
Mykel Williams,LE,NYG,1
Myles Garrett,RE,CLE,2
Myles Murphy,LE,CIN,10
Nakobe Dean,MLB,PHI,2
Nate Hobbs,CB,TEN,-5
Nate Wiggins,CB,DET,-1
Nathan Shepherd,DT,NO,3
Nazir Stackhouse,DT,BUF,-5
Nelson Ceaser,LE,WAS,5
Nephi Sewell,ROLB,NO,-4
Nesta Jade Silvera,DT,LV,-3
Nic Scourton,RE,DEN,3
Nicholas Morrow,LOLB,CIN,6
Nick Bolton,MLB,KC,-4
Nick Bosa,RE,SF,1
Nick Cross,SS,IND,5
Nick Emmanwori,SS,NYG,1
Nick Hampton,RE,LAR,-4
Nick Henrich,ROLB,NO,1
Nick Jackson,ROLB,GB,-1
Nik Bonitto,RE,DEN,-1
Noah Sewell,MLB,CHI,-3
Ogbonnia Okoronkwo,RE,CLE,-4
Oluwafemi Oladejo,MLB,LAC,5
Omar Speights,ROLB,PHI,-6
Oren Burks,LOLB,NYJ,11
Osa Odighizuwa,DT,DAL,-1
Ovie Oghoufo,LE,CLE,-3
Owen Pappoe,MLB,ARI,2
P.J. Jules,SS,TEN,0
Patrick McMorris,SS,NO,5
Patrick Payton,LE,DET,7
Patrick Queen,LOLB,PHI,2
Patrick Surtain II,CB,SF,-1
Paulson Adebo,CB,NO,0
Payton Wilson,ROLB,KC,2
Percy Butler,FS,WAS,-4
Pete Werner,ROLB,NE,1
Power Echols,MLB,NYJ,-10
Princely Umanmielen,LE,TEN,-5
Quay Walker,LOLB,GB,5
Quincey McAdoo,CB,SF,0
Quincy Williams,ROLB,NYJ,2
Quinnen Williams,DT,NYJ,-7
Quinyon Mitchell,CB,TB,0
Rashan Gary,LE,GB,1
Rasul Douglas,CB,BUF,8
Raymond Vohasek,DT,TEN,3
Reed Blankenship,FS,PHI,-5
Richie Grant,SS,WAS,7
Riley Moss,CB,DEN,1
Robert Spillane,ROLB,LV,1
Rock Ya-Sin,CB,MIN,-1
Roger McCreary,CB,LV,2
Roman Harrison,ROLB,CIN,-4
Ron Stone Jr.,LOLB,CLE,-1
Roquan Smith,MLB,BAL,3
Ruben Hyppolite II,MLB,PHI,-3
Ruke Orhorhoro,DT,CLE,-2
Ryan Neal,SS,PIT,8
Ryan Watts,CB,MIA,-2
Salim Turner-Muhammad,CB,CAR,3
Sam Williams,RE,DAL,-3
Samson Ebukam,RE,IND,-5
Sauce Gardner,CB,NYJ,0
Sebastian Valdez,LE,NO,1
Shane Lee,MLB,DEN,0
Shaq Thompson,MLB,IND,-7
Shaquille Leonard,LOLB,KC,-4
Shemar James,ROLB,LAR,-2
Shemar Turner,DT,JAX,-7
Shilo Sanders,SS,LAC,-5
Siaki Ika,DT,CLE,-3
Simeon Barrow Jr.,DT,ARI,1
Simote Pepa,DT,LAC,2
Sione Takitaki,LOLB,CAR,4
SirVocea Dennis,LOLB,TB,3
Smael Mondon,LOLB,BAL,0
Steele Chambers,ROLB,NYG,7
Stephon Gilmore,CB,ATL,4
Steven Nelson,CB,GB,2
Sundiata Anderson,LE,GB,4
Sydney Brown,SS,PHI,1
T.J. Edwards,ROLB,CHI,0
T.J. Tampa,CB,DAL,-2
T.J. Watt,LE,PIT,-1
Talanoa Hufanga,SS,NE,-12
Tarheeb Still,CB,ATL,7
Tariq Woolen,CB,SEA,0
Taron Johnson,CB,LV,-4
Tavius Robinson,LE,BAL,2
Taylor Upshaw,RE,DET,9
Teair Tart,DT,LAR,-1
Terell Smith,CB,CHI,-1
Terrion Arnold,CB,IND,5
Thomas Incoom,RE,DEN,-1
Thor Griffith,DT,GB,-4
Tiaoalii Savea,DT,SF,-2
Titus Leo,RE,IND,-3
Tommy Akingbesote,DT,MIA,-3
Tommy Eichenberg,MLB,NYG,-4
Tony Adams,FS,NYJ,5
Trajan Jeffcoat,RE,HOU,-1
Travis Hunter,CB,TEN,-1
Travis Jones,DT,BAL,1
Travis Shaw,DT,HOU,-6
Travon Walker,RE,JAX,0
Tre Brown,CB,GB,1
Tre'Davious White,CB,BUF,-2
Tre'Vius Hodges-Tomlinson,CB,LAR,0
Tre'jon Lewis,RE,LAC,1
Tre'von Moehrig,FS,LV,-1
Trent McDuffie,CB,KC,-5
Trenton Simpson,MLB,BAL,-1
Trevin Wallace,ROLB,MIA,-3
Trevon Diggs,CB,DAL,0
Trey Hendrickson,RE,CIN,2
Trey Moore,LOLB,GB,-4
Troy Andersen,ROLB,ATL,12
Tuli Tuipulotu,LE,LAC,3
TyRon Hopper,ROLB,ARI,0
Tyler Davis,DT,NYG,5
Tyler Nubin,FS,ARI,3
Tyrann Mathieu,FS,WAS,-1
Tyree Wilson,RE,LV,-1
Tyreek Chappell,CB,DET,-4
Tyreke Smith,LOLB,LV,-2
Tyrique Stevenson,CB,CHI,-3
Tyson Campbell,CB,JAX,-3
Uchenna Nwosu,RE,SEA,4
Vita Vea,DT,TB,-5
Walter Nolen,DT,CAR,11
Will Anderson Jr,LE,HOU,3
Will Johnson,CB,CLE,-1
Will McDonald IV,RE,NYJ,5
Willie Gay,ROLB,TEN,2
Xavien Howard,CB,PHI,0
Xavier Henderson,FS,TB,-6
Xavier McKinney,FS,NE,1
YaYa Diaby,LE,TB,-3
Zacch Pickens,DT,CHI,-3
Zach Allen,DT,DEN,-3
Zach Harrison,LE,ATL,-1
Zaire Barnes,LOLB,NYJ,-8
Zaire Franklin,MLB,CAR,2
Zaire Patterson,RE,TB,-3
Zamari Walton,CB,NYG,-1
Zaven Collins,LOLB,LAR,-4
Zion Tupuola-Fetui,RE,BUF,-1
Zyon McCollum,CB,TB,1
