Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
664,RT,Mike,McGlinchey,Mike McGlinchey,DEN,16,0,12,1114,False,16,3,0,2,Mike,McGlinchey,1875.0,1873.0,7.0,30.0,3.0,Signed,Star,75.0,0.0,0.0,DEN,tier_4,10.771992818671455,DEN,-3
665,LT,Garett,Bolles,Garett Bolles,DEN,14,0,17,974,False,14,3,0,2,Garett,Bolles,253.0,251.0,8.0,33.0,3.0,Signed,Star,84.0,0.0,0.0,DEN,tier_3,17.453798767967143,DEN,-8
667,RT,Terence,Steele,Terence Steele,TEN,16,2,17,1063,False,16,29,0,2,Terence,Steele,2661.0,2659.0,5.0,28.0,29.0,Signed,Normal,86.0,0.0,0.0,TEN,tier_2,15.992474129821261,TEN,-9
670,LG,Peter,Skoronski,Peter Skoronski,TEN,16,1,7,1063,False,16,29,0,2,Peter,Skoronski,2561.0,2559.0,2.0,24.0,29.0,Signed,Star,81.0,0.0,0.0,TEN,tier_3,6.58513640639699,TEN,-8
671,LT,Christian,Darrisaw,Christian Darrisaw,MIN,16,2,17,1100,False,16,30,0,2,Christian,Darrisaw,639.0,637.0,4.0,26.0,30.0,Signed,Star,87.0,0.0,0.0,MIN,tier_2,15.454545454545455,MIN,-4
672,C,Garrett,Bradbury,Garrett Bradbury,MIN,16,3,2,1162,False,16,30,0,2,Garrett,Bradbury,288.0,286.0,6.0,30.0,30.0,Signed,Star,73.0,0.0,0.0,MIN,tier_5,1.721170395869191,MIN,6
673,RT,Brian,O'Neill,Brian O'Neill,MIN,16,3,8,1096,False,16,30,0,2,Brian,O'Neill,2133.0,2131.0,7.0,29.0,30.0,Signed,Star,92.0,0.0,0.0,MIN,tier_1,7.299270072992701,MIN,-2
674,LT,Garret,Greenfield,Garret Greenfield,NO,9,0,3,651,False,16,26,0,2,Garret,Greenfield,3282.0,3280.0,1.0,24.0,26.0,Signed,Normal,69.0,0.0,0.0,NO,tier_6,4.608294930875576,NO,12
676,LG,Nick,Saldiveri,Nick Saldiveri,NO,12,0,4,784,False,13,26,0,2,Nick,Saldiveri,2452.0,2450.0,2.0,25.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,5.1020408163265305,NO,-3
677,LT,Trevor,Penning,Trevor Penning,NO,16,0,20,1067,False,16,26,0,2,Trevor,Penning,2204.0,2202.0,3.0,26.0,26.0,Signed,Normal,76.0,0.0,0.0,NO,tier_4,18.74414245548266,NO,-7
678,RG,Cesar,Ruiz,Cesar Ruiz,NO,14,0,3,944,False,14,26,0,2,Cesar,Ruiz,2436.0,2434.0,5.0,26.0,26.0,Signed,Star,75.0,0.0,0.0,NO,tier_4,3.1779661016949157,NO,-4
679,C,Erik,McCoy,Erik McCoy,NO,15,0,4,1084,False,15,26,0,2,Erik,McCoy,1856.0,1854.0,6.0,28.0,26.0,Signed,Star,76.0,0.0,0.0,NO,tier_4,3.6900369003690034,NO,2
680,LG,Joe,Thuney,Joe Thuney,KC,16,0,1,1144,False,16,8,0,2,Joe,Thuney,2807.0,2805.0,9.0,32.0,8.0,Signed,Star,86.0,0.0,0.0,KC,tier_2,0.8741258741258742,KC,6
681,RT,Ryan,Ramczyk,Ryan Ramczyk,SEA,12,0,5,772,False,12,27,0,2,Ryan,Ramczyk,2314.0,2312.0,8.0,31.0,27.0,Signed,Star,82.0,0.0,0.0,SEA,tier_3,6.476683937823834,SEA,2
684,RG,Kevin,Dotson,Kevin Dotson,TEN,16,0,2,1143,False,16,29,0,2,Kevin,Dotson,734.0,732.0,5.0,28.0,29.0,Signed,Star,87.0,0.0,0.0,TEN,tier_2,1.7497812773403325,TEN,-1
685,C,Hjalte,Froholdt,Hjalte Froholdt,SEA,16,0,4,1173,False,16,27,0,2,Hjalte,Froholdt,939.0,937.0,6.0,29.0,27.0,Signed,Normal,76.0,0.0,0.0,SEA,tier_4,3.4100596760443307,SEA,2
687,RG,Christian,Haynes,Christian Haynes,SEA,16,0,2,1103,False,16,27,0,2,Christian,Haynes,3325.0,3323.0,1.0,24.0,27.0,Signed,Normal,75.0,0.0,0.0,SEA,tier_4,1.813236627379873,SEA,0
688,RT,John,Ojukwu,John Ojukwu,SEA,8,0,4,630,False,13,27,0,2,John,Ojukwu,2111.0,2109.0,2.0,26.0,27.0,Signed,Normal,63.0,0.0,0.0,SEA,tier_6,6.349206349206349,SEA,3
689,LG,Anthony,Bradford,Anthony Bradford,SEA,14,0,5,977,False,14,27,0,2,Anthony,Bradford,290.0,288.0,2.0,24.0,27.0,Signed,Normal,71.0,0.0,0.0,SEA,tier_5,5.117707267144319,SEA,-3
690,LT,Charles,Cross,Charles Cross,SEA,14,0,10,1019,False,14,27,0,2,Charles,Cross,608.0,606.0,3.0,24.0,27.0,Signed,Star,83.0,0.0,0.0,SEA,tier_3,9.813542688910697,SEA,2
693,C,Jager,Burton,Jager Burton,GB,16,2,4,1039,False,16,19,0,2,Jager,Burton,710.0,708.0,0.0,22.0,19.0,Signed,Normal,66.0,0.0,0.0,GB,tier_6,3.8498556304138596,GB,3
696,RT,Rasheed,Walker,Rasheed Walker,GB,15,0,7,1016,False,15,19,0,2,Rasheed,Walker,2931.0,2929.0,3.0,25.0,19.0,Signed,Normal,67.0,0.0,0.0,GB,tier_6,6.889763779527559,GB,3
697,RG,Sean,Rhyan,Sean Rhyan,GB,7,3,0,561,False,16,19,0,2,Sean,Rhyan,2357.0,2355.0,3.0,26.0,19.0,Signed,Normal,68.0,0.0,0.0,GB,tier_6,0.0,GB,12
698,LT,Zach,Tom,Zach Tom,GB,12,1,11,839,False,12,19,0,2,Zach,Tom,2820.0,2818.0,3.0,26.0,19.0,Signed,Normal,85.0,0.0,0.0,GB,tier_2,13.110846245530393,GB,-1
699,LG,Elgton,Jenkins,Elgton Jenkins,GB,16,1,2,1139,False,16,19,0,2,Elgton,Jenkins,1437.0,1435.0,6.0,29.0,19.0,Signed,Star,88.0,0.0,0.0,GB,tier_2,1.7559262510974538,GB,3
701,LT,D.J.,Humphries,D.J. Humphries,ARI,13,0,12,873,False,13,6,0,2,D.J.,Humphries,1343.0,1341.0,10.0,31.0,6.0,Signed,Star,74.0,0.0,0.0,ARI,tier_5,13.745704467353951,ARI,0
703,LG,Damien,Lewis,Damien Lewis,ARI,16,1,8,1189,False,16,6,0,2,Damien,Lewis,1719.0,1717.0,5.0,28.0,6.0,Signed,Star,80.0,0.0,0.0,ARI,tier_3,6.72834314550042,ARI,-8
704,LG,Jon,Gaines II,Jon Gaines II,ARI,12,0,1,864,False,13,6,0,2,Jon,Gaines II,959.0,957.0,2.0,25.0,6.0,Signed,Normal,69.0,0.0,0.0,ARI,tier_6,1.1574074074074074,ARI,6
705,RT,Paris,Johnson Jr,Paris Johnson Jr,ARI,14,0,10,947,False,14,6,0,2,Paris,Johnson Jr,1457.0,1455.0,2.0,24.0,6.0,Signed,Normal,73.0,0.0,0.0,ARI,tier_5,10.559662090813093,ARI,-2
707,LG,Kelvin,Banks Jr,Kelvin Banks Jr,LV,15,0,7,1086,False,15,22,0,2,Kelvin,Banks Jr,427.0,425.0,0.0,21.0,22.0,Signed,Star,75.0,0.0,0.0,LV,tier_4,6.445672191528545,LV,-7
710,LG,Ezra,Cleveland,Ezra Cleveland,JAX,14,0,1,845,False,14,16,0,2,Ezra,Cleveland,522.0,520.0,5.0,27.0,16.0,Signed,Star,83.0,0.0,0.0,JAX,tier_3,1.183431952662722,JAX,4
713,C,Jacob,Gideon,Jacob Gideon,LAC,8,0,1,671,False,12,7,0,2,Jacob,Gideon,541.0,539.0,0.0,23.0,7.0,Signed,Normal,67.0,0.0,0.0,LAC,tier_6,1.4903129657228018,LAC,6
718,C,Gus,Hartwig,Gus Hartwig,CHI,14,2,5,892,False,14,0,0,2,Gus,Hartwig,3334.0,3332.0,1.0,24.0,0.0,Signed,Normal,72.0,0.0,0.0,CHI,tier_5,5.605381165919282,CHI,-3
719,RT,Darnell,Wright,Darnell Wright,CHI,16,5,13,1083,False,16,0,0,2,Darnell,Wright,3156.0,3154.0,2.0,24.0,0.0,Signed,Star,83.0,0.0,0.0,CHI,tier_3,12.003693444136657,CHI,-3
721,LT,Braxton,Jones,Braxton Jones,CHI,14,0,10,899,False,14,0,0,2,Braxton,Jones,1517.0,1515.0,3.0,26.0,0.0,Signed,Star,85.0,0.0,0.0,CHI,tier_2,11.123470522803116,CHI,1
722,LG,Teven,Jenkins,Teven Jenkins,CHI,14,3,1,962,False,14,0,0,2,Teven,Jenkins,1442.0,1440.0,4.0,27.0,0.0,Signed,Star,80.0,0.0,0.0,CHI,tier_3,1.0395010395010396,CHI,4
724,RG,Rocco,Spindler,Rocco Spindler,NE,16,4,2,1091,False,16,21,0,2,Rocco,Spindler,890.0,888.0,0.0,22.0,21.0,Signed,Normal,71.0,0.0,0.0,NE,tier_5,1.8331805682859763,NE,0
725,C,Mitch,Morse,Mitch Morse,NE,16,3,3,1091,False,16,21,0,2,Mitch,Morse,2000.0,1998.0,10.0,33.0,21.0,Signed,Star,72.0,0.0,0.0,NE,tier_5,2.749770852428964,NE,2
727,LT,Laremy,Tunsil,Laremy Tunsil,HOU,16,0,12,1159,False,16,31,0,2,Laremy,Tunsil,2858.0,2856.0,9.0,31.0,31.0,Signed,Star,86.0,0.0,0.0,HOU,tier_2,10.353753235547885,HOU,1
728,RG,Shaq,Mason,Shaq Mason,HOU,16,0,6,1160,False,16,31,0,2,Shaq,Mason,1815.0,1813.0,10.0,32.0,31.0,Signed,Star,74.0,0.0,0.0,HOU,tier_5,5.172413793103448,HOU,-6
729,RT,Reuben,Fatheree II,Reuben Fatheree II,NYJ,4,0,2,413,False,13,17,0,2,Reuben,Fatheree II,1142.0,1140.0,0.0,23.0,17.0,Signed,Normal,69.0,0.0,0.0,NYJ,tier_6,4.842615012106537,NYJ,6
730,RG,Trevor,Keegan,Trevor Keegan,NYJ,6,1,1,504,False,16,17,0,2,Trevor,Keegan,3474.0,3472.0,1.0,25.0,17.0,Signed,Normal,64.0,0.0,0.0,NYJ,tier_6,1.984126984126984,NYJ,1
731,RG,Graham,Glasgow,Graham Glasgow,NYJ,12,0,1,864,False,12,17,0,2,Graham,Glasgow,1016.0,1014.0,9.0,33.0,17.0,Signed,Normal,78.0,0.0,0.0,NYJ,tier_4,1.1574074074074074,NYJ,2
733,LT,Joe,Alt,Joe Alt,NYJ,14,2,10,984,False,15,17,0,2,Joe,Alt,3203.0,3201.0,1.0,22.0,17.0,Signed,Normal,73.0,0.0,0.0,NYJ,tier_5,10.16260162601626,NYJ,2
734,C,Joe,Tippmann,Joe Tippmann,NYJ,16,10,4,1120,False,16,17,0,2,Joe,Tippmann,2813.0,2811.0,2.0,24.0,17.0,Signed,Star,81.0,0.0,0.0,NYJ,tier_3,3.571428571428571,NYJ,1
736,RT,Morgan,Moses,Morgan Moses,NE,16,6,8,1092,False,16,21,0,2,Morgan,Moses,2005.0,2003.0,11.0,34.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,7.326007326007326,NE,0
737,LG,Joel,Bitonio,Joel Bitonio,NE,16,7,5,1169,False,16,21,0,2,Joel,Bitonio,222.0,220.0,11.0,33.0,21.0,Signed,Star,87.0,0.0,0.0,NE,tier_2,4.277159965782721,NE,-1
740,LT,Tyron,Smith,Tyron Smith,NE,16,3,12,1108,False,16,21,0,2,Tyron,Smith,2619.0,2617.0,14.0,34.0,21.0,Signed,Superstar,89.0,0.0,0.0,NE,tier_2,10.830324909747292,NE,1
741,C,Tyler,Shatley,Tyler Shatley,CIN,10,1,2,647,False,10,1,0,2,Tyler,Shatley,2521.0,2519.0,11.0,34.0,1.0,Signed,Normal,67.0,0.0,0.0,CIN,tier_6,3.0911901081916535,CIN,3
742,RG,Brandon,Scherff,Brandon Scherff,CIN,13,4,1,984,False,13,1,0,2,Brandon,Scherff,2482.0,2480.0,10.0,33.0,1.0,Signed,Superstar,85.0,0.0,0.0,CIN,tier_2,1.016260162601626,CIN,1
744,LG,Zak,Zinter,Zak Zinter,SF,11,0,4,722,False,11,14,0,2,Zak,Zinter,3338.0,3336.0,1.0,24.0,14.0,Signed,Star,80.0,0.0,0.0,SF,tier_3,5.54016620498615,SF,-4
746,RT,Kinglsey,Suamataia,Kinglsey Suamataia,SF,15,0,7,1069,False,15,14,0,2,Kinglsey,Suamataia,3213.0,3211.0,1.0,23.0,14.0,Signed,Normal,92.0,0.0,0.0,SF,tier_1,6.548175865294668,SF,0
747,RG,Trey,Smith,Trey Smith,KC,16,0,0,1135,False,16,8,0,2,Trey,Smith,2615.0,2613.0,4.0,26.0,8.0,Signed,Superstar,92.0,0.0,0.0,KC,tier_1,0.0,KC,4
748,C,Jake,Brendel,Jake Brendel,SF,14,0,6,1059,False,14,14,0,2,Jake,Brendel,305.0,303.0,9.0,32.0,14.0,Signed,Normal,79.0,0.0,0.0,SF,tier_4,5.6657223796034,SF,-3
749,LT,Trent,Williams,Trent Williams,SF,16,0,8,1169,False,16,14,0,2,Trent,Williams,3074.0,3072.0,15.0,37.0,14.0,Signed,Superstar,92.0,0.0,0.0,SF,tier_1,6.8434559452523525,SF,2
751,LT,Blake,Fisher,Blake Fisher,IND,13,0,13,856,False,14,9,0,2,Blake,Fisher,2689.0,2687.0,0.0,22.0,9.0,Signed,Normal,72.0,0.0,0.0,IND,tier_5,15.186915887850468,IND,-3
753,RG,Kevin,Zeitler,Kevin Zeitler,IND,15,0,1,971,False,15,9,0,2,Kevin,Zeitler,3186.0,3184.0,13.0,35.0,9.0,Signed,Normal,75.0,0.0,0.0,IND,tier_4,1.0298661174047374,IND,2
755,RT,Austin,Jackson,Austin Jackson,LV,11,0,10,685,False,11,22,0,2,Austin,Jackson,1392.0,1390.0,5.0,26.0,22.0,Signed,Normal,79.0,0.0,0.0,LV,tier_4,14.598540145985401,LV,-7
756,RG,Donovan,Jackson,Donovan Jackson,LV,15,0,1,1015,False,15,22,0,2,Donovan,Jackson,3260.0,3258.0,1.0,23.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,0.9852216748768472,LV,6
758,LT,Kolton,Miller,Kolton Miller,LV,14,0,12,966,False,14,22,0,2,Kolton,Miller,1936.0,1934.0,7.0,29.0,22.0,Signed,Star,88.0,0.0,0.0,LV,tier_2,12.422360248447204,LV,-1
759,RT,Spencer,Brown,Spencer Brown,WAS,15,0,13,1014,False,15,25,0,2,Spencer,Brown,360.0,358.0,4.0,27.0,25.0,Signed,Normal,75.0,0.0,0.0,WAS,tier_4,12.82051282051282,WAS,-7
760,LG,Graham,Barton,Graham Barton,WAS,16,0,5,1177,False,16,25,0,2,Graham,Barton,3220.0,3218.0,1.0,23.0,25.0,Signed,Normal,74.0,0.0,0.0,WAS,tier_5,4.248088360237893,WAS,0
761,LT,Olumuyiwa,Fashanu,Olumuyiwa Fashanu,WAS,13,0,14,894,False,13,25,0,2,Olumuyiwa,Fashanu,3201.0,3199.0,1.0,22.0,25.0,Signed,Star,72.0,0.0,0.0,WAS,tier_5,15.659955257270694,WAS,-3
762,C,Lloyd,Cushenberry III,Lloyd Cushenberry III,WAS,16,0,8,1101,False,16,25,0,2,Lloyd,Cushenberry III,620.0,618.0,5.0,27.0,25.0,Signed,Normal,72.0,0.0,0.0,WAS,tier_5,7.266121707538601,WAS,-6
763,C,Drake,Nugent,Drake Nugent,DAL,16,0,4,999,False,16,10,0,2,Drake,Nugent,3413.0,3411.0,1.0,24.0,10.0,Signed,Normal,69.0,0.0,0.0,DAL,tier_6,4.004004004004004,DAL,3
765,LG,Tyler,Smith,Tyler Smith,DAL,13,0,1,893,False,13,10,0,2,Tyler,Smith,2617.0,2615.0,3.0,24.0,10.0,Signed,Superstar,94.0,0.0,0.0,DAL,tier_1,1.1198208286674132,DAL,2
766,LT,Matt,Waletzko,Matt Waletzko,DAL,15,0,15,1001,False,16,10,0,2,Matt,Waletzko,2923.0,2921.0,3.0,25.0,10.0,Signed,Normal,65.0,0.0,0.0,DAL,tier_6,14.985014985014987,DAL,1
767,RG,Zack,Martin,Zack Martin,DAL,13,0,1,846,False,13,10,0,2,Zack,Martin,1812.0,1810.0,11.0,34.0,10.0,Signed,Superstar,93.0,0.0,0.0,DAL,tier_1,1.1820330969267139,DAL,0
772,RG,Ricky,Stromberg,Ricky Stromberg,WAS,16,0,2,1101,False,16,25,0,2,Ricky,Stromberg,2699.0,2697.0,2.0,24.0,25.0,Signed,Normal,70.0,0.0,0.0,WAS,tier_5,1.8165304268846503,WAS,0
774,C,Tyler,Biadasz,Tyler Biadasz,NYG,11,0,6,701,False,11,15,0,2,Tyler,Biadasz,218.0,216.0,5.0,27.0,15.0,Signed,Normal,71.0,0.0,0.0,NYG,tier_5,8.559201141226819,NYG,-6
776,RT,Gunner,Britton,Gunner Britton,NYG,16,0,15,1046,False,16,15,0,2,Gunner,Britton,3452.0,3450.0,1.0,25.0,15.0,Signed,Normal,76.0,0.0,0.0,NYG,tier_4,14.340344168260037,NYG,-7
777,LG,Troy,Fautanu,Troy Fautanu,NYG,14,0,9,897,False,14,15,0,2,Troy,Fautanu,3277.0,3275.0,1.0,23.0,15.0,Signed,Normal,67.0,0.0,0.0,NYG,tier_6,10.033444816053512,NYG,-5
778,RG,Mike,Onwenu,Mike Onwenu,NYG,16,0,1,1130,False,16,15,0,2,Mike,Onwenu,2135.0,2133.0,5.0,27.0,15.0,Signed,Star,79.0,0.0,0.0,NYG,tier_4,0.8849557522123894,NYG,5
780,LT,Andrew,Thomas,Andrew Thomas,NYG,13,0,13,893,False,13,15,0,2,Andrew,Thomas,2770.0,2768.0,5.0,26.0,15.0,Signed,Superstar,85.0,0.0,0.0,NYG,tier_2,14.557670772676373,NYG,-1
784,LG,James,Hurst,James Hurst,BAL,14,9,3,920,False,14,24,0,2,James,Hurst,1354.0,1352.0,11.0,33.0,24.0,Signed,Normal,74.0,0.0,0.0,BAL,tier_5,3.260869565217391,BAL,2
787,RG,Nate,Davis,Nate Davis,CHI,14,0,1,961,False,14,0,0,2,Nate,Davis,668.0,666.0,6.0,28.0,0.0,Signed,Normal,78.0,0.0,0.0,CHI,tier_4,1.040582726326743,CHI,2
790,C,Josh,Myers,Josh Myers,TEN,12,3,2,785,False,12,29,0,2,Josh,Myers,2041.0,2039.0,4.0,27.0,29.0,Signed,Normal,71.0,0.0,0.0,TEN,tier_5,2.5477707006369426,TEN,2
798,C,Creed,Humphrey,Creed Humphrey,KC,14,0,1,1042,False,14,8,0,2,Creed,Humphrey,1340.0,1338.0,4.0,27.0,8.0,Signed,Superstar,96.0,0.0,0.0,KC,tier_0,0.9596928982725528,KC,3
