FullName,Position,TeamName,SkillPointDef
Gabe Drummond,ROLB,NO,-2
Gabe Powers,MLB,BAL,-1
Gentry Williams,CB,KC,-3
George Karlaftis,LE,SF,0
George Moody,DT,MIN,1
George Odom,DT,KC,2
Gerald Bailey,LE,PIT,0
Gerald Dockery,LOLB,BUF,-4
Gerald Evans,CB,MIN,2
Gill Taylor,DT,KC,-2
Gracen Halton,DT,CAR,11
Greedy Williams,CB,DET,-4
Greg Brooks Jr.,CB,DEN,-1
Greg Warner,MLB,BUF,-3
Harold Perkins,LOLB,BAL,2
Harold Williams,FS,NYG,4
Harry Baugh,MLB,BAL,-5
Harvey Samuels,RE,JAX,2
Henry Goddard,CB,KC,0
Hugh Blackwell,SS,NO,-5
Isaac Taylor-Stuart,CB,DAL,0
Isaiah Crawford,DT,PHI,-6
Isaiah Crawford,ROLB,LAC,3
Isaiah Davis,FS,WAS,-3
Isaiah Donaldson,LOLB,LAR,-2
Isaiah Foskey,RE,DEN,4
Isaiah Hastings,DT,IND,-1
Isaiah Johnson,CB,MIN,-4
Isaiah Keenan,LOLB,TB,-4
Isaiah Shirley,ROLB,DEN,0
Isaiah Starks,CB,HOU,5
Isaiah Ward,LE,TB,-7
J'Marcus Edwards,DT,DAL,0
J.T. Tuimoloau,DT,DET,-4
JaMichael Franklin,MLB,HOU,-3
Jack Sawyer,RE,MIN,-3
Jaden Bagley,CB,CIN,3
Jaden Davis,CB,LV,6
Jaden Harrison,LE,CIN,0
Jaheim Oatis,DT,CIN,-4
Jaheim Singletary,CB,PHI,3
Jaheim Thomas,LOLB,JAX,2
Jahlil Hurley,CB,ATL,1
Jaiden Ausberry,MLB,CHI,6
Jaishawn Barham,MLB,CLE,0
Jajuan Bates,FS,CAR,2
Jakailin Johnson,CB,KC,4
Jalen Garner,CB,ARI,-2
Jalen Lewis,CB,PHI,10
Jalen Meeks,SS,DAL,-3
Jalen Porter,DT,KC,7
Jamal Lamb,CB,LV,4
Jamal Wilcox,ROLB,IND,-2
Jameel Logan,LE,TB,5
James Easley Jr,ROLB,DEN,3
James Murray,CB,IND,0
James Smith,DT,DEN,0
James Williams,SS,TB,0
Jamie Barclay,CB,LAC,3
Jamin Davis,MLB,SEA,-2
Jarell Jackson,RE,CLE,0
Jase Nash,MLB,CIN,1
Jason Moore,RE,SF,6
Jason Shepherd,LOLB,WAS,5
Javier Booker,DT,TB,-1
Javier Fields,CB,NE,0
Jayden Horne,CB,SF,-2
Jaydon Hood,MLB,BUF,-6
Jaylen Lewis,CB,PIT,2
Jaylin Davies,CB,SEA,-1
Jaylon Jones,CB,PHI,3
Jaylon King,FS,ATL,-2
Jayvant Brown,MLB,DET,3
Jeff Hannah,RE,KC,-1
Jeff Hofmann,LOLB,ARI,2
Jeffrey M'ba,DT,BUF,4
Jeremiah Alexander,LOLB,NYJ,-6
Jeremiah Collins,CB,TB,0
Jeremiah Haynes,CB,DET,-2
Jeremiah Trotter Jr,MLB,SEA,-3
Jeremiah Williams,ROLB,TB,4
Jermaine Johnson,RE,LV,4
Jermaine Simms Jr,CB,CHI,5
Jerod Walker,ROLB,NO,-5
Jerome Gattis,CB,WAS,1
Jerry Sweeting,LOLB,TEN,-2
Jessie Bates III,FS,PIT,2
Jevon Holland,FS,MIA,9
Jihaad Campbell,ROLB,JAX,8
Joe McLean,CB,NO,-3
Joey Oakley,LOLB,LAC,-2
John Burnett,SS,NYG,1
John Chamberlain,CB,ATL,8
Johnny Elliott,MLB,MIN,0
Jonathan Bigby,LE,ATL,1
Jonathan Briggs,FS,LV,-2
Jordan Battle,SS,CAR,-4
Jordan Burch,RE,GB,2
Jordan Johnson-Rubell,CB,CAR,4
Jordan Renaud,LE,SEA,1
Jordyn Brooks,LOLB,MIA,6
Jose Aguirre,LOLB,TEN,4
Joseph Gladstone,ROLB,CLE,4
Josh Carruthers,SS,IND,0
Josh Ford,LOLB,GB,1
Josh Hayes,RE,LAC,2
Josh Hilliard,CB,MIA,-3
Josh Moore,SS,HOU,8
Joshua White,DT,TEN,1
Jrue Chapman,CB,BUF,0
Juan Brooks,SS,MIA,-3
Julian Savaiinaea,LOLB,NE,1
Julius Parrish,RE,MIA,-2
Justin Banks Jr,SS,PHI,-2
Justin Greene,LE,BAL,4
Justin Matlock,FS,DAL,-2
K.J. Jones,LOLB,BUF,-1
Kadeem Mann,LE,NYJ,-3
Kai Medlin,RE,ARI,0
Kai Thomas,DT,CHI,0
Kaiir Elam,CB,DAL,2
Kailep Edwards,LOLB,DET,0
Kamari Ramsey,FS,GB,-2
Kamari Wilson,SS,DEN,-1
Karl Edison,FS,PIT,17
Kayin Lee,CB,JAX,2
Kayshon Dickson,LE,BUF,3
Kayvon Thibodeaux,LE,WAS,0
Kedeem Harris,LE,ARI,2
Keelan Carmichael,CB,TEN,-1
Keelan Mathis,ROLB,ARI,1
Keelyan Macklin,CB,TB,-1
Keenan Nelson Jr.,FS,MIA,3
Keeshawn Silver,LE,MIA,1
Keith Rollins,RE,NYJ,3
Kelee Ringo,CB,IND,0
Kendrick McFadden,SS,HOU,12
Kevin Jones,SS,LV,10
Key Lawrence,FS,NYJ,-2
Khamauri Rogers,CB,LAC,-1
Khris Jackson,CB,LAC,4
Khyree Jackson,CB,CAR,-5
Kion McElroy,LE,HOU,4
Kionte Hilliard,CB,CAR,-3
Kitan Crawford,CB,JAX,4
Koren Lewis,FS,NE,2
Korey Foreman,LE,CIN,-4
Kristian Thomas,DT,ATL,-3
Kurtis Walker,DT,HOU,-4
Kurtis Young,CB,GB,-1
Kyle Hamilton,FS,TEN,-2
Kyle Walden,LE,WAS,1
Kyngstonn Viliamu-Asa,LOLB,DET,1
Kyrie Woodard,RE,NYG,-3
LaMont Crews,DT,JAX,-1
LaRon Robinson,LOLB,LV,-3
Lakista Sutton,SS,CIN,-3
Lamarvin Carrington,DT,BUF,1
Lance Dixon,LOLB,BUF,-2
Lannden Zanders,SS,MIA,0
Larry Spearman,CB,SEA,-1
Latwan Kincade,MLB,KC,-5
Leo Blackwell,DT,LAC,-3
Leon Murray,CB,BAL,1
Leonard Taylor,DT,ARI,2
Logan Dillinger,DT,NE,-3
Lonzo Elliott,CB,CHI,-1
Luke Barton,LOLB,MIN,-3
Luke Beal,MLB,ATL,5
Maason Smith,DT,CHI,0
Makari Paige,FS,SF,-2
Makari Vickers,FS,BAL,6
Malik Clement,CB,PIT,-3
Marco Samuel,LOLB,IND,-4
Marcus Abraham,MLB,JAX,1
Marcus Dunn,MLB,NE,-4
Marcus Rogers,SS,DAL,6
Marquis Barclay,LE,CHI,4
Marquise Barclay,SS,SF,6
Marshawn Holloway,DT,NO,5
Mason Tufaga,MLB,TB,-1
Mathias Malaki-Donaldson,LE,DAL,-1
Matt Flowers,SS,BAL,-1
Matthew Jones,FS,TB,-4
Matthew Ogletree,LE,GB,2
Matthias Hall,SS,CLE,1
Maurice Tatum,FS,NO,-1
Maurice Williams,SS,BUF,0
Max Ewing,MLB,DAL,4
Melvin Kirksey,FS,LAR,0
Micah Parsons,ROLB,TEN,-1
Michael Caldwell,LOLB,CAR,-2
Michael Johnston,CB,JAX,-1
Michael Neal,FS,DAL,-3
Michael Staley,ROLB,NYG,0
Mike Jones Jr,ROLB,MIN,2
Mykel Williams,RE,PIT,0
Myles Garrett,RE,ARI,-3
Myles Murphy,LE,NE,-2
Nakobe Dean,MLB,NO,0
Nasir Bradham,LOLB,LAC,1
Nate Ritchie,SS,TEN,3
Nathan Woodley,CB,DAL,-1
Neil Richardson,MLB,TB,3
Nick Bosa,RE,BUF,-3
Nick Cross,SS,CAR,4
Nick Howard,DT,SF,3
Nick Landry,MLB,DET,-12
Nick McDaniels,ROLB,SF,1
Nik Bonitto,MLB,PHI,6
Noah Aldridge,ROLB,DET,5
Omillio Agard,CB,LAR,0
Orlando Spencer,CB,NYG,-4
Otis Palmer,DT,IND,0
P.J. Clifford,MLB,PIT,0
P.J. Rainey,LOLB,DET,-4
Parris Franklin,CB,DET,-2
Paul Edison,CB,PIT,4
Perry Metcalf IV,FS,DET,3
Peter Howard,LE,WAS,8
Peter Oakman,CB,NYJ,-2
Peyton Bowen,SS,LV,-2
Peyton Woodyard,FS,DEN,2
Phillip Greenard,CB,CLE,1
Pierre Bynes,ROLB,JAX,-2
Pierre Watkins,MLB,LV,-3
Prophet Brown,CB,NYJ,1
R.J. Favors,SS,SF,-7
Ra Ra Carter,CB,NO,-2
Raekwon Kemp,ROLB,SEA,-6
Raekwon Smith,ROLB,ATL,4
Raesjon Davis,ROLB,KC,-1
Rahim Cooks,CB,WAS,-3
Ramon Leslie,SS,TEN,2
Rashad Brown,LE,PIT,-1
Rashad Hitchens,MLB,DEN,4
Rashawn Parker,FS,PHI,4
Ray Thornton III,SS,NYJ,5
Raylen Wilson,ROLB,ARI,-4
Reggie Grimes,LE,CAR,-4
Reggie Kent,ROLB,BAL,-4
Reggie Morris,SS,GB,-4
Reggie Randall,LOLB,CAR,3
Richard Bryant,FS,MIN,-1
Richard Mims,ROLB,KC,3
Richard Thompson,ROLB,MIN,-2
Rickie Kelley,ROLB,SEA,0
Rishard Hilliard,LOLB,NE,5
Rodney Fleming,DT,SEA,4
Rodrick Pleasant,CB,CLE,-3
Ronnie Cunningham,ROLB,PHI,1
Ronnie Perkins,LOLB,NO,0
Sage Ryan,SS,WAS,-4
Salim Turner-Muhammad,CB,SF,3
Sammy Brown,ROLB,TB,6
Scotty Watkins,FS,CAR,4
Sean Bruton,ROLB,TEN,-6
Shane Lee,MLB,DAL,-5
Shaq Butler,CB,DEN,-3
Sharif Denson,CB,DEN,2
Shelton Hargrove,MLB,MIA,-3
Shelton McCain,FS,CLE,0
Shemar Turner,RE,ATL,-2
Sherrod Covil,FS,ARI,-3
Simon Bulovas,ROLB,LV,1
Solomon Atkinson,ROLB,DAL,-3
Solomon Byrd,ROLB,CLE,8
Sonny Styles,FS,TEN,1
Stephen McKenzie,DT,GB,4
Stephen Pendleton,CB,SF,1
Steven Harris,CB,CIN,-1
Steven Nobles,LE,CLE,0
Steven Person,DT,BAL,-8
Steven Reedy,ROLB,NYJ,-1
Steven Sannieniola,FS,LAC,1
T'Vondre Sweat,DT,CHI,2
T.J. Thomas,MLB,CIN,7
Tackett Curtis,MLB,LAR,-1
Taj Hendricks,FS,BUF,0
Tausili Akana,LOLB,ARI,0
Teddy Van Buren,MLB,NO,-3
Terrance Brooks,CB,NYJ,3
Terrance Crossen,FS,HOU,7
Terrance Truman-Banks,CB,HOU,0
Terrelle Russell,RE,LAR,-2
Terrence Lewis,MLB,HOU,0
Tevin Alford,CB,GB,-2
Tevin Ingram,CB,NYG,-3
Tiaoalii Savea,DT,ARI,2
Tidell Pope,SS,CLE,-6
Tim Robertson,LE,BAL,1
Tiquan Goddard,CB,MIN,-4
Tiquan Kilgore,FS,NO,9
Tiquan Tyson,RE,PHI,-6
Tishaun Bigsby,MLB,SF,3
Tony Mitchell,CB,SEA,4
Tony Pleasant,CB,DET,2
Tony Sheppard,CB,TEN,-2
Tory Murray,ROLB,GB,5
Tracy Hoover,MLB,WAS,2
Travis Hunter,CB,GB,1
Travis Shaw,DT,CLE,-5
Travis Woods,LE,LAC,-2
Traylon Van Buren,FS,NYG,-1
Tre Floyd,SS,PIT,3
Trejon Williams,FS,KC,-1
Tremaine Edmunds,MLB,PIT,2
Trenton Simpson,ROLB,LAR,2
Trevell Johnson,MLB,DEN,-2
Trevin Wallace,MLB,NE,-2
Trevor Atkins,ROLB,LAR,-4
Trevor Fitzpatrick,ROLB,MIA,0
Tygee Hill,DT,DAL,4
Tylen Singleton,SS,LAC,-3
Tyler Davis,DT,CLE,1
Tyler Whitney,SS,TB,-3
Tyquan Mobley,CB,ATL,-2
Tyreek Chappell,CB,NE,-1
Tyrell Mack,LOLB,ATL,-2
Tyson Ford,LE,TEN,2
Tywone Malone,DT,HOU,-1
Van Fillinger,LE,NYG,-6
Victor Delgado,RE,DAL,5
Vince Walton,LOLB,HOU,-2
Vincent Starling,ROLB,SEA,-5
Vondree Harris,RE,HOU,1
Walt Whitworth,CB,TB,2
Walter Nolen,DT,MIA,4
Wesley Steiner,MLB,TEN,5
Will Anderson,LOLB,SF,-1
Will Archer,MLB,PIT,-3
Will Johnson,CB,CHI,-2
Will Lipton,ROLB,NYG,-6
Xavian Sorey,ROLB,NE,-1
Xavier Nwankpa,SS,NE,-3
Xavier Thomas,LE,DEN,-3
Xavier Young-Coll,MLB,LAC,2
Zach Taylor,SS,BAL,0
Zach Wroten,ROLB,CAR,3
Zaire Patterson,RE,LAR,2
Zakee Wheatley,FS,BAL,-2
Zaven Collins,MLB,GB,10
Zina Umeozulu,LE,MIN,7
