FullName,Position,TeamName,SkillPointDef
Christian Harris,ROLB,HOU,-4
Christian Izien,CB,TB,-3
Christian Rozeboom,LOLB,LAR,-4
Christian Wilkins,DT,MIA,1
Clelin Ferrell,LE,SF,-5
Cobie Durant,CB,LAR,3
Cody Barton,MLB,WAS,0
Cole Holcomb,MLB,PIT,1
Cordale Flott,CB,NYG,-5
D.J. Jones,DT,DEN,-3
D.J. Reader,DT,CIN,-1
D.J. Reed Jr,CB,NYJ,-2
D.J. Wonnum,RE,MIN,-1
DJ Turner,CB,CIN,1
Da'Ron Payne,DT,WAS,0
DaQuan Jones,DT,BUF,1
DaRon Bland,CB,DAL,8
Dalvin Tomlinson,DT,CLE,7
Damarri Mathis,CB,DEN,-3
Damone Clark,ROLB,DAL,3
Damontae Kazee,SS,PIT,-3
Dane Jackson,CB,BUF,0
Danielle Hunter,LE,MIN,8
Dante Stills,LE,ARI,0
Darious Williams,CB,JAX,6
Darius Slay Jr,CB,PHI,-3
Darnell Savage,FS,GB,-1
Darrell Taylor,LE,SEA,-4
Darrick Forrest,FS,WAS,-6
David Long Jr,CB,LV,3
David Long Jr,ROLB,MIA,4
David Mayo,LOLB,WAS,-8
David Onyemata,DT,ATL,3
Davon Godchaux,DT,NE,-1
Dawuane Smoot,LE,JAX,-3
Daxton Hill,FS,CIN,5
Dayo Odeyingbo,RE,IND,4
De'Vondre Campbell,MLB,GB,-3
DeForest Buckner,DT,IND,6
DeMarcus Lawrence,LE,DAL,1
DeMarcus Walker,LE,CHI,-4
DeShon Elliott,SS,MIA,-6
Dean Lowry,LE,MIN,5
Dean Marlowe,SS,LAC,3
Deatrich Wise Jr,RE,NE,-2
Dee Alford,CB,ATL,-4
Deion Jones,LOLB,CAR,-3
Delarrin Turner-Yell,FS,DEN,3
Demario Davis,MLB,NO,-3
Denico Autry,LE,TEN,0
Dennis Gardeck,RE,ARI,9
Denzel Perryman,MLB,HOU,3
Denzel Ward,CB,CLE,3
Deommodore Lenoir,CB,SF,-3
Deonte Banks,CB,NYG,2
Derick Hall,RE,SEA,-2
Derion Kendrick,CB,LAR,6
Derrick Barnes,MLB,DET,-3
Derrick Brown,DT,CAR,-4
Derrick Nnadi,DT,KC,-1
Derwin James Jr,SS,LAC,-1
Devin Bush,ROLB,SEA,-4
Devin Lloyd,ROLB,JAX,-5
Devin White,MLB,TB,-3
Devon Witherspoon,CB,SEA,2
Devonte Wyatt,DT,GB,2
Dexter Lawrence II,DT,NYG,-5
Divine Deablo,MLB,LV,6
Dominique Robinson,RE,CHI,-2
Donovan Wilson,SS,DAL,4
Donte Jackson,CB,CAR,-2
Dorance Armstrong,RE,DAL,4
Dorian Williams,ROLB,BUF,-4
Dre Greenlaw,ROLB,SF,-1
Dre'Mont Jones,RE,SEA,-2
Drew Sanders,ROLB,DEN,-4
Drue Tranquill,LOLB,KC,11
Duke Riley,MLB,MIA,-3
Duke Shelley,CB,LAR,-1
Duron Harmon,FS,CHI,3
E.J. Speed,ROLB,IND,4
Ed Oliver,DT,BUF,6
Eddie Jackson,FS,CHI,2
Efe Obada,LE,WAS,-4
Elandon Roberts,ROLB,PIT,7
Elijah Hicks,FS,CHI,-5
Elijah Molden,FS,TEN,3
Emmanuel Forbes Jr,CB,WAS,5
Eric Kendricks,MLB,LAC,-1
Eric Murray,FS,HOU,-4
Eric Wilson,LOLB,GB,0
Ernest Jones,MLB,LAR,0
Essang Bassey,CB,LAC,-2
Fabian Moreau,CB,DEN,0
Fletcher Cox,DT,PHI,4
Folorunso Fatukasi,DT,JAX,-6
Foyesade Oluokun,MLB,JAX,2
Frank Clark,LE,DEN,-5
Frankie Luvu,LE,CAR,-1
Fred Warner,MLB,SF,1
Garrett Williams,CB,ARI,5
Geno Stone,FS,BAL,10
George Karlaftis,LE,KC,7
Germaine Pratt,MLB,CIN,2
Gervon Dexter,DT,CHI,5
Grant Delpit,SS,CLE,-2
Greg Gaines,DT,TB,-4
Greg Newsome II,CB,CLE,-3
Greg Rousseau,LE,BUF,0
Grover Stewart,DT,IND,-4
Haason Reddick,LE,PHI,0
Harold Landry III,RE,TEN,-2
Harrison Phillips,DT,MIN,-5
Harrison Smith,SS,MIN,-2
Henry To'oTo'o,MLB,HOU,-2
Isaiah McDuffie,ROLB,GB,-2
Isaiah Oliver,CB,SF,-1
Isaiah Simmons,LOLB,NYG,-5
Ivan Pace Jr,LOLB,MIN,-8
JC Jackson,CB,NE,6
Ja'Sir Taylor,CB,LAC,2
Ja'Whaun Bentley,MLB,NE,-1
Jabrill Peppers,SS,NE,-1
Jack Campbell,MLB,DET,5
Jack Gibbens,LOLB,TEN,-2
Jack Jones,CB,LV,-3
Jack Sanborn,LOLB,CHI,6
Jadeveon Clowney,LE,BAL,0
Jaelan Phillips,LE,MIA,-4
Jahlani Tavai,ROLB,NE,4
Jaire Alexander,CB,GB,-1
Jalen Carter,DT,PHI,7
Jalen Mills,FS,NE,-3
Jalen Pitre,FS,HOU,5
Jalen Thompson,FS,ARI,-1
Jamal Adams,SS,SEA,-3
Jamel Dean,CB,TB,-2
James Bradberry IV,CB,PHI,-4
James Smith-Williams,RE,WAS,-3
Jamien Sherwood,LOLB,NYJ,4
Jamin Davis,ROLB,WAS,-3
Jammie Robinson,SS,CAR,5
Jaquan Brisker,SS,CHI,-1
Jarran Reed,DT,SEA,6
Jartavius Martin,CB,WAS,4
Jason Pinnock,SS,NYG,11
Javon Hargrave,DT,SF,-2
Jaylen Watson,CB,KC,-3
Jaylinn Hawkins,SS,ATL,-1
Jaylon Johnson,CB,CHI,6
Jayron Kearse,SS,DAL,-3
Jeff Okudah,CB,ATL,-1
Jeffery Simmons,DT,TEN,-1
Jeremiah Owusu-Koramoah,ROLB,CLE,3
Jeremy Chinn,CB,CAR,3
Jermaine Johnson II,RE,NYJ,-2
Jerome Baker,MLB,MIA,-8
Jerry Hughes Jr,LE,HOU,0
Jerry Jacobs,CB,DET,1
Jerry Tillery,DT,LV,-1
Jessie Bates III,FS,ATL,4
Jevon Holland,FS,MIA,2
Ji'Ayir Brown,FS,SF,-4
Jihad Ward,LE,NYG,-3
Jimmie Ward,SS,HOU,-7
Joe Tryon-Shoyinka,LE,TB,-3
Joey Bosa,RE,LAC,4
Joey Porter Jr,CB,PIT,3
John Cominsky,LE,DET,0
John Franklin-Myers,LE,NYJ,-4
John Jenkins,DT,LV,-2
Johnathan Hankins,DT,DAL,-2
Jonah Williams,LE,LAR,-2
Jonathan Allen,DT,WAS,-1
Jonathan Greenard,RE,HOU,0
Jonathan Jones,CB,NE,2
Jonathan Ledbetter,LE,ARI,-4
Jonathan Owens,SS,GB,2
Jonathon Cooper,LE,DEN,9
Jordan Battle,SS,CIN,-4
Jordan Fuller,SS,LAR,1
Jordan Hicks,MLB,MIN,4
Jordan Howden,SS,NO,-1
Jordan Phillips,DT,BUF,6
Jordan Poyer,SS,BUF,-4
Jordan Whitehead,FS,NYJ,5
Jordyn Brooks,LOLB,SEA,7
Josey Jewell,MLB,DEN,-2
Josh Allen,LE,JAX,4
Josh Metellus,SS,MIN,5
Josh Sweat,RE,PHI,1
Josh Uche,LE,NE,-5
Joshua Williams,CB,KC,-2
Jourdan Lewis,CB,DAL,3
Juan Thornhill,FS,CLE,-3
Julian Blackmon,SS,IND,-1
Julian Love,SS,SEA,4
Julius Brents,CB,IND,5
Justin Houston,LE,CAR,-3
Justin Jones,DT,CHI,-1
Justin Madubuike,LE,BAL,6
Justin Reid,SS,KC,2
Justin Simmons,FS,DEN,1
K'Von Wallace,SS,ARI,5
Kaden Elliss,MLB,ATL,-8
Kader Kohou,CB,MIA,-1
Kamren Curl,SS,WAS,0
Kamu Grugier-Hill,ROLB,CAR,4
Kareem Jackson,SS,DEN,2
Kayvon Thibodeaux,RE,NYG,2
Keanu Neal,SS,PIT,0
Keeanu Benton,DT,PIT,-2
Kei'Trel Clark,CB,ARI,-1
Keion White,RE,NE,-6
Keisean Nixon,CB,GB,-5
Kendall Fuller,CB,WAS,-1
Kenneth Murray Jr,LOLB,LAC,3
Kenny Clark,DT,GB,-1
Kenny Moore II,CB,IND,2
Kerby Joseph,SS,DET,-2
Kevin Byard,FS,PHI,-3
Khaleke Hudson,ROLB,WAS,4
Khalen Saunders,DT,NO,-1
Khalil Mack,LE,LAC,0
Kingsley Enagbare,RE,GB,-4
Kobie Turner,DT,LAR,-1
Kristian Fulton,CB,TEN,-1
Krys Barnes,ROLB,ARI,1
Kwity Paye,LE,IND,2
Kwon Alexander,LOLB,PIT,6
Kyle Dugger,SS,NE,3
Kyle Hamilton,SS,BAL,-3
Kyler Gordon,CB,CHI,-3
Kyzir White,MLB,ARI,-3
L'Jarius Sneed,CB,KC,2
Larry Ogunjobi,DT,PIT,-1
Lavonte David,ROLB,TB,-2
Lawrence Guy Sr,DT,NE,-6
Leighton Vander Esch,MLB,DAL,-3
Leo Chenal,ROLB,KC,4
Leonard Floyd,LE,BUF,5
Leonard Williams,DT,SEA,2
Levi Onwuzurike,DT,DET,0
Levi Wallace,CB,PIT,4
Logan Wilson,ROLB,CIN,3
Lorenzo Carter,LE,ATL,7
Lukas Van Ness,LE,GB,0
Malcolm Rodriguez,ROLB,DET,-8
Maliek Collins,DT,HOU,8
Malik Harrison,LOLB,BAL,-5
Malik Hooker,FS,DAL,2
Marco Wilson,CB,ARI,-4
Marcus Epps,SS,LV,-6
Marcus Maye,SS,NO,-3
Marcus Peters,CB,LV,2
Marcus Williams,FS,BAL,-5
Mario Edwards Jr,LE,SEA,1
Marlon Humphrey,CB,BAL,-4
Marshon Lattimore,CB,NO,-2
Martin Emerson Jr,CB,CLE,5
Matthew Jackson,FS,TEN,-6
Maxx Crosby,LE,LV,-2
Mazi Smith,DT,DAL,0
Mekhi Blackmon,CB,MIN,1
Micah Hyde,FS,BUF,-6
Micah McFadden,ROLB,NYG,10
Micah Parsons,RE,DAL,-2
Michael Carter II,CB,NYJ,-1
Michael Davis,CB,LAC,-5
Michael Hoecht,DT,LAR,0
Michael Pierce,DT,BAL,-3
Mike Danna,RE,KC,4
Mike Edwards,SS,KC,9
Mike Hilton,CB,CIN,-1
Mike Hughes,CB,ATL,5
Mike Jackson Sr,CB,SEA,-2
Mike Purcell,DT,DEN,-2
Minkah Fitzpatrick,FS,PIT,2
Montez Sweat,LE,CHI,5
Montravius Adams,DT,PIT,-2
Morgan Fox,RE,LAC,3
Myles Bryant,CB,NE,-1
Myles Garrett,RE,CLE,2
Nakobe Dean,MLB,PHI,-5
Nate Hobbs,CB,LV,-4
Nate Landman,LOLB,ATL,4
Nathan Shepherd,DT,NO,0
Nicholas Morrow,LOLB,PHI,2
Nick Bosa,RE,SF,-7
Nick Cross,SS,IND,14
Nick Niemann,ROLB,LAC,-8
Nick Scott,SS,CIN,0
Nick Williams,DT,LAC,1
Nik Bonitto,RE,DEN,7
Odafe Oweh,RE,BAL,-2
Oren Burks,LOLB,SF,4
Osa Odighizuwa,DT,DAL,6
Patrick Jones II,LE,MIN,-6
Patrick Peterson,CB,PIT,1
Patrick Queen,ROLB,BAL,-3
Patrick Surtain II,CB,DEN,0
Paulson Adebo,CB,NO,13
Percy Butler,FS,WAS,1
Pete Werner,ROLB,NO,-8
Preston Smith,RE,GB,0
Quandre Diggs,FS,SEA,0
Quay Walker,LOLB,GB,-3
Quincy Williams,ROLB,NYJ,3
Quinnen Williams,DT,NYJ,-3
Quinton Jefferson,DT,NYJ,9
Rashan Gary,LE,GB,3
Rasheem Green,LE,CHI,-4
Rasul Douglas,CB,BUF,0
Rayshawn Jenkins,SS,JAX,-3
Reed Blankenship,FS,PHI,13
Richie Grant,SS,ATL,-4
Robert Spillane,ROLB,LV,0
Rock Ya-Sin,CB,BAL,1
Rodney McLeod Jr,SS,CLE,5
Rodney Thomas II,FS,IND,-6
Roger McCreary,CB,TEN,-4
Romeo Okwara,LE,DET,-2
Ronald Darby,CB,BAL,-1
Roquan Smith,MLB,BAL,-3
Roy Lopez,DT,ARI,-3
Roy Robertson-Harris,RE,JAX,-6
Rudy Ford,SS,GB,-2
Russ Yeast,FS,LAR,-2
Ryan Neal,SS,TB,-1
Sam Franklin Jr,FS,CAR,1
Sam Hubbard,LE,CIN,-2
Samson Ebukam,RE,IND,1
Sauce Gardner,CB,NYJ,1
Sean Murphy-Bunting,CB,TEN,2
Sebastian Joseph-Day,DT,LAC,-1
Shaq Lawson,RE,BUF,-6
Shaquil Barrett,RE,TB,0
Shaquill Griffin,CB,HOU,1
Shaquille Leonard,LOLB,PHI,-3
Shelby Harris,DT,CLE,10
Sheldon Rankins,DT,HOU,-4
Sione Takitaki,LOLB,CLE,1
Stephon Gilmore,CB,DAL,-1
Steven Nelson,CB,HOU,3
Sydney Brown,SS,PHI,15
T.J. Edwards,ROLB,CHI,3
T.J. Slaton Jr,DT,GB,-2
T.J. Watt,LE,PIT,4
Talanoa Hufanga,SS,SF,-5
Tanoh Kpassagnon,LE,NO,-2
Tariq Woolen,CB,SEA,-2
Taron Johnson,CB,BUF,-2
Tashaun Gipson Sr,FS,SF,-4
Tavierre Thomas,CB,HOU,-1
Taylor Rapp,SS,BUF,0
Teair Tart,DT,TEN,-3
Terrel Bernard,MLB,BUF,16
Terrell Edmunds,SS,TEN,-2
Tony Adams,SS,NYJ,6
Tony Brown,CB,IND,2
Tracy Walker III,FS,DET,-1
Travon Walker,RE,JAX,-3
Tre Brown,CB,SEA,12
Tre Herndon,CB,JAX,4
Tre'von Moehrig,FS,LV,2
Tremaine Edmunds,MLB,CHI,-6
Trent McDuffie,CB,KC,2
Trey Hendrickson,RE,CIN,3
Troy Hill,CB,CAR,0
Tuli Tuipulotu,LE,LAC,-1
Tyquan Lewis,LE,IND,-4
Tyrann Mathieu,FS,NO,-4
Tyree Wilson,RE,LV,-3
Tyrel Dodson,MLB,BUF,1
Tyrique Stevenson,CB,CHI,-5
Tyson Campbell,CB,JAX,-1
Victor Dimukeje,RE,ARI,-1
Vita Vea,DT,TB,2
Vonn Bell,SS,CAR,3
Will Anderson Jr,LE,HOU,-2
Will Harris,CB,DET,1
William Gholston,RE,TB,-4
Willie Gay,ROLB,KC,6
Xavien Howard,CB,MIA,1
Xavier McKinney,FS,NYG,-5
Xavier Woods,FS,CAR,2
Yannick Ngakoue,RE,CHI,-2
Yetur Gross-Matos,RE,CAR,1
Za'Darius Smith,LE,CLE,-4
Zach Allen,LE,DEN,-2
Zach Cunningham,ROLB,PHI,-6
Zach Sieler,DT,MIA,2
Zack Baun,LOLB,NO,-3
Zaire Franklin,MLB,IND,4
Zaven Collins,LOLB,ARI,2
Zyon McCollum,CB,TB,1
