FullName,Position,TeamName,SkillPointDef
Troy Andersen,ROLB,LV,8
Troy Bowles,MLB,TB,-1
Trystan Haynes,CB,IND,-3
Tuli Tuipulotu,LE,LAR,5
Tunmise Adeleye,LE,NO,-3
TyRon Hopper,ROLB,ARI,1
Tygee Hill,DT,TEN,3
Tyleik Williams,DT,IND,-6
Tyler Atkinson,MLB,BAL,0
Tyler Nubin,FS,LV,-2
Tyreak Sapp,LE,ATL,5
Tyreese Fearbry,ROLB,LAR,-4
Tyrion Ingram-Dawkins,DT,DET,-4
Tyron Singlton,LOLB,LV,-2
Vita Vea,DT,JAX,3
Walter Nolen,DT,CAR,-5
Whit Weeks,LOLB,BAL,4
Will Anderson Jr,LE,HOU,-1
Will Johnson,CB,CLE,-2
William Echoles,DT,DEN,2
Williams Nwaneri,LE,CLE,1
Zabien Brown,CB,MIN,-2
Zac Swanson,LE,DEN,-1
Zachary Tobe,FS,DEN,13
Zachry Harden,FS,PHI,6
Zaire Franklin,MLB,NE,-3
Zaquan Patterson,FS,BAL,-6
Zaven Collins,LOLB,CAR,13
Zay Gentry,CB,GB,8
Zayden Walker,MLB,NYJ,1
Zaydrius Raineysale,LOLB,NE,-6
Zeke Berry,FS,NO,-2
Zelus Hicks,SS,NE,4
Zina Umeozulu,RE,CAR,-3
