Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
HB,tier_3,RBScrimmageYardsPer300Touches,1100-1249,tier_3,-2,1250,1100
HB,tier_3,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-5,1100,1000
HB,tier_3,RBScrimmageYardsPer300Touches,0-999,tier_5,-7,1000,0
HB,tier_3,RBScrimmageTDsPerGame,0.85-5.00,tier_0,5,5.01,0.85
HB,tier_3,RBScrimmageTDsPerGame,0.75-0.84,tier_1,3,0.85,0.75
HB,tier_3,RBScrimmageTDsPerGame,0.50-0.74,tier_2,1,0.75,0.50
HB,tier_3,RBScrimmageTDsPerGame,0.30-0.49,tier_3,-1,0.5,0.30
HB,tier_3,RBScrimmageTDsPerGame,0.13-0.29,tier_4,-2,0.3,0.13
HB,tier_3,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-4,0.13,0.00
HB,tier_3,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_3,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_3,RUSHFUMBLES,2,tier_2,-1,2,2
HB,tier_3,RUSHFUMBLES,3,tier_3,-2,3,3
HB,tier_3,RUSHFUMBLES,4-5,tier_4,-3,6,4
HB,tier_3,RUSHFUMBLES,6-25,tier_5,-4,26,6
HB,tier_4,RBScrimmageYardsPer300Touches,1600-7500,tier_0,7,7501,1600
HB,tier_4,RBScrimmageYardsPer300Touches,1450-1599,tier_1,4,1600,1450
HB,tier_4,RBScrimmageYardsPer300Touches,1250-1449,tier_2,1,1450,1250
HB,tier_4,RBScrimmageYardsPer300Touches,1100-1249,tier_3,-1,1250,1100
HB,tier_4,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-3,1100,1000
HB,tier_4,RBScrimmageYardsPer300Touches,0-999,tier_5,-5,1000,0
HB,tier_4,RBScrimmageTDsPerGame,0.85-5.00,tier_0,7,5.01,0.85
HB,tier_4,RBScrimmageTDsPerGame,0.75-0.84,tier_1,4,0.85,0.75
HB,tier_4,RBScrimmageTDsPerGame,0.50-0.74,tier_2,2,0.75,0.50
HB,tier_4,RBScrimmageTDsPerGame,0.30-0.49,tier_3,0,0.5,0.30
HB,tier_4,RBScrimmageTDsPerGame,0.13-0.29,tier_4,-1,0.3,0.13
HB,tier_4,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-3,0.13,0.00
HB,tier_4,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_4,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_4,RUSHFUMBLES,2,tier_2,-1,2,2
HB,tier_4,RUSHFUMBLES,3,tier_3,-2,3,3
HB,tier_4,RUSHFUMBLES,4-5,tier_4,-3,6,4
HB,tier_4,RUSHFUMBLES,6-25,tier_5,-4,26,6
HB,tier_5,RBScrimmageYardsPer300Touches,1600-7500,tier_0,8,7501,1600
HB,tier_5,RBScrimmageYardsPer300Touches,1450-1599,tier_1,5,1600,1450
HB,tier_5,RBScrimmageYardsPer300Touches,1250-1449,tier_2,3,1450,1250
HB,tier_5,RBScrimmageYardsPer300Touches,1100-1249,tier_3,0,1250,1100
HB,tier_5,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-2,1100,1000
HB,tier_5,RBScrimmageYardsPer300Touches,0-999,tier_5,-4,1000,0
HB,tier_5,RBScrimmageTDsPerGame,0.85-5.00,tier_0,8,5.01,0.85
HB,tier_5,RBScrimmageTDsPerGame,0.75-0.84,tier_1,5,0.85,0.75
HB,tier_5,RBScrimmageTDsPerGame,0.50-0.74,tier_2,3,0.75,0.50
HB,tier_5,RBScrimmageTDsPerGame,0.30-0.49,tier_3,1,0.5,0.30
HB,tier_5,RBScrimmageTDsPerGame,0.13-0.29,tier_4,0,0.3,0.13
HB,tier_5,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-2,0.13,0.00
HB,tier_5,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_5,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_5,RUSHFUMBLES,2,tier_2,-1,2,2
HB,tier_5,RUSHFUMBLES,3,tier_3,-2,3,3
HB,tier_5,RUSHFUMBLES,4-5,tier_4,-3,6,4
HB,tier_5,RUSHFUMBLES,6-25,tier_5,-4,26,6
HB,tier_6,RBScrimmageYardsPer300Touches,1600-7500,tier_0,10,7501,1600
HB,tier_6,RBScrimmageYardsPer300Touches,1450-1599,tier_1,6,1600,1450
HB,tier_6,RBScrimmageYardsPer300Touches,1250-1449,tier_2,4,1450,1250
HB,tier_6,RBScrimmageYardsPer300Touches,1100-1249,tier_3,1,1250,1100
HB,tier_6,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-1,1100,1000
HB,tier_6,RBScrimmageYardsPer300Touches,0-999,tier_5,-3,1000,0
HB,tier_6,RBScrimmageTDsPerGame,0.85-5.00,tier_0,10,5.01,0.85
HB,tier_6,RBScrimmageTDsPerGame,0.75-0.84,tier_1,6,0.85,0.75
HB,tier_6,RBScrimmageTDsPerGame,0.50-0.74,tier_2,4,0.75,0.50
HB,tier_6,RBScrimmageTDsPerGame,0.30-0.49,tier_3,2,0.5,0.30
HB,tier_6,RBScrimmageTDsPerGame,0.13-0.29,tier_4,0,0.3,0.13
HB,tier_6,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-2,0.13,0.00
HB,tier_6,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_6,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_6,RUSHFUMBLES,2,tier_2,-1,2,2
HB,tier_6,RUSHFUMBLES,3,tier_3,-2,3,3
HB,tier_6,RUSHFUMBLES,4-5,tier_4,-3,6,4
HB,tier_6,RUSHFUMBLES,6-25,tier_5,-4,26,6
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1450-5000,tier_0,1,5001,1450
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1200-1449,tier_1,-1,1450,1200
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,850-1199,tier_2,-4,1200,850
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,700-849,tier_3,-6,850,700
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,500-699,tier_4,-8,700,500
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,0-499,tier_5,-12,500,0
WR,tier_0,TDsPer1000DownsPlayed,12.00-50.00,tier_0,2,50.01,12.00
WR,tier_0,TDsPer1000DownsPlayed,9.00-11.99,tier_1,0,12.0,9.00
WR,tier_0,TDsPer1000DownsPlayed,6.00-8.99,tier_2,-1,9.0,6.00
WR,tier_0,TDsPer1000DownsPlayed,3.50-5.99,tier_3,-2,6.0,3.50
WR,tier_0,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-4,3.5,2.00
WR,tier_0,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-6,2.0,0.00
WR,tier_0,WRPercentageofTeamPassYards,0.36-1.00,tier_0,1,1.01,0.36
WR,tier_0,WRPercentageofTeamPassYards,0.28-0.35,tier_1,0,0.36,0.28
WR,tier_0,WRPercentageofTeamPassYards,0.20-0.27,tier_2,-1,0.28,0.20
WR,tier_0,WRPercentageofTeamPassYards,0.16-0.19,tier_3,-2,0.2,0.16
WR,tier_0,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-3,0.16,0.10
WR,tier_0,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-4,0.1,0.00
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1450-5000,tier_0,2,5001,1450
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1200-1449,tier_1,0,1450,1200
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,850-1199,tier_2,-2,1200,850
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,700-849,tier_3,-5,850,700
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,500-699,tier_4,-7,700,500
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,0-499,tier_5,-10,500,0
WR,tier_1,TDsPer1000DownsPlayed,12.00-50.00,tier_0,3,50.01,12.00
WR,tier_1,TDsPer1000DownsPlayed,9.00-11.99,tier_1,1,12.0,9.00
WR,tier_1,TDsPer1000DownsPlayed,6.00-8.99,tier_2,0,9.0,6.00
WR,tier_1,TDsPer1000DownsPlayed,3.50-5.99,tier_3,-1,6.0,3.50
WR,tier_1,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-3,3.5,2.00
WR,tier_1,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-5,2.0,0.00
WR,tier_1,WRPercentageofTeamPassYards,0.36-1.00,tier_0,2,1.01,0.36
WR,tier_1,WRPercentageofTeamPassYards,0.28-0.35,tier_1,1,0.36,0.28
WR,tier_1,WRPercentageofTeamPassYards,0.20-0.27,tier_2,0,0.28,0.20
WR,tier_1,WRPercentageofTeamPassYards,0.16-0.19,tier_3,-1,0.2,0.16
WR,tier_1,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-2,0.16,0.10
WR,tier_1,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-3,0.1,0.00
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1450-5000,tier_0,4,5001,1450
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1200-1449,tier_1,1,1450,1200
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,850-1199,tier_2,0,1200,850
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,700-849,tier_3,-3,850,700
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,500-699,tier_4,-5,700,500
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,0-499,tier_5,-8,500,0
WR,tier_2,TDsPer1000DownsPlayed,12.00-50.00,tier_0,4,50.01,12.00
WR,tier_2,TDsPer1000DownsPlayed,9.00-11.99,tier_1,2,12.0,9.00
WR,tier_2,TDsPer1000DownsPlayed,6.00-8.99,tier_2,0,9.0,6.00
WR,tier_2,TDsPer1000DownsPlayed,3.50-5.99,tier_3,-1,6.0,3.50
WR,tier_2,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-2,3.5,2.00
WR,tier_2,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-4,2.0,0.00
WR,tier_2,WRPercentageofTeamPassYards,0.36-1.00,tier_0,3,1.01,0.36
WR,tier_2,WRPercentageofTeamPassYards,0.28-0.35,tier_1,2,0.36,0.28
WR,tier_2,WRPercentageofTeamPassYards,0.20-0.27,tier_2,1,0.28,0.20
WR,tier_2,WRPercentageofTeamPassYards,0.16-0.19,tier_3,-1,0.2,0.16
WR,tier_2,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-2,0.16,0.10
WR,tier_2,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-3,0.1,0.00
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1450-5000,tier_0,5,5001,1450
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1200-1449,tier_1,3,1450,1200
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,850-1199,tier_2,1,1200,850
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,700-849,tier_3,-1,850,700
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,500-699,tier_4,-4,700,500
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,0-499,tier_5,-6,500,0
WR,tier_3,TDsPer1000DownsPlayed,12.00-50.00,tier_0,5,50.01,12.00
WR,tier_3,TDsPer1000DownsPlayed,9.00-11.99,tier_1,3,12.0,9.00
WR,tier_3,TDsPer1000DownsPlayed,6.00-8.99,tier_2,1,9.0,6.00
WR,tier_3,TDsPer1000DownsPlayed,3.50-5.99,tier_3,0,6.0,3.50
WR,tier_3,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-1,3.5,2.00
WR,tier_3,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_3,WRPercentageofTeamPassYards,0.36-1.00,tier_0,4,1.01,0.36
WR,tier_3,WRPercentageofTeamPassYards,0.28-0.35,tier_1,2,0.36,0.28
WR,tier_3,WRPercentageofTeamPassYards,0.20-0.27,tier_2,1,0.28,0.20
WR,tier_3,WRPercentageofTeamPassYards,0.16-0.19,tier_3,-1,0.2,0.16
WR,tier_3,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-2,0.16,0.10
WR,tier_3,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-3,0.1,0.00
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1450-5000,tier_0,6,5001,1450
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1200-1449,tier_1,4,1450,1200
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,850-1199,tier_2,1,1200,850
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,700-849,tier_3,-1,850,700
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,500-699,tier_4,-3,700,500
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,0-499,tier_5,-5,500,0
WR,tier_4,TDsPer1000DownsPlayed,12.00-50.00,tier_0,6,50.01,12.00
WR,tier_4,TDsPer1000DownsPlayed,9.00-11.99,tier_1,4,12.0,9.00
WR,tier_4,TDsPer1000DownsPlayed,6.00-8.99,tier_2,1,9.0,6.00
WR,tier_4,TDsPer1000DownsPlayed,3.50-5.99,tier_3,0,6.0,3.50
WR,tier_4,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-1,3.5,2.00
WR,tier_4,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_4,WRPercentageofTeamPassYards,0.36-1.00,tier_0,5,1.01,0.36
WR,tier_4,WRPercentageofTeamPassYards,0.28-0.35,tier_1,3,0.36,0.28
WR,tier_4,WRPercentageofTeamPassYards,0.20-0.27,tier_2,1,0.28,0.20
WR,tier_4,WRPercentageofTeamPassYards,0.16-0.19,tier_3,0,0.2,0.16
WR,tier_4,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-1,0.16,0.10
WR,tier_4,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-2,0.1,0.00
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1450-5000,tier_0,7,5001,1450
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1200-1449,tier_1,4,1450,1200
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,850-1199,tier_2,2,1200,850
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,700-849,tier_3,0,850,700
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,500-699,tier_4,-2,700,500
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,0-499,tier_5,-4,500,0
WR,tier_5,TDsPer1000DownsPlayed,12.00-50.00,tier_0,7,50.01,12.00
WR,tier_5,TDsPer1000DownsPlayed,9.00-11.99,tier_1,4,12.0,9.00
WR,tier_5,TDsPer1000DownsPlayed,6.00-8.99,tier_2,2,9.0,6.00
WR,tier_5,TDsPer1000DownsPlayed,3.50-5.99,tier_3,0,6.0,3.50
WR,tier_5,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-1,3.5,2.00
WR,tier_5,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-2,2.0,0.00
WR,tier_5,WRPercentageofTeamPassYards,0.36-1.00,tier_0,6,1.01,0.36
WR,tier_5,WRPercentageofTeamPassYards,0.28-0.35,tier_1,4,0.36,0.28
WR,tier_5,WRPercentageofTeamPassYards,0.20-0.27,tier_2,2,0.28,0.20
WR,tier_5,WRPercentageofTeamPassYards,0.16-0.19,tier_3,1,0.2,0.16
WR,tier_5,WRPercentageofTeamPassYards,0.10-0.15,tier_4,0,0.16,0.10
WR,tier_5,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-2,0.1,0.00
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1450-5000,tier_0,8,5001,1450
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1200-1449,tier_1,6,1450,1200
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,850-1199,tier_2,3,1200,850
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,700-849,tier_3,1,850,700
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,500-699,tier_4,-1,700,500
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,0-499,tier_5,-2,500,0
WR,tier_6,TDsPer1000DownsPlayed,12.00-50.00,tier_0,8,50.01,12.00
WR,tier_6,TDsPer1000DownsPlayed,9.00-11.99,tier_1,6,12.0,9.00
WR,tier_6,TDsPer1000DownsPlayed,6.00-8.99,tier_2,3,9.0,6.00
WR,tier_6,TDsPer1000DownsPlayed,3.50-5.99,tier_3,1,6.0,3.50
WR,tier_6,TDsPer1000DownsPlayed,2.00-3.49,tier_4,0,3.5,2.00
WR,tier_6,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-1,2.0,0.00
WR,tier_6,WRPercentageofTeamPassYards,0.36-1.00,tier_0,7,1.01,0.36
WR,tier_6,WRPercentageofTeamPassYards,0.28-0.35,tier_1,5,0.36,0.28
WR,tier_6,WRPercentageofTeamPassYards,0.20-0.27,tier_2,3,0.28,0.20
WR,tier_6,WRPercentageofTeamPassYards,0.16-0.19,tier_3,1,0.2,0.16
WR,tier_6,WRPercentageofTeamPassYards,0.10-0.15,tier_4,0,0.16,0.10
WR,tier_6,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-1,0.1,0.00
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,1,2501,850
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,-1,850,700
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-3,700,550
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-6,550,400
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-9,400,300
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-12,300,0
TE,tier_0,TDsPer1000DownsPlayed,6.00-50.00,tier_0,1,50.01,6.00
TE,tier_0,TDsPer1000DownsPlayed,5.00-5.99,tier_1,0,6.0,5.00
TE,tier_0,TDsPer1000DownsPlayed,3.00-4.99,tier_2,-1,5.0,3.00
TE,tier_0,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-3,3.0,2.50
TE,tier_0,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-5,2.5000000000000004,1.50
TE,tier_0,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-7,1.5,0.00
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,2,2501,850
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,0,850,700
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-3,700,550
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-5,550,400
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-7,400,300
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-10,300,0
TE,tier_1,TDsPer1000DownsPlayed,6.00-50.00,tier_0,2,50.01,6.00
TE,tier_1,TDsPer1000DownsPlayed,5.00-5.99,tier_1,1,6.0,5.00
TE,tier_1,TDsPer1000DownsPlayed,3.00-4.99,tier_2,-1,5.0,3.00
TE,tier_1,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-2,3.0,2.50
TE,tier_1,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-4,2.5000000000000004,1.50
TE,tier_1,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-6,1.5,0.00
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,4,2501,850
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,1,850,700
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-2,700,550
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-4,550,400
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-6,400,300
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-8,300,0
TE,tier_2,TDsPer1000DownsPlayed,6.00-50.00,tier_0,4,50.01,6.00
TE,tier_2,TDsPer1000DownsPlayed,5.00-5.99,tier_1,2,6.0,5.00
TE,tier_2,TDsPer1000DownsPlayed,3.00-4.99,tier_2,0,5.0,3.00
TE,tier_2,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_2,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-3,2.5000000000000004,1.50
TE,tier_2,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-5,1.5,0.00
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,5,2501,850
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,2,850,700
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-1,700,550
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-3,550,400
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-5,400,300
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-7,300,0
TE,tier_3,TDsPer1000DownsPlayed,6.00-50.00,tier_0,5,50.01,6.00
TE,tier_3,TDsPer1000DownsPlayed,5.00-5.99,tier_1,2,6.0,5.00
TE,tier_3,TDsPer1000DownsPlayed,3.00-4.99,tier_2,0,5.0,3.00
TE,tier_3,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_3,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-2,2.5000000000000004,1.50
TE,tier_3,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-4,1.5,0.00
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,7,2501,850
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,3,850,700
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,0,700,550
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-2,550,400
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-4,400,300
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-6,300,0
TE,tier_4,TDsPer1000DownsPlayed,6.00-50.00,tier_0,6,50.01,6.00
TE,tier_4,TDsPer1000DownsPlayed,5.00-5.99,tier_1,3,6.0,5.00
TE,tier_4,TDsPer1000DownsPlayed,3.00-4.99,tier_2,1,5.0,3.00
TE,tier_4,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_4,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-2,2.5000000000000004,1.50
TE,tier_4,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-3,1.5,0.00
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,8,2501,850
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,4,850,700
