Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
HB,tier_2,RBScrimmageYardsPer300Touches,1600-7500,tier_0,4,7501,1600
HB,tier_2,RBScrimmageYardsPer300Touches,1350-1599,tier_1,2,1600,1350
HB,tier_2,RBScrimmageYardsPer300Touches,1200-1349,tier_2,-1,1350,1200
HB,tier_2,RBScrimmageYardsPer300Touches,1100-1199,tier_3,-3,1200,1100
HB,tier_2,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-6,1100,1000
HB,tier_2,RBScrimmageYardsPer300Touches,0-999,tier_5,-8,1000,0
HB,tier_2,RBScrimmageTDsPerGame,0.90-5.00,tier_0,4,5.01,0.90
HB,tier_2,RBScrimmageTDsPerGame,0.66-0.89,tier_1,2,0.9,0.66
HB,tier_2,RBScrimmageTDsPerGame,0.50-0.65,tier_2,0,0.66,0.50
HB,tier_2,RBScrimmageTDsPerGame,0.33-0.49,tier_3,-2,0.5,0.33
HB,tier_2,RBScrimmageTDsPerGame,0.13-0.32,tier_4,-3,0.33,0.13
HB,tier_2,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-5,0.13,0.00
HB,tier_2,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_2,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_2,RUSHFUMBLES,2,tier_2,-2,2,2
HB,tier_2,RUSHFUMBLES,3,tier_3,-3,3,3
HB,tier_2,RUSHFUMBLES,4-5,tier_4,-4,6,4
HB,tier_2,RUSHFUMBLES,6-25,tier_5,-5,26,6
HB,tier_3,RBScrimmageYardsPer300Touches,1600-7500,tier_0,5,7501,1600
HB,tier_3,RBScrimmageYardsPer300Touches,1350-1599,tier_1,3,1600,1350
HB,tier_3,RBScrimmageYardsPer300Touches,1200-1349,tier_2,0,1350,1200
HB,tier_3,RBScrimmageYardsPer300Touches,1100-1199,tier_3,-2,1200,1100
HB,tier_3,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-5,1100,1000
HB,tier_3,RBScrimmageYardsPer300Touches,0-999,tier_5,-7,1000,0
HB,tier_3,RBScrimmageTDsPerGame,0.90-5.00,tier_0,5,5.01,0.90
HB,tier_3,RBScrimmageTDsPerGame,0.66-0.89,tier_1,3,0.9,0.66
HB,tier_3,RBScrimmageTDsPerGame,0.50-0.65,tier_2,1,0.66,0.50
HB,tier_3,RBScrimmageTDsPerGame,0.33-0.49,tier_3,-1,0.5,0.33
HB,tier_3,RBScrimmageTDsPerGame,0.13-0.32,tier_4,-2,0.33,0.13
HB,tier_3,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-4,0.13,0.00
HB,tier_3,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_3,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_3,RUSHFUMBLES,2,tier_2,-2,2,2
HB,tier_3,RUSHFUMBLES,3,tier_3,-3,3,3
HB,tier_3,RUSHFUMBLES,4-5,tier_4,-4,6,4
HB,tier_3,RUSHFUMBLES,6-25,tier_5,-5,26,6
HB,tier_4,RBScrimmageYardsPer300Touches,1600-7500,tier_0,7,7501,1600
HB,tier_4,RBScrimmageYardsPer300Touches,1350-1599,tier_1,4,1600,1350
HB,tier_4,RBScrimmageYardsPer300Touches,1200-1349,tier_2,1,1350,1200
HB,tier_4,RBScrimmageYardsPer300Touches,1100-1199,tier_3,-1,1200,1100
HB,tier_4,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-3,1100,1000
HB,tier_4,RBScrimmageYardsPer300Touches,0-999,tier_5,-5,1000,0
HB,tier_4,RBScrimmageTDsPerGame,0.90-5.00,tier_0,7,5.01,0.90
HB,tier_4,RBScrimmageTDsPerGame,0.66-0.89,tier_1,4,0.9,0.66
HB,tier_4,RBScrimmageTDsPerGame,0.50-0.65,tier_2,2,0.66,0.50
HB,tier_4,RBScrimmageTDsPerGame,0.33-0.49,tier_3,0,0.5,0.33
HB,tier_4,RBScrimmageTDsPerGame,0.13-0.32,tier_4,-1,0.33,0.13
HB,tier_4,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-3,0.13,0.00
HB,tier_4,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_4,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_4,RUSHFUMBLES,2,tier_2,-2,2,2
HB,tier_4,RUSHFUMBLES,3,tier_3,-3,3,3
HB,tier_4,RUSHFUMBLES,4-5,tier_4,-4,6,4
HB,tier_4,RUSHFUMBLES,6-25,tier_5,-5,26,6
HB,tier_5,RBScrimmageYardsPer300Touches,1600-7500,tier_0,8,7501,1600
HB,tier_5,RBScrimmageYardsPer300Touches,1350-1599,tier_1,5,1600,1350
HB,tier_5,RBScrimmageYardsPer300Touches,1200-1349,tier_2,3,1350,1200
HB,tier_5,RBScrimmageYardsPer300Touches,1100-1199,tier_3,0,1200,1100
HB,tier_5,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-2,1100,1000
HB,tier_5,RBScrimmageYardsPer300Touches,0-999,tier_5,-4,1000,0
HB,tier_5,RBScrimmageTDsPerGame,0.90-5.00,tier_0,8,5.01,0.90
HB,tier_5,RBScrimmageTDsPerGame,0.66-0.89,tier_1,5,0.9,0.66
HB,tier_5,RBScrimmageTDsPerGame,0.50-0.65,tier_2,3,0.66,0.50
HB,tier_5,RBScrimmageTDsPerGame,0.33-0.49,tier_3,1,0.5,0.33
HB,tier_5,RBScrimmageTDsPerGame,0.13-0.32,tier_4,0,0.33,0.13
HB,tier_5,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-2,0.13,0.00
HB,tier_5,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_5,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_5,RUSHFUMBLES,2,tier_2,-2,2,2
HB,tier_5,RUSHFUMBLES,3,tier_3,-3,3,3
HB,tier_5,RUSHFUMBLES,4-5,tier_4,-4,6,4
HB,tier_5,RUSHFUMBLES,6-25,tier_5,-5,26,6
HB,tier_6,RBScrimmageYardsPer300Touches,1600-7500,tier_0,10,7501,1600
HB,tier_6,RBScrimmageYardsPer300Touches,1350-1599,tier_1,6,1600,1350
HB,tier_6,RBScrimmageYardsPer300Touches,1200-1349,tier_2,4,1350,1200
HB,tier_6,RBScrimmageYardsPer300Touches,1100-1199,tier_3,1,1200,1100
HB,tier_6,RBScrimmageYardsPer300Touches,1000-1099,tier_4,-1,1100,1000
HB,tier_6,RBScrimmageYardsPer300Touches,0-999,tier_5,-3,1000,0
HB,tier_6,RBScrimmageTDsPerGame,0.90-5.00,tier_0,10,5.01,0.90
HB,tier_6,RBScrimmageTDsPerGame,0.66-0.89,tier_1,6,0.9,0.66
HB,tier_6,RBScrimmageTDsPerGame,0.50-0.65,tier_2,4,0.66,0.50
HB,tier_6,RBScrimmageTDsPerGame,0.33-0.49,tier_3,2,0.5,0.33
HB,tier_6,RBScrimmageTDsPerGame,0.13-0.32,tier_4,0,0.33,0.13
HB,tier_6,RBScrimmageTDsPerGame,0.00-0.12,tier_5,-2,0.13,0.00
HB,tier_6,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_6,RUSHFUMBLES,1,tier_1,-1,1,1
HB,tier_6,RUSHFUMBLES,2,tier_2,-2,2,2
HB,tier_6,RUSHFUMBLES,3,tier_3,-3,3,3
HB,tier_6,RUSHFUMBLES,4-5,tier_4,-4,6,4
HB,tier_6,RUSHFUMBLES,6-25,tier_5,-5,26,6
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,1,5001,1500
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1300-1499,tier_1,-1,1500,1300
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1000-1299,tier_2,-4,1300,1000
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,750-999,tier_3,-6,1000,750
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,600-749,tier_4,-8,750,600
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-12,600,0
WR,tier_0,TDsPer1000DownsPlayed,10.00-50.00,tier_0,2,50.01,10.00
WR,tier_0,TDsPer1000DownsPlayed,7.50-9.99,tier_1,0,10.0,7.50
WR,tier_0,TDsPer1000DownsPlayed,5.00-7.49,tier_2,-1,7.5,5.00
WR,tier_0,TDsPer1000DownsPlayed,3.50-4.99,tier_3,-2,5.0,3.50
WR,tier_0,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-4,3.5,2.00
WR,tier_0,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-6,2.0,0.00
WR,tier_0,WRPercentageofTeamPassYards,0.36-1.00,tier_0,1,1.01,0.36
WR,tier_0,WRPercentageofTeamPassYards,0.28-0.35,tier_1,0,0.36,0.28
WR,tier_0,WRPercentageofTeamPassYards,0.21-0.27,tier_2,-1,0.28,0.21
WR,tier_0,WRPercentageofTeamPassYards,0.16-0.20,tier_3,-2,0.21,0.16
WR,tier_0,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-3,0.16,0.10
WR,tier_0,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-5,0.1,0.00
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,2,5001,1500
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1300-1499,tier_1,0,1500,1300
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1000-1299,tier_2,-2,1300,1000
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,750-999,tier_3,-5,1000,750
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,600-749,tier_4,-7,750,600
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-10,600,0
WR,tier_1,TDsPer1000DownsPlayed,10.00-50.00,tier_0,3,50.01,10.00
WR,tier_1,TDsPer1000DownsPlayed,7.50-9.99,tier_1,1,10.0,7.50
WR,tier_1,TDsPer1000DownsPlayed,5.00-7.49,tier_2,0,7.5,5.00
WR,tier_1,TDsPer1000DownsPlayed,3.50-4.99,tier_3,-1,5.0,3.50
WR,tier_1,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-3,3.5,2.00
WR,tier_1,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-5,2.0,0.00
WR,tier_1,WRPercentageofTeamPassYards,0.36-1.00,tier_0,2,1.01,0.36
WR,tier_1,WRPercentageofTeamPassYards,0.28-0.35,tier_1,1,0.36,0.28
WR,tier_1,WRPercentageofTeamPassYards,0.21-0.27,tier_2,0,0.28,0.21
WR,tier_1,WRPercentageofTeamPassYards,0.16-0.20,tier_3,-1,0.21,0.16
WR,tier_1,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-2,0.16,0.10
WR,tier_1,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-4,0.1,0.00
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,4,5001,1500
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1300-1499,tier_1,1,1500,1300
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1000-1299,tier_2,0,1300,1000
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,750-999,tier_3,-3,1000,750
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,600-749,tier_4,-5,750,600
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-8,600,0
WR,tier_2,TDsPer1000DownsPlayed,10.00-50.00,tier_0,4,50.01,10.00
WR,tier_2,TDsPer1000DownsPlayed,7.50-9.99,tier_1,2,10.0,7.50
WR,tier_2,TDsPer1000DownsPlayed,5.00-7.49,tier_2,0,7.5,5.00
WR,tier_2,TDsPer1000DownsPlayed,3.50-4.99,tier_3,-1,5.0,3.50
WR,tier_2,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-2,3.5,2.00
WR,tier_2,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-4,2.0,0.00
WR,tier_2,WRPercentageofTeamPassYards,0.36-1.00,tier_0,3,1.01,0.36
WR,tier_2,WRPercentageofTeamPassYards,0.28-0.35,tier_1,2,0.36,0.28
WR,tier_2,WRPercentageofTeamPassYards,0.21-0.27,tier_2,1,0.28,0.21
WR,tier_2,WRPercentageofTeamPassYards,0.16-0.20,tier_3,-1,0.21,0.16
WR,tier_2,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-2,0.16,0.10
WR,tier_2,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-4,0.1,0.00
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,5,5001,1500
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1300-1499,tier_1,3,1500,1300
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1000-1299,tier_2,1,1300,1000
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,750-999,tier_3,-1,1000,750
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,600-749,tier_4,-4,750,600
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-6,600,0
WR,tier_3,TDsPer1000DownsPlayed,10.00-50.00,tier_0,5,50.01,10.00
WR,tier_3,TDsPer1000DownsPlayed,7.50-9.99,tier_1,3,10.0,7.50
WR,tier_3,TDsPer1000DownsPlayed,5.00-7.49,tier_2,1,7.5,5.00
WR,tier_3,TDsPer1000DownsPlayed,3.50-4.99,tier_3,0,5.0,3.50
WR,tier_3,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-1,3.5,2.00
WR,tier_3,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_3,WRPercentageofTeamPassYards,0.36-1.00,tier_0,4,1.01,0.36
WR,tier_3,WRPercentageofTeamPassYards,0.28-0.35,tier_1,2,0.36,0.28
WR,tier_3,WRPercentageofTeamPassYards,0.21-0.27,tier_2,1,0.28,0.21
WR,tier_3,WRPercentageofTeamPassYards,0.16-0.20,tier_3,-1,0.21,0.16
WR,tier_3,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-2,0.16,0.10
WR,tier_3,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-4,0.1,0.00
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,6,5001,1500
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1300-1499,tier_1,4,1500,1300
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1000-1299,tier_2,1,1300,1000
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,750-999,tier_3,-1,1000,750
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,600-749,tier_4,-3,750,600
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-5,600,0
WR,tier_4,TDsPer1000DownsPlayed,10.00-50.00,tier_0,6,50.01,10.00
WR,tier_4,TDsPer1000DownsPlayed,7.50-9.99,tier_1,4,10.0,7.50
WR,tier_4,TDsPer1000DownsPlayed,5.00-7.49,tier_2,1,7.5,5.00
WR,tier_4,TDsPer1000DownsPlayed,3.50-4.99,tier_3,0,5.0,3.50
WR,tier_4,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-1,3.5,2.00
WR,tier_4,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_4,WRPercentageofTeamPassYards,0.36-1.00,tier_0,5,1.01,0.36
WR,tier_4,WRPercentageofTeamPassYards,0.28-0.35,tier_1,3,0.36,0.28
WR,tier_4,WRPercentageofTeamPassYards,0.21-0.27,tier_2,1,0.28,0.21
WR,tier_4,WRPercentageofTeamPassYards,0.16-0.20,tier_3,0,0.21,0.16
WR,tier_4,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-1,0.16,0.10
WR,tier_4,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-3,0.1,0.00
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,7,5001,1500
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1300-1499,tier_1,4,1500,1300
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1000-1299,tier_2,2,1300,1000
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,750-999,tier_3,0,1000,750
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,600-749,tier_4,-2,750,600
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-4,600,0
WR,tier_5,TDsPer1000DownsPlayed,10.00-50.00,tier_0,7,50.01,10.00
WR,tier_5,TDsPer1000DownsPlayed,7.50-9.99,tier_1,4,10.0,7.50
WR,tier_5,TDsPer1000DownsPlayed,5.00-7.49,tier_2,2,7.5,5.00
WR,tier_5,TDsPer1000DownsPlayed,3.50-4.99,tier_3,0,5.0,3.50
WR,tier_5,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-1,3.5,2.00
WR,tier_5,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-2,2.0,0.00
WR,tier_5,WRPercentageofTeamPassYards,0.36-1.00,tier_0,6,1.01,0.36
WR,tier_5,WRPercentageofTeamPassYards,0.28-0.35,tier_1,4,0.36,0.28
WR,tier_5,WRPercentageofTeamPassYards,0.21-0.27,tier_2,2,0.28,0.21
WR,tier_5,WRPercentageofTeamPassYards,0.16-0.20,tier_3,1,0.21,0.16
WR,tier_5,WRPercentageofTeamPassYards,0.10-0.15,tier_4,0,0.16,0.10
WR,tier_5,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-2,0.1,0.00
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,8,5001,1500
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1300-1499,tier_1,6,1500,1300
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1000-1299,tier_2,3,1300,1000
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,750-999,tier_3,1,1000,750
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,600-749,tier_4,-1,750,600
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-2,600,0
WR,tier_6,TDsPer1000DownsPlayed,10.00-50.00,tier_0,8,50.01,10.00
WR,tier_6,TDsPer1000DownsPlayed,7.50-9.99,tier_1,6,10.0,7.50
WR,tier_6,TDsPer1000DownsPlayed,5.00-7.49,tier_2,3,7.5,5.00
WR,tier_6,TDsPer1000DownsPlayed,3.50-4.99,tier_3,1,5.0,3.50
WR,tier_6,TDsPer1000DownsPlayed,2.00-3.49,tier_4,0,3.5,2.00
WR,tier_6,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-1,2.0,0.00
WR,tier_6,WRPercentageofTeamPassYards,0.36-1.00,tier_0,7,1.01,0.36
WR,tier_6,WRPercentageofTeamPassYards,0.28-0.35,tier_1,5,0.36,0.28
WR,tier_6,WRPercentageofTeamPassYards,0.21-0.27,tier_2,3,0.28,0.21
WR,tier_6,WRPercentageofTeamPassYards,0.16-0.20,tier_3,1,0.21,0.16
WR,tier_6,WRPercentageofTeamPassYards,0.10-0.15,tier_4,0,0.16,0.10
WR,tier_6,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-1,0.1,0.00
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,900-2500,tier_0,1,2501,900
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,700-899,tier_1,-1,900,700
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-3,700,550
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-6,550,400
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-9,400,300
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-12,300,0
TE,tier_0,TDsPer1000DownsPlayed,6.00-50.00,tier_0,1,50.01,6.00
TE,tier_0,TDsPer1000DownsPlayed,5.00-5.99,tier_1,0,6.0,5.00
TE,tier_0,TDsPer1000DownsPlayed,3.00-4.99,tier_2,-1,5.0,3.00
TE,tier_0,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-3,3.0,2.50
TE,tier_0,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-5,2.5000000000000004,1.50
TE,tier_0,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-7,1.5,0.00
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,900-2500,tier_0,2,2501,900
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,700-899,tier_1,0,900,700
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-3,700,550
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-5,550,400
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-7,400,300
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-10,300,0
TE,tier_1,TDsPer1000DownsPlayed,6.00-50.00,tier_0,2,50.01,6.00
TE,tier_1,TDsPer1000DownsPlayed,5.00-5.99,tier_1,1,6.0,5.00
TE,tier_1,TDsPer1000DownsPlayed,3.00-4.99,tier_2,-1,5.0,3.00
TE,tier_1,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-2,3.0,2.50
TE,tier_1,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-4,2.5000000000000004,1.50
TE,tier_1,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-6,1.5,0.00
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,900-2500,tier_0,4,2501,900
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,700-899,tier_1,1,900,700
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-2,700,550
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-4,550,400
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-6,400,300
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-8,300,0
TE,tier_2,TDsPer1000DownsPlayed,6.00-50.00,tier_0,4,50.01,6.00
TE,tier_2,TDsPer1000DownsPlayed,5.00-5.99,tier_1,2,6.0,5.00
TE,tier_2,TDsPer1000DownsPlayed,3.00-4.99,tier_2,0,5.0,3.00
TE,tier_2,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_2,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-3,2.5000000000000004,1.50
TE,tier_2,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-5,1.5,0.00
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,900-2500,tier_0,5,2501,900
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,700-899,tier_1,2,900,700
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,-1,700,550
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-3,550,400
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-5,400,300
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-7,300,0
TE,tier_3,TDsPer1000DownsPlayed,6.00-50.00,tier_0,5,50.01,6.00
TE,tier_3,TDsPer1000DownsPlayed,5.00-5.99,tier_1,2,6.0,5.00
TE,tier_3,TDsPer1000DownsPlayed,3.00-4.99,tier_2,0,5.0,3.00
TE,tier_3,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_3,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-2,2.5000000000000004,1.50
TE,tier_3,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-4,1.5,0.00
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,900-2500,tier_0,7,2501,900
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,700-899,tier_1,3,900,700
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,550-699,tier_2,0,700,550
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,400-549,tier_3,-2,550,400
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-4,400,300
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-6,300,0
TE,tier_4,TDsPer1000DownsPlayed,6.00-50.00,tier_0,6,50.01,6.00
TE,tier_4,TDsPer1000DownsPlayed,5.00-5.99,tier_1,3,6.0,5.00
TE,tier_4,TDsPer1000DownsPlayed,3.00-4.99,tier_2,1,5.0,3.00
TE,tier_4,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_4,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-2,2.5000000000000004,1.50
TE,tier_4,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-3,1.5,0.00
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,900-2500,tier_0,8,2501,900
