FullName,Position,TeamName,SkillPointDef
Denzel Burke,CB,DET,0
Denzel Ward,CB,NE,5
Deone Walker,DT,WAS,3
Derek Stingley Jr,CB,HOU,2
Derek Williams Jr,SS,TB,-4
Derion Kendrick,CB,TB,3
Deron Johnson,LE,MIN,-5
Derrick Moore,LE,ATL,5
Devan Houstan,DT,KC,-4
Devin Lloyd,LOLB,IND,-2
Devin Sanchez,CB,MIA,-5
Devin Williams,CB,BAL,3
Devon Witherspoon,CB,SEA,-1
Dexter Lawrence II,DT,HOU,-1
Dezjhon Malone,CB,IND,2
Dezz Ricks,CB,CIN,3
Dezz Ricks,CB,PHI,-3
Dishawn Misa,MLB,DET,1
Domani Jackson,CB,WAS,-2
Dominick McKinley,DT,CLE,4
Dominique Jackson,CB,MIA,2
Dontae Whittington,CB,NYJ,-4
Drayk Bowen,ROLB,KC,-2
Drew Sanders,ROLB,BAL,5
Dwight Bootle II,CB,LV,-3
Dylan Spencer,LE,IND,0
Dylan Stewart,RE,NYG,2
Earl Miller Jr,DT,DAL,-1
Ed Oliver,DT,NYJ,-1
Eddie Tuerk,LE,WAS,7
Eddrick Houston,LE,GB,-2
Elbert Hill,CB,GB,-1
Elijah Griffin,DT,WAS,1
Elijah Jackson,CB,NYJ,0
Ellis Robinson IV,CB,CLE,-5
Emmanuel Sherman,ROLB,CAR,-4
Enai White,RE,CLE,-1
Ephesians Prysock,CB,TB,-2
Eric Boston,FS,ATL,-3
Ernest Jones,MLB,CAR,-1
Faheem Delane,FS,DAL,-4
Faletau Satuala,ROLB,MIN,-4
Fentrell Cypress II,CB,DAL,5
Frankie Luvu,LOLB,DEN,-1
Fred Gaskin III,SS,LV,3
Geno Stone,FS,DAL,3
George Samuels,LOLB,ATL,8
Gervon Dexter,DT,SEA,1
Gilbert Carney Jr,CB,MIN,3
Grant Gatewood,RE,IND,3
Grayson Howard,MLB,SF,1
Greg Byars,LOLB,NO,-1
Greg Rousseau,LE,MIA,-2
Harold Perkins,LE,TB,-4
Harrison Taggart,LOLB,JAX,-5
Hezekiah Harris,LE,MIN,0
Hudson Clark,FS,PHI,-1
Hunter Washington,FS,HOU,-2
Ichmael Joseph,FS,NYJ,-5
Ify Obidegwu,CB,SF,3
Iose Epenesa,RE,CLE,1
Isaac Smith,SS,BUF,7
Isaia Faga,DT,DAL,7
Isaiah Bryson Sr,RE,LAC,0
Isaiah Dunson,CB,MIA,-5
Isaiah Gibson,LE,NYJ,-3
Isaiah Shirley,LE,BUF,1
J'Vari Flowers,CB,NYG,5
JK Johnson,CB,LAR,-1
Ja'Keem Jackson,CB,IND,-10
Jack Campbell,MLB,DAL,9
Jacobe Johnson,CB,PHI,3
Jacoby Mathews,SS,ARI,-1
Jaden Hicks,SS,MIA,2
Jaelen Waters,CB,TB,-5
Jah Booker,FS,PHI,-1
Jaheim Singletary,CB,LV,3
Jahkeem Stewart,DT,LV,7
Jahlil Florence,CB,NYG,-1
Jahlil Hurley,CB,CIN,-3
Jahmari DeLoatch,CB,LAR,1
Jaire Alexander,CB,CLE,0
Jakaleb Faulk,RE,BUF,-1
Jalen Pitre,FS,DEN,7
Jalen Wiggins,LE,CLE,1
Jalen Woods,ROLB,DEN,2
Jalil Martin,CB,IND,-2
Jalon Kilgore,SS,DET,1
Jalon Walker,MLB,LV,0
Jamal Anderson,ROLB,NE,-6
Jamarie Wiggins,FS,ARI,5
Jameian Buxton,DT,DET,3
James Carrington,DT,ARI,9
James Castillo,LE,KC,0
James Pearce Jr.,RE,CAR,-5
James Pettis,DT,SEA,3
James Williams,SS,LV,-3
Jamon Foote,CB,KC,0
Jared Smith,LE,BAL,-2
Jarvis Brownlee Jr.,CB,MIN,-3
Javeon Campbell,LE,CIN,-5
Javien Toviano,CB,DAL,5
Javion Butts,SS,LAR,-6
Javion Hilson,RE,BAL,-3
Javon Bullard,FS,TB,-4
Jaxon Hammond,ROLB,JAX,0
Jaycee Horn,CB,CAR,3
Jayden Montgomery,MLB,NYG,2
Jayden Rowe,SS,ATL,-2
Jaylan Ford,MLB,CLE,0
Jaylen Sneed,LOLB,SEA,8
Jaylen Williams,RE,KC,-1
Jaylin Davies,CB,NE,-2
Jaylin Simpson,FS,NO,-4
Jaylon Guilbeau,CB,ATL,-4
Jaylon Johnson,CB,LAC,-1
Jayshawn Ross,RE,MIN,3
Jayvon Thomas,CB,TEN,-2
Jeffrey Bassa,MLB,CHI,-1
Jeffrey M'ba,DT,MIN,-4
Jelani Zuniga,LOLB,TB,0
Jer'Vohn St. Clair,FS,LAC,11
Jer'Zhan Newton,DT,NYG,-3
Jeremiah Cooper,FS,ARI,-1
Jeremiah Jones,SS,DAL,-3
Jeremiah Moses,CB,ATL,2
Jeremiah Owusu-Koramoah,LOLB,BAL,10
Jeremiah Trotter Jr.,LOLB,NE,-2
Jett White,CB,NYG,0
Jevon Holland,FS,TEN,-4
Jihaad Campbell,LOLB,CLE,1
Jo'Ziah Edmond,CB,GB,-1
Joe Hall III,SS,DAL,4
Joe Tryon-Shoyinka,RE,BAL,9
Joenel Aguero,SS,ATL,0
Joey Porter Jr,CB,BUF,0
John Walker,DT,LAR,4
Johnny Alford,RE,TEN,-3
Jonah Lewis Jr,CB,NYJ,-3
Jonathan Allen,DT,CHI,-2
Jordan Bertagnole,DT,LAR,1
Jordan Campbell,MLB,LAR,-5
Jordan Carter,LE,CIN,5
Jordan Lovett,FS,MIN,9
Jordan Phillips,DT,CIN,-6
Josh Allen,LE,PIT,-2
Josh Nestor,SS,IND,6
Josh Newton,CB,NO,-1
Josh Sherman,DT,HOU,-2
Julius Taylor Jr,MLB,SF,-5
Junior Carroll,LE,SEA,-4
Junior Colson,MLB,PIT,10
Junior Tafuna,DT,GB,-5
Justin Hill,LE,LAC,1
Justin Madubuike,DT,SF,8
Justin Scott,DT,DEN,-3
Justin Williams,ROLB,NYJ,1
Justus Terry,DT,PHI,2
KB Webber,LE,GB,-3
KJ Bolden,FS,CAR,-1
Kainoa Winston,FS,PIT,12
Kaleb Beasley,CB,CHI,-2
Kaleb Elarms-Orr,ROLB,NO,5
Kalen King,CB,DEN,-2
Kam Robinson,ROLB,DET,-3
Kamari Burns,RE,CHI,-3
Kamari Lassiter,CB,BUF,-1
Kamarion Franklin,DT,CIN,6
Kamauryn Morgan,RE,DEN,-3
Kamren Curl,SS,DEN,0
Karene Reid,ROLB,HOU,1
Kaveion Keys,LOLB,LAR,5
Kayden McDonald,DT,NYG,-3
Kayin Lee,CB,PIT,0
Kayvon Thibodeaux,RE,DEN,7
Keelan Atkinson,DT,CIN,-1
Keionte Scott,CB,CIN,1
Keith Brown,LOLB,GB,5
Keith Randolph Jr.,DT,ATL,0
Kelvion Riggins,ROLB,NYJ,-6
Kemani Priester,SS,KC,-5
Ken Moore Jr,CB,DEN,0
Kendarius Reddick,FS,MIN,1
Kendy Charles,DT,DAL,-4
Kennedy McDowell,ROLB,LAC,5
Kenyatta Watson II,CB,NO,5
Keon Keeley,RE,DAL,-3
Keon Sabb,SS,MIN,-2
Keon Young,SS,CHI,2
Keona Woodyard,DT,NO,-3
Kerby Joseph,SS,NYG,1
Kevin Oatis,DT,ARI,-4
Kevin Wynn,DT,TEN,-2
Keylan Moses,MLB,CIN,0
Khalil Barnes,SS,MIA,8
Khamauri Rogers,CB,NYG,1
Khyree Jackson,CB,KC,0
Ko'o Kia,ROLB,TEN,-2
Kobe Black,CB,BAL,4
Kodi DeCambra,FS,JAX,-5
Kohner Cullimore,MLB,JAX,5
Koi Perich,SS,LAC,1
Kool-Aid McKinstry,CB,TEN,-1
Krys Barnes,ROLB,ATL,-1
Kyle Hamilton,SS,PHI,-6
Kyren Condoll,CB,JAX,-1
LT Overton,LE,JAX,5
LaMarion Pierce,CB,DAL,-1
Lagonza Hayward,SS,PIT,1
Laiatu Latu,RE,CHI,4
Lance Jackson,RE,LV,-4
Lander Barton,MLB,TEN,-3
Landon Dean,RE,ATL,-3
Larry Turner-Gooden,FS,NYG,-2
LeBron McKee,DT,PIT,-4
LeVar Thornton Jr,CB,DEN,0
Leon Griffin III,SS,HOU,5
Leonard Taylor III,DT,MIA,-4
Lloyd Neal,DT,DET,-2
Logan Studt,MLB,ARI,-5
Logan Wilson,ROLB,LAR,11
Lonnie McAllister,CB,GB,0
Lukas Van Ness,LE,PHI,5
M'lyke McCree,RE,GB,-7
Ma'khi Jones,FS,BUF,-1
Maason Smith,DT,TB,-2
Mac Uihlein,LOLB,ATL,-3
Maclin Newman,ROLB,SEA,3
Madison Martin,ROLB,GB,-3
Malachi Hood,ROLB,WAS,-3
Malachi Moore,FS,SEA,-3
Malaki Starks,FS,WAS,1
Malik Autry,DT,BUF,1
Malik Hartford,FS,BUF,4
Mantrez Walker,ROLB,WAS,5
Marcus Allen,CB,CHI,1
Marcus Gresham,CB,NYJ,-1
Marcus James,LOLB,PHI,6
Marcus Jones,CB,SF,0
Marcus Upton,SS,JAX,1
Marcus Washington,CB,CAR,-4
Marcus Williams,FS,GB,3
Mark Perry,SS,NYJ,-2
Mark Zackery IV,CB,PHI,-2
Marquise Bennett,FS,CLE,-4
Marquise Lightfoot,LE,JAX,0
Martel Hight,CB,HOU,0
Martin Emerson Jr,CB,LAC,0
Mason Graham,DT,SF,-5
Matayo Uiagalelei,LE,BAL,0
Matt Callaway,LE,CAR,-3
Matt Cowan,RE,ARI,-1
Matt Gentry,RE,TEN,-3
Matt Pittman,CB,WAS,2
Matthew Adkins,DT,CLE,-2
Max Melton,CB,BAL,0
Maxx Crosby,LE,MIA,-2
Micah Parsons,RE,TEN,2
Mickey Vaccarello,MLB,DET,5
Mike Hall,DT,ARI,0
Montez Sweat,LE,DAL,0
Moses Walker,MLB,NO,2
Mykel Williams,LE,NYG,1
Myles Garrett,RE,TB,4
Myles Murphy,LE,CIN,0
Myron Charles,DT,LV,-2
Na'eem Offord,CB,PHI,-1
Nasir Johnson,DT,KC,-4
Nate Wiggins,CB,DET,-2
Nathaniel Marshall,RE,DET,7
Nazair Drummond,CB,PIT,2
Nazir Stackhouse,DT,JAX,1
Neeo Avery,RE,MIA,-8
Nick Bolton,MLB,KC,3
Nick Bosa,RE,BUF,-2
Nick Cross,SS,NYG,3
Nick Emmanwori,SS,NO,1
Nick Henrich,LOLB,NO,-1
Nik Bonitto,RE,SF,4
Nikai Martinez,FS,NYG,5
Nolan Ziegler,MLB,TEN,1
Olubunmi Maikori,FS,CIN,4
Omari Abor,LE,TEN,5
Ondre Evans,CB,SF,6
Owen Wafle,DT,BUF,1
Patrick Payton,LE,NO,0
Patrick Surtain II,CB,SF,-4
Peter Woods,DT,LV,-1
Peyton Waters,SS,BUF,-5
Peyton Woodyard,SS,GB,1
Quency Wiggins,RE,NYJ,2
Quincy Thurman,LOLB,NE,-3
Quinnen Williams,DT,CHI,8
Quintavion Norman,ROLB,ARI,4
Quinyon Mitchell,CB,TB,3
Rashad Jones,LE,ATL,-1
Rashan Gary,LE,PIT,-2
Rashawn Shepherd,CB,CHI,2
Rasheem Jones,ROLB,NO,-2
Reggie Hall,SS,CIN,1
Reid Kitchens,RE,PHI,1
Rickey Gibson III,CB,SF,3
Riley Van Poppel,DT,IND,-4
Robert Woodyard Jr,MLB,BAL,-3
Rodney Dunham,LE,ARI,5
Rueben Bain Jr,LE,NE,1
Ryan Neal,SS,SF,0
Ryan Yaites,FS,JAX,-3
S'qon Polk,CB,CLE,2
Saboor Karriem,FS,DET,-6
Sam Mattingly,ROLB,MIA,-6
Sam Ross,ROLB,DAL,5
Sam Siafa,DT,ARI,-2
Sammy Brown,ROLB,CHI,-4
Samuel M'Pemba,MLB,GB,-5
Samuel Omosigho,LOLB,TEN,1
Sauce Gardner,CB,PIT,7
Scooby Williams,MLB,MIA,-5
Scotty Edwards,SS,HOU,-4
Selman Bridges,CB,DET,-6
Semaj Bridgeman,LE,WAS,9
Shamari Earls,CB,CLE,1
Shane Lee,MLB,DEN,5
Sharif Denson,CB,BUF,4
Shemar Turner,DT,LAC,-3
Sheridan Lewis,CB,MIN,-1
Simeon Barrow Jr.,DT,BAL,-3
Simote Pepa,DT,LAC,1
SirVocea Dennis,LOLB,LV,11
Smael Mondon,LOLB,LAC,1
Stanquan Clark,MLB,IND,0
Steele Chambers,ROLB,CIN,5
Stone Blanton,ROLB,TB,-1
Suntarine Perkins,LE,PIT,-2
Sydir Mitchell,DT,NYJ,-2
T.J. Parker,LE,NYG,1
T.J. Searcy,RE,MIN,-4
TJ Crandall,CB,NE,2
Taariq Al-Uqdah,ROLB,SF,6
Tackett Curtis,MLB,BUF,-2
Tahveon Nicholson,CB,NYJ,-1
Talanoa Hufanga,SS,TEN,2
Talanoa Ili,MLB,JAX,3
Tarrion Grant,CB,NO,-1
Tarvos Alford,MLB,HOU,-3
Tashaun Fulcher,FS,TB,-6
Tavares Reynolds,CB,LAC,-2
Tavion Gadson,LE,HOU,4
Terrance Gordon-Lawry,ROLB,ATL,-4
Terrel Bernard,MLB,GB,-1
Terrion Arnold,CB,MIA,1
Tevarua Tafiti,LOLB,WAS,0
Tevin Cooper,ROLB,PIT,2
Titan Davis,LE,LV,-3
Tomiwa Durojaiye,LE,TB,-2
Tony Cumberland,DT,NYJ,0
Torren Wright,LOLB,SF,-5
Travaris Banks,FS,MIA,0
Travis Hunter,CB,TEN,-2
Tre Freeman,MLB,CIN,0
Tre'Quon Fegans,FS,ATL,-5
Tre'jon Lewis,RE,IND,4
Trent McDuffie,CB,KC,-7
Trent Wilson,DT,GB,-2
Trevell Mullen,CB,WAS,-4
Trevin Wallace,ROLB,MIA,4
Trevon McAlpine,DT,ATL,3
Trey McNutt,SS,BAL,-1
Troy Andersen,ROLB,TEN,3
Troy Bowles,MLB,TB,1
Tuli Tuipulotu,LE,LAR,-4
Ty Jackson,LOLB,HOU,-5
Ty Rutherford,CB,JAX,-3
TyRon Hopper,ROLB,ARI,1
Tygee Hill,DT,TEN,0
Tyler Atkinson,MLB,BAL,4
Tyler Coleman,CB,DAL,3
Tyron Singlton,LOLB,LV,-2
Walter Collins,LE,DEN,-4
Walter Nolen,DT,CAR,-3
Weston Polk,LOLB,TEN,-1
Weston Port,LOLB,WAS,-3
Whit Weeks,LOLB,BAL,-2
Will Johnson,CB,ARI,0
William Echoles,DT,DEN,1
Xavian Sorey Jr,LOLB,DAL,-8
Xavier Griffin,MLB,NYJ,-5
Zabien Brown,CB,MIN,-4
Zachary Tobe,FS,DEN,-3
Zachry Harden,FS,PHI,4
Zakari Tillman,MLB,LAR,-1
Zaquan Patterson,FS,BAL,6
Zaven Collins,LOLB,CAR,6
Zavier Mincey,CB,CAR,4
Zay Borden,RE,LV,2
Zay Gentry,CB,GB,-2
Zayden Walker,MLB,NYJ,4
Zekai Saunders,MLB,CLE,-2
Zelus Hicks,SS,NE,-4
Zina Umeozulu,RE,CAR,6
Zion Grady,RE,LAC,-4
