FullName,Position,TeamName,SkillPointDef
Jaquan Brisker,SS,CHI,-3
Jaquelin Roy,DT,NO,4
Jarran Reed,RE,SEA,1
Jason Pinnock,SS,NYJ,-1
Jason Verrett,CB,SF,4
Javon Hargrave,DT,PHI,0
Javon Kinlaw,DT,SF,6
Jaycee Horn,CB,CAR,-1
Jaylinn Hawkins,SS,ATL,1
Jayln Armour-Davis,CB,BAL,1
Jaylon Johnson,CB,CHI,0
Jayon Brown,MLB,LV,4
Jayron Kearse,SS,DAL,-1
Jeff Gladney,CB,ARI,0
Jeff Okudah,CB,DET,0
Jeremiah Gemmel,ROLB,SF,-2
Jeremiah Owusu-Koramoah,ROLB,CLE,-3
Jeremy Chinn,SS,CAR,3
Jermaine Johnson II,LE,NYJ,-4
Jerome Baker,MLB,MIA,1
Jerry Hughes Jr,LE,HOU,-2
Jessie Bates III,FS,PHI,1
Jestin Jacobs,MLB,SF,-7
Jevon Holland,FS,MIA,1
Jimmie Ward,FS,SF,-1
Joe Schobert,MLB,DET,-2
Joe Tryon-Shoyinka,ROLB,TB,2
Joey Bosa,LOLB,LAC,0
Joey Porter Jr.,CB,MIN,-3
John Franklin-Myers,LE,NYJ,-1
John Johnson III,FS,CLE,3
Johnathan Abram,SS,JAX,1
Jonathan Allen,DT,WAS,2
Jonathan Garvin,ROLB,GB,0
Jonathan Greenard,RE,HOU,-4
Jonathan Jones,CB,NE,2
Jordan Battle,SS,PHI,1
Jordan Burch,LE,TB,7
Jordan Davis,DT,PHI,-2
Jordan Fuller,SS,LAR,5
Jordan Morant,SS,SEA,-3
Jordan Poyer,SS,BUF,-2
Jordan Whitehead,SS,NYJ,2
Jordyn Brooks,LOLB,SEA,2
Josey Jewell,MLB,DEN,3
Josh Allen,ROLB,JAX,-6
Josh Sweat,LE,PHI,4
Josh Uche,LOLB,NE,-5
Joshua Paschal,LE,DET,-3
Joshua Williams,CB,KC,3
Jourdan Lewis,CB,DAL,-2
Juan Thornhill,FS,KC,-1
Julian Blackmon,FS,IND,-2
Justin Flowe,ROLB,IND,2
Justin Hollins,RE,CHI,2
Justin Madubuike,LE,BAL,-2
Justin Reid,SS,KC,-5
Justin Simmons,FS,DEN,2
K'Lavon Chaisson,ROLB,JAX,-4
K'Waun Williams,CB,DEN,0
Kaiir Elam,CB,BUF,-3
Kamren Curl,SS,WAS,1
Kamu Grugier-Hill,ROLB,HOU,1
Kareem Jackson,SS,DEN,4
Kayvon Thibodeaux,LOLB,NYG,3
Keion Crossen,CB,MIA,0
Kelee Ringo,CB,DET,4
Kelvin Joseph,CB,DAL,2
Kendall Fuller,CB,WAS,4
Kenny Clark,DT,GB,2
Kenny Logan Jr,SS,CAR,-5
Kenny Moore II,CB,IND,5
Kenny Willekes,ROLB,WAS,-3
Kerby Joseph,FS,DET,0
Kevin Byard,FS,TEN,-1
Khalil Mack,ROLB,LAC,0
Khari Coleman,LOLB,LV,2
Khari Willis,SS,IND,2
Khris Bogle,LOLB,WAS,3
Kingsley Enagbare,LOLB,GB,-1
Kingsley Keke,RE,ARI,7
Kolby Harvell-Peel,FS,HOU,-3
Kristian Fulton,CB,TEN,7
Kristian Welch,MLB,BAL,2
Krys Barnes,MLB,GB,2
Kwity Paye,LE,IND,4
Kwon Alexander,ROLB,CHI,-1
Kyle Dugger,SS,NE,0
Kyle Fuller,CB,BAL,2
Kyle Hamilton,SS,BAL,4
Kyler Gordon,CB,CHI,-4
Kyu Blu Kelly,CB,LV,-2
Kyzir White,ROLB,PHI,5
L'Jarius Sneed,CB,KC,5
Leighton Vander Esch,MLB,NE,-3
Leki Fotu,DT,ARI,3
Leo Chenal,LOLB,KC,0
Leonard Floyd,LOLB,LAR,1
Leonard Williams,RE,NYG,-3
Levi Onwuzurike,DT,DET,0
Levi Wallace,CB,PIT,-3
Lewis Cine,FS,MIN,4
Logan Hall,RE,TB,4
Logan Ryan,SS,TB,-5
Logan Wilson,ROLB,CIN,4
Lorenzo Carter,ROLB,DET,-2
Luq Barcoo,CB,KC,3
Mack Wilson Sr,ROLB,NE,-6
Malachi Moore,FS,LAC,4
Malcolm Butler,CB,NE,-3
Malcolm Rodriguez,LOLB,DET,2
Maliek Collins,DT,HOU,0
Malik Harrison,MLB,BAL,0
Malik Hooker,FS,DAL,3
Marco Wilson,CB,ARI,0
Marcus Davenport,RE,DEN,3
Marcus Jones,CB,NE,-4
Marcus Maye,FS,NO,-3
Marcus Peters,CB,DEN,1
Marcus Williams,FS,BAL,-2
Markus Bailey,MLB,CIN,0
Markus Golden,LOLB,ARI,2
Marlon Davidson,DT,ATL,6
Marquel Lee,LOLB,BUF,-7
Marquise Blair,FS,SEA,-4
Marshon Lattimore,CB,NO,-4
Martin Emerson,CB,CLE,0
Mase Funa,LOLB,BUF,-2
Matt Milano,ROLB,BUF,-5
Matthew Butler,LE,LV,4
Matthew Judon,LOLB,NE,2
Maurice Hurst,DT,NYJ,-1
Maxx Crosby,LOLB,LV,-5
Mekhi Garner,CB,HOU,7
Melvin Ingram,ROLB,MIA,0
Micah Hyde,FS,BUF,-3
Micah Parsons,LOLB,DAL,1
Michael Carter II,CB,NYJ,-1
Michael Ojemudia,CB,DEN,-3
Michael Pierce,DT,BAL,-1
Mike Edwards,FS,ATL,1
Mike Hilton,CB,CIN,1
Mike Hughes,CB,IND,0
Mike Jones Jr.,ROLB,PHI,-1
Mike Rose,LOLB,KC,-2
Minkah Fitzpatrick,FS,PIT,-4
Montez Sweat,RE,WAS,2
Morgan Fox,RE,NE,-4
Myjai Sanders,ROLB,ARI,-1
Mykal Walker,MLB,TB,6
Myles Heard,FS,SF,-4
Myles Jack,MLB,PIT,1
Myles Murphy,LE,PIT,0
Nakobe Dean,MLB,PHI,1
Nasir Adderley,FS,LAR,-3
Nate Hobbs,CB,LV,-2
Ndamukong Suh,DT,NO,1
Nephi Sewell,MLB,NO,-5
Neville Gallimore,DT,DAL,-3
Nicholas Morrow,ROLB,IND,5
Nick Bolton,MLB,KC,-2
Nick Bosa,RE,SF,0
Nick Cross,SS,IND,-5
Nick Niemann,MLB,LAC,-1
Nik Needham,CB,CLE,1
Noah Igbinoghene,CB,MIA,1
Noah Sewell,MLB,MIA,-5
Nolan Smith,LOLB,TB,-2
Osa Odighizuwa,DT,DAL,3
Owen Pappoe,ROLB,CIN,-2
Patrick Peterson,CB,LAR,3
Patrick Queen,MLB,BAL,-4
Paulson Adebo,CB,NO,3
Payton Turner,RE,NO,-4
Payton Wilgar,ROLB,TB,1
Payton Wilson,LOLB,ATL,0
Percy Butler,FS,WAS,6
Perrion Winfrey,DT,CLE,1
Pete Werner,ROLB,NO,2
Phidarian Mathis,DT,WAS,-1
Poona Ford,DT,SEA,-2
Praise Amaewhule,ROLB,BAL,3
Preston Smith,ROLB,GB,4
Quandre Diggs,FS,SEA,12
Quay Walker,MLB,GB,-1
Quincy Roche,ROLB,NYG,-2
Quincy Williams,ROLB,NYJ,3
Quinnen Williams,DT,NYJ,-6
Qwynnterrio Cole,SS,LV,-5
Raekwon Davis,DT,MIA,4
Randy Gregory,LOLB,DEN,10
Rashaan Evans,MLB,DEN,0
Rashad Torrence II,FS,JAX,-5
Rashad Wisdom,SS,DEN,5
Rashan Gary,LOLB,GB,-1
Rasheem Green,RE,HOU,-2
Rasul Douglas,CB,GB,0
Rejzohn Wright,CB,LAC,-1
Richard Jibunor,ROLB,HOU,-4
Richie Grant,FS,ATL,0
Robert Quinn,ROLB,LAR,3
Rock Ya-Sin,CB,LV,-2
Ronnie Harrison Jr,SS,SF,2
Roquan Smith,MLB,CHI,1
Salim Turner-Muhammad,CB,CAR,-1
Samson Ebukam,LE,SF,1
Sav'ell Smalls,LOLB,DEN,-4
Sean Murphy-Bunting,CB,PHI,2
Sebastian Joseph-Day,DT,LAC,0
Shaka Heyward,MLB,LAC,4
Shaq Thompson,ROLB,CAR,1
Shaquil Barrett,LOLB,TB,6
Shaquill Griffin,CB,JAX,-1
Shaun Bradley,MLB,PHI,3
Shaun Dion Hamilton,ROLB,DET,1
Sidney Jones IV,CB,SEA,-6
Sione Takitaki,LOLB,ATL,5
Sirvocea Dennis,MLB,ARI,2
Smoke Monday,FS,NO,2
Solomon Byrd,ROLB,NYG,-4
Stefon Thompson,ROLB,ATL,1
Stephen Weatherly,ROLB,WAS,5
Stephon Gilmore,CB,IND,-2
Steven Nelson,CB,HOU,2
T.J. Edwards,MLB,CAR,0
T.J. Watt,LOLB,PIT,1
Tae Crowder,MLB,NYG,2
Tanner Ingle,FS,KC,-3
Tariq Carpenter,SS,GB,7
Tariq Woolen,CB,SEA,0
Taron Johnson,CB,BUF,1
Taron Vincent,DT,CHI,-4
Taven Bryan,DT,NYG,-4
Tavon Young,CB,CHI,-3
Terrel Bernard,MLB,BUF,0
Terrell Burgess,SS,LAR,-4
Terrell Edmunds,SS,PIT,2
Terrell Lewis,ROLB,LAR,-1
Thomas Graham Jr,CB,CHI,3
Tim Settle,DT,BUF,-1
Tommy Togiai,DT,CLE,6
Tony Fields II,LOLB,CLE,-4
Tony Grimes,CB,BAL,0
Tracy Walker III,FS,DET,2
Travin Howard,MLB,HOU,1
Travon Walker,LOLB,JAX,0
Trayvon Mullen Jr,CB,LV,0
Tre'Davious White,CB,BUF,-3
Tre'Vius Tomlinson-Hodge,CB,JAX,1
Tremaine Edmunds,MLB,LV,0
Trenton Simpson,ROLB,KC,4
Trevis Gipson,LE,CHI,0
Trevon Diggs,CB,DAL,-9
Trevon Moehrig,FS,LV,3
Trey Dean III,FS,DAL,-1
Troy Andersen,MLB,ATL,-5
Troy Brown,ROLB,DEN,-1
Troy Pride Jr,CB,CIN,3
Trysten Hill,DT,DAL,4
Tycen Anderson,SS,CIN,9
Tyler Grubbs,MLB,DAL,0
Tyquan Lewis,LE,ARI,-2
Tyrann Mathieu,SS,NO,1
Tyree Johnson,ROLB,PIT,-4
Tyreke Smith,ROLB,SEA,-4
Tyrique Stevenson,CB,NYG,-2
Tyson Campbell,CB,JAX,-2
Tyus Bowser,ROLB,BAL,-1
Uchenna Nwosu,ROLB,SEA,2
Ventrell Miller,MLB,NYJ,-5
Verone McKinley III,FS,MIA,-5
Vita Vea,DT,TB,-9
Von Miller,RE,BUF,9
Vonn Bell,SS,DET,-2
Will Anderson Jr.,LE,CAR,2
William Jackson III,CB,WAS,-2
Willie Gay,ROLB,KC,-3
Woodi Washington,FS,TEN,4
Xavien Howard,CB,MIA,-6
Xavier McKinney,FS,NYG,0
Xavier Woods,FS,CAR,0
Yannick Ngakoue,RE,KC,-3
Yasir Abdullah,ROLB,LV,7
Yetur Gross-Matos,RE,CAR,-4
Za'Darius Smith,LOLB,MIN,-2
Zach Harrison,LE,LV,1
Zack Baun,LOLB,NO,7
Zaven Collins,MLB,ARI,1
Zion Tupuola-Fetui,LOLB,CIN,-1
Zyon McCollum,CB,TB,3
