FullName,Position,TeamName,SkillPointDef
Jonathan Sutton,CB,PIT,-2
Jonathan Wilburn,CB,BAL,-2
Josh Broyles,CB,NYG,-3
Josh Carruthers,SS,IND,-2
Josh Harding,DT,CLE,-2
Josh Montgomery,MLB,BAL,-1
Joshua Edwards,ROLB,SF,-3
Julian Colston,MLB,TEN,1
Julian Wallace,ROLB,IND,-1
Julius McCauley,MLB,NYJ,2
Justin Greene,LE,LV,2
Justin Matlock,FS,LAR,2
Justin McDougald,LOLB,BAL,0
Justin Whitmore,MLB,DET,-7
K.J. Abraham,ROLB,DAL,-1
Kadeem Mann,LE,NYJ,1
Kai Medlin,RE,ARI,-3
Kai-Naia Ionakana,RE,IND,0
Kameron Durant,MLB,JAX,-2
Kardell Cohen,SS,SF,-6
Karl Edison,FS,PIT,-2
Kayin Lee,CB,LAR,3
Kedeem Harris,LE,MIN,0
Keelyan Macklin,CB,PIT,2
Keenan Hawkins,MLB,BUF,2
Keenan Nelson Jr.,FS,WAS,-3
Keilan Hodges,CB,MIA,0
Kelee Ringo,CB,SEA,-3
Kendall Bulluck,CB,DAL,0
Kendrick Conway,MLB,BUF,-5
Kendrick McFadden,SS,DET,-2
Kendrick Sharper,CB,NYG,1
Kendrick Wiggins,LOLB,NE,0
Kenny Hall,FS,ATL,-4
Kenton Belser,LOLB,JAX,4
Keshaun Bullard,RE,CIN,-9
Kevin Barnes,DT,MIN,1
Kevin Gregory,SS,JAX,7
Khari McGhee,LE,PIT,-4
Kion McElroy,LE,HOU,-4
Klay Miller,CB,LV,5
Koren Lewis,FS,NE,0
Korey Foreman,LE,NE,-4
Kris Baugher,SS,KC,12
Kristian Thomas,DT,WAS,-4
Kurtis Cummings,RE,LAR,13
Kurtis Young,CB,GB,2
Kyle Hamilton,SS,PHI,4
Kyngstonn Viliamu-Asa,LOLB,DET,5
Kyrie Woodard,ROLB,NYG,4
LaBryan Booth,LE,ATL,-2
LaMarcus Peppers,FS,TB,-3
LaRon Robinson,LOLB,PHI,1
LaShawn Mitchell,CB,JAX,3
Lajar Colbert,RE,CLE,-1
Laken Powell,MLB,PIT,1
Lakista Sutton,SS,CIN,-4
Lamar Cumberland,LOLB,WAS,-1
Lamar Moore,SS,NO,5
Lamarcus Carter Jr,ROLB,MIN,5
Landry Pounder,DT,TB,-3
Lannden Blake,MLB,NO,-3
Larry Cone,RE,MIA,-3
Larry Spearman,CB,NYG,-5
Lawrence Taggart,LE,MIA,2
Leon Samuels,LE,NO,0
Leonard Taylor,DT,BUF,-1
Leondre Drummond,MLB,LAC,4
Levi Charles,DT,KC,13
Lloyd Carson,RE,BAL,-4
Logan Dillinger,DT,CHI,-3
Lorenzo Portis,RE,NYJ,-5
Luke Barton,LOLB,MIN,3
Luke Joseph,LOLB,CAR,-4
Mack Chatman,SS,JAX,4
Makai Lemon,CB,NE,4
Manny Menocal,LE,ARI,5
Marco Samuel,LOLB,IND,0
Marcus Abraham,MLB,IND,-3
Marcus Dunn,MLB,NE,5
Marcus Ferrell,DT,PHI,-4
Marcus Guyton,MLB,LAR,-2
Marcus Rogers,SS,DAL,0
Marcus Tatum,ROLB,DEN,-4
Marcus Washington,CB,LAR,0
Marcus Woodbury,CB,JAX,0
Marques McFarland,SS,NYJ,-5
Marques Turner,ROLB,CIN,-2
Marquise Barclay,SS,SF,2
Marquise Hayes,LOLB,MIA,2
Marquise Lane,RE,PIT,-2
Marshawn Holloway,DT,HOU,-2
Matt Flowers,FS,BAL,-2
Matt McCollum,MLB,NYJ,-3
Matt Palmer,SS,SEA,8
Matt Stuckey,LE,JAX,-1
Matthew Priester,DT,CIN,2
Matthew Roberson,FS,PIT,4
Matthew Stovall,CB,DET,-3
Matthias Patrick,DT,DAL,-3
Matthias Reece,CB,KC,-1
Maurice Tatum,FS,TEN,-4
Maurice Williams,SS,HOU,1
Max Elling,DT,TEN,-3
Max Ewing,MLB,SF,-2
Max Kemp,CB,NYJ,4
Michael Lawry,MLB,DEN,0
Michael Newhouse,CB,TEN,5
Michael Staley,ROLB,SF,-1
Montrell Stewart,RE,SEA,4
Monty Mills,MLB,TEN,-1
Mykel Williams,RE,JAX,-4
Nasir McGhee,FS,SEA,-2
Nate Crockett,CB,IND,2
Nate Stuckey,CB,SF,5
Nathan McGarigle,LOLB,JAX,1
Nathan McNeal,DT,PIT,6
Nathan Mooney,SS,CHI,3
Netori Blackburn,RE,BAL,5
Nicholas Peters,ROLB,DAL,-2
Nick LaFell,MLB,WAS,-1
Nick Landry,MLB,PHI,13
Nick Peralta,LOLB,NYJ,4
Nolan Henley,LOLB,CIN,-4
Nyckoles Harbor,LOLB,CLE,0
Nyheim Tatum,LE,CAR,0
Orlando Spencer,CB,CIN,8
Oscar Davis,CB,KC,-2
Otis Carrington,MLB,DAL,2
Patrick Bayer,LOLB,SF,8
Paul Baker,ROLB,CLE,5
Paul Barrett,CB,ARI,3
Paul Ferguson,CB,KC,1
Paul Noel,LOLB,KC,3
Paulson Hunt,MLB,GB,-8
Percy Webber,SS,MIA,4
Perry Metcalf IV,FS,ATL,0
Peter Hardison,LE,GB,3
Peyton Bowen,SS,MIN,13
Peyton Lamb,SS,CAR,2
Phillip Pryor,SS,TB,6
Pierre Bynes,ROLB,JAX,-1
Pierre Devine,FS,DAL,-1
Quincy Jennings,LOLB,SEA,3
RJ Howell,LOLB,ATL,-1
Raekwon Smith,ROLB,ARI,-1
Raekwon Spearman,SS,TEN,-6
Raekwon Wayne,LE,TB,2
Raesjon Davis,ROLB,BAL,3
Rashad Hitchens,MLB,DEN,-1
Rashaun Edmonds,MLB,SEA,0
Rashaun Sherman,CB,NE,5
Rashawn Maynard,CB,NE,-1
Ray Thornton III,SS,LV,3
Reggie Johnson,MLB,TB,-4
Ricardo Broughton,SS,DET,-4
Richard Bryant,FS,LV,1
Richard Thompson,ROLB,CLE,4
Rickie Kelley,ROLB,SEA,4
Rishard Hilliard,LOLB,HOU,2
Roderick Hitchens,MLB,LV,-1
Ronnie Cunningham,ROLB,LV,0
Roquan Bassey,LOLB,LV,5
Roy Gilmore,CB,ARI,1
Ruben Jones,FS,CLE,-1
Ryan Heck,RE,HOU,-2
Sammy Brown,ROLB,TB,6
Saul Stokes,LOLB,BAL,-6
Scott Maddox,ROLB,CIN,-1
Sean Spillman,FS,MIA,0
Sergio Hamilton,SS,NE,-5
Sergio Middleton,SS,WAS,0
Shakim Lambert,DT,CAR,0
Shakim Newberry,CB,CIN,-1
Shaq Butler,CB,TEN,-3
Sharrif Bowie,LE,DET,5
Shaun Alexander,RE,PHI,-3
Sheldon Hall,LE,ATL,-2
Shelton Allen,CB,ARI,0
Shelton Hargrove,MLB,ARI,-5
Shemar Turner,RE,ATL,0
Shonn Killings,DT,HOU,-2
Skylar Tiller,ROLB,NYJ,-2
Stephen McKenzie,DT,GB,2
Stephen Pendleton,CB,IND,-2
Stephen Smith,CB,CHI,1
Stephon Colbert,MLB,LAC,-1
Steven Craig,CB,BUF,-5
Steven Reedy,RE,NYJ,4
T.J. Thomas,MLB,CIN,-4
TJ Capers,LOLB,TB,4
Taj Hendricks,FS,BUF,1
Taj Randall,SS,LAR,0
Tanner Traylor,LE,DAL,4
Tausili Akana,LOLB,ARI,1
Tavaris Moore,MLB,SF,3
Tavarius Reedy,CB,TB,1
Tavon Calhoun,CB,LAC,-2
Tavon McQueen,SS,BUF,1
Tavon Talib,LOLB,LV,-6
Taylor Murphy,LOLB,PHI,0
Telvin Archer,DT,NYG,6
Telvin Beasley,CB,LV,6
Terrance Bradshaw,FS,GB,7
Terrance Brooks,CB,WAS,1
Terrance Crossen,FS,CAR,-2
Terrelle Phillips,LE,BUF,-4
Terrence Lewis,MLB,HOU,-5
Terrence Thompson,CB,HOU,-2
Tevin Watson,FS,DEN,-3
Teyton Marshall,CB,WAS,0
Theo Greenfield,MLB,GB,-1
Tidell Pope,SS,GB,-2
Tim Robertson,LE,IND,2
Tiquan Goddard,CB,IND,1
Tiquan Kilgore,FS,MIN,1
Tiquan Tyson,RE,MIN,-2
Tony Mitchell,CB,SEA,-1
Tracy Smoot,CB,TEN,-2
Tracy Williams,FS,ARI,-4
Travis Okam Jr,SS,LAR,-3
Travis Peete,DT,SF,0
Travis Woods,LE,LAC,-5
Tre Brewer,CB,CAR,2
Tre Floyd,SS,PIT,1
Trejon Williams,FS,KC,-3
Tremaine Tucker,LE,KC,2
Trent Anderson,MLB,CLE,3
Trent Baldwin,SS,DEN,-1
Trent Jackson,CB,LV,0
Trevor Fitzpatrick,ROLB,MIA,1
Trey Northcutt,ROLB,CHI,2
Treylon Mincey,FS,PHI,9
Treyvon Roberson,MLB,HOU,0
Troy Benford,SS,LAC,1
Troy Davidson,CB,BAL,1
Troy McDougald,LOLB,NE,-2
Tylan Hayes,CB,NYJ,0
Tylen Singleton,SS,TB,-3
Tyler Barnett,CB,ATL,3
Tyler Mays Jr,ROLB,HOU,-3
Tyler Medley,CB,LAC,0
Tyler Whitney,SS,MIN,1
Tyrell Hairston,CB,CIN,2
Tyrell Knight,SS,ARI,0
Tyrone Gbaja-Biamila,CB,CAR,3
Tyrone Rivers,SS,CAR,4
Vernon Warner,MLB,ATL,1
Victor Delgado,RE,CAR,-2
Von Butler,LE,WAS,-2
Walt Baskerville,CB,NYJ,-1
Walt Bird,MLB,TEN,1
Walt Whitworth,CB,NYJ,1
Will Anderson,LOLB,TEN,1
Will Brown,RE,NE,-2
Will Elston,LOLB,NYJ,-1
Will Glover,ROLB,ATL,9
Will Killings,MLB,BAL,-1
Will Windham,ROLB,IND,-5
Xavian Sorey,ROLB,PHI,-2
Xavier Conley,MLB,DET,4
Zakee Wheatley,FS,TB,9
Zina Umeozulu,LOLB,DAL,-1
