Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
442,WR,Kirk,Harrison,Kirk Harrison,MIA,49,0,0,0,926,27,1021,345,True,0,20,0,0,84,0,0,20,4,0,0,0,0,0,0,8,16,16,0,11,0,Kirk,Harrison,668.0,666.0,4.0,11.0,Signed,86.0,0.0,0.0,MIA,tier_2,954.9461312438785,1423.4999999999998,0.5,7.835455435847209,MIA,-3.0
458,QB,Owen,Wakefield,Owen Wakefield,LAC,73,2135,0,0,0,0,560,0,True,180,24,295,8,0,0,0,20,4,53,0,0,0,28,11,0,10,9,3,7,1,Owen,Wakefield,1837.0,1835.0,9.0,7.0,Signed,65.0,0.0,0.0,LAC,tier_6,130.35714285714286,912.5,0.1,1.7857142857142856,,
480,WR,Trace,Foreman,Trace Foreman,LAR,9,0,2,0,591,86,485,282,True,0,4,0,0,50,0,0,20,4,0,0,0,0,0,0,8,13,13,0,23,0,Trace,Foreman,210.0,208.0,4.0,23.0,Signed,74.0,0.0,0.0,LAR,tier_5,1237.1134020618558,1626.0,0.6153846153846154,16.494845360824744,LAR,11.0
498,HB,Nolan,Noel,Nolan Noel,IND,466,0,0,54,129,16,413,96,True,0,162,0,0,18,0,1,20,51,0,4,0,0,0,0,0,15,6,6,9,1,Nolan,Noel,2645.0,2643.0,1.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,1440.677966101695,879.8666666666667,0.06666666666666667,2.4213075060532687,IND,-9.0
539,TE,Forrest,Walden,Forrest Walden,BAL,0,0,1,0,458,20,1051,220,True,0,0,0,0,47,0,0,20,0,0,1,0,0,0,0,3,16,16,0,24,0,Forrest,Walden,1344.0,1342.0,9.0,24.0,Signed,71.0,0.0,0.0,BAL,tier_5,435.7754519505233,1403.2340425531916,0.1875,2.8544243577545196,BAL,-1.0
569,TE,Sterling,Harris,Sterling Harris,KC,0,0,3,0,799,26,881,349,True,0,0,0,0,72,0,0,20,0,0,3,0,0,0,0,4,12,12,0,8,0,Sterling,Harris,2707.0,2705.0,1.0,8.0,Signed,82.0,0.0,0.0,KC,tier_3,906.9239500567536,1597.9999999999998,0.3333333333333333,4.540295119182747,KC,5.0
619,QB,Dakota,Patterson,Dakota Patterson,CHI,210,4088,0,59,0,0,1030,0,True,378,46,544,4,0,0,1,20,62,27,2,0,0,28,31,0,16,16,3,0,0,Dakota,Patterson,1058.0,1056.0,9.0,0.0,Signed,92.0,0.0,0.0,CHI,tier_1,203.88349514563106,1369.5652173913043,0.0,0.0,,
629,WR,Raquell,Telfer,Raquell Telfer,DET,7,0,1,0,1041,30,917,357,True,0,2,0,0,74,0,0,20,4,0,0,0,0,0,0,3,16,16,1,18,0,Raquell,Telfer,611.0,609.0,1.0,18.0,Signed,76.0,0.0,0.0,DET,tier_4,1142.857142857143,2000.0526315789475,0.1875,3.271537622682661,DET,0.0
642,WR,Trevon,Wallace,Trevon Wallace,LV,31,0,0,0,592,27,681,240,True,0,16,0,0,58,0,0,20,4,0,0,0,0,0,0,6,12,12,0,22,0,Trevon,Wallace,3417.0,3415.0,5.0,22.0,Signed,74.0,0.0,0.0,LV,tier_5,914.8311306901616,1277.6756756756754,0.5,8.81057268722467,LV,2.0
658,WR,Daniel,Childress,Daniel Childress,PIT,11,0,2,0,500,28,529,199,True,0,5,0,0,44,0,0,20,4,0,0,0,0,0,0,2,14,8,0,28,0,Daniel,Childress,2871.0,2869.0,1.0,28.0,Signed,67.0,0.0,0.0,PIT,tier_6,965.9735349716447,1536.7346938775509,0.14285714285714285,3.780718336483932,PIT,1.0
659,WR,David,Waynes,David Waynes,MIN,0,0,1,0,1232,27,1048,463,True,0,0,0,0,96,0,0,20,0,0,0,0,0,0,0,4,16,16,0,30,0,David,Waynes,3419.0,3417.0,1.0,30.0,Signed,78.0,0.0,0.0,MIN,tier_4,1175.5725190839694,1848.0,0.25,3.8167938931297707,MIN,0.0
669,QB,Trent,Melvin,Trent Melvin,BAL,62,2016,0,0,0,0,581,0,True,190,25,307,10,0,0,0,20,4,27,0,0,0,27,14,0,13,10,4,24,0,Trent,Melvin,3652.0,3650.0,10.0,24.0,Signed,72.0,0.0,0.0,BAL,tier_5,106.71256454388984,744.0,0.0,0.0,,
679,WR,Darrius,Levingston,Darrius Levingston,LAC,0,0,0,0,1046,29,1012,397,True,0,0,0,0,79,0,0,20,0,0,1,0,0,0,0,6,16,16,0,7,0,Darrius,Levingston,79.0,77.0,5.0,7.0,Signed,86.0,0.0,0.0,LAC,tier_2,1033.596837944664,1906.632911392405,0.375,5.928853754940711,LAC,-1.0
689,QB,Trevor,Lawrence,Trevor Lawrence,JAX,417,3798,0,125,0,0,1021,0,True,342,89,533,11,0,0,3,20,55,29,5,0,0,34,30,0,16,16,1,16,5,Trevor,Lawrence,1560.0,1558.0,20.0,16.0,Signed,85.0,0.0,0.0,JAX,tier_2,408.42311459353573,1405.61797752809,0.3125,4.897159647404505,,
708,TE,JaMichael,Brackett,JaMichael Brackett,MIA,0,0,0,0,807,28,1187,357,True,0,0,0,0,82,0,0,20,0,0,2,0,0,0,0,10,16,16,0,11,0,JaMichael,Brackett,713.0,711.0,5.0,11.0,Signed,93.0,0.0,0.0,MIA,tier_1,679.8652064026959,1417.170731707317,0.625,8.424599831508003,MIA,-1.0
730,WR,Andrew,Gray,Andrew Gray,KC,13,0,2,0,749,36,763,284,True,0,4,0,0,58,0,0,20,4,0,0,0,0,0,0,9,13,13,0,8,0,Andrew,Gray,3619.0,3617.0,1.0,8.0,Signed,75.0,0.0,0.0,KC,tier_4,998.6893840104849,1802.5161290322578,0.6923076923076923,11.795543905635649,KC,3.0
731,HB,Jaleel,Perriman,Jaleel Perriman,CIN,383,0,0,138,75,17,340,66,True,0,91,0,0,10,0,4,20,63,0,6,0,0,0,0,0,16,0,0,1,4,Jaleel,Perriman,1245.0,1243.0,1.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,1347.058823529412,1244.5544554455446,0.25,11.76470588235294,CIN,3.0
733,QB,Elton,Saunders,Elton Saunders,CAR,421,3523,0,88,0,0,980,0,True,312,99,473,8,0,0,2,20,65,28,3,0,0,56,18,0,16,16,5,20,2,Elton,Saunders,1143.0,1141.0,0.0,20.0,Signed,71.0,1.0,0.0,CAR,tier_5,429.59183673469386,1275.7575757575758,0.125,2.0408163265306123,,
742,HB,Nazir,Aaitui,Nazir Aaitui,NYJ,975,0,2,258,316,27,884,245,True,0,287,0,0,39,0,7,20,44,0,17,0,0,0,0,1,15,15,5,17,3,Nazir,Aaitui,3689.0,3687.0,6.0,17.0,Signed,83.0,0.0,0.0,NYJ,tier_3,1460.4072398190044,1036.8220858895706,0.26666666666666666,4.524886877828055,NYJ,-5.0
746,HB,Clark,McMillian,Clark McMillian,LV,1010,0,1,553,456,31,681,403,True,0,206,0,0,48,0,11,20,62,0,24,0,0,0,0,1,13,13,0,22,10,Clark,McMillian,1422.0,1420.0,4.0,22.0,Signed,98.0,0.0,0.0,LV,tier_0,2152.7165932452276,1451.4330708661419,0.8461538461538461,16.152716593245227,LV,2.0
792,TE,Logan,Brown,Logan Brown,BUF,0,0,1,0,599,25,1121,223,True,0,0,0,0,61,0,0,20,0,0,1,0,0,0,0,8,15,15,0,2,0,Logan,Brown,3340.0,3338.0,4.0,2.0,Signed,79.0,0.0,0.0,BUF,tier_4,534.3443354148081,1414.0327868852457,0.5333333333333333,7.136485280999108,BUF,1.0
848,TE,Benji,Beachum,Benji Beachum,LAR,0,0,0,0,763,25,1068,326,True,0,0,0,0,70,0,0,20,0,0,3,0,0,0,0,8,16,16,0,23,0,Benji,Beachum,323.0,321.0,11.0,23.0,Signed,78.0,0.0,0.0,LAR,tier_4,714.4194756554307,1569.6000000000001,0.5,7.49063670411985,LAR,6.0
881,WR,Terrell,Saunders,Terrell Saunders,LV,24,0,0,0,1107,30,930,397,True,0,7,0,0,79,0,0,20,4,0,0,0,0,0,0,9,16,16,0,22,0,Terrell,Saunders,1031.0,1029.0,5.0,22.0,Signed,87.0,0.0,0.0,LV,tier_2,1216.1290322580644,1937.3023255813953,0.5625,9.67741935483871,LV,2.0
904,WR,Devine,Palmer,Devine Palmer,DET,0,0,1,0,641,28,571,210,True,0,0,0,0,48,0,0,20,0,0,0,0,0,0,0,4,14,14,0,18,0,Devine,Palmer,3174.0,3172.0,0.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,1122.5919439579686,1923.0,0.2857142857142857,7.005253940455342,DET,2.0
948,QB,Alex,Rogan,Alex Rogan,CIN,252,4011,0,87,0,0,1057,0,True,343,60,530,20,0,0,3,20,38,27,5,0,0,40,29,0,16,16,3,1,2,Alex,Rogan,1004.0,1002.0,1.0,1.0,Signed,70.0,0.0,0.0,CIN,tier_5,238.41059602649005,1260.0,0.125,1.8921475875118259,,
962,WR,Troy,Chatman,Troy Chatman,PIT,0,0,1,0,745,28,755,272,True,0,0,0,0,60,0,0,20,0,0,0,0,0,0,0,6,12,12,0,28,0,Troy,Chatman,3470.0,3468.0,4.0,28.0,Signed,79.0,0.0,0.0,PIT,tier_4,986.7549668874173,1787.9999999999998,0.5,7.947019867549669,PIT,0.0
1005,QB,Zane,Evans,Zane Evans,CLE,243,3116,0,25,0,0,847,0,True,289,67,464,18,0,0,0,20,18,27,3,0,0,33,13,0,13,13,7,4,2,Zane,Evans,2268.0,2266.0,2.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,286.89492325855963,1088.0597014925372,0.15384615384615385,2.3612750885478158,,
1008,WR,Jaleel,Redmon,Jaleel Redmon,CIN,3,0,1,0,744,25,807,279,True,0,1,0,0,62,0,0,20,3,0,0,0,0,0,0,4,14,14,0,1,0,Jaleel,Redmon,3671.0,3669.0,3.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,925.6505576208178,1714.857142857143,0.2857142857142857,4.956629491945477,CIN,-1.0
1019,QB,Curtis,Poole,Curtis Poole,NYG,86,1860,0,0,0,0,566,0,True,174,26,291,10,0,0,0,20,4,40,0,0,0,31,10,0,15,8,5,15,1,Curtis,Poole,1396.0,1394.0,11.0,15.0,Signed,71.0,0.0,0.0,NYG,tier_5,151.9434628975265,992.3076923076923,0.06666666666666667,1.7667844522968197,,
1023,WR,Taco,Patton,Taco Patton,ARI,44,0,0,0,686,26,758,278,True,0,16,0,0,58,0,0,20,4,0,0,0,0,0,0,4,15,15,0,6,0,Taco,Patton,232.0,230.0,0.0,6.0,Signed,74.0,0.0,0.0,ARI,tier_5,963.0606860158312,1513.2972972972973,0.26666666666666666,5.277044854881266,ARI,0.0
1037,TE,JaMarcus,Shelby,JaMarcus Shelby,DAL,0,0,3,0,888,26,1110,420,True,0,0,0,0,85,0,0,20,0,0,2,0,0,0,0,7,16,16,0,10,0,JaMarcus,Shelby,1338.0,1336.0,4.0,10.0,Signed,78.0,0.0,0.0,DAL,tier_4,800.0,1504.3764705882352,0.4375,6.306306306306306,DAL,8.0
1059,HB,Emmett,Melton,Emmett Melton,MIN,635,0,0,223,332,25,554,239,True,0,165,0,0,40,0,6,20,55,0,9,0,0,0,0,3,10,10,0,30,7,Emmett,Melton,1682.0,1680.0,2.0,30.0,Signed,88.0,0.0,0.0,MIN,tier_2,1745.4873646209385,1162.4780487804878,1.0,18.050541516245488,MIN,4.0
1100,HB,Warren,Edwards,Warren Edwards,ARI,1180,0,1,439,309,24,806,250,True,0,282,0,0,36,0,9,20,78,0,24,0,0,0,0,1,16,16,8,6,5,Warren,Edwards,885.0,883.0,6.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,1847.394540942928,1253.132075471698,0.375,7.444168734491315,ARI,-4.0
1110,TE,Spencer,McLean,Spencer McLean,TEN,0,0,0,0,618,29,1153,296,True,0,0,0,0,61,0,0,20,0,0,6,0,0,0,0,4,16,16,0,29,0,Spencer,McLean,2977.0,2975.0,5.0,29.0,Signed,88.0,0.0,0.0,TEN,tier_2,535.9930615784909,1458.885245901639,0.25,3.469210754553339,TEN,-5.0
1158,HB,Darrell,Jackson,Darrell Jackson,BAL,699,0,0,280,80,12,486,84,True,0,171,0,0,14,0,6,20,75,0,9,0,0,0,0,0,14,14,3,24,5,Darrell,Jackson,3688.0,3686.0,3.0,24.0,Signed,83.0,0.0,0.0,BAL,tier_3,1602.8806584362142,1195.7837837837837,0.35714285714285715,10.2880658436214,BAL,-2.0
1162,WR,Britton,Forbes,Britton Forbes,WAS,0,0,1,0,1400,73,1028,554,True,0,0,0,0,100,0,0,20,0,0,0,0,0,0,0,5,16,16,1,25,0,Britton,Forbes,1414.0,1412.0,3.0,25.0,Signed,95.0,1.0,0.0,WAS,tier_0,1361.8677042801557,2016.0,0.3125,4.863813229571985,WAS,-1.0
1167,WR,Lloyd,Temple,Lloyd Temple,WAS,0,0,2,0,1117,25,976,341,True,0,0,0,0,83,0,0,20,0,0,0,0,0,0,0,6,16,16,1,25,0,Lloyd,Temple,2826.0,2824.0,5.0,25.0,Signed,83.0,0.0,0.0,WAS,tier_3,1144.4672131147543,1937.9277108433735,0.375,6.147540983606557,WAS,2.0
1177,WR,Richard,James,Richard James,CIN,9,0,0,0,1025,27,998,382,True,0,3,0,0,79,0,0,20,3,0,0,0,0,0,0,5,16,16,3,1,0,Richard,James,1330.0,1328.0,10.0,1.0,Signed,79.0,0.0,0.0,CIN,tier_4,1036.0721442885772,1832.9268292682925,0.3125,5.01002004008016,CIN,1.0
1178,TE,Isaiah,Bryson,Isaiah Bryson,IND,0,0,1,0,245,18,678,112,True,0,0,0,0,28,0,0,20,0,0,0,0,0,0,0,3,13,6,0,9,0,Isaiah,Bryson,1816.0,1814.0,2.0,9.0,Signed,67.0,0.0,0.0,IND,tier_6,361.35693215339234,1260.0,0.23076923076923078,4.424778761061947,IND,0.0
1256,TE,Terrance,Whitehead,Terrance Whitehead,DET,0,0,4,0,479,24,1096,236,True,0,0,0,0,50,0,0,20,0,0,2,0,0,0,0,5,16,16,0,18,0,Terrance,Whitehead,166.0,164.0,7.0,18.0,Signed,79.0,0.0,0.0,DET,tier_4,437.04379562043795,1379.52,0.3125,4.562043795620437,DET,-1.0
1264,WR,Keenan,Blackmon,Keenan Blackmon,NYJ,35,0,3,0,698,25,696,242,True,0,16,0,0,55,0,0,20,4,0,0,0,0,0,0,3,16,2,2,17,0,Keenan,Blackmon,3442.0,3440.0,0.0,17.0,Signed,72.0,0.0,0.0,NYJ,tier_5,1053.1609195402298,1563.5492957746476,0.1875,4.310344827586206,NYJ,2.0
1268,HB,Isaiah,Bishop,Isaiah Bishop,MIA,1307,0,1,430,318,21,926,259,True,0,355,0,0,44,0,12,20,60,0,16,0,0,0,0,0,16,16,0,11,12,Isaiah,Bishop,1301.0,1299.0,1.0,11.0,Signed,84.0,0.0,0.0,MIA,tier_3,1754.8596112311016,1097.4736842105262,0.75,12.958963282937365,MIA,1.0
1336,HB,Donte,Keyton III,Donte Keyton III,TEN,1087,0,2,490,486,29,789,391,True,0,262,0,0,45,0,9,20,73,0,15,0,0,0,0,1,15,15,1,29,9,Donte,Keyton III,2108.0,2106.0,4.0,29.0,Signed,96.0,0.0,0.0,TEN,tier_0,1993.6628643852978,1290.1758957654724,0.6666666666666666,12.674271229404308,TEN,-1.0
1339,WR,Alec,Hoffmann,Alec Hoffmann,TB,44,0,1,0,1119,27,1052,455,True,0,14,0,0,96,0,0,20,4,0,0,0,0,0,0,5,16,16,0,5,0,Alec,Hoffmann,3148.0,3146.0,5.0,5.0,Signed,83.0,0.0,0.0,TB,tier_3,1105.513307984791,1584.8727272727274,0.3125,4.752851711026616,TB,1.0
1347,WR,Damarius,Strickland,Damarius Strickland,MIN,6,0,3,0,475,27,466,191,True,0,2,0,0,40,0,0,20,3,0,0,0,0,0,0,3,10,10,0,30,0,Damarius,Strickland,2787.0,2785.0,5.0,30.0,Signed,77.0,0.0,0.0,MIN,tier_4,1032.1888412017167,1671.4285714285713,0.3,6.437768240343348,MIN,2.0
1361,WR,Javonti,Felix,Javonti Felix,BAL,13,0,0,0,752,26,538,239,True,0,4,0,0,51,0,0,20,4,0,0,0,0,0,0,2,11,11,0,24,0,Javonti,Felix,2067.0,2065.0,4.0,24.0,Signed,86.0,0.0,0.0,BAL,tier_2,1421.9330855018588,2039.781818181818,0.18181818181818182,3.717472118959108,BAL,2.0
