Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
830,RE,Cameron,Heyward,Cameron Heyward,PIT,True,15,0,682,1,18,40,44,0,1,1,0,0,0,0,0,0,0,28,17,1,4,0,15,15,Cameron,Heyward,1155.0,1153.0,11.0,28.0,Signed,91.0,0.0,0.0,PIT,tier_1,30.791788856304986,2.932551319648094,30.791788856304986,90.9090909090909,0.0,0.1466275659824047,0.06666666666666667,PIT,2
832,LOLB,Carson,Wells,Carson Wells,CIN,True,0,0,338,0,1,2,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,4,Carson,Wells,3876.0,3874.0,0.0,1.0,Signed,62.0,0.0,0.0,CIN,tier_6,0.0,0.0,0.0,23.668639053254438,0.0,0.0,0.0,CIN,-2
833,SS,Tycen,Anderson,Tycen Anderson,CIN,True,0,0,358,0,6,8,13,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,15,4,Tycen,Anderson,3643.0,3641.0,0.0,1.0,Signed,65.0,0.0,0.0,CIN,tier_6,0.0,0.0,5.58659217877095,53.072625698324025,5.58659217877095,0.27932960893854747,-0.06666666666666667,CIN,-4
835,FS,Daxton,Hill,Daxton Hill,CIN,True,0,32,1170,0,39,26,36,1,1,8,17,0,3,0,0,11,0,1,0,0,0,0,15,15,Daxton,Hill,3508.0,3506.0,0.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,0.0,2.5641025641025643,9.401709401709402,64.1025641025641,9.401709401709402,0.6837606837606838,-0.2,CIN,1
836,ROLB,Keandre,Jones,Keandre Jones,CIN,True,0,0,458,0,11,13,18,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,15,8,Keandre,Jones,1431.0,1429.0,2.0,1.0,Signed,63.0,0.0,0.0,CIN,tier_6,0.0,0.0,0.0,63.318777292576414,0.0,0.8733624454148471,0.26666666666666666,CIN,-1
837,CB,Tre,Flowers,Tre Flowers,CIN,True,0,78,1067,0,22,34,39,1,1,16,23,0,5,0,0,7,0,1,0,1,0,0,14,4,Tre,Flowers,831.0,829.0,4.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,0.0,5.623242736644799,6.560449859418931,57.16963448922212,6.560449859418931,1.499531396438613,0.6428571428571429,CIN,1
838,DT,B.J.,Hill,B.J. Hill,CIN,True,12,0,812,2,25,23,34,0,1,0,0,0,0,0,0,1,0,1,11,1,8,0,14,4,B.J.,Hill,1167.0,1165.0,4.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,23.39901477832512,3.694581280788177,24.630541871921185,72.66009852216749,1.2315270935960592,0.0,-0.07142857142857142,CIN,2
839,CB,Mike,Ford,Mike Ford,ATL,True,0,1,431,0,5,8,15,0,1,3,1,0,1,0,0,4,0,13,0,0,0,0,15,4,Mike,Ford,842.0,840.0,4.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,0.0,2.320185614849188,9.280742459396752,46.403712296983755,9.280742459396752,0.6960556844547563,-0.06666666666666667,ATL,1
840,LOLB,Akeem,Davis-Gaither,Akeem Davis-Gaither,CIN,True,0,0,886,0,35,59,80,1,1,31,0,0,0,0,0,3,0,1,2,0,2,0,15,15,Akeem,Davis-Gaither,627.0,625.0,2.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,4.514672686230248,0.0,7.900677200902935,129.79683972911965,3.386004514672686,3.4988713318284423,1.8666666666666667,CIN,5
841,MLB,Markus,Bailey,Markus Bailey,CIN,True,25,0,381,1,5,8,17,1,1,11,0,0,0,0,0,1,1,1,0,1,0,1,15,8,Markus,Bailey,114.0,112.0,2.0,1.0,Signed,65.0,0.0,0.0,CIN,tier_6,0.0,10.498687664041995,2.6246719160104988,57.74278215223097,2.6246719160104988,2.8871391076115485,0.6666666666666666,CIN,5
842,MLB,Germaine,Pratt,Germaine Pratt,CIN,True,31,12,667,1,20,39,52,1,1,30,12,0,1,0,0,5,0,1,0,1,0,1,10,10,Germaine,Pratt,2129.0,2127.0,3.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,0.0,5.997001499250374,7.496251874062969,107.94602698650675,7.496251874062969,4.497751124437781,2.5,CIN,6
843,RE,Joseph,Ossai,Joseph Ossai,CIN,True,0,0,385,0,8,7,11,0,1,0,0,0,0,0,0,0,0,1,5,0,3,0,12,7,Joseph,Ossai,2021.0,2019.0,1.0,1.0,Signed,67.0,0.0,0.0,CIN,tier_6,20.77922077922078,0.0,20.77922077922078,49.350649350649356,0.0,0.0,0.0,CIN,0
845,DT,D.J.,Reader,D.J. Reader,CIN,True,0,0,968,0,22,39,44,1,1,0,0,0,0,0,0,0,0,1,16,1,7,0,15,15,D.J.,Reader,2177.0,2175.0,6.0,1.0,Signed,85.0,0.0,0.0,CIN,tier_2,23.7603305785124,1.0330578512396695,23.7603305785124,68.18181818181817,0.0,0.0,0.0,CIN,-1
846,SS,Dean,Marlowe,Dean Marlowe,ATL,True,0,0,673,0,17,27,37,0,1,15,0,0,0,0,0,0,0,13,2,0,0,0,10,10,Dean,Marlowe,1687.0,1685.0,7.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,2.9717682020802374,0.0,2.9717682020802374,80.23774145616643,0.0,2.2288261515601784,1.5,ATL,0
847,SS,Vonn,Bell,Vonn Bell,CIN,True,0,86,1051,0,30,39,51,1,1,23,32,0,4,1,0,9,0,1,0,0,0,0,15,15,Vonn,Bell,178.0,176.0,6.0,1.0,Signed,80.0,0.0,0.0,CIN,tier_3,0.0,4.757373929590866,8.563273073263558,77.06945765937202,8.563273073263558,2.1883920076117986,0.9333333333333333,CIN,2
848,MLB,Joe,Bachie Jr,Joe Bachie Jr,CIN,True,20,0,323,1,1,4,9,0,1,3,0,0,0,0,0,0,1,1,0,1,0,1,15,4,Joe,Bachie Jr,107.0,105.0,2.0,1.0,Signed,65.0,0.0,0.0,CIN,tier_6,0.0,12.38390092879257,0.0,30.959752321981423,0.0,0.9287925696594427,0.2,CIN,3
851,MLB,Jerome,Baker,Jerome Baker,MIA,True,12,0,751,1,28,53,74,0,1,31,0,0,0,0,0,4,0,11,1,3,1,0,11,11,Jerome,Baker,119.0,117.0,4.0,11.0,Signed,79.0,0.0,0.0,MIA,tier_4,2.663115845539281,5.326231691078562,7.989347536617843,135.81890812250333,5.326231691078562,4.1278295605858855,2.4545454545454546,MIA,6
853,CB,Nik,Needham,Nik Needham,MIA,True,0,11,1082,0,22,37,59,1,1,36,11,0,1,0,0,14,0,11,0,0,1,0,15,3,Nik,Needham,1922.0,1920.0,3.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,0.9242144177449169,0.9242144177449169,13.863216266173753,74.86136783733826,12.939001848428836,3.3271719038817005,1.4666666666666666,MIA,-1
854,SS,Brandon,Jones,Brandon Jones,MIA,True,0,27,836,0,21,32,45,0,1,19,19,0,2,0,0,1,0,11,0,0,1,0,15,7,Brandon,Jones,1407.0,1405.0,2.0,11.0,Signed,71.0,0.0,0.0,MIA,tier_5,1.1961722488038278,2.3923444976076556,2.3923444976076556,78.94736842105263,1.1961722488038278,2.272727272727273,1.2,MIA,-1
855,SS,Eric,Rowe,Eric Rowe,MIA,True,0,44,776,0,22,26,37,0,1,21,23,0,2,1,0,6,0,11,1,0,0,0,11,11,Eric,Rowe,2275.0,2273.0,7.0,11.0,Signed,78.0,0.0,0.0,MIA,tier_4,1.288659793814433,3.865979381443299,9.02061855670103,76.03092783505154,7.731958762886598,2.7061855670103094,1.3636363636363635,MIA,3
856,CB,Byron,Jones,Byron Jones,MIA,True,56,0,1034,1,23,43,48,0,1,28,0,0,0,0,0,12,0,11,0,1,0,0,15,15,Byron,Jones,1409.0,1407.0,7.0,11.0,Signed,87.0,0.0,0.0,MIA,tier_2,0.0,1.9342359767891684,11.60541586073501,68.66537717601548,11.60541586073501,2.7079303675048356,1.0666666666666667,MIA,-1
859,FS,Damontae,Kazee,Damontae Kazee,PIT,True,0,51,497,0,11,14,21,1,1,10,28,0,2,0,0,3,0,28,1,0,0,0,15,3,Damontae,Kazee,1468.0,1466.0,5.0,28.0,Signed,73.0,0.0,0.0,PIT,tier_5,2.012072434607646,4.024144869215292,8.048289738430585,64.38631790744468,6.036217303822937,2.0120724346076457,0.4666666666666667,PIT,4
860,SS,Terrell,Edmunds,Terrell Edmunds,PIT,True,55,43,944,1,30,42,59,1,1,28,28,0,2,0,0,8,0,28,1,1,0,0,15,15,Terrell,Edmunds,724.0,722.0,4.0,28.0,Signed,78.0,0.0,0.0,PIT,tier_4,1.0593220338983051,4.237288135593221,9.533898305084746,94.27966101694915,8.474576271186441,2.9661016949152543,1.3333333333333333,PIT,7
862,ROLB,Tyree,Johnson,Tyree Johnson,PIT,True,10,0,471,1,5,6,9,0,1,0,0,0,0,0,0,1,0,28,1,1,1,0,15,4,Tyree,Johnson,3889.0,3887.0,0.0,28.0,Signed,60.0,0.0,0.0,PIT,tier_6,4.246284501061571,4.246284501061571,6.369426751592357,29.723991507431,2.1231422505307855,0.0,-0.06666666666666667,PIT,2
863,LOLB,Genard,Avery,Genard Avery,PIT,True,0,24,429,0,1,9,15,0,1,8,24,0,1,0,0,0,0,28,0,0,0,0,15,3,Genard,Avery,105.0,103.0,4.0,28.0,Signed,69.0,0.0,0.0,PIT,tier_6,0.0,2.331002331002331,0.0,37.2960372960373,0.0,1.8648018648018647,0.5333333333333333,PIT,-1
868,CB,Paulson,Adebo,Paulson Adebo,NO,True,0,5,759,0,15,21,31,0,1,12,5,0,2,0,0,7,0,26,0,0,0,0,15,3,Paulson,Adebo,17.0,15.0,1.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,0.0,2.635046113306983,9.22266139657444,60.60606060606061,9.22266139657444,1.5810276679841897,0.3333333333333333,NO,0
869,ROLB,Alex,Highsmith,Alex Highsmith,PIT,True,0,0,725,0,26,25,30,0,1,1,0,0,0,0,0,0,0,28,7,1,8,0,14,14,Alex,Highsmith,1162.0,1160.0,2.0,28.0,Signed,73.0,0.0,0.0,PIT,tier_5,20.689655172413794,1.379310344827586,20.689655172413794,77.24137931034483,0.0,0.13793103448275862,0.07142857142857142,PIT,5
870,ROLB,DeAngelo,Malone,DeAngelo Malone,ATL,True,31,0,958,1,23,40,51,1,1,17,0,0,0,0,0,1,0,13,7,2,4,0,15,15,DeAngelo,Malone,3559.0,3557.0,0.0,13.0,Signed,73.0,0.0,0.0,ATL,tier_5,11.482254697286013,3.131524008350731,12.526096033402924,77.24425887265134,1.04384133611691,1.7745302713987474,1.0666666666666667,ATL,2
871,LOLB,Arnold,Ebiketie,Arnold Ebiketie,ATL,True,0,0,433,0,1,4,8,0,1,0,0,0,0,0,0,0,1,13,1,1,1,0,15,4,Arnold,Ebiketie,3515.0,3513.0,0.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,4.618937644341801,4.618937644341801,4.618937644341801,20.785219399538104,0.0,0.0,0.0,ATL,-1
872,DT,Ndamukong,Suh,Ndamukong Suh,NO,True,37,0,968,2,26,31,38,0,1,0,0,0,0,0,0,0,0,26,13,2,3,2,15,15,Ndamukong,Suh,2530.0,2528.0,12.0,26.0,Signed,82.0,0.0,0.0,NO,tier_3,16.528925619834713,6.198347107438017,16.528925619834713,66.11570247933885,0.0,0.0,0.0,NO,0
873,FS,Minkah,Fitzpatrick,Minkah Fitzpatrick,PIT,True,0,0,1045,0,36,23,36,0,1,10,0,0,0,0,0,1,0,28,2,0,0,0,15,15,Minkah,Fitzpatrick,824.0,822.0,4.0,28.0,Signed,89.0,0.0,0.0,PIT,tier_2,1.9138755980861244,0.0,2.8708133971291865,68.89952153110048,0.9569377990430622,0.9569377990430622,0.6,PIT,-3
874,CB,James,Pierre,James Pierre,PIT,True,0,0,521,0,6,12,18,0,1,9,0,0,0,0,0,2,0,28,0,0,0,0,14,5,James,Pierre,2101.0,2099.0,2.0,28.0,Signed,70.0,0.0,0.0,PIT,tier_5,0.0,0.0,3.838771593090211,46.06525911708253,3.838771593090211,1.727447216890595,0.5,PIT,-2
876,SS,Kareem,Jackson,Kareem Jackson,DEN,True,0,23,995,0,27,30,42,0,1,13,22,0,2,0,0,4,0,3,1,0,0,0,15,15,Kareem,Jackson,1311.0,1309.0,11.0,3.0,Signed,77.0,0.0,0.0,DEN,tier_4,1.0050251256281408,2.0100502512562817,5.025125628140704,69.34673366834171,4.020100502512563,1.306532663316583,0.6,DEN,-2
877,CB,K'Waun,Williams,K'Waun Williams,DEN,True,0,33,1052,0,21,44,63,0,1,27,17,0,2,0,0,12,0,3,0,0,0,0,15,5,K'Waun,Williams,2849.0,2847.0,7.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,0.0,1.9011406844106464,11.406844106463879,79.84790874524715,11.406844106463879,2.5665399239543727,1.0,DEN,0
878,RE,DeShawn,Williams,DeShawn Williams,DEN,True,0,0,607,0,14,16,27,1,1,0,0,0,0,0,0,0,1,3,6,1,4,0,15,15,DeShawn,Williams,2840.0,2838.0,7.0,3.0,Signed,69.0,0.0,0.0,DEN,tier_6,16.474464579901152,3.2948929159802307,16.474464579901152,67.54530477759472,0.0,0.0,0.0,DEN,0
879,MLB,Alex,Singleton,Alex Singleton,DEN,True,0,0,822,0,24,31,42,1,1,16,0,0,0,0,0,1,0,3,0,0,1,0,13,4,Alex,Singleton,2390.0,2388.0,4.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,1.2165450121654502,0.0,2.4330900243309004,80.2919708029197,1.2165450121654502,1.9464720194647203,1.1538461538461537,DEN,-4
880,LOLB,Malik,Reed,Malik Reed,DEN,True,0,0,485,0,5,8,15,0,1,1,0,0,0,0,0,0,0,3,3,0,1,0,15,4,Malik,Reed,2190.0,2188.0,3.0,3.0,Signed,73.0,0.0,0.0,DEN,tier_5,8.247422680412372,0.0,8.247422680412372,41.23711340206186,0.0,0.2061855670103093,0.06666666666666667,DEN,-1
881,MLB,Josey,Jewell,Josey Jewell,DEN,True,0,0,1000,0,25,63,85,1,1,34,0,0,0,0,0,8,0,3,2,0,2,0,15,15,Josey,Jewell,1358.0,1356.0,4.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,4.0,0.0,12.0,110.0,8.0,3.4000000000000004,1.7333333333333334,DEN,-1
882,LOLB,Randy,Gregory,Randy Gregory,DEN,True,0,0,962,0,30,48,63,0,1,13,0,0,0,0,0,0,0,3,11,0,11,0,15,15,Randy,Gregory,1013.0,1011.0,7.0,3.0,Signed,81.0,0.0,0.0,DEN,tier_3,22.86902286902287,0.0,22.86902286902287,96.67359667359668,0.0,1.3513513513513513,0.8666666666666667,DEN,2
883,DT,D.J.,Jones,D.J. Jones,DEN,True,0,0,842,0,19,29,34,1,1,0,0,0,0,0,0,0,0,3,11,0,1,0,15,15,D.J.,Jones,1417.0,1415.0,5.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,14.251781472684087,0.0,14.251781472684087,62.94536817102138,0.0,0.0,0.0,DEN,-5
884,LOLB,Baron,Browning,Baron Browning,DEN,True,0,0,408,0,6,8,10,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,13,7,Baron,Browning,332.0,330.0,1.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,2.450980392156863,0.0,2.450980392156863,39.21568627450981,0.0,0.24509803921568626,0.07692307692307693,DEN,-6
885,LE,Al-Quadin,Muhammad,Al-Quadin Muhammad,CHI,True,0,0,514,0,15,12,20,1,1,0,0,0,0,0,0,0,0,0,4,0,3,0,15,3,Al-Quadin,Muhammad,1884.0,1882.0,5.0,0.0,Signed,71.0,0.0,0.0,CHI,tier_5,13.618677042801556,0.0,13.618677042801556,68.09338521400778,0.0,0.0,0.0,CHI,-2
886,FS,Justin,Simmons,Justin Simmons,DEN,True,34,49,1083,1,20,30,38,0,1,14,46,0,2,0,0,6,1,3,0,1,0,1,15,15,Justin,Simmons,2381.0,2379.0,6.0,3.0,Signed,90.0,0.0,0.0,DEN,tier_1,0.0,5.54016620498615,5.54016620498615,53.55493998153278,5.54016620498615,1.2927054478301014,0.5333333333333333,DEN,-2
887,LE,Dre'Mont,Jones,Dre'Mont Jones,DEN,True,0,0,492,0,11,16,23,1,1,0,0,0,0,0,0,0,0,3,9,0,2,0,11,9,Dre'Mont,Jones,1421.0,1419.0,3.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,22.357723577235774,0.0,22.357723577235774,69.10569105691057,0.0,0.0,0.0,DEN,0
888,CB,Patrick,Surtain II,Patrick Surtain II,DEN,True,0,89,749,0,13,24,32,0,1,14,39,0,3,0,0,7,0,3,0,0,0,0,13,13,Patrick,Surtain II,2536.0,2534.0,1.0,3.0,Signed,86.0,0.0,0.0,DEN,tier_2,0.0,4.005340453938585,9.345794392523365,60.08010680907877,9.345794392523365,1.8691588785046727,0.5384615384615384,DEN,1
889,SS,Jamar,Johnson,Jamar Johnson,DEN,True,0,30,447,0,2,11,18,0,1,7,30,0,1,0,0,1,0,3,0,0,0,0,15,4,Jamar,Johnson,1377.0,1375.0,1.0,3.0,Signed,68.0,0.0,0.0,DEN,tier_6,0.0,2.237136465324385,2.237136465324385,44.742729306487696,2.237136465324385,1.5659955257270695,0.4,DEN,-4
890,ROLB,Bradley,Chubb,Bradley Chubb,DEN,True,32,0,714,1,12,23,29,0,1,4,0,0,0,0,0,0,0,3,2,1,10,0,11,11,Bradley,Chubb,455.0,453.0,4.0,3.0,Signed,77.0,0.0,0.0,DEN,tier_4,16.80672268907563,2.8011204481792715,16.80672268907563,57.422969187675065,0.0,0.5602240896358543,0.36363636363636365,DEN,-1
