Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
197,C,Michael,Deiter,Michael Deiter,MIA,15,0,7,928,False,15,11,0,1,Michael,Deiter,640.0,638.0,3.0,11.0,Signed,65.0,0.0,0.0,MIA,tier_6,7.543103448275862,MIA,-5
199,C,Bradley,Bozeman,Bradley Bozeman,CAR,10,0,2,636,False,10,20,0,1,Bradley,Bozeman,259.0,257.0,4.0,20.0,Signed,73.0,0.0,0.0,CAR,tier_5,3.1446540880503147,CAR,-1
201,C,Justin,Britt,Justin Britt,HOU,11,0,3,777,False,11,31,0,1,Justin,Britt,288.0,286.0,7.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,3.8610038610038613,HOU,-1
202,LG,Justin,Pugh,Justin Pugh,ARI,11,0,1,773,False,11,6,0,1,Justin,Pugh,2143.0,2141.0,9.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,1.29366106080207,ARI,9
204,LG,Michael,Jordan,Michael Jordan,CAR,10,0,3,623,False,10,20,0,1,Michael,Jordan,1443.0,1441.0,3.0,20.0,Signed,62.0,0.0,0.0,CAR,tier_6,4.815409309791332,CAR,0
207,C,Lucas,Patrick,Lucas Patrick,CHI,15,0,7,948,False,15,0,0,1,Lucas,Patrick,2049.0,2047.0,6.0,0.0,Signed,69.0,0.0,0.0,CHI,tier_6,7.383966244725738,CHI,-5
216,LG,Luke,Goedeke,Luke Goedeke,TB,15,0,4,1094,False,15,5,0,1,Luke,Goedeke,3534.0,3532.0,0.0,5.0,Signed,67.0,0.0,0.0,TB,tier_6,3.656307129798903,TB,1
218,RG,Shaq,Mason,Shaq Mason,TB,15,0,3,1087,False,15,5,0,1,Shaq,Mason,1704.0,1702.0,7.0,5.0,Signed,84.0,0.0,0.0,TB,tier_3,2.7598896044158234,TB,-1
219,C,Ryan,Jensen,Ryan Jensen,TB,15,0,1,1149,False,15,5,0,1,Ryan,Jensen,1355.0,1353.0,9.0,5.0,Signed,91.0,0.0,0.0,TB,tier_1,0.8703220191470844,TB,2
220,LT,Donovan,Smith,Donovan Smith,TB,15,0,12,1037,False,15,5,0,1,Donovan,Smith,2423.0,2421.0,7.0,5.0,Signed,74.0,0.0,0.0,TB,tier_5,11.571841851494698,TB,-2
221,LT,Dion,Dawkins,Dion Dawkins,BUF,15,0,6,1112,False,15,2,0,1,Dion,Dawkins,630.0,628.0,5.0,2.0,Signed,83.0,0.0,0.0,BUF,tier_3,5.39568345323741,BUF,8
223,RT,Tristan,Wirfs,Tristan Wirfs,TB,15,0,7,1105,False,15,5,0,1,Tristan,Wirfs,2911.0,2909.0,2.0,5.0,Signed,91.0,0.0,0.0,TB,tier_1,6.334841628959276,TB,1
225,LG,Tyler,Smith,Tyler Smith,DAL,15,0,6,1079,False,15,10,0,1,Tyler,Smith,3501.0,3499.0,0.0,10.0,Signed,70.0,0.0,0.0,DAL,tier_5,5.560704355885079,DAL,-1
327,LT,Jedrick,Wills Jr,Jedrick Wills Jr,CLE,15,0,15,975,False,15,4,0,1,Jedrick,Wills Jr,2878.0,2876.0,2.0,4.0,Signed,80.0,0.0,0.0,CLE,tier_3,15.384615384615385,CLE,-3
329,LG,Joel,Bitonio,Joel Bitonio,CLE,15,0,7,1108,False,15,4,0,1,Joel,Bitonio,199.0,197.0,8.0,4.0,Signed,89.0,0.0,0.0,CLE,tier_2,6.31768953068592,CLE,-1
330,LT,James,Hurst,James Hurst,NO,15,0,15,1027,False,15,26,0,1,James,Hurst,1265.0,1263.0,8.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,14.605647517039923,NO,-2
332,LT,Ikem,Ekwonu,Ikem Ekwonu,CAR,15,0,18,1028,False,15,20,0,1,Ikem,Ekwonu,3483.0,3481.0,0.0,20.0,Signed,77.0,0.0,0.0,CAR,tier_4,17.509727626459146,CAR,-4
334,RG,Austin,Corbett,Austin Corbett,CAR,15,0,1,1091,False,15,20,0,1,Austin,Corbett,525.0,523.0,4.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,0.9165902841429882,CAR,4
337,RT,Taylor,Moton,Taylor Moton,CAR,15,0,6,1034,False,15,20,0,1,Taylor,Moton,1883.0,1881.0,5.0,20.0,Signed,82.0,0.0,0.0,CAR,tier_3,5.802707930367505,CAR,4
342,LG,Landon,Dickerson,Landon Dickerson,PHI,15,0,6,1025,False,15,12,0,1,Landon,Dickerson,653.0,651.0,1.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,5.853658536585366,PHI,-2
344,RG,Isaac,Seumalo,Isaac Seumalo,PHI,15,0,3,1025,False,15,12,0,1,Isaac,Seumalo,2348.0,2346.0,6.0,12.0,Signed,73.0,0.0,0.0,PHI,tier_5,2.926829268292683,PHI,-1
345,C,Matt,Hennessy,Matt Hennessy,ATL,12,0,3,727,False,12,13,0,1,Matt,Hennessy,1139.0,1137.0,2.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,4.126547455295736,ATL,-3
346,LT,Jordan,Mailata,Jordan Mailata,PHI,15,0,8,1036,False,15,12,0,1,Jordan,Mailata,1677.0,1675.0,4.0,12.0,Signed,82.0,0.0,0.0,PHI,tier_3,7.722007722007723,PHI,4
349,RT,Lane,Johnson,Lane Johnson,PHI,15,0,10,1044,False,15,12,0,1,Lane,Johnson,1384.0,1382.0,9.0,12.0,Signed,89.0,0.0,0.0,PHI,tier_2,9.578544061302681,PHI,0
354,RT,Mike,McGlinchey,Mike McGlinchey,SF,15,0,8,1073,False,15,14,0,1,Mike,McGlinchey,1744.0,1742.0,4.0,14.0,Signed,79.0,0.0,0.0,SF,tier_4,7.455731593662628,SF,1
357,LG,Aaron,Banks,Aaron Banks,SF,15,0,9,1085,False,15,14,0,1,Aaron,Banks,126.0,124.0,1.0,14.0,Signed,68.0,0.0,0.0,SF,tier_6,8.294930875576037,SF,-2
386,LT,Charles,Cross,Charles Cross,SEA,15,0,9,987,False,15,27,0,1,Charles,Cross,3486.0,3484.0,0.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,9.11854103343465,SEA,0
388,RG,Cody,Ford,Cody Ford,BUF,15,0,2,1112,False,15,2,0,1,Cody,Ford,839.0,837.0,3.0,2.0,Signed,72.0,0.0,0.0,BUF,tier_5,1.7985611510791368,BUF,-1
389,C,Austin,Blythe,Austin Blythe,SEA,15,0,2,922,False,15,27,0,1,Austin,Blythe,216.0,214.0,6.0,27.0,Signed,75.0,0.0,0.0,SEA,tier_4,2.1691973969631237,SEA,0
392,RG,Gabe,Jackson,Gabe Jackson,SEA,15,0,1,1059,False,15,27,0,1,Gabe,Jackson,1305.0,1303.0,8.0,27.0,Signed,79.0,0.0,0.0,SEA,tier_4,0.9442870632672333,SEA,4
408,RT,Teven,Jenkins,Teven Jenkins,CHI,15,0,17,958,False,15,0,0,1,Teven,Jenkins,1350.0,1348.0,1.0,0.0,Signed,71.0,0.0,0.0,CHI,tier_5,17.745302713987474,CHI,-6
411,RG,Sam,Mustipher,Sam Mustipher,CHI,15,0,1,958,False,15,0,0,1,Sam,Mustipher,1906.0,1904.0,3.0,0.0,Signed,66.0,0.0,0.0,CHI,tier_6,1.04384133611691,CHI,1
412,LG,Cody,Whitehair,Cody Whitehair,CHI,15,0,7,1041,False,15,0,0,1,Cody,Whitehair,2811.0,2809.0,6.0,0.0,Signed,80.0,0.0,0.0,CHI,tier_3,6.724303554274735,CHI,-1
415,LT,Matt,Nelson,Matt Nelson,DET,14,0,23,1092,False,15,18,0,1,Matt,Nelson,1927.0,1925.0,3.0,18.0,Signed,55.0,0.0,0.0,DET,tier_6,21.062271062271062,DET,-5
417,RG,Halapoulivaati,Vaitai,Halapoulivaati Vaitai,DET,15,0,5,1084,False,15,18,0,1,Halapoulivaati,Vaitai,2691.0,2689.0,6.0,18.0,Signed,70.0,0.0,0.0,DET,tier_5,4.612546125461255,DET,-3
418,RG,Chris,Lindstrom,Chris Lindstrom,ATL,15,0,5,1096,False,15,13,0,1,Chris,Lindstrom,1612.0,1610.0,3.0,13.0,Signed,82.0,0.0,0.0,ATL,tier_3,4.562043795620437,ATL,-4
421,RT,Penei,Sewell,Penei Sewell,DET,15,0,7,1089,False,15,18,0,1,Penei,Sewell,2349.0,2347.0,1.0,18.0,Signed,79.0,0.0,0.0,DET,tier_4,6.4279155188246095,DET,1
422,LG,Jonah,Jackson,Jonah Jackson,DET,15,0,5,1083,False,15,18,0,1,Jonah,Jackson,1308.0,1306.0,2.0,18.0,Signed,74.0,0.0,0.0,DET,tier_5,4.616805170821792,DET,-1
423,C,Frank,Ragnow,Frank Ragnow,DET,15,0,4,1159,False,15,18,0,1,Frank,Ragnow,2160.0,2158.0,4.0,18.0,Signed,88.0,0.0,0.0,DET,tier_2,3.4512510785159622,DET,-1
424,C,JC,Tretter,JC Tretter,SF,15,0,4,1158,False,15,14,0,1,JC,Tretter,2661.0,2659.0,9.0,14.0,Signed,82.0,0.0,0.0,SF,tier_3,3.454231433506045,SF,-1
426,LG,Laken,Tomlinson,Laken Tomlinson,NYJ,15,0,3,1098,False,15,17,0,1,Laken,Tomlinson,2643.0,2641.0,7.0,17.0,Signed,83.0,0.0,0.0,NYJ,tier_3,2.73224043715847,NYJ,4
427,RT,Mekhi,Becton,Mekhi Becton,NYJ,15,0,8,1073,False,15,17,0,1,Mekhi,Becton,172.0,170.0,2.0,17.0,Signed,81.0,0.0,0.0,NYJ,tier_3,7.455731593662628,NYJ,1
428,C,Connor,McGovern,Connor McGovern,NYJ,15,0,4,1033,False,15,17,0,1,Connor,McGovern,1746.0,1744.0,6.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,3.872216844143272,NYJ,-2
430,LT,George,Fant,George Fant,NYJ,15,0,15,1043,False,15,17,0,1,George,Fant,788.0,786.0,6.0,17.0,Signed,77.0,0.0,0.0,NYJ,tier_4,14.381591562799617,NYJ,-2
432,RG,Chasen,Hines,Chasen Hines,NE,15,0,3,1019,False,15,21,0,1,Chasen,Hines,3688.0,3686.0,0.0,21.0,Signed,63.0,0.0,0.0,NE,tier_6,2.944062806673209,NE,0
434,RG,Daniel,Brunskill,Daniel Brunskill,SF,15,0,1,1048,False,15,14,0,1,Daniel,Brunskill,334.0,332.0,5.0,14.0,Signed,65.0,0.0,0.0,SF,tier_6,0.9541984732824427,SF,4
436,RT,Trent,Brown,Trent Brown,NE,15,0,8,1004,False,15,21,0,1,Trent,Brown,331.0,329.0,7.0,21.0,Signed,86.0,0.0,0.0,NE,tier_2,7.968127490039841,NE,1
443,LT,Larry,Borom,Larry Borom,CHI,15,0,16,952,False,15,0,0,1,Larry,Borom,239.0,237.0,1.0,0.0,Signed,66.0,0.0,0.0,CHI,tier_6,16.80672268907563,CHI,-3
444,LG,Mike,Onwenu,Mike Onwenu,NE,13,0,3,902,False,13,21,0,1,Mike,Onwenu,2007.0,2005.0,2.0,21.0,Signed,81.0,0.0,0.0,NE,tier_3,3.3259423503325944,NE,1
450,C,Luke,Fortner,Luke Fortner,JAX,10,0,1,593,False,10,16,0,1,Luke,Fortner,3542.0,3540.0,0.0,16.0,Signed,69.0,0.0,0.0,JAX,tier_6,1.6863406408094435,JAX,1
451,RG,Brandon,Scherff,Brandon Scherff,JAX,15,0,4,1052,False,15,16,0,1,Brandon,Scherff,2322.0,2320.0,7.0,16.0,Signed,87.0,0.0,0.0,JAX,tier_2,3.802281368821293,JAX,-5
453,LG,Ben,Bartch,Ben Bartch,JAX,13,0,8,771,False,13,16,0,1,Ben,Bartch,144.0,142.0,2.0,16.0,Signed,68.0,0.0,0.0,JAX,tier_6,10.376134889753567,JAX,-5
454,RT,Jawaan,Taylor,Jawaan Taylor,JAX,15,0,8,982,False,15,16,0,1,Jawaan,Taylor,2571.0,2569.0,3.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,8.146639511201629,JAX,-2
457,RG,Nate,Davis,Nate Davis,TEN,15,0,4,1087,False,15,29,0,1,Nate,Davis,616.0,614.0,3.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,3.6798528058877644,TEN,-3
460,LT,Taylor,Lewan,Taylor Lewan,TEN,15,0,10,1106,False,15,29,0,1,Taylor,Lewan,1592.0,1590.0,8.0,29.0,Signed,82.0,0.0,0.0,TEN,tier_3,9.041591320072333,TEN,1
462,LG,Aaron,Brewer,Aaron Brewer,TEN,15,0,2,1088,False,15,29,0,1,Aaron,Brewer,282.0,280.0,2.0,29.0,Signed,64.0,0.0,0.0,TEN,tier_6,1.838235294117647,TEN,4
463,C,Ethan,Pocic,Ethan Pocic,CLE,12,0,3,757,False,12,4,0,1,Ethan,Pocic,2114.0,2112.0,5.0,4.0,Signed,73.0,0.0,0.0,CLE,tier_5,3.963011889035667,CLE,-1
464,RT,Ryan,Ramczyk,Ryan Ramczyk,NO,14,0,8,995,False,14,26,0,1,Ryan,Ramczyk,2162.0,2160.0,5.0,26.0,Signed,88.0,0.0,0.0,NO,tier_2,8.040201005025127,NO,0
467,RG,Wyatt,Teller,Wyatt Teller,CLE,15,0,1,1038,False,15,4,0,1,Wyatt,Teller,2592.0,2590.0,4.0,4.0,Signed,91.0,0.0,0.0,CLE,tier_1,0.9633911368015414,CLE,2
469,RG,Trey,Smith,Trey Smith,KC,15,0,4,1122,False,15,8,0,1,Trey,Smith,2453.0,2451.0,1.0,8.0,Signed,77.0,0.0,0.0,KC,tier_4,3.5650623885918002,KC,-3
471,RG,Lecitus,Smith,Lecitus Smith,ARI,15,0,2,1066,False,15,6,0,1,Lecitus,Smith,3693.0,3691.0,0.0,6.0,Signed,64.0,0.0,0.0,ARI,tier_6,1.876172607879925,ARI,0
472,LT,Joseph,Noteboom,Joseph Noteboom,LAR,15,0,3,1035,False,15,23,0,1,Joseph,Noteboom,1961.0,1959.0,4.0,23.0,Signed,69.0,0.0,0.0,LAR,tier_6,2.898550724637681,LAR,12
475,RT,Kelvin,Beachum Jr,Kelvin Beachum Jr,ARI,15,0,10,1066,False,15,6,0,1,Kelvin,Beachum Jr,163.0,161.0,10.0,6.0,Signed,73.0,0.0,0.0,ARI,tier_5,9.380863039399626,ARI,-2
477,C,Brian,Allen,Brian Allen,LAR,15,0,5,982,False,15,23,0,1,Brian,Allen,43.0,41.0,4.0,23.0,Signed,70.0,0.0,0.0,LAR,tier_5,5.091649694501019,LAR,-6
478,C,Rodney,Hudson,Rodney Hudson,ARI,15,0,1,1124,False,15,6,0,1,Rodney,Hudson,1237.0,1235.0,11.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,0.889679715302491,ARI,3
479,LT,D.J.,Humphries,D.J. Humphries,ARI,15,0,11,1080,False,15,6,0,1,D.J.,Humphries,1251.0,1249.0,7.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,10.185185185185187,ARI,1
480,C,Tyler,Linderbaum,Tyler Linderbaum,BAL,13,0,0,799,False,13,24,0,1,Tyler,Linderbaum,3502.0,3500.0,0.0,24.0,Signed,78.0,0.0,0.0,BAL,tier_4,0.0,BAL,9
482,LG,Ben,Powers,Ben Powers,BAL,15,0,5,1056,False,15,24,0,1,Ben,Powers,2126.0,2124.0,3.0,24.0,Signed,70.0,0.0,0.0,BAL,tier_5,4.734848484848485,BAL,-1
483,LT,Ronnie,Stanley,Ronnie Stanley,BAL,15,0,9,999,False,15,24,0,1,Ronnie,Stanley,2492.0,2490.0,6.0,24.0,Signed,92.0,0.0,0.0,BAL,tier_1,9.00900900900901,BAL,2
485,RG,Kevin,Zeitler,Kevin Zeitler,BAL,15,0,2,1118,False,15,24,0,1,Kevin,Zeitler,2967.0,2965.0,10.0,24.0,Signed,83.0,0.0,0.0,BAL,tier_3,1.7889087656529516,BAL,-1
486,RT,Ja'Wuan,James,Ja'Wuan James,BAL,15,0,5,1033,False,15,24,0,1,Ja'Wuan,James,1329.0,1327.0,8.0,24.0,Signed,77.0,0.0,0.0,BAL,tier_4,4.84027105517909,BAL,9
489,LG,Rodger,Saffold III,Rodger Saffold III,BUF,15,0,4,1122,False,15,2,0,1,Rodger,Saffold III,2295.0,2293.0,12.0,2.0,Signed,82.0,0.0,0.0,BUF,tier_3,3.5650623885918002,BUF,1
491,C,Jon,Feliciano,Jon Feliciano,NYG,15,0,1,1070,False,15,15,0,1,Jon,Feliciano,801.0,799.0,7.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,0.9345794392523364,NYG,4
492,C,Erik,McCoy,Erik McCoy,NO,15,0,4,1119,False,15,26,0,1,Erik,McCoy,1729.0,1727.0,3.0,26.0,Signed,81.0,0.0,0.0,NO,tier_3,3.5746201966041107,NO,-1
493,RG,Mark,Glowinski,Mark Glowinski,NYG,15,0,2,1038,False,15,15,0,1,Mark,Glowinski,954.0,952.0,7.0,15.0,Signed,77.0,0.0,0.0,NYG,tier_4,1.9267822736030829,NYG,-2
495,LT,Andrew,Thomas,Andrew Thomas,NYG,15,0,19,1006,False,15,15,0,1,Andrew,Thomas,2599.0,2597.0,2.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,18.886679920477135,NYG,-4
497,RT,Nicholas,Petit-Frere,Nicholas Petit-Frere,TEN,15,0,7,1087,False,15,29,0,1,Nicholas,Petit-Frere,3546.0,3544.0,0.0,29.0,Signed,68.0,0.0,0.0,TEN,tier_6,6.439742410303588,TEN,0
499,RG,Cesar,Ruiz,Cesar Ruiz,NO,15,0,7,1048,False,15,26,0,1,Cesar,Ruiz,2284.0,2282.0,2.0,26.0,Signed,72.0,0.0,0.0,NO,tier_5,6.679389312977099,NO,-6
501,C,Ben,Jones,Ben Jones,TEN,15,0,4,1160,False,15,29,0,1,Ben,Jones,1405.0,1403.0,10.0,29.0,Signed,80.0,0.0,0.0,TEN,tier_3,3.4482758620689653,TEN,-1
503,LG,Matt,Pryor,Matt Pryor,IND,15,0,2,1094,False,15,9,0,1,Matt,Pryor,2142.0,2140.0,4.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,1.8281535648994516,IND,4
504,C,Ryan,Kelly,Ryan Kelly,IND,13,0,0,937,False,13,9,0,1,Ryan,Kelly,1484.0,1482.0,6.0,9.0,Signed,83.0,0.0,0.0,IND,tier_3,0.0,IND,8
506,RT,Braden,Smith,Braden Smith,IND,15,0,16,1059,False,15,9,0,1,Braden,Smith,2417.0,2415.0,4.0,9.0,Signed,85.0,0.0,0.0,IND,tier_2,15.108593012275733,IND,-9
507,LG,Quenton,Nelson,Quenton Nelson,IND,15,0,5,1166,False,15,9,0,1,Quenton,Nelson,1929.0,1927.0,4.0,9.0,Signed,95.0,0.0,0.0,IND,tier_0,4.288164665523157,IND,-1
508,RT,Rob,Havenstein,Rob Havenstein,LAR,13,0,9,822,False,13,23,0,1,Rob,Havenstein,1112.0,1110.0,7.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,10.948905109489052,LAR,-3
511,LG,Kenyon,Green,Kenyon Green,HOU,15,0,7,972,False,15,31,0,1,Kenyon,Green,3492.0,3490.0,0.0,31.0,Signed,74.0,0.0,0.0,HOU,tier_5,7.20164609053498,HOU,-1
512,LT,Kolton,Miller,Kolton Miller,LV,15,0,17,1039,False,15,22,0,1,Kolton,Miller,1810.0,1808.0,4.0,22.0,Signed,82.0,0.0,0.0,LV,tier_3,16.361886429258902,LV,-3
513,RG,Denzelle,Good,Denzelle Good,LV,15,0,3,1077,False,15,22,0,1,Denzelle,Good,969.0,967.0,7.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,2.785515320334262,LV,-1
515,RT,Alex,Leatherwood,Alex Leatherwood,LV,15,0,11,1039,False,15,22,0,1,Alex,Leatherwood,1569.0,1567.0,1.0,22.0,Signed,70.0,0.0,0.0,LV,tier_5,10.587102983638113,LV,-4
516,RT,Bryan,Bulaga,Bryan Bulaga,LAC,15,0,8,1111,False,15,7,0,1,Bryan,Bulaga,346.0,344.0,12.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,7.200720072007201,LAC,0
517,RG,Zion,Johnson,Zion Johnson,LAC,11,0,1,770,False,11,7,0,1,Zion,Johnson,3494.0,3492.0,0.0,7.0,Signed,74.0,0.0,0.0,LAC,tier_5,1.2987012987012987,LAC,1
519,LT,Rashawn,Slater,Rashawn Slater,LAC,10,0,7,674,False,10,7,0,1,Rashawn,Slater,2402.0,2400.0,1.0,7.0,Signed,82.0,0.0,0.0,LAC,tier_3,10.385756676557863,LAC,1
521,RT,Spencer,Brown,Spencer Brown,BUF,15,0,11,1067,False,15,2,0,1,Spencer,Brown,327.0,325.0,1.0,2.0,Signed,68.0,0.0,0.0,BUF,tier_6,10.309278350515465,BUF,-3
523,LG,Matt,Feiler,Matt Feiler,LAC,15,0,4,1107,False,15,7,0,1,Matt,Feiler,799.0,797.0,7.0,7.0,Signed,78.0,0.0,0.0,LAC,tier_4,3.6133694670280034,LAC,0
525,C,Corey,Linsley,Corey Linsley,LAC,13,0,4,1001,False,13,7,0,1,Corey,Linsley,1613.0,1611.0,8.0,7.0,Signed,89.0,0.0,0.0,LAC,tier_2,3.996003996003996,LAC,-1
527,LT,Geron,Christian Sr,Geron Christian Sr,KC,15,0,4,1065,False,15,8,0,1,Geron,Christian Sr,451.0,449.0,4.0,8.0,Signed,71.0,0.0,0.0,KC,tier_5,3.755868544600939,KC,10
528,LG,Joe,Thuney,Joe Thuney,KC,15,0,1,1184,False,15,8,0,1,Joe,Thuney,2631.0,2629.0,6.0,8.0,Signed,86.0,0.0,0.0,KC,tier_2,0.8445945945945946,KC,6
529,LT,Orlando,Brown,Orlando Brown,KC,15,0,8,1123,False,15,8,0,1,Orlando,Brown,300.0,298.0,4.0,8.0,Signed,83.0,0.0,0.0,KC,tier_3,7.123775601068566,KC,4
530,C,Mitch,Morse,Mitch Morse,BUF,13,0,1,921,False,13,2,0,1,Mitch,Morse,1873.0,1871.0,7.0,2.0,Signed,79.0,0.0,0.0,BUF,tier_4,1.0857763300760044,BUF,0
533,C,Creed,Humphrey,Creed Humphrey,KC,15,0,0,1037,False,15,8,0,1,Creed,Humphrey,1246.0,1244.0,1.0,8.0,Signed,89.0,0.0,0.0,KC,tier_2,0.0,KC,6
534,RG,Logan,Bruss,Logan Bruss,LAR,15,0,1,997,False,15,23,0,1,Logan,Bruss,3581.0,3579.0,0.0,23.0,Signed,67.0,0.0,0.0,LAR,tier_6,1.0030090270812437,LAR,4
536,RG,A.J.,Cann,A.J. Cann,HOU,15,0,3,1013,False,15,31,0,1,A.J.,Cann,401.0,399.0,7.0,31.0,Signed,75.0,0.0,0.0,HOU,tier_4,2.9615004935834155,HOU,-2
537,LT,Laremy,Tunsil,Laremy Tunsil,HOU,15,0,13,952,False,15,31,0,1,Laremy,Tunsil,2673.0,2671.0,6.0,31.0,Signed,89.0,0.0,0.0,HOU,tier_2,13.655462184873949,HOU,0
540,RT,Tytus,Howard,Tytus Howard,HOU,15,0,5,981,False,15,31,0,1,Tytus,Howard,1226.0,1224.0,3.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,5.096839959225281,HOU,4
544,RT,Evan,Neal,Evan Neal,NYG,15,0,10,1039,False,15,15,0,1,Evan,Neal,3484.0,3482.0,0.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,9.624639076034649,NYG,-2
546,RG,Trai,Turner,Trai Turner,WAS,15,0,4,1029,False,15,25,0,1,Trai,Turner,2681.0,2679.0,8.0,25.0,Signed,78.0,0.0,0.0,WAS,tier_4,3.887269193391642,WAS,-3
