FullName,Position,TeamName,SkillPointDef
David Onyemata,DT,NO,2
Davion Taylor,ROLB,PHI,0
Davon Godchaux,DT,NE,-6
Dawuane Smoot,RE,JAX,0
Daxton Hill,FS,CIN,1
Dayo Odeyingbo,RE,IND,9
De'Vondre Campbell,MLB,GB,0
DeAngelo Malone,ROLB,ATL,2
DeForest Buckner,DT,IND,1
DeMarcus Lawrence,LE,DAL,0
DeShawn Williams,RE,DEN,0
DeShon Elliott,SS,DET,3
Dean Lowry,LE,GB,-1
Dean Marlowe,SS,ATL,0
Deatrich Wise Jr,LE,NE,-4
Deion Jones,MLB,ATL,5
Deionte Thompson,SS,ARI,-3
Del'Shawn Phillips,ROLB,NYJ,-4
Demario Davis,MLB,NO,-4
Denico Autry,LE,TEN,-3
Dennis Gardeck,ROLB,ARI,1
Denzel Ward,CB,CLE,-2
Derek Stingley Jr.,CB,HOU,-3
Derek Wolfe,RE,BAL,7
Derrick Barnes,LOLB,DET,7
Derrick Brown,DT,CAR,2
Derrick Nnadi,DT,KC,2
Derwin James Jr,SS,LAC,2
Desmond King II,CB,HOU,-2
Devante Bond,ROLB,DAL,-2
Devin Bush,MLB,PIT,-3
Devin Lloyd,MLB,JAX,1
Devin McCourty,FS,NE,-1
Devin White,MLB,TB,-3
Devon Kennard,ROLB,ARI,0
Devonte Wyatt,RE,GB,3
Dexter Lawrence II,LE,NYG,2
Donovan Wilson,FS,DAL,10
Donte Jackson,CB,CAR,-2
Drake Jackson,LOLB,SF,5
Dre Greenlaw,ROLB,SF,6
Dre'Mont Jones,LE,DEN,0
Drue Tranquill,MLB,LAC,-3
Duke Shelley,CB,CHI,1
Duron Harmon,SS,LV,1
E.J. Speed,LOLB,IND,0
Eddie Jackson,FS,CHI,-1
Eli Apple,CB,CIN,5
Elijah Lee,MLB,KC,-5
Emmanuel Moseley,CB,SF,1
Emmanuel Ogbah,LE,MIA,-2
Eric Murray,SS,HOU,5
Eric Rowe,SS,MIA,3
Eric Stokes,CB,GB,-1
Eric Wilson,MLB,NO,-2
Fabian Moreau,CB,HOU,-3
Fletcher Cox,DT,PHI,1
Folorunso Fatukasi,DT,JAX,1
Forrest Rhyne,MLB,IND,-5
Foyesade Oluokun,MLB,JAX,-2
Frank Clark,RE,KC,-4
Frankie Luvu,LOLB,CAR,-4
Fred Warner,MLB,SF,0
Genard Avery,LOLB,PIT,-1
Geno Stone,SS,BAL,-3
George Karlaftis,LE,KC,-2
George Odum,SS,SF,7
Germaine Pratt,MLB,CIN,6
Grady Jarrett,RE,ATL,0
Grant Delpit,SS,CLE,7
Greedy Williams,CB,CLE,1
Greg Gaines,DT,LAR,-5
Greg Newsome II,CB,CLE,1
Greg Rousseau,LE,BUF,-2
Gregory Junior,CB,JAX,-1
Grover Stewart,DT,IND,-1
Haason Reddick,LOLB,PHI,-1
Hamsah Nasirildeen,LOLB,NYJ,-2
Harold Landry III,ROLB,TEN,4
Harrison Phillips,LE,MIN,6
Harrison Smith,SS,MIN,3
Henry Anderson,LE,NE,-1
Ifeatu Melifonwu,CB,DET,-1
Isaiah Oliver,CB,ATL,4
Isaiah Rodgers,CB,IND,0
Isaiah Simmons,MLB,ARI,1
J.J. Watt,LE,ARI,-3
JC Jackson,CB,LAC,0
Ja'Whaun Bentley,MLB,NE,-4
Jabril Cox,MLB,DAL,-3
Jack Sanborn,MLB,CHI,7
Jacob Phillips,MLB,CLE,0
Jadeveon Clowney,LE,CLE,4
Jaelan Phillips,ROLB,MIA,4
Jahlani Tavai,ROLB,NE,-3
Jaire Alexander,CB,GB,1
Jalen Mills,CB,NE,2
Jalen Pitre,FS,HOU,-1
Jalen Ramsey,CB,LAR,-3
Jalen Reeves-Maybin,LOLB,HOU,-4
Jalen Thompson,SS,ARI,-4
Jalyn Holmes,LE,NYG,0
Jamal Adams,SS,SEA,-3
Jamar Johnson,SS,DEN,-4
Jamel Dean,CB,TB,-3
James Bradberry IV,CB,PHI,-3
James Pierre,CB,PIT,-2
Jamien Sherwood,MLB,NYJ,-5
Jamin Davis,MLB,WAS,4
Jaquan Brisker,SS,CHI,0
Jaquan Johnson,FS,BUF,2
Jarrad Davis,MLB,DET,-5
Jason Pinnock,SS,NYJ,-1
Jason Verrett,CB,SF,5
Javon Hargrave,DT,PHI,0
Javon Kinlaw,DT,SF,7
Jaycee Horn,CB,CAR,8
Jaylinn Hawkins,SS,ATL,4
Jayln Armour-Davis,CB,BAL,-2
Jaylon Ferguson,ROLB,BAL,0
Jaylon Johnson,CB,CHI,-4
Jayon Brown,MLB,LV,-2
Jayron Kearse,SS,DAL,3
Jeff Gladney,CB,ARI,2
Jeff Okudah,CB,DET,-1
Jeffery Simmons,RE,TEN,4
Jeremiah Attaochu,RE,CHI,-4
Jeremiah Gemmel,ROLB,SF,-4
Jeremiah Owusu-Koramoah,ROLB,CLE,6
Jeremy Chinn,SS,CAR,0
Jermaine Carter Jr,LOLB,KC,1
Jermaine Johnson II,LE,NYJ,4
Jerome Baker,MLB,MIA,6
Jerry Tillery,RE,LAC,-3
Jevon Holland,FS,MIA,-3
Jimmie Ward,FS,SF,2
JoJo Domann,ROLB,IND,-4
Joe Bachie Jr,MLB,CIN,3
Joe Thomas,LOLB,CHI,3
Joe Tryon-Shoyinka,ROLB,TB,2
Joel Iyiegbuniwe,MLB,SEA,-3
Joey Bosa,LOLB,LAC,-7
John Cominsky,LE,ATL,1
John Franklin-Myers,LE,NYJ,-5
John Jenkins,DT,MIA,2
John Johnson III,FS,CLE,-1
Johnathan Hankins,DT,LV,-1
Jonathan Allen,DT,WAS,-1
Jonathan Greenard,RE,HOU,-2
Jonathan Jones,CB,NE,1
Jordan Fuller,SS,LAR,-1
Jordan Hicks,MLB,MIN,-2
Jordan Kunaszyk,ROLB,WAS,2
Jordan Phillips,DT,BUF,-1
Jordan Poyer,SS,BUF,-1
Jordan Whitehead,SS,NYJ,1
Jordyn Brooks,LOLB,SEA,-2
Joseph Ossai,RE,CIN,0
Josey Jewell,MLB,DEN,-1
Josh Allen,ROLB,JAX,-2
Josh Bynes,MLB,BAL,2
Josh Metellus,SS,MIN,-6
Josh Sweat,LE,PHI,10
Josh Uche,LOLB,NE,2
Josh Woods,ROLB,DET,-2
Joshua Paschal,LE,DET,10
Jourdan Lewis,CB,DAL,5
Juan Thornhill,FS,KC,1
Julian Blackmon,FS,IND,3
Julian Love,SS,NYG,-1
Julian Stanford,MLB,CAR,-5
Justin Coleman,CB,SEA,3
Justin Ellis,DT,NYG,-3
Justin Hollins,ROLB,CHI,4
Justin Reid,SS,KC,0
Justin Simmons,FS,DEN,-2
Juston Burris,SS,CAR,-3
K'Lavon Chaisson,ROLB,JAX,-6
K'Von Wallace,FS,PHI,4
K'Waun Williams,CB,DEN,0
Kaiir Elam,CB,BUF,2
Kamren Curl,SS,WAS,2
Kamu Grugier-Hill,ROLB,HOU,5
Kareem Jackson,SS,DEN,-2
Karl Joseph,SS,PIT,-3
Kayvon Thibodeaux,LOLB,NYG,0
Keandre Jones,ROLB,CIN,-1
Keanu Neal,SS,TB,-9
Keith Taylor Jr,CB,CAR,0
Kendall Fuller,CB,WAS,1
Kenneth Murray Jr,MLB,LAC,-2
Kenny Moore II,CB,IND,-1
Kenny Robinson Jr,FS,CAR,-4
Kenny Willekes,ROLB,MIN,6
Kenny Young,MLB,LV,-3
Kerby Joseph,FS,DET,2
Kevin Byard,FS,TEN,-3
Kevin Pierre-Louis,LOLB,HOU,-7
Khaleke Hudson,MLB,WAS,2
Khari Willis,SS,IND,-1
Kingsley Enagbare,LOLB,GB,-2
Kingsley Keke,RE,ARI,3
Kristian Fulton,CB,TEN,3
Krys Barnes,MLB,GB,0
Kwon Alexander,ROLB,NYJ,2
Kyle Dugger,SS,NE,-3
Kyle Fuller,CB,BAL,4
Kyle Hamilton,SS,BAL,-1
Kyle Van Noy,ROLB,LAC,-4
Kyler Fackrell,ROLB,LV,-1
Kyler Gordon,CB,CHI,3
Kyron Johnson,LOLB,PHI,0
Kyzir White,ROLB,PHI,2
L'Jarius Sneed,CB,KC,2
Lamarcus Joyner,FS,NYJ,1
Larry Ogunjobi,DT,CHI,7
Lavonte David,MLB,TB,0
Lawrence Guy,RE,NE,0
Leighton Vander Esch,MLB,DAL,1
Leki Fotu,DT,ARI,3
Leonard Floyd,LOLB,LAR,-4
Levi Onwuzurike,DT,DET,11
Levi Wallace,CB,PIT,3
Lewis Cine,FS,MIN,5
Logan Hall,RE,TB,0
Logan Ryan,SS,TB,4
Lorenzo Carter,ROLB,ATL,3
Mack Wilson Sr,ROLB,NE,3
Malcolm Butler,CB,NE,5
Malcom Brown,LE,JAX,-2
Maliek Collins,DT,HOU,6
Malik Hooker,FS,DAL,6
Malik Reed,LOLB,DEN,-1
Marco Wilson,CB,ARI,0
Marcus Davenport,RE,NO,-7
Marcus Jones,CB,NE,-5
Marcus Maye,FS,NO,-2
Marcus Peters,CB,BAL,0
Marcus Williams,FS,BAL,2
Mario Addison,LE,HOU,-3
Mario Edwards Jr,DT,CHI,-2
Markus Bailey,MLB,CIN,5
Markus Golden,LOLB,ARI,3
Marlon Davidson,DT,ATL,-3
Marquel Lee,LOLB,BUF,7
Marquise Blair,FS,SEA,10
Marshon Lattimore,CB,NO,0
Martin Emerson,CB,CLE,0
Marvell Tell III,CB,IND,1
Matt Milano,ROLB,BUF,2
Matthew Adams,LOLB,CHI,-2
Matthew Butler,LE,LV,6
Matthew Judon,LOLB,NE,4
Maurice Canady,CB,NYG,-2
Maurice Hurst,DT,SF,1
Micah Hyde,FS,BUF,-1
Micah McFadden,MLB,NYG,-3
Micah Parsons,LOLB,DAL,-1
Michael Brockers,DT,DET,-3
Michael Davis,CB,LAC,0
Michael Ojemudia,CB,DEN,-3
Mike Edwards,FS,TB,0
Mike Ford,CB,ATL,1
Mike Hilton,CB,CIN,0
Mike Hughes,CB,DET,-1
Milo Eifler,LOLB,WAS,-2
Minkah Fitzpatrick,FS,PIT,-3
Montez Sweat,RE,WAS,0
Morgan Fox,RE,LAC,6
Myles Garrett,RE,CLE,0
Nakobe Dean,MLB,PHI,2
Nasir Adderley,FS,LAC,0
Nate Hobbs,CB,LV,-4
Ndamukong Suh,DT,NO,0
Nicholas Morrow,ROLB,CHI,1
Nick Bolton,MLB,KC,-4
Nick Bosa,RE,SF,0
Nick Cross,SS,IND,-7
Nick Niemann,MLB,LAC,-1
Nick Scott,FS,LAR,-1
Nik Needham,CB,MIA,-1
Noah Dawkins,ROLB,CHI,-1
Noah Igbinoghene,CB,MIA,-3
Odafe Oweh,ROLB,BAL,6
Ogbonnia Okoronkwo,RE,HOU,-6
Olasunkanmi Adeniyi,LOLB,TEN,-1
Oren Burks,MLB,SF,-5
Osa Odighizuwa,DT,DAL,-3
Oshane Ximines,LOLB,NYG,-1
Patrick Peterson,CB,MIN,2
Patrick Queen,MLB,BAL,3
Patrick Surtain II,CB,DEN,1
Paulson Adebo,CB,NO,0
Perrion Winfrey,DT,CLE,-1
Pete Werner,ROLB,NO,5
Preston Smith,ROLB,GB,2
Quandre Diggs,FS,SEA,0
Quay Walker,MLB,GB,3
Quincy Roche,ROLB,NYG,0
Quincy Williams,ROLB,NYJ,8
Quinnen Williams,DT,NYJ,1
Raekwon McMillan,MLB,NE,0
Rakeem Nunez-Roches,RE,TB,4
Randy Gregory,LOLB,DEN,2
Rashaan Evans,MLB,ATL,-5
Rashad Fenton,CB,KC,-2
Rashad Weaver,ROLB,TEN,-4
Rashan Gary,LOLB,GB,-2
Rasheem Green,RE,HOU,6
Rayshawn Jenkins,FS,JAX,-2
Richard LeCounte III,FS,CLE,2
Richie Grant,FS,ATL,0
Rico Gafford,CB,GB,2
Robert Quinn,ROLB,LAR,1
Rock Ya-Sin,CB,LV,0
Rodney McLeod Jr,FS,IND,3
Roger McCreary,CB,TEN,-3
Ronald Darby,CB,DEN,1
Sam Hubbard,LE,CIN,-3
Samson Ebukam,LE,SF,-4
Sean Murphy-Bunting,CB,TB,-1
Shaq Thompson,ROLB,CAR,-4
Shaquil Barrett,LOLB,TB,0
Sharif Finch,ROLB,NO,-2
Shaun Dion Hamilton,ROLB,DET,0
Shawn Davis,SS,GB,7
Shelby Harris,RE,SEA,-4
Sheldon Rankins,DT,NYJ,-1
Sidney Jones IV,CB,SEA,4
Sione Takitaki,LOLB,CLE,2
Solomon Thomas,DT,NYJ,-3
Stephen Weatherly,RE,CLE,7
Stephon Gilmore,CB,IND,1
Steven Nelson,CB,HOU,2
T.J. Edwards,MLB,PHI,1
T.J. Slaton Jr,DT,GB,6
T.J. Watt,LOLB,PIT,-7
Tariq Carpenter,SS,GB,-5
Tariq Woolen,CB,SEA,0
Taron Johnson,CB,BUF,2
Tarvarius Moore,FS,SF,-4
Taven Bryan,DT,CLE,10
Tavon Young,CB,CHI,1
Teair Tart,DT,TEN,-3
Terrel Bernard,MLB,BUF,9
Terrell Burgess,SS,LAR,3
Terrell Edmunds,SS,PIT,7
Terrell Lewis,ROLB,LAR,2
Thomas Graham Jr,CB,CHI,-1
Tipa Galeai,LOLB,GB,-2
Tony Fields II,LOLB,CLE,0
Tony Jefferson II,FS,BAL,-5
Tracy Walker III,FS,DET,-2
Travin Howard,MLB,LAR,9
Travon Walker,LOLB,JAX,6
Trayvon Mullen Jr,CB,LV,2
Tre Flowers,CB,CIN,1
Tre Herndon,CB,JAX,-2
Tre Sterling,FS,GB,-1
Tre'Davious White,CB,BUF,3
Trent McDuffie,CB,KC,2
Trevis Gipson,LE,CHI,6
Trevon Diggs,CB,DAL,5
Trey Hendrickson,RE,CIN,2
Troy Hill,CB,LAR,-1
Trysten Hill,DT,DAL,5
Tycen Anderson,SS,CIN,-4
Tyquan Lewis,LE,IND,2
Tyrann Mathieu,SS,NO,-4
Tyree Gillespie,FS,LV,-1
Tyree Johnson,ROLB,PIT,2
Tyson Alualu,DT,PIT,-6
Tyson Campbell,CB,JAX,-3
Tyus Bowser,ROLB,BAL,-1
Uchenna Nwosu,ROLB,SEA,-2
Vernon Butler Jr,LE,LV,1
Vince Biegel,LOLB,BAL,-6
Vita Vea,DT,TB,1
Von Miller,RE,BUF,-3
Vonn Bell,SS,CIN,2
Will Harris,SS,DET,8
William Jackson III,CB,WAS,-6
Willie Gay,ROLB,KC,1
Willie Harvey,ROLB,CLE,0
Xavien Howard,CB,MIA,-1
Xavier McKinney,FS,NYG,3
Xavier Woods,FS,CAR,-1
Yannick Ngakoue,RE,IND,2
Yetur Gross-Matos,RE,CAR,3
Za'Darius Smith,LOLB,MIN,1
Zack Baun,LOLB,NO,2
Zaire Franklin,ROLB,IND,2
Zaven Collins,MLB,ARI,3
