Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
82,K,Grant,Wade,Grant Wade,CAR,0,0,0,3,0,0,110,24,0,14,54,False,0,0,30,24,0,19,6,3,2,0,3,2,18,54,15,20,28,7,6,0,15,Grant,Wade,386.0,384.0,4.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,0.6,1.0,0.52,,,,CAR,-5
86,K,Alex,Saunders,Alex Saunders,IND,0,0,0,0,0,0,137,38,0,14,76,False,0,0,22,35,0,4,11,5,2,0,5,2,19,53,15,9,36,1,11,0,15,Alex,Saunders,1036.0,1034.0,1.0,9.0,Signed,72.0,0.0,0.0,IND,tier_5,0.8636363636363636,0.9210526315789473,0.8,,,,IND,1
97,K,Joe,Curtis,Joe Curtis,LV,0,0,0,0,0,0,71,43,0,14,0,False,0,0,27,39,0,9,9,5,4,0,5,4,22,56,15,22,0,4,9,0,15,Joe,Curtis,2422.0,2420.0,0.0,22.0,Signed,71.0,0.0,0.0,LV,tier_5,0.8148148148148148,0.9069767441860465,0.7222222222222222,,,,LV,1
100,P,Mikal,Childress,Mikal Childress,JAX,0,2809,2998,0,67,24,68,0,47,14,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,15,Mikal,Childress,3376.0,3374.0,1.0,16.0,Signed,75.0,0.0,0.0,JAX,tier_4,,,,0.125,44.74626865671642,0.9369579719813209,JAX,0
101,P,David,Foster,David Foster,IND,0,2865,3096,0,72,16,74,0,44,14,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,15,David,Foster,400.0,398.0,5.0,9.0,Signed,70.0,0.0,0.0,IND,tier_5,,,,0.0625,43.0,0.9253875968992248,IND,-3
115,P,Braden,Mann,Braden Mann,NO,0,2636,2765,0,63,23,64,0,45,14,1,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,0,0,15,Braden,Mann,1683.0,1681.0,15.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,,,,0.17391304347826086,43.888888888888886,0.9533453887884268,NO,0
119,P,Peter,Williams,Peter Williams,CHI,0,2388,2504,0,57,23,58,0,45,14,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,Peter,Williams,1093.0,1091.0,8.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,,,,0.0,43.92982456140351,0.9536741214057508,CHI,3
159,P,Kolton,Hall,Kolton Hall,MIA,0,2699,2908,0,66,17,64,0,50,14,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,15,Kolton,Hall,3437.0,3435.0,1.0,11.0,Signed,73.0,0.0,0.0,MIA,tier_5,,,,0.058823529411764705,44.06060606060606,0.9281292984869326,MIA,1
162,P,Carter,Abraham,Carter Abraham,CIN,0,2682,2820,0,63,27,143,0,46,14,77,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,1,45,0,0,0,15,Carter,Abraham,746.0,744.0,2.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,,,,0.14814814814814814,44.76190476190476,0.951063829787234,CIN,0
171,P,Kai,Kroeger,Kai Kroeger,TB,0,2852,3077,0,65,24,63,0,55,14,1,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,15,Kai,Kroeger,352.0,350.0,11.0,5.0,Signed,83.0,0.0,0.0,TB,tier_3,,,,0.16666666666666666,47.33846153846154,0.926876828079298,TB,0
177,K,Michael,Perez,Michael Perez,SEA,0,0,0,2,0,0,166,45,0,14,90,False,0,0,35,42,0,14,7,7,7,0,7,7,29,59,15,27,60,8,7,0,15,Michael,Perez,690.0,688.0,3.0,27.0,Signed,82.0,0.0,0.0,SEA,tier_3,0.8285714285714286,0.9333333333333333,0.7142857142857143,,,,SEA,-2
182,K,Clyde,Weatherspoon,Clyde Weatherspoon,PIT,0,0,0,0,0,0,63,35,0,14,0,False,0,0,28,32,0,11,7,9,1,0,9,1,20,53,15,28,0,3,7,0,15,Clyde,Weatherspoon,602.0,600.0,0.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,0.7142857142857143,0.9142857142857143,0.5555555555555556,,,,PIT,-5
183,K,Bernard,Donaldson,Bernard Donaldson,MIN,0,0,0,1,0,0,140,27,0,14,75,False,0,0,36,26,0,15,12,6,3,0,6,3,33,57,15,30,48,12,12,0,15,Bernard,Donaldson,2606.0,2604.0,4.0,30.0,Signed,82.0,0.0,0.0,MIN,tier_3,0.9166666666666666,0.9629629629629629,0.8888888888888888,,,,MIN,4
189,P,Damon,Wilcox,Damon Wilcox,SEA,0,2112,2284,0,52,15,49,0,51,14,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,15,Damon,Wilcox,2220.0,2218.0,5.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,,,,0.0,43.92307692307692,0.9246935201401051,SEA,1
191,P,Bryce,McFerson,Bryce McFerson,LV,0,2675,2823,0,63,26,147,0,46,14,83,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,22,44,0,0,0,15,Bryce,McFerson,551.0,549.0,10.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,,,,0.07692307692307693,44.80952380952381,0.9475735033652143,LV,1
196,K,Alec,McPherson,Alec McPherson,NO,0,0,0,1,0,0,140,40,0,14,73,False,0,0,25,35,0,7,8,6,4,0,6,4,19,51,15,26,42,1,8,0,15,Alec,McPherson,2545.0,2543.0,10.0,26.0,Signed,82.0,0.0,0.0,NO,tier_3,0.76,0.875,0.6,,,,NO,-7
228,K,Matt,Walker,Matt Walker,WAS,0,0,0,1,0,0,135,38,0,14,78,False,0,0,27,36,0,7,3,8,9,0,8,9,21,54,15,25,37,1,3,0,15,Matt,Walker,2322.0,2320.0,7.0,25.0,Signed,82.0,0.0,0.0,WAS,tier_3,0.7777777777777778,0.9473684210526315,0.4,,,,WAS,-7
238,P,Daniel,Lee,Daniel Lee,PIT,0,3070,3212,0,69,25,143,0,48,14,72,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,28,42,0,0,0,15,Daniel,Lee,266.0,264.0,8.0,28.0,Signed,82.0,0.0,0.0,PIT,tier_3,,,,0.24,46.55072463768116,0.9557907845579079,PIT,-2
240,K,Bryan,Talley,Bryan Talley,TEN,0,0,0,0,0,0,73,43,0,14,0,False,0,0,28,37,0,10,9,4,5,0,4,5,23,56,15,29,0,5,9,0,15,Bryan,Talley,564.0,562.0,1.0,29.0,Signed,77.0,0.0,0.0,TEN,tier_4,0.8214285714285714,0.8604651162790697,0.7368421052631579,,,,TEN,-2
243,P,Curtis,Monroe,Curtis Monroe,LAR,0,2764,2916,0,66,21,65,0,55,14,0,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,1,14,Curtis,Monroe,2657.0,2655.0,2.0,23.0,Signed,73.0,0.0,0.0,LAR,tier_5,,,,0.2857142857142857,44.18181818181818,0.9478737997256516,LAR,0
248,K,Dennis,Abraham,Dennis Abraham,JAX,0,0,0,0,0,0,146,47,0,14,80,False,0,0,19,46,0,4,8,6,1,0,6,1,17,53,15,16,48,2,8,0,15,Dennis,Abraham,3549.0,3547.0,5.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,0.8947368421052632,0.9787234042553191,0.8333333333333334,,,,JAX,2
252,P,Trevor,Hardy,Trevor Hardy,NE,0,3238,3456,0,80,29,77,0,55,14,0,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,1,15,Trevor,Hardy,1111.0,1109.0,8.0,21.0,Signed,71.0,0.0,0.0,NE,tier_5,,,,0.2413793103448276,43.2,0.9369212962962963,NE,-5
265,K,Aaron,Brackins,Aaron Brackins,NYG,0,0,0,0,0,0,144,43,0,14,80,False,0,0,26,41,0,12,8,4,2,0,4,2,20,54,15,15,44,6,8,0,15,Aaron,Brackins,557.0,555.0,2.0,15.0,Signed,79.0,0.0,0.0,NYG,tier_4,0.7692307692307693,0.9534883720930233,0.7,,,,NYG,0
269,P,Tyler,Perkins,Tyler Perkins,KC,0,2892,3048,0,66,29,138,0,48,14,69,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,8,39,0,0,0,15,Tyler,Perkins,541.0,539.0,9.0,8.0,Signed,81.0,0.0,0.0,KC,tier_3,,,,0.27586206896551724,46.18181818181818,0.9488188976377953,KC,-2
279,P,Nick,Weber,Nick Weber,ARI,0,2005,2194,0,50,24,49,0,46,14,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,15,Nick,Weber,2954.0,2952.0,0.0,6.0,Signed,73.0,0.0,0.0,ARI,tier_5,,,,0.0,43.88,0.9138559708295351,ARI,1
282,P,Michael,Turk,Michael Turk,TEN,0,3209,3324,0,73,28,156,0,48,14,82,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,29,51,0,0,0,15,Michael,Turk,3552.0,3550.0,13.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,,,,0.03571428571428571,45.534246575342465,0.9654031287605295,TEN,3
295,K,Ethan,Moczulski,Ethan Moczulski,LAR,0,0,0,1,0,0,127,34,0,14,69,False,0,0,27,33,0,10,6,5,6,0,5,6,20,51,15,23,38,4,5,0,15,Ethan,Moczulski,795.0,793.0,10.0,23.0,Signed,80.0,0.0,0.0,LAR,tier_3,0.7407407407407407,0.9705882352941176,0.5625,,,,LAR,-5
320,K,Chase,Cook,Chase Cook,NE,0,0,0,0,0,0,116,33,0,14,67,False,0,0,22,32,0,3,8,5,6,0,5,6,19,49,15,21,32,0,8,0,15,Chase,Cook,997.0,995.0,6.0,21.0,Signed,77.0,0.0,0.0,NE,tier_4,0.8636363636363636,0.9696969696969697,0.7272727272727273,,,,NE,2
322,K,Kirk,Moreland,Kirk Moreland,DAL,0,0,0,0,0,0,102,38,0,14,45,False,0,0,28,35,0,9,10,5,4,0,5,4,23,53,14,10,25,4,10,0,15,Kirk,Moreland,2727.0,2725.0,0.0,10.0,Signed,74.0,0.0,0.0,DAL,tier_5,0.8214285714285714,0.9210526315789473,0.7368421052631579,,,,DAL,1
328,P,Tommy,Townsend,Tommy Townsend,GB,0,2729,2856,0,61,31,139,0,48,14,80,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,19,50,0,0,0,15,Tommy,Townsend,2653.0,2651.0,15.0,19.0,Signed,83.0,0.0,0.0,GB,tier_3,,,,0.12903225806451613,46.81967213114754,0.9555322128851541,GB,0
334,K,James,Williams,James Williams,ATL,0,0,0,0,0,0,149,39,0,14,80,False,0,0,29,37,0,9,8,7,5,0,7,5,25,52,15,13,47,5,8,0,15,James,Williams,2204.0,2202.0,11.0,13.0,Signed,76.0,0.0,0.0,ATL,tier_4,0.8620689655172413,0.9487179487179487,0.7647058823529411,,,,ATL,2
340,P,Owen,Roth,Owen Roth,NYG,0,2624,2868,0,65,21,66,0,51,14,1,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,1,14,Owen,Roth,2542.0,2540.0,0.0,15.0,Signed,73.0,0.0,0.0,NYG,tier_5,,,,0.09523809523809523,44.12307692307692,0.9149232914923291,NYG,0
349,K,Chris,Ross,Chris Ross,TB,0,0,0,1,0,0,137,35,0,14,76,False,0,0,28,33,0,7,10,9,2,0,9,2,26,55,15,5,40,5,10,0,15,Chris,Ross,2930.0,2928.0,5.0,5.0,Signed,82.0,0.0,0.0,TB,tier_3,0.9285714285714286,0.9428571428571428,0.8823529411764706,,,,TB,3
363,K,Alex,McPherson,Alex McPherson,GB,0,0,0,1,0,0,59,40,0,14,0,False,0,0,25,37,0,5,9,4,7,0,4,7,21,51,14,19,0,1,9,0,15,Alex,McPherson,884.0,882.0,9.0,19.0,Signed,74.0,0.0,0.0,GB,tier_5,0.84,0.925,0.7142857142857143,,,,GB,2
364,K,Johnny,Webster,Johnny Webster,LAC,0,0,0,0,0,0,61,34,0,14,0,False,0,0,31,33,0,13,6,6,6,0,6,6,26,59,14,7,0,8,6,0,15,Johnny,Webster,3566.0,3564.0,6.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,0.8387096774193549,0.9705882352941176,0.7368421052631579,,,,LAC,4
371,P,Connor,Smith,Connor Smith,CAR,0,3214,3412,0,77,21,80,0,45,14,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,15,Connor,Smith,942.0,940.0,1.0,20.0,Signed,74.0,0.0,0.0,CAR,tier_5,,,,0.0,44.311688311688314,0.9419695193434936,CAR,4
372,P,Clyde,Darby,Clyde Darby,DET,0,2562,2795,0,64,23,67,0,45,14,2,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,15,Clyde,Darby,340.0,338.0,5.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,,,,0.08695652173913043,43.671875,0.9166368515205725,DET,-1
376,K,TJ,Clifford,TJ Clifford,BUF,0,0,0,0,0,0,59,35,0,14,0,False,0,0,24,32,0,11,6,4,3,0,4,3,18,56,15,2,0,5,6,0,15,TJ,Clifford,388.0,386.0,2.0,2.0,Signed,80.0,0.0,0.0,BUF,tier_3,0.75,0.9142857142857143,0.6470588235294118,,,,BUF,-6
377,K,Shane,Barker,Shane Barker,SF,0,0,0,1,0,0,60,31,0,14,0,False,0,0,25,28,0,8,6,5,6,0,5,6,19,50,14,14,0,2,6,0,15,Shane,Barker,3532.0,3530.0,6.0,14.0,Signed,75.0,0.0,0.0,SF,tier_4,0.76,0.9032258064516129,0.5714285714285714,,,,SF,-4
380,P,Caleb,Zeigler,Caleb Zeigler,DAL,0,2702,2900,0,64,21,87,0,51,14,29,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,10,18,0,0,1,15,Caleb,Zeigler,233.0,231.0,2.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,,,,0.14285714285714285,45.3125,0.9317241379310345,DAL,-1
393,K,Devin,Tanley,Devin Tanley,BAL,0,0,0,0,0,0,135,40,0,14,72,False,0,0,23,40,0,14,3,5,1,0,5,1,18,53,15,24,47,9,3,0,15,Devin,Tanley,461.0,459.0,5.0,24.0,Signed,83.0,0.0,0.0,BAL,tier_3,0.782608695652174,1.0,0.7058823529411765,,,,BAL,-1
398,P,Brett,Wittman,Brett Wittman,WAS,0,2336,2645,0,59,12,57,0,58,14,3,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,15,Brett,Wittman,3151.0,3149.0,4.0,25.0,Signed,77.0,0.0,0.0,WAS,tier_4,,,,0.3333333333333333,44.83050847457627,0.8831758034026465,WAS,-6
399,P,Braxton,King,Braxton King,CLE,0,2722,2850,0,64,23,71,0,46,14,3,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,2,15,Braxton,King,2172.0,2170.0,3.0,4.0,Signed,75.0,0.0,0.0,CLE,tier_4,,,,0.08695652173913043,44.53125,0.9550877192982457,CLE,1
410,P,A.J.,Cole III,A.J. Cole III,HOU,0,2922,3076,0,70,25,157,0,45,14,83,False,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,31,45,0,0,0,15,A.J.,Cole III,481.0,479.0,16.0,31.0,Signed,75.0,0.0,0.0,HOU,tier_4,,,,0.36,43.94285714285714,0.9499349804941483,HOU,-5
416,P,Toby,Mahone,Toby Mahone,DEN,0,3137,3403,0,75,25,114,0,46,14,39,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,3,24,0,0,0,15,Toby,Mahone,2586.0,2584.0,0.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,,,,0.24,45.373333333333335,0.921833676168087,DEN,-2
428,K,Darren,McLane,Darren McLane,PHI,0,0,0,0,0,0,82,42,0,14,82,False,0,0,33,36,0,9,10,8,6,0,6,6,25,57,15,12,57,5,8,0,15,Darren,McLane,2663.0,2661.0,0.0,12.0,Signed,73.0,0.0,0.0,PHI,tier_5,0.7575757575757576,0.8571428571428571,0.6842105263157895,,,,PHI,-5
439,K,Cade,York,Cade York,HOU,0,0,0,0,0,0,64,43,0,14,0,False,0,0,21,41,0,3,4,9,5,0,9,5,18,48,15,31,0,0,4,0,15,Cade,York,3126.0,3124.0,12.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,0.8571428571428571,0.9534883720930233,0.5714285714285714,,,,HOU,3
448,K,Evan,McPherson,Evan McPherson,CIN,0,0,0,0,0,0,61,36,0,14,0,False,0,0,25,30,0,8,7,6,4,0,6,4,19,51,15,1,0,2,7,0,15,Evan,McPherson,1777.0,1775.0,14.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,0.76,0.8333333333333334,0.6,,,,CIN,-7
454,K,Michael,Smith,Michael Smith,ARI,1,0,0,1,0,0,138,35,0,14,78,False,0,0,30,32,0,11,5,6,8,0,6,8,23,54,15,6,44,4,5,0,15,Michael,Smith,3135.0,3133.0,3.0,6.0,Signed,81.0,0.0,0.0,ARI,tier_3,0.7666666666666667,0.9142857142857143,0.5625,,,,ARI,-6
458,P,Luke,Reisner,Luke Reisner,BAL,0,2664,2937,0,67,21,68,0,45,14,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,15,Luke,Reisner,1345.0,1343.0,0.0,24.0,Signed,73.0,0.0,0.0,BAL,tier_5,,,,0.0,43.83582089552239,0.9070480081716037,BAL,0
461,P,Rhett,Bush,Rhett Bush,SF,0,3079,3314,0,73,23,140,0,57,14,67,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,14,34,0,0,0,15,Rhett,Bush,2099.0,2097.0,3.0,14.0,Signed,77.0,0.0,0.0,SF,tier_4,,,,0.34782608695652173,45.397260273972606,0.9290887145443573,SF,-4
487,P,Gary,Paulson,Gary Paulson,NYJ,0,2713,3018,0,68,23,65,0,53,14,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,14,Gary,Paulson,2900.0,2898.0,7.0,17.0,Signed,75.0,0.0,0.0,NYJ,tier_4,,,,0.08695652173913043,44.38235294117647,0.8989396951623592,NYJ,-2
520,K,Nathan,Dibert,Nathan Dibert,MIA,0,0,0,1,0,0,166,43,0,14,86,False,0,0,32,41,0,8,12,9,3,0,8,3,25,56,15,11,44,2,12,0,15,Nathan,Dibert,3520.0,3518.0,9.0,11.0,Signed,81.0,0.0,0.0,MIA,tier_3,0.78125,0.9534883720930233,0.7,,,,MIA,-2
553,P,Alan,Brackett,Alan Brackett,MIN,0,2846,3024,0,66,26,68,0,47,14,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,1,15,Alan,Brackett,1771.0,1769.0,6.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,,,,0.11538461538461539,45.81818181818182,0.9411375661375662,MIN,1
