Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
978,C,Klay,Donaghy,Klay Donaghy,KC,15,0,2,1100,False,15,8,0,19,Klay,Donaghy,1655.0,1653.0,8.0,8.0,Signed,85.0,0.0,0.0,KC,tier_2,1.8181818181818181,KC,3
979,LG,Isendre,Ahfua,Isendre Ahfua,CAR,14,0,9,890,False,14,20,0,19,Isendre,Ahfua,2856.0,2854.0,13.0,20.0,Signed,74.0,0.0,0.0,CAR,tier_5,10.112359550561797,CAR,-6
997,RT,Andrew,Knorr,Andrew Knorr,CAR,12,0,6,726,False,12,20,0,19,Andrew,Knorr,2567.0,2565.0,5.0,20.0,Signed,70.0,0.0,0.0,CAR,tier_5,8.264462809917356,CAR,0
1032,RT,Clayton,Hackett,Clayton Hackett,LAR,14,0,10,924,False,14,23,0,19,Clayton,Hackett,2330.0,2328.0,0.0,23.0,Signed,71.0,0.0,0.0,LAR,tier_5,10.822510822510822,LAR,-2
1046,C,Frank,Dempsey,Frank Dempsey,NYJ,15,0,2,1094,False,15,17,0,19,Frank,Dempsey,1347.0,1345.0,4.0,17.0,Signed,68.0,0.0,0.0,NYJ,tier_6,1.8281535648994516,NYJ,4
1053,RT,Brian,Hayward,Brian Hayward,TEN,15,0,4,1100,False,15,29,0,19,Brian,Hayward,3440.0,3438.0,2.0,29.0,Signed,74.0,0.0,0.0,TEN,tier_5,3.6363636363636362,TEN,10
1080,RT,Dre,Windsor-Malone,Dre Windsor-Malone,MIN,13,0,2,817,False,13,30,0,19,Dre,Windsor-Malone,3096.0,3094.0,2.0,30.0,Signed,84.0,0.0,0.0,MIN,tier_3,2.4479804161566707,MIN,8
1081,C,Braxton,Williams-Motley,Braxton Williams-Motley,LAR,15,0,2,1087,False,15,23,0,19,Braxton,Williams-Motley,3697.0,3695.0,1.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,1.8399264029438822,LAR,4
1086,LT,Quinn,Webster,Quinn Webster,ATL,10,0,10,697,False,10,13,0,19,Quinn,Webster,1968.0,1966.0,1.0,13.0,Signed,88.0,0.0,0.0,ATL,tier_2,14.347202295552368,ATL,-4
1090,C,Brody,Young,Brody Young,NYG,15,0,8,925,False,15,15,0,19,Brody,Young,1508.0,1506.0,4.0,15.0,Signed,67.0,0.0,0.0,NYG,tier_6,8.64864864864865,NYG,-5
1127,LG,Phillip,Rose-Williams,Phillip Rose-Williams,TEN,15,0,9,1155,False,15,29,0,19,Phillip,Rose-Williams,1309.0,1307.0,4.0,29.0,Signed,95.0,0.0,0.0,TEN,tier_0,7.792207792207792,TEN,-8
1129,LG,Kamu,Mata'afa,Kamu Mata'afa,MIN,15,0,2,1012,False,15,30,0,19,Kamu,Mata'afa,2556.0,2554.0,1.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,1.976284584980237,MIN,9
1130,LT,T.J.,Shirley,T.J. Shirley,BAL,15,0,10,976,False,15,24,0,19,T.J.,Shirley,3548.0,3546.0,3.0,24.0,Signed,82.0,0.0,0.0,BAL,tier_3,10.245901639344261,BAL,0
1137,C,Ty,Ramsey,Ty Ramsey,ATL,15,0,3,1005,False,15,13,0,19,Ty,Ramsey,1580.0,1578.0,0.0,13.0,Signed,70.0,0.0,0.0,ATL,tier_5,2.985074626865672,ATL,-1
1139,RG,Ukeme,Ogbah-Kongbo,Ukeme Ogbah-Kongbo,NYG,15,0,4,1041,False,15,15,0,19,Ukeme,Ogbah-Kongbo,3429.0,3427.0,1.0,15.0,Signed,72.0,0.0,0.0,NYG,tier_5,3.8424591738712777,NYG,-1
1181,LG,Joel,Aiken,Joel Aiken,PIT,15,0,5,1094,False,15,28,0,19,Joel,Aiken,1357.0,1355.0,1.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,4.570383912248629,PIT,1
1200,RT,Owen,Holliday,Owen Holliday,TB,15,0,10,1002,False,15,5,0,19,Owen,Holliday,3637.0,3635.0,8.0,5.0,Signed,87.0,0.0,0.0,TB,tier_2,9.980039920159681,TB,0
1218,LT,Jeremiah,Cobbs,Jeremiah Cobbs,SF,14,0,7,909,False,14,14,0,19,Jeremiah,Cobbs,2381.0,2379.0,8.0,14.0,Signed,84.0,0.0,0.0,SF,tier_3,7.700770077007701,SF,1
1241,C,Sal,Rowe,Sal Rowe,CIN,15,0,4,959,False,15,1,0,19,Sal,Rowe,2673.0,2671.0,10.0,1.0,Signed,71.0,0.0,0.0,CIN,tier_5,4.1710114702815435,CIN,-3
1246,RT,Jachai,Malone,Jachai Malone,SEA,14,0,9,978,False,14,27,0,19,Jachai,Malone,1775.0,1773.0,1.0,27.0,Signed,69.0,0.0,0.0,SEA,tier_6,9.202453987730062,SEA,-1
1283,RG,Raheem,Adkins,Raheem Adkins,CIN,15,0,2,1095,False,15,1,0,19,Raheem,Adkins,2972.0,2970.0,3.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,1.82648401826484,CIN,4
1290,C,Tyler,Diarse,Tyler Diarse,MIN,13,0,4,782,False,13,30,0,19,Tyler,Diarse,1973.0,1971.0,4.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,5.115089514066496,MIN,-4
1292,C,Cody,Lovell,Cody Lovell,WAS,15,0,5,975,False,15,25,0,19,Cody,Lovell,1286.0,1284.0,12.0,25.0,Signed,71.0,0.0,0.0,WAS,tier_5,5.128205128205129,WAS,-3
1306,RG,Joshua,Sapp,Joshua Sapp,DET,15,0,2,1067,False,15,18,0,19,Joshua,Sapp,1574.0,1572.0,2.0,18.0,Signed,71.0,0.0,0.0,DET,tier_5,1.8744142455482662,DET,4
1312,LG,Keenen,Ballard,Keenen Ballard,DAL,15,0,7,1056,False,15,10,0,19,Keenen,Ballard,3060.0,3058.0,4.0,10.0,Signed,84.0,0.0,0.0,DAL,tier_3,6.628787878787879,DAL,-1
1342,RG,Richard,Schaub,Richard Schaub,LAR,15,0,2,1027,False,15,23,0,19,Richard,Schaub,3327.0,3325.0,3.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,1.9474196689386563,LAR,4
1347,RG,Jason,Jones,Jason Jones,BUF,15,0,4,1057,False,15,2,0,19,Jason,Jones,678.0,676.0,1.0,2.0,Signed,80.0,0.0,0.0,BUF,tier_3,3.7842951750236518,BUF,-2
1361,LT,Marcell,Bush,Marcell Bush,NE,11,0,7,811,False,11,21,0,19,Marcell,Bush,3353.0,3351.0,5.0,21.0,Signed,72.0,0.0,0.0,NE,tier_5,8.631319358816276,NE,1
1364,RT,Darnell,Hairston-Barnes,Darnell Hairston-Barnes,GB,15,0,13,1019,False,15,19,0,19,Darnell,Hairston-Barnes,129.0,127.0,1.0,19.0,Signed,79.0,0.0,0.0,GB,tier_4,12.757605495583906,GB,-4
1368,LG,Jacob,Davis,Jacob Davis,DET,13,0,6,907,False,13,18,0,19,Jacob,Davis,3267.0,3265.0,5.0,18.0,Signed,72.0,0.0,0.0,DET,tier_5,6.615214994487321,DET,-1
1382,LT,Ben,Wilkins,Ben Wilkins,DET,13,0,6,871,False,13,18,0,19,Ben,Wilkins,1959.0,1957.0,3.0,18.0,Signed,67.0,0.0,0.0,DET,tier_6,6.8886337543053955,DET,4
1385,RG,Kenya,Richardson,Kenya Richardson,LV,14,0,4,934,False,14,22,0,19,Kenya,Richardson,2847.0,2845.0,5.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,4.282655246252677,LV,-3
1404,RT,Ted,Baldwin,Ted Baldwin,NYG,14,0,16,876,False,14,15,0,19,Ted,Baldwin,2413.0,2411.0,2.0,15.0,Signed,71.0,0.0,0.0,NYG,tier_5,18.2648401826484,NYG,-6
1415,LG,Earl,Kendricks II,Earl Kendricks II,DEN,15,0,10,1076,False,15,3,0,19,Earl,Kendricks II,377.0,375.0,4.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,9.29368029739777,DEN,-3
1463,RG,Zach,Ferguson,Zach Ferguson,ARI,15,0,6,1054,False,15,6,0,19,Zach,Ferguson,3670.0,3668.0,7.0,6.0,Signed,71.0,0.0,0.0,ARI,tier_5,5.692599620493358,ARI,-6
1466,LT,Garth,Brewer,Garth Brewer,JAX,15,0,9,1043,False,15,16,0,19,Garth,Brewer,2157.0,2155.0,7.0,16.0,Signed,70.0,0.0,0.0,JAX,tier_5,8.62895493767977,JAX,1
1487,LT,Ben,Robinson,Ben Robinson,GB,15,0,15,1107,False,15,19,0,19,Ben,Robinson,3083.0,3081.0,3.0,19.0,Signed,87.0,0.0,0.0,GB,tier_2,13.550135501355014,GB,0
1497,LG,Ben,Summers,Ben Summers,CIN,15,0,1,1033,False,15,1,0,19,Ben,Summers,3016.0,3014.0,1.0,1.0,Signed,67.0,0.0,0.0,CIN,tier_6,0.968054211035818,CIN,12
1519,LG,Keeshawn,Mumphrey,Keeshawn Mumphrey,SF,14,0,4,963,False,14,14,0,19,Keeshawn,Mumphrey,2746.0,2744.0,0.0,14.0,Signed,71.0,0.0,0.0,SF,tier_5,4.153686396677051,SF,1
1570,LT,Charlie,Hughes,Charlie Hughes,LV,12,0,9,743,False,12,22,0,19,Charlie,Hughes,2957.0,2955.0,2.0,22.0,Signed,81.0,0.0,0.0,LV,tier_3,12.113055181695827,LV,0
1573,LG,Martin,Nsekhe-Holt,Martin Nsekhe-Holt,NE,11,0,1,783,False,11,21,0,19,Martin,Nsekhe-Holt,2582.0,2580.0,5.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,1.277139208173691,NE,10
1605,RG,Tashaun,Wimbley,Tashaun Wimbley,DAL,15,0,4,1048,False,15,10,0,19,Tashaun,Wimbley,2158.0,2156.0,5.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,3.8167938931297707,DAL,-1
1619,C,Bret,Spiegel,Bret Spiegel,CHI,14,0,4,897,False,14,0,0,19,Bret,Spiegel,3575.0,3573.0,2.0,0.0,Signed,68.0,0.0,0.0,CHI,tier_6,4.459308807134894,CHI,-2
1620,RG,Gregory,Andrews,Gregory Andrews,HOU,15,0,3,1106,False,15,31,0,19,Gregory,Andrews,2836.0,2834.0,6.0,31.0,Signed,75.0,0.0,0.0,HOU,tier_4,2.7124773960216997,HOU,0
1634,C,Colin,Fullerton,Colin Fullerton,TEN,15,0,2,1002,False,15,29,0,19,Colin,Fullerton,2958.0,2956.0,1.0,29.0,Signed,70.0,0.0,0.0,TEN,tier_5,1.996007984031936,TEN,4
1642,C,Vantrise,Rice,Vantrise Rice,TB,15,0,2,1055,False,15,5,0,19,Vantrise,Rice,2218.0,2216.0,4.0,5.0,Signed,85.0,0.0,0.0,TB,tier_2,1.8957345971563981,TB,3
1655,LT,K.C.,Clarke,K.C. Clarke,PIT,14,0,7,977,False,14,28,0,19,K.C.,Clarke,883.0,881.0,4.0,28.0,Signed,70.0,0.0,0.0,PIT,tier_5,7.164790174002047,PIT,1
1687,RT,Stephon,Owens,Stephon Owens,DET,10,0,5,695,False,10,18,0,19,Stephon,Owens,1980.0,1978.0,6.0,18.0,Signed,93.0,0.0,0.0,DET,tier_1,7.194244604316547,DET,1
1688,RT,Nigel,Poole,Nigel Poole,NYJ,15,0,11,1027,False,15,17,0,19,Nigel,Poole,3040.0,3038.0,4.0,17.0,Signed,72.0,0.0,0.0,NYJ,tier_5,10.710808179162608,NYJ,-2
1758,RG,Russel,Forsett,Russel Forsett,ATL,15,0,1,1147,False,15,13,0,19,Russel,Forsett,247.0,245.0,4.0,13.0,Signed,86.0,0.0,0.0,ATL,tier_2,0.8718395815170009,ATL,6
1794,LG,Pat,Bowie,Pat Bowie,JAX,15,0,1,1080,False,15,16,0,19,Pat,Bowie,1484.0,1482.0,3.0,16.0,Signed,66.0,0.0,0.0,JAX,tier_6,0.9259259259259259,JAX,12
1820,LT,Jonathan,Saunders,Jonathan Saunders,MIN,12,0,12,874,False,15,30,0,19,Jonathan,Saunders,1183.0,1181.0,0.0,30.0,Signed,71.0,0.0,0.0,MIN,tier_5,13.729977116704804,MIN,-2
1827,LT,Tavaris,Allen-Haskins,Tavaris Allen-Haskins,TB,14,0,6,942,False,14,5,0,19,Tavaris,Allen-Haskins,1624.0,1622.0,1.0,5.0,Signed,69.0,0.0,0.0,TB,tier_6,6.369426751592357,TB,4
1851,LT,Keionta,Fowler-Mobley,Keionta Fowler-Mobley,LAR,15,0,4,1033,False,15,23,0,19,Keionta,Fowler-Mobley,1415.0,1413.0,0.0,23.0,Signed,76.0,0.0,0.0,LAR,tier_4,3.872216844143272,LAR,9
1872,LG,Will,Whittington,Will Whittington,BUF,13,0,4,916,False,13,2,0,19,Will,Whittington,3487.0,3485.0,2.0,2.0,Signed,73.0,0.0,0.0,BUF,tier_5,4.366812227074235,BUF,1
1875,LT,Mateo,Camarillo,Mateo Camarillo,PHI,15,1,4,958,False,15,12,0,19,Mateo,Camarillo,2869.0,2867.0,8.0,12.0,Signed,91.0,0.0,0.0,PHI,tier_1,4.17536534446764,PHI,4
1876,RT,Jerry,Crothers,Jerry Crothers,CLE,15,0,12,993,False,15,4,0,19,Jerry,Crothers,1651.0,1649.0,2.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,12.084592145015106,CLE,-4
1900,RG,Josh,Devine,Josh Devine,CAR,15,0,5,1041,False,15,20,0,19,Josh,Devine,2165.0,2163.0,1.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,4.803073967339097,CAR,-3
1908,RG,Mike,Weeden,Mike Weeden,GB,15,1,7,1019,False,15,19,0,19,Mike,Weeden,3163.0,3161.0,4.0,19.0,Signed,68.0,0.0,0.0,GB,tier_6,6.869479882237488,GB,-5
1914,LT,Deon,Bozeman,Deon Bozeman,KC,15,0,10,1028,False,15,8,0,19,Deon,Bozeman,1698.0,1696.0,0.0,8.0,Signed,77.0,0.0,0.0,KC,tier_4,9.72762645914397,KC,-2
1927,LT,Brandon,Paulsen,Brandon Paulsen,CHI,12,0,2,778,False,12,0,0,19,Brandon,Paulsen,1089.0,1087.0,4.0,0.0,Signed,93.0,0.0,0.0,CHI,tier_1,2.5706940874035986,CHI,4
1946,LT,Blaine,Madden,Blaine Madden,CIN,15,0,12,951,False,15,1,0,19,Blaine,Madden,1350.0,1348.0,8.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,12.618296529968454,CIN,-2
1991,RG,Gerald,Stephens,Gerald Stephens,PHI,14,0,7,921,False,14,12,0,19,Gerald,Stephens,3741.0,3739.0,2.0,12.0,Signed,80.0,0.0,0.0,PHI,tier_3,7.60043431053203,PHI,-8
2002,C,Von,Jefferson,Von Jefferson,SF,15,0,2,961,False,15,14,0,19,Von,Jefferson,1377.0,1375.0,6.0,14.0,Signed,76.0,0.0,0.0,SF,tier_4,2.081165452653486,SF,0
2007,C,Devin,Middleton,Devin Middleton,PHI,11,1,1,665,False,11,12,0,19,Devin,Middleton,2074.0,2072.0,9.0,12.0,Signed,78.0,0.0,0.0,PHI,tier_4,1.5037593984962407,PHI,4
2014,LT,Ryan,Stevens,Ryan Stevens,IND,15,0,13,1033,False,15,9,0,19,Ryan,Stevens,250.0,248.0,12.0,9.0,Signed,85.0,0.0,0.0,IND,tier_2,12.584704743465634,IND,0
2036,LG,Derek,Price,Derek Price,ARI,15,0,5,1129,False,15,6,0,19,Derek,Price,205.0,203.0,2.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,4.428697962798937,ARI,0
2042,RT,Marcus,Dailey,Marcus Dailey,JAX,15,0,8,1083,False,15,16,0,19,Marcus,Dailey,3588.0,3586.0,6.0,16.0,Signed,81.0,0.0,0.0,JAX,tier_3,7.386888273314866,JAX,1
