Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
346,DT,Leo,Blackwell,Leo Blackwell,LAC,TRUE,0,0,759,0,14,25,32,1,8,0,0,1,0,0,0,0,0,7,9,1,6,0,15,15,Leo,Blackwell,420,418,1,7,Signed,82,0,0,LAC,tier_3,19.76284585,2.635046113,19.76284585,60.60606061,0,0,0,LAC,-1
348,FS,Zion,Branch,Zion Branch,SEA,TRUE,0,19,1093,0,31,29,37,0,8,21,19,0,1,0,0,6,0,27,0,0,0,0,15,15,Zion,Branch,1657,1655,3,27,Signed,72,0,0,SEA,tier_5,0,0.914913083,5.4894785,62.21408966,5.4894785,1.921317475,1,SEA,-2
354,CB,Tony,Mitchell,Tony Mitchell,SEA,TRUE,23,0,968,1,28,31,35,0,8,28,0,0,0,0,0,10,0,27,0,1,0,0,15,15,Tony,Mitchell,851,849,3,27,Signed,93,0,0,SEA,tier_1,0,2.066115702,10.33057851,65.08264463,10.33057851,2.892561983,1.2,SEA,-2
361,CB,Clinton,Burton Jr,Clinton Burton Jr,ARI,TRUE,0,9,904,0,13,21,34,1,8,21,9,0,1,0,0,11,0,6,2,0,0,0,15,1,Clinton,Burton Jr,96,94,4,6,Signed,73,0,0,ARI,tier_5,2.212389381,1.10619469,14.38053097,51.99115044,12.16814159,2.32300885,0.666666667,ARI,0
381,MLB,Eddie,Phillips,Eddie Phillips,KC,TRUE,3,29,920,1,31,49,72,1,8,48,29,0,1,0,0,4,0,8,2,1,0,0,15,15,Eddie,Phillips,3144,3142,0,8,Signed,72,0,0,KC,tier_5,2.173913043,3.260869565,6.52173913,111.9565217,4.347826087,5.217391304,2.933333333,KC,3
397,FS,Kyle,Hamilton,Kyle Hamilton,ATL,TRUE,0,6,1127,0,31,34,40,0,8,13,6,0,1,0,0,5,0,13,0,0,0,0,15,15,Kyle,Hamilton,3307,3305,7,13,Signed,98,0,0,ATL,tier_0,0,0.887311446,4.436557232,62.99911269,4.436557232,1.15350488,0.533333333,ATL,-3
403,RE,C.J.,Griffin,C.J. Griffin,ATL,TRUE,0,0,332,0,5,9,15,1,8,0,0,0,0,0,0,0,0,13,7,0,2,0,15,15,C.J.,Griffin,583,581,1,13,Signed,73,0,0,ATL,tier_5,27.10843373,0,27.10843373,60.24096386,0,0,0,ATL,3
410,FS,Braylon,Johnson,Braylon Johnson,PIT,TRUE,0,0,391,0,3,9,12,0,8,3,0,0,0,0,0,3,0,28,0,0,0,0,15,0,Braylon,Johnson,797,795,2,28,Signed,68,0,0,PIT,tier_6,0,0,7.672634271,38.36317136,7.672634271,0.767263427,0,PIT,0
413,LOLB,Vince,Walton,Vince Walton,HOU,TRUE,36,0,891,1,29,46,69,0,8,37,0,0,0,0,0,4,0,31,4,1,5,0,15,15,Vince,Walton,783,781,1,31,Signed,79,0,0,HOU,tier_4,10.1010101,2.244668911,14.59034792,109.9887767,4.489337823,4.152637486,2.2,HOU,2
419,LE,Jordan,Renaud,Jordan Renaud,LV,TRUE,0,0,796,0,17,26,31,0,8,1,0,0,0,0,0,0,0,22,8,0,5,0,15,1,Jordan,Renaud,2064,2062,3,22,Signed,77,0,0,LV,tier_4,16.33165829,0,16.33165829,60.30150754,0,0.125628141,0.066666667,LV,-4
431,FS,Joseph,Charleston,Joseph Charleston,TB,TRUE,0,0,620,0,15,26,35,1,8,17,0,0,0,0,0,3,0,5,2,0,1,0,10,0,Joseph,Charleston,3183,3181,6,5,Signed,75,0,0,TB,tier_4,4.838709677,0,9.677419355,80.64516129,4.838709677,2.741935484,1.4,TB,2
435,DT,Maason,Smith,Maason Smith,LV,TRUE,0,0,496,0,8,17,22,1,8,0,0,0,0,0,0,1,0,22,6,0,3,0,15,1,Maason,Smith,548,546,5,22,Signed,77,0,0,LV,tier_4,18.14516129,0,20.16129032,60.48387097,2.016129032,0,-0.066666667,LV,-3
446,DT,Desmond,Mamudi,Desmond Mamudi,DEN,TRUE,0,0,311,0,4,8,12,0,8,0,0,0,0,0,0,0,0,3,3,0,1,0,15,1,Desmond,Mamudi,652,650,3,3,Signed,61,0,0,DEN,tier_6,12.86173633,0,12.86173633,51.44694534,0,0,0,DEN,-3
452,SS,Sage,Ryan,Sage Ryan,WAS,TRUE,41,33,1170,2,29,41,50,1,8,22,33,0,1,0,0,10,0,25,1,2,0,2,15,15,Sage,Ryan,1719,1717,5,25,Signed,92,0,0,WAS,tier_1,0.854700855,5.982905983,9.401709402,67.52136752,8.547008547,1.88034188,0.8,WAS,-1
460,LOLB,Dishawn,Misa,Dishawn Misa,LV,TRUE,0,0,367,0,3,3,6,0,8,1,0,0,0,0,0,1,0,22,0,0,0,0,15,1,Dishawn,Misa,2287,2285,2,22,Signed,68,0,0,LV,tier_6,0,0,2.72479564,24.52316076,2.72479564,0.272479564,0,LV,0
478,CB,Jaylon,Johnson,Jaylon Johnson,WAS,TRUE,0,72,1038,0,26,27,42,0,8,24,37,0,3,0,0,12,0,25,0,0,0,0,15,15,Jaylon,Johnson,1379,1377,9,25,Signed,83,0,0,WAS,tier_3,0,2.89017341,11.56069364,65.5105973,11.56069364,2.312138728,0.8,WAS,0
488,DT,Tiaoalii,Savea,Tiaoalii Savea,LAR,TRUE,3,0,886,1,17,25,30,0,8,0,0,0,0,0,0,0,0,23,10,1,8,0,15,4,Tiaoalii,Savea,1095,1093,4,23,Signed,77,0,0,LAR,tier_4,20.31602709,2.257336343,20.31602709,53.04740406,0,0,0,LAR,1
491,FS,Austin,Barker,Austin Barker,LAR,TRUE,0,0,1115,0,22,17,33,0,8,14,0,0,0,0,0,3,0,23,1,0,0,0,15,15,Austin,Barker,865,863,1,23,Signed,67,0,0,LAR,tier_6,0.896860987,0,3.587443946,49.32735426,2.69058296,1.255605381,0.733333333,LAR,-4
496,RE,Cameron,Williams,Cameron Williams,JAX,TRUE,0,0,435,0,10,16,20,1,8,0,0,0,0,0,0,0,0,16,10,0,2,0,15,15,Cameron,Williams,2271,2269,5,16,Signed,72,0,0,JAX,tier_5,27.5862069,0,27.5862069,68.96551724,0,0,0,JAX,3
547,CB,Christopher,Blue,Christopher Blue,NYJ,TRUE,0,33,1080,0,34,39,50,1,8,32,33,0,1,0,0,6,0,17,0,0,0,0,15,7,Christopher,Blue,2738,2736,0,17,Signed,75,0,0,NYJ,tier_4,0,0.925925926,5.555555556,77.77777778,5.555555556,2.962962963,1.733333333,NYJ,-4
550,SS,Josh,Carruthers,Josh Carruthers,PHI,TRUE,5,0,772,2,37,0,43,0,8,0,0,0,0,0,0,6,0,12,7,3,3,0,15,15,Josh,Carruthers,53,51,0,12,Signed,72,0,0,PHI,tier_5,12.95336788,6.476683938,20.7253886,103.626943,7.772020725,0,-0.4,PHI,9
560,LE,Cade,Denhoff,Cade Denhoff,JAX,TRUE,44,0,1002,2,19,36,49,1,8,1,0,0,0,0,0,1,0,16,16,2,9,0,15,15,Cade,Denhoff,171,169,4,16,Signed,79,0,0,JAX,tier_4,24.9500998,3.992015968,25.94810379,67.86427146,0.998003992,0.099800399,0,JAX,1
595,ROLB,Solomon,Byrd,Solomon Byrd,TB,TRUE,0,0,986,0,31,35,43,0,8,14,0,0,0,0,0,2,0,5,14,0,11,0,15,6,Solomon,Byrd,3207,3205,6,5,Signed,74,0,0,TB,tier_5,25.35496957,0,27.38336714,75.05070994,2.028397566,1.419878296,0.8,TB,8
614,DT,Davion,Carter,Davion Carter,BAL,TRUE,0,0,365,0,6,16,26,1,8,0,0,0,0,0,0,0,0,24,13,0,1,0,13,0,Davion,Carter,549,547,2,24,Signed,65,0,0,BAL,tier_6,38.35616438,0,38.35616438,87.67123288,0,0,0,BAL,6
618,ROLB,Will,Peterson,Will Peterson,NYJ,TRUE,0,0,354,0,2,3,4,0,8,0,0,0,0,0,0,0,0,17,0,0,0,0,15,0,Will,Peterson,688,686,1,17,Signed,64,0,0,NYJ,tier_6,0,0,0,16.94915254,0,0,0,NYJ,-4
620,CB,Deontae,Means,Deontae Means,SEA,TRUE,0,30,1033,0,25,38,59,0,8,36,21,0,3,0,0,16,0,27,0,0,1,0,15,15,Deontae,Means,493,491,1,27,Signed,73,0,0,SEA,tier_5,0.968054211,2.904162633,16.45692159,81.31655373,15.48886738,3.48499516,1.333333333,SEA,2
670,DT,Jeffrey,M'ba,Jeffrey M'ba,LAR,TRUE,16,0,792,1,18,30,37,0,8,0,0,0,0,0,0,0,0,23,13,2,2,0,12,12,Jeffrey,M'ba,2809,2807,4,23,Signed,87,0,0,LAR,tier_2,18.93939394,3.787878788,18.93939394,69.44444444,0,0,0,LAR,-1
673,FS,Scotty,Watkins,Scotty Watkins,CAR,TRUE,0,0,373,0,6,6,7,1,8,2,0,0,0,0,0,1,0,20,0,0,0,0,15,0,Scotty,Watkins,848,846,0,20,Signed,75,0,0,CAR,tier_4,0,0,2.680965147,34.85254692,2.680965147,0.536193029,0.066666667,CAR,-6
680,DT,Nigel,Tate,Nigel Tate,DET,TRUE,0,0,1022,0,32,28,41,0,8,0,0,0,0,0,0,0,0,18,13,0,4,0,15,15,Nigel,Tate,1099,1097,4,18,Signed,76,0,0,DET,tier_4,16.63405088,0,16.63405088,71.42857143,0,0,0,DET,-4
682,MLB,Evan,Tattersall,Evan Tattersall,NYJ,TRUE,4,4,505,1,7,22,34,0,8,20,4,0,1,0,0,5,0,17,0,1,0,0,11,11,Evan,Tattersall,3181,3179,6,17,Signed,73,0,0,NYJ,tier_5,0,5.940594059,9.900990099,81.18811881,9.900990099,3.96039604,1.363636364,NYJ,5
693,LOLB,Joe,Tryon-Shoyinka,Joe Tryon-Shoyinka,LAR,TRUE,0,0,714,0,20,20,33,0,8,8,0,0,0,0,0,0,0,23,8,0,2,0,12,10,Joe,Tryon-Shoyinka,2667,2665,8,23,Signed,75,0,0,LAR,tier_4,14.00560224,0,14.00560224,74.22969188,0,1.120448179,0.666666667,LAR,-1
698,FS,TJ,Carter,TJ Carter,PHI,TRUE,0,8,795,0,40,0,29,0,8,0,8,0,1,0,0,10,0,12,3,2,0,0,15,15,TJ,Carter,3480,3478,7,12,Signed,70,0,0,PHI,tier_5,3.773584906,3.773584906,16.35220126,86.79245283,12.57861635,0,-0.666666667,PHI,4
713,ROLB,Nick,McDaniels,Nick McDaniels,SF,TRUE,0,0,1003,0,18,26,36,0,8,6,0,0,0,0,0,1,0,14,4,0,3,0,15,15,Nick,McDaniels,217,215,1,14,Signed,77,0,0,SF,tier_4,6.979062812,0,7.976071785,53.83848455,0.997008973,0.598205384,0.333333333,SF,-5
720,ROLB,David,Fisher,David Fisher,BUF,TRUE,0,0,362,0,2,6,9,0,8,2,0,0,0,0,0,0,0,2,0,0,0,0,15,1,David,Fisher,331,329,0,2,Signed,70,0,0,BUF,tier_5,0,0,0,30.38674033,0,0.552486188,0.133333333,BUF,-6
721,SS,Andre,Cisco,Andre Cisco,SEA,TRUE,0,29,656,0,21,19,34,1,8,15,15,0,4,0,0,7,0,27,1,0,0,0,10,10,Andre,Cisco,459,457,8,27,Signed,75,0,0,SEA,tier_4,1.524390244,6.097560976,12.19512195,83.84146341,10.67073171,2.286585366,0.8,SEA,7
728,CB,Jordan,Johnson-Rubell,Jordan Johnson-Rubell,BUF,TRUE,0,33,584,0,11,19,27,1,8,12,21,0,2,0,0,2,0,2,1,0,0,0,15,1,Jordan,Johnson-Rubell,2359,2357,2,2,Signed,75,0,0,BUF,tier_4,1.712328767,3.424657534,5.136986301,65.06849315,3.424657534,2.054794521,0.666666667,BUF,-2
747,RE,Jason,Moore,Jason Moore,MIA,TRUE,0,0,1080,0,23,32,38,0,8,5,0,0,0,0,0,1,0,11,8,1,9,0,15,15,Jason,Moore,383,381,3,11,Signed,75,0,0,MIA,tier_4,15.74074074,0.925925926,16.66666667,56.48148148,0.925925926,0.462962963,0.266666667,MIA,-4
769,CB,Billy,Bowman,Billy Bowman,PIT,TRUE,0,35,1054,0,24,54,59,1,8,31,27,0,2,0,0,11,0,28,1,0,0,0,15,15,Billy,Bowman,1530,1528,4,28,Signed,89,0,0,PIT,tier_2,0.948766603,1.897533207,11.38519924,78.74762808,10.43643264,2.941176471,1.333333333,PIT,-1
780,DT,Steven,Person,Steven Person,BAL,TRUE,15,0,874,1,27,36,42,1,8,0,0,0,0,0,0,0,0,24,14,1,11,0,15,6,Steven,Person,770,768,1,24,Signed,79,0,0,BAL,tier_4,28.60411899,2.288329519,28.60411899,78.94736842,0,0,0,BAL,4
818,LOLB,Charles,Staley,Charles Staley,PIT,TRUE,0,0,332,0,3,1,2,0,8,0,0,0,0,0,0,0,0,28,0,0,0,0,15,0,Charles,Staley,1059,1057,1,28,Signed,67,0,0,PIT,tier_6,0,0,0,15.06024096,0,0,0,PIT,-2
825,FS,Rashard,Woodbury,Rashard Woodbury,NE,TRUE,0,0,356,0,8,10,13,0,8,4,0,0,0,0,0,1,0,21,0,0,0,0,15,0,Rashard,Woodbury,1382,1380,0,21,Signed,67,0,0,NE,tier_6,0,0,2.808988764,58.98876404,2.808988764,1.123595506,0.2,NE,-3
827,ROLB,Bryan,Moore,Bryan Moore,NYJ,TRUE,0,0,466,0,13,14,16,0,8,10,0,0,0,0,0,0,0,17,2,0,0,0,15,9,Bryan,Moore,2619,2617,0,17,Signed,74,0,0,NYJ,tier_5,4.291845494,0,4.291845494,62.23175966,0,2.145922747,0.666666667,NYJ,-3
855,RE,Jermaine,Johnson,Jermaine Johnson,WAS,TRUE,7,0,475,1,9,10,19,0,8,0,0,0,0,0,0,0,0,25,8,0,3,0,15,15,Jermaine,Johnson,3428,3426,7,25,Signed,73,0,0,WAS,tier_5,23.15789474,2.105263158,23.15789474,58.94736842,0,0,0,WAS,0
859,LE,Bax,Anaele,Bax Anaele,LAC,TRUE,0,0,1018,0,28,36,43,1,8,0,0,0,0,0,0,3,0,7,17,0,7,0,15,15,Bax,Anaele,2639,2637,4,7,Signed,82,0,0,LAC,tier_3,23.57563851,0,26.52259332,69.74459725,2.946954813,0,-0.2,LAC,-1
861,LOLB,Branden,Jennings,Branden Jennings,CIN,TRUE,0,23,325,0,9,18,26,0,8,20,23,0,1,0,0,2,0,1,0,0,0,0,15,15,Branden,Jennings,641,639,5,1,Signed,69,0,0,CIN,tier_6,0,3.076923077,6.153846154,107.6923077,6.153846154,6.153846154,1.2,CIN,5
873,SS,Nate,Ritchie,Nate Ritchie,BUF,TRUE,0,0,705,0,22,28,36,0,8,22,0,0,0,0,0,10,0,2,1,0,1,0,11,11,Nate,Ritchie,2350,2348,5,2,Signed,87,0,0,BUF,tier_2,2.836879433,0,17.0212766,82.26950355,14.18439716,3.120567376,1.090909091,BUF,0
881,CB,Greg,Newsome II,Greg Newsome II,LAR,TRUE,0,1,1022,0,20,40,50,0,8,33,1,0,1,0,0,12,0,23,0,0,0,0,15,15,Greg,Newsome II,1934,1932,8,23,Signed,83,0,0,LAR,tier_3,0,0.978473581,11.74168297,68.49315068,11.74168297,3.228962818,1.4,LAR,-2
885,MLB,Zaven,Collins,Zaven Collins,TB,TRUE,0,18,1104,0,42,59,77,0,8,50,17,0,2,0,0,10,0,5,1,0,3,0,15,15,Zaven,Collins,500,498,8,5,Signed,80,0,0,TB,tier_3,3.623188406,1.811594203,12.68115942,107.7898551,9.057971014,4.528985507,2.666666667,TB,0
886,SS,Emmett,Lasley,Emmett Lasley,DET,TRUE,0,0,1076,0,39,46,59,0,8,35,0,0,0,0,0,11,0,18,0,0,1,0,15,15,Emmett,Lasley,49,47,0,18,Signed,85,0,0,DET,tier_2,0.92936803,0,11.15241636,91.07806691,10.22304833,3.252788104,1.6,DET,1
897,MLB,Power,Echols,Power Echols,DET,TRUE,0,26,309,0,7,6,12,0,8,3,26,0,1,1,0,0,0,18,0,0,0,0,14,0,Power,Echols,2233,2231,5,18,Signed,67,0,0,DET,tier_6,0,6.472491909,0,61.48867314,0,0.970873786,0.214285714,DET,5
916,LOLB,Pat,McKnight,Pat McKnight,ATL,TRUE,0,0,330,0,9,18,26,0,8,16,0,0,0,0,0,0,0,13,0,0,0,0,15,15,Pat,McKnight,646,644,1,13,Signed,71,0,0,ATL,tier_5,0,0,0,106.0606061,0,4.848484848,1.066666667,ATL,-2
