FullName,Position,TeamName,SkillPointDef
Derrick Shepard,DT,DAL,3
Deshawn Jones,CB,KC,1
Desmond Evans,ROLB,HOU,5
Desmond Ricks,CB,IND,-3
Deven Eastern,DT,MIN,6
Devin Bush,MLB,PIT,-2
Devin Lloyd,MLB,IND,-2
Devin White,MLB,GB,-3
Dexter Lawrence II,LE,NYG,-1
Dishawn Misa,LOLB,LV,-4
Dishon McNary,CB,BUF,3
Donell Harris,ROLB,SF,6
Dontae Manning,CB,BUF,0
Donte Jackson,CB,SF,-1
Drake Jackson,LOLB,DAL,3
Drayk Bowen,MLB,CHI,-3
Dre Greenlaw,ROLB,CHI,-4
Dre'Mont Jones,LE,TEN,1
Drew Sanders,ROLB,ARI,-2
Duce Chestnut,CB,NYG,-4
Ed Oliver,DT,ATL,-4
Edeufan Ulofoshio,MLB,LV,-3
Eli Ricks,CB,CAR,-3
Emmanuel Ogbah,LE,ARI,1
Enai White,ROLB,IND,-4
Eric Gregory,LE,CLE,-1
Eric Stokes,CB,ATL,0
Ethan Hurkett,MLB,CIN,-2
Fred Davis II,CB,GB,-2
Fred Warner,MLB,SF,2
Gabe Powers,MLB,ATL,-6
Gabriel Brownlow-Dindy,DT,JAX,-1
Garrett Williams,CB,LAC,-4
Geno Stone,SS,PIT,1
Gentry Williams,CB,DEN,9
George Karlaftis,LE,TB,2
Gervon Dexter,DT,PIT,1
Grant Delpit,SS,CHI,-3
Greedy Williams,CB,PHI,4
Greg Benton Jr,LOLB,NYG,8
Greg Brooks Jr.,CB,DAL,-3
Greg Newsome II,CB,LAR,-2
Greg Penn III,MLB,SF,2
Greg Rousseau,LE,SF,0
Harold Landry III,ROLB,TEN,0
Harold Perkins,LOLB,TB,1
Haskell Garrett,DT,ARI,1
Henry To'o To'o,LOLB,CLE,1
Hunter Wohler,SS,KC,3
Isaac Smith,FS,CIN,3
Isaac Taylor-Stuart,CB,HOU,-1
Isaiah Crawford,ROLB,NO,2
Isaiah Hastings,DT,IND,2
Isaiah Johnson,CB,DET,-3
Isaiah Oliver,CB,IND,-2
Isaiah Shirley,ROLB,DEN,-1
Isaiah Simmons,MLB,NYG,-3
Israel Mukuamu,SS,DAL,0
J.D. Bertland,MLB,LAC,6
J.J. Weaver,LOLB,NE,-4
J.T. Tuimoloau,DT,LAC,-3
JC Jackson,CB,KC,-2
JR Walker,SS,SF,-3
JaDarian Rhym,CB,DEN,2
JaHad Carter,SS,BAL,2
Jabrill Peppers,SS,GB,0
Jack Dingle,ROLB,DEN,0
Jack Howell,SS,NYJ,1
Jack Sawyer,RE,MIN,3
Jackson Sirmon,MLB,NYG,3
Jacob Imming,ROLB,MIN,1
Jadarius Green-McKnight,SS,PIT,-4
Jaden Davis,CB,NO,0
Jaden Rayford,FS,CIN,-2
Jaelan Phillips,LOLB,NO,0
Jahad Woods,MLB,ATL,-7
Jahari Rogers,CB,SEA,-5
Jaheim Oatis,DT,GB,-2
Jaheim Singletary,CB,PHI,14
Jaheim Thomas,LOLB,IND,4
Jahfari Harvey,ROLB,WAS,2
Jahlil Hurley,CB,NO,-1
Jaire Alexander,CB,CIN,4
Jaishawn Barham,MLB,CLE,4
Jakailin Johnson,CB,TEN,5
Jalen Carter,DT,DEN,-6
Jalen Catalon,SS,PHI,15
Jalen Green,CB,IND,-4
Jalen Thompson,FS,ARI,-1
Jalon Walker,ROLB,GB,0
Jamar Johnson,SS,SEA,-2
Jamel Dean,CB,CIN,-4
James Lynch,DT,NYJ,-4
James Smith,DT,TB,2
Jamien Sherwood,MLB,BUF,-5
Jamier Wright-Collins,MLB,HOU,2
Jamin Davis,MLB,WAS,-3
Jaquan Brisker,SS,CLE,0
Jared Harrison-Hunte,DT,TB,0
Jaron Willis,ROLB,SEA,-4
Jasheen Davis,MLB,NO,0
Jasiah Wagoner,CB,ARI,-5
Jason Moore,RE,MIA,0
Javon Kinlaw,DT,DET,-1
Jay Hardy,DT,KC,1
Jay Tufele,LE,IND,1
Jaycee Horn,CB,CAR,3
Jaydon Hood,MLB,BUF,2
Jaylen Sneed,MLB,MIN,-1
Jaylin Simpson,CB,JAX,2
Jaylon Johnson,CB,NYJ,3
Jaylon Jones,CB,PHI,7
Jaylon King,FS,PIT,-2
Jeadyn Lukus,CB,GB,-2
Jeff Okudah,CB,NYG,4
Jeffrey M'ba,DT,LAR,0
Jeremiah Alexander,LOLB,NYJ,6
Jeremiah Collins,CB,PHI,9
Jeremiah Owusu-Koramoah,ROLB,CLE,-4
Jeremiah Trotter Jr,MLB,ARI,-2
Jeremiah Williams,ROLB,DAL,1
Jeremy Chinn,FS,CAR,1
Jermaine Waller,CB,ARI,-5
Jerome Baker,MLB,MIA,-2
Jevon Holland,FS,MIA,-1
Joe Tryon-Shoyinka,LOLB,LAR,0
Joenel Aguero,FS,LV,9
Joey Bosa,LOLB,LV,-2
Joey Porter Jr.,CB,LV,0
John Franklin-Myers,LE,NYJ,1
John Johnson III,FS,JAX,-1
Johnny Dixon,CB,DAL,2
Jonathan Allen,DT,SEA,0
Jordan Battle,SS,SF,3
Jordan Burch,RE,ARI,-3
Jordan Davis,DT,NYJ,-2
Jordan Fuller,SS,LAR,0
Jordan Hancock,CB,KC,0
Jordan Morant,SS,LAC,-1
Jordan Toles,FS,TEN,-2
Jordyn Brooks,LOLB,SEA,-3
Joseph Charleston,FS,SEA,-1
Josh Allen,ROLB,JAX,-8
Josh Calvert,MLB,TB,1
Josh Jobe,CB,CLE,1
Josh McCarron,LOLB,LV,-2
Josh Moore,SS,HOU,8
Josh Sweat,RE,DEN,-2
Josh Uche,ROLB,NE,2
Josh White,ROLB,LAC,1
Joshua Eaton,CB,LAC,2
Joshua White,DT,KC,-2
Josiah Silver,LOLB,PIT,-4
Juan Thornhill,FS,KC,0
Julian Blackmon,FS,IND,-1
Julian Love,SS,DET,-1
Julian Savaiinaea,LOLB,NE,-2
Junior Colson,LOLB,BUF,0
Justin Flowe,MLB,JAX,2
Justin Greene,LE,HOU,0
Justin Madubuike,RE,BAL,0
Justin Reid,FS,BUF,0
K'Lavon Chaisson,LOLB,JAX,0
K'Von Wallace,SS,ATL,-1
Kaden Johnson,LOLB,DET,-3
Kadofi Wright,MLB,MIA,5
Kaiir Elam,CB,WAS,1
Kailep Edwards,LOLB,CHI,-1
Kalon Barnes,CB,GB,-4
Kamari Ramsey,FS,GB,3
Kamari Wilson,SS,PHI,7
Kamren Curl,FS,WAS,0
Karmelo Overton,MLB,PIT,-3
Kayin Lee,CB,JAX,-1
Kayvon Thibodeaux,LE,DET,2
Keanu Neal,MLB,LAC,0
Keaten Wade,ROLB,BAL,-4
Keeshawn Silver,LE,MIA,-2
Keith Brown,ROLB,NYJ,-2
Kelee Ringo,CB,DAL,-2
Kelvin Joseph,CB,TB,2
Kenneth Murray Jr,MLB,BAL,-6
Kenny Clark,DT,JAX,0
Keon Keeley,LOLB,SF,1
Keon Sabb,FS,NYJ,4
Keondre Coburn,DT,SF,-5
Key Lawrence,FS,MIN,-5
Khaleke Hudson,MLB,LAR,-7
Khalil Anderson,CB,ATL,-1
Khalil Mack,LOLB,CIN,-1
Khari Colemna,ROLB,MIN,0
Khris Jackson,CB,SEA,-3
Khyree Jackson,CB,CAR,0
Kingsley Enagbare,RE,NO,-4
Kitan Crawford,CB,SF,6
Kolby Harvell-Peel,SS,TEN,-6
Korey Foreman,LE,NO,-1
Kristian Fulton,CB,TEN,-4
Krys Barnes,MLB,NYJ,-3
Kyle Hamilton,FS,ATL,-1
Kyler Jordan,RE,KC,4
Kyngstonn Viliamu-Asa,LOLB,WAS,4
L'Jarius Sneed,CB,NYJ,0
LaBryan Ray,RE,CIN,-3
Lance Dixon,LOLB,NYJ,-3
Lannden Zanders,SS,TEN,-2
Lebbeus Overton,RE,CIN,1
Leonard Taylor,DT,MIN,3
Levi Draper,MLB,NYJ,5
Levi Onwuzurike,RE,DET,-3
Lewis Cine,SS,NYJ,5
Logan Wilson,ROLB,BUF,0
Lovesea Carroll,CB,CAR,5
Maason Smith,DT,LV,-1
Mac Uihlein,MLB,IND,-3
Makai Lemon,CB,SF,2
Makari Paige,FS,DAL,-3
Makari Vickers,FS,BAL,2
Malachi Moore,CB,NE,1
Malaki Starks,SS,ARI,-2
Maliek Bogard,ROLB,HOU,-2
Malik Harrison,MLB,BAL,8
Marcus Davenport,RE,LAR,-5
Marcus Washington,CB,DAL,4
Marcus Williams,FS,NE,-8
Marlon Humphrey,CB,MIA,4
Martin Emerson,CB,HOU,-3
Marvin Jones Jr.,ROLB,BAL,-3
Mase Funa,ROLB,CIN,5
Mason Tufaga,MLB,DEN,4
Mathias Malaki-Donaldson,LE,BUF,1
Maxx Crosby,LE,LV,-8
McKinnley Jackson,DT,TEN,7
Merlin Robertson,LOLB,CAR,4
Micah Parsons,ROLB,DAL,-1
Mikai Gbayor,ROLB,JAX,-1
Mike Hall,DT,JAX,2
Mike Hughes,CB,DEN,3
Mike Jones Jr,ROLB,DET,-5
Miles Jackson,DT,CIN,-1
Minkah Fitzpatrick,FS,DEN,-2
Monkell Goodwine,RE,LV,-5
Montez Sweat,LE,PHI,-3
Monty Rice,MLB,ATL,2
Moses Walker,MLB,SEA,-14
Myjai Sanders,RE,SEA,5
Mykael Wright,CB,SEA,1
Mykel Williams,RE,PIT,6
Myles Garrett,RE,CLE,-2
Myles Jack,MLB,TEN,4
Myles Murphy,LE,NE,-2
Nana Mensah-Osafo,LOLB,DEN,0
Nasir Adderley,FS,LAC,-1
Nate Landman,MLB,DAL,-2
Nate Ritchie,SS,BUF,9
Nate Wiggins,CB,LAR,-3
Neto Okpala,MLB,CAR,4
Nick Bolton,MLB,KC,-5
Nick Bosa,RE,SF,1
Nick Cross,SS,CAR,-1
Nick Herbig,LOLB,CHI,4
Nick Jackson,MLB,JAX,3
Nigel Smith II,LE,DAL,1
Nigel Tate,DT,DEN,6
Nik Bonitto,MLB,PHI,3
Noah Daniels,CB,LAC,-4
Noah Igbinoghene,CB,DET,-3
Noah Taylor,ROLB,KC,2
Nyckoles Harbor,LOLB,PHI,4
Ochuan Mathis,LOLB,HOU,-1
Omar Brown,CB,NYJ,-3
Omillio Agard,CB,CIN,-1
Osman Savage,MLB,ARI,-6
Owen Pappoe,LOLB,WAS,0
Patrick Surtain II,CB,DEN,-3
Paulson Adebo,CB,NO,3
Perrion Winfrey,DT,BUF,-3
Pete Werner,MLB,NO,1
Popeye Williams,LOLB,MIN,9
Porter Gustin,LE,LAR,1
Power Echols,MLB,DET,-1
Prophet Brown,CB,BAL,-4
Quinnen Williams,DT,CHI,-1
R.J. Moten,SS,CIN,4
Ralen Goforth,MLB,DEN,0
Raneiria Dillworth,LOLB,BUF,0
Rashad Torrence II,FS,BAL,3
Rashan Gary,LOLB,GB,3
Ray Thornton III,SS,LV,4
Raylen Wilson,ROLB,ATL,-4
Reece Thomas,LOLB,ATL,0
Reid Carrico,MLB,CLE,-1
Richie Hagarty,LE,LAC,-2
Rico Walker,ROLB,GB,2
Robert Rochell,CB,PIT,1
Robert Woodward,MLB,DAL,0
Rodrick Pleasant,CB,CLE,3
Ronald Pledger,CB,NE,2
Ronnie Harrison Jr,SS,DEN,-2
Ronnie Perkins,LOLB,NE,-4
Roquan Smith,MLB,CHI,0
Sage Ryan,SS,WAS,-4
Salim Turner-Muhammad,CB,ATL,4
Sam McCall,FS,SF,0
Sammy Brown,ROLB,TB,0
Samuel M'Pemba,LOLB,LAC,-2
Sean Murphy-Bunting,CB,TB,0
Sevyn Banks,CB,SEA,2
Shane Lee,MLB,SEA,-3
Shawn Murphy,LOLB,KC,-3
Shemar Turner,RE,CHI,-2
Sherrod Covil,FS,DEN,3
Smael Mondon,ROLB,CLE,-5
Sonny Styles,FS,CAR,11
Stephen Dix Jr,MLB,PIT,-2
Stephon Wynn Jr.,DT,CLE,0
Stone Blanton,MLB,KC,0
T'Vondre Sweat,DT,CAR,-5
T.J. Watt,LOLB,SF,-1
TJ Capers,LOLB,TB,-5
TJ Carter,FS,PHI,2
Tackett Curtis,MLB,LAR,4
Tanner Salisbury,LOLB,LAR,2
Taron Vincent,DT,TEN,-1
Tausili Akana,LOLB,ARI,3
Taylor Rapp,FS,SF,-1
Tayvion Beasley,CB,TB,-3
Terrance Brooks,CB,NYJ,0
Terrell Burgess,FS,LAR,2
Terrell Lewis,ROLB,LV,5
Terrell Tilmon,ROLB,ARI,-2
Terrence Lewis,MLB,HOU,-2
Terrion Arnold,FS,ARI,-3
Tiaoalii Savea,DT,LAC,-6
Tiawan Mullen,CB,BUF,3
Tim Settle,DT,SEA,5
Tony Mitchell,CB,MIA,1
Torren Wright,ROLB,CIN,3
Trace Ford,LOLB,MIA,7
Travis Hunter,CB,DET,-3
Travis Shaw,DT,CLE,-5
Trayvon Mullen Jr,CB,JAX,0
Tre'Davious White,CB,LV,-3
Tre'Vius Hodges,CB,MIN,-1
Trejon Williams,FS,NE,-5
Tremaine Edmunds,MLB,MIN,0
Trent McDuffie,CB,LV,-4
Trenton Simpson,ROLB,LAR,-7
Trevin Wallace,MLB,NE,-2
Trevon Diggs,CB,MIN,0
Trevon Moehrig,FS,LV,-5
Trysten Hill,DT,CIN,-3
Tuli Tuipulotu,LE,JAX,-1
Tygee Hill,DT,PIT,2
Tylen Singleton,SS,LAC,15
Tyler Davis,DT,GB,-6
Tyler Owens,SS,TB,-1
Tyreek Chappell,CB,WAS,1
Tyreke Johnson,CB,MIA,0
Tyreke Smith,LE,LAC,6
Tyreke Smith,SS,MIN,-3
Tyson Ford,LE,HOU,-2
Tywone Malone,DT,NO,-7
Uchenna Nwosu,ROLB,LAC,4
Van Fillinger,LE,BUF,-2
Verone McKinley III,FS,CLE,0
Viliami Fehoko,RE,NYG,6
Vincent Starling,ROLB,SEA,-3
Walter Nolen,DT,NYG,4
Wesley Bissainthe,ROLB,TEN,-2
Wesley Miller,SS,MIA,-1
Wesley Steiner,MLB,DET,-2
Will Anderson,LOLB,TEN,0
Will Johnson,CB,CHI,-2
Wynden Ho'ohuli,LOLB,ATL,0
Xavian Sorey,ROLB,NYG,-2
Xavier McKinney,FS,NYG,1
Xavier Nwankpa,SS,NE,-3
Xavier Thomas,LE,DEN,1
Zacch Pickens,DT,LV,6
Zach Allen,RE,DAL,4
Zach Harrison,LE,GB,-2
Zaire Patterson,RE,LAR,2
Zakee Wheatley,FS,CHI,-1
Zaven Collins,MLB,TB,-5
Zina Umeozulu,LOLB,BAL,4
Zykeivous Walker,RE,SEA,-4
