Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
HB,tier_1,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_1,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_1,RUSHFUMBLES,2,tier_2,-1,2,2
HB,tier_1,RUSHFUMBLES,3,tier_3,-2,3,3
HB,tier_1,RUSHFUMBLES,4,tier_4,-3,4,4
HB,tier_1,RUSHFUMBLES,5-25,tier_5,-4,26,5
HB,tier_2,ScrimmageYardsPer1000DownsPlayed,2050-7500,tier_0,4,7501,2050
HB,tier_2,ScrimmageYardsPer1000DownsPlayed,1850-2049,tier_1,2,2050,1850
HB,tier_2,ScrimmageYardsPer1000DownsPlayed,1350-1849,tier_2,0,1850,1350
HB,tier_2,ScrimmageYardsPer1000DownsPlayed,1050-1349,tier_3,-3,1350,1050
HB,tier_2,ScrimmageYardsPer1000DownsPlayed,400-1049,tier_4,-5,1050,400
HB,tier_2,ScrimmageYardsPer1000DownsPlayed,0-399,tier_5,-6,400,0
HB,tier_2,RBScrimmageTDsPerGame,0.90-5,tier_0,4,5.01,0.90
HB,tier_2,RBScrimmageTDsPerGame,0.65-0.89,tier_1,2,0.9,0.65
HB,tier_2,RBScrimmageTDsPerGame,0.55-0.64,tier_2,1,0.65,0.55
HB,tier_2,RBScrimmageTDsPerGame,0.40-0.54,tier_3,0,0.55,0.40
HB,tier_2,RBScrimmageTDsPerGame,0.20-0.39,tier_4,-2,0.4,0.20
HB,tier_2,RBScrimmageTDsPerGame,0.00-0.19,tier_5,-4,0.2,0.00
HB,tier_2,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_2,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_2,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_2,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_2,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_2,RUSHFUMBLES,5-25,tier_5,-4,26,5
HB,tier_3,ScrimmageYardsPer1000DownsPlayed,2050-7500,tier_0,5,7501,2050
HB,tier_3,ScrimmageYardsPer1000DownsPlayed,1850-2049,tier_1,3,2050,1850
HB,tier_3,ScrimmageYardsPer1000DownsPlayed,1350-1849,tier_2,1,1850,1350
HB,tier_3,ScrimmageYardsPer1000DownsPlayed,1050-1349,tier_3,-2,1350,1050
HB,tier_3,ScrimmageYardsPer1000DownsPlayed,400-1049,tier_4,-3,1050,400
HB,tier_3,ScrimmageYardsPer1000DownsPlayed,0-399,tier_5,-5,400,0
HB,tier_3,RBScrimmageTDsPerGame,0.90-5,tier_0,5,5.01,0.90
HB,tier_3,RBScrimmageTDsPerGame,0.65-0.89,tier_1,3,0.9,0.65
HB,tier_3,RBScrimmageTDsPerGame,0.55-0.64,tier_2,2,0.65,0.55
HB,tier_3,RBScrimmageTDsPerGame,0.40-0.54,tier_3,0,0.55,0.40
HB,tier_3,RBScrimmageTDsPerGame,0.20-0.39,tier_4,-1,0.4,0.20
HB,tier_3,RBScrimmageTDsPerGame,0.00-0.19,tier_5,-3,0.2,0.00
HB,tier_3,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_3,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_3,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_3,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_3,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_3,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_4,ScrimmageYardsPer1000DownsPlayed,2050-7500,tier_0,7,7501,2050
HB,tier_4,ScrimmageYardsPer1000DownsPlayed,1850-2049,tier_1,4,2050,1850
HB,tier_4,ScrimmageYardsPer1000DownsPlayed,1350-1849,tier_2,1,1850,1350
HB,tier_4,ScrimmageYardsPer1000DownsPlayed,1050-1349,tier_3,-1,1350,1050
HB,tier_4,ScrimmageYardsPer1000DownsPlayed,400-1049,tier_4,-2,1050,400
HB,tier_4,ScrimmageYardsPer1000DownsPlayed,0-399,tier_5,-4,400,0
HB,tier_4,RBScrimmageTDsPerGame,0.90-5,tier_0,7,5.01,0.90
HB,tier_4,RBScrimmageTDsPerGame,0.65-0.89,tier_1,4,0.9,0.65
HB,tier_4,RBScrimmageTDsPerGame,0.55-0.64,tier_2,3,0.65,0.55
HB,tier_4,RBScrimmageTDsPerGame,0.40-0.54,tier_3,1,0.55,0.40
HB,tier_4,RBScrimmageTDsPerGame,0.20-0.39,tier_4,0,0.4,0.20
HB,tier_4,RBScrimmageTDsPerGame,0.00-0.19,tier_5,-2,0.2,0.00
HB,tier_4,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_4,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_4,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_4,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_4,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_4,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_5,ScrimmageYardsPer1000DownsPlayed,2050-7500,tier_0,8,7501,2050
HB,tier_5,ScrimmageYardsPer1000DownsPlayed,1850-2049,tier_1,5,2050,1850
HB,tier_5,ScrimmageYardsPer1000DownsPlayed,1350-1849,tier_2,3,1850,1350
HB,tier_5,ScrimmageYardsPer1000DownsPlayed,1050-1349,tier_3,1,1350,1050
HB,tier_5,ScrimmageYardsPer1000DownsPlayed,400-1049,tier_4,-1,1050,400
HB,tier_5,ScrimmageYardsPer1000DownsPlayed,0-399,tier_5,-2,400,0
HB,tier_5,RBScrimmageTDsPerGame,0.90-5,tier_0,8,5.01,0.90
HB,tier_5,RBScrimmageTDsPerGame,0.65-0.89,tier_1,6,0.9,0.65
HB,tier_5,RBScrimmageTDsPerGame,0.55-0.64,tier_2,4,0.65,0.55
HB,tier_5,RBScrimmageTDsPerGame,0.40-0.54,tier_3,2,0.55,0.40
HB,tier_5,RBScrimmageTDsPerGame,0.20-0.39,tier_4,1,0.4,0.20
HB,tier_5,RBScrimmageTDsPerGame,0.00-0.19,tier_5,-1,0.2,0.00
HB,tier_5,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_5,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_5,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_5,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_5,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_5,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_6,ScrimmageYardsPer1000DownsPlayed,2050-7500,tier_0,10,7501,2050
HB,tier_6,ScrimmageYardsPer1000DownsPlayed,1850-2049,tier_1,7,2050,1850
HB,tier_6,ScrimmageYardsPer1000DownsPlayed,1350-1849,tier_2,4,1850,1350
HB,tier_6,ScrimmageYardsPer1000DownsPlayed,1050-1349,tier_3,2,1350,1050
HB,tier_6,ScrimmageYardsPer1000DownsPlayed,400-1049,tier_4,1,1050,400
HB,tier_6,ScrimmageYardsPer1000DownsPlayed,0-399,tier_5,-1,400,0
HB,tier_6,RBScrimmageTDsPerGame,0.90-5,tier_0,10,5.01,0.90
HB,tier_6,RBScrimmageTDsPerGame,0.65-0.89,tier_1,8,0.9,0.65
HB,tier_6,RBScrimmageTDsPerGame,0.55-0.64,tier_2,5,0.65,0.55
HB,tier_6,RBScrimmageTDsPerGame,0.40-0.54,tier_3,3,0.55,0.40
HB,tier_6,RBScrimmageTDsPerGame,0.20-0.39,tier_4,1,0.4,0.20
HB,tier_6,RBScrimmageTDsPerGame,0.00-0.19,tier_5,0,0.2,0.00
HB,tier_6,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_6,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_6,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_6,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_6,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_6,RUSHFUMBLES,5-25,tier_5,-3,26,5
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,1,5001,1400
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1200-1399,tier_1,0,1400,1200
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,-2,1200,1000
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,800-999,tier_3,-6,1000,800
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,300-799,tier_4,-10,800,300
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-15,300,0
WR,tier_0,TDsPer1000DownsPlayed,14.00-50.00,tier_0,1,50.01,14.00
WR,tier_0,TDsPer1000DownsPlayed,10.00-13.99,tier_1,0,14.0,10.00
WR,tier_0,TDsPer1000DownsPlayed,6.50-9.99,tier_2,-1,10.0,6.50
WR,tier_0,TDsPer1000DownsPlayed,4.00-6.49,tier_3,-3,6.5,4.00
WR,tier_0,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-5,4.0,2.00
WR,tier_0,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-7,2.0,0.00
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,2,5001,1400
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1200-1399,tier_1,1,1400,1200
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,-1,1200,1000
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,800-999,tier_3,-4,1000,800
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,300-799,tier_4,-6,800,300
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-10,300,0
WR,tier_1,TDsPer1000DownsPlayed,14.00-50.00,tier_0,2,50.01,14.00
WR,tier_1,TDsPer1000DownsPlayed,10.00-13.99,tier_1,1,14.0,10.00
WR,tier_1,TDsPer1000DownsPlayed,6.50-9.99,tier_2,0,10.0,6.50
WR,tier_1,TDsPer1000DownsPlayed,4.00-6.49,tier_3,-1,6.5,4.00
WR,tier_1,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-3,4.0,2.00
WR,tier_1,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-5,2.0,0.00
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,4,5001,1400
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1200-1399,tier_1,2,1400,1200
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,0,1200,1000
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,800-999,tier_3,-3,1000,800
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,300-799,tier_4,-5,800,300
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-8,300,0
WR,tier_2,TDsPer1000DownsPlayed,14.00-50.00,tier_0,4,50.01,14.00
WR,tier_2,TDsPer1000DownsPlayed,10.00-13.99,tier_1,2,14.0,10.00
WR,tier_2,TDsPer1000DownsPlayed,6.50-9.99,tier_2,1,10.0,6.50
WR,tier_2,TDsPer1000DownsPlayed,4.00-6.49,tier_3,0,6.5,4.00
WR,tier_2,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-2,4.0,2.00
WR,tier_2,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-4,2.0,0.00
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,5,5001,1400
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1200-1399,tier_1,3,1400,1200
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,1,1200,1000
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,800-999,tier_3,-1,1000,800
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,300-799,tier_4,-4,800,300
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-6,300,0
WR,tier_3,TDsPer1000DownsPlayed,14.00-50.00,tier_0,5,50.01,14.00
WR,tier_3,TDsPer1000DownsPlayed,10.00-13.99,tier_1,3,14.0,10.00
WR,tier_3,TDsPer1000DownsPlayed,6.50-9.99,tier_2,1,10.0,6.50
WR,tier_3,TDsPer1000DownsPlayed,4.00-6.49,tier_3,0,6.5,4.00
WR,tier_3,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_3,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,7,5001,1400
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1200-1399,tier_1,4,1400,1200
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,1,1200,1000
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,800-999,tier_3,-1,1000,800
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,300-799,tier_4,-3,800,300
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-5,300,0
WR,tier_4,TDsPer1000DownsPlayed,14.00-50.00,tier_0,6,50.01,14.00
WR,tier_4,TDsPer1000DownsPlayed,10.00-13.99,tier_1,4,14.0,10.00
WR,tier_4,TDsPer1000DownsPlayed,6.50-9.99,tier_2,1,10.0,6.50
WR,tier_4,TDsPer1000DownsPlayed,4.00-6.49,tier_3,0,6.5,4.00
WR,tier_4,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_4,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,8,5001,1400
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1200-1399,tier_1,6,1400,1200
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,3,1200,1000
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,800-999,tier_3,1,1000,800
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,300-799,tier_4,-1,800,300
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-3,300,0
WR,tier_5,TDsPer1000DownsPlayed,14.00-50.00,tier_0,7,50.01,14.00
WR,tier_5,TDsPer1000DownsPlayed,10.00-13.99,tier_1,5,14.0,10.00
WR,tier_5,TDsPer1000DownsPlayed,6.50-9.99,tier_2,2,10.0,6.50
WR,tier_5,TDsPer1000DownsPlayed,4.00-6.49,tier_3,1,6.5,4.00
WR,tier_5,TDsPer1000DownsPlayed,2.00-3.99,tier_4,0,4.0,2.00
WR,tier_5,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-1,2.0,0.00
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,10,5001,1400
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1200-1399,tier_1,7,1400,1200
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1000-1199,tier_2,5,1200,1000
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,800-999,tier_3,2,1000,800
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,300-799,tier_4,0,800,300
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-1,300,0
WR,tier_6,TDsPer1000DownsPlayed,14.00-50.00,tier_0,9,50.01,14.00
WR,tier_6,TDsPer1000DownsPlayed,10.00-13.99,tier_1,6,14.0,10.00
WR,tier_6,TDsPer1000DownsPlayed,6.50-9.99,tier_2,4,10.0,6.50
WR,tier_6,TDsPer1000DownsPlayed,4.00-6.49,tier_3,2,6.5,4.00
WR,tier_6,TDsPer1000DownsPlayed,2.00-3.99,tier_4,1,4.0,2.00
WR,tier_6,TDsPer1000DownsPlayed,0.00-1.99,tier_5,0,2.0,0.00
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,1,2501,800
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,600-799,tier_1,-2,800,600
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,350-599,tier_2,-3,600,350
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,150-349,tier_3,-6,350,150
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,75-149,tier_4,-9,150,75
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,0-74,tier_5,-12,75,0
TE,tier_0,TDsPer1000DownsPlayed,10.00-50.00,tier_0,1,50.01,10.00
TE,tier_0,TDsPer1000DownsPlayed,6.50-9.99,tier_1,0,10.0,6.50
TE,tier_0,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_0,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-3,4.5,3.00
TE,tier_0,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-5,3.0,1.50
TE,tier_0,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-7,1.5,0.00
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,2,2501,800
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,600-799,tier_1,0,800,600
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,350-599,tier_2,-3,600,350
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,150-349,tier_3,-5,350,150
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,75-149,tier_4,-7,150,75
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,0-74,tier_5,-10,75,0
TE,tier_1,TDsPer1000DownsPlayed,10.00-50.00,tier_0,2,50.01,10.00
TE,tier_1,TDsPer1000DownsPlayed,6.50-9.99,tier_1,1,10.0,6.50
TE,tier_1,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_1,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-2,4.5,3.00
TE,tier_1,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-4,3.0,1.50
TE,tier_1,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-6,1.5,0.00
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,4,2501,800
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,600-799,tier_1,1,800,600
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,350-599,tier_2,-2,600,350
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,150-349,tier_3,-4,350,150
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,75-149,tier_4,-6,150,75
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,0-74,tier_5,-8,75,0
TE,tier_2,TDsPer1000DownsPlayed,10.00-50.00,tier_0,4,50.01,10.00
TE,tier_2,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_2,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_2,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_2,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-3,3.0,1.50
TE,tier_2,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-5,1.5,0.00
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,5,2501,800
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,600-799,tier_1,2,800,600
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,350-599,tier_2,-1,600,350
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,150-349,tier_3,-3,350,150
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,75-149,tier_4,-5,150,75
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,0-74,tier_5,-7,75,0
TE,tier_3,TDsPer1000DownsPlayed,10.00-50.00,tier_0,5,50.01,10.00
TE,tier_3,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_3,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_3,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_3,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_3,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-4,1.5,0.00
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,7,2501,800
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,600-799,tier_1,3,800,600
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,350-599,tier_2,0,600,350
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,150-349,tier_3,-2,350,150
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,75-149,tier_4,-4,150,75
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,0-74,tier_5,-6,75,0
TE,tier_4,TDsPer1000DownsPlayed,10.00-50.00,tier_0,6,50.01,10.00
TE,tier_4,TDsPer1000DownsPlayed,6.50-9.99,tier_1,3,10.0,6.50
TE,tier_4,TDsPer1000DownsPlayed,4.50-6.49,tier_2,1,6.5,4.50
TE,tier_4,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_4,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_4,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-3,1.5,0.00
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,8,2501,800
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,600-799,tier_1,4,800,600
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,350-599,tier_2,1,600,350
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,150-349,tier_3,-1,350,150
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,75-149,tier_4,-2,150,75
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,0-74,tier_5,-4,75,0
TE,tier_5,TDsPer1000DownsPlayed,10.00-50.00,tier_0,7,50.01,10.00
TE,tier_5,TDsPer1000DownsPlayed,6.50-9.99,tier_1,4,10.0,6.50
TE,tier_5,TDsPer1000DownsPlayed,4.50-6.49,tier_2,2,6.5,4.50
TE,tier_5,TDsPer1000DownsPlayed,3.00-4.49,tier_3,0,4.5,3.00
TE,tier_5,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-1,3.0,1.50
TE,tier_5,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-2,1.5,0.00
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,800-2500,tier_0,10,2501,800
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,600-799,tier_1,6,800,600
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,350-599,tier_2,3,600,350
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,150-349,tier_3,1,350,150
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,75-149,tier_4,-1,150,75
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,0-74,tier_5,-2,75,0
TE,tier_6,TDsPer1000DownsPlayed,10.00-50.00,tier_0,10,50.01,10.00
TE,tier_6,TDsPer1000DownsPlayed,6.50-9.99,tier_1,6,10.0,6.50
TE,tier_6,TDsPer1000DownsPlayed,4.50-6.49,tier_2,4,6.5,4.50
TE,tier_6,TDsPer1000DownsPlayed,3.00-4.49,tier_3,1,4.5,3.00
TE,tier_6,TDsPer1000DownsPlayed,1.50-2.99,tier_4,0,3.0,1.50
TE,tier_6,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-1,1.5,0.00
LT,tier_0,SacksPer1000Snaps,0.00-6.00,tier_0,3,6.01,0.00
LT,tier_0,SacksPer1000Snaps,6.01-9.00,tier_1,1,9.01,6.01
LT,tier_0,SacksPer1000Snaps,9.01-11.50,tier_2,0,11.51,9.01
LT,tier_0,SacksPer1000Snaps,11.51-15.00,tier_3,-2,15.01,11.51
LT,tier_0,SacksPer1000Snaps,15.01-20.00,tier_4,-6,20.01,15.01
LT,tier_0,SacksPer1000Snaps,20.01-100.00,tier_5,-12,100.01,20.01
LT,tier_1,SacksPer1000Snaps,0.00-6.00,tier_0,4,6.01,0.00
LT,tier_1,SacksPer1000Snaps,6.01-9.00,tier_1,2,9.01,6.01
LT,tier_1,SacksPer1000Snaps,9.01-11.50,tier_2,1,11.51,9.01
LT,tier_1,SacksPer1000Snaps,11.51-15.00,tier_3,-1,15.01,11.51
LT,tier_1,SacksPer1000Snaps,15.01-20.00,tier_4,-5,20.01,15.01
LT,tier_1,SacksPer1000Snaps,20.01-100.00,tier_5,-10,100.01,20.01
LT,tier_2,SacksPer1000Snaps,0.00-6.00,tier_0,6,6.01,0.00
LT,tier_2,SacksPer1000Snaps,6.01-9.00,tier_1,3,9.01,6.01
LT,tier_2,SacksPer1000Snaps,9.01-11.50,tier_2,1,11.51,9.01
LT,tier_2,SacksPer1000Snaps,11.51-15.00,tier_3,0,15.01,11.51
LT,tier_2,SacksPer1000Snaps,15.01-20.00,tier_4,-4,20.01,15.01
LT,tier_2,SacksPer1000Snaps,20.01-100.00,tier_5,-9,100.01,20.01
LT,tier_3,SacksPer1000Snaps,0.00-6.00,tier_0,8,6.01,0.00
