FullName,Position,TeamName,SkillPointDef
Chauncey Fitzpatrick,MLB,MIA,1
Chauncey Ford,RE,NE,11
Chris Allen,FS,CAR,-3
Chris Braswell,ROLB,PHI,0
Chris Lindsay,MLB,MIN,-3
Christian Barmore,DT,CLE,-2
Christian Gonzalez,CB,LV,6
Christian Harris,MLB,TEN,-1
Christopher Blue,CB,NYJ,-5
Cody Simon,MLB,CAR,-2
Cody Wilkins,LOLB,MIA,-6
Cole Hayes,MLB,LAR,0
Cole Jackson,RE,SEA,-7
Cole Martin,CB,LAR,2
Connor Donnell,ROLB,CIN,-2
Cormani McClain,CB,NYG,-2
Cortez Wilford,CB,DET,-1
Curtis Jacobs,ROLB,BAL,-2
D.J. Spencer,MLB,NO,-5
Daeh McCullough,SS,CLE,7
Dajon Cooks,CB,ARI,-2
Dallas Turner,ROLB,CHI,0
Dalton Brooks,FS,HOU,-5
Damarius McGhee,CB,SEA,-2
Damien Parris,SS,LAR,1
Damon Clark,MLB,PIT,1
Damon Payne,DT,CIN,3
Damon Wilson,LOLB,IND,-2
Damond Harmon,CB,ARI,-3
Daniel Harris,ROLB,NYG,-2
Daniel Landry,MLB,BUF,-5
Darian Monroe,CB,DEN,0
Darren Ryan,LOLB,BAL,-2
Dasan McCullough,RE,TB,2
Davion Carter,DT,BAL,11
Davison Igbinosun,CB,TEN,5
Daylen Everette,CB,BUF,5
Dayo Odeyingbo,RE,IND,-1
DeMarcco Hellams,SS,IND,1
DeMarvin Leal,DT,NYG,-1
Deacon Marion,CB,CAR,-2
Demani Richardson,SS,NYG,-2
Demeioun Robinson,LOLB,LV,3
Denver Harris,CB,CLE,2
Denzel Burke,CB,HOU,-6
Denzel Ward,CB,KC,6
Deontae Means,CB,SEA,-3
Derek Ashe,LOLB,PIT,1
Derek Stingley Jr.,CB,LV,-4
Derek Wingo,ROLB,DEN,2
Derion Gullette,LOLB,HOU,4
Derion Kendrick,CB,LAR,3
Derrick Brown,DT,IND,1
Derrick Davis Jr,FS,SF,-3
Derrick Shepard,DT,DAL,-1
Desmond Evans,ROLB,HOU,-7
Desmond Ricks,CB,IND,1
Devin James,SS,KC,3
Devin Lloyd,MLB,IND,-1
Dishawn Misa,LOLB,LV,0
Domani Jackson,CB,NO,0
Donovan Northrup,FS,KC,-1
Dontae Manning,CB,GB,-2
Donte Knox,LOLB,DAL,3
Drake Jackson,LOLB,DAL,1
Drayk Bowen,MLB,CHI,7
Drew Sanders,ROLB,ARI,0
Duke Beverly,LE,ATL,-1
Duke Jackson,LE,TEN,4
Dwight Jackson,FS,CIN,0
Earl Dorsett,RE,MIN,-2
Earl Little Jr,CB,ARI,7
Ed Oliver,DT,NO,-1
Eddie Phillips,MLB,KC,0
Edeufan Ulofoshio,MLB,LV,0
Eli McPhee,ROLB,CHI,-1
Eli Ricks,CB,ATL,2
Elijah Rushing,ROLB,PIT,2
Elliot Donald,DT,HOU,6
Elton Meeks,MLB,SEA,-5
Emmett Lasley,SS,DET,-6
Enai White,ROLB,TEN,-2
Enrique Felix,ROLB,LAC,-4
Enzo Jennings,SS,KC,2
Eric Cobbs,CB,TB,6
Eric Gregory,LE,IND,-1
Ethan Calvert,MLB,SF,-2
Evan Tattersall,MLB,NYJ,2
Evan Wall,CB,SF,3
Ezekiel Dobson,ROLB,IND,-1
Floyd Thompson,RE,DET,4
Fred Davis II,CB,GB,1
Ga'Quincy McKinstry,CB,NE,3
Gabe Powers,MLB,ATL,3
Gentry Williams,CB,DEN,5
George Karlaftis,LE,TB,-8
Gerald Bailey,LE,PIT,3
Gerald Evans,CB,MIN,1
Gervon Dexter,DT,PIT,3
Gracen Halton,DT,CAR,0
Grant Delpit,SS,ARI,-3
Greedy Williams,CB,PHI,6
Greg Brooks Jr.,CB,DAL,-1
Greg Newsome II,CB,LAR,-1
Greg Rousseau,LE,ATL,-4
Harold Perkins,LOLB,TB,-8
Harry Baugh,MLB,BAL,-1
Henry To'o To'o,LOLB,CLE,4
Ian Larsen,LE,DAL,0
Isaac Taylor-Stuart,CB,DAL,2
Isaiah Crawford,ROLB,LAC,-3
Isaiah Davis,SS,WAS,-3
Isaiah Foskey,RE,DAL,2
Isaiah Hastings,DT,IND,-5
Isaiah Shirley,ROLB,DEN,5
Israel Mukuamu,SS,DAL,0
JaWuan Grant,CB,JAX,2
Jackson Sirmon,MLB,NYG,0
Jaden Bagley,CB,CIN,0
Jaden Davis,CB,LAC,2
Jaelan Phillips,LOLB,GB,1
Jaheim Oatis,DT,KC,-2
Jaheim Thomas,LOLB,IND,3
Jahlil Hurley,CB,NO,0
Jaiden Ausberry,MLB,NYJ,-7
Jaiden Ausberry,MLB,TEN,1
Jaire Alexander,CB,NYG,2
Jalen Carter,DT,BAL,2
Jalen Catalon,SS,BAL,-3
Jalen Green,CB,CHI,0
Jalen Newhouse,CB,LAR,1
Jamal Lamb,CB,LAC,5
James Murray,CB,IND,-6
James Smith,DT,DEN,-4
James Williams,SS,TEN,8
Jamin Davis,MLB,PHI,12
Jasiah Wagoner,CB,ARI,2
Jason Moore,RE,SF,3
Javier Booker,DT,TB,-4
Javon Kinlaw,DT,CLE,0
Jay Jay Gillislee,LOLB,MIN,0
Jaycee Horn,CB,DEN,-3
Jayden Horne,CB,SF,-1
Jaydon Hood,MLB,BUF,-1
Jaylen Lewis,CB,WAS,-2
Jaylen Sneed,MLB,ARI,-5
Jaylin Davies,CB,CAR,-1
Jaylon Johnson,CB,WAS,-2
Jaylon Jones,CB,PHI,3
Jaylon King,FS,PIT,0
Jayvant Brown,MLB,DET,-1
Jeadyn Lukus,CB,NE,-2
Jeff Okudah,CB,BUF,-4
Jeffery Simmons,RE,HOU,-7
Jeffrey M'ba,DT,LAR,-2
Jeremiah Alexander,LOLB,NYJ,0
Jeremiah Collins,CB,PHI,2
Jeremiah Herrick,DT,NYJ,8
Jeremiah Trotter Jr,MLB,DAL,0
Jeremiah Williams,ROLB,IND,-4
Jermaine Johnson,RE,WAS,15
Jermaine Simms Jr,CB,CHI,-3
Jerod Walker,ROLB,NO,2
Jessie Bates III,FS,CLE,0
Jevon Holland,FS,MIA,2
Jihaad Campbell,ROLB,JAX,3
Joe McLean,CB,NO,2
Joe Tryon-Shoyinka,LOLB,DEN,3
Joel Foster,DT,JAX,5
Joenel Aguero,FS,LV,1
Joey Hayes,SS,JAX,-2
Joey Oakley,LOLB,LAC,-3
John Burnett,SS,NYG,1
John Chamberlain,CB,ATL,-1
John Franklin-Myers,LE,SEA,7
Johnny Bullard,CB,HOU,-1
Johnny Dixon,CB,PIT,-4
Johnny Elliott,MLB,MIN,-3
Jonathan Wilburn,CB,BAL,2
Jordan Battle,SS,SF,-3
Jordan Burch,RE,GB,3
Jordan Fuller,SS,ATL,-2
Jordan Johnson-Rubell,CB,BUF,-2
Jordan Morant,SS,DEN,-2
Jordan Renaud,LE,PHI,-4
Jordyn Brooks,LOLB,BAL,3
Jose Aguirre,LOLB,NO,-2
Joseph Charleston,FS,TB,0
Joseph Gladstone,ROLB,CLE,0
Josh Allen,ROLB,LV,5
Josh Calvert,MLB,MIN,2
Josh Carruthers,SS,PHI,9
Josh Hayes,RE,LAC,1
Josh Hilliard,CB,MIA,-5
Josh Moore,SS,HOU,2
Josh White,ROLB,BUF,-2
Joshua Eaton,CB,KC,5
Julian Love,SS,NYJ,-3
Julian Savaiinaea,LOLB,NE,3
Julius Gilmore,ROLB,CIN,-2
Julius Parrish,RE,MIA,0
Justin Greene,LE,HOU,-5
Justin Matlock,FS,DAL,0
Justin Reid,FS,BUF,1
K.J. Jones,LOLB,ARI,-3
Kadeem Mann,LE,NYJ,4
Kai Thomas,DT,CHI,-4
Kailep Edwards,LOLB,CHI,-8
Kaleb Dunn,ROLB,NYG,-5
Kamari Ramsey,FS,GB,2
Kamari Wilson,SS,DEN,-10
Kameron Cates,DT,LAR,-1
Kameron Grays,CB,HOU,1
Kamren Curl,FS,WAS,-2
Karon Prunty,CB,PHI,4
Kasey Collier,ROLB,SF,-4
Kayin Lee,CB,JAX,5
Kayshon Dickson,LE,BUF,1
Kayvon Thibodeaux,LE,DET,0
Kedeem Harris,LE,ARI,-3
Keelan Carmichael,CB,TEN,0
Keelyan Macklin,CB,TB,2
Keenan Nelson Jr.,FS,MIA,11
Keeshawn Silver,LE,MIA,-2
Keith Rollins,RE,NYJ,0
Kelee Ringo,CB,IND,0
Kendall Jackson,SS,HOU,4
Keondre Coburn,DT,SF,4
Keshawn Snow,SS,TB,-1
Kevin Bastien,SS,CIN,-6
Kevin Jones,SS,LV,-1
Key Lawrence,FS,MIN,1
Khalil Anderson,CB,DET,-2
Khamauri Rogers,CB,TB,-2
Khari Colemna,ROLB,TEN,1
Khris Jackson,CB,TB,1
Khyree Jackson,CB,CAR,3
Kitan Crawford,CB,LV,3
Korey Foreman,LE,CIN,10
Kristian Thomas,DT,ATL,-1
Kurtis Walker,DT,WAS,-3
Kyle Hamilton,FS,ATL,-4
Kyngstonn Viliamu-Asa,LOLB,WAS,-3
Kyrie Woodard,RE,NYG,1
Lamarvin Carrington,DT,BUF,-3
Lance Barrow,DT,NYG,-3
Lance Dixon,LOLB,BUF,5
Lannden Zanders,SS,MIA,1
Larry Spearman,CB,SEA,-1
Larry Turner-Gooden,SS,DAL,0
Lebbeus Overton,RE,CIN,-4
Leo Blackwell,DT,LAC,-5
Leon Murray,CB,BAL,2
Leon Samuels,LE,NO,3
Leonard Taylor,DT,MIN,-1
Lewis Cine,SS,NYJ,7
Lindsey Holcombe,MLB,GB,-12
Logan Dillinger,DT,NE,6
Lonnie Steele,SS,MIA,-5
Lonzo Elliott,CB,NE,0
Luke Barton,LOLB,MIN,3
Makai Lemon,CB,SF,2
Makari Paige,FS,DAL,0
Makari Vickers,FS,BAL,-2
Maliek Bogard,ROLB,HOU,-2
Malik Bryant,ROLB,ATL,1
Malik Clement,CB,PIT,-4
Malik Muhammad,CB,PIT,-4
Marcus Abraham,MLB,JAX,-1
Marcus Dunn,MLB,NE,-4
Marcus Holcombe,LE,SF,-3
Marcus Washington,CB,DAL,-3
Markus Jackson,RE,ARI,-6
Marlon Humphrey,CB,LAC,1
Marquise Barclay,SS,SF,7
Marquise Royal,LOLB,NE,2
Marvin Jones Jr.,ROLB,WAS,-6
Mase Funa,ROLB,CIN,2
Mason Tufaga,MLB,BAL,-3
Matt Flowers,SS,GB,7
Matthew Ogletree,LE,GB,0
Matthew Reed,ROLB,TEN,-4
Maurice Tatum,FS,NO,0
Maurice Williams,SS,BUF,-5
Maxx Crosby,LE,LV,1
Mehki Wingo,DT,WAS,-2
Micah Parsons,ROLB,CAR,-2
Michael Johnston,CB,JAX,-1
Mike Hall,DT,JAX,-5
Mike Jones Jr,ROLB,DET,-4
Minkah Fitzpatrick,FS,ARI,-1
Monkell Goodwine,RE,LV,-6
Montez Sweat,LE,CHI,1
Moses Alexander,CB,MIA,-4
Myjai Sanders,RE,DET,0
Mykael Wright,CB,CLE,-1
Mykel Williams,RE,PIT,2
Myles Garrett,RE,CLE,2
Myles Murphy,LE,NE,6
Nakobe Dean,MLB,NO,4
Nate Landman,MLB,DAL,-1
Nate Ritchie,SS,TB,-5
Nate Wiggins,CB,CAR,-2
Nick Bosa,RE,NO,0
Nick Cross,SS,CAR,5
Nick Herbig,LOLB,NYG,-1
Nick Howard,DT,SF,-1
Nick McDaniels,ROLB,SF,-4
Nigel Tate,DT,DET,-2
Nik Bonitto,MLB,PHI,4
Noah Aldridge,ROLB,SEA,-1
Noah Sewell,MLB,MIA,1
Nyckoles Harbor,LOLB,PHI,-1
Ochuan Mathis,LOLB,JAX,-2
Odafe Oweh,ROLB,NYJ,-2
Omar Graham Jr.,MLB,CLE,-1
Omillio Agard,CB,CIN,0
Osman Savage,MLB,ARI,2
Parris Franklin,CB,DET,3
Patrick Surtain II,CB,NE,-3
Perrion Winfrey,DT,BUF,4
Peter Howard,LE,WAS,-4
Peter Oakman,CB,NYJ,-4
Peter Woods,DT,SEA,-2
Peyton Bowen,SS,NO,-2
Peyton Woodyard,FS,KC,1
Phillip Greenard,CB,NO,-2
Pierre Bynes,ROLB,JAX,-5
Pierre Devine,FS,TEN,-3
Power Echols,MLB,CHI,1
Prophet Brown,CB,NYJ,-1
Quan Younger,DT,LV,-2
Quindarius Graham,DT,KC,-2
Quinnen Williams,DT,HOU,-2
R.J. Moten,SS,CIN,4
Racey Kent,CB,DEN,1
Raekwon Smith,ROLB,ATL,0
Raesjon Davis,ROLB,KC,4
Ralen Goforth,MLB,DEN,0
Ramon Leslie,SS,TEN,-6
Raneiria Dillworth,LOLB,JAX,3
Rashaad Kelly,LOLB,BUF,-2
Rashad Brown,LE,PIT,-7
Rashad Torrence II,FS,LAC,-3
Rashan Gary,ROLB,GB,2
Rashard Woodbury,FS,NE,0
Ray Thornton III,SS,CHI,-5
Raylen Wilson,ROLB,GB,4
Reggie Grimes,LE,CAR,-3
Reggie Kent,ROLB,BAL,-2
Reggie Randall,LOLB,CAR,-4
Rich Anderson,LOLB,LV,-2
Richard Bryant,FS,MIN,6
Richard Thompson,ROLB,MIN,1
Rodrick Pleasant,CB,CLE,0
Roman Hooks,MLB,IND,-3
Ronnie Cunningham,LOLB,PHI,-2
Ronnie Perkins,LOLB,NO,-3
Sage Ryan,SS,WAS,-3
Salim Turner-Muhammad,CB,ATL,-2
Sam McCall,FS,CHI,-1
Sammy Brown,ROLB,TB,-1
Scotty Watkins,FS,CAR,-3
Shane Lee,MLB,SEA,-1
Shaq Butler,CB,DEN,-6
Sharif Denson,CB,TEN,0
Sheldon Tate,MLB,TEN,2
Shemar Turner,RE,CHI,2
Sherrod Covil,FS,DEN,-2
Shon Chatman,MLB,JAX,-3
Solomon Atkinson,ROLB,DAL,2
Solomon Byrd,ROLB,TB,0
Steven Nobles,LE,ARI,6
Steven Person,DT,BAL,7
Steven Reedy,ROLB,NO,5
Steven Sannieniola,FS,LAC,-1
Stone Blanton,MLB,KC,-5
T'Vondre Sweat,DT,CAR,4
T.J. Thomas,MLB,CIN,-2
TJ Capers,LOLB,TB,2
Tackett Curtis,MLB,LAR,-6
Taj Hendricks,FS,BUF,-1
Tanner Salisbury,LOLB,LAR,-1
Tausili Akana,LOLB,ARI,3
Terrance Brooks,CB,NYJ,2
Terrell Burgess,FS,IND,-3
Terrence Lewis,MLB,HOU,0
Tevin Alford,CB,GB,-5
Tiaoalii Savea,DT,MIN,2
Tiawan Mullen,CB,BUF,-2
Tidell Pope,SS,CLE,0
Tiquan Tyson,RE,PHI,-6
Tommy McCormick,SS,ATL,-2
Tracy Hoover,MLB,WAS,0
Travis Connor,FS,CIN,-4
Travis Hunter,CB,GB,-3
Travis Shaw,DT,CLE,-3
Traylon Van Buren,FS,GB,6
Tre Floyd,SS,PIT,1
Tre'Vius Hodges,CB,MIN,0
Trejon Williams,FS,NE,-2
Tremaine Hood,MLB,SF,5
Trevell Johnson,MLB,DEN,-1
Trevin Wallace,MLB,NE,0
Trevon Moehrig,FS,JAX,1
Trevor Atkins,ROLB,LAR,4
Trevor Fitzpatrick,ROLB,MIA,7
Trey McDonald,MLB,CIN,1
Ty Main,LOLB,BUF,-7
Tygee Hill,DT,DAL,-1
Tylen Singleton,SS,LAC,-1
Tyler Davis,DT,GB,-2
Tyreek Chappell,CB,BAL,-1
Tyreke Smith,SS,PIT,-4
Tyrell Bankston,LOLB,KC,-2
Tyson Ford,LE,TEN,0
Tywone Malone,DT,NYJ,6
Van Fillinger,LE,NYG,2
Vernon Betts,ROLB,SEA,1
Vince Walton,LOLB,HOU,-2
Vincent Starling,ROLB,SEA,0
Wade Woods,LOLB,DET,-5
Walter Nolen,DT,MIA,-2
Wesley Steiner,MLB,DET,1
Will Anderson,LOLB,TEN,3
Will Johnson,CB,CHI,-7
Xavian Sorey,ROLB,NE,0
Xavier Nwankpa,SS,NE,4
Xavier Thomas,LE,DEN,-1
Xavier Young-Coll,MLB,LAC,-2
Xzavier McLeod,DT,CHI,-5
Zacch Pickens,DT,LV,-3
Zach Wroten,ROLB,CAR,2
Zaire Patterson,RE,LAR,0
Zakee Wheatley,FS,NO,-2
Zaven Collins,MLB,TB,-7
Zhaire Minter,CB,CLE,-2
Zina Umeozulu,LE,BAL,-3
Zion Branch,FS,SEA,3
