Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
102,TE,Gage,Wilcox,Gage Wilcox,DET,0,0,2,0,520,23,952,223,True,0,0,0,0,46,0,0,9,0,0,1,0,0,0,0,4,15,15,0,18,0,Gage,Wilcox,1706.0,1704.0,4.0,18.0,Signed,68.0,0.0,0.0,DET,tier_6,546.218487394958,1627.8260869565217,0.26666666666666666,4.201680672268908,DET,4.0
113,WR,Bradley,Lockridge,Bradley Lockridge,TEN,10,0,0,0,488,29,542,174,True,0,6,0,0,40,0,0,9,4,0,0,0,0,0,0,1,12,11,1,29,0,Bradley,Lockridge,1910.0,1908.0,1.0,29.0,Signed,67.0,0.0,0.0,TEN,tier_6,918.819188191882,1592.8695652173913,0.08333333333333333,1.8450184501845017,TEN,0.0
116,WR,Ayden,Williams,Ayden Williams,NO,23,0,5,0,754,28,834,321,True,0,9,0,0,59,0,0,9,4,0,3,0,0,0,0,8,14,14,0,26,0,Ayden,Williams,1383.0,1381.0,4.0,26.0,Signed,79.0,0.0,0.0,NO,tier_4,931.6546762589928,1698.1764705882351,0.5714285714285714,9.592326139088728,NO,0.0
154,QB,Austin,Burke,Austin Burke,BAL,128,3387,0,0,0,0,895,0,True,290,42,467,17,0,0,0,9,4,28,0,0,0,24,28,0,15,15,5,24,2,Austin,Burke,1867.0,1865.0,1.0,24.0,Signed,77.0,0.0,0.0,BAL,tier_4,143.0167597765363,914.2857142857142,0.13333333333333333,2.2346368715083798,,
163,WR,Rakim,Jarrett,Rakim Jarrett,DEN,12,0,1,0,678,29,591,284,True,0,3,0,0,57,0,0,9,4,0,0,0,0,0,0,5,14,14,0,3,0,Rakim,Jarrett,648.0,646.0,7.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,1167.5126903553298,1687.1999999999998,0.35714285714285715,8.460236886632826,DEN,5.0
170,TE,Donovan,Green,Donovan Green,NO,0,0,1,0,392,25,1053,163,True,0,0,0,0,43,0,0,9,0,0,3,0,0,0,0,1,15,15,0,26,0,Donovan,Green,1965.0,1963.0,4.0,26.0,Signed,69.0,0.0,0.0,NO,tier_6,372.269705603039,1312.7441860465115,0.06666666666666667,0.9496676163342831,NO,0.0
187,TE,Travis,McClain,Travis McClain,DAL,0,0,2,0,644,27,823,264,True,0,0,0,0,61,0,0,9,0,0,2,0,0,0,0,5,14,14,0,10,0,Travis,McClain,1079.0,1077.0,2.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,782.5030376670718,1520.262295081967,0.35714285714285715,6.075334143377886,DAL,8.0
218,WR,Rondale,Moore,Rondale Moore,ATL,0,0,3,0,778,30,637,279,True,0,0,0,0,58,0,0,9,0,0,1,0,0,0,0,6,12,12,0,13,0,Rondale,Moore,1861.0,1859.0,9.0,13.0,Signed,81.0,0.0,0.0,ATL,tier_3,1221.3500784929356,1931.5862068965516,0.5,9.419152276295133,ATL,4.0
219,WR,Xavier,Worthy,Xavier Worthy,CAR,11,0,0,0,1142,29,929,405,True,0,3,0,0,83,0,0,9,4,0,0,0,0,0,0,5,15,15,0,20,0,Xavier,Worthy,1652.0,1650.0,6.0,20.0,Signed,84.0,0.0,0.0,CAR,tier_3,1241.119483315393,1950.5581395348836,0.3333333333333333,5.382131324004306,CAR,3.0
224,HB,Sean,Crawford,Sean Crawford,WAS,844,0,2,378,161,24,639,146,True,0,178,0,0,25,0,8,9,84,0,16,0,0,0,0,2,15,7,6,25,12,Sean,Crawford,3079.0,3077.0,1.0,25.0,Signed,84.0,0.0,0.0,WAS,tier_3,1572.7699530516431,1361.4975369458127,0.9333333333333333,21.90923317683881,WAS,2.0
245,WR,Jalen,McMillian,Jalen McMillian,DET,15,0,1,0,659,25,825,267,True,0,7,0,0,52,0,0,9,4,0,0,0,0,0,0,4,15,15,0,18,0,Jalen,McMillian,3241.0,3239.0,7.0,18.0,Signed,81.0,0.0,0.0,DET,tier_3,816.969696969697,1684.677966101695,0.26666666666666666,4.848484848484849,DET,-4.0
250,WR,Trumaine,Collins,Trumaine Collins,MIN,21,0,0,0,1024,27,925,394,True,0,10,0,0,81,0,0,9,4,0,0,0,0,0,0,4,15,15,0,30,0,Trumaine,Collins,285.0,283.0,2.0,30.0,Signed,85.0,0.0,0.0,MIN,tier_2,1129.7297297297298,1689.6263736263736,0.26666666666666666,4.324324324324325,MIN,0.0
254,HB,Mark,Fletcher,Mark Fletcher,GB,882,0,2,434,282,25,469,223,True,0,167,0,0,30,0,11,9,78,0,15,0,0,0,0,1,10,10,0,19,9,Mark,Fletcher,1324.0,1322.0,3.0,19.0,Signed,89.0,0.0,0.0,GB,tier_2,2481.8763326226012,1549.2791878172588,1.0,21.321961620469082,GB,6.0
297,QB,C.J.,Stroud,C.J. Stroud,MIA,237,2376,0,61,0,0,614,0,True,194,51,313,8,0,0,1,9,44,27,5,0,0,25,9,0,15,9,7,11,2,C.J.,Stroud,2926.0,2924.0,7.0,11.0,Signed,71.0,0.0,0.0,MIA,tier_5,385.99348534201954,1394.1176470588236,0.13333333333333333,3.257328990228013,,
317,TE,Jake,Johnson,Jake Johnson,MIA,0,0,0,0,747,26,1119,339,True,0,0,0,0,63,0,0,9,0,0,2,0,0,0,0,2,15,15,0,11,0,Jake,Johnson,63.0,61.0,5.0,11.0,Signed,79.0,0.0,0.0,MIA,tier_4,667.5603217158177,1707.4285714285713,0.13333333333333333,1.7873100983020553,MIA,1.0
352,QB,Dylan,Lonergan,Dylan Lonergan,HOU,169,2167,0,93,0,0,562,0,True,184,25,296,10,0,0,2,9,64,38,5,0,0,28,15,0,15,9,3,31,2,Dylan,Lonergan,150.0,148.0,3.0,31.0,Signed,69.0,0.0,0.0,HOU,tier_6,300.71174377224196,2028.0,0.13333333333333333,3.558718861209964,,
372,WR,Emeka,Egubka,Emeka Egubka,SF,0,0,0,0,908,28,934,329,True,0,0,0,0,72,0,0,9,0,0,0,0,0,0,0,11,15,15,0,14,0,Emeka,Egubka,2784.0,2782.0,6.0,14.0,Signed,88.0,0.0,0.0,SF,tier_2,972.1627408993576,1815.9999999999998,0.7333333333333333,11.777301927194861,SF,-1.0
381,QB,Joe,Burrow,Joe Burrow,CIN,181,3765,0,33,0,0,940,0,True,333,47,521,11,0,0,1,9,37,28,2,0,0,44,22,0,15,15,0,1,1,Joe,Burrow,359.0,357.0,10.0,1.0,Signed,95.0,0.0,0.0,CIN,tier_0,192.5531914893617,1155.3191489361702,0.06666666666666667,1.0638297872340425,,
402,TE,Ryan,Otton,Ryan Otton,LAC,0,0,0,0,456,20,1107,253,True,0,0,0,0,52,0,0,9,0,0,4,0,0,0,0,3,15,15,0,7,0,Ryan,Otton,1159.0,1157.0,4.0,7.0,Signed,84.0,0.0,0.0,LAC,tier_3,411.92411924119244,1262.769230769231,0.2,2.710027100271003,LAC,-5.0
406,QB,Justin,Herbert,Justin Herbert,ARI,133,3677,0,14,0,0,1001,0,True,330,36,503,16,0,0,0,9,17,27,1,0,0,38,32,0,15,15,4,6,1,Justin,Herbert,1144.0,1142.0,10.0,6.0,Signed,80.0,0.0,0.0,ARI,tier_3,132.86713286713285,1108.3333333333335,0.06666666666666667,0.999000999000999,,
473,WR,Amari,Rodgers,Amari Rodgers,DAL,25,0,0,0,656,61,482,286,True,0,8,0,0,52,0,0,9,4,0,2,0,0,0,0,6,14,14,0,10,0,Amari,Rodgers,2258.0,2256.0,9.0,10.0,Signed,75.0,0.0,0.0,DAL,tier_4,1412.8630705394191,1699.3999999999999,0.42857142857142855,12.448132780082986,DAL,12.0
482,WR,Antoine,Terry,Antoine Terry,HOU,0,0,2,0,686,29,908,230,True,0,0,0,0,51,0,0,9,0,0,0,0,0,0,0,5,15,15,0,31,0,Antoine,Terry,462.0,460.0,2.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,755.5066079295154,1936.941176470588,0.3333333333333333,5.506607929515419,HOU,-3.0
496,WR,Keon,Coleman,Keon Coleman,MIA,13,0,0,0,897,26,922,313,True,0,4,0,0,68,0,0,9,4,0,0,0,0,0,0,4,15,15,0,11,0,Keon,Coleman,2410.0,2408.0,5.0,11.0,Signed,78.0,0.0,0.0,MIA,tier_4,986.9848156182213,1848.1666666666667,0.26666666666666666,4.3383947939262475,MIA,-1.0
510,TE,Mac,Markway,Mac Markway,NE,7,0,0,0,84,19,686,62,True,0,3,1,0,12,0,0,9,4,0,0,0,0,0,0,1,14,0,0,21,0,Mac,Markway,2917.0,2915.0,3.0,21.0,Signed,68.0,0.0,0.0,NE,tier_6,132.65306122448982,946.4,0.07142857142857142,1.4577259475218658,NE,-3.0
515,HB,Emmanuel,Henderson,Emmanuel Henderson,TB,263,0,0,69,207,21,477,142,True,0,68,0,0,29,0,2,9,39,0,6,0,0,0,0,1,15,15,0,5,1,Emmanuel,Henderson,2884.0,2882.0,5.0,5.0,Signed,68.0,0.0,0.0,TB,tier_6,985.3249475890985,1120.701030927835,0.13333333333333333,4.1928721174004195,TB,1.0
542,WR,Tyler,Schilling,Tyler Schilling,HOU,5,0,1,0,649,35,685,252,True,0,3,0,0,57,0,0,9,4,0,0,0,0,0,0,8,15,14,0,31,0,Tyler,Schilling,1620.0,1618.0,0.0,31.0,Signed,76.0,0.0,0.0,HOU,tier_4,954.7445255474453,1582.6,0.5333333333333333,11.678832116788321,HOU,3.0
546,WR,Caleb,Burton,Caleb Burton,ARI,0,0,1,0,815,25,714,299,True,0,0,0,0,67,0,0,9,0,0,0,0,0,0,0,8,12,12,0,6,0,Caleb,Burton,1088.0,1086.0,5.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,1141.4565826330531,1751.641791044776,0.6666666666666666,11.204481792717086,ARI,2.0
623,WR,Julian,Fleming,Julian Fleming,DAL,4,0,1,0,895,27,819,315,True,0,5,0,0,71,0,0,9,4,0,0,0,0,0,0,8,15,15,0,10,0,Julian,Fleming,3286.0,3284.0,7.0,10.0,Signed,85.0,0.0,0.0,DAL,tier_2,1097.6800976800978,1711.578947368421,0.5333333333333333,9.768009768009769,DAL,1.0
657,TE,Jalen,Wydermyer,Jalen Wydermyer,WAS,0,0,5,0,744,25,1115,334,True,0,0,0,0,67,0,0,9,0,0,1,0,0,0,0,4,15,15,0,25,0,Jalen,Wydermyer,3350.0,3348.0,8.0,25.0,Signed,76.0,0.0,0.0,WAS,tier_4,667.2645739910313,1599.044776119403,0.26666666666666666,3.587443946188341,WAS,2.0
697,HB,LJ,Johnson,LJ Johnson,LV,276,0,1,50,150,21,636,130,True,0,95,0,0,20,0,1,9,41,0,3,0,0,0,0,0,14,14,0,22,3,LJ,Johnson,2336.0,2334.0,5.0,22.0,Signed,86.0,0.0,0.0,LV,tier_2,669.8113207547169,907.8260869565217,0.21428571428571427,4.716981132075471,LV,-7.0
708,TE,Kaden,Helms,Kaden Helms,NYG,0,0,3,0,676,24,1078,321,True,0,0,0,0,71,0,0,9,0,0,4,0,0,0,0,2,15,15,2,15,0,Kaden,Helms,1283.0,1281.0,3.0,15.0,Signed,71.0,0.0,0.0,NYG,tier_5,627.08719851577,1371.0422535211267,0.13333333333333333,1.8552875695732838,NYG,3.0
738,HB,Jaydon,Blue,Jaydon Blue,NO,713,0,2,225,156,22,567,159,True,0,214,0,0,21,0,5,9,73,0,10,0,0,0,0,1,15,15,1,26,4,Jaydon,Blue,1828.0,1826.0,5.0,26.0,Signed,82.0,0.0,0.0,NO,tier_3,1532.6278659611994,1005.804255319149,0.3333333333333333,8.818342151675484,NO,-3.0
743,HB,Roderick,Robinson II,Roderick Robinson II,TEN,518,0,1,183,166,21,369,107,True,0,143,0,0,20,0,3,9,59,0,8,0,0,0,0,1,10,10,0,29,3,Roderick,Robinson II,2597.0,2595.0,3.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,1853.658536585366,1100.0245398773006,0.4,10.840108401084011,TEN,0.0
752,WR,Agiye,Hall,Agiye Hall,LAC,1,0,0,0,683,27,835,240,True,0,2,0,0,57,0,0,9,3,0,0,0,0,0,0,6,13,13,0,7,0,Agiye,Hall,2644.0,2642.0,5.0,7.0,Signed,92.0,0.0,0.0,LAC,tier_1,819.1616766467066,1672.0677966101694,0.46153846153846156,7.18562874251497,LAC,-6.0
790,HB,Javonte,Williams,Javonte Williams,DEN,892,0,0,477,137,21,482,126,True,0,173,0,0,21,0,11,9,66,0,16,0,0,0,0,1,11,11,1,3,8,Javonte,Williams,2845.0,2843.0,9.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,2134.8547717842325,1481.0721649484535,0.8181818181818182,18.672199170124482,DEN,6.0
802,WR,Kaleb,Brown,Kaleb Brown,TB,0,0,0,0,700,24,1030,252,True,0,0,0,0,57,0,0,9,0,0,0,0,0,0,0,3,15,15,0,5,0,Kaleb,Brown,2748.0,2746.0,4.0,5.0,Signed,85.0,0.0,0.0,TB,tier_2,679.6116504854369,1768.421052631579,0.2,2.912621359223301,TB,-7.0
824,QB,Julian,Sayin,Julian Sayin,IND,150,3886,0,54,0,0,910,0,True,326,36,470,5,0,0,1,9,57,48,1,0,0,29,27,0,14,14,6,9,3,Julian,Sayin,228.0,226.0,3.0,9.0,Signed,79.0,0.0,0.0,IND,tier_4,164.83516483516485,1250.0,0.21428571428571427,3.2967032967032965,,
835,WR,D.K.,Metcalf,D.K. Metcalf,SEA,4,0,1,0,984,66,980,448,True,0,1,0,0,75,0,0,9,4,0,3,0,0,0,0,10,15,15,0,27,0,D.K.,Metcalf,1795.0,1793.0,11.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,1008.1632653061225,1880.2105263157894,0.6666666666666666,10.204081632653061,SEA,3.0
862,TE,Thomas,Fidone,Thomas Fidone,IND,0,0,4,0,731,48,1134,319,True,0,0,0,0,60,0,0,9,0,0,2,0,0,0,0,2,15,15,0,9,0,Thomas,Fidone,1962.0,1960.0,6.0,9.0,Signed,86.0,0.0,0.0,IND,tier_2,644.620811287478,1754.3999999999999,0.13333333333333333,1.763668430335097,IND,-2.0
913,WR,Shelton,Sampson Jr,Shelton Sampson Jr,IND,10,0,1,0,777,24,872,272,True,0,3,0,0,63,0,0,9,4,0,0,0,0,0,0,8,14,14,0,9,0,Shelton,Sampson Jr,3020.0,3018.0,4.0,9.0,Signed,87.0,0.0,0.0,IND,tier_2,902.5229357798164,1740.7272727272725,0.5714285714285714,9.174311926605505,IND,-2.0
923,QB,Dante,Moore,Dante Moore,MIA,106,1379,0,0,0,0,423,0,True,122,32,211,6,0,0,0,9,4,28,0,0,0,17,6,0,15,6,2,11,0,Dante,Moore,1340.0,1338.0,3.0,11.0,Signed,72.0,0.0,0.0,MIA,tier_5,250.59101654846333,993.75,0.0,0.0,,
924,HB,Jerrick,Gibson,Jerrick Gibson,LV,648,0,0,233,185,22,512,177,True,0,169,0,0,21,0,6,9,59,0,10,0,0,0,0,1,14,14,3,22,4,Jerrick,Gibson,2098.0,2096.0,3.0,22.0,Signed,87.0,0.0,0.0,LV,tier_2,1626.953125,1163.3684210526314,0.35714285714285715,9.765625,LV,-6.0
962,WR,Kevin,Coleman,Kevin Coleman,MIN,36,0,2,0,770,26,867,280,True,0,10,0,0,61,0,0,9,4,0,0,0,0,0,0,8,14,14,0,30,0,Kevin,Coleman,726.0,724.0,5.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,929.6424452133795,1713.8028169014083,0.5714285714285714,9.22722029988466,MIN,0.0
967,WR,C.J.,Williams,C.J. Williams,ATL,0,0,0,0,928,55,941,343,True,0,0,0,0,67,0,0,9,0,0,0,0,0,0,0,3,15,15,0,13,0,C.J.,Williams,2472.0,2470.0,5.0,13.0,Signed,88.0,0.0,0.0,ATL,tier_2,986.1849096705632,1994.5074626865671,0.2,3.188097768331562,ATL,-5.0
983,HB,Camar,Wheaton,Camar Wheaton,SEA,512,0,0,111,195,18,529,156,True,0,166,0,0,25,0,2,9,49,0,9,0,0,0,0,0,10,10,0,27,5,Camar,Wheaton,1944.0,1942.0,6.0,27.0,Signed,87.0,0.0,0.0,SEA,tier_2,1336.48393194707,951.2041884816755,0.5,9.45179584120983,SEA,-5.0
988,WR,Elijah,Moore,Elijah Moore,BAL,11,0,3,0,656,25,531,240,True,0,3,0,0,49,0,0,9,4,0,0,0,0,0,0,3,11,11,0,24,0,Elijah,Moore,1856.0,1854.0,9.0,24.0,Signed,78.0,0.0,0.0,BAL,tier_4,1256.120527306968,1880.076923076923,0.2727272727272727,5.649717514124294,BAL,4.0
991,WR,Jordan,Addison,Jordan Addison,PHI,7,0,5,1,748,84,768,305,True,0,1,0,0,49,0,0,9,7,0,1,0,0,0,0,6,15,15,0,12,0,Jordan,Addison,2488.0,2486.0,6.0,12.0,Signed,79.0,0.0,0.0,PHI,tier_4,983.0729166666666,2196.24,0.4,7.8125,PHI,0.0
995,WR,Jalen,Brown,Jalen Brown,CLE,11,0,4,0,836,41,740,346,True,0,5,0,0,67,0,0,9,4,0,0,0,0,0,0,9,15,15,0,4,0,Jalen,Brown,3731.0,3729.0,4.0,4.0,Signed,78.0,0.0,0.0,CLE,tier_4,1144.5945945945946,1717.8333333333333,0.6,12.162162162162163,CLE,7.0
1034,QB,Josh,Allen,Josh Allen,LV,517,3655,0,208,0,0,977,0,True,319,94,509,16,0,0,3,9,71,29,9,0,0,33,23,0,15,15,7,22,4,Josh,Allen,46.0,44.0,12.0,22.0,Signed,80.0,0.0,0.0,LV,tier_3,529.1709314227227,1650.0,0.26666666666666666,4.094165813715455,,
1046,HB,Braelon,Allen,Braelon Allen,ATL,1501,0,2,869,392,27,790,283,True,0,256,0,0,42,0,17,9,84,0,32,0,0,0,0,2,15,15,0,13,15,Braelon,Allen,2947.0,2945.0,6.0,13.0,Signed,99.0,0.0,0.0,ATL,tier_0,2396.2025316455697,1700.496644295302,1.1333333333333333,21.518987341772153,ATL,2.0
1072,WR,Tetairoa,McMillan,Tetairoa McMillan,KC,17,0,0,0,1035,29,984,322,True,0,8,0,0,77,0,0,9,4,0,0,0,0,0,0,7,15,15,0,8,0,Tetairoa,McMillan,2758.0,2756.0,5.0,8.0,Signed,91.0,0.0,0.0,KC,tier_1,1069.1056910569105,1813.4117647058822,0.4666666666666667,7.113821138211382,KC,-1.0
1074,TE,Jalen,Shepherd,Jalen Shepherd,IND,2,0,0,0,171,20,562,92,True,0,4,0,0,23,0,0,9,3,0,0,0,0,0,0,3,15,1,0,9,2,Jalen,Shepherd,592.0,590.0,2.0,9.0,Signed,77.0,0.0,0.0,IND,tier_4,307.82918149466195,934.2222222222222,0.3333333333333333,8.896797153024911,IND,-1.0
1079,WR,Laviska,Shenault Jr,Laviska Shenault Jr,SEA,0,0,2,0,716,28,494,240,True,0,0,0,0,50,0,0,9,0,0,0,0,0,0,0,3,15,9,0,27,0,Laviska,Shenault Jr,2363.0,2361.0,10.0,27.0,Signed,70.0,0.0,0.0,SEA,tier_5,1449.3927125506073,2062.08,0.2,6.0728744939271255,SEA,7.0
1104,QB,Lamar,Jackson,Lamar Jackson,NE,560,2545,0,185,0,0,749,0,True,226,123,370,5,0,0,4,9,59,26,7,0,0,24,20,0,12,12,7,21,4,Lamar,Jackson,1312.0,1310.0,12.0,21.0,Signed,75.0,0.0,0.0,NE,tier_4,747.6635514018691,1365.8536585365853,0.3333333333333333,5.34045393858478,,
1108,WR,Jaquaize,Pettaway,Jaquaize Pettaway,WAS,4,0,1,0,785,28,812,328,True,0,1,0,0,67,0,0,9,4,0,3,0,0,0,0,5,15,15,0,25,0,Jaquaize,Pettaway,2040.0,2038.0,3.0,25.0,Signed,83.0,0.0,0.0,WAS,tier_3,971.6748768472906,1680.0000000000002,0.3333333333333333,6.157635467980296,WAS,-1.0
1112,WR,Jacorey,Brooks,Jacorey Brooks,CIN,-4,0,1,0,764,25,889,308,True,0,3,0,0,64,0,0,9,0,0,0,0,0,0,0,4,15,15,0,1,0,Jacorey,Brooks,2530.0,2528.0,6.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,854.8931383577053,1624.1194029850744,0.26666666666666666,4.499437570303712,CIN,-3.0
1119,WR,Kaden,Saunders,Kaden Saunders,NO,0,0,0,0,590,27,743,216,True,0,0,0,0,44,0,0,9,0,0,0,0,0,0,0,5,15,15,0,26,0,Kaden,Saunders,831.0,829.0,4.0,26.0,Signed,78.0,0.0,0.0,NO,tier_4,794.078061911171,1930.909090909091,0.3333333333333333,6.7294751009421265,NO,-3.0
1148,TE,Hudson,Henry,Hudson Henry,KC,0,0,0,0,636,23,1142,288,True,0,0,0,0,59,0,0,9,0,0,2,0,0,0,0,7,15,15,0,8,0,Hudson,Henry,3277.0,3275.0,7.0,8.0,Signed,85.0,0.0,0.0,KC,tier_2,556.9176882661997,1552.2711864406776,0.4666666666666667,6.129597197898424,KC,-2.0
1162,WR,Jadon,Haselwood,Jadon Haselwood,CLE,0,0,1,0,1138,76,908,463,True,0,0,0,0,82,0,0,9,0,0,0,0,0,0,0,8,14,14,0,4,0,Jadon,Haselwood,3272.0,3270.0,7.0,4.0,Signed,97.0,0.0,0.0,CLE,tier_0,1253.3039647577093,1998.4390243902437,0.5714285714285714,8.81057268722467,CLE,-1.0
1163,QB,Sam,Huard,Sam Huard,DAL,185,1670,0,54,0,0,445,0,True,144,47,226,10,0,0,2,9,36,61,3,0,0,19,13,0,14,6,6,10,1,Sam,Huard,402.0,400.0,6.0,10.0,Signed,69.0,0.0,0.0,DAL,tier_6,415.7303370786517,1180.8510638297873,0.07142857142857142,2.247191011235955,,
1170,HB,Devin,Sharper,Devin Sharper,DET,666,0,1,212,366,26,678,232,True,0,178,0,0,34,0,5,9,65,0,14,0,0,0,0,3,13,13,2,18,1,Devin,Sharper,1143.0,1141.0,0.0,18.0,Signed,80.0,0.0,0.0,DET,tier_3,1522.1238938053098,1191.056603773585,0.3076923076923077,5.899705014749262,DET,-3.0
1179,TE,Cecil,Carmichael,Cecil Carmichael,CIN,0,0,5,0,560,22,1073,248,True,0,0,0,0,52,0,0,9,0,0,1,0,0,0,0,4,15,15,0,1,0,Cecil,Carmichael,949.0,947.0,2.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,521.9012115563839,1550.769230769231,0.26666666666666666,3.727865796831314,CIN,-1.0
