Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,KICKEPBLOCKED,PUNTNETYARDS,PUNTYARDS,KICKFGBLOCKED,PUNTATTEMPTS,PUNTIN20,DOWNSPLAYED,KICKEPATTEMPTS,PUNTLONGEST,SEAS_YEAR,KICKNUMKICKOFFS,STAT_KEEP,GAMERATING,PUNTTOUCHBACKS,KICKFGATTEMPTS,KICKEPMADE,GAMEWINFGSMADE,KICKFGATTEMPTS50ORMORE,KICKFGATTEMPTS40TO49,KICKFGATTEMPTS30TO39,KICKFGATTEMPTS29ORLESS,GAMEWINFGATTEMPTS,KICKFGMADE30TO39,KICKFGMADE29ORLESS,KICKFGMADE,KICKFGLONGEST,GAMESSTARTED,YEARBYYEARTEAMINDEX,KICKTOUCHBACKS,KICKFGMADE50ORMORE,KICKFGMADE40TO49,PUNTBLOCKED,GAMESPLAYED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,FGPercentage,EPPercentage,Over40YardPercentage,PuntTBPerIn20,YardsPerPunt,NetYardsToPuntYards,TeamName_y,SkillPointKick
241,K,Shane,Barker,Shane Barker,LAC,0,0,0,0,0,0,137,34,0,9,74,False,0,0,28,32,0,6,9,7,6,0,7,6,27,55,15,7,52,5,9,0,15,Shane,Barker,3532.0,3530.0,1.0,7.0,Signed,82.0,0.0,0.0,LAC,tier_3,0.9642857142857143,0.9411764705882353,0.9333333333333333,,,,LAC,2
244,P,Ryan,Bujcevski,Ryan Bujcevski,MIA,0,2793,3066,0,72,17,78,0,44,9,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,15,Ryan,Bujcevski,3743.0,3741.0,8.0,11.0,Signed,69.0,0.0,0.0,MIA,tier_6,,,,0.0,42.583333333333336,0.910958904109589,MIA,3
268,P,Damon,Wilcox,Damon Wilcox,DET,0,3380,3774,0,85,24,157,0,46,9,69,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,18,42,0,0,0,15,Damon,Wilcox,2220.0,2218.0,0.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,,,,0.25,44.4,0.895601483836778,DET,-4
272,K,Dennis,Abraham,Dennis Abraham,BUF,0,0,0,2,0,0,120,30,0,9,68,False,0,0,22,26,0,8,6,2,6,0,2,6,18,55,15,2,38,5,5,0,15,Dennis,Abraham,3549.0,3547.0,0.0,2.0,Signed,75.0,0.0,0.0,BUF,tier_4,0.8181818181818182,0.8666666666666667,0.7142857142857143,,,,BUF,-3
274,P,A.J.,Cole III,A.J. Cole III,LAC,0,3209,3384,0,73,23,74,0,47,9,1,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,15,A.J.,Cole III,481.0,479.0,11.0,7.0,Signed,81.0,0.0,0.0,LAC,tier_3,,,,0.13043478260869565,46.35616438356164,0.9482860520094563,LAC,0
279,P,Rigoberto,Sanchez,Rigoberto Sanchez,JAX,0,2452,2664,0,59,20,146,0,53,9,90,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,16,54,0,0,0,15,Rigoberto,Sanchez,2306.0,2304.0,13.0,16.0,Signed,77.0,0.0,0.0,JAX,tier_4,,,,0.05,45.152542372881356,0.9204204204204204,JAX,2
280,P,Paul,Robbins,Paul Robbins,PIT,0,3098,3252,0,75,24,78,0,44,9,2,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,15,Paul,Robbins,1492.0,1490.0,0.0,28.0,Signed,71.0,0.0,0.0,PIT,tier_5,,,,0.08333333333333333,43.36,0.9526445264452644,PIT,3
281,K,Johnny,Webster,Johnny Webster,BAL,0,0,0,1,0,0,76,44,0,9,0,False,0,0,31,39,0,10,9,11,1,0,11,1,26,55,15,24,0,5,9,0,15,Johnny,Webster,3566.0,3564.0,1.0,24.0,Signed,72.0,0.0,0.0,BAL,tier_5,0.8387096774193549,0.8863636363636364,0.7368421052631579,,,,BAL,0
285,K,Chris,Ross,Chris Ross,ARI,1,0,0,0,0,0,161,51,0,9,84,False,0,0,26,47,0,10,8,8,0,0,8,0,20,53,15,6,57,4,8,0,15,Chris,Ross,2930.0,2928.0,0.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,0.7692307692307693,0.9215686274509803,0.6666666666666666,,,,ARI,-2
287,P,Tucker,Day,Tucker Day,GB,0,2307,2463,0,56,19,142,0,45,9,79,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,41,0,0,0,15,Tucker,Day,3746.0,3744.0,8.0,19.0,Signed,74.0,0.0,0.0,GB,tier_5,,,,0.0,43.982142857142854,0.9366626065773447,GB,4
297,K,James,Williams,James Williams,TEN,0,0,0,1,0,0,55,23,0,9,0,False,0,0,30,22,0,10,9,6,5,0,6,5,24,55,13,29,0,4,9,0,13,James,Williams,2204.0,2202.0,6.0,29.0,Signed,79.0,0.0,0.0,TEN,tier_4,0.8,0.9565217391304348,0.6842105263157895,,,,TEN,-1
301,P,Tommy,Townsend,Tommy Townsend,SF,0,2702,2856,0,65,16,66,0,45,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,15,Tommy,Townsend,2653.0,2651.0,10.0,14.0,Signed,73.0,0.0,0.0,SF,tier_5,,,,0.0,43.93846153846154,0.946078431372549,SF,4
303,K,Chase,Cook,Chase Cook,CLE,0,0,0,0,0,0,133,38,0,9,74,False,0,0,22,36,0,5,7,8,2,0,8,2,17,49,15,4,41,0,7,0,15,Chase,Cook,997.0,995.0,1.0,4.0,Signed,81.0,0.0,0.0,CLE,tier_3,0.7727272727272727,0.9473684210526315,0.5833333333333334,,,,CLE,-6
311,P,Jake,Camarda,Jake Camarda,CAR,0,2906,3083,0,68,24,137,0,47,9,72,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,20,36,0,0,0,15,Jake,Camarda,3744.0,3742.0,8.0,20.0,Signed,79.0,0.0,0.0,CAR,tier_4,,,,0.20833333333333334,45.338235294117645,0.9425883879338307,CAR,1
313,P,Michael,Dickson,Michael Dickson,CLE,0,2576,2851,0,63,16,63,0,49,9,1,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,2,15,Michael,Dickson,655.0,653.0,12.0,4.0,Signed,77.0,0.0,0.0,CLE,tier_4,,,,0.25,45.25396825396825,0.9035426166257453,CLE,-1
326,P,Trevor,Hardy,Trevor Hardy,BAL,0,2302,2488,0,56,19,149,0,45,9,91,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,52,0,0,1,15,Trevor,Hardy,1111.0,1109.0,3.0,24.0,Signed,74.0,0.0,0.0,BAL,tier_5,,,,0.0,44.42857142857143,0.9252411575562701,BAL,2
328,K,Harrison,Butker,Harrison Butker,KC,0,0,0,0,0,0,162,47,0,9,88,False,0,0,26,44,0,6,8,8,4,0,8,4,24,55,15,8,59,4,8,0,15,Harrison,Butker,365.0,363.0,13.0,8.0,Signed,79.0,0.0,0.0,KC,tier_4,0.9230769230769231,0.9361702127659575,0.8571428571428571,,,,KC,4
333,P,Tyler,Perkins,Tyler Perkins,DAL,0,2475,2665,0,59,19,120,0,53,9,67,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,10,37,0,0,1,15,Tyler,Perkins,541.0,539.0,4.0,10.0,Signed,77.0,0.0,0.0,DAL,tier_4,,,,0.15789473684210525,45.16949152542373,0.9287054409005628,DAL,0
345,K,Nathan,Dibert,Nathan Dibert,TB,0,0,0,0,0,0,65,32,0,9,0,False,0,0,33,31,0,9,7,11,6,0,11,6,26,52,15,5,0,2,7,0,15,Nathan,Dibert,3520.0,3518.0,4.0,5.0,Signed,72.0,0.0,0.0,TB,tier_5,0.7878787878787878,0.96875,0.5625,,,,TB,-2
348,K,Parker,Lewis,Parker Lewis,LV,1,0,0,0,0,0,126,36,0,9,68,False,0,0,20,32,0,8,2,5,5,0,5,5,14,51,15,22,37,2,2,0,15,Parker,Lewis,2149.0,2147.0,6.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,0.7,0.8888888888888888,0.4,,,,LV,-7
355,K,Alec,McPherson,Alec McPherson,DEN,0,0,0,1,0,0,135,37,0,9,73,False,0,0,23,34,0,7,7,5,4,0,5,4,19,52,15,3,39,3,7,0,15,Alec,McPherson,2545.0,2543.0,5.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,0.8260869565217391,0.918918918918919,0.7142857142857143,,,,DEN,-2
373,P,Blake,Gillikin,Blake Gillikin,TB,0,3057,3169,0,69,31,145,0,47,9,73,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,5,37,0,0,0,15,Blake,Gillikin,941.0,939.0,10.0,5.0,Signed,80.0,0.0,0.0,TB,tier_3,,,,0.22580645161290322,45.927536231884055,0.9646576207005364,TB,-1
438,K,Ted,McCoy,Ted McCoy,SF,0,0,0,0,0,0,135,36,0,9,72,False,0,0,25,32,0,7,6,7,5,0,7,5,21,57,15,14,45,3,6,0,15,Ted,McCoy,2344.0,2342.0,2.0,14.0,Signed,80.0,0.0,0.0,SF,tier_3,0.84,0.8888888888888888,0.6923076923076923,,,,SF,-4
440,K,Cade,York,Cade York,WAS,0,0,0,0,0,0,130,34,0,9,77,False,0,0,27,33,0,7,8,10,2,0,10,2,21,51,15,25,46,1,8,0,15,Cade,York,3126.0,3124.0,7.0,25.0,Signed,81.0,0.0,0.0,WAS,tier_3,0.7777777777777778,0.9705882352941176,0.6,,,,WAS,-5
447,K,Joe,Fraser,Joe Fraser,JAX,0,0,0,0,0,0,72,46,0,9,0,False,0,0,29,43,0,8,7,6,8,0,6,8,28,55,14,16,0,7,7,0,15,Joe,Fraser,1933.0,1931.0,0.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,0.9655172413793104,0.9347826086956522,0.9333333333333333,,,,JAX,7
451,P,David,Foster,David Foster,HOU,0,2418,2701,0,61,24,61,0,49,9,1,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,1,15,David,Foster,400.0,398.0,0.0,31.0,Signed,74.0,0.0,0.0,HOU,tier_5,,,,0.08333333333333333,44.278688524590166,0.8952239911144021,HOU,-1
456,P,Corey,Bojorquez,Corey Bojorquez,NE,0,3140,3382,0,77,24,81,0,45,9,1,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,15,Corey,Bojorquez,226.0,224.0,12.0,21.0,Signed,74.0,0.0,0.0,NE,tier_5,,,,0.16666666666666666,43.922077922077925,0.9284447072738025,NE,-1
475,K,Riley,Rogers,Riley Rogers,PHI,0,0,0,0,0,0,99,61,0,9,99,False,0,0,31,61,0,12,7,5,7,0,5,7,27,56,15,12,68,8,7,0,15,Riley,Rogers,2343.0,2341.0,2.0,12.0,Signed,78.0,0.0,0.0,PHI,tier_4,0.8709677419354839,1.0,0.7894736842105263,,,,PHI,4
