Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
166,LOLB,Julian,Savaiinaea,Julian Savaiinaea,NE,True,15,0,711,1,24,19,24,1,9,9,0,0,0,0,0,2,0,21,3,1,9,1,13,13,Julian,Savaiinaea,2296.0,2294.0,3.0,21.0,Signed,71.0,0.0,0.0,NE,tier_5,16.877637130801688,4.219409282700422,19.69057665260197,67.51054852320675,2.8129395218002813,1.2658227848101267,0.5384615384615384,NE,3
192,ROLB,Azeez,Ojulari,Azeez Ojulari,JAX,True,0,0,839,0,20,36,37,1,9,18,0,0,0,0,0,1,0,16,3,0,5,0,15,1,Azeez,Ojulari,1984.0,1982.0,9.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,9.535160905840286,0.0,10.727056019070321,67.93802145411205,1.1918951132300357,2.1454112038140645,1.1333333333333333,JAX,0
207,CB,Derek,Stingley Jr.,Derek Stingley Jr.,LV,True,16,0,1022,1,17,39,57,1,9,30,0,0,0,0,0,3,0,22,2,1,0,0,15,1,Derek,Stingley Jr.,3305.0,3303.0,8.0,22.0,Signed,75.0,0.0,0.0,LV,tier_4,1.9569471624266144,1.9569471624266144,4.892367906066536,72.40704500978474,2.935420743639922,2.935420743639922,1.8,LV,-4
221,MLB,Chauncey,Fitzpatrick,Chauncey Fitzpatrick,MIA,True,0,0,595,0,18,41,57,1,9,44,0,0,0,0,0,1,0,11,2,2,0,0,10,10,Chauncey,Fitzpatrick,1844.0,1842.0,0.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,3.361344537815126,3.361344537815126,5.04201680672269,126.05042016806722,1.680672268907563,7.394957983193278,4.3,MIA,1
230,CB,Kitan,Crawford,Kitan Crawford,LV,True,0,78,973,0,20,28,41,0,9,34,25,0,4,1,0,12,0,22,0,0,0,0,15,15,Kitan,Crawford,2454.0,2452.0,6.0,22.0,Signed,80.0,0.0,0.0,LV,tier_3,0.0,5.138746145940391,12.332990750256936,62.69270298047276,12.332990750256936,3.494347379239465,1.4666666666666666,LV,3
239,FS,Terrell,Burgess,Terrell Burgess,IND,True,0,0,420,0,9,6,14,0,9,4,0,0,0,0,0,1,0,9,0,0,0,0,15,1,Terrell,Burgess,351.0,349.0,10.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,0.0,0.0,2.3809523809523814,54.76190476190476,2.3809523809523814,0.9523809523809524,0.2,IND,-3
240,LE,Aaron,Thompson,Aaron Thompson,DEN,True,0,0,740,0,23,19,23,1,9,1,0,0,0,0,0,0,0,3,5,0,3,0,12,12,Aaron,Thompson,2077.0,2075.0,0.0,3.0,Signed,71.0,1.0,0.0,DEN,tier_5,10.81081081081081,0.0,10.81081081081081,62.16216216216217,0.0,0.13513513513513514,0.08333333333333333,DEN,-4
248,MLB,Johnny,Elliott,Johnny Elliott,MIN,True,0,0,319,0,7,5,12,0,9,6,0,0,0,0,0,0,0,30,0,0,0,0,15,0,Johnny,Elliott,2456.0,2454.0,1.0,30.0,Signed,61.0,0.0,0.0,MIN,tier_6,0.0,0.0,0.0,59.56112852664577,0.0,1.8808777429467085,0.4,MIN,-3
269,CB,Greg,Newsome II,Greg Newsome II,LAR,True,0,29,617,0,9,22,28,0,9,12,29,0,1,0,0,6,0,23,0,0,0,0,10,10,Greg,Newsome II,1934.0,1932.0,9.0,23.0,Signed,78.0,0.0,0.0,LAR,tier_4,0.0,1.6207455429497568,9.724473257698541,59.967585089141004,9.724473257698541,1.9448946515397085,0.6,LAR,-1
280,FS,Donovan,Northrup,Donovan Northrup,KC,True,0,58,665,0,10,15,20,0,9,6,33,0,2,0,0,2,0,8,0,0,0,0,15,7,Donovan,Northrup,1112.0,1110.0,1.0,8.0,Signed,67.0,0.0,0.0,KC,tier_6,0.0,3.0075187969924815,3.0075187969924815,45.11278195488722,3.0075187969924815,0.9022556390977444,0.26666666666666666,KC,-1
285,MLB,Christian,Harris,Christian Harris,TEN,True,0,0,837,0,34,43,61,0,9,25,0,0,0,0,0,6,0,29,1,0,4,0,15,15,Christian,Harris,3333.0,3331.0,8.0,29.0,Signed,77.0,0.0,0.0,TEN,tier_4,5.973715651135007,0.0,13.142174432497013,113.5005973715651,7.168458781362007,2.986857825567503,1.2666666666666666,TEN,-1
303,SS,C.J.,Gardner-Johnson,C.J. Gardner-Johnson,MIN,True,9,3,1092,1,25,36,48,0,9,19,3,0,1,0,0,16,0,30,0,1,0,0,15,15,C.J.,Gardner-Johnson,905.0,903.0,11.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,0.0,2.7472527472527473,14.652014652014651,66.84981684981685,14.652014652014651,1.73992673992674,0.2,MIN,0
304,FS,Cameron,Jenkins,Cameron Jenkins,IND,True,21,40,1034,1,30,29,42,1,9,21,26,0,2,0,0,4,0,9,0,1,0,0,14,14,Cameron,Jenkins,193.0,191.0,0.0,9.0,Signed,77.0,0.0,0.0,IND,tier_4,0.0,3.8684719535783367,3.8684719535783367,69.63249516441006,3.8684719535783367,2.0309477756286265,1.2142857142857142,IND,2
306,CB,Dontae,Manning,Dontae Manning,GB,True,0,11,710,0,19,22,39,0,9,27,11,0,1,0,0,7,0,19,0,0,0,0,11,6,Dontae,Manning,413.0,411.0,6.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,0.0,1.4084507042253522,9.859154929577466,81.69014084507043,9.859154929577466,3.8028169014084505,1.8181818181818181,GB,-2
315,MLB,Sheldon,Tate,Sheldon Tate,TEN,True,0,6,464,0,11,15,23,0,9,14,6,0,1,0,0,1,0,29,0,1,0,0,11,1,Sheldon,Tate,513.0,511.0,1.0,29.0,Signed,68.0,0.0,0.0,TEN,tier_6,0.0,4.310344827586206,2.155172413793103,73.27586206896551,2.155172413793103,3.0172413793103448,1.1818181818181819,TEN,2
321,LE,Greg,Rousseau,Greg Rousseau,ATL,True,0,0,799,0,14,23,35,1,9,1,0,0,0,0,0,1,0,13,7,1,4,0,15,3,Greg,Rousseau,2274.0,2272.0,9.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,13.76720901126408,1.2515644555694618,15.018773466833542,61.326658322903626,1.2515644555694618,0.1251564455569462,0.0,ATL,-4
342,LE,Brenan,Vernon,Brenan Vernon,KC,True,0,0,856,0,18,41,43,1,9,0,0,0,0,0,0,1,0,8,13,1,3,0,15,15,Brenan,Vernon,1761.0,1759.0,4.0,8.0,Signed,79.0,0.0,0.0,KC,tier_4,18.69158878504673,1.1682242990654206,19.859813084112147,71.26168224299064,1.1682242990654206,0.0,-0.06666666666666667,KC,-4
343,CB,Cadron,Charles,Cadron Charles,MIA,True,0,29,717,0,21,25,33,0,9,25,29,0,1,0,0,12,0,11,0,0,0,0,12,12,Cadron,Charles,2604.0,2602.0,5.0,11.0,Signed,80.0,0.0,0.0,MIA,tier_3,0.0,1.3947001394700138,16.736401673640167,75.31380753138076,16.736401673640167,3.486750348675035,1.0833333333333333,MIA,1
370,LOLB,Damon,Wilson,Damon Wilson,IND,True,0,0,329,0,4,4,5,1,9,0,0,0,0,0,0,0,0,9,0,0,0,0,15,1,Damon,Wilson,2705.0,2703.0,3.0,9.0,Signed,67.0,0.0,0.0,IND,tier_6,0.0,0.0,0.0,27.35562310030395,0.0,0.0,0.0,IND,-2
378,SS,Jalen,Catalon,Jalen Catalon,BAL,True,0,37,1265,0,37,33,52,0,9,23,37,0,1,0,0,8,0,24,1,0,1,0,15,15,Jalen,Catalon,3303.0,3301.0,7.0,24.0,Signed,76.0,0.0,0.0,BAL,tier_4,1.5810276679841897,0.7905138339920948,7.905138339920948,70.35573122529644,6.324110671936759,1.8181818181818181,1.0,BAL,-3
387,ROLB,Maliek,Bogard,Maliek Bogard,HOU,True,0,0,339,0,3,5,6,0,9,0,0,0,0,0,0,0,0,31,0,0,0,0,15,1,Maliek,Bogard,2920.0,2918.0,3.0,31.0,Signed,67.0,0.0,0.0,HOU,tier_6,0.0,0.0,0.0,26.548672566371682,0.0,0.0,0.0,HOU,-2
390,DT,Quinnen,Williams,Quinnen Williams,HOU,True,0,0,949,0,27,28,39,0,9,0,0,0,0,0,0,0,0,31,10,1,8,0,15,15,Quinnen,Williams,2859.0,2857.0,11.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,18.967334035827186,1.053740779768177,18.967334035827186,69.54689146469968,0.0,0.0,0.0,HOU,-2
425,RE,Julius,Parrish,Julius Parrish,MIA,True,0,0,412,0,10,19,21,0,9,0,0,0,0,0,0,0,0,11,6,0,3,0,15,15,Julius,Parrish,3008.0,3006.0,0.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,21.844660194174757,0.0,21.844660194174757,75.24271844660194,0.0,0.0,0.0,MIA,0
430,CB,Karon,Prunty,Karon Prunty,PHI,True,0,0,410,0,13,0,32,1,9,0,0,0,0,0,0,4,0,12,0,2,2,0,15,15,Karon,Prunty,784.0,782.0,6.0,12.0,Signed,74.0,0.0,0.0,PHI,tier_5,4.878048780487805,4.878048780487805,14.634146341463415,109.7560975609756,9.75609756097561,0.0,-0.26666666666666666,PHI,4
447,DT,Logan,Dillinger,Logan Dillinger,NE,True,15,0,500,1,7,15,19,0,9,0,0,0,0,0,0,1,0,21,5,1,2,1,15,15,Logan,Dillinger,3623.0,3621.0,0.0,21.0,Signed,74.0,0.0,0.0,NE,tier_5,14.0,6.0,16.0,52.0,2.0,0.0,-0.06666666666666667,NE,6
459,FS,Trejon,Williams,Trejon Williams,NE,True,0,35,983,0,26,26,30,0,9,18,35,0,1,0,0,8,0,21,0,0,0,0,14,14,Trejon,Williams,2932.0,2930.0,3.0,21.0,Signed,88.0,0.0,0.0,NE,tier_2,0.0,1.0172939979654119,8.138351983723295,56.96846388606308,8.138351983723295,1.8311291963377416,0.7142857142857143,NE,-2
461,RE,Chauncey,Ford,Chauncey Ford,NE,True,24,0,599,1,19,25,24,0,9,1,0,0,0,0,0,0,0,21,8,1,8,1,14,14,Chauncey,Ford,1733.0,1731.0,1.0,21.0,Signed,69.0,0.0,0.0,NE,tier_6,26.71118530884808,5.0083472454090145,26.71118530884808,71.78631051752922,0.0,0.1669449081803005,0.07142857142857142,NE,11
468,DT,Travis,Shaw,Travis Shaw,CLE,True,0,0,802,0,17,31,29,1,9,0,0,0,0,0,0,0,1,4,12,1,4,0,13,13,Travis,Shaw,1513.0,1511.0,5.0,4.0,Signed,91.0,0.0,0.0,CLE,tier_1,19.950124688279303,2.493765586034913,19.950124688279303,57.356608478803,0.0,0.0,0.0,CLE,-3
506,FS,Brandon,Joseph,Brandon Joseph,NYJ,True,0,0,1122,0,26,20,29,1,9,14,0,0,0,0,0,7,1,17,0,0,1,0,15,15,Brandon,Joseph,3327.0,3325.0,8.0,17.0,Signed,90.0,0.0,0.0,NYJ,tier_1,0.8912655971479501,0.8912655971479501,7.1301247771836005,49.01960784313725,6.238859180035651,1.2477718360071302,0.4666666666666667,NYJ,-10
520,DT,Peter,Woods,Peter Woods,SEA,True,0,0,656,0,14,18,26,0,9,0,0,0,0,0,0,0,0,27,11,0,2,0,14,1,Peter,Woods,2874.0,2872.0,3.0,27.0,Signed,70.0,0.0,0.0,SEA,tier_5,19.817073170731707,0.0,19.817073170731707,60.97560975609756,0.0,0.0,0.0,SEA,-2
528,DT,Xzavier,McLeod,Xzavier McLeod,CHI,True,0,0,966,0,17,39,49,1,9,1,0,0,0,0,0,0,0,0,9,0,4,0,15,15,Xzavier,McLeod,452.0,450.0,3.0,0.0,Signed,84.0,0.0,0.0,CHI,tier_3,13.457556935817806,0.0,13.457556935817806,68.32298136645963,0.0,0.10351966873706005,0.06666666666666667,CHI,-5
546,SS,Marquise,Barclay,Marquise Barclay,SF,True,0,3,605,0,19,23,33,1,9,27,3,0,1,0,0,7,0,14,1,0,0,0,15,0,Marquise,Barclay,2762.0,2760.0,1.0,14.0,Signed,69.0,0.0,0.0,SF,tier_6,1.6528925619834711,1.6528925619834711,13.223140495867769,85.9504132231405,11.570247933884296,4.462809917355372,1.3333333333333333,SF,7
561,CB,Josh,Hilliard,Josh Hilliard,MIA,True,0,0,671,0,20,34,42,1,9,25,0,0,0,0,0,5,0,11,0,0,0,0,11,11,Josh,Hilliard,3427.0,3425.0,1.0,11.0,Signed,79.0,0.0,0.0,MIA,tier_4,0.0,0.0,7.451564828614009,92.39940387481371,7.451564828614009,3.7257824143070044,1.8181818181818181,MIA,-5
566,ROLB,Jihaad,Campbell,Jihaad Campbell,JAX,True,0,12,636,0,17,21,29,1,9,11,12,0,1,0,0,1,0,16,6,0,4,0,11,11,Jihaad,Campbell,1134.0,1132.0,4.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,15.723270440251572,1.5723270440251573,17.29559748427673,72.32704402515724,1.5723270440251573,1.729559748427673,0.9090909090909091,JAX,3
575,DT,Quindarius,Graham,Quindarius Graham,KC,True,0,0,878,0,13,25,33,1,9,0,0,0,0,0,0,1,0,8,14,0,2,0,15,15,Quindarius,Graham,832.0,830.0,2.0,8.0,Signed,72.0,0.0,0.0,KC,tier_5,18.223234624145785,0.0,19.362186788154897,52.391799544419136,1.1389521640091116,0.0,-0.06666666666666667,KC,-2
600,CB,Michael,Johnston,Michael Johnston,JAX,True,0,25,962,0,27,28,50,0,9,33,25,0,1,0,0,8,0,16,1,0,0,0,15,15,Michael,Johnston,234.0,232.0,2.0,16.0,Signed,77.0,0.0,0.0,JAX,tier_4,1.0395010395010396,1.0395010395010396,9.355509355509357,80.04158004158005,8.316008316008316,3.4303534303534304,1.6666666666666667,JAX,-1
603,DT,Nick,Howard,Nick Howard,SF,True,0,0,690,0,12,23,29,1,9,0,0,0,0,0,0,0,0,14,13,0,2,0,15,15,Nick,Howard,48.0,46.0,0.0,14.0,Signed,77.0,0.0,0.0,SF,tier_4,21.73913043478261,0.0,21.73913043478261,59.42028985507247,0.0,0.0,0.0,SF,-1
626,ROLB,Carlos,Lacy,Carlos Lacy,CHI,True,9,0,361,1,4,6,9,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,15,0,Carlos,Lacy,186.0,184.0,2.0,0.0,Signed,68.0,0.0,0.0,CHI,tier_6,2.770083102493075,5.54016620498615,2.770083102493075,36.011080332409975,0.0,0.0,0.0,CHI,2
642,ROLB,Eli,McPhee,Eli McPhee,CHI,True,0,0,451,0,7,14,18,0,9,2,0,0,0,0,0,0,0,0,3,0,1,0,15,8,Eli,McPhee,1581.0,1579.0,0.0,0.0,Signed,71.0,1.0,0.0,CHI,tier_5,8.869179600886918,0.0,8.869179600886918,55.43237250554324,0.0,0.4434589800443459,0.13333333333333333,CHI,-1
646,LE,Marcus,Holcombe,Marcus Holcombe,SF,True,38,0,687,1,16,19,21,1,9,0,0,0,0,0,0,0,0,14,4,1,4,0,15,15,Marcus,Holcombe,1008.0,1006.0,1.0,14.0,Signed,70.0,0.0,0.0,SF,tier_5,11.644832605531295,2.911208151382824,11.644832605531295,53.857350800582246,0.0,0.0,0.0,SF,-3
652,SS,Matt,Flowers,Matt Flowers,GB,True,12,40,1075,1,38,37,48,0,9,26,33,0,3,0,0,13,0,19,0,2,1,0,15,15,Matt,Flowers,657.0,655.0,2.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,0.930232558139535,5.5813953488372094,13.023255813953488,80.0,12.093023255813954,2.4186046511627906,0.8666666666666667,GB,7
653,MLB,Xavier,Young-Coll,Xavier Young-Coll,LAC,True,0,64,901,0,19,47,62,0,9,38,29,0,3,0,0,7,0,7,2,0,0,0,15,15,Xavier,Young-Coll,2192.0,2190.0,4.0,7.0,Signed,81.0,0.0,0.0,LAC,tier_3,2.2197558268590454,3.329633740288568,9.988901220865706,89.90011098779134,7.769145394006659,4.217536071032186,2.066666666666667,LAC,-2
656,LOLB,Nyckoles,Harbor,Nyckoles Harbor,PHI,True,0,0,717,0,16,0,19,0,9,0,0,0,0,0,0,1,0,12,12,2,7,0,15,15,Nyckoles,Harbor,1772.0,1770.0,4.0,12.0,Signed,93.0,0.0,0.0,PHI,tier_1,26.499302649930264,2.7894002789400276,27.89400278940028,48.81450488145049,1.3947001394700138,0.0,-0.06666666666666667,PHI,-1
661,RE,Lebbeus,Overton,Lebbeus Overton,CIN,True,0,0,805,0,25,30,35,1,9,0,0,0,0,0,0,0,0,1,7,0,4,0,15,8,Lebbeus,Overton,2000.0,1998.0,4.0,1.0,Signed,71.0,0.0,0.0,CIN,tier_5,13.664596273291925,0.0,13.664596273291925,74.53416149068323,0.0,0.0,0.0,CIN,-4
663,MLB,Blake,Jones,Blake Jones,CLE,True,0,0,801,0,29,44,72,0,9,52,0,0,0,0,0,0,0,4,2,0,2,0,12,11,Blake,Jones,3558.0,3556.0,0.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,4.9937578027465666,0.0,4.9937578027465666,126.09238451935082,0.0,6.491885143570538,4.333333333333333,CLE,1
665,LOLB,Branden,Jennings,Branden Jennings,CIN,True,0,0,493,0,14,28,40,0,9,30,0,0,0,0,0,1,0,1,0,0,1,0,14,14,Branden,Jennings,641.0,639.0,6.0,1.0,Signed,74.0,0.0,0.0,CIN,tier_5,2.028397565922921,0.0,4.056795131845842,109.53346855983773,2.028397565922921,6.085192697768763,2.0714285714285716,CIN,0
677,ROLB,Daniel,Harris,Daniel Harris,NYG,True,0,0,476,0,13,11,18,0,9,7,0,0,0,0,0,2,0,15,2,0,2,0,15,15,Daniel,Harris,221.0,219.0,3.0,15.0,Signed,82.0,0.0,0.0,NYG,tier_3,8.403361344537815,0.0,12.605042016806722,65.12605042016807,4.201680672268908,1.4705882352941175,0.3333333333333333,NYG,-2
687,SS,R.J.,Moten,R.J. Moten,CIN,True,46,37,987,1,25,38,51,1,9,31,21,0,2,1,0,8,0,1,0,1,0,0,15,15,R.J.,Moten,1680.0,1678.0,5.0,1.0,Signed,74.0,0.0,0.0,CIN,tier_5,0.0,5.065856129685917,8.105369807497468,77.00101317122595,8.105369807497468,3.1408308004052685,1.5333333333333334,CIN,4
694,ROLB,Nick,McDaniels,Nick McDaniels,SF,True,0,0,814,0,18,31,40,1,9,11,0,0,0,0,0,0,0,14,3,0,3,0,15,9,Nick,McDaniels,217.0,215.0,2.0,14.0,Signed,75.0,0.0,0.0,SF,tier_4,7.371007371007371,0.0,7.371007371007371,71.25307125307125,0.0,1.3513513513513513,0.7333333333333333,SF,-4
704,DT,DeMarvin,Leal,DeMarvin Leal,NYG,True,0,0,633,0,15,25,32,0,9,2,0,0,0,0,0,0,0,15,6,0,7,0,15,8,DeMarvin,Leal,3308.0,3306.0,8.0,15.0,Signed,74.0,0.0,0.0,NYG,tier_5,20.537124802527646,0.0,20.537124802527646,74.24960505529225,0.0,0.315955766192733,0.13333333333333333,NYG,-1
707,DT,Kurtis,Walker,Kurtis Walker,WAS,True,0,0,642,0,20,14,22,0,9,1,0,0,0,0,0,0,1,25,9,0,1,0,11,11,Kurtis,Walker,240.0,238.0,2.0,25.0,Signed,79.0,0.0,0.0,WAS,tier_4,15.576323987538942,1.557632398753894,15.576323987538942,65.42056074766354,0.0,0.1557632398753894,0.09090909090909091,WAS,-3
723,MLB,Tremaine,Hood,Tremaine Hood,SF,True,20,0,383,1,8,16,22,0,9,11,0,0,0,0,0,0,0,14,1,1,0,0,15,0,Tremaine,Hood,2382.0,2380.0,2.0,14.0,Signed,61.0,0.0,0.0,SF,tier_6,2.6109660574412534,5.221932114882507,2.6109660574412534,78.3289817232376,0.0,2.8720626631853787,0.7333333333333333,SF,5
724,ROLB,Andrew,Swain Jr,Andrew Swain Jr,WAS,True,0,0,1042,0,37,57,84,1,9,42,0,0,0,0,0,3,0,25,3,0,4,0,15,15,Andrew,Swain Jr,630.0,628.0,0.0,25.0,Signed,76.0,0.0,0.0,WAS,tier_4,6.717850287907869,0.0,9.596928982725528,116.12284069097889,2.8790786948176583,4.030710172744722,2.6,WAS,3
737,ROLB,Joseph,Gladstone,Joseph Gladstone,CLE,True,0,0,406,0,10,12,21,0,9,13,0,0,0,0,0,1,0,4,2,0,0,0,15,15,Joseph,Gladstone,1163.0,1161.0,1.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,4.926108374384237,0.0,7.389162561576354,76.35467980295567,2.4630541871921183,3.201970443349754,0.8,CLE,0
743,ROLB,Enrique,Felix,Enrique Felix,LAC,True,0,0,356,0,1,3,6,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,Enrique,Felix,2423.0,2421.0,1.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,0.0,0.0,0.0,19.662921348314605,0.0,0.0,0.0,LAC,-4
750,DT,Brian,Thompson,Brian Thompson,DEN,True,0,0,838,0,18,30,41,1,9,1,0,1,0,0,0,3,0,3,15,0,5,0,13,0,Brian,Thompson,3733.0,3731.0,0.0,3.0,Signed,74.0,0.0,0.0,DEN,tier_5,23.86634844868735,1.1933174224343677,27.446300715990454,70.4057279236277,3.579952267303103,0.11933174224343676,-0.15384615384615385,DEN,0
763,CB,Davison,Igbinosun,Davison Igbinosun,TEN,True,0,134,1105,0,15,31,42,0,9,29,40,0,5,2,0,13,0,29,0,0,0,0,15,13,Davison,Igbinosun,869.0,867.0,4.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,0.0,6.334841628959276,11.76470588235294,51.58371040723981,11.76470588235294,2.6244343891402715,1.0666666666666667,TEN,5
787,ROLB,Solomon,Atkinson,Solomon Atkinson,DAL,True,0,0,872,0,21,19,25,1,9,3,0,0,0,0,0,0,0,10,4,0,4,0,15,8,Solomon,Atkinson,2461.0,2459.0,0.0,10.0,Signed,68.0,0.0,0.0,DAL,tier_6,9.174311926605505,0.0,9.174311926605505,52.75229357798165,0.0,0.34403669724770647,0.2,DAL,2
