Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1420,C,Robert,Hainsey,Robert Hainsey,ARI,15,0,7,1006,False,15,6,0,5,Robert,Hainsey,1035.0,1033.0,6.0,Signed,64.0,0.0,0.0,ARI,tier_6,6.958250497017893,ARI,-5
1422,LT,Rashawn,Slater,Rashawn Slater,LAC,15,0,14,1061,False,15,7,0,5,Rashawn,Slater,2402.0,2400.0,7.0,Signed,89.0,0.0,0.0,LAC,tier_2,13.195098963242224,LAC,0
1423,LG,Darian,Kinnard,Darian Kinnard,LAC,15,0,6,1092,False,15,7,0,5,Darian,Kinnard,3344.0,3342.0,7.0,Signed,77.0,0.0,0.0,LAC,tier_4,5.4945054945054945,LAC,-2
1426,LG,Zach,Frazier,Zach Frazier,MIA,10,0,7,605,False,10,11,0,5,Zach,Frazier,1386.0,1384.0,11.0,Signed,66.0,0.0,0.0,MIA,tier_6,11.570247933884296,MIA,-5
1460,RG,Ben,Cleveland,Ben Cleveland,LAC,14,0,1,933,False,14,7,0,5,Ben,Cleveland,471.0,469.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,1.0718113612004287,LAC,1
1462,C,Brian,Allen,Brian Allen,LAC,10,0,0,680,False,10,7,0,5,Brian,Allen,43.0,41.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,0.0,LAC,9
1463,RG,Nate,Davis,Nate Davis,TEN,15,0,0,1033,False,15,29,0,5,Nate,Davis,616.0,614.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,0.0,TEN,9
1464,RT,Obinna,Eze,Obinna Eze,TEN,15,0,5,1033,False,15,29,0,5,Obinna,Eze,3516.0,3514.0,29.0,Signed,83.0,0.0,0.0,TEN,tier_3,4.84027105517909,TEN,8
1465,LG,Kevin,Dotson,Kevin Dotson,TEN,15,0,6,1033,False,15,29,0,5,Kevin,Dotson,684.0,682.0,29.0,Signed,77.0,0.0,0.0,TEN,tier_4,5.808325266214908,TEN,-2
1467,LT,Tommy,Brockermeyer,Tommy Brockermeyer,TEN,15,0,7,1035,False,15,29,0,5,Tommy,Brockermeyer,2821.0,2819.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,6.76328502415459,TEN,4
1561,RT,Trey,Wedig,Trey Wedig,LAC,15,0,3,1068,False,15,7,0,5,Trey,Wedig,3298.0,3296.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,2.8089887640449436,LAC,10
1573,LG,Beaux,Limmer,Beaux Limmer,CAR,11,0,4,711,False,11,20,0,5,Beaux,Limmer,2575.0,2573.0,20.0,Signed,80.0,0.0,0.0,CAR,tier_3,5.625879043600563,CAR,-1
1574,C,Luke,Matthews,Luke Matthews,CAR,12,0,3,758,False,12,20,0,5,Luke,Matthews,3295.0,3293.0,20.0,Signed,95.0,0.0,0.0,CAR,tier_0,3.95778364116095,CAR,-8
1576,LT,Michael,McLaughlin,Michael McLaughlin,NYG,11,0,10,729,False,14,15,0,5,Michael,McLaughlin,148.0,146.0,15.0,Signed,71.0,0.0,0.0,NYG,tier_5,13.717421124828531,NYG,-2
1577,LG,Damien,Lewis,Damien Lewis,SEA,15,0,5,992,False,15,27,0,5,Damien,Lewis,1597.0,1595.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,5.040322580645161,SEA,-2
1579,LG,Jack,Nelson,Jack Nelson,MIN,15,0,1,1061,False,15,30,0,5,Jack,Nelson,849.0,847.0,30.0,Signed,71.0,0.0,0.0,MIN,tier_5,0.942507068803016,MIN,10
1580,RG,Spencer,Holstege,Spencer Holstege,MIN,6,0,2,434,False,15,30,0,5,Spencer,Holstege,13.0,11.0,30.0,Signed,66.0,0.0,0.0,MIN,tier_6,4.608294930875576,MIN,-2
1582,LT,Christian,Darrisaw,Christian Darrisaw,MIN,14,0,6,967,False,14,30,0,5,Christian,Darrisaw,588.0,586.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,6.204756980351602,MIN,4
1583,C,Garrett,Bradbury,Garrett Bradbury,MIN,15,0,3,1078,False,15,30,0,5,Garrett,Bradbury,261.0,259.0,30.0,Signed,83.0,0.0,0.0,MIN,tier_3,2.782931354359926,MIN,-1
1584,C,Mitch,Morse,Mitch Morse,PHI,13,1,0,720,False,13,12,0,5,Mitch,Morse,1873.0,1871.0,12.0,Signed,71.0,0.0,0.0,PHI,tier_5,0.0,PHI,10
1585,RT,Brian,O'Neill,Brian O'Neill,MIN,15,0,8,1007,False,15,30,0,5,Brian,O'Neill,2006.0,2004.0,30.0,Signed,91.0,0.0,0.0,MIN,tier_1,7.944389275074478,MIN,-2
1588,RG,Cesar,Ruiz,Cesar Ruiz,NO,15,0,0,1034,False,15,26,0,5,Cesar,Ruiz,2284.0,2282.0,26.0,Signed,80.0,0.0,0.0,NO,tier_3,0.0,NO,8
1589,C,Erik,McCoy,Erik McCoy,NO,15,0,2,1115,False,15,26,0,5,Erik,McCoy,1729.0,1727.0,26.0,Signed,81.0,0.0,0.0,NO,tier_3,1.7937219730941705,NO,1
1590,C,Ethan,Pocic,Ethan Pocic,BUF,13,0,2,843,False,13,2,0,5,Ethan,Pocic,2114.0,2112.0,2.0,Signed,66.0,0.0,0.0,BUF,tier_6,2.3724792408066433,BUF,1
1591,LG,Yousef,Mugharbil,Yousef Mugharbil,BUF,15,0,2,987,False,15,2,0,5,Yousef,Mugharbil,554.0,552.0,2.0,Signed,70.0,0.0,0.0,BUF,tier_5,2.026342451874367,BUF,4
1593,RT,Will,Campbell,Will Campbell,BUF,15,0,5,957,False,15,2,0,5,Will,Campbell,709.0,707.0,2.0,Signed,74.0,0.0,0.0,BUF,tier_5,5.2246603970741905,BUF,4
1595,LG,Netane,Muti,Netane Muti,BUF,14,0,4,906,False,14,2,0,5,Netane,Muti,1907.0,1905.0,2.0,Signed,72.0,0.0,0.0,BUF,tier_5,4.415011037527594,BUF,1
1596,LT,Spencer,Brown,Spencer Brown,BUF,13,0,5,870,False,13,2,0,5,Spencer,Brown,327.0,325.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,5.747126436781609,BUF,9
1597,C,Ross,Maseuli,Ross Maseuli,DET,14,0,1,1137,False,15,18,0,5,Ross,Maseuli,2144.0,2142.0,18.0,Signed,64.0,0.0,0.0,DET,tier_6,0.8795074758135445,DET,4
1611,RT,Braden,Smith,Braden Smith,IND,15,0,4,1010,False,15,9,0,5,Braden,Smith,2417.0,2415.0,9.0,Signed,88.0,0.0,0.0,IND,tier_2,3.9603960396039604,IND,6
1612,LG,Quenton,Nelson,Quenton Nelson,IND,13,1,4,914,False,13,9,0,5,Quenton,Nelson,1929.0,1927.0,9.0,Signed,93.0,0.0,0.0,IND,tier_1,4.3763676148796495,IND,0
1613,RT,Jack,Conklin,Jack Conklin,LV,15,0,12,1048,False,15,22,0,5,Jack,Conklin,508.0,506.0,22.0,Signed,75.0,0.0,0.0,LV,tier_4,11.450381679389313,LV,-2
1614,LG,Ali,Marpet,Ali Marpet,LV,12,0,5,840,False,12,22,0,5,Ali,Marpet,1688.0,1686.0,22.0,Signed,82.0,0.0,0.0,LV,tier_3,5.952380952380952,LV,-1
1619,RG,Asim,Richards,Asim Richards,LV,15,0,1,1066,False,15,22,0,5,Asim,Richards,3191.0,3189.0,22.0,Signed,78.0,0.0,0.0,LV,tier_4,0.9380863039399625,LV,4
1621,RG,Devon,Campbell,Devon Campbell,CAR,14,0,1,916,False,14,20,0,5,Devon,Campbell,1358.0,1356.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,1.0917030567685588,CAR,0
1623,LT,Paris,Johnson Jr.,Paris Johnson Jr.,ATL,15,0,21,1031,False,15,13,0,5,Paris,Johnson Jr.,1064.0,1062.0,13.0,Signed,87.0,0.0,0.0,ATL,tier_2,20.368574199806012,ATL,-9
1624,C,Matt,Hennessy,Matt Hennessy,ATL,15,0,7,995,False,15,13,0,5,Matt,Hennessy,1139.0,1137.0,13.0,Signed,75.0,0.0,0.0,ATL,tier_4,7.035175879396985,ATL,-7
1625,C,Tyler,Biadasz,Tyler Biadasz,DAL,14,0,6,883,False,14,10,0,5,Tyler,Biadasz,194.0,192.0,10.0,Signed,74.0,0.0,0.0,DAL,tier_5,6.795016987542469,DAL,-6
1626,LG,Ikem,Ekwonu,Ikem Ekwonu,DAL,15,0,8,1068,False,15,10,0,5,Ikem,Ekwonu,3328.0,3326.0,10.0,Signed,83.0,0.0,0.0,DAL,tier_3,7.49063670411985,DAL,-1
1627,RG,Chris,Lindstrom,Chris Lindstrom,ATL,14,0,1,1053,False,14,13,0,5,Chris,Lindstrom,1612.0,1610.0,13.0,Signed,89.0,0.0,0.0,ATL,tier_2,0.9496676163342831,ATL,3
1631,LG,Dalton,Risner,Dalton Risner,NO,15,0,5,991,False,15,26,0,5,Dalton,Risner,2226.0,2224.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,5.045408678102927,NO,-1
1632,LT,Ronnie,Stanley,Ronnie Stanley,NO,15,0,14,1053,False,15,26,0,5,Ronnie,Stanley,2492.0,2490.0,26.0,Signed,85.0,0.0,0.0,NO,tier_2,13.295346628679962,NO,0
1634,C,Drake,Metcalf,Drake Metcalf,NYJ,15,0,3,956,False,15,17,0,5,Drake,Metcalf,2817.0,2815.0,17.0,Signed,75.0,0.0,0.0,NYJ,tier_4,3.1380753138075312,NYJ,-2
1635,RT,Caedan,Wallace,Caedan Wallace,NYJ,10,0,6,672,False,10,17,0,5,Caedan,Wallace,1245.0,1243.0,17.0,Signed,77.0,0.0,0.0,NYJ,tier_4,8.928571428571429,NYJ,-2
1637,RG,Cade,Mays,Cade Mays,NYJ,15,0,3,1067,False,15,17,0,5,Cade,Mays,3367.0,3365.0,17.0,Signed,80.0,0.0,0.0,NYJ,tier_3,2.8116213683223994,NYJ,-1
1638,LG,Alijah,Vera-Tucker,Alijah Vera-Tucker,NYJ,15,0,5,985,False,15,17,0,5,Alijah,Vera-Tucker,2708.0,2706.0,17.0,Signed,74.0,0.0,0.0,NYJ,tier_5,5.076142131979695,NYJ,-1
1639,RG,La'el,Collins,La'el Collins,PHI,15,0,8,979,False,15,12,0,5,La'el,Collins,496.0,494.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,8.171603677221656,PHI,-7
1640,LT,Mekhi,Becton,Mekhi Becton,NYJ,14,0,10,904,False,14,17,0,5,Mekhi,Becton,172.0,170.0,17.0,Signed,91.0,0.0,0.0,NYJ,tier_1,11.061946902654867,NYJ,0
1643,LG,Keiondre,Jones,Keiondre Jones,KC,10,0,3,661,False,10,8,0,5,Keiondre,Jones,2121.0,2119.0,8.0,Signed,67.0,0.0,0.0,KC,tier_6,4.53857791225416,KC,1
1651,LG,Tyrese,Robinson,Tyrese Robinson,JAX,15,0,3,1072,False,15,16,0,5,Tyrese,Robinson,3615.0,3613.0,16.0,Signed,69.0,0.0,0.0,JAX,tier_6,2.798507462686567,JAX,4
1652,LT,Nick,Broeker,Nick Broeker,JAX,11,0,5,728,False,11,16,0,5,Nick,Broeker,3361.0,3359.0,16.0,Signed,79.0,0.0,0.0,JAX,tier_4,6.868131868131868,JAX,4
1658,RG,Trey,Smith,Trey Smith,KC,15,0,3,1167,False,15,8,0,5,Trey,Smith,2453.0,2451.0,8.0,Signed,97.0,0.0,0.0,KC,tier_0,2.5706940874035986,KC,-3
1659,C,Creed,Humphrey,Creed Humphrey,KC,11,0,2,712,False,11,8,0,5,Creed,Humphrey,1246.0,1244.0,8.0,Signed,92.0,0.0,0.0,KC,tier_1,2.8089887640449436,KC,-2
1660,RT,Lucas,Niang,Lucas Niang,KC,12,0,6,844,False,12,8,0,5,Lucas,Niang,1940.0,1938.0,8.0,Signed,77.0,0.0,0.0,KC,tier_4,7.109004739336492,KC,0
1661,LT,Orlando,Brown,Orlando Brown,KC,15,0,13,1089,False,15,8,0,5,Orlando,Brown,300.0,298.0,8.0,Signed,84.0,0.0,0.0,KC,tier_3,11.937557392102846,KC,0
1665,RT,Myron,Cunningham,Myron Cunningham,CLE,15,0,9,1091,False,15,4,0,5,Myron,Cunningham,3414.0,3412.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,8.249312557286892,CLE,-1
1666,LG,Elgton,Jenkins,Elgton Jenkins,PHI,15,0,6,989,False,15,12,0,5,Elgton,Jenkins,1344.0,1342.0,12.0,Signed,81.0,0.0,0.0,PHI,tier_3,6.066734074823054,PHI,-1
1671,RG,Kenyon,Green,Kenyon Green,NYG,14,0,6,939,False,14,15,0,5,Kenyon,Green,3320.0,3318.0,15.0,Signed,86.0,0.0,0.0,NYG,tier_2,6.3897763578274756,NYG,-9
1676,RT,Evan,Neal,Evan Neal,NYG,15,0,10,994,False,15,15,0,5,Evan,Neal,3309.0,3307.0,15.0,Signed,77.0,0.0,0.0,NYG,tier_4,10.060362173038229,NYG,-2
1684,RT,Courtland,Ford,Courtland Ford,NO,8,0,8,515,False,13,26,0,5,Courtland,Ford,2320.0,2318.0,26.0,Signed,62.0,0.0,0.0,NO,tier_6,15.533980582524272,NO,-5
1688,LT,Broderick,Jones,Broderick Jones,JAX,5,0,2,470,False,15,16,0,5,Broderick,Jones,1255.0,1253.0,16.0,Signed,76.0,0.0,0.0,JAX,tier_4,4.25531914893617,JAX,9
1694,LT,Isaiah,Wynn,Isaiah Wynn,IND,14,0,15,952,False,14,9,0,5,Isaiah,Wynn,2953.0,2951.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,15.756302521008402,IND,-4
1695,C,Lloyd,Cushenberry III,Lloyd Cushenberry III,IND,15,0,6,904,False,15,9,0,5,Lloyd,Cushenberry III,565.0,563.0,9.0,Signed,71.0,0.0,0.0,IND,tier_5,6.6371681415929205,IND,-6
1698,C,Cameron,Jurgens,Cameron Jurgens,JAX,15,0,2,1134,False,15,16,0,5,Cameron,Jurgens,3273.0,3271.0,16.0,Signed,81.0,0.0,0.0,JAX,tier_3,1.763668430335097,JAX,1
1699,RG,Jordan,McFadden,Jordan McFadden,IND,15,0,4,954,False,15,9,0,5,Jordan,McFadden,3299.0,3297.0,9.0,Signed,81.0,0.0,0.0,IND,tier_3,4.1928721174004195,IND,-4
1702,LT,Tyrone,Weber,Tyrone Weber,DET,6,0,6,415,False,14,18,0,5,Tyrone,Weber,2432.0,2430.0,18.0,Signed,69.0,0.0,0.0,DET,tier_6,14.457831325301205,DET,-1
1703,LT,Liam,Eichenberg,Liam Eichenberg,DET,11,0,13,794,False,11,18,0,5,Liam,Eichenberg,741.0,739.0,18.0,Signed,65.0,0.0,0.0,DET,tier_6,16.3727959697733,DET,-3
1704,LG,John,Simpson,John Simpson,DET,15,0,4,1107,False,15,18,0,5,John,Simpson,2385.0,2383.0,18.0,Signed,68.0,0.0,0.0,DET,tier_6,3.6133694670280034,DET,1
