FullName,Position,TeamName,SkillPointDef
Nick Cross,SS,KC,-2
Nick Herbig,LOLB,CHI,-1
Nick Jackson,MLB,JAX,5
Nigel Tate,DT,DEN,2
Noah Daniels,CB,LAC,-2
Noah Igbinoghene,CB,DET,0
Noah Sewell,MLB,LAR,0
Nolan Smith,LOLB,PHI,0
Ochuan Mathis,LOLB,SEA,2
Odafe Oweh,ROLB,GB,-3
Omar Brown,CB,NYJ,0
Omar Speights,MLB,DEN,-1
Osa Odighizuwa,DT,BAL,0
Osman Savage,MLB,ARI,10
Owen Pappoe,LOLB,WAS,-2
Patrick Queen,MLB,CLE,-3
Patrick Surtain II,CB,DEN,-4
Paulson Adebo,CB,NO,-2
Payton Turner,LE,ATL,-2
Perrion Winfrey,DT,BUF,-3
Pete Werner,MLB,NO,-1
Phillip Webb,MLB,NYG,2
Poona Ford,DT,LV,1
Porter Gustin,LE,LAR,-3
Prophet Brown,CB,BAL,-2
Quinnen Williams,DT,CHI,-3
R.J. Moten,SS,CIN,6
Raesjon Davis,ROLB,KC,-1
Rahmir Stewart,SS,DET,-1
Ralen Goforth,MLB,DEN,7
Raneiria Dillworth,LOLB,BUF,-3
Rashaan Evans,MLB,BAL,-1
Rashad Fenton,CB,CAR,0
Rashad Torrence II,FS,LAR,0
Rashad Wisdom,SS,CIN,-1
Rashan Gary,LOLB,GB,0
Ray Thornton III,SS,LV,4
Raylen Wilson,ROLB,ATL,5
Richard LeCounte III,FS,CLE,-3
Robert Cooper,LE,NYG,-1
Robert Rochell,CB,PIT,-1
Ronald Pledger,CB,NE,-1
Ronnie Harrison Jr,SS,DEN,2
Ronnie Perkins,LOLB,NE,3
Roquan Smith,MLB,CHI,-3
Sage Ryan,SS,WAS,2
Salim Turner-Muhammad,CB,ATL,2
Sam Hubbard,LE,WAS,2
Samuel M'Pemba,LOLB,LAC,-3
Sav'ell Smalls,LOLB,CAR,-3
Savion Collins,DT,ATL,-2
Savion Jackson,LE,SF,0
Sean Murphy-Bunting,CB,TB,4
Shane Lee,MLB,SEA,1
Shawn Murphy,LOLB,KC,0
Sheirdan Jones,CB,CLE,0
Shemar James,LOLB,NO,-2
Shemar Turner,RE,CHI,0
Shiloh Means,FS,ATL,-1
Siulagisipai Fuimaono,DT,MIA,1
Smael Mondon,ROLB,CLE,0
Smoke Monday,FS,BUF,-2
Solomon Byrd,ROLB,TB,-3
Sonny Styles,FS,CAR,0
Stephen Dix Jr,MLB,PIT,-3
Stephen Herron,LOLB,KC,-3
T'Vondre Sweat,DT,CAR,-1
TJ Carter,FS,PHI,6
Talanoa Hufanga,SS,BUF,-2
Taron Vincent,DT,DET,1
Tausili Akana,LOLB,ARI,8
Taylor Rapp,FS,SF,2
Teair Tart,DT,LV,-3
Terrance Brooks,CB,NYJ,-1
Terrell Burgess,FS,LAR,1
Terrell Edmunds,SS,PIT,-2
Terrell Lewis,ROLB,LV,0
Terrence Lewis,MLB,HOU,-2
Terrion Arnold,FS,ARI,-1
Tiaoalii Savea,DT,LAC,1
Tiawan Mullen,CB,BUF,3
Tim Settle,DT,SEA,1
Tommy McCormick,FS,IND,-1
Tommy McCormick,SS,CAR,3
Tony Fields II,LOLB,SF,2
Tony Grimes,CB,DET,-1
Tony Mitchell,CB,MIA,3
Trace Ford,LOLB,TB,0
Trajan Jeffcoat,LE,ARI,2
Travis Hunter,CB,DET,3
Travis Shaw,DT,CLE,2
Trayvon Mullen Jr,CB,JAX,-3
Tre'Davious White,CB,CIN,-4
Tre'Vius Hodges,CB,MIN,-2
Tremaine Edmunds,MLB,BUF,-3
Trenton Simpson,ROLB,WAS,-5
Trevin Wallace,MLB,NE,0
Trevon Diggs,CB,MIN,3
Trevon Moehrig,FS,LV,-2
Trysten Hill,DT,CIN,0
Tyler Davis,DT,TEN,0
Tyler Owens,SS,KC,0
Tyler Scott,DT,NO,-2
Tyrann Mathieu,SS,LAR,3
Tyree Gillespie,SS,GB,-1
Tyree Johnson,ROLB,MIA,-3
Tyreek Chappell,CB,WAS,2
Tyreke Smith,LE,LAC,-2
Tyreke Smith,SS,MIN,-2
Tyrique Stevenson,CB,ATL,-1
Tyson Ford,LE,HOU,0
Tyus Fields,FS,LAC,-1
Tywone Malone,DT,NO,7
Uchenna Nwosu,ROLB,LAC,1
Van Fillinger,LE,BUF,4
Ventrell Miller,MLB,IND,2
Victory Vaka,DT,DEN,0
Viliami Fehoko,RE,BUF,0
Vincent Starling,ROLB,SEA,-1
Vita Vea,DT,TB,-1
Walter Nolen,DT,NYG,-1
Wesley Bissainthe,ROLB,TEN,0
Wesley Steiner,MLB,DET,2
Will Johnson,CB,CHI,-1
Willie Gay,ROLB,BUF,-1
Xavian Sorey,ROLB,NYG,2
Xavien Howard,CB,TB,-2
Xavier McKinney,FS,NYG,-2
Xavier Nwankpa,SS,NE,1
Xavier Thomas,LE,DEN,0
Xavier Young-Coll,MLB,LAC,8
Yannick Ngakoue,RE,LV,0
Yetur Gross-Matos,RE,JAX,2
Zach Allen,RE,DAL,-3
Zach Harrison,LE,GB,0
Zachary Carter,DT,SEA,-4
Zack Baun,ROLB,PIT,4
Zaire Patterson,RE,LAR,-5
Zakee Wheatley,FS,CHI,1
Zion Tupuola-Fetui,RE,TB,-5
Zykeivous Walker,RE,SEA,-1
