FullName,Position,TeamName,SkillPointOff
Elijah Moore,WR,NYJ,-3
Emeka Egubka,WR,SF,4
Emmanuel Henderson,HB,BUF,-1
Erick All,TE,DET,-2
Erik Ezukanma,WR,PIT,0
Evan Stewart,WR,NE,5
Foster Moreau,TE,CIN,1
Gabriel Davis,WR,DEN,-6
Gage Wilcox,TE,WAS,1
Garrett Wilson,WR,PHI,2
Gavin Sawchuk,HB,ATL,0
George Kittle,TE,SF,4
George Pettaway,HB,BAL,-1
George Pickens,WR,LV,1
Harrison Bryant,TE,CLE,-1
Hayden Rucci,TE,WAS,0
Henry Parish Jr.,HB,CHI,0
Hudson Henry,TE,KC,-1
Hunter Henry,TE,HOU,1
Hunter Renfrow,WR,ARI,-4
Irv Smith Jr,TE,MIN,1
Irvin Mulligan,HB,SEA,0
Isaac Rex,TE,CAR,1
Isaiah Bond,WR,DAL,0
Isaiah Davis,HB,SEA,4
Isaiah Likely,TE,NO,0
Isaiah Spiller,HB,NE,-4
Isaiah Weston,WR,TB,0
J.J. Pegues,TE,CHI,0
J.K. Dobbins,HB,MIN,-1
J.Michael Sturdivant,WR,LAR,0
Ja'Marr Chase,WR,CIN,-1
Ja'Tavion Sanders,TE,HOU,-3
Jack Pedersen,TE,NYJ,0
Jacob Harris,TE,NE,0
Jacorey Brooks,WR,BUF,-1
Jadan Blue,WR,NYG,2
Jadon Haselwood,WR,CLE,6
Jahan Dotson,WR,PHI,-2
Jahleel Billingsley,TE,PHI,0
Jake Briningstol,TE,TB,-3
Jake Ferguson,TE,CIN,0
Jake Johnson,TE,NYG,3
Jakobi Meyers,WR,ATL,-1
Jaleel Skinner,TE,PHI,-1
Jalen Brown,WR,LV,0
Jalen McMillian,WR,DET,3
Jalen Reagor,WR,PHI,-11
Jalen Tolbert,WR,DAL,6
Jalen Williams,TE,BUF,0
Jalen Wydermyer,TE,WAS,1
Jalil Farooq,WR,KC,0
Jalin Hyatt,WR,CIN,0
Jameson Williams,WR,MIN,1
Jaquez Smith,WR,CHI,1
Jarquez Hunter,HB,CHI,0
Javian Hawkins,HB,LAC,0
Javin Simpkin,HB,ARI,0
Javion Hunt,HB,TB,2
Javonte Williams,HB,DEN,-3
Jaxson Smith-Njikba,WR,CLE,1
Jayden Limar,HB,SEA,3
Jaydon Blue,HB,NO,0
Jaylan Knighton,HB,CHI,1
Jaylen Waddle,WR,MIA,-4
Jaylon Glover,HB,CHI,0
Jeremy Ruckert,TE,NYG,0
Jerome Ford,HB,BAL,1
Jerrion Ealy,HB,KC,5
Jerry Jeudy,WR,DET,5
John Metchie III,WR,JAX,0
Jonathan Taylor,HB,IND,-3
Jonnu Smith,TE,LAC,0
Jordan Addison,WR,HOU,0
Jordan Whittington,WR,TB,-4
Joseph Ngata,WR,MIA,-2
Josh Jacobs,HB,LV,-3
Jovantae Barnes,HB,DAL,2
JuJu Smith-Schuster,WR,HOU,1
Jude Wolfe,TE,DAL,0
Julian Fleming,WR,CAR,-1
Justice Haynes,HB,GB,1
Justin Jefferson,WR,LAC,4
Justin Johnson,HB,MIA,2
Justyn Ross,WR,CHI,0
Juwan Johnson,TE,ARI,4
K.J. Hamler,WR,DEN,0
K.J. Osborn,WR,MIN,-1
Kadarius Toney,WR,NYG,-1
Kaden Prather,WR,GB,2
Kaleb Brown,WR,DET,-3
Kamar Edmonds,HB,PIT,0
Kayshon Boutte,WR,BUF,1
Kaytron Allen,HB,LAC,1
Ke'Travion Hargrove,HB,SF,0
Keaontay Ingram,HB,WAS,1
Kearis Jackson,WR,NYJ,0
Kelvin Harmon,WR,MIN,-1
Kendall Milton,HB,NYG,-2
Kenneth Walker III,HB,ATL,1
Keon Coleman,WR,BUF,-1
Keon Zipperer,TE,IND,0
Kevin Coleman,WR,JAX,-2
Keyan Burnett,TE,SEA,0
Khalil Shakir,WR,BAL,0
Konata Mumpfield,WR,DAL,0
Kyle Phillips,WR,NYJ,-2
Kyle Pitts,TE,ATL,0
Kyren Williams,HB,PIT,-1
LJ Johnson,HB,LV,-3
LaVontae Shenault,WR,BUF,0
Lamondre Thompson,HB,PHI,0
Larry Rountree III,HB,NO,0
Lavel Davis Jr.,WR,PHI,4
Lawrence Arnold,WR,CHI,2
Le'Veon Moss,HB,DEN,-2
Levi Gazarek,TE,SF,0
Luke Ford,TE,SF,0
Lynn Bowden Jr,WR,LV,-4
Malachi Wideman,WR,CIN,0
Maliq Carr,TE,JAX,3
Marcus Cooper,WR,SF,0
Mario Williams,WR,NO,5
Mark Andrews,TE,BAL,3
Marquez Callaway,WR,NO,-7
Marquise Brown,WR,IND,-4
Marvin Mims,WR,KC,1
Mavin Anderson,WR,CIN,1
Max Borghi,HB,IND,3
Mecole Hardman,WR,NE,0
Michael Carter,HB,LAR,3
Michael Gallup,WR,MIA,-2
Michael Haupert,HB,NYG,2
Michael Mayer,TE,BUF,-3
Michael Trigg,TE,BAL,2
Mike Gesicki,TE,MIA,0
Mike Wyman,WR,KC,0
Miles Boykin,WR,SF,-2
Miles Campbell,TE,DAL,0
Mohamed Ibrahim,HB,CAR,-2
Moliki Matavao,TE,MIN,-6
Mookie Cooper,WR,IND,-2
Myles Montgomery,HB,PHI,2
Nahir Al-Azeer,HB,PHI,1
Najee Harris,HB,PIT,-6
Nick Chubb,HB,CLE,0
Noah Fant,TE,DEN,8
Oscar Delp,TE,BAL,1
Parker Washington,WR,CLE,0
Pat Freiermuth,TE,PIT,-1
Patrick Herbert,TE,MIN,0
Peyton Hendershot,TE,MIA,0
Preston Williams,WR,PIT,-3
Quentin Johnston,WR,DEN,0
Quincy Skinner Jr,WR,DET,0
Rakim Jarrett,WR,NE,4
Randall St. Felix,WR,LAC,-2
Rashod Bateman,WR,BAL,-3
Richard Young,HB,JAX,-4
Rivers Helms,TE,LV,0
Robert Woods,WR,CAR,0
Rondale Moore,WR,ARI,4
Rueben Owens,HB,HOU,6
Ryan Otton,TE,LAC,4
Sam Hart,TE,KC,0
Sam Roush,TE,CLE,0
Scotty Miller,WR,MIN,0
Sedirck Irvin Jr,HB,LAR,2
Shaleak Knotts,WR,LAR,0
Shawn Collins,TE,JAX,0
Shazz Preston,WR,PIT,5
Shelton Sampson Jr,WR,CAR,1
Stefon Diggs,WR,BAL,0
Steven Sims,WR,ATL,-2
T.J. Hockenson,TE,DET,2
Tae'Shaun Johnson,WR,CLE,-2
Talyn Shettron,WR,BAL,0
Tavorus Jones,HB,MIN,0
Taylor Thompson,TE,TEN,0
Teddy Knox,WR,BUF,-3
Tee Higgins,WR,CIN,-2
Terrace Marshall Jr,WR,TB,2
Terry McLaurin,WR,SEA,0
Tetairoa McMillan,WR,KC,0
Theo Wease,WR,MIN,-1
Thomas Fidone,TE,IND,-4
Tommy Hudson,TE,GB,0
Tommy Tremble,TE,CAR,-7
Tony Pollard,HB,TB,5
Travis Kelce,TE,LV,4
TreVonte Citizen,HB,DET,5
Trevor Etienne,HB,LAC,-2
Treylon Burks,WR,TEN,6
Troy Franklin,WR,HOU,-2
Troy Omerie,WR,JAX,1
Tyler Goodson,HB,CLE,14
Tyler Morris,WR,LV,-1
Tyreek Hill,WR,CHI,0
WanDale Robinson,WR,PHI,0
Will Dissly,TE,SEA,0
Xavier Worthy,WR,CAR,3
Zach Evans,HB,LV,-1
Zamir White,HB,CIN,1
Zavi Nash,WR,DET,0
Zay Flowers,WR,ARI,-2
