Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
360,WR,Brayden,Llyod Jr,Brayden Llyod Jr,NYG,0,0,0,0,822,51,842,333,True,0,0,0,0,58,0,0,15,0,0,1,0,0,0,0,3.0,15,15,1,15,0,Brayden,Llyod Jr,1684.0,1682.0,2.0,15.0,Signed,79.0,0.0,0.0,NYG,tier_4,976.2470308788598,2040.8275862068965,0.2,3.5629453681710217,NYG,-2.0
374,WR,Joshua,Ware,Joshua Ware,NO,0,0,1,0,912,29,748,357,True,0,0,0,0,78,0,0,15,0,0,0,0,0,0,0,8.0,13,13,0,26,0,Joshua,Ware,1012.0,1010.0,3.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,1219.2513368983957,1683.6923076923076,0.6153846153846154,10.695187165775401,NO,8.0
392,HB,Eric,Henley,Eric Henley,ATL,206,0,0,101,140,25,361,66,True,0,36,0,0,13,0,2,15,59,0,3,0,0,0,0,1.0,15,5,1,13,1,Eric,Henley,2716.0,2714.0,1.0,13.0,Signed,66.0,0.0,0.0,ATL,tier_6,958.4487534626038,1672.6530612244896,0.13333333333333333,5.54016620498615,ATL,10.0
405,HB,Randall,Woodson III,Randall Woodson III,SF,845,0,2,294,175,13,642,175,True,0,229,0,0,25,0,9,15,51,0,10,0,0,0,0,0.0,15,15,6,14,6,Randall,Woodson III,1888.0,1886.0,3.0,14.0,Signed,79.0,0.0,0.0,SF,tier_4,1588.785046728972,1097.244094488189,0.4,9.345794392523365,SF,-5.0
444,TE,Nolan,Hawkins,Nolan Hawkins,TB,0,0,3,0,530,33,1089,241,True,0,0,0,0,53,0,0,15,0,0,4,0,0,0,0,4.0,15,15,0,5,0,Nolan,Hawkins,3430.0,3428.0,6.0,5.0,Signed,73.0,0.0,0.0,TB,tier_5,486.6850321395776,1440.0,0.26666666666666666,3.6730945821854912,TB,-1.0
454,HB,Chris,Monroe,Chris Monroe,ARI,839,0,1,393,71,11,499,54,True,0,171,0,0,14,0,8,15,71,0,10,0,0,0,0,1.0,14,14,4,6,6,Chris,Monroe,3508.0,3506.0,1.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,1823.6472945891785,1415.8054054054053,0.5,14.02805611222445,ARI,5.0
469,WR,Moses,Ross,Moses Ross,NE,0,0,0,0,650,23,714,241,True,0,0,0,0,51,0,0,15,0,0,0,0,0,0,0,3.0,11,11,0,21,0,Moses,Ross,2070.0,2068.0,5.0,21.0,Signed,85.0,0.0,0.0,NE,tier_2,910.3641456582633,1835.2941176470588,0.2727272727272727,4.201680672268908,NE,-3.0
474,WR,Terrell,Saunders,Terrell Saunders,LV,7,0,1,0,940,26,805,347,True,0,3,0,0,75,0,0,15,4,0,0,0,0,0,0,7.0,15,15,0,22,0,Terrell,Saunders,1031.0,1029.0,0.0,22.0,Signed,81.0,0.0,0.0,LV,tier_3,1176.3975155279502,1762.3076923076922,0.4666666666666667,8.695652173913043,LV,2.0
492,WR,Xavi,Wharton,Xavi Wharton,BUF,0,0,0,0,750,26,581,293,True,0,0,0,0,58,0,0,15,0,0,0,0,0,0,0,2.0,11,11,0,2,0,Xavi,Wharton,2590.0,2588.0,1.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,1290.8777969018931,1862.0689655172414,0.18181818181818182,3.442340791738382,BUF,3.0
512,WR,Justin,York,Justin York,LAR,10,0,0,0,1014,27,905,370,True,0,7,0,0,79,0,0,15,4,0,0,0,0,0,0,4.0,15,15,0,23,0,Justin,York,2863.0,2861.0,5.0,23.0,Signed,80.0,0.0,0.0,LAR,tier_3,1131.4917127071824,1732.7441860465117,0.26666666666666666,4.419889502762431,LAR,1.0
533,WR,Lyle,Brown,Lyle Brown,SEA,4,0,0,0,970,54,905,392,True,0,1,0,0,80,0,0,15,4,0,1,0,0,0,0,9.0,15,15,1,27,0,Lyle,Brown,2642.0,2640.0,1.0,27.0,Signed,82.0,0.0,0.0,SEA,tier_3,1076.243093922652,1739.2592592592591,0.6,9.944751381215468,SEA,2.0
534,WR,Brendan,LaPierre,Brendan LaPierre,TB,7,0,0,0,856,47,954,339,True,0,2,0,0,61,0,0,15,4,0,0,0,0,0,0,3.0,15,15,0,5,0,Brendan,LaPierre,1371.0,1369.0,4.0,5.0,Signed,88.0,0.0,0.0,TB,tier_2,904.6121593291404,1989.904761904762,0.2,3.1446540880503147,TB,-5.0
566,QB,Dejon,Massey,Dejon Massey,CAR,239,3230,0,34,0,0,912,0,True,301,63,457,10,0,0,1,15,30,50,4,0,0,49,21,0.0,15,15,4,20,0,Dejon,Massey,2662.0,2660.0,6.0,20.0,Signed,77.0,0.0,0.0,CAR,tier_4,262.06140350877195,1138.095238095238,0.0,0.0,,
585,QB,Jamar,Stephenson,Jamar Stephenson,WAS,115,3751,0,17,0,0,885,0,True,329,34,506,7,0,0,1,15,21,66,2,0,0,36,20,0.0,15,15,4,25,2,Jamar,Stephenson,146.0,144.0,8.0,25.0,Signed,84.0,0.0,0.0,WAS,tier_3,129.94350282485874,1014.7058823529412,0.13333333333333333,2.2598870056497176,,
591,QB,Jacob,Zeitler,Jacob Zeitler,NE,247,3511,0,49,0,0,975,0,True,323,63,511,10,0,0,1,15,50,26,2,0,0,46,21,0.0,15,14,3,21,4,Jacob,Zeitler,2139.0,2137.0,2.0,21.0,Signed,74.0,0.0,0.0,NE,tier_5,253.33333333333334,1176.1904761904761,0.26666666666666666,4.102564102564102,,
592,TE,Kentrell,Poe,Kentrell Poe,NYG,0,0,2,0,474,26,810,172,True,0,0,0,0,41,0,0,15,0,0,0,0,0,0,0,3.0,13,13,1,15,0,Kentrell,Poe,1740.0,1738.0,7.0,15.0,Signed,85.0,0.0,0.0,NYG,tier_2,585.1851851851851,1664.780487804878,0.23076923076923078,3.7037037037037037,NYG,-3.0
593,QB,Nick,Banks,Nick Banks,PIT,322,2445,0,135,0,0,700,0,True,230,52,354,8,0,0,2,15,66,28,6,0,0,32,13,0.0,15,12,3,28,2,Nick,Banks,2016.0,2014.0,0.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,460.0,1857.6923076923078,0.13333333333333333,2.857142857142857,,
639,WR,Cameron,Seldon,Cameron Seldon,IND,8,0,1,0,253,23,351,125,True,0,5,0,0,24,0,0,15,4,0,0,0,0,0,0,2.0,12,2,0,9,0,Cameron,Seldon,828.0,826.0,10.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,743.5897435897436,1339.0344827586207,0.16666666666666666,5.698005698005698,IND,0.0
644,WR,CJ,Ivory,CJ Ivory,NYG,0,0,0,0,404,25,344,165,True,0,0,0,0,36,0,0,15,0,0,1,0,0,0,0,4.0,10,10,0,15,0,CJ,Ivory,1558.0,1556.0,4.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,1174.418604651163,1616.0,0.4,11.627906976744185,NYG,5.0
649,HB,Velvario,Martin,Velvario Martin,JAX,546,0,0,211,25,7,519,30,True,0,133,0,0,7,0,4,15,70,0,7,0,0,0,0,0.0,15,5,10,16,3,Velvario,Martin,315.0,313.0,0.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,1100.1926782273604,1195.7142857142858,0.2,5.780346820809248,JAX,-3.0
659,WR,Tahj,Hurts,Tahj Hurts,BAL,0,0,0,0,591,24,655,247,True,0,3,0,0,52,0,0,15,3,0,1,0,0,0,0,3.0,10,10,1,24,0,Tahj,Hurts,364.0,362.0,4.0,24.0,Signed,80.0,0.0,0.0,BAL,tier_3,902.2900763358779,1547.3454545454545,0.3,4.580152671755726,BAL,-1.0
669,QB,Travis,Harper,Travis Harper,HOU,125,2140,0,0,0,0,542,0,True,182,37,269,4,0,0,0,15,4,28,0,0,0,29,12,0.0,15,6,2,31,2,Travis,Harper,3560.0,3558.0,6.0,31.0,Signed,65.0,0.0,0.0,HOU,tier_6,230.62730627306274,1013.5135135135135,0.13333333333333333,3.6900369003690034,,
678,WR,Keegan,Walker Jr,Keegan Walker Jr,DAL,29,0,2,0,786,31,699,330,True,0,10,0,0,63,0,0,15,4,0,0,0,0,0,0,5.0,14,14,0,10,0,Keegan,Walker Jr,134.0,132.0,1.0,10.0,Signed,82.0,0.0,0.0,DAL,tier_3,1165.9513590844065,1669.6438356164383,0.35714285714285715,7.15307582260372,DAL,2.0
690,QB,Jacobi,Spence,Jacobi Spence,DAL,529,3597,0,191,0,0,907,0,True,329,73,476,11,0,0,6,15,81,89,10,0,0,29,28,0.0,15,15,8,10,3,Jacobi,Spence,1851.0,1849.0,2.0,10.0,Signed,84.0,0.0,0.0,DAL,tier_3,583.2414553472987,2173.972602739726,0.2,3.3076074972436604,,
692,TE,Connor,Weston,Connor Weston,PHI,0,0,5,0,690,32,975,236,True,0,0,0,0,62,0,0,15,0,0,1,0,0,0,0,5.0,15,15,0,12,0,Connor,Weston,2517.0,2515.0,6.0,12.0,Signed,93.0,0.0,0.0,PHI,tier_1,707.6923076923077,1602.5806451612902,0.3333333333333333,5.128205128205129,PHI,-1.0
693,HB,Donte,Claxton,Donte Claxton,DET,393,0,0,220,138,24,328,112,True,0,65,0,0,16,0,4,15,86,0,9,0,0,0,0,0.0,10,3,0,18,4,Donte,Claxton,3481.0,3479.0,4.0,18.0,Signed,72.0,0.0,0.0,DET,tier_5,1618.9024390243903,1700.888888888889,0.4,12.195121951219512,DET,9.0
702,TE,Joey,O'Neill,Joey O'Neill,GB,0,0,3,0,595,26,1151,244,True,0,0,0,0,53,0,0,15,0,0,1,0,0,0,0,5.0,15,15,1,19,0,Joey,O'Neill,3486.0,3484.0,3.0,19.0,Signed,84.0,0.0,0.0,GB,tier_3,516.9417897480452,1616.6037735849056,0.3333333333333333,4.344048653344918,GB,-2.0
708,WR,Melvin,Rivers,Melvin Rivers,DAL,0,0,1,0,597,28,598,229,True,0,0,0,0,54,0,0,15,0,0,1,0,0,0,0,1.0,13,13,0,10,0,Melvin,Rivers,2442.0,2440.0,3.0,10.0,Signed,77.0,0.0,0.0,DAL,tier_4,998.3277591973244,1592.0,0.07692307692307693,1.6722408026755853,DAL,-4.0
725,TE,Forrest,Walden,Forrest Walden,WAS,0,0,0,0,633,27,1001,292,True,0,0,0,0,67,0,0,15,0,0,2,0,0,0,0,5.0,15,15,0,25,0,Forrest,Walden,1344.0,1342.0,4.0,25.0,Signed,88.0,0.0,0.0,WAS,tier_2,632.3676323676324,1360.4776119402984,0.3333333333333333,4.995004995004995,WAS,-2.0
760,TE,Benji,Beachum,Benji Beachum,LAR,0,0,1,0,699,25,1121,294,True,0,0,0,0,65,0,0,15,0,0,0,0,0,0,0,5.0,15,15,3,23,0,Benji,Beachum,323.0,321.0,6.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,623.5504014272971,1548.553846153846,0.3333333333333333,4.460303300624442,LAR,-2.0
762,WR,DeMarcus,Thomas,DeMarcus Thomas,JAX,3,0,0,0,857,27,965,338,True,0,1,0,0,72,0,0,15,3,0,0,0,0,0,0,4.0,15,15,0,16,0,DeMarcus,Thomas,2384.0,2382.0,7.0,16.0,Signed,85.0,0.0,0.0,JAX,tier_2,891.1917098445596,1702.8493150684928,0.26666666666666666,4.1450777202072535,JAX,-3.0
770,HB,Joel,Moses,Joel Moses,BUF,727,0,0,339,359,25,516,274,True,0,151,0,0,41,0,7,15,80,0,13,0,0,0,0,3.0,10,10,0,2,6,Joel,Moses,2696.0,2694.0,0.0,2.0,Signed,84.0,0.0,0.0,BUF,tier_3,2104.651162790698,1405.1875,0.9,17.441860465116278,BUF,8.0
774,QB,Julian,Sayin,Julian Sayin,BAL,169,3933,0,3,0,0,959,0,True,329,50,515,15,0,0,0,15,8,42,1,0,0,32,22,0.0,15,15,1,24,3,Julian,Sayin,228.0,226.0,9.0,24.0,Signed,81.0,0.0,0.0,BAL,tier_3,176.22523461939522,1014.0,0.2,3.1282586027111576,,
778,WR,Bryce,Thurston,Bryce Thurston,MIA,28,0,0,0,971,24,926,364,True,0,10,0,0,81,0,0,15,4,0,0,0,0,0,0,11.0,15,15,0,11,0,Bryce,Thurston,1821.0,1819.0,5.0,11.0,Signed,82.0,0.0,0.0,MIA,tier_3,1078.8336933045357,1628.8351648351647,0.7333333333333333,11.879049676025918,MIA,4.0
786,QB,Jordan,King Jr,Jordan King Jr,TEN,134,2744,0,0,0,0,766,0,True,247,39,398,5,0,0,0,15,4,27,0,0,0,33,14,0.0,16,12,7,29,0,Jordan,King Jr,617.0,615.0,7.0,29.0,Signed,74.0,0.0,0.0,TEN,tier_5,174.93472584856397,1030.7692307692307,0.0,0.0,,
799,QB,Ace,Williams,Ace Williams,LAR,826,3645,0,279,0,0,1026,0,True,319,193,458,4,0,0,6,15,74,27,10,0,0,31,25,0.0,15,15,14,23,7,Ace,Williams,3709.0,3707.0,1.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,805.0682261208577,1283.937823834197,0.4666666666666667,6.82261208576998,,
