Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
903,C,Frank,Dempsey,Frank Dempsey,HOU,15,0,1,1039,False,15,31,0,15,Frank,Dempsey,1347.0,1345.0,0.0,31.0,Signed,70.0,0.0,0.0,HOU,tier_5,0.9624639076034649,HOU,4
942,C,Cameron,Jurgens,Cameron Jurgens,SF,14,0,3,1050,False,14,14,0,15,Cameron,Jurgens,3273.0,3271.0,13.0,14.0,Signed,76.0,0.0,0.0,SF,tier_4,2.857142857142857,SF,0
964,LG,Amir,Herring,Amir Herring,ATL,15,0,5,1048,False,15,13,0,15,Amir,Herring,842.0,840.0,9.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,4.770992366412214,ATL,1
985,C,Marquise,Goddard,Marquise Goddard,ATL,13,0,0,924,False,13,13,0,15,Marquise,Goddard,1169.0,1167.0,2.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,0.0,ATL,10
988,RG,Justin,Foster,Justin Foster,NO,15,0,1,1027,False,15,26,0,15,Justin,Foster,740.0,738.0,5.0,26.0,Signed,76.0,0.0,0.0,NO,tier_4,0.9737098344693281,NO,9
990,RG,Kenya,Richardson,Kenya Richardson,LV,14,0,5,1014,False,14,22,0,15,Kenya,Richardson,2847.0,2845.0,1.0,22.0,Signed,81.0,0.0,0.0,LV,tier_3,4.930966469428008,LV,-4
1015,RT,Anthony,Malone,Anthony Malone,BUF,14,0,13,951,False,14,2,0,15,Anthony,Malone,935.0,933.0,0.0,2.0,Signed,74.0,1.0,0.0,BUF,tier_5,13.669821240799159,BUF,-4
1016,C,James,Brockermeyer,James Brockermeyer,TEN,15,0,0,1079,False,15,29,0,15,James,Brockermeyer,3737.0,3735.0,10.0,29.0,Signed,81.0,0.0,0.0,TEN,tier_3,0.0,TEN,8
1031,RT,Andrew,Knorr,Andrew Knorr,CAR,14,0,11,921,False,14,20,0,15,Andrew,Knorr,2567.0,2565.0,1.0,20.0,Signed,75.0,0.0,0.0,CAR,tier_4,11.943539630836048,CAR,-2
1061,C,Sal,Rowe,Sal Rowe,CIN,15,0,0,1118,False,15,1,0,15,Sal,Rowe,2673.0,2671.0,6.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,0.0,CIN,9
1062,RG,Zach,Ferguson,Zach Ferguson,NYG,15,0,1,963,False,15,15,0,15,Zach,Ferguson,3670.0,3668.0,3.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,1.0384215991692627,NYG,4
1087,RT,Craig,McQueen,Craig McQueen,TEN,15,0,3,1012,False,15,29,0,15,Craig,McQueen,3543.0,3541.0,5.0,29.0,Signed,80.0,0.0,0.0,TEN,tier_3,2.9644268774703555,TEN,8
1110,LG,David,Dawson,David Dawson,NYG,14,0,7,854,False,14,15,0,15,David,Dawson,533.0,531.0,0.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,8.196721311475411,NYG,-3
1142,LT,Reuben,Fatheree II,Reuben Fatheree II,HOU,11,0,15,754,False,11,31,0,15,Reuben,Fatheree II,1566.0,1564.0,11.0,31.0,Signed,79.0,0.0,0.0,HOU,tier_4,19.893899204244033,HOU,-7
1146,C,Quincey,Dorsey,Quincey Dorsey,JAX,14,0,4,982,False,14,16,0,15,Quincey,Dorsey,3162.0,3160.0,4.0,16.0,Signed,67.0,0.0,0.0,JAX,tier_6,4.0733197556008145,JAX,-2
1149,RG,Damon,Alexander,Damon Alexander,IND,14,0,1,986,False,14,9,0,15,Damon,Alexander,1914.0,1912.0,5.0,9.0,Signed,98.0,0.0,0.0,IND,tier_0,1.0141987829614605,IND,1
1153,RG,Martin,Carr,Martin Carr,ATL,15,0,5,1076,False,15,13,0,15,Martin,Carr,378.0,376.0,2.0,13.0,Signed,66.0,0.0,0.0,ATL,tier_6,4.646840148698885,ATL,-2
1163,LT,T.J.,Gibson,T.J. Gibson,LAC,15,0,11,993,False,15,7,0,15,T.J.,Gibson,327.0,325.0,4.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,11.07754279959718,LAC,0
1172,C,Cody,Lovell,Cody Lovell,ARI,15,0,2,1037,False,15,6,0,15,Cody,Lovell,1286.0,1284.0,8.0,6.0,Signed,94.0,0.0,0.0,ARI,tier_1,1.9286403085824495,ARI,0
1179,C,Josh,Abraham,Josh Abraham,DAL,15,0,3,1015,False,15,10,0,15,Josh,Abraham,958.0,956.0,1.0,10.0,Signed,87.0,0.0,0.0,DAL,tier_2,2.9556650246305423,DAL,0
1237,C,Troy,Stearn,Troy Stearn,MIA,15,0,2,1099,False,15,11,0,15,Troy,Stearn,2687.0,2685.0,3.0,11.0,Signed,68.0,0.0,0.0,MIA,tier_6,1.8198362147406735,MIA,1
1260,RG,Joey,Wallace,Joey Wallace,PHI,12,0,3,649,False,12,12,0,15,Joey,Wallace,276.0,274.0,2.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,4.622496147919877,PHI,-3
1265,C,Eric,Roseman,Eric Roseman,NYG,13,0,1,824,False,13,15,0,15,Eric,Roseman,3250.0,3248.0,4.0,15.0,Signed,74.0,0.0,0.0,NYG,tier_5,1.2135922330097086,NYG,1
1276,RT,Joe,Brunner,Joe Brunner,MIN,15,0,6,1021,False,15,30,0,15,Joe,Brunner,2698.0,2696.0,9.0,30.0,Signed,77.0,0.0,0.0,MIN,tier_4,5.8765915768854065,MIN,4
1281,RT,Braydon,Hall,Braydon Hall,PIT,13,0,8,725,False,13,28,0,15,Braydon,Hall,2855.0,2853.0,4.0,28.0,Signed,71.0,0.0,0.0,PIT,tier_5,11.034482758620689,PIT,-2
1295,LT,Jeremiah,Cobbs,Jeremiah Cobbs,BAL,15,0,9,1135,False,15,24,0,15,Jeremiah,Cobbs,2381.0,2379.0,4.0,24.0,Signed,85.0,0.0,0.0,BAL,tier_2,7.929515418502203,BAL,3
1300,LT,Geoff,Allen,Geoff Allen,NO,15,0,16,1023,False,15,26,0,15,Geoff,Allen,2536.0,2534.0,1.0,26.0,Signed,68.0,0.0,0.0,NO,tier_6,15.640273704789834,NO,-1
1312,LG,Tom,Pace,Tom Pace,SF,15,0,2,1035,False,15,14,0,15,Tom,Pace,2168.0,2166.0,5.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,1.932367149758454,SF,4
1322,C,Skylar,Baker,Skylar Baker,DET,11,0,6,751,False,11,18,0,15,Skylar,Baker,85.0,83.0,5.0,18.0,Signed,82.0,0.0,0.0,DET,tier_3,7.989347536617843,DET,-8
1332,LT,Marcus,Ferrell,Marcus Ferrell,PHI,15,1,5,449,False,15,12,0,15,Marcus,Ferrell,2054.0,2052.0,6.0,12.0,Signed,67.0,0.0,0.0,PHI,tier_6,11.135857461024498,PHI,0
1387,LT,Khalon,Davis,Khalon Davis,NYG,13,0,8,853,False,13,15,0,15,Khalon,Davis,2893.0,2891.0,6.0,15.0,Signed,92.0,0.0,0.0,NYG,tier_1,9.378663540445485,NYG,2
1392,LG,Kelvin,Miller,Kelvin Miller,LAC,15,0,3,973,False,15,7,0,15,Kelvin,Miller,427.0,425.0,0.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,3.083247687564234,LAC,1
1407,LG,Quandre,Brooks,Quandre Brooks,DET,11,0,5,701,False,11,18,0,15,Quandre,Brooks,1708.0,1706.0,7.0,18.0,Signed,76.0,0.0,0.0,DET,tier_4,7.132667617689016,DET,-3
1410,RT,Dalton,Russell,Dalton Russell,IND,14,0,5,975,False,14,9,0,15,Dalton,Russell,986.0,984.0,3.0,9.0,Signed,80.0,0.0,0.0,IND,tier_3,5.128205128205129,IND,4
1449,LT,Carson,Edmonds,Carson Edmonds,MIN,15,0,17,1007,False,15,30,0,15,Carson,Edmonds,398.0,396.0,6.0,30.0,Signed,75.0,0.0,0.0,MIN,tier_4,16.881827209533267,MIN,-4
1450,C,Darren,Backus,Darren Backus,CHI,15,0,5,1010,False,15,0,0,15,Darren,Backus,1446.0,1444.0,3.0,0.0,Signed,69.0,0.0,0.0,CHI,tier_6,4.9504950495049505,CHI,-2
1460,LG,Brandon,Reed,Brandon Reed,PHI,15,0,3,933,False,15,12,0,15,Brandon,Reed,1487.0,1485.0,4.0,12.0,Signed,71.0,0.0,0.0,PHI,tier_5,3.215434083601286,PHI,1
1495,RG,Grant,Wallner,Grant Wallner,MIN,15,0,1,1091,False,15,30,0,15,Grant,Wallner,277.0,275.0,5.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,0.9165902841429882,MIN,8
1505,LT,Dextrell,Irving,Dextrell Irving,LV,15,0,16,1132,False,15,22,0,15,Dextrell,Irving,67.0,65.0,7.0,22.0,Signed,84.0,0.0,0.0,LV,tier_3,14.134275618374557,LV,0
1524,LG,Jacob,Davis,Jacob Davis,CIN,15,0,2,1049,False,15,1,0,15,Jacob,Davis,3267.0,3265.0,1.0,1.0,Signed,65.0,0.0,0.0,CIN,tier_6,1.9065776930409915,CIN,4
1531,LG,Cameron,Williamson,Cameron Williamson,SEA,14,0,5,946,False,14,27,0,15,Cameron,Williamson,1099.0,1097.0,2.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,5.2854122621564485,SEA,-2
1557,C,Von,Jefferson,Von Jefferson,GB,15,0,6,975,False,15,19,0,15,Von,Jefferson,1377.0,1375.0,2.0,19.0,Signed,74.0,0.0,0.0,GB,tier_5,6.153846153846154,GB,-6
1569,LT,Blaine,Madden,Blaine Madden,CIN,15,0,7,1028,False,15,1,0,15,Blaine,Madden,1350.0,1348.0,4.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,6.809338521400778,CIN,4
1597,C,Matt,Kendricks,Matt Kendricks,IND,15,0,1,1163,False,15,9,0,15,Matt,Kendricks,278.0,276.0,6.0,9.0,Signed,98.0,0.0,0.0,IND,tier_0,0.8598452278589854,IND,1
1651,RG,Logan,Parr,Logan Parr,TB,14,0,1,952,False,14,5,0,15,Logan,Parr,561.0,559.0,11.0,5.0,Signed,76.0,0.0,0.0,TB,tier_4,1.050420168067227,TB,4
1660,LG,Phillip,Rose-Williams,Phillip Rose-Williams,TEN,15,0,9,1020,False,15,29,0,15,Phillip,Rose-Williams,1309.0,1307.0,0.0,29.0,Signed,76.0,0.0,0.0,TEN,tier_4,8.823529411764707,TEN,-3
1692,RT,LaDarius,Combs,LaDarius Combs,SF,15,0,15,1111,False,15,14,0,15,LaDarius,Combs,1749.0,1747.0,4.0,14.0,Signed,77.0,0.0,0.0,SF,tier_4,13.501350135013501,SF,-4
1695,LT,Ryan,Stevens,Ryan Stevens,IND,14,0,5,1041,False,14,9,0,15,Ryan,Stevens,250.0,248.0,8.0,9.0,Signed,92.0,0.0,0.0,IND,tier_1,4.803073967339097,IND,4
1706,C,Jeremy,Hobbs,Jeremy Hobbs,PHI,13,0,1,788,False,13,12,0,15,Jeremy,Hobbs,2729.0,2727.0,1.0,12.0,Signed,68.0,0.0,0.0,PHI,tier_6,1.2690355329949237,PHI,1
1713,LG,Terrell,Keaton,Terrell Keaton,TB,12,0,5,833,False,15,5,0,15,Terrell,Keaton,1812.0,1810.0,2.0,5.0,Signed,64.0,0.0,0.0,TB,tier_6,6.002400960384154,TB,0
1737,RG,Randy,Berry,Randy Berry,DAL,15,0,2,907,False,15,10,0,15,Randy,Berry,3739.0,3737.0,4.0,10.0,Signed,90.0,0.0,0.0,DAL,tier_1,2.205071664829107,DAL,0
1760,RG,D.J.,Rogers,D.J. Rogers,LAC,15,0,4,994,False,15,7,0,15,D.J.,Rogers,901.0,899.0,7.0,7.0,Signed,69.0,0.0,0.0,LAC,tier_6,4.024144869215292,LAC,0
1761,RT,Kamryn,Davis,Kamryn Davis,NE,14,0,13,1022,False,14,21,0,15,Kamryn,Davis,2228.0,2226.0,3.0,21.0,Signed,77.0,0.0,0.0,NE,tier_4,12.720156555772993,NE,-2
1819,C,Tyler,Linderbaum,Tyler Linderbaum,LAR,15,0,4,1128,False,15,23,0,15,Tyler,Linderbaum,3314.0,3312.0,14.0,23.0,Signed,74.0,0.0,0.0,LAR,tier_5,3.5460992907801416,LAR,-1
1842,RG,Zac,Hankins,Zac Hankins,BUF,14,0,5,966,False,14,2,0,15,Zac,Hankins,1860.0,1858.0,1.0,2.0,Signed,82.0,0.0,0.0,BUF,tier_3,5.175983436853002,BUF,-4
1849,RG,Paul,Carter,Paul Carter,CIN,15,0,2,1081,False,15,1,0,15,Paul,Carter,1759.0,1757.0,1.0,1.0,Signed,65.0,0.0,0.0,CIN,tier_6,1.8501387604070305,CIN,4
1856,RT,Martin,Lewis,Martin Lewis,ARI,15,0,7,1051,False,15,6,0,15,Martin,Lewis,572.0,570.0,1.0,6.0,Signed,74.0,0.0,0.0,ARI,tier_5,6.660323501427213,ARI,4
1862,LG,Martin,Nsekhe-Holt,Martin Nsekhe-Holt,ARI,15,0,4,1051,False,15,6,0,15,Martin,Nsekhe-Holt,2582.0,2580.0,1.0,6.0,Signed,73.0,0.0,0.0,ARI,tier_5,3.805899143672693,ARI,1
1863,C,Charlie,Dodson,Charlie Dodson,NO,14,0,2,1001,False,14,26,0,15,Charlie,Dodson,2390.0,2388.0,3.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,1.998001998001998,NO,0
1865,RT,Tyler,Gonzalez,Tyler Gonzalez,GB,15,0,9,1042,False,15,19,0,15,Tyler,Gonzalez,3657.0,3655.0,3.0,19.0,Signed,67.0,0.0,0.0,GB,tier_6,8.637236084452976,GB,0
1882,RT,Douglas,White Jr,Douglas White Jr,JAX,14,0,7,963,False,14,16,0,15,Douglas,White Jr,3290.0,3288.0,1.0,16.0,Signed,73.0,0.0,0.0,JAX,tier_5,7.268951194184839,JAX,0
1901,C,Tyler,Diarse,Tyler Diarse,SEA,15,0,3,950,False,15,27,0,15,Tyler,Diarse,1973.0,1971.0,0.0,27.0,Signed,77.0,0.0,0.0,SEA,tier_4,3.1578947368421053,SEA,-2
1907,RG,Tyree,Brooks,Tyree Brooks,CHI,15,0,1,1028,False,15,0,0,15,Tyree,Brooks,1161.0,1159.0,1.0,0.0,Signed,86.0,0.0,0.0,CHI,tier_2,0.9727626459143969,CHI,6
1912,RT,Jamison,Burgess,Jamison Burgess,MIA,14,0,8,968,False,14,11,0,15,Jamison,Burgess,605.0,603.0,3.0,11.0,Signed,73.0,0.0,0.0,MIA,tier_5,8.264462809917356,MIA,0
