FullName,Position,TeamName,SkillPointDef
Isaiah Dunn,CB,LAC,-1
Isaiah Johnson,CB,DET,0
Isaiah Johnson,ROLB,CHI,0
Isaiah Oliver,CB,IND,3
Isaiah Simmons,MLB,NYG,0
Isheem Young,FS,LV,1
Israel Mukuamu,SS,DAL,4
J.D. Bertland,MLB,DAL,-4
J.T. Tuimoloau,DT,LAC,1
JC Jackson,CB,KC,2
Jabrill Peppers,SS,NYG,0
Jack Lamb,ROLB,MIA,-1
Jack Sanborn,MLB,CHI,-3
Jack Sawyer,RE,MIN,3
Jacquez Jones,MLB,MIN,0
Jaden Crumedy,DT,SEA,-1
Jaden Davis,CB,LAC,1
Jadeveon Clowney,LE,CHI,0
Jaelan Phillips,ROLB,MIA,-4
Jahad Woods,MLB,NYG,2
Jahari Rogers,CB,SEA,-2
Jahfari Harvey,ROLB,BAL,0
Jahlani Tavai,MLB,NE,-4
Jaire Alexander,CB,GB,0
Jalen Carter,DT,DEN,1
Jalen Catalon,SS,ARI,-1
Jalen Green,CB,NO,6
Jalen Ramsey,CB,LAR,1
Jalen Reeves-Maybin,MLB,KC,-2
Jalen Thompson,FS,ARI,0
Jalyn Armour-Davis,CB,SEA,1
Jamal Adams,SS,MIA,1
Jamar Johnson,SS,DEN,4
Jamel Dean,CB,TB,-1
James Williams,SS,HOU,-2
Jamin Davis,MLB,WAS,5
Jaquan Brisker,SS,LAR,0
Jasheen Davis,MLB,NO,-1
Javelin Guidry,CB,ATL,-4
Javin White,ROLB,GB,0
Javon Hargrave,DT,BAL,4
Javon Kinlaw,DT,DET,4
Jay Tufele,LE,JAX,0
Jaycee Horn,CB,CAR,-3
Jaylon Johnson,CB,CHI,-1
Jaylon Jones,CB,PHI,6
Jaylon King,FS,PIT,2
Jeff Okudah,CB,NYG,-1
Jeffery Simmons,RE,TEN,5
Jeremiah Martin,LE,TB,-1
Jeremiah Owusu-Koramoah,ROLB,CLE,-1
Jeremy Chinn,FS,CAR,-2
Jermaine Carter Jr,MLB,CLE,3
Jermaine Johnson,RE,WAS,0
Jermaine Waller,CB,ARI,-4
Jessie Bates III,FS,CIN,0
Jevon Holland,FS,MIA,-1
Joe Tryon-Shoyinka,ROLB,TB,-3
Joejuan Williams,CB,PIT,0
Joey Bosa,LOLB,LAC,-1
Joey Porter Jr.,CB,PIT,1
John Franklin-Myers,LE,NYJ,2
John Johnson III,FS,JAX,0
John Ridgeway,DT,MIA,-2
Johnathan Abram,SS,LV,0
Johnny Dixon,CB,IND,2
Johnquai Lewis,SS,PHI,-1
Jon Rhattigan,LOLB,CLE,1
Jonathan Allen,DT,WAS,7
Jordan Battle,SS,BUF,0
Jordan Elliott,DT,CLE,-4
Jordan Fuller,SS,LAR,6
Jordan Smith,LOLB,JAX,3
Jordan Whitehead,SS,TB,1
Jordyn Brooks,ROLB,SEA,-4
Joseph Charleston,FS,SEA,7
Josey Jewell,MLB,NE,-4
Josh Allen,ROLB,JAX,-2
Josh Jobe,CB,CLE,5
Josh Metellus,SS,TEN,-1
Josh Thompson,CB,LV,2
Josh Uche,ROLB,NE,-3
Josh White,ROLB,LAC,0
Joshuah Bledsoe,FS,NE,0
Juan Thornhill,FS,KC,0
Juanyeh Thomas,SS,MIA,0
Julian Blackmon,FS,IND,-3
Justin Ebogibe,RE,LAC,-3
Justin Flowe,MLB,JAX,4
Justin Hollins,ROLB,LAR,2
Justin Jones,LE,ARI,-2
Justin Madubuike,RE,BAL,-3
Justin Reid,FS,HOU,-3
Justin Simmons,FS,DEN,1
K'Lavon Chaisson,LOLB,JAX,-1
K'Von Wallace,SS,ATL,0
Kaden Johnson,LOLB,DET,0
Kadofi Wright,MLB,CAR,8
Kaiir Elam,CB,WAS,0
Kalon Barnes,CB,CLE,2
Kamren Curl,FS,WAS,2
Kayvon Thibodeaux,LE,DET,7
Ke'Shun Brown,LOLB,TB,-1
Keanu Neal,MLB,IND,2
Keenan Pili,MLB,MIN,3
Keeshawn Silver,LE,KC,0
Keith Taylor Jr,CB,CAR,2
Kelee Ringo,CB,DAL,8
Kemoko Turay,LE,ATL,1
Kendall Fuller,CB,MIN,-1
Kendall Sheffield,CB,HOU,-2
Kendarin Ray,SS,IND,0
Kenneth Murray Jr,MLB,LAC,-1
Kenny Clark,DT,GB,-4
Kenny Moore II,CB,IND,-1
Kenny Robinson Jr,FS,TB,0
Kenny Young,MLB,LAR,-2
Keondre Coburn,DT,SF,11
Kevin Byard,FS,TEN,-2
Khaleke Hudson,MLB,LAC,1
Khalil Mack,LOLB,CHI,9
Khari Willis,SS,JAX,-2
Kingsley Enagbare,RE,JAX,-2
Kingsley Keke,RE,GB,-3
Kitan Crawford,CB,SF,1
Kolby Harvell-Peel,SS,CLE,0
Korey Foreman,LE,NO,-4
Kristian Fulton,CB,TEN,7
Krys Barnes,MLB,NYJ,-2
Kyle Dugger,SS,NE,1
Kyle Fuller,CB,MIN,-1
Kyle Hamilton,FS,DET,-1
Kyriq McDonald,SS,BAL,1
L'Jarius Sneed,CB,HOU,0
La'Kendrick Van Zandt,SS,CHI,0
LaBryan Ray,RE,CIN,0
Lakiem Williams,LOLB,ARI,0
Lance Dixon,LOLB,NYJ,1
Lannden Zanders,SS,TB,1
Lawrence Woods,CB,TB,0
Leighton Vander Esch,LOLB,DAL,0
Leon Jacobs,LOLB,BUF,1
Leonard Floyd,LOLB,ARI,0
Leonard Taylor,DT,MIN,2
Leonard Williams,RE,NYG,4
Levi Draper,MLB,SF,-1
Levi Onwuzurike,RE,DET,2
Lewis Cine,SS,NO,3
Logan Wilson,ROLB,CIN,-4
Lonnie Johnson Jr,SS,HOU,4
Lorenzo Carter,LOLB,TEN,2
Maason Smith,DT,LV,-5
Major Burns,FS,CLE,0
Makari Paige,FS,DAL,1
Malachi Moore,CB,DET,0
Malcolm Roach,DT,NO,-2
Maliek Collins,DT,HOU,-4
Malik Harrison,MLB,BAL,3
Malik Hooker,FS,DET,2
Malik Reed,ROLB,IND,-3
Marcus Davenport,RE,NO,-8
Marcus Hooker,FS,DEN,0
Marcus Maye,SS,NYJ,4
Marcus Peters,CB,BAL,-2
Marcus Williams,FS,CHI,4
Markaviest Bryant,LOLB,SEA,0
Marlon Davidson,RE,KC,-7
Marlon Humphrey,CB,BAL,0
Marquise Blair,FS,NE,-2
Marshon Lattimore,CB,NE,0
Martin Emerson,CB,HOU,0
Mase Funa,ROLB,CIN,-1
Matt Jones,MLB,SF,-1
Matt Milano,ROLB,BUF,6
Maurice Hurst,DT,SF,4
Max Tooley,LOLB,SF,0
Maxx Crosby,LE,LV,1
McKinnley Jackson,DT,TEN,-1
Merlin Robertson,LOLB,IND,-1
Micah McFadden,MLB,BAL,4
Micah Parsons,ROLB,DAL,-3
Michael Barrett,LOLB,WAS,0
Michael Carter II,CB,NYJ,-1
Michael Ojemudia,CB,WAS,-1
Mike Edwards,FS,BUF,1
Mike Hilton,CB,CIN,-3
Mike Hughes,CB,JAX,-1
Mike Jones Jr,ROLB,DET,-5
Mike Rose,ROLB,JAX,0
Miles Jackson,DT,NO,-1
Minkah Fitzpatrick,FS,PIT,0
Montez Sweat,LE,PHI,-1
Monty Rice,MLB,TEN,1
Myjai Sanders,RE,MIN,4
Mykael Wright,CB,DEN,-3
Mykal Walker,MLB,WAS,0
Myles Garrett,RE,CLE,-3
Myles Jack,MLB,JAX,-2
Myles Murphy,LE,NE,0
Nakobe Dean,MLB,GB,3
Nana Mensah-Osafo,LOLB,DEN,3
Nasir Adderley,FS,LAC,4
Nate Hobbs,CB,LV,-2
Nate Landman,MLB,DAL,1
Nate Ritchie,SS,BUF,1
Neville Gallimore,DT,DAL,0
Nick Bolton,MLB,KC,1
Nick Bosa,RE,SF,1
Nick Cross,SS,KC,3
Nick Herbig,LOLB,CHI,2
Nick Jackson,MLB,JAX,0
Nick Nelson,CB,DET,-2
Nik Bonitto,MLB,PHI,6
Nik Needham,CB,NYJ,-2
Noah Daniels,CB,LAC,0
Noah Igbinoghene,CB,DET,-5
Noah Taylor,ROLB,PIT,-1
Nolan Smith,LOLB,PHI,-2
Ochuan Mathis,LOLB,SEA,6
Odafe Oweh,ROLB,BAL,-2
Osa Odighizuwa,DT,DAL,-4
Osman Savage,MLB,ARI,-1
Owen Pappoe,LOLB,NO,1
Paddy Fisher,MLB,ATL,-5
Patrick Johnson,LOLB,CHI,0
Patrick Surtain II,CB,DEN,1
Paulson Adebo,CB,NO,4
Payton Turner,LE,NO,0
Payton Wilson,LOLB,CLE,-1
Perrion Winfrey,DT,BUF,6
Pete Werner,MLB,NO,0
Porter Gustin,LE,LAR,7
Power Echols,MLB,DET,-5
Praise Amaewhule,ROLB,BUF,0
Quavaris Crouch,MLB,ARI,-1
Quinnen Williams,DT,NYJ,3
Raekwon Davis,DT,NYG,-5
Raesjon Davis,ROLB,KC,1
Rashad Fenton,CB,JAX,0
Rashad Torrence II,FS,LAR,1
Rashan Gary,LOLB,GB,1
Ray Thornton III,SS,LV,-1
Reed Blankenship,SS,DET,1
Richard Jibunor,ROLB,DET,0
Richard LeCounte III,FS,CLE,4
Richie Grant,FS,ATL,-2
Robert Rochell,CB,LAR,4
Rock Ya-Sin,CB,ARI,-1
Roger McCreary,CB,ATL,0
Romeo Okwara,LOLB,DET,1
Ronald Darby,CB,DEN,1
Ronnie Harrison Jr,SS,CLE,-2
Ronnie Perkins,LOLB,NE,6
Roquan Smith,MLB,CHI,3
Ryan Connelly,LOLB,ATL,2
Sage Ryan,SS,WAS,2
Salim Turner-Muhammad,CB,ATL,3
Sam Hubbard,LE,CIN,7
Sam Williams,LE,KC,-1
Sav'ell Smalls,LOLB,CAR,0
Shane Lee,MLB,SEA,9
Shaq Thompson,ROLB,HOU,0
Shaquem Griffin,LOLB,CIN,5
Shaquil Barrett,LOLB,NYG,1
Shaquill Griffin,CB,MIN,-2
Shaun Dion Hamilton,MLB,MIA,12
Shaun Jolly,CB,TB,-1
Shemar Turner,RE,CHI,4
Sidney Jones IV,CB,WAS,-1
Smoke Monday,FS,CAR,1
Solomon Byrd,ROLB,TB,5
Stephon Gilmore,CB,SF,4
Stephon Tuitt,LE,PIT,0
Stephon Wynn Jr.,DT,PIT,3
Steven Gilmore,CB,KC,1
Steven Nelson,CB,PHI,3
T'Vondre Sweat,DT,CAR,2
T.J. Watt,LOLB,PIT,-1
TJ Carter,FS,PHI,3
Talanoa Hufanga,SS,SF,-1
Tariq Castro-Fields,CB,CIN,1
Taven Bryan,DT,CLE,0
Taylor Rapp,FS,SF,1
Teez Tabor,SS,MIN,0
Tereadja Mitchell,MLB,TEN,3
Terrel Bernard,ROLB,MIA,1
Terrell Burgess,FS,LAR,-2
Terrell Edmunds,SS,PIT,-2
Terrence Lewis,MLB,HOU,-2
Tiawan Mullen,CB,BUF,1
Tim Settle,DT,SEA,2
Tony Fields II,LOLB,CLE,-1
Trace Ford,LOLB,TB,2
Travis Jay,SS,PIT,-1
Trayvon Mullen Jr,CB,LV,1
Tre Brown,CB,SEA,-2
Tre Herndon,CB,NE,-1
Tre'Davious White,CB,BUF,1
Tre'Vius Hodges,CB,MIN,-4
Trent McDuffie,CB,CIN,1
Trenton Simpson,ROLB,WAS,2
Trevin Wallace,MLB,NE,8
Trevon Diggs,CB,ATL,-2
Trevon Moehrig,FS,LV,3
Trey Hendrickson,RE,GB,4
Trysten Hill,DT,CIN,6
Tyler Davis,DT,TEN,4
Tyrann Mathieu,SS,KC,-1
Tyree Johnson,ROLB,DAL,1
Tyreke Johnson,CB,MIA,-1
Tyreke Smith,SS,MIN,0
Tyrique Stevenson,CB,ATL,-1
Tyson Campbell,CB,JAX,-2
Tyus Fields,FS,LAC,-2
Tywone Malone,DT,NO,-3
Uchenna Nwosu,ROLB,LAC,-2
Ugo Amadi,CB,ARI,0
Ulysees Gilbert III,MLB,PIT,3
Ventrell Miller,MLB,IND,-2
Verone McKinley III,FS,DAL,0
Vita Vea,DT,TB,-2
Von Miller,LOLB,WAS,-2
Vonn Bell,SS,CIN,0
Wesley Steiner,MLB,DET,5
Will Anderson,LOLB,NO,2
Willie Gay,ROLB,KC,4
Xavian Sorey,ROLB,NYG,2
Xavien Howard,CB,MIA,2
Xavier Henderson,SS,CAR,-2
Xavier McKinney,FS,NYG,1
Xavier Thomas,LE,DEN,2
Yannick Ngakoue,RE,LV,6
Yetur Gross-Matos,RE,JAX,-1
Za'Darius Smith,LOLB,LV,-4
Zach Allen,RE,ARI,0
Zach Cunningham,ROLB,HOU,4
Zach Harrison,LE,GB,-2
Zack Baun,ROLB,PIT,5
Zakoby McClain,MLB,CLE,-1
Zaven Collins,MLB,ARI,2
Zion Tupuola-Fetui,RE,TB,0
Zykeivous Walker,RE,SEA,4
