FullName,Position,TeamName,SkillPointDef
Ronnie Perkins,LOLB,NE,1
Roquan Smith,MLB,CHI,-4
Ryan Connelly,LOLB,CAR,1
Sage Ryan,SS,WAS,2
Salim Turner-Muhammad,CB,ATL,3
Sam Hubbard,LE,ARI,2
Savion Collins,DT,ATL,-2
Sean Murphy-Bunting,CB,TB,0
Sebastian Joseph-Day,DT,NO,-4
Sevyn Banks,CB,SF,-2
Shane Lee,MLB,SEA,1
Shaq Thompson,ROLB,BUF,-1
Shaquil Barrett,LOLB,NYG,0
Shaquill Griffin,CB,MIN,-1
Shaun Dion Hamilton,MLB,MIN,-6
Sheirdan Jones,CB,CLE,0
Sheldrick Redwine,FS,DET,-1
Shemar Turner,RE,CHI,-1
Shiloh Means,FS,ATL,0
Smael Mondon,ROLB,CLE,0
Smoke Monday,FS,CAR,-1
Solomon Byrd,ROLB,TB,-3
Stephen Dix Jr,MLB,PIT,1
Stephon Gilmore,CB,SF,-2
Stephon Tuitt,LE,PIT,2
Stephon Wynn Jr.,DT,PIT,2
Steven Parker,ROLB,CAR,-1
T'Vondre Sweat,DT,CAR,1
T.J. Watt,LOLB,PIT,2
TJ Carter,FS,PHI,11
Talanoa Hufanga,SS,SF,3
Tariq Castro-Fields,CB,BUF,-3
Taron Johnson,CB,BUF,0
Taron Vincent,DT,DET,-1
Taylor Rapp,FS,SF,4
Teair Tart,DT,LV,0
Terrel Bernard,ROLB,MIA,-3
Terrell Burgess,FS,LAR,2
Terrell Edmunds,SS,PIT,-2
Terrence Lewis,MLB,HOU,8
Terrion Arnold,FS,ARI,0
Tiawan Mullen,CB,BUF,-3
Tommy McCormick,SS,CAR,-1
Tony Fields II,LOLB,SF,2
Trace Ford,LOLB,TB,4
Travis Hunter,CB,DET,2
Travis Shaw,DT,CLE,0
Travon Walker,RE,BAL,2
Trayvon Mullen Jr,CB,LV,2
Tre'Davious White,CB,CIN,4
Tre'Vius Hodges,CB,MIN,0
Tremaine Edmunds,MLB,BUF,-3
Trent McDuffie,CB,CIN,-2
Trenton Simpson,ROLB,WAS,-1
Trevin Wallace,MLB,NE,-2
Trevon Diggs,CB,ATL,1
Trevon Moehrig,FS,LV,0
Trey Dean III,FS,NYG,-1
Trey Hendrickson,RE,GB,1
Trysten Hill,DT,CIN,0
Tyler Davis,DT,TEN,1
Tyler Scott,DT,NO,4
Tyrann Mathieu,SS,KC,-1
Tyree Gillespie,SS,GB,-2
Tyree Johnson,ROLB,MIA,1
Tyreek Chappell,CB,WAS,-2
Tyreke Johnson,CB,MIA,4
Tyreke Smith,SS,MIN,4
Tyrique Stevenson,CB,ATL,-1
Tywone Malone,DT,NO,3
Uchenna Nwosu,ROLB,LAC,3
Ulysees Gilbert III,MLB,PIT,-1
Van Fillinger,LE,BUF,2
Ventrell Miller,MLB,IND,-3
Viliami Fehoko,RE,BUF,1
Vincent Starling,ROLB,SEA,2
Vita Vea,DT,TB,-4
Walter Nolen,DT,NYG,-5
Wesley Steiner,MLB,DET,2
Will Anderson,LOLB,NO,-9
Willie Gay,ROLB,KC,-4
Woodi Washington,FS,CHI,-1
Wyatt Hubert,RE,CIN,1
Xavian Sorey,ROLB,NYG,0
Xavien Howard,CB,MIA,0
Xavier McKinney,FS,NYG,3
Xavier Thomas,LE,DEN,-5
Yannick Ngakoue,RE,LV,2
Yetur Gross-Matos,RE,JAX,1
Zacch Pickens,DT,KC,3
Zach Allen,RE,DAL,8
Zach Cunningham,ROLB,HOU,-1
Zach Harrison,LE,GB,-2
Zack Baun,ROLB,PIT,2
Zaire Patterson,RE,LAR,-1
Zakoby McClain,MLB,CLE,-3
Zamari Walton,CB,TEN,-1
Zaven Collins,MLB,TB,4
Zion Tupuola-Fetui,RE,TB,-1
Zykeivous Walker,RE,SEA,0
